Input Number, Run_Number, Result@ 100, A, CO, D, X1, H, M, PO, CE, Y, PE, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-9, Run: 077, F, 8, 0, 0, 0, 0, 0, 0, 196, 342, 1, 0, 146, 100, 481, 193, 50, 39, 10, 50, 100, 150, 677, 339
INVAR-9, Run: 078, F, 8, 0, 0, 0, 0, 0, 0, 196, 342, 1, 0, 146, 100, 699, 267, 50, 42, 7, 50, 100, 150, 895, 413
INVAR-9, Run: 079, F, 14, 0, 0, 0, 0, 0, 0, 193, 336, 1, 0, 143, 100, 882, 373, 50, 33, 16, 50, 100, 150, 1075, 516
INVAR-9, Run: 080, F, 8, 0, 0, 0, 0, 0, 0, 196, 342, 1, 0, 146, 100, 937, 318, 50, 27, 22, 50, 100, 150, 1133, 464
INVAR-9, Run: 081, F, 42, 0, 0, 0, 0, 0, 0, 179, 308, 1, 0, 129, 100, 821, 404, 50, 30, 19, 50, 100, 150, 1000, 533
INVAR-9, Run: 082, F, 60, 0, 0, 0, 0, 0, 0, 170, 290, 1, 0, 120, 100, 607, 209, 50, 33, 16, 50, 100, 150, 777, 329
INVAR-9, Run: 083, F, 40, 0, 0, 0, 0, 0, 0, 180, 310, 1, 0, 130, 100, 588, 267, 50, 27, 22, 50, 100, 150, 768, 397
INVAR-9, Run: 084, F, 10, 0, 0, 0, 0, 0, 0, 195, 340, 1, 0, 145, 100, 635, 257, 50, 35, 14, 50, 100, 150, 830, 402
INVAR-9, Run: 085, F, 36, 0, 0, 0, 0, 0, 0, 182, 314, 1, 0, 132, 100, 891, 311, 50, 26, 23, 50, 100, 150, 1073, 443
INVAR-9, Run: 086, F, 2, 0, 0, 0, 0, 0, 0, 199, 348, 1, 0, 149, 100, 577, 269, 50, 29, 20, 50, 100, 150, 776, 418
INVAR-9, Run: 087, F, 30, 0, 0, 0, 0, 0, 0, 185, 320, 1, 0, 135, 100, 800, 286, 50, 25, 24, 50, 100, 150, 985, 421
INVAR-9, Run: 088, F, 30, 0, 0, 0, 0, 0, 0, 185, 320, 1, 0, 135, 100, 881, 300, 50, 18, 31, 50, 100, 150, 1066, 435
INVAR-9, Run: 089, F, 6, 0, 0, 0, 0, 0, 0, 197, 344, 1, 0, 147, 100, 1066, 288, 50, 30, 19, 50, 100, 150, 1263, 435
INVAR-9, Run: 090, F, 6, 0, 0, 0, 0, 0, 0, 197, 344, 1, 0, 147, 100, 624, 261, 50, 33, 16, 50, 100, 150, 821, 408
INVAR-9, Run: 091, F, 46, 0, 0, 0, 0, 0, 0, 177, 304, 1, 0, 127, 100, 943, 302, 50, 25, 24, 50, 100, 150, 1120, 429
INVAR-9, Run: 092, F, 12, 0, 0, 0, 0, 0, 0, 194, 338, 1, 0, 144, 100, 704, 251, 50, 35, 14, 50, 100, 150, 898, 395
INVAR-9, Run: 093, F, 22, 0, 0, 0, 0, 0, 0, 189, 328, 1, 0, 139, 100, 1461, 405, 50, 29, 20, 50, 100, 150, 1650, 544
INVAR-9, Run: 094, F, 6, 0, 0, 0, 0, 0, 0, 197, 344, 1, 0, 147, 100, 1064, 328, 50, 32, 17, 50, 100, 150, 1261, 475
INVAR-9, Run: 095, F, 10, 0, 0, 0, 0, 0, 0, 195, 340, 1, 0, 145, 100, 674, 231, 50, 24, 25, 50, 100, 150, 869, 376
INVAR-9, Run: 096, F, 2, 0, 0, 0, 0, 0, 0, 199, 348, 1, 0, 149, 100, 1170, 393, 50, 32, 17, 50, 100, 150, 1369, 542
INVAR-9, Run: 097, F, 4, 0, 0, 0, 0, 0, 0, 198, 346, 1, 0, 148, 100, 769, 295, 50, 35, 14, 50, 100, 150, 967, 443
INVAR-9, Run: 098, F, 18, 0, 0, 0, 0, 0, 0, 191, 332, 1, 0, 141, 100, 736, 276, 50, 35, 14, 50, 100, 150, 927, 417
INVAR-9, Run: 099, F, 16, 0, 0, 0, 0, 0, 0, 192, 334, 1, 0, 142, 100, 876, 301, 50, 25, 24, 50, 100, 150, 1068, 443
INVAR-9, Run: 100, F, 28, 0, 0, 0, 0, 0, 0, 186, 322, 1, 0, 136, 100, 985, 359, 50, 37, 12, 50, 100, 150, 1171, 495
