Input Number, Run_Number, Result@ 100, U, X2, X1, Reaction1, Reaction2, Reaction3, Reaction4
INVAR-80, Run: 029, F, 0, 0, 140, 617, 2386, 577, 2963
INVAR-80, Run: 030, F, 0, 0, 140, 197, 1926, 157, 2083
INVAR-80, Run: 031, F, 0, 0, 140, 743, 2170, 703, 2873
INVAR-80, Run: 032, F, 0, 0, 140, 1081, 3534, 1041, 4575
INVAR-80, Run: 033, F, 0, 0, 140, 430, 2220, 390, 2610
INVAR-80, Run: 034, F, 0, 0, 140, 1422, 8610, 1382, 9992
INVAR-80, Run: 035, F, 0, 0, 140, 286, 1618, 246, 1864
INVAR-80, Run: 036, F, 0, 140, 0, 2444, 1365, 2544, 3909
INVAR-80, Run: 037, F, 0, 140, 0, 750, 267, 850, 1117
INVAR-80, Run: 038, F, 0, 140, 0, 1949, 4305, 2049, 6354
INVAR-80, Run: 039, F, 0, 0, 140, 1001, 2296, 961, 3257
INVAR-80, Run: 040, F, 0, 0, 140, 347, 1485, 307, 1792
INVAR-80, Run: 041, F, 0, 140, 0, 5840, 3152, 5940, 9092
INVAR-80, Run: 042, F, 0, 0, 140, 219, 1180, 179, 1359
INVAR-80, Run: 043, F, 0, 0, 140, 537, 1686, 497, 2183
INVAR-80, Run: 044, F, 0, 140, 0, 2919, 1705, 3019, 4724
INVAR-80, Run: 045, F, 0, 0, 140, 481, 1226, 441, 1667
INVAR-80, Run: 046, F, 0, 0, 140, 398, 2137, 358, 2495
INVAR-80, Run: 047, F, 0, 0, 140, 295, 1364, 255, 1619
INVAR-80, Run: 048, F, 0, 140, 0, 1757, 1219, 1857, 3076
INVAR-80, Run: 049, F, 0, 0, 140, 859, 3136, 819, 3955
INVAR-80, Run: 050, F, 0, 0, 140, 4913, 17167, 4873, 22040
INVAR-80, Run: 051, F, 0, 0, 140, 2208, 3149, 2168, 5317
INVAR-80, Run: 052, F, 0, 0, 140, 1114, 7208, 1074, 8282
INVAR-80, Run: 053, F, 0, 0, 140, 324, 1780, 284, 2064
INVAR-80, Run: 054, F, 0, 0, 140, 1590, 2199, 1550, 3749
INVAR-80, Run: 055, F, 0, 140, 0, 917, 571, 1017, 1588
INVAR-80, Run: 056, F, 0, 0, 140, 4081, 6411, 4041, 10452
INVAR-80, Run: 057, F, 0, 0, 140, 791, 2935, 751, 3686
INVAR-80, Run: 058, F, 0, 0, 140, 588, 5131, 548, 5679
INVAR-80, Run: 059, F, 0, 0, 140, 4620, 6429, 4580, 11009
INVAR-80, Run: 060, F, 0, 140, 0, 1088, 396, 1188, 1584
INVAR-80, Run: 061, F, 0, 140, 0, 2021, 1615, 2121, 3736
INVAR-80, Run: 062, F, 0, 140, 0, 1358, 1041, 1458, 2499
INVAR-80, Run: 063, F, 0, 0, 140, 3021, 6620, 2981, 9601
INVAR-80, Run: 064, F, 0, 0, 140, 600, 2945, 560, 3505
INVAR-80, Run: 065, F, 0, 0, 140, 458, 3918, 418, 4336
INVAR-80, Run: 066, F, 0, 140, 0, 2530, 2439, 2630, 5069
INVAR-80, Run: 067, F, 0, 140, 0, 1663, 850, 1763, 2613
INVAR-80, Run: 068, F, 0, 0, 140, 3387, 10812, 3347, 14159
INVAR-80, Run: 069, F, 0, 140, 0, 2770, 1918, 2870, 4788
INVAR-80, Run: 070, F, 0, 0, 140, 2858, 4216, 2818, 7034
INVAR-80, Run: 071, F, 0, 140, 0, 2887, 1622, 2987, 4609
INVAR-80, Run: 072, F, 0, 0, 140, 594, 4642, 554, 5196
INVAR-80, Run: 073, F, 0, 0, 140, 845, 2649, 805, 3454
INVAR-80, Run: 074, F, 0, 0, 140, 1251, 5075, 1211, 6286
INVAR-80, Run: 075, F, 0, 0, 140, 329, 2372, 289, 2661
INVAR-80, Run: 076, F, 0, 140, 0, 1233, 1122, 1333, 2455
INVAR-80, Run: 077, F, 0, 0, 140, 3651, 6706, 3611, 10317
INVAR-80, Run: 078, F, 0, 140, 0, 3705, 1313, 3805, 5118
INVAR-80, Run: 079, F, 0, 0, 140, 357, 1839, 317, 2156
INVAR-80, Run: 080, F, 0, 0, 140, 4896, 8694, 4856, 13550
INVAR-80, Run: 081, F, 0, 0, 140, 4623, 6642, 4583, 11225
INVAR-80, Run: 082, F, 0, 0, 140, 3072, 4707, 3032, 7739
INVAR-80, Run: 083, F, 0, 0, 140, 1272, 5476, 1232, 6708
INVAR-80, Run: 084, F, 0, 140, 0, 2956, 4121, 3056, 7177
INVAR-80, Run: 085, F, 0, 140, 0, 699, 614, 799, 1413
INVAR-80, Run: 086, F, 0, 0, 140, 495, 3193, 455, 3648
INVAR-80, Run: 087, F, 0, 0, 140, 878, 3147, 838, 3985
INVAR-80, Run: 088, F, 0, 0, 140, 152, 1089, 112, 1201
INVAR-80, Run: 089, F, 0, 0, 140, 655, 5033, 615, 5648
INVAR-80, Run: 090, F, 0, 0, 140, 9231, 13396, 9191, 22587
INVAR-80, Run: 091, F, 0, 140, 0, 4637, 2536, 4737, 7273
INVAR-80, Run: 092, F, 0, 140, 0, 5925, 7437, 6025, 13462
INVAR-80, Run: 093, F, 0, 140, 0, 1167, 445, 1267, 1712
INVAR-80, Run: 094, F, 0, 0, 140, 1221, 4673, 1181, 5854
INVAR-80, Run: 095, F, 0, 0, 140, 940, 4349, 900, 5249
INVAR-80, Run: 096, F, 0, 0, 140, 2174, 5102, 2134, 7236
INVAR-80, Run: 097, F, 0, 0, 140, 181, 1369, 141, 1510
INVAR-80, Run: 098, F, 0, 0, 140, 490, 2934, 450, 3384
INVAR-80, Run: 099, F, 0, 0, 140, 1562, 5291, 1522, 6813
INVAR-80, Run: 100, F, 0, 0, 140, 2284, 6308, 2244, 8552
INVAR-81, Run: 001, F, 0, 316, 0, 8174, 4021, 8374, 12395
INVAR-81, Run: 002, F, 0, 0, 316, 12746, 17457, 12630, 30087
INVAR-81, Run: 003, F, 0, 0, 316, 6466, 22103, 6350, 28453
INVAR-81, Run: 004, F, 0, 0, 316, 7284, 35383, 7168, 42551
INVAR-81, Run: 005, F, 0, 316, 0, 10083, 3213, 10283, 13496
INVAR-81, Run: 006, F, 0, 0, 316, 1759, 5962, 1643, 7605
INVAR-81, Run: 007, F, 0, 0, 316, 5171, 22937, 5055, 27992
INVAR-81, Run: 008, F, 0, 316, 0, 7284, 2225, 7484, 9709
INVAR-81, Run: 009, F, 0, 316, 0, 31885, 22633, 32085, 54718
INVAR-81, Run: 010, F, 0, 0, 316, 8339, 18039, 8223, 26262
INVAR-81, Run: 011, F, 0, 0, 316, 5081, 17002, 4965, 21967
INVAR-81, Run: 012, F, 0, 316, 0, 7476, 3328, 7676, 11004
INVAR-81, Run: 013, F, 0, 0, 316, 4221, 9180, 4105, 13285
INVAR-81, Run: 014, F, 0, 316, 0, 4582, 2036, 4782, 6818
INVAR-81, Run: 015, F, 0, 0, 316, 1430, 21665, 1314, 22979
INVAR-81, Run: 016, F, 0, 316, 0, 12663, 8875, 12863, 21738
INVAR-81, Run: 017, F, 0, 316, 0, 7218, 3020, 7418, 10438
INVAR-81, Run: 018, F, 0, 0, 316, 1515, 10019, 1399, 11418
INVAR-81, Run: 019, F, 0, 316, 0, 6492, 2978, 6692, 9670
INVAR-81, Run: 020, F, 0, 316, 0, 20520, 15228, 20720, 35948
INVAR-81, Run: 021, F, 0, 0, 316, 18926, 27440, 18810, 46250
INVAR-81, Run: 022, F, 0, 316, 0, 12878, 12870, 13078, 25948
INVAR-81, Run: 023, F, 0, 316, 0, 9993, 9421, 10193, 19614
INVAR-81, Run: 024, F, 0, 0, 316, 10190, 27751, 10074, 37825
INVAR-81, Run: 025, F, 0, 316, 0, 8584, 2805, 8784, 11589
INVAR-81, Run: 026, F, 0, 0, 316, 22330, 53630, 22214, 75844
INVAR-81, Run: 027, F, 0, 316, 0, 6750, 3758, 6950, 10708
INVAR-81, Run: 028, F, 0, 0, 316, 3593, 15986, 3477, 19463
INVAR-81, Run: 029, F, 0, 0, 316, 5063, 24255, 4947, 29202
INVAR-81, Run: 030, F, 0, 0, 316, 8245, 24617, 8129, 32746
INVAR-81, Run: 031, F, 0, 316, 0, 4566, 2418, 4766, 7184
INVAR-81, Run: 032, F, 0, 316, 0, 2586, 1508, 2786, 4294
INVAR-81, Run: 033, F, 0, 0, 316, 23387, 30314, 23271, 53585
INVAR-81, Run: 034, F, 0, 0, 316, 2871, 7413, 2755, 10168
INVAR-81, Run: 035, F, 0, 0, 316, 7234, 15216, 7118, 22334
INVAR-81, Run: 036, F, 0, 0, 316, 9595, 29365, 9479, 38844
INVAR-81, Run: 037, F, 0, 0, 316, 1607, 7465, 1491, 8956
INVAR-81, Run: 038, F, 0, 316, 0, 14957, 20314, 15157, 35471
INVAR-81, Run: 039, F, 0, 0, 316, 20113, 34277, 19997, 54274
INVAR-81, Run: 040, F, 0, 0, 316, 5902, 18798, 5786, 24584
INVAR-81, Run: 041, F, 0, 316, 0, 2752, 2257, 2952, 5209
INVAR-81, Run: 042, F, 0, 316, 0, 8248, 2642, 8448, 11090
INVAR-81, Run: 043, F, 0, 0, 316, 9972, 25448, 9856, 35304
INVAR-81, Run: 044, F, 0, 0, 316, 38769, 42440, 38653, 81093
INVAR-81, Run: 045, F, 0, 0, 316, 4356, 24088, 4240, 28328
INVAR-81, Run: 046, F, 0, 316, 0, 30323, 15532, 30523, 46055
INVAR-81, Run: 047, F, 0, 316, 0, 11104, 10086, 11304, 21390
INVAR-81, Run: 048, F, 0, 0, 316, 9995, 14595, 9879, 24474
INVAR-81, Run: 049, F, 0, 316, 0, 5630, 2309, 5830, 8139
INVAR-81, Run: 050, F, 0, 0, 316, 5757, 10162, 5641, 15803
INVAR-81, Run: 051, F, 0, 0, 316, 6839, 13445, 6723, 20168
INVAR-81, Run: 052, F, 0, 316, 0, 19550, 27313, 19750, 47063
INVAR-81, Run: 053, F, 0, 0, 316, 22171, 46374, 22055, 68429
INVAR-81, Run: 054, F, 0, 0, 316, 9508, 25553, 9392, 34945
INVAR-81, Run: 055, F, 0, 0, 316, 4873, 27054, 4757, 31811
INVAR-81, Run: 056, F, 0, 0, 316, 7383, 16330, 7267, 23597
INVAR-81, Run: 057, F, 0, 316, 0, 4675, 1983, 4875, 6858
INVAR-81, Run: 058, F, 0, 0, 316, 8493, 21731, 8377, 30108
INVAR-81, Run: 059, F, 0, 316, 0, 8436, 5313, 8636, 13949
INVAR-81, Run: 060, F, 0, 0, 316, 5813, 16324, 5697, 22021
INVAR-81, Run: 061, F, 0, 316, 0, 5820, 2064, 6020, 8084
INVAR-81, Run: 062, F, 0, 0, 316, 5301, 10225, 5185, 15410
INVAR-81, Run: 063, F, 0, 0, 316, 1853, 12166, 1737, 13903
INVAR-81, Run: 064, F, 0, 316, 0, 7068, 4094, 7268, 11362
INVAR-81, Run: 065, F, 0, 0, 316, 5615, 29916, 5499, 35415
INVAR-81, Run: 066, F, 0, 0, 316, 39119, 84495, 39003, 123498
INVAR-81, Run: 067, F, 0, 0, 316, 15203, 34736, 15087, 49823
INVAR-81, Run: 068, F, 0, 0, 316, 13558, 25080, 13442, 38522
INVAR-81, Run: 069, F, 0, 0, 316, 54536, 87441, 54420, 141861
INVAR-81, Run: 070, F, 0, 316, 0, 46865, 54082, 47065, 101147
INVAR-81, Run: 071, F, 0, 0, 316, 26274, 48483, 26158, 74641
INVAR-81, Run: 072, F, 0, 0, 316, 3317, 9057, 3201, 12258
INVAR-81, Run: 073, F, 0, 0, 316, 7916, 11275, 7800, 19075
INVAR-81, Run: 074, F, 0, 0, 316, 19080, 35586, 18964, 54550
INVAR-81, Run: 075, F, 0, 0, 316, 2553, 12967, 2437, 15404
INVAR-81, Run: 076, F, 0, 0, 316, 11077, 32909, 10961, 43870
INVAR-81, Run: 077, F, 0, 316, 0, 8890, 4598, 9090, 13688
INVAR-81, Run: 078, F, 0, 0, 316, 25749, 24919, 25633, 50552
INVAR-81, Run: 079, F, 0, 0, 316, 10304, 11833, 10188, 22021
INVAR-81, Run: 080, F, 0, 316, 0, 15253, 7224, 15453, 22677
INVAR-81, Run: 081, F, 0, 316, 0, 10653, 5880, 10853, 16733
INVAR-81, Run: 082, F, 0, 0, 316, 2793, 9417, 2677, 12094
INVAR-81, Run: 083, F, 0, 316, 0, 12120, 3824, 12320, 16144
INVAR-81, Run: 084, F, 0, 0, 316, 1185, 6229, 1069, 7298
INVAR-81, Run: 085, F, 0, 0, 316, 22408, 33839, 22292, 56131
INVAR-81, Run: 086, F, 0, 316, 0, 8961, 3698, 9161, 12859
INVAR-81, Run: 087, F, 0, 0, 316, 4744, 17878, 4628, 22506
INVAR-81, Run: 088, F, 0, 316, 0, 7956, 2664, 8156, 10820
INVAR-81, Run: 089, F, 0, 0, 316, 22016, 49650, 21900, 71550
INVAR-81, Run: 090, F, 0, 0, 316, 13201, 26863, 13085, 39948
INVAR-81, Run: 091, F, 0, 0, 316, 2606, 11524, 2490, 14014
INVAR-81, Run: 092, F, 0, 316, 0, 10428, 2908, 10628, 13536
INVAR-81, Run: 093, F, 0, 0, 316, 3496, 21345, 3380, 24725
INVAR-81, Run: 094, F, 0, 0, 316, 7507, 12643, 7391, 20034
INVAR-81, Run: 095, F, 0, 0, 316, 8376, 26467, 8260, 34727
INVAR-81, Run: 096, F, 0, 0, 316, 22522, 32780, 22406, 55186
INVAR-81, Run: 097, F, 0, 316, 0, 11877, 11085, 12077, 23162
INVAR-81, Run: 098, F, 0, 316, 0, 5448, 2005, 5648, 7653
INVAR-81, Run: 099, F, 0, 316, 0, 5427, 1733, 5627, 7360
INVAR-81, Run: 100, F, 0, 0, 316, 2616, 11861, 2500, 14361
INVAR-82, Run: 001, F, 0, 0, 81, 4541, 6447, 4510, 10957
INVAR-82, Run: 002, F, 0, 0, 81, 4305, 6260, 4274, 10534
INVAR-82, Run: 003, F, 0, 0, 81, 2669, 1891, 2638, 4529
INVAR-82, Run: 004, F, 0, 81, 0, 1328, 1672, 1378, 3050
INVAR-82, Run: 005, F, 0, 0, 81, 452, 1872, 421, 2293
INVAR-82, Run: 006, F, 0, 0, 81, 505, 1161, 474, 1635
INVAR-82, Run: 007, F, 0, 81, 0, 339, 245, 389, 634
INVAR-82, Run: 008, F, 0, 81, 0, 1585, 2452, 1635, 4087
INVAR-82, Run: 009, F, 0, 0, 81, 507, 984, 476, 1460
INVAR-82, Run: 010, F, 0, 81, 0, 1035, 576, 1085, 1661
INVAR-82, Run: 011, F, 0, 0, 81, 488, 1705, 457, 2162
INVAR-82, Run: 012, F, 0, 81, 0, 719, 394, 769, 1163
INVAR-82, Run: 013, F, 0, 0, 81, 536, 851, 505, 1356
INVAR-82, Run: 014, F, 0, 0, 81, 745, 1228, 714, 1942
INVAR-82, Run: 015, F, 0, 81, 0, 3612, 4893, 3662, 8555
INVAR-82, Run: 016, F, 0, 81, 0, 314, 216, 364, 580
INVAR-82, Run: 017, F, 0, 0, 81, 558, 1578, 527, 2105
INVAR-82, Run: 018, F, 0, 0, 81, 644, 1194, 613, 1807
INVAR-82, Run: 019, F, 0, 0, 81, 514, 1369, 483, 1852
INVAR-82, Run: 020, F, 0, 81, 0, 1102, 770, 1152, 1922
INVAR-82, Run: 021, F, 0, 0, 81, 1203, 1355, 1172, 2527
INVAR-82, Run: 022, F, 0, 81, 0, 344, 103, 394, 497
INVAR-82, Run: 023, F, 0, 0, 81, 568, 902, 537, 1439
INVAR-82, Run: 024, F, 0, 0, 81, 617, 1867, 586, 2453
INVAR-82, Run: 025, F, 0, 0, 81, 277, 903, 246, 1149
INVAR-82, Run: 026, F, 0, 0, 81, 480, 1708, 449, 2157
INVAR-82, Run: 027, F, 0, 0, 81, 492, 1643, 461, 2104
INVAR-82, Run: 028, F, 0, 0, 81, 68, 255, 37, 292
INVAR-82, Run: 029, F, 0, 81, 0, 2383, 1957, 2433, 4390
INVAR-82, Run: 030, F, 0, 81, 0, 1296, 564, 1346, 1910
INVAR-82, Run: 031, F, 0, 0, 81, 1152, 1676, 1121, 2797
INVAR-82, Run: 032, F, 0, 0, 81, 257, 1351, 226, 1577
INVAR-82, Run: 033, F, 0, 0, 81, 127, 275, 96, 371
INVAR-82, Run: 034, F, 0, 0, 81, 162, 1377, 131, 1508
INVAR-82, Run: 035, F, 0, 0, 81, 821, 1617, 790, 2407
INVAR-82, Run: 036, F, 0, 0, 81, 2280, 3643, 2249, 5892
INVAR-82, Run: 037, F, 0, 0, 81, 68, 438, 37, 475
INVAR-82, Run: 038, F, 0, 0, 81, 803, 1311, 772, 2083
INVAR-82, Run: 039, F, 0, 0, 81, 3500, 4625, 3469, 8094
INVAR-82, Run: 040, F, 0, 0, 81, 1343, 2415, 1312, 3727
INVAR-82, Run: 041, F, 0, 0, 81, 2072, 1335, 2041, 3376
INVAR-82, Run: 042, F, 0, 0, 81, 262, 558, 231, 789
INVAR-82, Run: 043, F, 0, 81, 0, 743, 352, 793, 1145
INVAR-82, Run: 044, F, 0, 0, 81, 361, 858, 330, 1188
INVAR-82, Run: 045, F, 0, 81, 0, 191, 203, 241, 444
INVAR-82, Run: 046, F, 0, 81, 0, 248, 134, 298, 432
INVAR-82, Run: 047, F, 0, 0, 81, 361, 1495, 330, 1825
INVAR-82, Run: 048, F, 0, 81, 0, 137, 84, 187, 271
INVAR-82, Run: 049, F, 0, 0, 81, 210, 588, 179, 767
INVAR-82, Run: 050, F, 0, 0, 81, 732, 1562, 701, 2263
INVAR-82, Run: 051, F, 0, 81, 0, 1521, 2048, 1571, 3619
INVAR-82, Run: 052, F, 0, 0, 81, 149, 1109, 118, 1227
INVAR-82, Run: 053, F, 0, 81, 0, 2698, 3230, 2748, 5978
INVAR-82, Run: 054, F, 0, 0, 81, 1994, 2892, 1963, 4855
INVAR-82, Run: 055, F, 0, 0, 81, 314, 647, 283, 930
INVAR-82, Run: 056, F, 0, 81, 0, 3007, 3352, 3057, 6409
INVAR-82, Run: 057, F, 0, 81, 0, 1586, 1676, 1636, 3312
INVAR-82, Run: 058, F, 0, 81, 0, 953, 1224, 1003, 2227
INVAR-82, Run: 059, F, 0, 0, 81, 220, 439, 189, 628
INVAR-82, Run: 060, F, 0, 81, 0, 484, 387, 534, 921
INVAR-82, Run: 061, F, 0, 0, 81, 1250, 2251, 1219, 3470
INVAR-82, Run: 062, F, 0, 0, 81, 1072, 2529, 1041, 3570
INVAR-82, Run: 063, F, 0, 0, 81, 176, 879, 145, 1024
INVAR-82, Run: 064, F, 0, 0, 81, 503, 777, 472, 1249
INVAR-82, Run: 065, F, 0, 0, 81, 650, 2026, 619, 2645
INVAR-82, Run: 066, F, 0, 0, 81, 847, 1510, 816, 2326
INVAR-82, Run: 067, F, 0, 0, 81, 846, 1289, 815, 2104
INVAR-82, Run: 068, F, 0, 0, 81, 160, 550, 129, 679
INVAR-82, Run: 069, F, 0, 0, 81, 971, 1259, 940, 2199
INVAR-82, Run: 070, F, 0, 81, 0, 268, 89, 318, 407
INVAR-82, Run: 071, F, 0, 81, 0, 821, 1621, 871, 2492
INVAR-82, Run: 072, F, 0, 81, 0, 2109, 2045, 2159, 4204
INVAR-82, Run: 073, F, 0, 81, 0, 2454, 3049, 2504, 5553
INVAR-82, Run: 074, F, 0, 0, 81, 151, 532, 120, 652
INVAR-82, Run: 075, F, 0, 0, 81, 1072, 2596, 1041, 3637
INVAR-82, Run: 076, F, 0, 81, 0, 631, 311, 681, 992
INVAR-82, Run: 077, F, 0, 0, 81, 2278, 3238, 2247, 5485
INVAR-82, Run: 078, F, 0, 0, 81, 1062, 2381, 1031, 3412
INVAR-82, Run: 079, F, 0, 0, 81, 2436, 2932, 2405, 5337
INVAR-82, Run: 080, F, 0, 0, 81, 511, 544, 480, 1024
INVAR-82, Run: 081, F, 0, 0, 81, 229, 449, 198, 647
INVAR-82, Run: 082, F, 0, 81, 0, 1753, 2134, 1803, 3937
INVAR-82, Run: 083, F, 0, 0, 81, 522, 1760, 491, 2251
INVAR-82, Run: 084, F, 0, 0, 81, 682, 1004, 651, 1655
INVAR-82, Run: 085, F, 0, 0, 81, 2307, 2843, 2276, 5119
INVAR-82, Run: 086, F, 0, 0, 81, 732, 1705, 701, 2406
INVAR-82, Run: 087, F, 0, 0, 81, 156, 396, 125, 521
INVAR-82, Run: 088, F, 0, 0, 81, 467, 1287, 436, 1723
INVAR-82, Run: 089, F, 0, 81, 0, 134, 77, 184, 261
INVAR-82, Run: 090, F, 0, 0, 81, 1198, 1991, 1167, 3158
INVAR-82, Run: 091, F, 0, 81, 0, 273, 132, 323, 455
INVAR-82, Run: 092, F, 0, 81, 0, 188, 122, 238, 360
INVAR-82, Run: 093, F, 0, 81, 0, 438, 524, 488, 1012
INVAR-82, Run: 094, F, 0, 81, 0, 342, 118, 392, 510
INVAR-82, Run: 095, F, 0, 81, 0, 736, 595, 786, 1381
INVAR-82, Run: 096, F, 0, 0, 81, 444, 1428, 413, 1841
INVAR-82, Run: 097, F, 0, 0, 81, 338, 922, 307, 1229
INVAR-82, Run: 098, F, 0, 81, 0, 378, 222, 428, 650
INVAR-82, Run: 099, F, 0, 81, 0, 340, 314, 390, 704
INVAR-82, Run: 100, F, 0, 0, 81, 465, 881, 434, 1315
INVAR-83, Run: 001, F, 0, 0, 133, 193, 1003, 160, 1163
INVAR-83, Run: 002, F, 0, 0, 133, 271, 1847, 238, 2085
INVAR-83, Run: 003, F, 0, 0, 133, 182, 2473, 149, 2622
INVAR-83, Run: 004, F, 0, 0, 133, 3268, 12384, 3235, 15619
INVAR-83, Run: 005, F, 0, 133, 0, 1659, 807, 1759, 2566
INVAR-83, Run: 006, F, 0, 0, 133, 591, 3737, 558, 4295
INVAR-83, Run: 007, F, 0, 0, 133, 1205, 4524, 1172, 5696
INVAR-83, Run: 008, F, 0, 0, 133, 1278, 1729, 1245, 2974
INVAR-83, Run: 009, F, 0, 0, 133, 972, 3791, 939, 4730
INVAR-83, Run: 010, F, 0, 133, 0, 3017, 2982, 3117, 6099
INVAR-83, Run: 011, F, 0, 0, 133, 199, 1325, 166, 1491
INVAR-83, Run: 012, F, 0, 133, 0, 3924, 2262, 4024, 6286
INVAR-83, Run: 013, F, 0, 133, 0, 2672, 2350, 2772, 5122
INVAR-83, Run: 014, F, 0, 0, 133, 5684, 12082, 5651, 17733
INVAR-83, Run: 015, F, 0, 0, 133, 90, 679, 57, 736
INVAR-83, Run: 016, F, 0, 0, 133, 2881, 8920, 2848, 11768
INVAR-83, Run: 017, F, 0, 0, 133, 538, 2253, 505, 2758
INVAR-83, Run: 018, F, 0, 0, 133, 246, 1108, 213, 1321
INVAR-83, Run: 019, F, 0, 0, 133, 2302, 6830, 2269, 9099
INVAR-83, Run: 020, F, 0, 0, 133, 1960, 7413, 1927, 9340
INVAR-83, Run: 021, F, 0, 0, 133, 5404, 7889, 5371, 13260
INVAR-83, Run: 022, F, 0, 0, 133, 5047, 11154, 5014, 16168
INVAR-83, Run: 023, F, 0, 0, 133, 606, 3707, 573, 4280
INVAR-83, Run: 024, F, 0, 0, 133, 793, 3844, 760, 4604
INVAR-83, Run: 025, F, 0, 0, 133, 383, 1253, 350, 1603
INVAR-83, Run: 026, F, 0, 133, 0, 2831, 1710, 2931, 4641
INVAR-83, Run: 027, F, 0, 0, 133, 1804, 6736, 1771, 8507
INVAR-83, Run: 028, F, 0, 133, 0, 2098, 1635, 2198, 3833
INVAR-83, Run: 029, F, 0, 0, 133, 6114, 13003, 6081, 19084
INVAR-83, Run: 030, F, 0, 133, 0, 5019, 4595, 5119, 9714
INVAR-83, Run: 031, F, 0, 0, 133, 1102, 4626, 1069, 5695
INVAR-83, Run: 032, F, 0, 0, 133, 821, 2769, 788, 3557
INVAR-83, Run: 033, F, 0, 0, 133, 3980, 7362, 3947, 11309
INVAR-83, Run: 034, F, 0, 0, 133, 2124, 4128, 2091, 6219
INVAR-83, Run: 035, F, 0, 133, 0, 2745, 1309, 2845, 4154
INVAR-83, Run: 036, F, 0, 133, 0, 3891, 6179, 3991, 10170
INVAR-83, Run: 037, F, 0, 0, 133, 372, 2111, 339, 2450
INVAR-83, Run: 038, F, 0, 133, 0, 1897, 1154, 1997, 3151
INVAR-83, Run: 039, F, 0, 0, 133, 5298, 10428, 5265, 15693
INVAR-83, Run: 040, F, 0, 0, 133, 700, 3273, 667, 3940
INVAR-83, Run: 041, F, 0, 0, 133, 1006, 4900, 973, 5873
INVAR-83, Run: 042, F, 0, 0, 133, 2451, 4575, 2418, 6993
INVAR-83, Run: 043, F, 0, 0, 133, 4241, 7281, 4208, 11489
INVAR-83, Run: 044, F, 0, 0, 133, 663, 4180, 630, 4810
INVAR-83, Run: 045, F, 0, 133, 0, 4277, 6339, 4377, 10716
INVAR-83, Run: 046, F, 0, 0, 133, 603, 1833, 570, 2403
INVAR-83, Run: 047, F, 0, 0, 133, 1532, 2802, 1499, 4301
INVAR-83, Run: 048, F, 0, 0, 133, 174, 2762, 141, 2903
INVAR-83, Run: 049, F, 0, 133, 0, 1964, 1842, 2064, 3906
INVAR-83, Run: 050, F, 0, 0, 133, 334, 1837, 301, 2138
INVAR-83, Run: 051, F, 0, 0, 133, 536, 3032, 503, 3535
INVAR-83, Run: 052, F, 0, 0, 133, 789, 3549, 756, 4305
INVAR-83, Run: 053, F, 0, 0, 133, 6451, 5359, 6418, 11777
INVAR-83, Run: 054, F, 0, 0, 133, 5265, 6093, 5232, 11325
INVAR-83, Run: 055, F, 0, 0, 133, 5608, 11884, 5575, 17459
INVAR-83, Run: 056, F, 0, 0, 133, 434, 1916, 401, 2317
INVAR-83, Run: 057, F, 0, 133, 0, 2726, 1180, 2826, 4006
INVAR-83, Run: 058, F, 0, 0, 133, 2401, 7145, 2368, 9513
INVAR-83, Run: 059, F, 0, 0, 133, 477, 1621, 444, 2065
INVAR-83, Run: 060, F, 0, 0, 133, 322, 2732, 289, 3021
INVAR-83, Run: 061, F, 0, 0, 133, 2497, 7630, 2464, 10094
INVAR-83, Run: 062, F, 0, 133, 0, 3964, 2498, 4064, 6562
INVAR-83, Run: 063, F, 0, 133, 0, 832, 804, 932, 1736
INVAR-83, Run: 064, F, 0, 133, 0, 1571, 1672, 1671, 3343
INVAR-83, Run: 065, F, 0, 133, 0, 2488, 2402, 2588, 4990
INVAR-83, Run: 066, F, 0, 0, 133, 3238, 8287, 3205, 11492
INVAR-83, Run: 067, F, 0, 0, 133, 193, 1885, 160, 2045
INVAR-83, Run: 068, F, 0, 133, 0, 3700, 3131, 3800, 6931
INVAR-83, Run: 069, F, 0, 0, 133, 646, 3348, 613, 3961
INVAR-83, Run: 070, F, 0, 133, 0, 4924, 4630, 5024, 9654
INVAR-83, Run: 071, F, 0, 0, 133, 2545, 6166, 2512, 8678
INVAR-83, Run: 072, F, 0, 0, 133, 842, 2722, 809, 3531
INVAR-83, Run: 073, F, 0, 0, 133, 2300, 4888, 2267, 7155
INVAR-83, Run: 074, F, 0, 133, 0, 1472, 781, 1572, 2353
INVAR-83, Run: 075, F, 0, 133, 0, 3365, 1045, 3465, 4510
INVAR-83, Run: 076, F, 0, 0, 133, 330, 1764, 297, 2061
INVAR-83, Run: 077, F, 0, 0, 133, 3470, 10047, 3437, 13484
INVAR-83, Run: 078, F, 0, 0, 133, 248, 1666, 215, 1881
INVAR-83, Run: 079, F, 0, 0, 133, 283, 2715, 250, 2965
INVAR-83, Run: 080, F, 0, 0, 133, 218, 1863, 185, 2048
INVAR-83, Run: 081, F, 0, 0, 133, 341, 1836, 308, 2144
INVAR-83, Run: 082, F, 0, 0, 133, 260, 1990, 227, 2217
INVAR-83, Run: 083, F, 0, 0, 133, 2693, 7480, 2660, 10140
INVAR-83, Run: 084, F, 0, 133, 0, 1098, 1505, 1198, 2703
INVAR-83, Run: 085, F, 0, 0, 133, 5601, 8224, 5568, 13792
