Input Number, Run_Number, Result@ 100, F, Y, CE, X1, A, B, C, PO, D, CO, PE, E, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-5, Run: 085, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 176, 0, 35, 17, 53, 794, 9, 26, 618, 26, 21, 5, 35, 18, 53, 319, 151
INVAR-5, Run: 086, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 178, 0, 36, 19, 53, 663, 15, 34, 485, 26, 20, 6, 36, 17, 53, 215, 98
INVAR-5, Run: 087, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 176, 0, 35, 17, 53, 915, 25, 42, 739, 26, 18, 8, 35, 18, 53, 183, 83
INVAR-5, Run: 088, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 174, 0, 34, 15, 53, 812, 20, 35, 638, 26, 18, 8, 34, 19, 53, 203, 94
INVAR-5, Run: 089, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 170, 0, 32, 11, 53, 655, 23, 34, 485, 26, 14, 12, 32, 21, 53, 301, 145
INVAR-5, Run: 090, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 176, 0, 35, 17, 53, 773, 26, 43, 597, 26, 13, 13, 35, 18, 53, 257, 120
INVAR-5, Run: 091, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 170, 0, 32, 11, 53, 787, 15, 26, 617, 26, 21, 5, 32, 21, 53, 185, 87
INVAR-5, Run: 092, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 174, 0, 34, 15, 53, 859, 22, 37, 685, 26, 19, 7, 34, 19, 53, 281, 133
INVAR-5, Run: 093, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 174, 0, 34, 15, 53, 1037, 23, 38, 863, 26, 19, 7, 34, 19, 53, 351, 168
INVAR-5, Run: 094, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 170, 0, 32, 11, 53, 546, 20, 31, 376, 26, 13, 13, 32, 21, 53, 95, 42
INVAR-5, Run: 095, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 172, 0, 33, 13, 53, 1173, 27, 40, 1001, 26, 20, 6, 33, 20, 53, 203, 95
INVAR-5, Run: 096, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 174, 0, 34, 15, 53, 969, 21, 36, 795, 26, 19, 7, 34, 19, 53, 203, 94
INVAR-5, Run: 097, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 174, 0, 34, 15, 53, 699, 16, 31, 525, 26, 16, 10, 34, 19, 53, 497, 241
INVAR-5, Run: 098, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 172, 0, 33, 13, 53, 671, 19, 32, 499, 26, 20, 6, 33, 20, 53, 367, 177
INVAR-5, Run: 099, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 178, 0, 36, 19, 53, 1172, 15, 34, 994, 26, 17, 9, 36, 17, 53, 243, 112
INVAR-5, Run: 100, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 170, 0, 32, 11, 53, 750, 22, 33, 580, 26, 19, 7, 32, 21, 53, 185, 87
INVAR-6, Run: 001, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 554, 0, 102, 29, 175, 5895, 71, 100, 5341, 87, 56, 31, 102, 73, 175, 1667, 819
INVAR-6, Run: 002, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 548, 0, 99, 23, 175, 4465, 62, 85, 3917, 87, 47, 40, 99, 76, 175, 1719, 848
INVAR-6, Run: 003, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 562, 0, 106, 37, 175, 5269, 76, 113, 4707, 87, 56, 31, 106, 69, 175, 2553, 1258
INVAR-6, Run: 004, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 554, 0, 102, 29, 175, 4633, 49, 78, 4079, 87, 58, 29, 102, 73, 175, 1487, 729
INVAR-6, Run: 005, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 558, 0, 104, 33, 175, 5795, 52, 85, 5237, 87, 61, 26, 104, 71, 175, 2977, 1472
INVAR-6, Run: 006, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 552, 0, 101, 27, 175, 4391, 55, 82, 3839, 87, 57, 30, 101, 74, 175, 2161, 1067
INVAR-6, Run: 007, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 554, 0, 102, 29, 175, 4587, 44, 73, 4033, 87, 57, 30, 102, 73, 175, 1831, 901
INVAR-6, Run: 008, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 556, 0, 103, 31, 175, 5800, 52, 83, 5244, 87, 57, 30, 103, 72, 175, 2261, 1115
INVAR-6, Run: 009, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 556, 0, 103, 31, 175, 4630, 56, 87, 4074, 87, 66, 21, 103, 72, 175, 2379, 1174
INVAR-6, Run: 010, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 558, 0, 104, 33, 175, 4810, 58, 91, 4252, 87, 55, 32, 104, 71, 175, 1773, 870
INVAR-6, Run: 011, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 550, 0, 100, 25, 175, 6249, 66, 91, 5699, 87, 64, 23, 100, 75, 175, 2055, 1015
INVAR-6, Run: 012, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 560, 0, 105, 35, 175, 4835, 62, 97, 4275, 87, 49, 38, 105, 70, 175, 1487, 726
INVAR-6, Run: 013, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 560, 0, 105, 35, 175, 4725, 55, 90, 4165, 87, 56, 31, 105, 70, 175, 2425, 1195
INVAR-6, Run: 014, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 554, 0, 102, 29, 175, 5803, 71, 100, 5249, 87, 55, 32, 102, 73, 175, 1751, 861
INVAR-6, Run: 015, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 550, 0, 100, 25, 175, 3840, 68, 93, 3290, 87, 53, 34, 100, 75, 175, 1951, 963
INVAR-6, Run: 016, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 550, 0, 100, 25, 175, 5209, 64, 89, 4659, 87, 50, 37, 100, 75, 175, 1921, 948
INVAR-6, Run: 017, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 560, 0, 105, 35, 175, 4502, 76, 111, 3942, 87, 53, 34, 105, 70, 175, 2717, 1341
INVAR-6, Run: 018, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 558, 0, 104, 33, 175, 4730, 55, 88, 4172, 87, 60, 27, 104, 71, 175, 1733, 850
INVAR-6, Run: 019, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 556, 0, 103, 31, 175, 6034, 49, 80, 5478, 87, 67, 20, 103, 72, 175, 1741, 855
INVAR-6, Run: 020, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 554, 0, 102, 29, 175, 3696, 73, 102, 3142, 87, 54, 33, 102, 73, 175, 1573, 772
INVAR-6, Run: 021, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 554, 0, 102, 29, 175, 4067, 81, 110, 3513, 87, 51, 36, 102, 73, 175, 1841, 906
INVAR-6, Run: 022, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 562, 0, 106, 37, 175, 6039, 56, 93, 5477, 87, 66, 21, 106, 69, 175, 1381, 672
INVAR-6, Run: 023, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 554, 0, 102, 29, 175, 4786, 57, 86, 4232, 87, 54, 33, 102, 73, 175, 1685, 828
INVAR-6, Run: 024, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 558, 0, 104, 33, 175, 4735, 62, 95, 4177, 87, 62, 25, 104, 71, 175, 1875, 921
INVAR-6, Run: 025, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 550, 0, 100, 25, 175, 4838, 73, 98, 4288, 87, 60, 27, 100, 75, 175, 2837, 1406
INVAR-6, Run: 026, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 550, 0, 100, 25, 175, 6528, 59, 84, 5978, 87, 59, 28, 100, 75, 175, 2081, 1028
INVAR-6, Run: 027, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 548, 0, 99, 23, 175, 4486, 66, 89, 3938, 87, 53, 34, 99, 76, 175, 1553, 765
INVAR-6, Run: 028, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 550, 0, 100, 25, 175, 4127, 73, 98, 3577, 87, 53, 34, 100, 75, 175, 2861, 1418
INVAR-6, Run: 029, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 556, 0, 103, 31, 175, 3757, 63, 94, 3201, 87, 53, 34, 103, 72, 175, 1587, 778
INVAR-6, Run: 030, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 548, 0, 99, 23, 175, 5201, 63, 86, 4653, 87, 52, 35, 99, 76, 175, 1637, 807
INVAR-6, Run: 031, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 550, 0, 100, 25, 175, 3925, 56, 81, 3375, 87, 58, 29, 100, 75, 175, 2221, 1098
INVAR-6, Run: 032, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 548, 0, 99, 23, 175, 4966, 83, 106, 4418, 87, 51, 36, 99, 76, 175, 1651, 814
INVAR-6, Run: 033, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 564, 0, 107, 39, 175, 5295, 58, 97, 4731, 87, 58, 29, 107, 68, 175, 1673, 817
INVAR-6, Run: 034, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 552, 0, 101, 27, 175, 4226, 63, 90, 3674, 87, 57, 30, 101, 74, 175, 1601, 787
INVAR-6, Run: 035, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 552, 0, 101, 27, 175, 4999, 71, 98, 4447, 87, 54, 33, 101, 74, 175, 1901, 937
INVAR-6, Run: 036, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 556, 0, 103, 31, 175, 5644, 62, 93, 5088, 87, 61, 26, 103, 72, 175, 2173, 1071
INVAR-6, Run: 037, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 558, 0, 104, 33, 175, 5331, 50, 83, 4773, 87, 59, 28, 104, 71, 175, 1759, 863
INVAR-6, Run: 038, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 554, 0, 102, 29, 175, 4612, 86, 115, 4058, 87, 49, 38, 102, 73, 175, 1523, 747
INVAR-6, Run: 039, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 552, 0, 101, 27, 175, 3344, 61, 88, 2792, 87, 58, 29, 101, 74, 175, 1675, 824
INVAR-6, Run: 040, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 554, 0, 102, 29, 175, 6186, 55, 84, 5632, 87, 55, 32, 102, 73, 175, 1879, 925
INVAR-6, Run: 041, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 552, 0, 101, 27, 175, 4400, 68, 95, 3848, 87, 48, 39, 101, 74, 175, 1771, 872
INVAR-6, Run: 042, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 550, 0, 100, 25, 175, 4011, 64, 89, 3461, 87, 48, 39, 100, 75, 175, 1559, 767
INVAR-6, Run: 043, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 552, 0, 101, 27, 175, 3715, 75, 102, 3163, 87, 51, 36, 101, 74, 175, 2217, 1095
INVAR-6, Run: 044, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 556, 0, 103, 31, 175, 4113, 73, 104, 3557, 87, 50, 37, 103, 72, 175, 2177, 1073
INVAR-6, Run: 045, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 552, 0, 101, 27, 175, 6517, 69, 96, 5965, 87, 64, 23, 101, 74, 175, 1753, 863
INVAR-6, Run: 046, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 554, 0, 102, 29, 175, 4764, 70, 99, 4210, 87, 50, 37, 102, 73, 175, 2097, 1034
INVAR-6, Run: 047, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 556, 0, 103, 31, 175, 5319, 65, 96, 4763, 87, 57, 30, 103, 72, 175, 2927, 1448
INVAR-6, Run: 048, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 564, 0, 107, 39, 175, 6110, 79, 118, 5546, 87, 60, 27, 107, 68, 175, 1841, 901
INVAR-6, Run: 049, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 554, 0, 102, 29, 175, 6273, 64, 93, 5719, 87, 55, 32, 102, 73, 175, 1411, 691
INVAR-6, Run: 050, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 558, 0, 104, 33, 175, 4966, 67, 100, 4408, 87, 59, 28, 104, 71, 175, 2101, 1034
INVAR-6, Run: 051, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 548, 0, 99, 23, 175, 4489, 74, 97, 3941, 87, 56, 31, 99, 76, 175, 1769, 873
INVAR-6, Run: 052, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 554, 0, 102, 29, 175, 4898, 66, 95, 4344, 87, 63, 24, 102, 73, 175, 1655, 813
INVAR-6, Run: 053, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 550, 0, 100, 25, 175, 4551, 46, 71, 4001, 87, 53, 34, 100, 75, 175, 2299, 1137
INVAR-6, Run: 054, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 554, 0, 102, 29, 175, 5665, 64, 93, 5111, 87, 63, 24, 102, 73, 175, 1689, 830
INVAR-6, Run: 055, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 554, 0, 102, 29, 175, 4050, 60, 89, 3496, 87, 56, 31, 102, 73, 175, 2035, 1003
INVAR-6, Run: 056, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 548, 0, 99, 23, 175, 4391, 54, 77, 3843, 87, 61, 26, 99, 76, 175, 1833, 905
INVAR-6, Run: 057, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 556, 0, 103, 31, 175, 4070, 59, 90, 3514, 87, 56, 31, 103, 72, 175, 1485, 727
INVAR-6, Run: 058, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 556, 0, 103, 31, 175, 3554, 73, 104, 2998, 87, 54, 33, 103, 72, 175, 1769, 869
INVAR-6, Run: 059, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 562, 0, 106, 37, 175, 4355, 47, 84, 3793, 87, 61, 26, 106, 69, 175, 2065, 1014
INVAR-6, Run: 060, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 552, 0, 101, 27, 175, 5588, 80, 107, 5036, 87, 56, 31, 101, 74, 175, 2197, 1085
INVAR-6, Run: 061, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 552, 0, 101, 27, 175, 5978, 68, 95, 5426, 87, 51, 36, 101, 74, 175, 2167, 1070
INVAR-6, Run: 062, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 554, 0, 102, 29, 175, 3259, 62, 91, 2705, 87, 60, 27, 102, 73, 175, 2539, 1255
INVAR-6, Run: 063, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 554, 0, 102, 29, 175, 4406, 42, 71, 3852, 87, 51, 36, 102, 73, 175, 2019, 995
INVAR-6, Run: 064, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 550, 0, 100, 25, 175, 5306, 66, 91, 4756, 87, 49, 38, 100, 75, 175, 2289, 1132
INVAR-6, Run: 065, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 552, 0, 101, 27, 175, 4984, 54, 81, 4432, 87, 53, 34, 101, 74, 175, 2137, 1055
INVAR-6, Run: 066, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 560, 0, 105, 35, 175, 4364, 59, 94, 3804, 87, 54, 33, 105, 70, 175, 2251, 1108
INVAR-6, Run: 067, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 564, 0, 107, 39, 175, 5438, 55, 94, 4874, 87, 52, 35, 107, 68, 175, 2565, 1263
INVAR-6, Run: 068, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 556, 0, 103, 31, 175, 4379, 46, 77, 3823, 87, 60, 27, 103, 72, 175, 2101, 1035
INVAR-6, Run: 069, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 556, 0, 103, 31, 175, 4241, 60, 91, 3685, 87, 51, 36, 103, 72, 175, 2051, 1010
INVAR-6, Run: 070, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 552, 0, 101, 27, 175, 3967, 71, 98, 3415, 87, 54, 33, 101, 74, 175, 1615, 794
INVAR-6, Run: 071, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 554, 0, 102, 29, 175, 4084, 67, 96, 3530, 87, 54, 33, 102, 73, 175, 2419, 1195
INVAR-6, Run: 072, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 556, 0, 103, 31, 175, 4820, 51, 82, 4264, 87, 56, 31, 103, 72, 175, 1969, 969
INVAR-6, Run: 073, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 556, 0, 103, 31, 175, 4846, 65, 96, 4290, 87, 53, 34, 103, 72, 175, 1889, 929
INVAR-6, Run: 074, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 554, 0, 102, 29, 175, 4446, 44, 73, 3892, 87, 59, 28, 102, 73, 175, 1735, 853
INVAR-6, Run: 075, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 556, 0, 103, 31, 175, 4856, 71, 102, 4300, 87, 59, 28, 103, 72, 175, 1883, 926
INVAR-6, Run: 076, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 556, 0, 103, 31, 175, 4536, 56, 87, 3980, 87, 60, 27, 103, 72, 175, 1319, 644
INVAR-6, Run: 077, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 552, 0, 101, 27, 175, 5470, 59, 86, 4918, 87, 59, 28, 101, 74, 175, 1603, 788
INVAR-6, Run: 078, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 558, 0, 104, 33, 175, 5771, 54, 87, 5213, 87, 50, 37, 104, 71, 175, 2407, 1187
INVAR-6, Run: 079, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 554, 0, 102, 29, 175, 4668, 53, 82, 4114, 87, 57, 30, 102, 73, 175, 1455, 713
INVAR-6, Run: 080, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 562, 0, 106, 37, 175, 6806, 71, 108, 6244, 87, 55, 32, 106, 69, 175, 1673, 818
INVAR-6, Run: 081, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 562, 0, 106, 37, 175, 4117, 46, 83, 3555, 87, 59, 28, 106, 69, 175, 1889, 926
INVAR-6, Run: 082, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 576, 0, 113, 51, 175, 5647, 47, 98, 5071, 87, 60, 27, 113, 62, 175, 1501, 725
INVAR-6, Run: 083, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 558, 0, 104, 33, 175, 4625, 51, 84, 4067, 87, 54, 33, 104, 71, 175, 1687, 827
INVAR-6, Run: 084, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 560, 0, 105, 35, 175, 4959, 67, 102, 4399, 87, 56, 31, 105, 70, 175, 2541, 1253
INVAR-6, Run: 085, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 550, 0, 100, 25, 175, 4687, 69, 94, 4137, 87, 49, 38, 100, 75, 175, 1611, 793
INVAR-6, Run: 086, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 550, 0, 100, 25, 175, 5043, 74, 99, 4493, 87, 53, 34, 100, 75, 175, 1701, 838
INVAR-6, Run: 087, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 552, 0, 101, 27, 175, 4440, 88, 115, 3888, 87, 58, 29, 101, 74, 175, 1901, 937
INVAR-6, Run: 088, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 554, 0, 102, 29, 175, 5209, 54, 83, 4655, 87, 59, 28, 102, 73, 175, 1879, 925
INVAR-6, Run: 089, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 556, 0, 103, 31, 175, 4691, 57, 88, 4135, 87, 66, 21, 103, 72, 175, 1987, 978
INVAR-6, Run: 090, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 562, 0, 106, 37, 175, 4591, 64, 101, 4029, 87, 54, 33, 106, 69, 175, 1159, 561
INVAR-6, Run: 091, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 558, 0, 104, 33, 175, 4690, 70, 103, 4132, 87, 61, 26, 104, 71, 175, 2181, 1074
INVAR-6, Run: 092, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 562, 0, 106, 37, 175, 4527, 71, 108, 3965, 87, 54, 33, 106, 69, 175, 1843, 903
INVAR-6, Run: 093, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 556, 0, 103, 31, 175, 5760, 56, 87, 5204, 87, 62, 25, 103, 72, 175, 1217, 593
INVAR-6, Run: 094, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 558, 0, 104, 33, 175, 4210, 55, 88, 3652, 87, 46, 41, 104, 71, 175, 1189, 578
INVAR-6, Run: 095, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 560, 0, 105, 35, 175, 6204, 40, 75, 5644, 87, 59, 28, 105, 70, 175, 1753, 859
INVAR-6, Run: 096, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 556, 0, 103, 31, 175, 4516, 69, 100, 3960, 87, 51, 36, 103, 72, 175, 1985, 977
INVAR-6, Run: 097, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 554, 0, 102, 29, 175, 5432, 72, 101, 4878, 87, 58, 29, 102, 73, 175, 1225, 598
INVAR-6, Run: 098, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 554, 0, 102, 29, 175, 4628, 68, 97, 4074, 87, 49, 38, 102, 73, 175, 1833, 902
INVAR-6, Run: 099, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 558, 0, 104, 33, 175, 4896, 66, 99, 4338, 87, 59, 28, 104, 71, 175, 1845, 906
INVAR-6, Run: 100, F, 0, 525, 0, 0, 0, 0, 0, 1, 0, 552, 0, 101, 27, 175, 4686, 53, 80, 4134, 87, 59, 28, 101, 74, 175, 1747, 860
INVAR-7, Run: 001, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 002, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 003, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 004, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 005, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 006, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 007, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 008, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 009, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 010, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 011, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 012, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 013, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 014, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 015, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 016, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 017, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 018, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 019, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 020, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 021, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 022, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 023, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 024, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 025, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 026, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 027, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 028, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 029, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
