Input Number, Run_Number, Result@ 100, F, X1, A, B, C, PO, D, CO, Y, PE, CE, E, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 034, F, 90, 0, 1, 0, 0, 1, 0, 114, 114, 0, 0, 19, 93, 39, 524, 16, 16, 410, 19, 12, 7, 19, 21, 39, 251, 127
INVAR-4, Run: 035, F, 80, 0, 1, 0, 0, 1, 0, 104, 104, 0, 0, 19, 93, 39, 640, 9, 9, 536, 19, 10, 9, 19, 26, 39, 619, 316
INVAR-4, Run: 036, F, 84, 0, 1, 0, 0, 1, 0, 108, 108, 0, 0, 19, 93, 39, 581, 16, 16, 473, 19, 11, 8, 19, 24, 39, 499, 254
INVAR-4, Run: 037, F, 101, 0, 1, 0, 0, 1, 0, 106, 106, 0, 0, 19, 112, 39, 856, 17, 17, 750, 19, 12, 7, 19, 25, 39, 1249, 630
INVAR-4, Run: 038, F, 96, 0, 1, 0, 0, 1, 0, 108, 108, 0, 0, 19, 105, 39, 508, 18, 18, 400, 19, 9, 10, 19, 24, 39, 539, 274
INVAR-4, Run: 039, F, 104, 0, 1, 0, 0, 1, 0, 110, 110, 0, 0, 19, 111, 39, 315, 14, 14, 205, 19, 12, 7, 19, 23, 39, 387, 197
INVAR-4, Run: 040, F, 83, 0, 1, 0, 0, 1, 0, 108, 108, 0, 0, 19, 92, 39, 581, 8, 8, 473, 19, 11, 8, 19, 24, 39, 233, 121
INVAR-4, Run: 041, F, 100, 0, 1, 0, 0, 1, 0, 106, 106, 0, 0, 19, 111, 39, 591, 20, 20, 485, 19, 13, 6, 19, 25, 39, 727, 369
INVAR-4, Run: 042, F, 100, 0, 1, 0, 0, 1, 0, 112, 112, 0, 0, 19, 105, 39, 474, 19, 19, 362, 19, 13, 6, 19, 22, 39, 511, 258
INVAR-4, Run: 043, F, 107, 0, 1, 0, 0, 1, 0, 110, 110, 0, 0, 19, 114, 39, 501, 17, 17, 391, 19, 15, 4, 19, 23, 39, 425, 216
INVAR-4, Run: 044, F, 86, 0, 1, 0, 0, 1, 0, 108, 108, 0, 0, 19, 95, 39, 535, 11, 11, 427, 19, 9, 10, 19, 24, 39, 545, 277
INVAR-4, Run: 045, F, 93, 0, 1, 0, 0, 1, 0, 108, 108, 0, 0, 19, 102, 39, 297, 16, 16, 189, 19, 8, 11, 19, 24, 39, 385, 197
INVAR-4, Run: 046, F, 85, 0, 1, 0, 0, 1, 0, 112, 112, 0, 0, 19, 90, 39, 305, 17, 17, 193, 19, 11, 8, 19, 22, 39, 397, 201
INVAR-4, Run: 047, F, 84, 0, 1, 0, 0, 1, 0, 106, 106, 0, 0, 19, 95, 39, 664, 22, 22, 558, 19, 14, 5, 19, 25, 39, 501, 256
INVAR-4, Run: 048, F, 90, 0, 1, 1, 0, 1, 0, 107, 107, 0, 0, 19, 100, 39, 317, 14, 14, 210, 19, 11, 8, 19, 24, 39, 530, 270
INVAR-4, Run: 049, F, 83, 0, 1, 0, 0, 1, 0, 104, 104, 0, 0, 19, 96, 39, 762, 13, 13, 658, 19, 13, 6, 19, 26, 39, 643, 328
INVAR-4, Run: 050, F, 97, 0, 1, 0, 0, 1, 0, 112, 112, 0, 0, 19, 102, 39, 488, 22, 22, 376, 19, 12, 7, 19, 22, 39, 437, 221
INVAR-4, Run: 051, F, 93, 0, 1, 0, 0, 1, 0, 108, 108, 0, 0, 19, 102, 39, 580, 25, 25, 472, 19, 12, 7, 19, 24, 39, 447, 228
INVAR-4, Run: 052, F, 104, 0, 1, 0, 0, 1, 0, 110, 110, 0, 0, 19, 111, 39, 483, 25, 25, 373, 19, 13, 6, 19, 23, 39, 481, 244
INVAR-4, Run: 053, F, 86, 0, 1, 1, 0, 1, 0, 105, 105, 0, 0, 19, 98, 39, 399, 10, 10, 294, 19, 17, 2, 19, 25, 39, 938, 475
INVAR-4, Run: 054, F, 98, 0, 1, 1, 0, 1, 0, 107, 107, 0, 0, 19, 108, 39, 451, 27, 27, 344, 19, 9, 10, 19, 24, 39, 554, 282
INVAR-4, Run: 055, F, 78, 0, 1, 0, 0, 1, 0, 110, 110, 0, 0, 19, 85, 39, 329, 25, 25, 219, 19, 9, 10, 19, 23, 39, 481, 244
INVAR-4, Run: 056, F, 86, 0, 1, 0, 0, 1, 0, 104, 104, 0, 0, 19, 99, 39, 570, 8, 8, 466, 19, 11, 8, 19, 26, 39, 417, 215
INVAR-4, Run: 057, F, 83, 0, 1, 0, 0, 1, 0, 106, 106, 0, 0, 19, 94, 39, 419, 20, 20, 313, 19, 14, 5, 19, 25, 39, 585, 298
INVAR-4, Run: 058, F, 105, 0, 1, 1, 0, 1, 0, 107, 107, 0, 0, 19, 115, 39, 460, 11, 11, 353, 19, 15, 4, 19, 24, 39, 244, 127
INVAR-4, Run: 059, F, 119, 0, 1, 1, 0, 1, 0, 105, 105, 0, 0, 19, 131, 39, 503, 12, 12, 398, 19, 15, 4, 19, 25, 39, 460, 236
INVAR-4, Run: 060, F, 104, 0, 1, 0, 0, 1, 0, 110, 110, 0, 0, 19, 111, 39, 341, 4, 4, 231, 19, 14, 5, 19, 23, 39, 173, 90
INVAR-4, Run: 061, F, 89, 0, 1, 1, 0, 1, 0, 109, 109, 0, 0, 19, 97, 39, 292, 18, 18, 183, 19, 10, 9, 19, 23, 39, 422, 215
INVAR-4, Run: 062, F, 90, 0, 1, 0, 0, 1, 0, 112, 112, 0, 0, 19, 95, 39, 535, 14, 14, 423, 19, 12, 7, 19, 22, 39, 277, 141
INVAR-4, Run: 063, F, 109, 0, 1, 0, 0, 1, 0, 106, 106, 0, 0, 19, 120, 39, 331, 16, 16, 225, 19, 9, 10, 19, 25, 39, 451, 231
INVAR-4, Run: 064, F, 85, 0, 1, 1, 0, 1, 0, 109, 109, 0, 0, 19, 93, 39, 541, 17, 17, 432, 19, 17, 2, 19, 23, 39, 310, 159
INVAR-4, Run: 065, F, 84, 0, 1, 0, 0, 1, 0, 110, 110, 0, 0, 19, 91, 39, 370, 12, 12, 260, 19, 10, 9, 19, 23, 39, 343, 175
INVAR-4, Run: 066, F, 102, 0, 1, 0, 0, 1, 0, 108, 108, 0, 0, 19, 111, 39, 420, 5, 5, 312, 19, 11, 8, 19, 24, 39, 407, 208
INVAR-4, Run: 067, F, 77, 0, 1, 0, 0, 1, 0, 98, 98, 0, 0, 19, 96, 39, 457, 8, 8, 359, 19, 10, 9, 19, 29, 39, 379, 199
INVAR-4, Run: 068, F, 97, 0, 1, 1, 0, 1, 0, 109, 109, 0, 0, 19, 105, 39, 336, 21, 21, 227, 19, 12, 7, 19, 23, 39, 368, 188
INVAR-4, Run: 069, F, 89, 0, 1, 0, 0, 1, 0, 110, 110, 0, 0, 19, 96, 39, 476, 8, 8, 366, 19, 11, 8, 19, 23, 39, 525, 266
INVAR-4, Run: 070, F, 88, 0, 1, 1, 0, 1, 0, 111, 111, 0, 0, 19, 94, 39, 494, 14, 14, 383, 19, 6, 13, 19, 22, 39, 432, 219
INVAR-4, Run: 071, F, 99, 0, 1, 1, 0, 1, 0, 103, 103, 0, 0, 19, 113, 39, 566, 25, 25, 463, 19, 10, 9, 19, 26, 39, 448, 231
INVAR-4, Run: 072, F, 104, 0, 1, 0, 0, 1, 0, 112, 112, 0, 0, 19, 109, 39, 473, 15, 15, 361, 19, 13, 6, 19, 22, 39, 207, 106
INVAR-4, Run: 073, F, 88, 0, 1, 0, 0, 1, 0, 112, 112, 0, 0, 19, 93, 39, 592, 13, 13, 480, 19, 15, 4, 19, 22, 39, 393, 199
INVAR-4, Run: 074, F, 80, 0, 1, 0, 0, 1, 0, 112, 112, 0, 0, 19, 85, 39, 458, 16, 16, 346, 19, 10, 9, 19, 22, 39, 403, 204
INVAR-4, Run: 075, F, 107, 0, 1, 0, 0, 1, 0, 110, 110, 0, 0, 19, 114, 39, 343, 21, 21, 233, 19, 9, 10, 19, 23, 39, 331, 169
INVAR-4, Run: 076, F, 92, 0, 1, 0, 0, 1, 0, 104, 104, 0, 0, 19, 105, 39, 662, 17, 17, 558, 19, 14, 5, 19, 26, 39, 917, 465
INVAR-4, Run: 077, F, 78, 0, 1, 1, 0, 1, 0, 107, 107, 0, 0, 19, 88, 39, 615, 25, 25, 508, 19, 12, 7, 19, 24, 39, 448, 229
INVAR-4, Run: 078, F, 92, 0, 1, 0, 0, 1, 0, 112, 112, 0, 0, 19, 97, 39, 371, 10, 10, 259, 19, 10, 9, 19, 22, 39, 389, 197
INVAR-4, Run: 079, F, 87, 0, 1, 0, 0, 1, 0, 110, 110, 0, 0, 19, 94, 39, 532, 17, 17, 422, 19, 15, 4, 19, 23, 39, 453, 230
INVAR-4, Run: 080, F, 94, 0, 1, 0, 0, 1, 0, 112, 112, 0, 0, 19, 99, 39, 469, 15, 15, 357, 19, 14, 5, 19, 22, 39, 445, 225
INVAR-4, Run: 081, F, 77, 0, 1, 0, 0, 1, 0, 114, 114, 0, 0, 19, 80, 39, 373, 16, 16, 259, 19, 11, 8, 19, 21, 39, 577, 290
INVAR-4, Run: 082, F, 102, 0, 1, 0, 0, 1, 0, 114, 114, 0, 0, 19, 105, 39, 426, 10, 10, 312, 19, 11, 8, 19, 21, 39, 469, 236
INVAR-4, Run: 083, F, 87, 0, 1, 0, 0, 1, 0, 112, 112, 0, 0, 19, 92, 39, 630, 17, 17, 518, 19, 14, 5, 19, 22, 39, 349, 177
INVAR-4, Run: 084, F, 98, 0, 1, 0, 0, 1, 0, 112, 112, 0, 0, 19, 103, 39, 378, 22, 22, 266, 19, 13, 6, 19, 22, 39, 335, 170
INVAR-4, Run: 085, F, 109, 0, 1, 0, 0, 1, 0, 108, 108, 0, 0, 19, 118, 39, 336, 12, 12, 228, 19, 7, 12, 19, 24, 39, 263, 136
INVAR-4, Run: 086, F, 94, 0, 1, 0, 0, 1, 0, 110, 110, 0, 0, 19, 101, 39, 392, 11, 11, 282, 19, 14, 5, 19, 23, 39, 433, 220
INVAR-4, Run: 087, F, 111, 0, 1, 0, 0, 1, 0, 106, 106, 0, 0, 19, 122, 39, 489, 17, 17, 383, 19, 14, 5, 19, 25, 39, 515, 263
INVAR-4, Run: 088, F, 82, 0, 1, 0, 0, 1, 0, 106, 106, 0, 0, 19, 93, 39, 410, 9, 9, 304, 19, 11, 8, 19, 25, 39, 417, 214
INVAR-4, Run: 089, F, 89, 0, 1, 0, 0, 1, 0, 104, 104, 0, 0, 19, 102, 39, 396, 13, 13, 292, 19, 10, 9, 19, 26, 39, 561, 287
INVAR-4, Run: 090, F, 86, 0, 1, 0, 0, 1, 0, 112, 112, 0, 0, 19, 91, 39, 489, 18, 18, 377, 19, 7, 12, 19, 22, 39, 505, 255
INVAR-4, Run: 091, F, 84, 0, 1, 1, 0, 1, 0, 107, 107, 0, 0, 19, 94, 39, 402, 7, 7, 295, 19, 14, 5, 19, 24, 39, 334, 172
INVAR-4, Run: 092, F, 84, 0, 1, 0, 0, 1, 0, 106, 106, 0, 0, 19, 95, 39, 496, 11, 11, 390, 19, 14, 5, 19, 25, 39, 519, 265
INVAR-4, Run: 093, F, 93, 0, 1, 0, 0, 1, 0, 110, 110, 0, 0, 19, 100, 39, 685, 14, 14, 575, 19, 16, 3, 19, 23, 39, 405, 206
INVAR-4, Run: 094, F, 88, 0, 1, 0, 0, 1, 0, 110, 110, 0, 0, 19, 95, 39, 528, 9, 9, 418, 19, 11, 8, 19, 23, 39, 573, 290
INVAR-4, Run: 095, F, 93, 0, 1, 1, 0, 1, 0, 115, 115, 0, 0, 19, 95, 39, 433, 11, 11, 318, 19, 12, 7, 19, 20, 39, 160, 81
INVAR-4, Run: 096, F, 91, 0, 1, 1, 0, 1, 0, 113, 113, 0, 0, 19, 95, 39, 355, 20, 20, 242, 19, 10, 9, 19, 21, 39, 394, 199
INVAR-4, Run: 097, F, 84, 0, 1, 0, 0, 1, 0, 110, 110, 0, 0, 19, 91, 39, 589, 14, 14, 479, 19, 10, 9, 19, 23, 39, 463, 235
INVAR-4, Run: 098, F, 89, 0, 1, 0, 0, 1, 0, 104, 104, 0, 0, 19, 102, 39, 547, 18, 18, 443, 19, 14, 5, 19, 26, 39, 681, 347
INVAR-4, Run: 099, F, 97, 0, 1, 0, 0, 1, 0, 106, 106, 0, 0, 19, 108, 39, 579, 12, 12, 473, 19, 12, 7, 19, 25, 39, 597, 304
INVAR-4, Run: 100, F, 82, 0, 1, 1, 0, 1, 0, 105, 105, 0, 0, 19, 94, 39, 712, 19, 19, 607, 19, 16, 3, 19, 25, 39, 576, 294
INVAR-5, Run: 001, F, 99, 0, 1, 0, 0, 1, 0, 150, 150, 0, 0, 26, 108, 53, 790, 18, 18, 640, 26, 10, 16, 26, 31, 53, 525, 267
INVAR-5, Run: 002, F, 110, 0, 1, 0, 0, 1, 0, 154, 154, 0, 0, 26, 115, 53, 897, 27, 27, 743, 26, 16, 10, 26, 29, 53, 607, 306
INVAR-5, Run: 003, F, 84, 0, 1, 0, 0, 1, 0, 156, 156, 0, 0, 26, 87, 53, 505, 23, 23, 349, 26, 19, 7, 26, 28, 53, 537, 270
INVAR-5, Run: 004, F, 84, 0, 1, 0, 0, 1, 0, 144, 144, 0, 0, 26, 99, 53, 789, 17, 17, 645, 26, 19, 7, 26, 34, 53, 629, 322
INVAR-5, Run: 005, F, 79, 0, 1, 0, 0, 1, 0, 144, 144, 0, 0, 26, 94, 53, 862, 17, 17, 718, 26, 15, 11, 26, 34, 53, 813, 414
INVAR-5, Run: 006, F, 86, 0, 1, 0, 0, 1, 0, 148, 148, 0, 0, 26, 97, 53, 652, 19, 19, 504, 26, 21, 5, 26, 32, 53, 745, 378
INVAR-5, Run: 007, F, 97, 0, 1, 0, 0, 1, 0, 152, 152, 0, 0, 26, 104, 53, 495, 10, 10, 343, 26, 14, 12, 26, 30, 53, 413, 210
INVAR-5, Run: 008, F, 78, 0, 1, 0, 0, 1, 0, 154, 154, 0, 0, 26, 83, 53, 841, 24, 24, 687, 26, 22, 4, 26, 29, 53, 883, 444
INVAR-5, Run: 009, F, 105, 0, 1, 0, 0, 1, 0, 146, 146, 0, 0, 26, 118, 53, 796, 31, 31, 650, 26, 11, 15, 26, 33, 53, 1353, 683
INVAR-5, Run: 010, F, 95, 0, 1, 1, 0, 1, 0, 151, 151, 0, 0, 26, 103, 53, 571, 11, 11, 420, 26, 19, 7, 26, 30, 53, 1094, 551
INVAR-5, Run: 011, F, 125, 0, 1, 0, 0, 1, 0, 146, 146, 0, 0, 26, 138, 53, 796, 13, 13, 650, 26, 19, 7, 26, 33, 53, 867, 440
INVAR-5, Run: 012, F, 90, 0, 1, 0, 0, 1, 0, 146, 146, 0, 0, 26, 103, 53, 570, 20, 20, 424, 26, 14, 12, 26, 33, 53, 671, 342
INVAR-5, Run: 013, F, 87, 0, 1, 1, 0, 1, 0, 149, 149, 0, 0, 26, 97, 53, 613, 14, 14, 464, 26, 19, 7, 26, 31, 53, 612, 311
INVAR-5, Run: 014, F, 67, 0, 1, 0, 0, 1, 0, 154, 154, 0, 0, 26, 72, 53, 861, 21, 21, 707, 26, 22, 4, 26, 29, 53, 809, 407
INVAR-5, Run: 015, F, 102, 0, 1, 0, 0, 1, 0, 150, 150, 0, 0, 26, 111, 53, 1181, 29, 29, 1031, 26, 17, 9, 26, 31, 53, 741, 375
INVAR-5, Run: 016, F, 100, 0, 1, 0, 0, 1, 0, 154, 154, 0, 0, 26, 105, 53, 607, 20, 20, 453, 26, 16, 10, 26, 29, 53, 471, 238
INVAR-5, Run: 017, F, 91, 0, 1, 0, 0, 1, 0, 146, 146, 0, 0, 26, 104, 53, 826, 13, 13, 680, 26, 13, 13, 26, 33, 53, 757, 385
INVAR-5, Run: 018, F, 77, 0, 1, 0, 0, 1, 0, 150, 150, 0, 0, 26, 86, 53, 767, 18, 18, 617, 26, 15, 11, 26, 31, 53, 479, 244
INVAR-5, Run: 019, F, 81, 0, 1, 1, 0, 1, 0, 149, 149, 0, 0, 26, 91, 53, 1471, 19, 19, 1322, 26, 15, 11, 26, 31, 53, 1020, 515
INVAR-5, Run: 020, F, 107, 0, 1, 0, 0, 1, 0, 154, 154, 0, 0, 26, 112, 53, 955, 18, 18, 801, 26, 15, 11, 26, 29, 53, 651, 328
INVAR-5, Run: 021, F, 92, 0, 1, 0, 0, 1, 0, 154, 154, 0, 0, 26, 97, 53, 725, 9, 9, 571, 26, 16, 10, 26, 29, 53, 1211, 608
INVAR-5, Run: 022, F, 92, 0, 1, 0, 0, 1, 0, 150, 150, 0, 0, 26, 101, 53, 772, 12, 12, 622, 26, 18, 8, 26, 31, 53, 739, 374
INVAR-5, Run: 023, F, 93, 0, 1, 0, 0, 1, 0, 148, 148, 0, 0, 26, 104, 53, 756, 26, 26, 608, 26, 15, 11, 26, 32, 53, 649, 330
INVAR-5, Run: 024, F, 82, 0, 1, 0, 0, 1, 0, 144, 144, 0, 0, 26, 97, 53, 682, 29, 29, 538, 26, 17, 9, 26, 34, 53, 1199, 607
INVAR-5, Run: 025, F, 99, 0, 1, 0, 0, 1, 0, 154, 154, 0, 0, 26, 104, 53, 675, 29, 29, 521, 26, 12, 14, 26, 29, 53, 979, 492
INVAR-5, Run: 026, F, 85, 0, 1, 1, 0, 1, 0, 143, 143, 0, 0, 26, 101, 53, 873, 21, 21, 730, 26, 19, 7, 26, 34, 53, 2188, 1102
INVAR-5, Run: 027, F, 86, 0, 1, 0, 0, 1, 0, 150, 150, 0, 0, 26, 95, 53, 619, 15, 15, 469, 26, 12, 14, 26, 31, 53, 645, 327
INVAR-5, Run: 028, F, 80, 0, 1, 0, 0, 1, 0, 150, 150, 0, 0, 26, 89, 53, 904, 20, 20, 754, 26, 20, 6, 26, 31, 53, 803, 406
INVAR-5, Run: 029, F, 102, 0, 1, 0, 0, 1, 0, 150, 150, 0, 0, 26, 111, 53, 1000, 31, 31, 850, 26, 15, 11, 26, 31, 53, 1193, 601
INVAR-5, Run: 030, F, 72, 0, 1, 0, 0, 1, 0, 146, 146, 0, 0, 26, 85, 53, 1268, 24, 24, 1122, 26, 18, 8, 26, 33, 53, 1375, 694
INVAR-5, Run: 031, F, 77, 0, 1, 1, 0, 1, 0, 149, 149, 0, 0, 26, 87, 53, 541, 15, 15, 392, 26, 21, 5, 26, 31, 53, 708, 359
INVAR-5, Run: 032, F, 97, 0, 1, 0, 0, 1, 0, 150, 150, 0, 0, 26, 106, 53, 1007, 9, 9, 857, 26, 17, 9, 26, 31, 53, 685, 347
INVAR-5, Run: 033, F, 83, 0, 1, 0, 0, 1, 0, 148, 148, 0, 0, 26, 94, 53, 1003, 25, 25, 855, 26, 15, 11, 26, 32, 53, 1053, 532
INVAR-5, Run: 034, F, 99, 0, 1, 0, 0, 1, 0, 150, 150, 0, 0, 26, 108, 53, 658, 14, 14, 508, 26, 9, 17, 26, 31, 53, 507, 258
INVAR-5, Run: 035, F, 96, 0, 1, 0, 0, 1, 0, 146, 146, 0, 0, 26, 109, 53, 699, 22, 22, 553, 26, 15, 11, 26, 33, 53, 503, 258
INVAR-5, Run: 036, F, 105, 0, 1, 0, 0, 1, 0, 144, 144, 0, 0, 26, 120, 53, 684, 17, 17, 540, 26, 18, 8, 26, 34, 53, 901, 458
INVAR-5, Run: 037, F, 82, 0, 1, 0, 0, 1, 0, 150, 150, 0, 0, 26, 91, 53, 659, 21, 21, 509, 26, 15, 11, 26, 31, 53, 1219, 614
INVAR-5, Run: 038, F, 94, 0, 1, 0, 0, 1, 0, 156, 156, 0, 0, 26, 97, 53, 773, 14, 14, 617, 26, 17, 9, 26, 28, 53, 621, 312
INVAR-5, Run: 039, F, 89, 0, 1, 0, 0, 1, 0, 148, 148, 0, 0, 26, 100, 53, 857, 17, 17, 709, 26, 15, 11, 26, 32, 53, 1207, 609
INVAR-5, Run: 040, F, 77, 0, 1, 0, 0, 1, 0, 144, 144, 0, 0, 26, 92, 53, 907, 19, 19, 763, 26, 18, 8, 26, 34, 53, 995, 505
INVAR-5, Run: 041, F, 113, 0, 1, 0, 0, 1, 0, 150, 150, 0, 0, 26, 122, 53, 970, 17, 17, 820, 26, 18, 8, 26, 31, 53, 609, 309
INVAR-5, Run: 042, F, 91, 0, 1, 0, 0, 1, 0, 154, 154, 0, 0, 26, 96, 53, 449, 24, 24, 295, 26, 15, 11, 26, 29, 53, 455, 230
INVAR-5, Run: 043, F, 76, 0, 1, 0, 0, 1, 0, 150, 150, 0, 0, 26, 85, 53, 1098, 20, 20, 948, 26, 21, 5, 26, 31, 53, 721, 365
INVAR-5, Run: 044, F, 84, 0, 1, 1, 0, 1, 0, 155, 155, 0, 0, 26, 88, 53, 708, 17, 17, 553, 26, 17, 9, 26, 28, 53, 546, 275
INVAR-5, Run: 045, F, 82, 0, 1, 0, 0, 1, 0, 152, 152, 0, 0, 26, 89, 53, 724, 22, 22, 572, 26, 18, 8, 26, 30, 53, 637, 322
INVAR-5, Run: 046, F, 92, 0, 1, 0, 0, 1, 0, 150, 150, 0, 0, 26, 101, 53, 1019, 21, 21, 869, 26, 21, 5, 26, 31, 53, 897, 453
INVAR-5, Run: 047, F, 90, 0, 1, 1, 0, 1, 0, 153, 153, 0, 0, 26, 96, 53, 590, 22, 22, 437, 26, 18, 8, 26, 29, 53, 582, 294
INVAR-5, Run: 048, F, 99, 0, 1, 1, 0, 1, 0, 145, 145, 0, 0, 26, 113, 53, 737, 26, 26, 592, 26, 17, 9, 26, 33, 53, 688, 351
INVAR-5, Run: 049, F, 96, 0, 1, 0, 0, 1, 0, 148, 148, 0, 0, 26, 107, 53, 1282, 20, 20, 1134, 26, 16, 10, 26, 32, 53, 1565, 788
INVAR-5, Run: 050, F, 102, 0, 1, 0, 0, 1, 0, 152, 152, 0, 0, 26, 109, 53, 808, 14, 14, 656, 26, 16, 10, 26, 30, 53, 715, 361
INVAR-5, Run: 051, F, 104, 0, 1, 0, 0, 1, 0, 150, 150, 0, 0, 26, 113, 53, 916, 33, 33, 766, 26, 16, 10, 26, 31, 53, 559, 284
INVAR-5, Run: 052, F, 73, 0, 1, 0, 0, 1, 0, 152, 152, 0, 0, 26, 80, 53, 1031, 22, 22, 879, 26, 18, 8, 26, 30, 53, 999, 503
INVAR-5, Run: 053, F, 91, 0, 1, 0, 0, 1, 0, 150, 150, 0, 0, 26, 100, 53, 832, 16, 16, 682, 26, 14, 12, 26, 31, 53, 513, 261
INVAR-5, Run: 054, F, 79, 0, 1, 0, 0, 1, 0, 154, 154, 0, 0, 26, 84, 53, 915, 22, 22, 761, 26, 18, 8, 26, 29, 53, 677, 341
INVAR-5, Run: 055, F, 90, 0, 1, 0, 0, 1, 0, 150, 150, 0, 0, 26, 99, 53, 599, 12, 12, 449, 26, 17, 9, 26, 31, 53, 953, 481
INVAR-5, Run: 056, F, 94, 0, 1, 0, 0, 1, 0, 146, 146, 0, 0, 26, 107, 53, 657, 15, 15, 511, 26, 19, 7, 26, 33, 53, 895, 454
INVAR-5, Run: 057, F, 97, 0, 1, 0, 0, 1, 0, 150, 150, 0, 0, 26, 106, 53, 927, 16, 16, 777, 26, 18, 8, 26, 31, 53, 873, 441
INVAR-5, Run: 058, F, 83, 0, 1, 1, 0, 1, 0, 147, 147, 0, 0, 26, 95, 53, 1070, 17, 17, 923, 26, 17, 9, 26, 32, 53, 920, 466
INVAR-5, Run: 059, F, 83, 0, 1, 0, 0, 1, 0, 154, 154, 0, 0, 26, 88, 53, 798, 21, 21, 644, 26, 16, 10, 26, 29, 53, 699, 352
INVAR-5, Run: 060, F, 98, 0, 1, 0, 0, 1, 0, 152, 152, 0, 0, 26, 105, 53, 495, 20, 20, 343, 26, 18, 8, 26, 30, 53, 611, 309
INVAR-5, Run: 061, F, 97, 0, 1, 0, 0, 1, 0, 148, 148, 0, 0, 26, 108, 53, 645, 15, 15, 497, 26, 21, 5, 26, 32, 53, 389, 200
INVAR-5, Run: 062, F, 101, 0, 1, 1, 0, 1, 0, 155, 155, 0, 0, 26, 105, 53, 652, 15, 15, 497, 26, 15, 11, 26, 28, 53, 670, 337
INVAR-5, Run: 063, F, 95, 0, 1, 0, 0, 1, 0, 154, 154, 0, 0, 26, 100, 53, 582, 7, 7, 428, 26, 16, 10, 26, 29, 53, 699, 352
INVAR-5, Run: 064, F, 84, 0, 1, 0, 0, 1, 0, 154, 154, 0, 0, 26, 89, 53, 786, 11, 11, 632, 26, 18, 8, 26, 29, 53, 813, 409
INVAR-5, Run: 065, F, 87, 0, 1, 0, 0, 1, 0, 152, 152, 0, 0, 26, 94, 53, 662, 25, 25, 510, 26, 14, 12, 26, 30, 53, 713, 360
INVAR-5, Run: 066, F, 91, 0, 1, 0, 0, 1, 0, 152, 152, 0, 0, 26, 98, 53, 865, 17, 17, 713, 26, 16, 10, 26, 30, 53, 539, 273
INVAR-5, Run: 067, F, 81, 0, 1, 0, 0, 1, 0, 144, 144, 0, 0, 26, 96, 53, 753, 19, 19, 609, 26, 15, 11, 26, 34, 53, 921, 468
INVAR-5, Run: 068, F, 95, 0, 1, 0, 0, 1, 0, 154, 154, 0, 0, 26, 100, 53, 610, 20, 20, 456, 26, 19, 7, 26, 29, 53, 721, 363
INVAR-5, Run: 069, F, 99, 0, 1, 0, 0, 1, 0, 152, 152, 0, 0, 26, 106, 53, 969, 15, 15, 817, 26, 17, 9, 26, 30, 53, 923, 465
INVAR-5, Run: 070, F, 88, 0, 1, 0, 0, 1, 0, 154, 154, 0, 0, 26, 93, 53, 714, 21, 21, 560, 26, 16, 10, 26, 29, 53, 461, 233
INVAR-5, Run: 071, F, 91, 0, 1, 0, 0, 1, 0, 150, 150, 0, 0, 26, 100, 53, 843, 13, 13, 693, 26, 15, 11, 26, 31, 53, 581, 295
INVAR-5, Run: 072, F, 84, 0, 1, 0, 0, 1, 0, 146, 146, 0, 0, 26, 97, 53, 1205, 22, 22, 1059, 26, 16, 10, 26, 33, 53, 833, 423
INVAR-5, Run: 073, F, 90, 0, 1, 0, 0, 1, 0, 154, 154, 0, 0, 26, 95, 53, 677, 27, 27, 523, 26, 14, 12, 26, 29, 53, 539, 272
INVAR-5, Run: 074, F, 94, 0, 1, 0, 0, 1, 0, 150, 150, 0, 0, 26, 103, 53, 843, 31, 31, 693, 26, 17, 9, 26, 31, 53, 841, 425
INVAR-5, Run: 075, F, 81, 0, 1, 0, 0, 1, 0, 148, 148, 0, 0, 26, 92, 53, 846, 21, 21, 698, 26, 17, 9, 26, 32, 53, 1287, 649
INVAR-5, Run: 076, F, 97, 0, 1, 0, 0, 1, 0, 140, 140, 0, 0, 26, 116, 53, 656, 9, 9, 516, 26, 23, 3, 26, 36, 53, 523, 271
INVAR-5, Run: 077, F, 119, 0, 1, 0, 0, 1, 0, 148, 148, 0, 0, 26, 130, 53, 696, 18, 18, 548, 26, 16, 10, 26, 32, 53, 749, 380
INVAR-5, Run: 078, F, 85, 0, 1, 0, 0, 1, 0, 148, 148, 0, 0, 26, 96, 53, 997, 14, 14, 849, 26, 17, 9, 26, 32, 53, 577, 294
INVAR-5, Run: 079, F, 81, 0, 1, 0, 0, 1, 0, 142, 142, 0, 0, 26, 98, 53, 1362, 13, 13, 1220, 26, 15, 11, 26, 35, 53, 1195, 606
INVAR-5, Run: 080, F, 98, 0, 1, 0, 0, 1, 0, 152, 152, 0, 0, 26, 105, 53, 789, 19, 19, 637, 26, 15, 11, 26, 30, 53, 1175, 591
INVAR-5, Run: 081, F, 96, 0, 1, 1, 0, 1, 0, 147, 147, 0, 0, 26, 108, 53, 870, 20, 20, 723, 26, 19, 7, 26, 32, 53, 854, 433
