Input Number, Run_Number, Result@ 100, PO, E, F, X1, A, B, C, D, CO, Y, PE, CE, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-7, Run: 092, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 093, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 094, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 095, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 096, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 097, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 098, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 099, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 100, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-8, Run: 001, F, 0, 37, 0, 0, 0, 0, 0, 26, 112, 112, 0, 0, 12, 50, 381, 12, 12, 269, 19, 12, 7, 25, 31, 50, 442, 227
INVAR-8, Run: 002, F, 0, 33, 0, 0, 0, 0, 0, 142, 0, 0, 1, 0, 8, 50, 423, 17, 17, 423, 21, 12, 8, 25, 29, 50, 610, 309
INVAR-8, Run: 003, F, 0, 33, 0, 0, 0, 0, 0, 41, 101, 101, 0, 0, 8, 50, 517, 7, 7, 416, 21, 17, 4, 25, 29, 50, 874, 441
INVAR-8, Run: 004, F, 0, 34, 0, 0, 0, 0, 0, 140, 0, 2, 1, 2, 10, 50, 331, 16, 14, 331, 20, 13, 6, 24, 30, 50, 742, 376
INVAR-8, Run: 005, F, 0, 32, 0, 0, 0, 0, 0, 142, 0, 2, 1, 2, 8, 50, 503, 28, 26, 503, 21, 14, 6, 24, 29, 50, 1442, 725
INVAR-8, Run: 006, F, 0, 32, 0, 0, 0, 0, 0, 142, 0, 2, 1, 2, 8, 50, 370, 14, 12, 370, 21, 7, 13, 24, 29, 50, 402, 205
INVAR-8, Run: 007, F, 0, 39, 0, 0, 0, 0, 0, 65, 71, 71, 0, 0, 14, 50, 256, 8, 8, 185, 18, 12, 6, 25, 32, 50, 316, 165
INVAR-8, Run: 008, F, 0, 32, 0, 0, 0, 0, 0, 142, 0, 2, 1, 2, 8, 50, 405, 16, 14, 405, 21, 16, 4, 24, 29, 50, 564, 286
INVAR-8, Run: 009, F, 0, 33, 0, 0, 0, 0, 0, 33, 109, 109, 0, 0, 8, 50, 366, 15, 15, 257, 21, 11, 10, 25, 29, 50, 746, 377
INVAR-8, Run: 010, F, 0, 33, 0, 0, 0, 0, 0, 78, 64, 64, 0, 0, 8, 50, 524, 18, 18, 460, 21, 17, 4, 25, 29, 50, 794, 401
INVAR-8, Run: 011, F, 0, 31, 0, 0, 0, 0, 0, 144, 0, 0, 1, 0, 6, 50, 424, 17, 17, 424, 22, 11, 10, 25, 28, 50, 574, 290
INVAR-8, Run: 012, F, 0, 33, 0, 0, 0, 0, 0, 142, 0, 0, 1, 0, 8, 50, 517, 16, 16, 517, 21, 11, 9, 25, 29, 50, 1096, 552
INVAR-8, Run: 013, F, 0, 36, 0, 0, 0, 0, 0, 138, 0, 2, 1, 2, 12, 50, 411, 14, 12, 411, 19, 10, 8, 24, 31, 50, 1026, 519
INVAR-8, Run: 014, F, 0, 30, 0, 0, 0, 0, 0, 144, 0, 2, 1, 2, 6, 50, 336, 13, 11, 336, 22, 16, 5, 24, 28, 50, 612, 309
INVAR-8, Run: 015, F, 0, 37, 0, 0, 0, 0, 0, 46, 92, 92, 0, 0, 12, 50, 574, 21, 21, 482, 19, 14, 5, 25, 31, 50, 674, 343
INVAR-8, Run: 016, F, 0, 28, 0, 0, 0, 0, 0, 146, 0, 2, 1, 2, 4, 50, 391, 22, 20, 391, 23, 15, 7, 24, 27, 50, 832, 418
INVAR-8, Run: 017, F, 0, 29, 0, 0, 0, 0, 0, 146, 0, 0, 1, 0, 4, 50, 234, 16, 16, 234, 23, 13, 9, 25, 27, 50, 616, 310
INVAR-8, Run: 018, F, 0, 31, 0, 0, 0, 0, 0, 144, 0, 0, 1, 0, 6, 50, 450, 24, 24, 450, 22, 11, 10, 25, 28, 50, 580, 293
INVAR-8, Run: 019, F, 0, 35, 0, 0, 0, 0, 0, 53, 87, 87, 0, 0, 10, 50, 471, 11, 11, 384, 20, 12, 8, 25, 30, 50, 552, 281
INVAR-8, Run: 020, F, 0, 31, 0, 0, 0, 0, 0, 144, 0, 0, 1, 0, 6, 50, 460, 11, 11, 460, 22, 17, 4, 25, 28, 50, 850, 428
INVAR-8, Run: 021, F, 0, 32, 0, 0, 0, 0, 0, 142, 0, 2, 1, 2, 8, 50, 500, 10, 8, 500, 21, 12, 8, 24, 29, 50, 374, 191
INVAR-8, Run: 022, F, 0, 27, 0, 0, 0, 0, 0, 76, 72, 72, 0, 0, 2, 50, 567, 16, 16, 495, 24, 15, 9, 25, 26, 50, 954, 478
INVAR-8, Run: 023, F, 0, 41, 0, 0, 0, 0, 0, 23, 111, 111, 0, 0, 16, 50, 361, 11, 11, 250, 17, 11, 6, 25, 33, 50, 452, 234
INVAR-8, Run: 024, F, 0, 37, 0, 0, 0, 0, 0, 123, 15, 15, 0, 0, 12, 50, 752, 8, 8, 737, 19, 17, 2, 25, 31, 50, 1006, 509
INVAR-8, Run: 025, F, 0, 36, 0, 0, 0, 0, 0, 138, 0, 2, 1, 2, 12, 50, 324, 12, 10, 324, 19, 13, 5, 24, 31, 50, 974, 493
INVAR-8, Run: 026, F, 0, 35, 0, 0, 0, 0, 0, 140, 0, 0, 1, 0, 10, 50, 465, 23, 23, 465, 20, 11, 8, 25, 30, 50, 716, 363
INVAR-8, Run: 027, F, 0, 39, 0, 0, 0, 0, 0, 136, 0, 0, 1, 0, 14, 50, 340, 21, 21, 340, 18, 10, 7, 25, 32, 50, 802, 408
INVAR-8, Run: 028, F, 0, 37, 0, 0, 0, 0, 0, 28, 110, 110, 0, 0, 12, 50, 506, 5, 5, 396, 19, 11, 8, 25, 31, 50, 478, 245
INVAR-8, Run: 029, F, 0, 39, 0, 0, 0, 0, 0, 12, 124, 124, 0, 0, 14, 50, 321, 20, 20, 197, 18, 12, 6, 25, 32, 50, 414, 214
INVAR-8, Run: 030, F, 0, 39, 0, 0, 0, 0, 0, 49, 87, 87, 0, 0, 14, 50, 411, 11, 11, 324, 18, 11, 7, 25, 32, 50, 496, 255
INVAR-8, Run: 031, F, 0, 33, 0, 0, 0, 0, 0, 17, 125, 125, 0, 0, 8, 50, 523, 18, 18, 398, 21, 12, 9, 25, 29, 50, 584, 296
INVAR-8, Run: 032, F, 0, 37, 0, 0, 0, 0, 0, 45, 93, 93, 0, 0, 12, 50, 504, 14, 14, 411, 19, 14, 5, 25, 31, 50, 568, 290
INVAR-8, Run: 033, F, 0, 33, 0, 0, 0, 0, 0, 24, 118, 118, 0, 0, 8, 50, 351, 10, 10, 233, 21, 14, 7, 25, 29, 50, 394, 201
INVAR-8, Run: 034, F, 0, 33, 0, 0, 0, 0, 0, 17, 125, 125, 0, 0, 8, 50, 515, 15, 15, 390, 21, 12, 9, 25, 29, 50, 404, 206
INVAR-8, Run: 035, F, 0, 35, 0, 0, 0, 0, 0, 140, 0, 0, 1, 0, 10, 50, 310, 14, 14, 310, 20, 11, 8, 25, 30, 50, 720, 365
INVAR-8, Run: 036, F, 0, 33, 0, 0, 0, 0, 0, 5, 137, 137, 0, 0, 8, 50, 500, 25, 25, 363, 21, 12, 9, 25, 29, 50, 456, 232
INVAR-8, Run: 037, F, 0, 33, 0, 0, 0, 0, 0, 120, 22, 22, 0, 0, 8, 50, 564, 10, 10, 542, 21, 17, 4, 25, 29, 50, 668, 338
INVAR-8, Run: 038, F, 0, 35, 0, 0, 0, 0, 0, 45, 95, 95, 0, 0, 10, 50, 331, 20, 20, 236, 20, 10, 10, 25, 30, 50, 544, 277
INVAR-8, Run: 039, F, 0, 31, 0, 0, 0, 0, 0, 25, 119, 119, 0, 0, 6, 50, 398, 13, 13, 279, 22, 17, 5, 25, 28, 50, 356, 181
INVAR-8, Run: 040, F, 0, 35, 0, 0, 0, 0, 0, 49, 91, 91, 0, 0, 10, 50, 451, 23, 23, 360, 20, 13, 7, 25, 30, 50, 754, 382
INVAR-8, Run: 041, F, 0, 39, 0, 0, 0, 0, 0, 24, 112, 112, 0, 0, 14, 50, 488, 18, 18, 376, 18, 13, 5, 25, 32, 50, 636, 325
INVAR-8, Run: 042, F, 0, 37, 0, 0, 0, 0, 0, 138, 0, 0, 1, 0, 12, 50, 374, 14, 14, 374, 19, 11, 7, 25, 31, 50, 634, 323
INVAR-8, Run: 043, F, 0, 37, 0, 0, 0, 0, 0, 138, 0, 0, 1, 0, 12, 50, 324, 16, 16, 324, 19, 13, 5, 25, 31, 50, 614, 313
INVAR-8, Run: 044, F, 0, 37, 0, 0, 0, 0, 0, 64, 74, 74, 0, 0, 12, 50, 505, 15, 15, 431, 19, 17, 2, 25, 31, 50, 498, 255
INVAR-8, Run: 045, F, 0, 33, 0, 0, 0, 0, 0, 42, 100, 100, 0, 0, 8, 50, 378, 21, 21, 278, 21, 9, 12, 25, 29, 50, 392, 200
INVAR-8, Run: 046, F, 0, 35, 0, 0, 0, 0, 0, 8, 132, 132, 0, 0, 10, 50, 460, 10, 10, 328, 20, 14, 6, 25, 30, 50, 410, 210
INVAR-8, Run: 047, F, 0, 31, 0, 0, 0, 0, 0, 48, 96, 96, 0, 0, 6, 50, 436, 11, 11, 340, 22, 14, 8, 25, 28, 50, 504, 255
INVAR-8, Run: 048, F, 0, 31, 0, 0, 0, 0, 0, 144, 0, 0, 1, 0, 6, 50, 287, 15, 15, 287, 22, 11, 10, 25, 28, 50, 616, 311
INVAR-8, Run: 049, F, 0, 33, 0, 0, 0, 0, 0, 142, 0, 0, 1, 0, 8, 50, 355, 15, 15, 355, 21, 10, 10, 25, 29, 50, 992, 500
INVAR-8, Run: 050, F, 0, 35, 0, 0, 0, 0, 0, 34, 106, 106, 0, 0, 10, 50, 449, 19, 19, 343, 20, 11, 9, 25, 30, 50, 518, 264
INVAR-8, Run: 051, F, 0, 28, 0, 0, 0, 0, 0, 146, 0, 2, 1, 2, 4, 50, 423, 18, 16, 423, 23, 11, 11, 24, 27, 50, 608, 306
INVAR-8, Run: 052, F, 0, 32, 0, 0, 0, 0, 0, 142, 0, 2, 1, 2, 8, 50, 383, 21, 19, 383, 21, 14, 6, 24, 29, 50, 468, 238
INVAR-8, Run: 053, F, 0, 32, 0, 0, 0, 0, 0, 142, 0, 2, 1, 2, 8, 50, 705, 15, 13, 705, 21, 12, 8, 24, 29, 50, 786, 397
INVAR-8, Run: 054, F, 0, 31, 0, 0, 0, 0, 0, 34, 110, 110, 0, 0, 6, 50, 519, 15, 15, 409, 22, 13, 9, 25, 28, 50, 746, 376
INVAR-8, Run: 055, F, 0, 33, 0, 0, 0, 0, 0, 15, 127, 127, 0, 0, 8, 50, 473, 15, 15, 346, 21, 11, 10, 25, 29, 50, 964, 486
INVAR-8, Run: 056, F, 0, 35, 0, 0, 0, 0, 0, 17, 123, 123, 0, 0, 10, 50, 419, 16, 16, 296, 20, 11, 9, 25, 30, 50, 316, 163
INVAR-8, Run: 057, F, 0, 33, 0, 0, 0, 0, 0, 142, 0, 0, 1, 0, 8, 50, 472, 5, 5, 472, 21, 17, 3, 25, 29, 50, 436, 222
INVAR-8, Run: 058, F, 0, 41, 0, 0, 0, 0, 0, 52, 82, 82, 0, 0, 16, 50, 463, 9, 9, 381, 17, 11, 6, 25, 33, 50, 536, 276
INVAR-8, Run: 059, F, 0, 35, 0, 0, 0, 0, 0, 22, 118, 118, 0, 0, 10, 50, 420, 6, 6, 302, 20, 17, 3, 25, 30, 50, 550, 280
INVAR-8, Run: 060, F, 0, 37, 0, 0, 0, 0, 0, 22, 116, 116, 0, 0, 12, 50, 447, 18, 18, 331, 19, 8, 11, 25, 31, 50, 428, 220
INVAR-8, Run: 061, F, 0, 35, 0, 0, 0, 0, 0, 140, 0, 0, 1, 0, 10, 50, 225, 8, 8, 225, 20, 11, 8, 25, 30, 50, 538, 274
INVAR-8, Run: 062, F, 0, 35, 0, 0, 0, 0, 0, 140, 0, 0, 1, 0, 10, 50, 335, 25, 25, 335, 20, 13, 6, 25, 30, 50, 610, 310
INVAR-8, Run: 063, F, 0, 35, 0, 0, 0, 0, 0, 4, 136, 136, 0, 0, 10, 50, 472, 23, 23, 336, 20, 13, 7, 25, 30, 50, 340, 175
INVAR-8, Run: 064, F, 0, 37, 0, 0, 0, 0, 0, 30, 108, 108, 0, 0, 12, 50, 380, 13, 13, 272, 19, 13, 6, 25, 31, 50, 492, 252
INVAR-8, Run: 065, F, 0, 37, 0, 0, 0, 0, 0, 0, 138, 138, 0, 0, 12, 50, 486, 12, 12, 348, 19, 14, 5, 25, 31, 50, 328, 170
INVAR-8, Run: 066, F, 0, 39, 0, 0, 0, 0, 0, 115, 21, 21, 0, 0, 14, 50, 478, 22, 22, 457, 18, 10, 8, 25, 32, 50, 552, 283
INVAR-8, Run: 067, F, 0, 29, 0, 0, 0, 0, 0, 146, 0, 0, 1, 0, 4, 50, 273, 23, 23, 273, 23, 14, 8, 25, 27, 50, 570, 287
INVAR-8, Run: 068, F, 0, 33, 0, 0, 0, 0, 0, 100, 42, 42, 0, 0, 8, 50, 357, 31, 31, 315, 21, 11, 10, 25, 29, 50, 658, 333
INVAR-8, Run: 069, F, 0, 35, 0, 0, 0, 0, 0, 72, 68, 68, 0, 0, 10, 50, 513, 14, 14, 445, 20, 16, 4, 25, 30, 50, 724, 367
INVAR-8, Run: 070, F, 0, 33, 0, 0, 0, 0, 0, 77, 65, 65, 0, 0, 8, 50, 332, 12, 12, 267, 21, 15, 6, 25, 29, 50, 420, 214
INVAR-8, Run: 071, F, 0, 32, 0, 0, 0, 0, 0, 142, 0, 2, 1, 2, 8, 50, 624, 11, 9, 624, 21, 14, 6, 24, 29, 50, 660, 334
INVAR-8, Run: 072, F, 0, 37, 0, 0, 0, 0, 0, 34, 104, 104, 0, 0, 12, 50, 599, 18, 18, 495, 19, 16, 3, 25, 31, 50, 594, 303
INVAR-8, Run: 073, F, 0, 33, 0, 0, 0, 0, 0, 142, 0, 0, 1, 0, 8, 50, 412, 6, 6, 412, 21, 13, 7, 25, 29, 50, 614, 311
INVAR-8, Run: 074, F, 0, 35, 0, 0, 0, 0, 0, 27, 113, 113, 0, 0, 10, 50, 473, 11, 11, 360, 20, 12, 8, 25, 30, 50, 682, 346
INVAR-8, Run: 075, F, 0, 33, 0, 0, 0, 0, 0, 142, 0, 0, 1, 0, 8, 50, 448, 15, 15, 448, 21, 12, 8, 25, 29, 50, 1172, 590
INVAR-8, Run: 076, F, 0, 31, 0, 0, 0, 0, 0, 144, 0, 0, 1, 0, 6, 50, 536, 21, 21, 536, 22, 13, 8, 25, 28, 50, 852, 429
INVAR-8, Run: 077, F, 0, 33, 0, 0, 0, 0, 0, 37, 105, 105, 0, 0, 8, 50, 383, 20, 20, 278, 21, 11, 10, 25, 29, 50, 562, 285
INVAR-8, Run: 078, F, 0, 33, 0, 0, 0, 0, 0, 112, 30, 30, 0, 0, 8, 50, 444, 7, 7, 414, 21, 16, 5, 25, 29, 50, 994, 501
INVAR-8, Run: 079, F, 0, 37, 0, 0, 0, 0, 0, 102, 36, 36, 0, 0, 12, 50, 272, 17, 17, 236, 19, 10, 9, 25, 31, 50, 450, 231
INVAR-8, Run: 080, F, 0, 37, 0, 0, 0, 0, 0, 62, 76, 76, 0, 0, 12, 50, 569, 16, 16, 493, 19, 12, 7, 25, 31, 50, 884, 448
INVAR-8, Run: 081, F, 0, 33, 0, 0, 0, 0, 0, 1, 141, 141, 0, 0, 8, 50, 448, 8, 8, 307, 21, 13, 8, 25, 29, 50, 746, 377
INVAR-8, Run: 082, F, 0, 33, 0, 0, 0, 0, 0, 117, 25, 25, 0, 0, 8, 50, 465, 18, 18, 440, 21, 9, 12, 25, 29, 50, 1172, 590
INVAR-8, Run: 083, F, 0, 33, 0, 0, 0, 0, 0, 111, 31, 31, 0, 0, 8, 50, 359, 12, 12, 328, 21, 13, 8, 25, 29, 50, 520, 264
INVAR-8, Run: 084, F, 0, 33, 0, 0, 0, 0, 0, 99, 43, 43, 0, 0, 8, 50, 297, 10, 10, 254, 21, 13, 8, 25, 29, 50, 922, 465
INVAR-8, Run: 085, F, 0, 31, 0, 0, 0, 0, 0, 13, 131, 131, 0, 0, 6, 50, 523, 11, 11, 392, 22, 19, 3, 25, 28, 50, 540, 273
INVAR-8, Run: 086, F, 0, 33, 0, 0, 0, 0, 0, 142, 0, 0, 1, 0, 8, 50, 679, 17, 17, 679, 21, 15, 5, 25, 29, 50, 828, 418
INVAR-8, Run: 087, F, 0, 37, 0, 0, 0, 0, 0, 12, 126, 126, 0, 0, 12, 50, 399, 8, 8, 273, 19, 16, 3, 25, 31, 50, 354, 183
INVAR-8, Run: 088, F, 0, 39, 0, 0, 0, 0, 0, 136, 0, 0, 1, 0, 14, 50, 638, 11, 11, 638, 18, 9, 8, 25, 32, 50, 772, 393
INVAR-8, Run: 089, F, 0, 29, 0, 0, 0, 0, 0, 146, 0, 0, 1, 0, 4, 50, 663, 13, 13, 663, 23, 12, 10, 25, 27, 50, 764, 384
INVAR-8, Run: 090, F, 0, 37, 0, 0, 0, 0, 0, 138, 0, 0, 1, 0, 12, 50, 450, 9, 9, 450, 19, 14, 4, 25, 31, 50, 1002, 507
INVAR-8, Run: 091, F, 0, 34, 0, 0, 0, 0, 0, 140, 0, 2, 1, 2, 10, 50, 264, 20, 18, 264, 20, 8, 11, 24, 30, 50, 582, 296
INVAR-8, Run: 092, F, 0, 31, 0, 0, 0, 0, 0, 144, 0, 0, 1, 0, 6, 50, 408, 11, 11, 408, 22, 14, 7, 25, 28, 50, 860, 433
INVAR-8, Run: 093, F, 0, 33, 0, 0, 0, 0, 0, 142, 0, 0, 1, 0, 8, 50, 341, 8, 8, 341, 21, 13, 7, 25, 29, 50, 574, 291
INVAR-8, Run: 094, F, 0, 35, 0, 0, 0, 0, 0, 90, 50, 50, 0, 0, 10, 50, 459, 19, 19, 409, 20, 9, 11, 25, 30, 50, 1254, 632
INVAR-8, Run: 095, F, 0, 35, 0, 0, 0, 0, 0, 26, 114, 114, 0, 0, 10, 50, 405, 13, 13, 291, 20, 8, 12, 25, 30, 50, 380, 195
INVAR-8, Run: 096, F, 0, 33, 0, 0, 0, 0, 0, 106, 36, 36, 0, 0, 8, 50, 442, 22, 22, 406, 21, 8, 13, 25, 29, 50, 1078, 543
INVAR-8, Run: 097, F, 0, 41, 0, 0, 0, 0, 0, 72, 62, 62, 0, 0, 16, 50, 487, 12, 12, 425, 17, 12, 5, 25, 33, 50, 924, 470
INVAR-8, Run: 098, F, 0, 34, 0, 0, 0, 0, 0, 140, 0, 2, 1, 2, 10, 50, 231, 19, 17, 231, 20, 13, 6, 24, 30, 50, 396, 203
INVAR-8, Run: 099, F, 0, 29, 0, 0, 0, 0, 0, 146, 0, 0, 1, 0, 4, 50, 337, 21, 21, 337, 23, 10, 12, 25, 27, 50, 534, 269
INVAR-8, Run: 100, F, 0, 33, 0, 0, 0, 0, 0, 83, 59, 59, 0, 0, 8, 50, 449, 27, 27, 390, 21, 12, 9, 25, 29, 50, 580, 294
INVAR-9, Run: 001, F, 0, 58, 0, 0, 0, 0, 0, 51, 241, 241, 0, 0, 8, 100, 1405, 38, 38, 1164, 46, 31, 15, 50, 54, 100, 1654, 831
INVAR-9, Run: 002, F, 0, 64, 0, 0, 0, 0, 0, 286, 0, 0, 1, 0, 14, 100, 1163, 36, 36, 1163, 43, 24, 18, 50, 57, 100, 1702, 858
INVAR-9, Run: 003, F, 0, 64, 0, 0, 0, 0, 0, 8, 278, 278, 0, 0, 14, 100, 1595, 27, 27, 1317, 43, 37, 6, 50, 57, 100, 2028, 1021
INVAR-9, Run: 004, F, 0, 64, 0, 0, 0, 0, 0, 286, 0, 0, 1, 0, 14, 100, 1645, 32, 32, 1645, 43, 29, 13, 50, 57, 100, 2128, 1071
INVAR-9, Run: 005, F, 0, 66, 0, 0, 0, 0, 0, 128, 156, 156, 0, 0, 16, 100, 1257, 22, 22, 1101, 42, 30, 12, 50, 58, 100, 2556, 1286
INVAR-9, Run: 006, F, 0, 67, 0, 0, 0, 0, 0, 282, 0, 2, 1, 2, 18, 100, 1490, 35, 33, 1490, 41, 27, 13, 49, 59, 100, 1868, 943
INVAR-9, Run: 007, F, 0, 64, 0, 0, 0, 0, 0, 286, 0, 0, 1, 0, 14, 100, 894, 24, 24, 894, 43, 24, 18, 50, 57, 100, 1620, 817
INVAR-9, Run: 008, F, 0, 62, 0, 0, 0, 0, 0, 26, 262, 262, 0, 0, 12, 100, 1101, 33, 33, 839, 44, 27, 17, 50, 56, 100, 1966, 989
INVAR-9, Run: 009, F, 0, 64, 0, 0, 0, 0, 0, 129, 157, 157, 0, 0, 14, 100, 1597, 37, 37, 1440, 43, 31, 12, 50, 57, 100, 1986, 1000
INVAR-9, Run: 010, F, 0, 63, 0, 0, 0, 0, 0, 286, 0, 2, 1, 2, 14, 100, 1365, 28, 26, 1365, 43, 26, 16, 49, 57, 100, 2012, 1013
INVAR-9, Run: 011, F, 0, 62, 0, 0, 0, 0, 0, 241, 47, 47, 0, 0, 12, 100, 1404, 32, 32, 1357, 44, 33, 11, 50, 56, 100, 2042, 1027
INVAR-9, Run: 012, F, 0, 63, 0, 0, 0, 0, 0, 286, 0, 2, 1, 2, 14, 100, 1443, 35, 33, 1443, 43, 27, 15, 49, 57, 100, 3186, 1600
INVAR-9, Run: 013, F, 0, 66, 0, 0, 0, 0, 0, 11, 273, 273, 0, 0, 16, 100, 1222, 34, 34, 949, 42, 29, 13, 50, 58, 100, 1526, 771
INVAR-9, Run: 014, F, 0, 68, 0, 0, 0, 0, 0, 282, 0, 0, 1, 0, 18, 100, 1543, 31, 31, 1543, 41, 22, 18, 50, 59, 100, 2714, 1366
INVAR-9, Run: 015, F, 0, 66, 0, 0, 0, 0, 0, 5, 279, 279, 0, 0, 16, 100, 1287, 26, 26, 1008, 42, 30, 12, 50, 58, 100, 1190, 603
INVAR-9, Run: 016, F, 0, 66, 0, 0, 0, 0, 0, 209, 75, 75, 0, 0, 16, 100, 1408, 37, 37, 1333, 42, 29, 13, 50, 58, 100, 3276, 1646
INVAR-9, Run: 017, F, 0, 64, 0, 0, 0, 0, 0, 30, 256, 256, 0, 0, 14, 100, 1270, 24, 24, 1014, 43, 26, 17, 50, 57, 100, 1206, 610
INVAR-9, Run: 018, F, 0, 68, 0, 0, 0, 0, 0, 282, 0, 0, 1, 0, 18, 100, 1756, 30, 30, 1756, 41, 34, 6, 50, 59, 100, 2172, 1095
INVAR-9, Run: 019, F, 0, 65, 0, 0, 0, 0, 0, 284, 0, 2, 1, 2, 16, 100, 984, 29, 27, 984, 42, 29, 12, 49, 58, 100, 3446, 1731
INVAR-9, Run: 020, F, 0, 62, 0, 0, 0, 0, 0, 64, 224, 224, 0, 0, 12, 100, 1346, 23, 23, 1122, 44, 31, 13, 50, 56, 100, 1654, 833
INVAR-9, Run: 021, F, 0, 62, 0, 0, 0, 0, 0, 262, 26, 26, 0, 0, 12, 100, 1302, 34, 34, 1276, 44, 32, 12, 50, 56, 100, 1634, 823
INVAR-9, Run: 022, F, 0, 65, 0, 0, 0, 0, 0, 284, 0, 2, 1, 2, 16, 100, 995, 28, 26, 995, 42, 26, 15, 49, 58, 100, 1928, 972
INVAR-9, Run: 023, F, 0, 64, 0, 0, 0, 0, 0, 75, 211, 211, 0, 0, 14, 100, 1428, 29, 29, 1217, 43, 22, 21, 50, 57, 100, 1994, 1004
INVAR-9, Run: 024, F, 0, 58, 0, 0, 0, 0, 0, 16, 276, 276, 0, 0, 8, 100, 1510, 25, 25, 1234, 46, 35, 11, 50, 54, 100, 1802, 905
INVAR-9, Run: 025, F, 0, 66, 0, 0, 0, 0, 0, 284, 0, 0, 1, 0, 16, 100, 1465, 25, 25, 1465, 42, 24, 17, 50, 58, 100, 1428, 722
INVAR-9, Run: 026, F, 0, 65, 0, 0, 0, 0, 0, 284, 0, 2, 1, 2, 16, 100, 1455, 27, 25, 1455, 42, 23, 18, 49, 58, 100, 1830, 923
INVAR-9, Run: 027, F, 0, 64, 0, 0, 0, 0, 0, 261, 25, 25, 0, 0, 14, 100, 1615, 32, 32, 1590, 43, 29, 14, 50, 57, 100, 1684, 849
INVAR-9, Run: 028, F, 0, 70, 0, 0, 0, 0, 0, 75, 205, 205, 0, 0, 20, 100, 1282, 25, 25, 1077, 40, 29, 11, 50, 60, 100, 2178, 1099
INVAR-9, Run: 029, F, 0, 58, 0, 0, 0, 0, 0, 170, 122, 122, 0, 0, 8, 100, 1206, 19, 19, 1084, 46, 31, 15, 50, 54, 100, 2222, 1115
INVAR-9, Run: 030, F, 0, 66, 0, 0, 0, 0, 0, 284, 0, 0, 1, 0, 16, 100, 1313, 21, 21, 1313, 42, 33, 8, 50, 58, 100, 2112, 1064
INVAR-9, Run: 031, F, 0, 62, 0, 0, 0, 0, 0, 288, 0, 0, 1, 0, 12, 100, 1245, 28, 28, 1245, 44, 32, 11, 50, 56, 100, 2374, 1193
INVAR-9, Run: 032, F, 0, 68, 0, 0, 0, 0, 0, 282, 0, 0, 1, 0, 18, 100, 1569, 36, 36, 1569, 41, 28, 12, 50, 59, 100, 2818, 1418
INVAR-9, Run: 033, F, 0, 59, 0, 0, 0, 0, 0, 290, 0, 2, 1, 2, 10, 100, 1622, 35, 33, 1622, 45, 26, 18, 49, 55, 100, 2216, 1113
INVAR-9, Run: 034, F, 0, 58, 0, 0, 0, 0, 0, 292, 0, 0, 1, 0, 8, 100, 1388, 46, 46, 1388, 46, 23, 22, 50, 54, 100, 2608, 1308
INVAR-9, Run: 035, F, 0, 60, 0, 0, 0, 0, 0, 290, 0, 0, 1, 0, 10, 100, 1553, 39, 39, 1553, 45, 28, 16, 50, 55, 100, 2500, 1255
INVAR-9, Run: 036, F, 0, 56, 0, 0, 0, 0, 0, 294, 0, 0, 1, 0, 6, 100, 1318, 31, 31, 1318, 47, 25, 21, 50, 53, 100, 1206, 606
INVAR-9, Run: 037, F, 0, 58, 0, 0, 0, 0, 0, 292, 0, 0, 1, 0, 8, 100, 1115, 41, 41, 1115, 46, 26, 19, 50, 54, 100, 2482, 1245
INVAR-9, Run: 038, F, 0, 62, 0, 0, 0, 0, 0, 236, 52, 52, 0, 0, 12, 100, 1798, 31, 31, 1746, 44, 25, 19, 50, 56, 100, 2132, 1072
