Input Number, Run_Number, Result@ 100, PO, H, PE, X1, M, CE, Y, D, CO, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 081, P, 0, 0, 1, 0, 0, 25, 25, 0, 0, 118, 1, 11, 39, 135, 380, 14, 15, 9, 25, 39, 58, 160, 380
INVAR-4, Run: 082, P, 0, 0, 1, 0, 0, 22, 22, 0, 0, 118, 1, 5, 39, 81, 307, 17, 14, 7, 22, 39, 58, 103, 307
INVAR-4, Run: 083, P, 0, 0, 1, 0, 0, 25, 25, 0, 0, 118, 1, 11, 39, 108, 352, 14, 14, 10, 25, 39, 58, 133, 352
INVAR-4, Run: 084, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 72, 397, 16, 12, 10, 23, 39, 58, 95, 397
INVAR-4, Run: 085, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 85, 408, 16, 16, 6, 23, 39, 58, 108, 408
INVAR-4, Run: 086, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 58, 176, 16, 14, 8, 23, 39, 58, 81, 176
INVAR-4, Run: 087, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 98, 479, 16, 15, 7, 23, 39, 58, 121, 479
INVAR-4, Run: 088, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 66, 363, 16, 12, 10, 23, 39, 58, 89, 363
INVAR-4, Run: 089, P, 0, 0, 1, 0, 0, 21, 21, 0, 0, 118, 1, 3, 39, 62, 313, 18, 11, 9, 21, 39, 58, 83, 313
INVAR-4, Run: 090, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 83, 260, 16, 13, 9, 23, 39, 58, 106, 260
INVAR-4, Run: 091, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 78, 406, 16, 14, 8, 23, 39, 58, 101, 406
INVAR-4, Run: 092, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 106, 359, 16, 11, 11, 23, 39, 58, 129, 359
INVAR-4, Run: 093, P, 0, 0, 1, 0, 0, 24, 24, 0, 0, 118, 1, 9, 39, 95, 276, 15, 6, 17, 24, 39, 58, 119, 276
INVAR-4, Run: 094, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 81, 226, 16, 10, 12, 23, 39, 58, 104, 226
INVAR-4, Run: 095, P, 0, 0, 1, 0, 0, 24, 24, 0, 0, 118, 1, 9, 39, 93, 383, 15, 16, 7, 24, 39, 58, 117, 383
INVAR-4, Run: 096, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 98, 250, 16, 16, 6, 23, 39, 58, 121, 250
INVAR-4, Run: 097, P, 0, 0, 1, 0, 0, 24, 24, 0, 0, 118, 1, 9, 39, 96, 317, 15, 14, 9, 24, 39, 58, 120, 317
INVAR-4, Run: 098, P, 0, 0, 1, 0, 0, 21, 21, 0, 0, 118, 1, 3, 39, 66, 263, 18, 9, 11, 21, 39, 58, 87, 263
INVAR-4, Run: 099, P, 0, 0, 1, 0, 0, 24, 24, 0, 0, 118, 1, 9, 39, 123, 337, 15, 7, 16, 24, 39, 58, 147, 337
INVAR-4, Run: 100, P, 0, 0, 1, 0, 0, 25, 25, 0, 0, 118, 1, 11, 39, 54, 254, 14, 13, 11, 25, 39, 58, 79, 254
INVAR-5, Run: 001, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 156, 503, 21, 19, 12, 32, 53, 79, 188, 503
INVAR-5, Run: 002, P, 0, 0, 1, 0, 0, 30, 30, 0, 0, 160, 1, 7, 53, 153, 525, 23, 8, 21, 30, 53, 79, 183, 525
INVAR-5, Run: 003, P, 0, 0, 1, 0, 0, 30, 30, 0, 0, 160, 1, 7, 53, 124, 635, 23, 20, 9, 30, 53, 79, 154, 635
INVAR-5, Run: 004, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 136, 740, 21, 21, 10, 32, 53, 79, 168, 740
INVAR-5, Run: 005, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 154, 827, 21, 20, 11, 32, 53, 79, 186, 827
INVAR-5, Run: 006, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 136, 717, 21, 16, 15, 32, 53, 79, 168, 717
INVAR-5, Run: 007, P, 0, 0, 1, 0, 0, 30, 30, 0, 0, 160, 1, 7, 53, 131, 473, 23, 19, 10, 30, 53, 79, 161, 473
INVAR-5, Run: 008, P, 0, 0, 1, 0, 0, 31, 31, 0, 0, 160, 1, 9, 53, 161, 612, 22, 24, 6, 31, 53, 79, 192, 612
INVAR-5, Run: 009, P, 0, 0, 1, 0, 0, 33, 33, 0, 0, 160, 1, 13, 53, 136, 489, 20, 22, 10, 33, 53, 79, 169, 489
INVAR-5, Run: 010, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 227, 1032, 21, 18, 13, 32, 53, 79, 259, 1032
INVAR-5, Run: 011, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 117, 593, 21, 16, 15, 32, 53, 79, 149, 593
INVAR-5, Run: 012, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 185, 674, 21, 14, 17, 32, 53, 79, 217, 674
INVAR-5, Run: 013, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 138, 628, 21, 17, 14, 32, 53, 79, 170, 628
INVAR-5, Run: 014, P, 0, 0, 1, 0, 0, 31, 31, 0, 0, 160, 1, 9, 53, 157, 669, 22, 18, 12, 31, 53, 79, 188, 669
INVAR-5, Run: 015, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 97, 319, 21, 14, 17, 32, 53, 79, 129, 319
INVAR-5, Run: 016, P, 0, 0, 1, 0, 0, 30, 30, 0, 0, 160, 1, 7, 53, 93, 279, 23, 20, 9, 30, 53, 79, 123, 279
INVAR-5, Run: 017, P, 0, 0, 1, 0, 0, 31, 31, 0, 0, 160, 1, 9, 53, 147, 420, 22, 14, 16, 31, 53, 79, 178, 420
INVAR-5, Run: 018, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 106, 435, 21, 13, 18, 32, 53, 79, 138, 435
INVAR-5, Run: 019, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 144, 688, 21, 15, 16, 32, 53, 79, 176, 688
INVAR-5, Run: 020, P, 0, 0, 1, 0, 0, 33, 33, 0, 0, 160, 1, 13, 53, 172, 619, 20, 18, 14, 33, 53, 79, 205, 619
INVAR-5, Run: 021, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 203, 732, 21, 16, 15, 32, 53, 79, 235, 732
INVAR-5, Run: 022, P, 0, 0, 1, 0, 0, 28, 28, 0, 0, 160, 1, 3, 53, 116, 634, 25, 12, 15, 28, 53, 79, 144, 634
INVAR-5, Run: 023, P, 0, 0, 1, 0, 0, 30, 30, 0, 0, 160, 1, 7, 53, 147, 651, 23, 15, 14, 30, 53, 79, 177, 651
INVAR-5, Run: 024, P, 0, 0, 1, 0, 0, 34, 34, 0, 0, 160, 1, 15, 53, 182, 764, 19, 22, 11, 34, 53, 79, 216, 764
INVAR-5, Run: 025, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 93, 477, 21, 19, 12, 32, 53, 79, 125, 477
INVAR-5, Run: 026, P, 0, 0, 1, 0, 0, 29, 29, 0, 0, 160, 1, 5, 53, 109, 422, 24, 23, 5, 29, 53, 79, 138, 422
INVAR-5, Run: 027, P, 0, 0, 1, 0, 0, 30, 30, 0, 0, 160, 1, 7, 53, 102, 537, 23, 16, 13, 30, 53, 79, 132, 537
INVAR-5, Run: 028, P, 0, 0, 1, 0, 0, 31, 31, 0, 0, 160, 1, 9, 53, 143, 566, 22, 15, 15, 31, 53, 79, 174, 566
INVAR-5, Run: 029, P, 0, 0, 1, 0, 0, 30, 30, 0, 0, 160, 1, 7, 53, 97, 620, 23, 21, 8, 30, 53, 79, 127, 620
INVAR-5, Run: 030, P, 0, 0, 1, 0, 0, 33, 33, 0, 0, 160, 1, 13, 53, 173, 623, 20, 20, 12, 33, 53, 79, 206, 623
INVAR-5, Run: 031, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 173, 739, 21, 13, 18, 32, 53, 79, 205, 739
INVAR-5, Run: 032, P, 0, 0, 1, 0, 0, 30, 30, 0, 0, 160, 1, 7, 53, 153, 665, 23, 15, 14, 30, 53, 79, 183, 665
INVAR-5, Run: 033, P, 0, 0, 1, 0, 0, 33, 33, 0, 0, 160, 1, 13, 53, 141, 667, 20, 18, 14, 33, 53, 79, 174, 667
INVAR-5, Run: 034, P, 0, 0, 1, 0, 0, 33, 33, 0, 0, 160, 1, 13, 53, 196, 672, 20, 9, 23, 33, 53, 79, 229, 672
INVAR-5, Run: 035, P, 0, 0, 1, 0, 0, 33, 33, 0, 0, 160, 1, 13, 53, 195, 805, 20, 23, 9, 33, 53, 79, 228, 805
INVAR-5, Run: 036, P, 0, 0, 1, 0, 0, 33, 33, 0, 0, 160, 1, 13, 53, 185, 889, 20, 19, 13, 33, 53, 79, 218, 889
INVAR-5, Run: 037, P, 0, 0, 1, 0, 0, 31, 31, 0, 0, 160, 1, 9, 53, 111, 374, 22, 17, 13, 31, 53, 79, 142, 374
INVAR-5, Run: 038, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 138, 617, 21, 22, 9, 32, 53, 79, 170, 617
INVAR-5, Run: 039, P, 0, 0, 1, 0, 0, 30, 30, 0, 0, 160, 1, 7, 53, 130, 637, 23, 18, 11, 30, 53, 79, 160, 637
INVAR-5, Run: 040, P, 0, 0, 1, 0, 0, 34, 34, 0, 0, 160, 1, 15, 53, 181, 505, 19, 15, 18, 34, 53, 79, 215, 505
INVAR-5, Run: 041, P, 0, 0, 1, 0, 0, 31, 31, 0, 0, 160, 1, 9, 53, 121, 525, 22, 15, 15, 31, 53, 79, 152, 525
INVAR-5, Run: 042, P, 0, 0, 1, 0, 0, 34, 34, 0, 0, 160, 1, 15, 53, 146, 595, 19, 25, 8, 34, 53, 79, 180, 595
INVAR-5, Run: 043, P, 0, 0, 1, 0, 0, 34, 34, 0, 0, 160, 1, 15, 53, 133, 539, 19, 23, 10, 34, 53, 79, 167, 539
INVAR-5, Run: 044, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 67, 556, 21, 16, 15, 32, 53, 79, 99, 556
INVAR-5, Run: 045, P, 0, 0, 1, 0, 0, 33, 33, 0, 0, 160, 1, 13, 53, 145, 474, 20, 19, 13, 33, 53, 79, 178, 474
INVAR-5, Run: 046, P, 0, 0, 1, 0, 0, 31, 31, 0, 0, 160, 1, 9, 53, 106, 536, 22, 19, 11, 31, 53, 79, 137, 536
INVAR-5, Run: 047, P, 0, 0, 1, 0, 0, 31, 31, 0, 0, 160, 1, 9, 53, 150, 751, 22, 19, 11, 31, 53, 79, 181, 751
INVAR-5, Run: 048, P, 0, 0, 1, 0, 0, 33, 33, 0, 0, 160, 1, 13, 53, 176, 674, 20, 16, 16, 33, 53, 79, 209, 674
INVAR-5, Run: 049, P, 0, 0, 1, 0, 0, 28, 28, 0, 0, 160, 1, 3, 53, 116, 420, 25, 14, 13, 28, 53, 79, 144, 420
INVAR-5, Run: 050, P, 0, 0, 1, 0, 0, 31, 31, 0, 0, 160, 1, 9, 53, 149, 506, 22, 14, 16, 31, 53, 79, 180, 506
INVAR-5, Run: 051, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 133, 591, 21, 19, 12, 32, 53, 79, 165, 591
INVAR-5, Run: 052, P, 0, 0, 1, 0, 0, 30, 30, 0, 0, 160, 1, 7, 53, 185, 824, 23, 15, 14, 30, 53, 79, 215, 824
INVAR-5, Run: 053, P, 0, 0, 1, 0, 0, 31, 31, 0, 0, 160, 1, 9, 53, 160, 783, 22, 15, 15, 31, 53, 79, 191, 783
INVAR-5, Run: 054, P, 0, 0, 1, 0, 0, 33, 33, 0, 0, 160, 1, 13, 53, 153, 958, 20, 28, 4, 33, 53, 79, 186, 958
INVAR-5, Run: 055, P, 0, 0, 1, 0, 0, 31, 31, 0, 0, 160, 1, 9, 53, 143, 863, 22, 20, 10, 31, 53, 79, 174, 863
INVAR-5, Run: 056, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 122, 577, 21, 19, 12, 32, 53, 79, 154, 577
INVAR-5, Run: 057, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 153, 750, 21, 23, 8, 32, 53, 79, 185, 750
INVAR-5, Run: 058, P, 0, 0, 1, 0, 0, 30, 30, 0, 0, 160, 1, 7, 53, 154, 377, 23, 14, 15, 30, 53, 79, 184, 377
INVAR-5, Run: 059, P, 0, 0, 1, 0, 0, 30, 30, 0, 0, 160, 1, 7, 53, 103, 495, 23, 20, 9, 30, 53, 79, 133, 495
INVAR-5, Run: 060, P, 0, 0, 1, 0, 0, 33, 33, 0, 0, 160, 1, 13, 53, 139, 772, 20, 18, 14, 33, 53, 79, 172, 772
INVAR-5, Run: 061, P, 0, 0, 1, 0, 0, 34, 34, 0, 0, 160, 1, 15, 53, 258, 677, 19, 15, 18, 34, 53, 79, 292, 677
INVAR-5, Run: 062, P, 0, 0, 1, 0, 0, 30, 30, 0, 0, 160, 1, 7, 53, 130, 741, 23, 19, 10, 30, 53, 79, 160, 741
INVAR-5, Run: 063, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 87, 404, 21, 19, 12, 32, 53, 79, 119, 404
INVAR-5, Run: 064, P, 0, 0, 1, 0, 0, 33, 33, 0, 0, 160, 1, 13, 53, 226, 824, 20, 22, 10, 33, 53, 79, 259, 824
INVAR-5, Run: 065, P, 0, 0, 1, 0, 0, 29, 29, 0, 0, 160, 1, 5, 53, 169, 1110, 24, 21, 7, 29, 53, 79, 198, 1110
INVAR-5, Run: 066, P, 0, 0, 1, 0, 0, 31, 31, 0, 0, 160, 1, 9, 53, 107, 599, 22, 21, 9, 31, 53, 79, 138, 599
INVAR-5, Run: 067, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 168, 587, 21, 21, 10, 32, 53, 79, 200, 587
INVAR-5, Run: 068, P, 0, 0, 1, 0, 0, 29, 29, 0, 0, 160, 1, 5, 53, 91, 401, 24, 18, 10, 29, 53, 79, 120, 401
INVAR-5, Run: 069, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 166, 543, 21, 18, 13, 32, 53, 79, 198, 543
INVAR-5, Run: 070, P, 0, 0, 1, 0, 0, 33, 33, 0, 0, 160, 1, 13, 53, 107, 613, 20, 19, 13, 33, 53, 79, 140, 613
INVAR-5, Run: 071, P, 0, 0, 1, 0, 0, 31, 31, 0, 0, 160, 1, 9, 53, 149, 340, 22, 14, 16, 31, 53, 79, 180, 340
INVAR-5, Run: 072, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 83, 431, 21, 18, 13, 32, 53, 79, 115, 431
INVAR-5, Run: 073, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 234, 718, 21, 16, 15, 32, 53, 79, 266, 718
INVAR-5, Run: 074, P, 0, 0, 1, 0, 0, 29, 29, 0, 0, 160, 1, 5, 53, 170, 557, 24, 18, 10, 29, 53, 79, 199, 557
INVAR-5, Run: 075, P, 0, 0, 1, 0, 0, 34, 34, 0, 0, 160, 1, 15, 53, 147, 922, 19, 24, 9, 34, 53, 79, 181, 922
INVAR-5, Run: 076, P, 0, 0, 1, 0, 0, 33, 33, 0, 0, 160, 1, 13, 53, 183, 766, 20, 22, 10, 33, 53, 79, 216, 766
INVAR-5, Run: 077, P, 0, 0, 1, 0, 0, 29, 29, 0, 0, 160, 1, 5, 53, 112, 605, 24, 20, 8, 29, 53, 79, 141, 605
INVAR-5, Run: 078, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 171, 516, 21, 16, 15, 32, 53, 79, 203, 516
INVAR-5, Run: 079, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 171, 718, 21, 19, 12, 32, 53, 79, 203, 718
INVAR-5, Run: 080, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 157, 485, 21, 15, 16, 32, 53, 79, 189, 485
INVAR-5, Run: 081, P, 0, 0, 1, 0, 0, 34, 34, 0, 0, 160, 1, 15, 53, 159, 849, 19, 17, 16, 34, 53, 79, 193, 849
INVAR-5, Run: 082, P, 0, 0, 1, 0, 0, 30, 30, 0, 0, 160, 1, 7, 53, 143, 514, 23, 16, 13, 30, 53, 79, 173, 514
INVAR-5, Run: 083, P, 0, 0, 1, 0, 0, 30, 30, 0, 0, 160, 1, 7, 53, 119, 740, 23, 21, 8, 30, 53, 79, 149, 740
INVAR-5, Run: 084, P, 0, 0, 1, 0, 0, 31, 31, 0, 0, 160, 1, 9, 53, 106, 520, 22, 15, 15, 31, 53, 79, 137, 520
INVAR-5, Run: 085, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 109, 511, 21, 21, 10, 32, 53, 79, 141, 511
INVAR-5, Run: 086, P, 0, 0, 1, 0, 0, 30, 30, 0, 0, 160, 1, 7, 53, 124, 495, 23, 17, 12, 30, 53, 79, 154, 495
INVAR-5, Run: 087, P, 0, 0, 1, 0, 0, 31, 31, 0, 0, 160, 1, 9, 53, 116, 492, 22, 20, 10, 31, 53, 79, 147, 492
INVAR-5, Run: 088, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 167, 547, 21, 13, 18, 32, 53, 79, 199, 547
INVAR-5, Run: 089, P, 0, 0, 1, 0, 0, 29, 29, 0, 0, 160, 1, 5, 53, 98, 362, 24, 16, 12, 29, 53, 79, 127, 362
INVAR-5, Run: 090, P, 0, 0, 1, 0, 0, 31, 31, 0, 0, 160, 1, 9, 53, 146, 817, 22, 17, 13, 31, 53, 79, 177, 817
INVAR-5, Run: 091, P, 0, 0, 1, 0, 0, 33, 33, 0, 0, 160, 1, 13, 53, 124, 517, 20, 18, 14, 33, 53, 79, 157, 517
INVAR-5, Run: 092, P, 0, 0, 1, 0, 0, 31, 31, 0, 0, 160, 1, 9, 53, 158, 540, 22, 16, 14, 31, 53, 79, 189, 540
INVAR-5, Run: 093, P, 0, 0, 1, 0, 0, 30, 30, 0, 0, 160, 1, 7, 53, 131, 538, 23, 16, 13, 30, 53, 79, 161, 538
INVAR-5, Run: 094, P, 0, 0, 1, 0, 0, 31, 31, 0, 0, 160, 1, 9, 53, 149, 479, 22, 20, 10, 31, 53, 79, 180, 479
INVAR-5, Run: 095, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 123, 288, 21, 17, 14, 32, 53, 79, 155, 288
INVAR-5, Run: 096, P, 0, 0, 1, 0, 0, 29, 29, 0, 0, 160, 1, 5, 53, 153, 931, 24, 16, 12, 29, 53, 79, 182, 931
INVAR-5, Run: 097, P, 0, 0, 1, 0, 0, 35, 35, 0, 0, 160, 1, 17, 53, 187, 826, 18, 24, 10, 35, 53, 79, 222, 826
INVAR-5, Run: 098, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 218, 763, 21, 14, 17, 32, 53, 79, 250, 763
INVAR-5, Run: 099, P, 0, 0, 1, 0, 0, 31, 31, 0, 0, 160, 1, 9, 53, 165, 786, 22, 21, 9, 31, 53, 79, 196, 786
INVAR-5, Run: 100, P, 0, 0, 1, 0, 0, 29, 29, 0, 0, 160, 1, 5, 53, 100, 469, 24, 15, 13, 29, 53, 79, 129, 469
INVAR-6, Run: 001, P, 0, 0, 1, 0, 0, 97, 97, 0, 0, 526, 1, 19, 175, 1009, 4049, 78, 60, 36, 97, 175, 262, 1106, 4049
INVAR-6, Run: 002, P, 0, 0, 1, 0, 0, 95, 95, 0, 0, 526, 1, 15, 175, 852, 4392, 80, 54, 40, 95, 175, 262, 947, 4392
INVAR-6, Run: 003, P, 0, 0, 1, 0, 0, 99, 99, 0, 0, 526, 1, 23, 175, 881, 3922, 76, 57, 41, 99, 175, 262, 980, 3922
INVAR-6, Run: 004, P, 0, 0, 1, 0, 0, 93, 93, 0, 0, 526, 1, 11, 175, 677, 3215, 82, 59, 33, 93, 175, 262, 770, 3215
INVAR-6, Run: 005, P, 0, 0, 1, 0, 0, 98, 98, 0, 0, 526, 1, 21, 175, 900, 4382, 77, 54, 43, 98, 175, 262, 998, 4382
INVAR-6, Run: 006, P, 0, 0, 1, 0, 0, 97, 97, 0, 0, 526, 1, 19, 175, 862, 3544, 78, 60, 36, 97, 175, 262, 959, 3544
INVAR-6, Run: 007, P, 0, 0, 1, 0, 0, 96, 96, 0, 0, 526, 1, 17, 175, 883, 3718, 79, 57, 38, 96, 175, 262, 979, 3718
INVAR-6, Run: 008, P, 0, 0, 1, 0, 0, 98, 98, 0, 0, 526, 1, 21, 175, 969, 4017, 77, 52, 45, 98, 175, 262, 1067, 4017
INVAR-6, Run: 009, P, 0, 0, 1, 0, 0, 95, 95, 0, 0, 526, 1, 15, 175, 827, 4197, 80, 59, 35, 95, 175, 262, 922, 4197
INVAR-6, Run: 010, P, 0, 0, 1, 0, 0, 95, 95, 0, 0, 526, 1, 15, 175, 758, 4283, 80, 64, 30, 95, 175, 262, 853, 4283
INVAR-6, Run: 011, P, 0, 0, 1, 0, 0, 94, 94, 0, 0, 526, 1, 13, 175, 724, 3847, 81, 51, 42, 94, 175, 262, 818, 3847
INVAR-6, Run: 012, P, 0, 0, 1, 0, 0, 97, 97, 0, 0, 526, 1, 19, 175, 856, 3704, 78, 61, 35, 97, 175, 262, 953, 3704
INVAR-6, Run: 013, P, 0, 0, 1, 0, 0, 97, 97, 0, 0, 526, 1, 19, 175, 924, 3791, 78, 52, 44, 97, 175, 262, 1021, 3791
INVAR-6, Run: 014, P, 0, 0, 1, 0, 0, 96, 96, 0, 0, 526, 1, 17, 175, 994, 4940, 79, 63, 32, 96, 175, 262, 1090, 4940
INVAR-6, Run: 015, P, 0, 0, 1, 0, 0, 95, 95, 0, 0, 526, 1, 15, 175, 630, 3363, 80, 57, 37, 95, 175, 262, 725, 3363
INVAR-6, Run: 016, P, 0, 0, 1, 0, 0, 95, 95, 0, 0, 526, 1, 15, 175, 871, 4118, 80, 54, 40, 95, 175, 262, 966, 4118
INVAR-6, Run: 017, P, 0, 0, 1, 0, 0, 103, 103, 0, 0, 526, 1, 31, 175, 911, 3656, 72, 59, 43, 103, 175, 262, 1014, 3656
INVAR-6, Run: 018, P, 0, 0, 1, 0, 0, 97, 97, 0, 0, 526, 1, 19, 175, 858, 3915, 78, 56, 40, 97, 175, 262, 955, 3915
INVAR-6, Run: 019, P, 0, 0, 1, 0, 0, 94, 94, 0, 0, 526, 1, 13, 175, 750, 4010, 81, 61, 32, 94, 175, 262, 844, 4010
INVAR-6, Run: 020, P, 0, 0, 1, 0, 0, 95, 95, 0, 0, 526, 1, 15, 175, 808, 4133, 80, 51, 43, 95, 175, 262, 903, 4133
INVAR-6, Run: 021, P, 0, 0, 1, 0, 0, 93, 93, 0, 0, 526, 1, 11, 175, 844, 3269, 82, 59, 33, 93, 175, 262, 937, 3269
INVAR-6, Run: 022, P, 0, 0, 1, 0, 0, 100, 100, 0, 0, 526, 1, 25, 175, 923, 4927, 75, 68, 31, 100, 175, 262, 1023, 4927
INVAR-6, Run: 023, P, 0, 0, 1, 0, 0, 95, 95, 0, 0, 526, 1, 15, 175, 868, 3151, 80, 46, 48, 95, 175, 262, 963, 3151
INVAR-6, Run: 024, P, 0, 0, 1, 0, 0, 96, 96, 0, 0, 526, 1, 17, 175, 883, 3317, 79, 52, 43, 96, 175, 262, 979, 3317
INVAR-6, Run: 025, P, 0, 0, 1, 0, 0, 96, 96, 0, 0, 526, 1, 17, 175, 720, 3073, 79, 45, 50, 96, 175, 262, 816, 3073
INVAR-6, Run: 026, P, 0, 0, 1, 0, 0, 98, 98, 0, 0, 526, 1, 21, 175, 893, 3452, 77, 58, 39, 98, 175, 262, 991, 3452
INVAR-6, Run: 027, P, 0, 0, 1, 0, 0, 99, 99, 0, 0, 526, 1, 23, 175, 964, 3424, 76, 54, 44, 99, 175, 262, 1063, 3424
INVAR-6, Run: 028, P, 0, 0, 1, 0, 0, 95, 95, 0, 0, 526, 1, 15, 175, 869, 3744, 80, 47, 47, 95, 175, 262, 964, 3744
INVAR-6, Run: 029, P, 0, 0, 1, 0, 0, 95, 95, 0, 0, 526, 1, 15, 175, 956, 4619, 80, 65, 29, 95, 175, 262, 1051, 4619
INVAR-6, Run: 030, P, 0, 0, 1, 0, 0, 95, 95, 0, 0, 526, 1, 15, 175, 837, 3913, 80, 52, 42, 95, 175, 262, 932, 3913
INVAR-6, Run: 031, P, 0, 0, 1, 0, 0, 93, 93, 0, 0, 526, 1, 11, 175, 759, 4892, 82, 58, 34, 93, 175, 262, 852, 4892
INVAR-6, Run: 032, P, 0, 0, 1, 0, 0, 96, 96, 0, 0, 526, 1, 17, 175, 650, 3060, 79, 58, 37, 96, 175, 262, 746, 3060
INVAR-6, Run: 033, P, 0, 0, 1, 0, 0, 96, 96, 0, 0, 526, 1, 17, 175, 738, 3861, 79, 66, 29, 96, 175, 262, 834, 3861
INVAR-6, Run: 034, P, 0, 0, 1, 0, 0, 100, 100, 0, 0, 526, 1, 25, 175, 755, 3087, 75, 54, 45, 100, 175, 262, 855, 3087
INVAR-6, Run: 035, P, 0, 0, 1, 0, 0, 100, 100, 0, 0, 526, 1, 25, 175, 832, 3133, 75, 58, 41, 100, 175, 262, 932, 3133
INVAR-6, Run: 036, P, 0, 0, 1, 0, 0, 100, 100, 0, 0, 526, 1, 25, 175, 1043, 3745, 75, 55, 44, 100, 175, 262, 1143, 3745
INVAR-6, Run: 037, P, 0, 0, 1, 0, 0, 98, 98, 0, 0, 526, 1, 21, 175, 885, 3074, 77, 57, 40, 98, 175, 262, 983, 3074
INVAR-6, Run: 038, P, 0, 0, 1, 0, 0, 95, 95, 0, 0, 526, 1, 15, 175, 766, 3808, 80, 52, 42, 95, 175, 262, 861, 3808
INVAR-6, Run: 039, P, 0, 0, 1, 0, 0, 99, 99, 0, 0, 526, 1, 23, 175, 813, 3766, 76, 53, 45, 99, 175, 262, 912, 3766
INVAR-6, Run: 040, P, 0, 0, 1, 0, 0, 96, 96, 0, 0, 526, 1, 17, 175, 847, 4047, 79, 64, 31, 96, 175, 262, 943, 4047
INVAR-6, Run: 041, P, 0, 0, 1, 0, 0, 95, 95, 0, 0, 526, 1, 15, 175, 814, 3418, 80, 52, 42, 95, 175, 262, 909, 3418
INVAR-6, Run: 042, P, 0, 0, 1, 0, 0, 96, 96, 0, 0, 526, 1, 17, 175, 908, 4019, 79, 56, 39, 96, 175, 262, 1004, 4019
INVAR-6, Run: 043, P, 0, 0, 1, 0, 0, 99, 99, 0, 0, 526, 1, 23, 175, 897, 3368, 76, 60, 38, 99, 175, 262, 996, 3368
