Input Number, Run_Number, Result@ 100, PE, Y, M, X1, H, PO, CE, D, CO, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-10, Run: 064, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0, 100, 200, 787, 5261, 100, 68, 31, 100, 300, 450, 887, 5261
INVAR-10, Run: 065, F, 1, 0, 0, 0, 0, 0, 100, 0, 23, 947, 1, 123, 200, 920, 7909, 100, 61, 38, 100, 323, 484, 1020, 7932
INVAR-10, Run: 066, F, 1, 0, 0, 0, 0, 0, 100, 0, 4, 908, 0, 104, 200, 675, 5971, 100, 61, 38, 100, 304, 456, 775, 5975
INVAR-10, Run: 067, F, 1, 0, 0, 0, 0, 0, 100, 0, 12, 924, 0, 112, 200, 784, 6090, 100, 58, 41, 100, 312, 468, 884, 6102
INVAR-10, Run: 068, F, 1, 0, 0, 0, 0, 0, 100, 0, 11, 923, 1, 111, 200, 805, 6498, 100, 56, 43, 100, 311, 466, 905, 6509
INVAR-10, Run: 069, F, 1, 0, 0, 0, 0, 0, 100, 0, 7, 915, 1, 107, 200, 871, 6005, 100, 64, 35, 100, 307, 460, 971, 6012
INVAR-10, Run: 070, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0, 100, 200, 791, 6640, 100, 69, 30, 100, 300, 450, 891, 6640
INVAR-10, Run: 071, F, 1, 0, 0, 0, 0, 0, 100, 0, 10, 920, 0, 110, 200, 852, 6467, 100, 63, 36, 100, 310, 465, 952, 6477
INVAR-10, Run: 072, F, 1, 0, 0, 0, 0, 0, 100, 0, 3, 907, 1, 103, 200, 718, 6636, 100, 69, 30, 100, 303, 454, 818, 6639
INVAR-10, Run: 073, F, 1, 0, 0, 0, 0, 0, 100, 0, 8, 916, 0, 108, 200, 928, 5985, 100, 65, 34, 100, 308, 462, 1028, 5993
INVAR-10, Run: 074, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0, 100, 200, 819, 5156, 100, 54, 45, 100, 300, 450, 919, 5156
INVAR-10, Run: 075, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0, 100, 200, 772, 6846, 100, 59, 40, 100, 300, 450, 872, 6846
INVAR-10, Run: 076, F, 1, 0, 0, 0, 0, 0, 100, 0, 12, 924, 0, 112, 200, 652, 6012, 100, 61, 38, 100, 312, 468, 752, 6024
INVAR-10, Run: 077, F, 1, 0, 0, 0, 0, 0, 100, 0, 16, 932, 0, 116, 200, 879, 6067, 100, 68, 31, 100, 316, 474, 979, 6083
INVAR-10, Run: 078, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0, 100, 200, 687, 3655, 100, 58, 41, 100, 300, 450, 787, 3655
INVAR-10, Run: 079, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0, 100, 200, 646, 5154, 100, 64, 35, 100, 300, 450, 746, 5154
INVAR-10, Run: 080, F, 1, 0, 0, 0, 0, 0, 100, 0, 5, 911, 1, 105, 200, 746, 5213, 100, 58, 41, 100, 305, 457, 846, 5218
INVAR-10, Run: 081, F, 1, 0, 0, 0, 0, 0, 100, 0, 1, 903, 1, 101, 200, 715, 6093, 100, 61, 38, 100, 301, 451, 815, 6094
INVAR-10, Run: 082, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0, 100, 200, 781, 5317, 100, 53, 46, 100, 300, 450, 881, 5317
INVAR-10, Run: 083, F, 1, 0, 0, 0, 0, 0, 100, 0, 6, 912, 0, 106, 200, 622, 4780, 100, 63, 36, 100, 306, 459, 722, 4786
INVAR-10, Run: 084, F, 1, 0, 0, 0, 0, 0, 100, 0, 4, 908, 0, 104, 200, 825, 4978, 100, 63, 36, 100, 304, 456, 925, 4982
INVAR-10, Run: 085, F, 1, 0, 0, 0, 0, 0, 100, 0, 3, 907, 1, 103, 200, 818, 5849, 100, 60, 39, 100, 303, 454, 918, 5852
INVAR-10, Run: 086, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0, 100, 200, 866, 6109, 100, 58, 41, 100, 300, 450, 966, 6109
INVAR-10, Run: 087, F, 1, 0, 0, 0, 0, 0, 100, 0, 14, 928, 0, 114, 200, 945, 6752, 100, 65, 34, 100, 314, 471, 1045, 6766
INVAR-10, Run: 088, F, 1, 0, 0, 0, 0, 0, 100, 0, 1, 903, 1, 101, 200, 796, 4695, 100, 62, 37, 100, 301, 451, 896, 4696
INVAR-10, Run: 089, F, 1, 0, 0, 0, 0, 0, 100, 0, 25, 951, 1, 125, 200, 864, 8302, 100, 64, 35, 100, 325, 487, 964, 8327
INVAR-10, Run: 090, F, 1, 0, 0, 0, 0, 0, 100, 0, 3, 907, 1, 103, 200, 851, 5527, 100, 60, 39, 100, 303, 454, 951, 5530
INVAR-10, Run: 091, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0, 100, 200, 842, 6360, 100, 61, 38, 100, 300, 450, 942, 6360
INVAR-10, Run: 092, F, 1, 0, 0, 0, 0, 0, 100, 0, 15, 931, 1, 115, 200, 960, 7622, 100, 69, 30, 100, 315, 472, 1060, 7637
INVAR-10, Run: 093, F, 1, 0, 0, 0, 0, 0, 100, 0, 20, 940, 0, 120, 200, 949, 6660, 100, 62, 37, 100, 320, 480, 1049, 6680
INVAR-10, Run: 094, F, 1, 0, 0, 0, 0, 0, 100, 0, 7, 915, 1, 107, 200, 889, 6255, 100, 52, 47, 100, 307, 460, 989, 6262
INVAR-10, Run: 095, F, 1, 0, 0, 0, 0, 0, 100, 0, 13, 927, 1, 113, 200, 891, 5812, 100, 60, 39, 100, 313, 469, 991, 5825
INVAR-10, Run: 096, F, 1, 0, 0, 0, 0, 0, 100, 0, 9, 919, 1, 109, 200, 681, 5625, 100, 64, 35, 100, 309, 463, 781, 5634
INVAR-10, Run: 097, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0, 100, 200, 854, 5963, 100, 66, 33, 100, 300, 450, 954, 5963
INVAR-10, Run: 098, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0, 100, 200, 688, 6212, 100, 68, 31, 100, 300, 450, 788, 6212
INVAR-10, Run: 099, F, 1, 0, 0, 0, 0, 0, 100, 0, 15, 931, 1, 115, 200, 763, 5949, 100, 65, 34, 100, 315, 472, 863, 5964
INVAR-10, Run: 100, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0, 100, 200, 737, 5915, 100, 67, 32, 100, 300, 450, 837, 5915
INVAR-2, Run: 001, F, 1, 0, 0, 0, 0, 0, 28, 0, 12, 276, 0, 40, 56, 114, 997, 28, 20, 7, 28, 96, 144, 142, 1009
INVAR-2, Run: 002, F, 1, 0, 0, 0, 0, 0, 28, 0, 3, 259, 1, 31, 56, 90, 568, 28, 16, 11, 28, 87, 130, 118, 571
INVAR-2, Run: 003, F, 1, 0, 0, 0, 0, 0, 28, 0, 5, 263, 1, 33, 56, 139, 881, 28, 14, 13, 28, 89, 133, 167, 886
INVAR-2, Run: 004, F, 1, 0, 0, 0, 0, 0, 28, 0, 5, 263, 1, 33, 56, 116, 635, 28, 14, 13, 28, 89, 133, 144, 640
INVAR-2, Run: 005, F, 1, 0, 0, 0, 0, 0, 28, 0, 2, 256, 0, 30, 56, 115, 658, 28, 19, 8, 28, 86, 129, 143, 660
INVAR-2, Run: 006, F, 1, 0, 0, 0, 0, 0, 28, 0, 9, 271, 1, 37, 56, 117, 977, 28, 19, 8, 28, 93, 139, 145, 986
INVAR-2, Run: 007, F, 1, 0, 0, 0, 0, 0, 28, 0, 14, 280, 0, 42, 56, 121, 941, 28, 19, 8, 28, 98, 147, 149, 955
INVAR-2, Run: 008, F, 1, 0, 0, 0, 0, 0, 28, 0, 4, 260, 0, 32, 56, 91, 701, 28, 18, 9, 28, 88, 132, 119, 705
INVAR-2, Run: 009, F, 1, 0, 0, 0, 0, 0, 28, 0, 0, 252, 0, 28, 56, 88, 465, 28, 15, 12, 28, 84, 126, 116, 465
INVAR-2, Run: 010, F, 1, 0, 0, 0, 0, 0, 28, 0, 1, 255, 1, 29, 56, 78, 370, 28, 18, 9, 28, 85, 127, 106, 371
INVAR-2, Run: 011, F, 1, 0, 0, 0, 0, 0, 28, 0, 10, 272, 0, 38, 56, 92, 1120, 28, 15, 12, 28, 94, 141, 120, 1130
INVAR-2, Run: 012, F, 1, 0, 0, 0, 0, 0, 28, 0, 24, 300, 0, 52, 56, 106, 1176, 28, 16, 11, 28, 108, 162, 134, 1200
INVAR-2, Run: 013, F, 1, 0, 0, 0, 0, 0, 28, 0, 7, 267, 1, 35, 56, 105, 649, 28, 12, 15, 28, 91, 136, 133, 656
INVAR-2, Run: 014, F, 1, 0, 0, 0, 0, 0, 28, 0, 8, 268, 0, 36, 56, 99, 726, 28, 17, 10, 28, 92, 138, 127, 734
INVAR-2, Run: 015, F, 1, 0, 0, 0, 0, 0, 28, 0, 6, 264, 0, 34, 56, 92, 796, 28, 14, 13, 28, 90, 135, 120, 802
INVAR-2, Run: 016, F, 1, 0, 0, 0, 0, 0, 28, 0, 0, 252, 0, 28, 56, 64, 608, 28, 13, 14, 28, 84, 126, 92, 608
INVAR-2, Run: 017, F, 1, 0, 0, 0, 0, 0, 28, 0, 0, 252, 0, 28, 56, 53, 376, 28, 19, 8, 28, 84, 126, 81, 376
INVAR-2, Run: 018, F, 1, 0, 0, 0, 0, 0, 28, 0, 13, 279, 1, 41, 56, 124, 969, 28, 20, 7, 28, 97, 145, 152, 982
INVAR-2, Run: 019, F, 1, 0, 0, 0, 0, 0, 28, 0, 0, 252, 0, 28, 56, 104, 490, 28, 12, 15, 28, 84, 126, 132, 490
INVAR-2, Run: 020, F, 1, 0, 0, 0, 0, 0, 28, 0, 16, 284, 0, 44, 56, 83, 896, 28, 17, 10, 28, 100, 150, 111, 912
INVAR-2, Run: 021, F, 1, 0, 0, 0, 0, 0, 28, 0, 9, 271, 1, 37, 56, 114, 753, 28, 22, 5, 28, 93, 139, 142, 762
INVAR-2, Run: 022, F, 1, 0, 0, 0, 0, 0, 28, 0, 9, 271, 1, 37, 56, 80, 929, 28, 14, 13, 28, 93, 139, 108, 938
INVAR-2, Run: 023, F, 1, 0, 0, 0, 0, 0, 28, 0, 7, 267, 1, 35, 56, 126, 785, 28, 18, 9, 28, 91, 136, 154, 792
INVAR-2, Run: 024, F, 1, 0, 0, 0, 0, 0, 28, 0, 0, 252, 0, 28, 56, 55, 429, 28, 18, 9, 28, 84, 126, 83, 429
INVAR-2, Run: 025, F, 1, 0, 0, 0, 0, 0, 28, 0, 7, 267, 1, 35, 56, 108, 1043, 28, 18, 9, 28, 91, 136, 136, 1050
INVAR-2, Run: 026, F, 1, 0, 0, 0, 0, 0, 28, 0, 13, 279, 1, 41, 56, 121, 1406, 28, 20, 7, 28, 97, 145, 149, 1419
INVAR-2, Run: 027, F, 1, 0, 0, 0, 0, 0, 28, 0, 7, 267, 1, 35, 56, 99, 536, 28, 15, 12, 28, 91, 136, 127, 543
INVAR-2, Run: 028, F, 1, 0, 0, 0, 0, 0, 28, 0, 3, 259, 1, 31, 56, 89, 828, 28, 16, 11, 28, 87, 130, 117, 831
INVAR-2, Run: 029, F, 1, 0, 0, 0, 0, 0, 28, 0, 13, 279, 1, 41, 56, 110, 1022, 28, 18, 9, 28, 97, 145, 138, 1035
INVAR-2, Run: 030, F, 1, 0, 0, 0, 0, 0, 28, 0, 9, 271, 1, 37, 56, 125, 621, 28, 14, 13, 28, 93, 139, 153, 630
INVAR-2, Run: 031, F, 1, 0, 0, 0, 0, 0, 28, 0, 10, 272, 0, 38, 56, 118, 822, 28, 16, 11, 28, 94, 141, 146, 832
INVAR-2, Run: 032, F, 1, 0, 0, 0, 0, 0, 28, 0, 10, 272, 0, 38, 56, 102, 1010, 28, 20, 7, 28, 94, 141, 130, 1020
INVAR-2, Run: 033, F, 1, 0, 0, 0, 0, 0, 28, 0, 13, 279, 1, 41, 56, 138, 974, 28, 14, 13, 28, 97, 145, 166, 987
INVAR-2, Run: 034, F, 1, 0, 0, 0, 0, 0, 28, 0, 0, 252, 0, 28, 56, 78, 696, 28, 14, 13, 28, 84, 126, 106, 696
INVAR-2, Run: 035, F, 1, 0, 0, 0, 0, 0, 28, 0, 1, 255, 1, 29, 56, 81, 471, 28, 18, 9, 28, 85, 127, 109, 472
INVAR-2, Run: 036, F, 1, 0, 0, 0, 0, 0, 28, 0, 10, 272, 0, 38, 56, 112, 471, 28, 15, 12, 28, 94, 141, 140, 481
INVAR-2, Run: 037, F, 1, 0, 0, 0, 0, 0, 28, 0, 5, 263, 1, 33, 56, 111, 718, 28, 15, 12, 28, 89, 133, 139, 723
INVAR-2, Run: 038, F, 1, 0, 0, 0, 0, 0, 28, 0, 9, 271, 1, 37, 56, 132, 1018, 28, 18, 9, 28, 93, 139, 160, 1027
INVAR-2, Run: 039, F, 1, 0, 0, 0, 0, 0, 28, 0, 3, 259, 1, 31, 56, 111, 559, 28, 20, 7, 28, 87, 130, 139, 562
INVAR-2, Run: 040, F, 1, 0, 0, 0, 0, 0, 28, 0, 16, 284, 0, 44, 56, 97, 1147, 28, 15, 12, 28, 100, 150, 125, 1163
INVAR-2, Run: 041, F, 1, 0, 0, 0, 0, 0, 28, 0, 8, 268, 0, 36, 56, 115, 756, 28, 20, 7, 28, 92, 138, 143, 764
INVAR-2, Run: 042, F, 1, 0, 0, 0, 0, 0, 28, 0, 0, 252, 0, 28, 56, 51, 512, 28, 22, 5, 28, 84, 126, 79, 512
INVAR-2, Run: 043, F, 1, 0, 0, 0, 0, 0, 28, 0, 11, 275, 1, 39, 56, 117, 816, 28, 19, 8, 28, 95, 142, 145, 827
INVAR-2, Run: 044, F, 1, 0, 0, 0, 0, 0, 28, 0, 10, 272, 0, 38, 56, 120, 820, 28, 18, 9, 28, 94, 141, 148, 830
INVAR-2, Run: 045, F, 1, 0, 0, 0, 0, 0, 28, 0, 3, 259, 1, 31, 56, 85, 857, 28, 16, 11, 28, 87, 130, 113, 860
INVAR-2, Run: 046, F, 1, 0, 0, 0, 0, 0, 28, 0, 4, 260, 0, 32, 56, 97, 880, 28, 19, 8, 28, 88, 132, 125, 884
INVAR-2, Run: 047, F, 1, 0, 0, 0, 0, 0, 28, 0, 10, 272, 0, 38, 56, 157, 1172, 28, 18, 9, 28, 94, 141, 185, 1182
INVAR-2, Run: 048, F, 1, 0, 0, 0, 0, 0, 28, 0, 4, 260, 0, 32, 56, 81, 494, 28, 17, 10, 28, 88, 132, 109, 498
INVAR-2, Run: 049, F, 1, 0, 0, 0, 0, 0, 28, 0, 10, 272, 0, 38, 56, 139, 1099, 28, 20, 7, 28, 94, 141, 167, 1109
INVAR-2, Run: 050, F, 1, 0, 0, 0, 0, 0, 28, 0, 3, 259, 1, 31, 56, 102, 723, 28, 18, 9, 28, 87, 130, 130, 726
INVAR-2, Run: 051, F, 1, 0, 0, 0, 0, 0, 28, 0, 15, 283, 1, 43, 56, 101, 1040, 28, 15, 12, 28, 99, 148, 129, 1055
INVAR-2, Run: 052, F, 1, 0, 0, 0, 0, 0, 28, 0, 0, 252, 0, 28, 56, 86, 414, 28, 16, 11, 28, 84, 126, 114, 414
INVAR-2, Run: 053, F, 1, 0, 0, 0, 0, 0, 28, 0, 1, 255, 1, 29, 56, 80, 645, 28, 17, 10, 28, 85, 127, 108, 646
INVAR-2, Run: 054, F, 1, 0, 0, 0, 0, 0, 28, 0, 14, 280, 0, 42, 56, 111, 885, 28, 18, 9, 28, 98, 147, 139, 899
INVAR-2, Run: 055, F, 1, 0, 0, 0, 0, 0, 28, 0, 7, 267, 1, 35, 56, 139, 966, 28, 19, 8, 28, 91, 136, 167, 973
INVAR-2, Run: 056, F, 1, 0, 0, 0, 0, 0, 28, 0, 12, 276, 0, 40, 56, 112, 976, 28, 16, 11, 28, 96, 144, 140, 988
INVAR-2, Run: 057, F, 1, 0, 0, 0, 0, 0, 28, 0, 10, 272, 0, 38, 56, 103, 835, 28, 18, 9, 28, 94, 141, 131, 845
INVAR-2, Run: 058, F, 1, 0, 0, 0, 0, 0, 28, 0, 6, 264, 0, 34, 56, 98, 935, 28, 19, 8, 28, 90, 135, 126, 941
INVAR-2, Run: 059, F, 1, 0, 0, 0, 0, 0, 28, 0, 1, 255, 1, 29, 56, 60, 730, 28, 17, 10, 28, 85, 127, 88, 731
INVAR-2, Run: 060, F, 1, 0, 0, 0, 0, 0, 28, 0, 1, 255, 1, 29, 56, 75, 632, 28, 20, 7, 28, 85, 127, 103, 633
INVAR-2, Run: 061, F, 1, 0, 0, 0, 0, 0, 28, 0, 2, 256, 0, 30, 56, 107, 790, 28, 18, 9, 28, 86, 129, 135, 792
INVAR-2, Run: 062, F, 1, 0, 0, 0, 0, 0, 28, 0, 15, 283, 1, 43, 56, 93, 1006, 28, 19, 8, 28, 99, 148, 121, 1021
INVAR-2, Run: 063, F, 1, 0, 0, 0, 0, 0, 28, 0, 7, 267, 1, 35, 56, 82, 760, 28, 23, 4, 28, 91, 136, 110, 767
INVAR-2, Run: 064, F, 1, 0, 0, 0, 0, 0, 28, 0, 7, 267, 1, 35, 56, 124, 958, 28, 15, 12, 28, 91, 136, 152, 965
INVAR-2, Run: 065, F, 1, 0, 0, 0, 0, 0, 28, 0, 9, 271, 1, 37, 56, 101, 900, 28, 14, 13, 28, 93, 139, 129, 909
INVAR-2, Run: 066, F, 1, 0, 0, 0, 0, 0, 28, 0, 11, 275, 1, 39, 56, 78, 782, 28, 19, 8, 28, 95, 142, 106, 793
INVAR-2, Run: 067, F, 1, 0, 0, 0, 0, 0, 28, 0, 0, 252, 0, 28, 56, 89, 723, 28, 16, 11, 28, 84, 126, 117, 723
INVAR-2, Run: 068, F, 1, 0, 0, 0, 0, 0, 28, 0, 3, 259, 1, 31, 56, 114, 691, 28, 16, 11, 28, 87, 130, 142, 694
INVAR-2, Run: 069, F, 1, 0, 0, 0, 0, 0, 28, 0, 6, 264, 0, 34, 56, 108, 494, 28, 16, 11, 28, 90, 135, 136, 500
INVAR-2, Run: 070, F, 1, 0, 0, 0, 0, 0, 28, 0, 14, 280, 0, 42, 56, 139, 1322, 28, 17, 10, 28, 98, 147, 167, 1336
INVAR-2, Run: 071, F, 1, 0, 0, 0, 0, 0, 28, 0, 8, 268, 0, 36, 56, 117, 921, 28, 16, 11, 28, 92, 138, 145, 929
INVAR-2, Run: 072, F, 1, 0, 0, 0, 0, 0, 28, 0, 9, 271, 1, 37, 56, 137, 830, 28, 13, 14, 28, 93, 139, 165, 839
INVAR-2, Run: 073, F, 1, 0, 0, 0, 0, 0, 28, 0, 14, 280, 0, 42, 56, 140, 1195, 28, 19, 8, 28, 98, 147, 168, 1209
INVAR-2, Run: 074, F, 1, 0, 0, 0, 0, 0, 28, 0, 5, 263, 1, 33, 56, 96, 745, 28, 15, 12, 28, 89, 133, 124, 750
INVAR-2, Run: 075, F, 1, 0, 0, 0, 0, 0, 28, 0, 2, 256, 0, 30, 56, 71, 603, 28, 23, 4, 28, 86, 129, 99, 605
INVAR-2, Run: 076, F, 1, 0, 0, 0, 0, 0, 28, 0, 5, 263, 1, 33, 56, 97, 908, 28, 17, 10, 28, 89, 133, 125, 913
INVAR-2, Run: 077, F, 1, 0, 0, 0, 0, 0, 28, 0, 2, 256, 0, 30, 56, 72, 527, 28, 19, 8, 28, 86, 129, 100, 529
INVAR-2, Run: 078, F, 1, 0, 0, 0, 0, 0, 28, 0, 0, 252, 0, 28, 56, 69, 607, 28, 17, 10, 28, 84, 126, 97, 607
INVAR-2, Run: 079, F, 1, 0, 0, 0, 0, 0, 28, 0, 5, 263, 1, 33, 56, 73, 538, 28, 18, 9, 28, 89, 133, 101, 543
INVAR-2, Run: 080, F, 1, 0, 0, 0, 0, 0, 28, 0, 4, 260, 0, 32, 56, 98, 762, 28, 15, 12, 28, 88, 132, 126, 766
INVAR-2, Run: 081, F, 1, 0, 0, 0, 0, 0, 28, 0, 5, 263, 1, 33, 56, 94, 764, 28, 19, 8, 28, 89, 133, 122, 769
INVAR-2, Run: 082, F, 1, 0, 0, 0, 0, 0, 28, 0, 3, 259, 1, 31, 56, 83, 585, 28, 18, 9, 28, 87, 130, 111, 588
INVAR-2, Run: 083, F, 1, 0, 0, 0, 0, 0, 28, 0, 17, 287, 1, 45, 56, 125, 1377, 28, 23, 4, 28, 101, 151, 153, 1394
INVAR-2, Run: 084, F, 1, 0, 0, 0, 0, 0, 28, 0, 17, 287, 1, 45, 56, 119, 933, 28, 16, 11, 28, 101, 151, 147, 950
INVAR-2, Run: 085, F, 1, 0, 0, 0, 0, 0, 28, 0, 4, 260, 0, 32, 56, 122, 871, 28, 15, 12, 28, 88, 132, 150, 875
INVAR-2, Run: 086, F, 1, 0, 0, 0, 0, 0, 28, 0, 13, 279, 1, 41, 56, 103, 883, 28, 19, 8, 28, 97, 145, 131, 896
INVAR-2, Run: 087, F, 1, 0, 0, 0, 0, 0, 28, 0, 9, 271, 1, 37, 56, 121, 992, 28, 16, 11, 28, 93, 139, 149, 1001
INVAR-2, Run: 088, F, 1, 0, 0, 0, 0, 0, 28, 0, 1, 255, 1, 29, 56, 96, 648, 28, 23, 4, 28, 85, 127, 124, 649
INVAR-2, Run: 089, F, 1, 0, 0, 0, 0, 0, 28, 0, 4, 260, 0, 32, 56, 106, 681, 28, 13, 14, 28, 88, 132, 134, 685
INVAR-2, Run: 090, F, 1, 0, 0, 0, 0, 0, 28, 0, 4, 260, 0, 32, 56, 94, 642, 28, 16, 11, 28, 88, 132, 122, 646
INVAR-2, Run: 091, F, 1, 0, 0, 0, 0, 0, 28, 0, 10, 272, 0, 38, 56, 120, 1055, 28, 18, 9, 28, 94, 141, 148, 1065
INVAR-2, Run: 092, F, 1, 0, 0, 0, 0, 0, 28, 0, 15, 283, 1, 43, 56, 109, 771, 28, 17, 10, 28, 99, 148, 137, 786
INVAR-2, Run: 093, F, 1, 0, 0, 0, 0, 0, 28, 0, 10, 272, 0, 38, 56, 82, 768, 28, 20, 7, 28, 94, 141, 110, 778
INVAR-2, Run: 094, F, 1, 0, 0, 0, 0, 0, 28, 0, 0, 252, 0, 28, 56, 87, 667, 28, 17, 10, 28, 84, 126, 115, 667
INVAR-2, Run: 095, F, 1, 0, 0, 0, 0, 0, 28, 0, 11, 275, 1, 39, 56, 131, 677, 28, 11, 16, 28, 95, 142, 159, 688
INVAR-2, Run: 096, F, 1, 0, 0, 0, 0, 0, 28, 0, 1, 255, 1, 29, 56, 85, 725, 28, 18, 9, 28, 85, 127, 113, 726
INVAR-2, Run: 097, F, 1, 0, 0, 0, 0, 0, 28, 0, 12, 276, 0, 40, 56, 125, 1050, 28, 17, 10, 28, 96, 144, 153, 1062
INVAR-2, Run: 098, F, 1, 0, 0, 0, 0, 0, 28, 0, 4, 260, 0, 32, 56, 76, 565, 28, 16, 11, 28, 88, 132, 104, 569
INVAR-2, Run: 099, F, 1, 0, 0, 0, 0, 0, 28, 0, 7, 267, 1, 35, 56, 105, 841, 28, 19, 8, 28, 91, 136, 133, 848
INVAR-2, Run: 100, F, 1, 0, 0, 0, 0, 0, 28, 0, 0, 252, 0, 28, 56, 87, 629, 28, 16, 11, 28, 84, 126, 115, 629
INVAR-3, Run: 001, F, 1, 0, 0, 0, 0, 0, 82, 0, 20, 778, 0, 102, 164, 782, 6184, 82, 55, 26, 82, 266, 399, 864, 6204
INVAR-3, Run: 002, F, 1, 0, 0, 0, 0, 0, 82, 0, 21, 781, 1, 103, 164, 496, 4802, 82, 53, 28, 82, 267, 400, 578, 4823
INVAR-3, Run: 003, F, 1, 0, 0, 0, 0, 0, 82, 0, 2, 742, 0, 84, 164, 514, 3239, 82, 47, 34, 82, 248, 372, 596, 3241
INVAR-3, Run: 004, F, 1, 0, 0, 0, 0, 0, 82, 0, 9, 757, 1, 91, 164, 573, 5764, 82, 53, 28, 82, 255, 382, 655, 5773
INVAR-3, Run: 005, F, 1, 0, 0, 0, 0, 0, 82, 0, 6, 750, 0, 88, 164, 696, 4855, 82, 46, 35, 82, 252, 378, 778, 4861
INVAR-3, Run: 006, F, 1, 0, 0, 0, 0, 0, 82, 0, 1, 741, 1, 83, 164, 439, 3671, 82, 56, 25, 82, 247, 370, 521, 3672
INVAR-3, Run: 007, F, 1, 0, 0, 0, 0, 0, 82, 0, 1, 741, 1, 83, 164, 567, 4067, 82, 44, 37, 82, 247, 370, 649, 4068
INVAR-3, Run: 008, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0, 82, 164, 602, 3886, 82, 52, 29, 82, 246, 369, 684, 3886
INVAR-3, Run: 009, F, 1, 0, 0, 0, 0, 0, 82, 0, 13, 765, 1, 95, 164, 723, 4939, 82, 46, 35, 82, 259, 388, 805, 4952
INVAR-3, Run: 010, F, 1, 0, 0, 0, 0, 0, 82, 0, 14, 766, 0, 96, 164, 518, 4159, 82, 49, 32, 82, 260, 390, 600, 4173
INVAR-3, Run: 011, F, 1, 0, 0, 0, 0, 0, 82, 0, 6, 750, 0, 88, 164, 593, 4843, 82, 50, 31, 82, 252, 378, 675, 4849
INVAR-3, Run: 012, F, 1, 0, 0, 0, 0, 0, 82, 0, 11, 761, 1, 93, 164, 633, 5214, 82, 52, 29, 82, 257, 385, 715, 5225
INVAR-3, Run: 013, F, 1, 0, 0, 0, 0, 0, 82, 0, 4, 746, 0, 86, 164, 469, 4296, 82, 56, 25, 82, 250, 375, 551, 4300
INVAR-3, Run: 014, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0, 82, 164, 542, 3746, 82, 54, 27, 82, 246, 369, 624, 3746
INVAR-3, Run: 015, F, 1, 0, 0, 0, 0, 0, 82, 0, 1, 741, 1, 83, 164, 502, 3157, 82, 59, 22, 82, 247, 370, 584, 3158
INVAR-3, Run: 016, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0, 82, 164, 552, 3103, 82, 54, 27, 82, 246, 369, 634, 3103
INVAR-3, Run: 017, F, 1, 0, 0, 0, 0, 0, 82, 0, 13, 765, 1, 95, 164, 558, 4748, 82, 59, 22, 82, 259, 388, 640, 4761
INVAR-3, Run: 018, F, 1, 0, 0, 0, 0, 0, 82, 0, 21, 781, 1, 103, 164, 614, 4773, 82, 48, 33, 82, 267, 400, 696, 4794
INVAR-3, Run: 019, F, 1, 0, 0, 0, 0, 0, 82, 0, 3, 745, 1, 85, 164, 508, 3977, 82, 48, 33, 82, 249, 373, 590, 3980
INVAR-3, Run: 020, F, 1, 0, 0, 0, 0, 0, 82, 0, 13, 765, 1, 95, 164, 527, 4872, 82, 51, 30, 82, 259, 388, 609, 4885
INVAR-3, Run: 021, F, 1, 0, 0, 0, 0, 0, 82, 0, 13, 765, 1, 95, 164, 624, 4024, 82, 44, 37, 82, 259, 388, 706, 4037
INVAR-3, Run: 022, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0, 82, 164, 564, 4600, 82, 49, 32, 82, 246, 369, 646, 4600
INVAR-3, Run: 023, F, 1, 0, 0, 0, 0, 0, 82, 0, 18, 774, 0, 100, 164, 685, 4771, 82, 51, 30, 82, 264, 396, 767, 4789
INVAR-3, Run: 024, F, 1, 0, 0, 0, 0, 0, 82, 0, 13, 765, 1, 95, 164, 689, 5472, 82, 53, 28, 82, 259, 388, 771, 5485
INVAR-3, Run: 025, F, 1, 0, 0, 0, 0, 0, 82, 0, 5, 749, 1, 87, 164, 625, 4874, 82, 51, 30, 82, 251, 376, 707, 4879
INVAR-3, Run: 026, F, 1, 0, 0, 0, 0, 0, 82, 0, 1, 741, 1, 83, 164, 513, 4420, 82, 52, 29, 82, 247, 370, 595, 4421
