Input Number, Run_Number, Result@ 100, CE, X1, H, M, PO, Y, D, CO, PE, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 085, P, 10, 0, 0, 0, 0, 29, 0, 0, 1, 174, 0, 19, 58, 86, 1245, 29, 14, 14, 29, 58, 87, 115, 1245
INVAR-4, Run: 086, P, 13, 0, 0, 0, 0, 26, 0, 0, 1, 156, 0, 13, 52, 56, 846, 26, 17, 8, 26, 52, 78, 82, 846
INVAR-4, Run: 087, P, 12, 0, 0, 0, 0, 27, 0, 0, 1, 162, 0, 15, 54, 38, 812, 27, 13, 13, 27, 54, 81, 65, 812
INVAR-4, Run: 088, P, 13, 0, 0, 0, 0, 26, 0, 0, 1, 156, 0, 13, 52, 47, 556, 26, 18, 7, 26, 52, 78, 73, 556
INVAR-4, Run: 089, P, 0, 0, 1, 0, 1, 254, 2, 220, 0, 0, 1, 34, 73, 56, 2282, 36, 24, 12, 36, 73, 109, 90, 2502
INVAR-4, Run: 090, P, 14, 0, 0, 0, 0, 25, 0, 0, 1, 150, 0, 11, 50, 38, 853, 25, 16, 8, 25, 50, 75, 63, 853
INVAR-4, Run: 091, P, 0, 0, 1, 0, 1, 150, 15, 142, 0, 0, 1, 8, 47, 32, 437, 23, 19, 4, 23, 47, 70, 40, 579
INVAR-4, Run: 092, P, 13, 0, 0, 0, 0, 26, 0, 0, 1, 156, 0, 13, 52, 41, 966, 26, 14, 11, 26, 52, 78, 67, 966
INVAR-4, Run: 093, P, 12, 0, 0, 0, 0, 27, 0, 0, 1, 162, 0, 15, 54, 37, 741, 27, 12, 14, 27, 54, 81, 64, 741
INVAR-4, Run: 094, P, 16, 0, 0, 0, 0, 23, 0, 0, 1, 138, 0, 7, 46, 24, 485, 23, 17, 5, 23, 46, 69, 47, 485
INVAR-4, Run: 095, P, 10, 0, 0, 0, 0, 29, 0, 0, 1, 174, 0, 19, 58, 57, 1446, 29, 16, 12, 29, 58, 87, 86, 1446
INVAR-4, Run: 096, P, 13, 0, 0, 0, 0, 26, 0, 0, 1, 156, 0, 13, 52, 45, 608, 26, 14, 11, 26, 52, 78, 71, 608
INVAR-4, Run: 097, P, 15, 0, 0, 0, 0, 24, 0, 0, 1, 144, 0, 9, 48, 39, 454, 24, 17, 6, 24, 48, 72, 63, 454
INVAR-4, Run: 098, P, 9, 0, 0, 0, 0, 30, 0, 0, 1, 180, 0, 21, 60, 45, 960, 30, 17, 12, 30, 60, 90, 75, 960
INVAR-4, Run: 099, P, 7, 0, 0, 0, 0, 32, 0, 0, 1, 192, 0, 25, 64, 75, 1756, 32, 16, 15, 32, 64, 96, 107, 1756
INVAR-4, Run: 100, P, 12, 0, 0, 0, 0, 27, 0, 0, 1, 162, 0, 15, 54, 54, 1016, 27, 19, 7, 27, 54, 81, 81, 1016
INVAR-5, Run: 001, P, 13, 0, 0, 0, 0, 40, 0, 0, 1, 240, 0, 27, 80, 70, 1579, 40, 25, 14, 40, 80, 120, 110, 1579
INVAR-5, Run: 002, P, 0, 0, 1, 0, 1, 232, 17, 214, 0, 0, 1, 18, 71, 67, 1400, 35, 20, 15, 35, 71, 106, 85, 1614
INVAR-5, Run: 003, P, 17, 0, 0, 0, 0, 36, 0, 0, 1, 216, 0, 19, 72, 91, 1319, 36, 21, 14, 36, 72, 108, 127, 1319
INVAR-5, Run: 004, P, 0, 0, 1, 0, 1, 208, 20, 196, 0, 0, 1, 12, 65, 107, 1103, 32, 25, 7, 32, 65, 97, 119, 1299
INVAR-5, Run: 005, P, 8, 0, 0, 0, 0, 45, 0, 0, 1, 270, 0, 37, 90, 69, 2054, 45, 21, 23, 45, 90, 135, 114, 2054
INVAR-5, Run: 006, P, 11, 0, 0, 0, 0, 42, 0, 0, 1, 252, 0, 31, 84, 86, 2034, 42, 32, 9, 42, 84, 126, 128, 2034
INVAR-5, Run: 007, P, 0, 0, 1, 0, 1, 280, 11, 250, 0, 0, 1, 30, 83, 83, 2265, 41, 23, 18, 41, 83, 124, 113, 2515
INVAR-5, Run: 008, P, 15, 0, 0, 0, 0, 38, 0, 0, 1, 228, 0, 23, 76, 110, 2109, 38, 25, 12, 38, 76, 114, 148, 2109
INVAR-5, Run: 009, P, 0, 0, 1, 0, 1, 256, 14, 232, 0, 0, 1, 24, 77, 104, 1961, 38, 25, 13, 38, 77, 115, 128, 2193
INVAR-5, Run: 010, P, 15, 0, 0, 0, 0, 38, 0, 0, 1, 228, 0, 23, 76, 72, 1345, 38, 24, 13, 38, 76, 114, 110, 1345
INVAR-5, Run: 011, P, 0, 0, 1, 0, 1, 288, 10, 256, 0, 0, 1, 32, 85, 99, 2753, 42, 29, 13, 42, 85, 127, 131, 3009
INVAR-5, Run: 012, P, 11, 0, 0, 0, 0, 42, 0, 0, 1, 252, 0, 31, 84, 87, 1658, 42, 18, 23, 42, 84, 126, 129, 1658
INVAR-5, Run: 013, P, 12, 0, 0, 0, 0, 41, 0, 0, 1, 246, 0, 29, 82, 131, 2596, 41, 25, 15, 41, 82, 123, 172, 2596
INVAR-5, Run: 014, P, 15, 0, 0, 0, 0, 38, 0, 0, 1, 228, 0, 23, 76, 52, 1612, 38, 18, 19, 38, 76, 114, 90, 1612
INVAR-5, Run: 015, P, 11, 0, 0, 0, 0, 42, 0, 0, 1, 252, 0, 31, 84, 105, 2497, 42, 29, 12, 42, 84, 126, 147, 2497
INVAR-5, Run: 016, P, 14, 0, 0, 0, 0, 39, 0, 0, 1, 234, 0, 25, 78, 90, 1649, 39, 22, 16, 39, 78, 117, 129, 1649
INVAR-5, Run: 017, P, 15, 0, 0, 0, 0, 38, 0, 0, 1, 228, 0, 23, 76, 51, 1419, 38, 22, 15, 38, 76, 114, 89, 1419
INVAR-5, Run: 018, P, 13, 0, 0, 0, 0, 40, 0, 0, 1, 240, 0, 27, 80, 82, 2350, 40, 27, 12, 40, 80, 120, 122, 2350
INVAR-5, Run: 019, P, 11, 0, 0, 0, 0, 42, 0, 0, 1, 252, 0, 31, 84, 92, 2364, 42, 24, 17, 42, 84, 126, 134, 2364
INVAR-5, Run: 020, P, 0, 0, 1, 0, 1, 264, 13, 238, 0, 0, 1, 26, 79, 79, 1346, 39, 25, 14, 39, 79, 118, 105, 1584
INVAR-5, Run: 021, P, 12, 0, 0, 0, 0, 41, 0, 0, 1, 246, 0, 29, 82, 52, 1563, 41, 31, 9, 41, 82, 123, 93, 1563
INVAR-5, Run: 022, P, 18, 0, 0, 0, 0, 35, 0, 0, 1, 210, 0, 17, 70, 46, 1172, 35, 25, 9, 35, 70, 105, 81, 1172
INVAR-5, Run: 023, P, 0, 0, 1, 0, 1, 312, 7, 274, 0, 0, 1, 38, 91, 112, 3211, 45, 27, 18, 45, 91, 136, 150, 3485
INVAR-5, Run: 024, P, 18, 0, 0, 0, 0, 35, 0, 0, 1, 210, 0, 17, 70, 99, 1264, 35, 27, 7, 35, 70, 105, 134, 1264
INVAR-5, Run: 025, P, 11, 0, 0, 0, 0, 42, 0, 0, 1, 252, 0, 31, 84, 78, 2136, 42, 25, 16, 42, 84, 126, 120, 2136
INVAR-5, Run: 026, P, 12, 0, 0, 0, 0, 41, 0, 0, 1, 246, 0, 29, 82, 73, 1497, 41, 31, 9, 41, 82, 123, 114, 1497
INVAR-5, Run: 027, P, 0, 0, 1, 0, 1, 264, 13, 238, 0, 0, 1, 26, 79, 65, 1628, 39, 27, 12, 39, 79, 118, 91, 1866
INVAR-5, Run: 028, P, 15, 0, 0, 0, 0, 38, 0, 0, 1, 228, 0, 23, 76, 60, 1391, 38, 23, 14, 38, 76, 114, 98, 1391
INVAR-5, Run: 029, P, 0, 0, 1, 0, 1, 296, 9, 262, 0, 0, 1, 34, 87, 111, 2814, 43, 31, 12, 43, 87, 130, 145, 3076
INVAR-5, Run: 030, P, 17, 0, 0, 0, 0, 36, 0, 0, 1, 216, 0, 19, 72, 63, 995, 36, 22, 13, 36, 72, 108, 99, 995
INVAR-5, Run: 031, P, 0, 0, 1, 0, 1, 232, 17, 214, 0, 0, 1, 18, 71, 108, 1715, 35, 22, 13, 35, 71, 106, 126, 1929
INVAR-5, Run: 032, P, 13, 0, 0, 0, 0, 40, 0, 0, 1, 240, 0, 27, 80, 65, 1816, 40, 25, 14, 40, 80, 120, 105, 1816
INVAR-5, Run: 033, P, 0, 0, 1, 0, 1, 280, 11, 250, 0, 0, 1, 30, 83, 81, 2343, 41, 25, 16, 41, 83, 124, 111, 2593
INVAR-5, Run: 034, P, 19, 0, 0, 0, 0, 34, 0, 0, 1, 204, 0, 15, 68, 76, 980, 34, 17, 16, 34, 68, 102, 110, 980
INVAR-5, Run: 035, P, 12, 0, 0, 0, 0, 41, 0, 0, 1, 246, 0, 29, 82, 73, 2426, 41, 21, 19, 41, 82, 123, 114, 2426
INVAR-5, Run: 036, P, 15, 0, 0, 0, 0, 38, 0, 0, 1, 228, 0, 23, 76, 118, 1826, 38, 26, 11, 38, 76, 114, 156, 1826
INVAR-5, Run: 037, P, 8, 0, 0, 0, 0, 45, 0, 0, 1, 270, 0, 37, 90, 94, 2972, 45, 33, 11, 45, 90, 135, 139, 2972
INVAR-5, Run: 038, P, 17, 0, 0, 0, 0, 36, 0, 0, 1, 216, 0, 19, 72, 47, 1248, 36, 18, 17, 36, 72, 108, 83, 1248
INVAR-5, Run: 039, P, 16, 0, 0, 0, 0, 37, 0, 0, 1, 222, 0, 21, 74, 67, 1104, 37, 21, 15, 37, 74, 111, 104, 1104
INVAR-5, Run: 040, P, 12, 0, 0, 0, 0, 41, 0, 0, 1, 246, 0, 29, 82, 63, 1674, 41, 23, 17, 41, 82, 123, 104, 1674
INVAR-5, Run: 041, P, 15, 0, 0, 0, 0, 38, 0, 0, 1, 228, 0, 23, 76, 90, 1560, 38, 23, 14, 38, 76, 114, 128, 1560
INVAR-5, Run: 042, P, 0, 0, 1, 0, 1, 256, 14, 232, 0, 0, 1, 24, 77, 88, 1472, 38, 25, 13, 38, 77, 115, 112, 1704
INVAR-5, Run: 043, P, 9, 0, 0, 0, 0, 44, 0, 0, 1, 264, 0, 35, 88, 81, 2708, 44, 30, 13, 44, 88, 132, 125, 2708
INVAR-5, Run: 044, P, 10, 0, 0, 0, 0, 43, 0, 0, 1, 258, 0, 33, 86, 93, 2744, 43, 34, 8, 43, 86, 129, 136, 2744
INVAR-5, Run: 045, P, 18, 0, 0, 0, 0, 35, 0, 0, 1, 210, 0, 17, 70, 66, 1270, 35, 25, 9, 35, 70, 105, 101, 1270
INVAR-5, Run: 046, P, 13, 0, 0, 0, 0, 40, 0, 0, 1, 240, 0, 27, 80, 66, 1873, 40, 16, 23, 40, 80, 120, 106, 1873
INVAR-5, Run: 047, P, 11, 0, 0, 0, 0, 42, 0, 0, 1, 252, 0, 31, 84, 66, 1886, 42, 27, 14, 42, 84, 126, 108, 1886
INVAR-5, Run: 048, P, 12, 0, 0, 0, 0, 41, 0, 0, 1, 246, 0, 29, 82, 76, 1631, 41, 19, 21, 41, 82, 123, 117, 1631
INVAR-5, Run: 049, P, 0, 0, 1, 0, 1, 256, 14, 232, 0, 0, 1, 24, 77, 107, 1758, 38, 23, 15, 38, 77, 115, 131, 1990
INVAR-5, Run: 050, P, 16, 0, 0, 0, 0, 37, 0, 0, 1, 222, 0, 21, 74, 58, 1229, 37, 24, 12, 37, 74, 111, 95, 1229
INVAR-5, Run: 051, P, 0, 0, 1, 0, 1, 272, 12, 244, 0, 0, 1, 28, 81, 91, 1594, 40, 27, 13, 40, 81, 121, 119, 1838
INVAR-5, Run: 052, P, 9, 0, 0, 0, 0, 44, 0, 0, 1, 264, 0, 35, 88, 87, 2190, 44, 26, 17, 44, 88, 132, 131, 2190
INVAR-5, Run: 053, P, 12, 0, 0, 0, 0, 41, 0, 0, 1, 246, 0, 29, 82, 92, 2051, 41, 27, 13, 41, 82, 123, 133, 2051
INVAR-5, Run: 054, P, 0, 0, 1, 0, 1, 256, 14, 232, 0, 0, 1, 24, 77, 95, 2063, 38, 30, 8, 38, 77, 115, 119, 2295
INVAR-5, Run: 055, P, 20, 0, 0, 0, 0, 33, 0, 0, 1, 198, 0, 13, 66, 50, 662, 33, 23, 9, 33, 66, 99, 83, 662
INVAR-5, Run: 056, P, 16, 0, 0, 0, 0, 37, 0, 0, 1, 222, 0, 21, 74, 66, 1539, 37, 31, 5, 37, 74, 111, 103, 1539
INVAR-5, Run: 057, P, 12, 0, 0, 0, 0, 41, 0, 0, 1, 246, 0, 29, 82, 95, 1984, 41, 29, 11, 41, 82, 123, 136, 1984
INVAR-5, Run: 058, P, 11, 0, 0, 0, 0, 42, 0, 0, 1, 252, 0, 31, 84, 120, 2111, 42, 29, 12, 42, 84, 126, 162, 2111
INVAR-5, Run: 059, P, 0, 0, 1, 0, 1, 296, 9, 262, 0, 0, 1, 34, 87, 114, 3008, 43, 37, 6, 43, 87, 130, 148, 3270
INVAR-5, Run: 060, P, 16, 0, 0, 0, 0, 37, 0, 0, 1, 222, 0, 21, 74, 69, 1431, 37, 22, 14, 37, 74, 111, 106, 1431
INVAR-5, Run: 061, P, 0, 0, 1, 0, 1, 248, 15, 226, 0, 0, 1, 22, 75, 69, 1411, 37, 31, 6, 37, 75, 112, 91, 1637
INVAR-5, Run: 062, P, 0, 0, 1, 0, 1, 240, 16, 220, 0, 0, 1, 20, 73, 68, 1491, 36, 25, 11, 36, 73, 109, 88, 1711
INVAR-5, Run: 063, P, 0, 0, 1, 0, 1, 296, 9, 262, 0, 0, 1, 34, 87, 84, 2569, 43, 26, 17, 43, 87, 130, 118, 2831
INVAR-5, Run: 064, P, 14, 0, 0, 0, 0, 39, 0, 0, 1, 234, 0, 25, 78, 50, 1610, 39, 22, 16, 39, 78, 117, 89, 1610
INVAR-5, Run: 065, P, 11, 0, 0, 0, 0, 42, 0, 0, 1, 252, 0, 31, 84, 78, 1629, 42, 23, 18, 42, 84, 126, 120, 1629
INVAR-5, Run: 066, P, 10, 0, 0, 0, 0, 43, 0, 0, 1, 258, 0, 33, 86, 76, 2060, 43, 26, 16, 43, 86, 129, 119, 2060
INVAR-5, Run: 067, P, 16, 0, 0, 0, 0, 37, 0, 0, 1, 222, 0, 21, 74, 69, 1802, 37, 24, 12, 37, 74, 111, 106, 1802
INVAR-5, Run: 068, P, 0, 0, 1, 0, 1, 288, 10, 256, 0, 0, 1, 32, 85, 87, 2124, 42, 27, 15, 42, 85, 127, 119, 2380
INVAR-5, Run: 069, P, 13, 0, 0, 0, 0, 40, 0, 0, 1, 240, 0, 27, 80, 73, 1571, 40, 24, 15, 40, 80, 120, 113, 1571
INVAR-5, Run: 070, P, 14, 0, 0, 0, 0, 39, 0, 0, 1, 234, 0, 25, 78, 68, 1479, 39, 22, 16, 39, 78, 117, 107, 1479
INVAR-5, Run: 071, P, 19, 0, 0, 0, 0, 34, 0, 0, 1, 204, 0, 15, 68, 80, 992, 34, 21, 12, 34, 68, 102, 114, 992
INVAR-5, Run: 072, P, 0, 0, 1, 0, 1, 248, 15, 226, 0, 0, 1, 22, 75, 53, 1317, 37, 26, 11, 37, 75, 112, 75, 1543
INVAR-5, Run: 073, P, 15, 0, 0, 0, 0, 38, 0, 0, 1, 228, 0, 23, 76, 102, 2110, 38, 26, 11, 38, 76, 114, 140, 2110
INVAR-5, Run: 074, P, 18, 0, 0, 0, 0, 35, 0, 0, 1, 210, 0, 17, 70, 70, 1159, 35, 21, 13, 35, 70, 105, 105, 1159
INVAR-5, Run: 075, P, 20, 0, 0, 0, 0, 33, 0, 0, 1, 198, 0, 13, 66, 52, 984, 33, 22, 10, 33, 66, 99, 85, 984
INVAR-5, Run: 076, P, 14, 0, 0, 0, 0, 39, 0, 0, 1, 234, 0, 25, 78, 63, 1563, 39, 30, 8, 39, 78, 117, 102, 1563
INVAR-5, Run: 077, P, 22, 0, 0, 0, 0, 31, 0, 0, 1, 186, 0, 9, 62, 52, 916, 31, 21, 9, 31, 62, 93, 83, 916
INVAR-5, Run: 078, P, 12, 0, 0, 0, 0, 41, 0, 0, 1, 246, 0, 29, 82, 70, 1664, 41, 30, 10, 41, 82, 123, 111, 1664
INVAR-5, Run: 079, P, 7, 0, 0, 0, 0, 46, 0, 0, 1, 276, 0, 39, 92, 113, 3043, 46, 31, 14, 46, 92, 138, 159, 3043
INVAR-5, Run: 080, P, 15, 0, 0, 0, 0, 38, 0, 0, 1, 228, 0, 23, 76, 66, 1401, 38, 28, 9, 38, 76, 114, 104, 1401
INVAR-5, Run: 081, P, 15, 0, 0, 0, 0, 38, 0, 0, 1, 228, 0, 23, 76, 76, 1461, 38, 21, 16, 38, 76, 114, 114, 1461
INVAR-5, Run: 082, P, 14, 0, 0, 0, 0, 39, 0, 0, 1, 234, 0, 25, 78, 75, 1767, 39, 22, 16, 39, 78, 117, 114, 1767
INVAR-5, Run: 083, P, 16, 0, 0, 0, 0, 37, 0, 0, 1, 222, 0, 21, 74, 56, 1289, 37, 22, 14, 37, 74, 111, 93, 1289
INVAR-5, Run: 084, P, 0, 0, 1, 0, 1, 232, 17, 214, 0, 0, 1, 18, 71, 60, 913, 35, 19, 16, 35, 71, 106, 78, 1127
INVAR-5, Run: 085, P, 0, 0, 1, 0, 1, 336, 4, 292, 0, 0, 1, 44, 97, 57, 2737, 48, 33, 15, 48, 97, 145, 101, 3029
INVAR-5, Run: 086, P, 14, 0, 0, 0, 0, 39, 0, 0, 1, 234, 0, 25, 78, 119, 1888, 39, 28, 10, 39, 78, 117, 158, 1888
INVAR-5, Run: 087, P, 6, 0, 0, 0, 0, 47, 0, 0, 1, 282, 0, 41, 94, 101, 2666, 47, 23, 23, 47, 94, 141, 148, 2666
INVAR-5, Run: 088, P, 0, 0, 1, 0, 1, 240, 16, 220, 0, 0, 1, 20, 73, 79, 1262, 36, 16, 20, 36, 73, 109, 99, 1482
INVAR-5, Run: 089, P, 12, 0, 0, 0, 0, 41, 0, 0, 1, 246, 0, 29, 82, 73, 1584, 41, 27, 13, 41, 82, 123, 114, 1584
INVAR-5, Run: 090, P, 3, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0, 47, 100, 97, 3136, 50, 34, 15, 50, 100, 150, 147, 3136
INVAR-5, Run: 091, P, 20, 0, 0, 0, 0, 33, 0, 0, 1, 198, 0, 13, 66, 52, 908, 33, 20, 12, 33, 66, 99, 85, 908
INVAR-5, Run: 092, P, 12, 0, 0, 0, 0, 41, 0, 0, 1, 246, 0, 29, 82, 109, 2370, 41, 29, 11, 41, 82, 123, 150, 2370
INVAR-5, Run: 093, P, 16, 0, 0, 0, 0, 37, 0, 0, 1, 222, 0, 21, 74, 49, 1112, 37, 26, 10, 37, 74, 111, 86, 1112
INVAR-5, Run: 094, P, 0, 0, 1, 0, 1, 328, 5, 286, 0, 0, 1, 42, 95, 163, 3509, 47, 31, 16, 47, 95, 142, 205, 3795
INVAR-5, Run: 095, P, 13, 0, 0, 0, 0, 40, 0, 0, 1, 240, 0, 27, 80, 83, 1913, 40, 23, 16, 40, 80, 120, 123, 1913
INVAR-5, Run: 096, P, 0, 0, 1, 0, 1, 248, 15, 226, 0, 0, 1, 22, 75, 55, 1432, 37, 25, 12, 37, 75, 112, 77, 1658
INVAR-5, Run: 097, P, 0, 0, 1, 0, 1, 248, 15, 226, 0, 0, 1, 22, 75, 72, 1471, 37, 20, 17, 37, 75, 112, 94, 1697
INVAR-5, Run: 098, P, 0, 0, 1, 0, 1, 248, 15, 226, 0, 0, 1, 22, 75, 98, 1740, 37, 14, 23, 37, 75, 112, 120, 1966
INVAR-5, Run: 099, P, 0, 0, 1, 0, 1, 288, 10, 256, 0, 0, 1, 32, 85, 75, 2121, 42, 24, 18, 42, 85, 127, 107, 2377
INVAR-5, Run: 100, P, 0, 0, 1, 0, 1, 256, 14, 232, 0, 0, 1, 24, 77, 76, 1566, 38, 25, 13, 38, 77, 115, 100, 1798
INVAR-6, Run: 001, P, 0, 0, 1, 0, 1, 1110, 14, 964, 0, 0, 1, 146, 321, 709, 29892, 160, 112, 48, 160, 321, 481, 855, 30856
INVAR-6, Run: 002, P, 44, 0, 0, 0, 0, 131, 0, 0, 1, 786, 0, 87, 262, 484, 11336, 131, 74, 56, 131, 262, 393, 615, 11336
INVAR-6, Run: 003, P, 48, 0, 0, 0, 0, 127, 0, 0, 1, 762, 0, 79, 254, 505, 12056, 127, 85, 41, 127, 254, 381, 632, 12056
INVAR-6, Run: 004, P, 47, 0, 0, 0, 0, 128, 0, 0, 1, 768, 0, 81, 256, 607, 12820, 128, 89, 38, 128, 256, 384, 735, 12820
INVAR-6, Run: 005, P, 34, 0, 0, 0, 0, 141, 0, 0, 1, 846, 0, 107, 282, 543, 15772, 141, 76, 64, 141, 282, 423, 684, 15772
INVAR-6, Run: 006, P, 32, 0, 0, 0, 0, 143, 0, 0, 1, 858, 0, 111, 286, 619, 18905, 143, 85, 57, 143, 286, 429, 762, 18905
INVAR-6, Run: 007, P, 31, 0, 0, 0, 0, 144, 0, 0, 1, 864, 0, 113, 288, 567, 17338, 144, 87, 56, 144, 288, 432, 711, 17338
INVAR-6, Run: 008, P, 0, 0, 1, 0, 1, 822, 50, 748, 0, 0, 1, 74, 249, 396, 7902, 124, 78, 46, 124, 249, 373, 470, 8650
INVAR-6, Run: 009, P, 0, 0, 1, 0, 1, 1038, 23, 910, 0, 0, 1, 128, 303, 711, 20942, 151, 87, 64, 151, 303, 454, 839, 21852
INVAR-6, Run: 010, P, 35, 0, 0, 0, 0, 140, 0, 0, 1, 840, 0, 105, 280, 752, 18180, 140, 95, 44, 140, 280, 420, 892, 18180
INVAR-6, Run: 011, P, 22, 0, 0, 0, 0, 153, 0, 0, 1, 918, 0, 131, 306, 628, 18850, 153, 101, 51, 153, 306, 459, 781, 18850
INVAR-6, Run: 012, P, 0, 0, 1, 0, 1, 926, 37, 826, 0, 0, 1, 100, 275, 641, 13700, 137, 87, 50, 137, 275, 412, 741, 14526
INVAR-6, Run: 013, P, 30, 0, 0, 0, 0, 145, 0, 0, 1, 870, 0, 115, 290, 577, 14915, 145, 87, 57, 145, 290, 435, 722, 14915
INVAR-6, Run: 014, P, 0, 0, 1, 0, 1, 1086, 17, 946, 0, 0, 1, 140, 315, 736, 21249, 157, 96, 61, 157, 315, 472, 876, 22195
INVAR-6, Run: 015, P, 0, 0, 1, 0, 1, 1102, 15, 958, 0, 0, 1, 144, 319, 882, 26329, 159, 101, 58, 159, 319, 478, 1026, 27287
INVAR-6, Run: 016, P, 0, 0, 1, 0, 1, 870, 44, 784, 0, 0, 1, 86, 261, 700, 13868, 130, 100, 30, 130, 261, 391, 786, 14652
INVAR-6, Run: 017, P, 0, 0, 1, 0, 1, 1038, 23, 910, 0, 0, 1, 128, 303, 714, 19690, 151, 97, 54, 151, 303, 454, 842, 20600
INVAR-6, Run: 018, P, 25, 0, 0, 0, 0, 150, 0, 0, 1, 900, 0, 125, 300, 792, 25961, 150, 98, 51, 150, 300, 450, 942, 25961
INVAR-6, Run: 019, P, 46, 0, 0, 0, 0, 129, 0, 0, 1, 774, 0, 83, 258, 342, 8095, 129, 72, 56, 129, 258, 387, 471, 8095
INVAR-6, Run: 020, P, 47, 0, 0, 0, 0, 128, 0, 0, 1, 768, 0, 81, 256, 595, 11107, 128, 80, 47, 128, 256, 384, 723, 11107
INVAR-6, Run: 021, P, 28, 0, 0, 0, 0, 147, 0, 0, 1, 882, 0, 119, 294, 603, 17370, 147, 90, 56, 147, 294, 441, 750, 17370
INVAR-6, Run: 022, P, 38, 0, 0, 0, 0, 137, 0, 0, 1, 822, 0, 99, 274, 641, 14317, 137, 84, 52, 137, 274, 411, 778, 14317
INVAR-6, Run: 023, P, 17, 0, 0, 0, 0, 158, 0, 0, 1, 948, 0, 141, 316, 801, 26826, 158, 108, 49, 158, 316, 474, 959, 26826
INVAR-6, Run: 024, P, 0, 0, 1, 0, 1, 998, 28, 880, 0, 0, 1, 118, 293, 569, 17191, 146, 96, 50, 146, 293, 439, 687, 18071
INVAR-6, Run: 025, P, 37, 0, 0, 0, 0, 138, 0, 0, 1, 828, 0, 101, 276, 517, 13786, 138, 93, 44, 138, 276, 414, 655, 13786
INVAR-6, Run: 026, P, 45, 0, 0, 0, 0, 130, 0, 0, 1, 780, 0, 85, 260, 532, 11674, 130, 86, 43, 130, 260, 390, 662, 11674
INVAR-6, Run: 027, P, 45, 0, 0, 0, 0, 130, 0, 0, 1, 780, 0, 85, 260, 448, 11162, 130, 91, 38, 130, 260, 390, 578, 11162
INVAR-6, Run: 028, P, 43, 0, 0, 0, 0, 132, 0, 0, 1, 792, 0, 89, 264, 556, 12732, 132, 81, 50, 132, 264, 396, 688, 12732
INVAR-6, Run: 029, P, 13, 0, 0, 0, 0, 162, 0, 0, 1, 972, 0, 149, 324, 679, 23897, 162, 95, 66, 162, 324, 486, 841, 23897
INVAR-6, Run: 030, P, 31, 0, 0, 0, 0, 144, 0, 0, 1, 864, 0, 113, 288, 644, 17886, 144, 85, 58, 144, 288, 432, 788, 17886
INVAR-6, Run: 031, P, 0, 0, 1, 0, 1, 1006, 27, 886, 0, 0, 1, 120, 295, 742, 16947, 147, 95, 52, 147, 295, 442, 862, 17833
INVAR-6, Run: 032, P, 0, 0, 1, 0, 1, 998, 28, 880, 0, 0, 1, 118, 293, 575, 20211, 146, 103, 43, 146, 293, 439, 693, 21091
INVAR-6, Run: 033, P, 36, 0, 0, 0, 0, 139, 0, 0, 1, 834, 0, 103, 278, 690, 15552, 139, 82, 56, 139, 278, 417, 829, 15552
INVAR-6, Run: 034, P, 37, 0, 0, 0, 0, 138, 0, 0, 1, 828, 0, 101, 276, 547, 12456, 138, 91, 46, 138, 276, 414, 685, 12456
INVAR-6, Run: 035, P, 45, 0, 0, 0, 0, 130, 0, 0, 1, 780, 0, 85, 260, 466, 9554, 130, 89, 40, 130, 260, 390, 596, 9554
INVAR-6, Run: 036, P, 30, 0, 0, 0, 0, 145, 0, 0, 1, 870, 0, 115, 290, 644, 18607, 145, 86, 58, 145, 290, 435, 789, 18607
INVAR-6, Run: 037, P, 52, 0, 0, 0, 0, 123, 0, 0, 1, 738, 0, 71, 246, 506, 8403, 123, 81, 41, 123, 246, 369, 629, 8403
INVAR-6, Run: 038, P, 50, 0, 0, 0, 0, 125, 0, 0, 1, 750, 0, 75, 250, 456, 11592, 125, 78, 46, 125, 250, 375, 581, 11592
INVAR-6, Run: 039, P, 0, 0, 1, 0, 1, 1022, 25, 898, 0, 0, 1, 124, 299, 658, 19754, 149, 106, 43, 149, 299, 448, 782, 20652
INVAR-6, Run: 040, P, 29, 0, 0, 0, 0, 146, 0, 0, 1, 876, 0, 117, 292, 561, 16325, 146, 98, 47, 146, 292, 438, 707, 16325
INVAR-6, Run: 041, P, 0, 0, 1, 0, 1, 910, 39, 814, 0, 0, 1, 96, 271, 609, 15299, 135, 86, 49, 135, 271, 406, 705, 16113
INVAR-6, Run: 042, P, 31, 0, 0, 0, 0, 144, 0, 0, 1, 864, 0, 113, 288, 635, 17507, 144, 93, 50, 144, 288, 432, 779, 17507
INVAR-6, Run: 043, P, 51, 0, 0, 0, 0, 124, 0, 0, 1, 744, 0, 73, 248, 467, 9166, 124, 85, 38, 124, 248, 372, 591, 9166
INVAR-6, Run: 044, P, 0, 0, 1, 0, 1, 958, 33, 850, 0, 0, 1, 108, 283, 501, 17271, 141, 95, 46, 141, 283, 424, 609, 18121
INVAR-6, Run: 045, P, 42, 0, 0, 0, 0, 133, 0, 0, 1, 798, 0, 91, 266, 583, 13078, 133, 98, 34, 133, 266, 399, 716, 13078
