Input Number, Run_Number, Result@ 100, X1, X2, U, Reaction1, Reaction2, Reaction3
INVAR-83, Run: 035, E, 133, 0, 0, 34, 33, 1
INVAR-83, Run: 036, E, 133, 0, 0, 33, 33, 0
INVAR-83, Run: 037, E, 133, 0, 0, 35, 33, 2
INVAR-83, Run: 038, E, 133, 0, 0, 37, 33, 4
INVAR-83, Run: 039, E, 133, 0, 0, 36, 33, 3
INVAR-83, Run: 040, E, 133, 0, 0, 39, 33, 6
INVAR-83, Run: 041, E, 133, 0, 0, 35, 33, 2
INVAR-83, Run: 042, E, 133, 0, 0, 37, 33, 4
INVAR-83, Run: 043, E, 133, 0, 0, 40, 33, 7
INVAR-83, Run: 044, E, 133, 0, 0, 36, 33, 3
INVAR-83, Run: 045, E, 133, 0, 0, 36, 33, 3
INVAR-83, Run: 046, E, 133, 0, 0, 34, 33, 1
INVAR-83, Run: 047, E, 133, 0, 0, 37, 33, 4
INVAR-83, Run: 048, E, 133, 0, 0, 34, 33, 1
INVAR-83, Run: 049, E, 133, 0, 0, 36, 33, 3
INVAR-83, Run: 050, E, 133, 0, 0, 36, 33, 3
INVAR-83, Run: 051, E, 133, 0, 0, 33, 33, 0
INVAR-83, Run: 052, E, 133, 0, 0, 35, 33, 2
INVAR-83, Run: 053, E, 133, 0, 0, 37, 33, 4
INVAR-83, Run: 054, E, 133, 0, 0, 33, 33, 0
INVAR-83, Run: 055, E, 133, 0, 0, 34, 33, 1
INVAR-83, Run: 056, E, 133, 0, 0, 37, 33, 4
INVAR-83, Run: 057, E, 133, 0, 0, 36, 33, 3
INVAR-83, Run: 058, E, 133, 0, 0, 35, 33, 2
INVAR-83, Run: 059, E, 133, 0, 0, 35, 33, 2
INVAR-83, Run: 060, E, 133, 0, 0, 37, 33, 4
INVAR-83, Run: 061, E, 133, 0, 0, 37, 33, 4
INVAR-83, Run: 062, E, 133, 0, 0, 35, 33, 2
INVAR-83, Run: 063, E, 133, 0, 0, 34, 33, 1
INVAR-83, Run: 064, E, 133, 0, 0, 33, 33, 0
INVAR-83, Run: 065, E, 133, 0, 0, 39, 33, 6
INVAR-83, Run: 066, E, 133, 0, 0, 41, 33, 8
INVAR-83, Run: 067, E, 133, 0, 0, 36, 33, 3
INVAR-83, Run: 068, E, 133, 0, 0, 34, 33, 1
INVAR-83, Run: 069, E, 133, 0, 0, 36, 33, 3
INVAR-83, Run: 070, E, 133, 0, 0, 33, 33, 0
INVAR-83, Run: 071, E, 133, 0, 0, 39, 33, 6
INVAR-83, Run: 072, E, 133, 0, 0, 35, 33, 2
INVAR-83, Run: 073, E, 133, 0, 0, 38, 33, 5
INVAR-83, Run: 074, E, 133, 0, 0, 34, 33, 1
INVAR-83, Run: 075, E, 133, 0, 0, 35, 33, 2
INVAR-83, Run: 076, E, 133, 0, 0, 36, 33, 3
INVAR-83, Run: 077, E, 133, 0, 0, 40, 33, 7
INVAR-83, Run: 078, E, 133, 0, 0, 35, 33, 2
INVAR-83, Run: 079, E, 133, 0, 0, 34, 33, 1
INVAR-83, Run: 080, E, 133, 0, 0, 37, 33, 4
INVAR-83, Run: 081, E, 133, 0, 0, 36, 33, 3
INVAR-83, Run: 082, E, 133, 0, 0, 34, 33, 1
INVAR-83, Run: 083, E, 133, 0, 0, 35, 33, 2
INVAR-83, Run: 084, E, 133, 0, 0, 36, 33, 3
INVAR-83, Run: 085, E, 133, 0, 0, 37, 33, 4
INVAR-83, Run: 086, E, 133, 0, 0, 35, 33, 2
INVAR-83, Run: 087, E, 133, 0, 0, 37, 33, 4
INVAR-83, Run: 088, E, 133, 0, 0, 37, 33, 4
INVAR-83, Run: 089, E, 133, 0, 0, 34, 33, 1
INVAR-83, Run: 090, E, 133, 0, 0, 36, 33, 3
INVAR-83, Run: 091, E, 133, 0, 0, 38, 33, 5
INVAR-83, Run: 092, E, 133, 0, 0, 35, 33, 2
INVAR-83, Run: 093, E, 133, 0, 0, 36, 33, 3
INVAR-83, Run: 094, E, 133, 0, 0, 34, 33, 1
INVAR-83, Run: 095, E, 133, 0, 0, 34, 33, 1
INVAR-83, Run: 096, E, 133, 0, 0, 36, 33, 3
INVAR-83, Run: 097, E, 133, 0, 0, 38, 33, 5
INVAR-83, Run: 098, E, 133, 0, 0, 36, 33, 3
INVAR-83, Run: 099, E, 133, 0, 0, 37, 33, 4
INVAR-83, Run: 100, E, 133, 0, 0, 35, 33, 2
INVAR-84, Run: 001, E, 279, 0, 0, 85, 79, 6
INVAR-84, Run: 002, E, 279, 0, 0, 95, 79, 16
INVAR-84, Run: 003, E, 279, 0, 0, 90, 79, 11
INVAR-84, Run: 004, E, 279, 0, 0, 88, 79, 9
INVAR-84, Run: 005, E, 279, 0, 0, 86, 79, 7
INVAR-84, Run: 006, E, 279, 0, 0, 86, 79, 7
INVAR-84, Run: 007, E, 279, 0, 0, 87, 79, 8
INVAR-84, Run: 008, E, 279, 0, 0, 83, 79, 4
INVAR-84, Run: 009, E, 279, 0, 0, 84, 79, 5
INVAR-84, Run: 010, E, 279, 0, 0, 81, 79, 2
INVAR-84, Run: 011, E, 279, 0, 0, 89, 79, 10
INVAR-84, Run: 012, E, 279, 0, 0, 82, 79, 3
INVAR-84, Run: 013, E, 279, 0, 0, 86, 79, 7
INVAR-84, Run: 014, E, 279, 0, 0, 83, 79, 4
INVAR-84, Run: 015, E, 279, 0, 0, 87, 79, 8
INVAR-84, Run: 016, E, 279, 0, 0, 92, 79, 13
INVAR-84, Run: 017, E, 279, 0, 0, 91, 79, 12
INVAR-84, Run: 018, E, 279, 0, 0, 85, 79, 6
INVAR-84, Run: 019, E, 279, 0, 0, 90, 79, 11
INVAR-84, Run: 020, E, 279, 0, 0, 91, 79, 12
INVAR-84, Run: 021, E, 279, 0, 0, 88, 79, 9
INVAR-84, Run: 022, E, 279, 0, 0, 90, 79, 11
INVAR-84, Run: 023, E, 279, 0, 0, 82, 79, 3
INVAR-84, Run: 024, E, 279, 0, 0, 85, 79, 6
INVAR-84, Run: 025, E, 279, 0, 0, 87, 79, 8
INVAR-84, Run: 026, E, 279, 0, 0, 86, 79, 7
INVAR-84, Run: 027, E, 279, 0, 0, 91, 79, 12
INVAR-84, Run: 028, E, 279, 0, 0, 86, 79, 7
INVAR-84, Run: 029, E, 279, 0, 0, 86, 79, 7
INVAR-84, Run: 030, E, 279, 0, 0, 85, 79, 6
INVAR-84, Run: 031, E, 279, 0, 0, 90, 79, 11
INVAR-84, Run: 032, E, 279, 0, 0, 84, 79, 5
INVAR-84, Run: 033, E, 279, 0, 0, 92, 79, 13
INVAR-84, Run: 034, E, 279, 0, 0, 82, 79, 3
INVAR-84, Run: 035, E, 279, 0, 0, 84, 79, 5
INVAR-84, Run: 036, E, 279, 0, 0, 86, 79, 7
INVAR-84, Run: 037, E, 279, 0, 0, 80, 79, 1
INVAR-84, Run: 038, E, 279, 0, 0, 83, 79, 4
INVAR-84, Run: 039, E, 279, 0, 0, 86, 79, 7
INVAR-84, Run: 040, E, 279, 0, 0, 88, 79, 9
INVAR-84, Run: 041, E, 279, 0, 0, 85, 79, 6
INVAR-84, Run: 042, E, 279, 0, 0, 88, 79, 9
INVAR-84, Run: 043, E, 279, 0, 0, 89, 79, 10
INVAR-84, Run: 044, E, 279, 0, 0, 90, 79, 11
INVAR-84, Run: 045, E, 279, 0, 0, 89, 79, 10
INVAR-84, Run: 046, E, 279, 0, 0, 85, 79, 6
INVAR-84, Run: 047, E, 279, 0, 0, 89, 79, 10
INVAR-84, Run: 048, E, 279, 0, 0, 90, 79, 11
INVAR-84, Run: 049, E, 279, 0, 0, 84, 79, 5
INVAR-84, Run: 050, E, 279, 0, 0, 90, 79, 11
INVAR-84, Run: 051, E, 279, 0, 0, 88, 79, 9
INVAR-84, Run: 052, E, 279, 0, 0, 87, 79, 8
INVAR-84, Run: 053, E, 279, 0, 0, 83, 79, 4
INVAR-84, Run: 054, E, 279, 0, 0, 86, 79, 7
INVAR-84, Run: 055, E, 279, 0, 0, 88, 79, 9
INVAR-84, Run: 056, E, 279, 0, 0, 84, 79, 5
INVAR-84, Run: 057, E, 279, 0, 0, 87, 79, 8
INVAR-84, Run: 058, E, 279, 0, 0, 92, 79, 13
INVAR-84, Run: 059, E, 279, 0, 0, 86, 79, 7
INVAR-84, Run: 060, E, 279, 0, 0, 82, 79, 3
INVAR-84, Run: 061, E, 279, 0, 0, 90, 79, 11
INVAR-84, Run: 062, E, 279, 0, 0, 93, 79, 14
INVAR-84, Run: 063, E, 279, 0, 0, 86, 79, 7
INVAR-84, Run: 064, E, 279, 0, 0, 82, 79, 3
INVAR-84, Run: 065, E, 279, 0, 0, 87, 79, 8
INVAR-84, Run: 066, E, 279, 0, 0, 89, 79, 10
INVAR-84, Run: 067, E, 279, 0, 0, 88, 79, 9
INVAR-84, Run: 068, E, 279, 0, 0, 84, 79, 5
INVAR-84, Run: 069, E, 279, 0, 0, 84, 79, 5
INVAR-84, Run: 070, E, 279, 0, 0, 85, 79, 6
INVAR-84, Run: 071, E, 279, 0, 0, 89, 79, 10
INVAR-84, Run: 072, E, 279, 0, 0, 82, 79, 3
INVAR-84, Run: 073, E, 279, 0, 0, 92, 79, 13
INVAR-84, Run: 074, E, 279, 0, 0, 88, 79, 9
INVAR-84, Run: 075, E, 279, 0, 0, 87, 79, 8
INVAR-84, Run: 076, E, 279, 0, 0, 83, 79, 4
INVAR-84, Run: 077, E, 279, 0, 0, 88, 79, 9
INVAR-84, Run: 078, E, 279, 0, 0, 84, 79, 5
INVAR-84, Run: 079, E, 279, 0, 0, 84, 79, 5
INVAR-84, Run: 080, E, 279, 0, 0, 94, 79, 15
INVAR-84, Run: 081, E, 279, 0, 0, 86, 79, 7
INVAR-84, Run: 082, E, 279, 0, 0, 86, 79, 7
INVAR-84, Run: 083, E, 279, 0, 0, 83, 79, 4
INVAR-84, Run: 084, E, 279, 0, 0, 92, 79, 13
INVAR-84, Run: 085, E, 279, 0, 0, 87, 79, 8
INVAR-84, Run: 086, E, 279, 0, 0, 89, 79, 10
INVAR-84, Run: 087, E, 279, 0, 0, 86, 79, 7
INVAR-84, Run: 088, E, 279, 0, 0, 82, 79, 3
INVAR-84, Run: 089, E, 279, 0, 0, 90, 79, 11
INVAR-84, Run: 090, E, 279, 0, 0, 85, 79, 6
INVAR-84, Run: 091, E, 279, 0, 0, 84, 79, 5
INVAR-84, Run: 092, E, 279, 0, 0, 82, 79, 3
INVAR-84, Run: 093, E, 279, 0, 0, 85, 79, 6
INVAR-84, Run: 094, E, 279, 0, 0, 83, 79, 4
INVAR-84, Run: 095, E, 279, 0, 0, 90, 79, 11
INVAR-84, Run: 096, E, 279, 0, 0, 86, 79, 7
INVAR-84, Run: 097, E, 279, 0, 0, 84, 79, 5
INVAR-84, Run: 098, E, 279, 0, 0, 85, 79, 6
INVAR-84, Run: 099, E, 279, 0, 0, 90, 79, 11
INVAR-84, Run: 100, E, 279, 0, 0, 87, 79, 8
INVAR-85, Run: 001, E, 86, 0, 0, 42, 36, 6
INVAR-85, Run: 002, E, 86, 0, 0, 38, 36, 2
INVAR-85, Run: 003, E, 86, 0, 0, 43, 36, 7
INVAR-85, Run: 004, E, 86, 0, 0, 38, 36, 2
INVAR-85, Run: 005, E, 86, 0, 0, 44, 36, 8
INVAR-85, Run: 006, E, 86, 0, 0, 45, 36, 9
INVAR-85, Run: 007, E, 86, 0, 0, 44, 36, 8
INVAR-85, Run: 008, E, 86, 0, 0, 43, 36, 7
INVAR-85, Run: 009, E, 86, 0, 0, 44, 36, 8
INVAR-85, Run: 010, E, 86, 0, 0, 43, 36, 7
INVAR-85, Run: 011, E, 86, 0, 0, 45, 36, 9
INVAR-85, Run: 012, E, 86, 0, 0, 44, 36, 8
INVAR-85, Run: 013, E, 86, 0, 0, 40, 36, 4
INVAR-85, Run: 014, E, 86, 0, 0, 45, 36, 9
INVAR-85, Run: 015, E, 86, 0, 0, 41, 36, 5
INVAR-85, Run: 016, E, 86, 0, 0, 41, 36, 5
INVAR-85, Run: 017, E, 86, 0, 0, 42, 36, 6
INVAR-85, Run: 018, E, 86, 0, 0, 42, 36, 6
INVAR-85, Run: 019, E, 86, 0, 0, 41, 36, 5
INVAR-85, Run: 020, E, 86, 0, 0, 39, 36, 3
INVAR-85, Run: 021, E, 86, 0, 0, 36, 36, 0
INVAR-85, Run: 022, E, 86, 0, 0, 46, 36, 10
INVAR-85, Run: 023, E, 86, 0, 0, 42, 36, 6
INVAR-85, Run: 024, E, 86, 0, 0, 40, 36, 4
INVAR-85, Run: 025, E, 86, 0, 0, 43, 36, 7
INVAR-85, Run: 026, E, 86, 0, 0, 41, 36, 5
INVAR-85, Run: 027, E, 86, 0, 0, 40, 36, 4
INVAR-85, Run: 028, E, 86, 0, 0, 41, 36, 5
INVAR-85, Run: 029, E, 86, 0, 0, 48, 36, 12
INVAR-85, Run: 030, E, 86, 0, 0, 38, 36, 2
INVAR-85, Run: 031, E, 86, 0, 0, 44, 36, 8
INVAR-85, Run: 032, E, 86, 0, 0, 41, 36, 5
INVAR-85, Run: 033, E, 86, 0, 0, 44, 36, 8
INVAR-85, Run: 034, E, 86, 0, 0, 40, 36, 4
INVAR-85, Run: 035, E, 86, 0, 0, 39, 36, 3
INVAR-85, Run: 036, E, 86, 0, 0, 43, 36, 7
INVAR-85, Run: 037, E, 86, 0, 0, 43, 36, 7
INVAR-85, Run: 038, E, 86, 0, 0, 46, 36, 10
INVAR-85, Run: 039, E, 86, 0, 0, 39, 36, 3
INVAR-85, Run: 040, E, 86, 0, 0, 40, 36, 4
INVAR-85, Run: 041, E, 86, 0, 0, 41, 36, 5
INVAR-85, Run: 042, E, 86, 0, 0, 40, 36, 4
INVAR-85, Run: 043, E, 86, 0, 0, 39, 36, 3
INVAR-85, Run: 044, E, 86, 0, 0, 41, 36, 5
INVAR-85, Run: 045, E, 86, 0, 0, 47, 36, 11
INVAR-85, Run: 046, E, 86, 0, 0, 40, 36, 4
INVAR-85, Run: 047, E, 86, 0, 0, 41, 36, 5
INVAR-85, Run: 048, E, 86, 0, 0, 41, 36, 5
INVAR-85, Run: 049, E, 86, 0, 0, 42, 36, 6
INVAR-85, Run: 050, E, 86, 0, 0, 41, 36, 5
INVAR-85, Run: 051, E, 86, 0, 0, 40, 36, 4
INVAR-85, Run: 052, E, 86, 0, 0, 41, 36, 5
INVAR-85, Run: 053, E, 86, 0, 0, 39, 36, 3
INVAR-85, Run: 054, E, 86, 0, 0, 44, 36, 8
INVAR-85, Run: 055, E, 86, 0, 0, 41, 36, 5
INVAR-85, Run: 056, E, 86, 0, 0, 41, 36, 5
INVAR-85, Run: 057, E, 86, 0, 0, 38, 36, 2
INVAR-85, Run: 058, E, 86, 0, 0, 43, 36, 7
INVAR-85, Run: 059, E, 86, 0, 0, 39, 36, 3
INVAR-85, Run: 060, E, 86, 0, 0, 43, 36, 7
INVAR-85, Run: 061, E, 86, 0, 0, 46, 36, 10
INVAR-85, Run: 062, E, 86, 0, 0, 40, 36, 4
INVAR-85, Run: 063, E, 86, 0, 0, 38, 36, 2
INVAR-85, Run: 064, E, 86, 0, 0, 40, 36, 4
INVAR-85, Run: 065, E, 86, 0, 0, 43, 36, 7
INVAR-85, Run: 066, E, 86, 0, 0, 38, 36, 2
INVAR-85, Run: 067, E, 86, 0, 0, 41, 36, 5
INVAR-85, Run: 068, E, 86, 0, 0, 43, 36, 7
INVAR-85, Run: 069, E, 86, 0, 0, 42, 36, 6
INVAR-85, Run: 070, E, 86, 0, 0, 40, 36, 4
INVAR-85, Run: 071, E, 86, 0, 0, 37, 36, 1
INVAR-85, Run: 072, E, 86, 0, 0, 40, 36, 4
INVAR-85, Run: 073, E, 86, 0, 0, 41, 36, 5
INVAR-85, Run: 074, E, 86, 0, 0, 39, 36, 3
INVAR-85, Run: 075, E, 86, 0, 0, 38, 36, 2
INVAR-85, Run: 076, E, 86, 0, 0, 39, 36, 3
INVAR-85, Run: 077, E, 86, 0, 0, 42, 36, 6
INVAR-85, Run: 078, E, 86, 0, 0, 44, 36, 8
INVAR-85, Run: 079, E, 86, 0, 0, 40, 36, 4
INVAR-85, Run: 080, E, 86, 0, 0, 45, 36, 9
INVAR-85, Run: 081, E, 86, 0, 0, 48, 36, 12
INVAR-85, Run: 082, E, 86, 0, 0, 47, 36, 11
INVAR-85, Run: 083, E, 86, 0, 0, 48, 36, 12
INVAR-85, Run: 084, E, 86, 0, 0, 41, 36, 5
INVAR-85, Run: 085, E, 86, 0, 0, 44, 36, 8
INVAR-85, Run: 086, E, 86, 0, 0, 47, 36, 11
INVAR-85, Run: 087, E, 86, 0, 0, 46, 36, 10
INVAR-85, Run: 088, E, 86, 0, 0, 40, 36, 4
INVAR-85, Run: 089, E, 86, 0, 0, 46, 36, 10
INVAR-85, Run: 090, E, 86, 0, 0, 42, 36, 6
INVAR-85, Run: 091, E, 86, 0, 0, 43, 36, 7
INVAR-85, Run: 092, E, 86, 0, 0, 41, 36, 5
INVAR-85, Run: 093, E, 86, 0, 0, 43, 36, 7
INVAR-85, Run: 094, E, 86, 0, 0, 41, 36, 5
INVAR-85, Run: 095, E, 86, 0, 0, 39, 36, 3
INVAR-85, Run: 096, E, 86, 0, 0, 44, 36, 8
INVAR-85, Run: 097, E, 86, 0, 0, 43, 36, 7
INVAR-85, Run: 098, E, 86, 0, 0, 41, 36, 5
INVAR-85, Run: 099, E, 86, 0, 0, 43, 36, 7
INVAR-85, Run: 100, E, 86, 0, 0, 40, 36, 4
INVAR-86, Run: 001, E, 184, 0, 0, 99, 84, 15
INVAR-86, Run: 002, E, 184, 0, 0, 105, 84, 21
INVAR-86, Run: 003, E, 184, 0, 0, 108, 84, 24
INVAR-86, Run: 004, E, 184, 0, 0, 101, 84, 17
INVAR-86, Run: 005, E, 184, 0, 0, 99, 84, 15
INVAR-86, Run: 006, E, 184, 0, 0, 103, 84, 19
INVAR-86, Run: 007, E, 184, 0, 0, 102, 84, 18
INVAR-86, Run: 008, E, 184, 0, 0, 102, 84, 18
INVAR-86, Run: 009, E, 184, 0, 0, 106, 84, 22
INVAR-86, Run: 010, E, 184, 0, 0, 112, 84, 28
INVAR-86, Run: 011, E, 184, 0, 0, 100, 84, 16
INVAR-86, Run: 012, E, 184, 0, 0, 107, 84, 23
INVAR-86, Run: 013, E, 184, 0, 0, 106, 84, 22
INVAR-86, Run: 014, E, 184, 0, 0, 95, 84, 11
INVAR-86, Run: 015, E, 184, 0, 0, 96, 84, 12
INVAR-86, Run: 016, E, 184, 0, 0, 100, 84, 16
INVAR-86, Run: 017, E, 184, 0, 0, 95, 84, 11
INVAR-86, Run: 018, E, 184, 0, 0, 100, 84, 16
INVAR-86, Run: 019, E, 184, 0, 0, 107, 84, 23
INVAR-86, Run: 020, E, 184, 0, 0, 103, 84, 19
INVAR-86, Run: 021, E, 184, 0, 0, 97, 84, 13
INVAR-86, Run: 022, E, 184, 0, 0, 100, 84, 16
INVAR-86, Run: 023, E, 184, 0, 0, 99, 84, 15
INVAR-86, Run: 024, E, 184, 0, 0, 96, 84, 12
INVAR-86, Run: 025, E, 184, 0, 0, 102, 84, 18
INVAR-86, Run: 026, E, 184, 0, 0, 104, 84, 20
INVAR-86, Run: 027, E, 184, 0, 0, 97, 84, 13
INVAR-86, Run: 028, E, 184, 0, 0, 103, 84, 19
INVAR-86, Run: 029, E, 184, 0, 0, 99, 84, 15
INVAR-86, Run: 030, E, 184, 0, 0, 99, 84, 15
INVAR-86, Run: 031, E, 184, 0, 0, 100, 84, 16
INVAR-86, Run: 032, E, 184, 0, 0, 97, 84, 13
INVAR-86, Run: 033, E, 184, 0, 0, 107, 84, 23
INVAR-86, Run: 034, E, 184, 0, 0, 96, 84, 12
INVAR-86, Run: 035, E, 184, 0, 0, 102, 84, 18
INVAR-86, Run: 036, E, 184, 0, 0, 97, 84, 13
INVAR-86, Run: 037, E, 184, 0, 0, 100, 84, 16
INVAR-86, Run: 038, E, 184, 0, 0, 95, 84, 11
INVAR-86, Run: 039, E, 184, 0, 0, 103, 84, 19
INVAR-86, Run: 040, E, 184, 0, 0, 105, 84, 21
INVAR-86, Run: 041, E, 184, 0, 0, 102, 84, 18
INVAR-86, Run: 042, E, 184, 0, 0, 106, 84, 22
INVAR-86, Run: 043, E, 184, 0, 0, 97, 84, 13
INVAR-86, Run: 044, E, 184, 0, 0, 94, 84, 10
INVAR-86, Run: 045, E, 184, 0, 0, 100, 84, 16
INVAR-86, Run: 046, E, 184, 0, 0, 107, 84, 23
INVAR-86, Run: 047, E, 184, 0, 0, 99, 84, 15
INVAR-86, Run: 048, E, 184, 0, 0, 98, 84, 14
INVAR-86, Run: 049, E, 184, 0, 0, 99, 84, 15
INVAR-86, Run: 050, E, 184, 0, 0, 99, 84, 15
INVAR-86, Run: 051, E, 184, 0, 0, 109, 84, 25
INVAR-86, Run: 052, E, 184, 0, 0, 96, 84, 12
INVAR-86, Run: 053, E, 184, 0, 0, 95, 84, 11
INVAR-86, Run: 054, E, 184, 0, 0, 97, 84, 13
INVAR-86, Run: 055, E, 184, 0, 0, 102, 84, 18
INVAR-86, Run: 056, E, 184, 0, 0, 102, 84, 18
INVAR-86, Run: 057, E, 184, 0, 0, 98, 84, 14
INVAR-86, Run: 058, E, 184, 0, 0, 95, 84, 11
INVAR-86, Run: 059, E, 184, 0, 0, 96, 84, 12
INVAR-86, Run: 060, E, 184, 0, 0, 99, 84, 15
INVAR-86, Run: 061, E, 184, 0, 0, 93, 84, 9
INVAR-86, Run: 062, E, 184, 0, 0, 98, 84, 14
INVAR-86, Run: 063, E, 184, 0, 0, 106, 84, 22
INVAR-86, Run: 064, E, 184, 0, 0, 102, 84, 18
INVAR-86, Run: 065, E, 184, 0, 0, 97, 84, 13
INVAR-86, Run: 066, E, 184, 0, 0, 95, 84, 11
INVAR-86, Run: 067, E, 184, 0, 0, 108, 84, 24
INVAR-86, Run: 068, E, 184, 0, 0, 100, 84, 16
INVAR-86, Run: 069, E, 184, 0, 0, 109, 84, 25
INVAR-86, Run: 070, E, 184, 0, 0, 98, 84, 14
INVAR-86, Run: 071, E, 184, 0, 0, 100, 84, 16
INVAR-86, Run: 072, E, 184, 0, 0, 95, 84, 11
INVAR-86, Run: 073, E, 184, 0, 0, 101, 84, 17
INVAR-86, Run: 074, E, 184, 0, 0, 100, 84, 16
INVAR-86, Run: 075, E, 184, 0, 0, 99, 84, 15
INVAR-86, Run: 076, E, 184, 0, 0, 97, 84, 13
INVAR-86, Run: 077, E, 184, 0, 0, 108, 84, 24
INVAR-86, Run: 078, E, 184, 0, 0, 104, 84, 20
INVAR-86, Run: 079, E, 184, 0, 0, 96, 84, 12
INVAR-86, Run: 080, E, 184, 0, 0, 98, 84, 14
INVAR-86, Run: 081, E, 184, 0, 0, 99, 84, 15
INVAR-86, Run: 082, E, 184, 0, 0, 101, 84, 17
INVAR-86, Run: 083, E, 184, 0, 0, 97, 84, 13
INVAR-86, Run: 084, E, 184, 0, 0, 100, 84, 16
INVAR-86, Run: 085, E, 184, 0, 0, 106, 84, 22
INVAR-86, Run: 086, E, 184, 0, 0, 100, 84, 16
INVAR-86, Run: 087, E, 184, 0, 0, 107, 84, 23
INVAR-86, Run: 088, E, 184, 0, 0, 100, 84, 16
INVAR-86, Run: 089, E, 184, 0, 0, 108, 84, 24
INVAR-86, Run: 090, E, 184, 0, 0, 103, 84, 19
INVAR-86, Run: 091, E, 184, 0, 0, 97, 84, 13
INVAR-86, Run: 092, E, 184, 0, 0, 106, 84, 22
INVAR-86, Run: 093, E, 184, 0, 0, 104, 84, 20
INVAR-86, Run: 094, E, 184, 0, 0, 106, 84, 22
INVAR-86, Run: 095, E, 184, 0, 0, 106, 84, 22
INVAR-86, Run: 096, E, 184, 0, 0, 105, 84, 21
INVAR-86, Run: 097, E, 184, 0, 0, 102, 84, 18
INVAR-86, Run: 098, E, 184, 0, 0, 99, 84, 15
INVAR-86, Run: 099, E, 184, 0, 0, 104, 84, 20
INVAR-86, Run: 100, E, 184, 0, 0, 108, 84, 24
INVAR-87, Run: 001, E, 388, 0, 0, 233, 188, 45
INVAR-87, Run: 002, E, 388, 0, 0, 229, 188, 41
INVAR-87, Run: 003, E, 388, 0, 0, 221, 188, 33
INVAR-87, Run: 004, E, 388, 0, 0, 227, 188, 39
INVAR-87, Run: 005, E, 388, 0, 0, 229, 188, 41
INVAR-87, Run: 006, E, 388, 0, 0, 223, 188, 35
INVAR-87, Run: 007, E, 388, 0, 0, 234, 188, 46
INVAR-87, Run: 008, E, 388, 0, 0, 223, 188, 35
INVAR-87, Run: 009, E, 388, 0, 0, 240, 188, 52
INVAR-87, Run: 010, E, 388, 0, 0, 224, 188, 36
INVAR-87, Run: 011, E, 388, 0, 0, 224, 188, 36
INVAR-87, Run: 012, E, 388, 0, 0, 224, 188, 36
INVAR-87, Run: 013, E, 388, 0, 0, 237, 188, 49
INVAR-87, Run: 014, E, 388, 0, 0, 224, 188, 36
INVAR-87, Run: 015, E, 388, 0, 0, 219, 188, 31
INVAR-87, Run: 016, E, 388, 0, 0, 238, 188, 50
INVAR-87, Run: 017, E, 388, 0, 0, 229, 188, 41
INVAR-87, Run: 018, E, 388, 0, 0, 226, 188, 38
INVAR-87, Run: 019, E, 388, 0, 0, 224, 188, 36
INVAR-87, Run: 020, E, 388, 0, 0, 233, 188, 45
INVAR-87, Run: 021, E, 388, 0, 0, 224, 188, 36
INVAR-87, Run: 022, E, 388, 0, 0, 223, 188, 35
INVAR-87, Run: 023, E, 388, 0, 0, 234, 188, 46
INVAR-87, Run: 024, E, 388, 0, 0, 225, 188, 37
INVAR-87, Run: 025, E, 388, 0, 0, 231, 188, 43
INVAR-87, Run: 026, E, 388, 0, 0, 233, 188, 45
INVAR-87, Run: 027, E, 388, 0, 0, 234, 188, 46
INVAR-87, Run: 028, E, 388, 0, 0, 227, 188, 39
INVAR-87, Run: 029, E, 388, 0, 0, 230, 188, 42
INVAR-87, Run: 030, E, 388, 0, 0, 238, 188, 50
INVAR-87, Run: 031, E, 388, 0, 0, 225, 188, 37
INVAR-87, Run: 032, E, 388, 0, 0, 240, 188, 52
INVAR-87, Run: 033, E, 388, 0, 0, 233, 188, 45
INVAR-87, Run: 034, E, 388, 0, 0, 225, 188, 37
INVAR-87, Run: 035, E, 388, 0, 0, 224, 188, 36
INVAR-87, Run: 036, E, 388, 0, 0, 227, 188, 39
INVAR-87, Run: 037, E, 388, 0, 0, 233, 188, 45
INVAR-87, Run: 038, E, 388, 0, 0, 217, 188, 29
INVAR-87, Run: 039, E, 388, 0, 0, 245, 188, 57
INVAR-87, Run: 040, E, 388, 0, 0, 239, 188, 51
INVAR-87, Run: 041, E, 388, 0, 0, 231, 188, 43
INVAR-87, Run: 042, E, 388, 0, 0, 226, 188, 38
INVAR-87, Run: 043, E, 388, 0, 0, 224, 188, 36
INVAR-87, Run: 044, E, 388, 0, 0, 241, 188, 53
INVAR-87, Run: 045, E, 388, 0, 0, 240, 188, 52
INVAR-87, Run: 046, E, 388, 0, 0, 222, 188, 34
INVAR-87, Run: 047, E, 388, 0, 0, 226, 188, 38
INVAR-87, Run: 048, E, 388, 0, 0, 228, 188, 40
INVAR-87, Run: 049, E, 388, 0, 0, 221, 188, 33
INVAR-87, Run: 050, E, 388, 0, 0, 232, 188, 44
INVAR-87, Run: 051, E, 388, 0, 0, 233, 188, 45
INVAR-87, Run: 052, E, 388, 0, 0, 231, 188, 43
INVAR-87, Run: 053, E, 388, 0, 0, 222, 188, 34
INVAR-87, Run: 054, E, 388, 0, 0, 214, 188, 26
INVAR-87, Run: 055, E, 388, 0, 0, 233, 188, 45
INVAR-87, Run: 056, E, 388, 0, 0, 226, 188, 38
