Input Number, Run_Number, Result@ 100, X, Y, Z, NEW_REACTION, Reaction1
INVAR-23, Run: 098, P, 56, 0, 100, 99, 100
INVAR-23, Run: 099, P, 53, 0, 100, 96, 100
INVAR-23, Run: 100, P, 48, 0, 100, 91, 100
INVAR-24, Run: 001, P, 75, 0, 200, 110, 200
INVAR-24, Run: 002, P, 51, 0, 200, 86, 200
INVAR-24, Run: 003, P, 61, 0, 200, 96, 200
INVAR-24, Run: 004, P, 61, 0, 200, 96, 200
INVAR-24, Run: 005, P, 73, 0, 200, 108, 200
INVAR-24, Run: 006, P, 72, 0, 200, 107, 200
INVAR-24, Run: 007, P, 78, 0, 200, 113, 200
INVAR-24, Run: 008, P, 71, 0, 200, 106, 200
INVAR-24, Run: 009, P, 52, 0, 200, 87, 200
INVAR-24, Run: 010, P, 64, 0, 200, 99, 200
INVAR-24, Run: 011, P, 69, 0, 200, 104, 200
INVAR-24, Run: 012, P, 61, 0, 200, 96, 200
INVAR-24, Run: 013, P, 54, 0, 200, 89, 200
INVAR-24, Run: 014, P, 63, 0, 200, 98, 200
INVAR-24, Run: 015, P, 70, 0, 200, 105, 200
INVAR-24, Run: 016, P, 79, 0, 200, 114, 200
INVAR-24, Run: 017, P, 61, 0, 200, 96, 200
INVAR-24, Run: 018, P, 53, 0, 200, 88, 200
INVAR-24, Run: 019, P, 78, 0, 200, 113, 200
INVAR-24, Run: 020, P, 76, 0, 200, 111, 200
INVAR-24, Run: 021, P, 76, 0, 200, 111, 200
INVAR-24, Run: 022, P, 61, 0, 200, 96, 200
INVAR-24, Run: 023, P, 58, 0, 200, 93, 200
INVAR-24, Run: 024, P, 75, 0, 200, 110, 200
INVAR-24, Run: 025, P, 60, 0, 200, 95, 200
INVAR-24, Run: 026, P, 79, 0, 200, 114, 200
INVAR-24, Run: 027, P, 51, 0, 200, 86, 200
INVAR-24, Run: 028, P, 69, 0, 200, 104, 200
INVAR-24, Run: 029, P, 89, 0, 200, 124, 200
INVAR-24, Run: 030, P, 75, 0, 200, 110, 200
INVAR-24, Run: 031, P, 70, 0, 200, 105, 200
INVAR-24, Run: 032, P, 69, 0, 200, 104, 200
INVAR-24, Run: 033, P, 50, 0, 200, 85, 200
INVAR-24, Run: 034, P, 79, 0, 200, 114, 200
INVAR-24, Run: 035, P, 59, 0, 200, 94, 200
INVAR-24, Run: 036, P, 39, 0, 200, 74, 200
INVAR-24, Run: 037, P, 58, 0, 200, 93, 200
INVAR-24, Run: 038, P, 61, 0, 200, 96, 200
INVAR-24, Run: 039, P, 75, 0, 200, 110, 200
INVAR-24, Run: 040, P, 51, 0, 200, 86, 200
INVAR-24, Run: 041, P, 66, 0, 200, 101, 200
INVAR-24, Run: 042, P, 59, 0, 200, 94, 200
INVAR-24, Run: 043, P, 67, 0, 200, 102, 200
INVAR-24, Run: 044, P, 54, 0, 200, 89, 200
INVAR-24, Run: 045, P, 56, 0, 200, 91, 200
INVAR-24, Run: 046, P, 60, 0, 200, 95, 200
INVAR-24, Run: 047, P, 68, 0, 200, 103, 200
INVAR-24, Run: 048, P, 59, 0, 200, 94, 200
INVAR-24, Run: 049, P, 66, 0, 200, 101, 200
INVAR-24, Run: 050, P, 62, 0, 200, 97, 200
INVAR-24, Run: 051, P, 64, 0, 200, 99, 200
INVAR-24, Run: 052, P, 60, 0, 200, 95, 200
INVAR-24, Run: 053, P, 82, 0, 200, 117, 200
INVAR-24, Run: 054, P, 53, 0, 200, 88, 200
INVAR-24, Run: 055, P, 52, 0, 200, 87, 200
INVAR-24, Run: 056, P, 60, 0, 200, 95, 200
INVAR-24, Run: 057, P, 63, 0, 200, 98, 200
INVAR-24, Run: 058, P, 68, 0, 200, 103, 200
INVAR-24, Run: 059, P, 76, 0, 200, 111, 200
INVAR-24, Run: 060, P, 57, 0, 200, 92, 200
INVAR-24, Run: 061, P, 59, 0, 200, 94, 200
INVAR-24, Run: 062, P, 54, 0, 200, 89, 200
INVAR-24, Run: 063, P, 61, 0, 200, 96, 200
INVAR-24, Run: 064, P, 80, 0, 200, 115, 200
INVAR-24, Run: 065, P, 67, 0, 200, 102, 200
INVAR-24, Run: 066, P, 60, 0, 200, 95, 200
INVAR-24, Run: 067, P, 57, 0, 200, 92, 200
INVAR-24, Run: 068, P, 79, 0, 200, 114, 200
INVAR-24, Run: 069, P, 60, 0, 200, 95, 200
INVAR-24, Run: 070, P, 79, 0, 200, 114, 200
INVAR-24, Run: 071, P, 50, 0, 200, 85, 200
INVAR-24, Run: 072, P, 77, 0, 200, 112, 200
INVAR-24, Run: 073, P, 75, 0, 200, 110, 200
INVAR-24, Run: 074, P, 63, 0, 200, 98, 200
INVAR-24, Run: 075, P, 82, 0, 200, 117, 200
INVAR-24, Run: 076, P, 57, 0, 200, 92, 200
INVAR-24, Run: 077, P, 64, 0, 200, 99, 200
INVAR-24, Run: 078, P, 67, 0, 200, 102, 200
INVAR-24, Run: 079, P, 69, 0, 200, 104, 200
INVAR-24, Run: 080, P, 70, 0, 200, 105, 200
INVAR-24, Run: 081, P, 81, 0, 200, 116, 200
INVAR-24, Run: 082, P, 65, 0, 200, 100, 200
INVAR-24, Run: 083, P, 67, 0, 200, 102, 200
INVAR-24, Run: 084, P, 68, 0, 200, 103, 200
INVAR-24, Run: 085, P, 54, 0, 200, 89, 200
INVAR-24, Run: 086, P, 64, 0, 200, 99, 200
INVAR-24, Run: 087, P, 60, 0, 200, 95, 200
INVAR-24, Run: 088, P, 65, 0, 200, 100, 200
INVAR-24, Run: 089, P, 74, 0, 200, 109, 200
INVAR-24, Run: 090, P, 65, 0, 200, 100, 200
INVAR-24, Run: 091, P, 89, 0, 200, 124, 200
INVAR-24, Run: 092, P, 58, 0, 200, 93, 200
INVAR-24, Run: 093, P, 65, 0, 200, 100, 200
INVAR-24, Run: 094, P, 65, 0, 200, 100, 200
INVAR-24, Run: 095, P, 62, 0, 200, 97, 200
INVAR-24, Run: 096, P, 70, 0, 200, 105, 200
INVAR-24, Run: 097, P, 78, 0, 200, 113, 200
INVAR-24, Run: 098, P, 71, 0, 200, 106, 200
INVAR-24, Run: 099, P, 79, 0, 200, 114, 200
INVAR-24, Run: 100, P, 66, 0, 200, 101, 200
INVAR-25, Run: 001, P, 80, 0, 18, 98, 18
INVAR-25, Run: 002, P, 86, 0, 18, 104, 18
INVAR-25, Run: 003, P, 73, 0, 18, 91, 18
INVAR-25, Run: 004, P, 94, 0, 18, 112, 18
INVAR-25, Run: 005, P, 104, 0, 18, 122, 18
INVAR-25, Run: 006, P, 69, 0, 18, 87, 18
INVAR-25, Run: 007, P, 73, 0, 18, 91, 18
INVAR-25, Run: 008, P, 87, 0, 18, 105, 18
INVAR-25, Run: 009, P, 77, 0, 18, 95, 18
INVAR-25, Run: 010, P, 75, 0, 18, 93, 18
INVAR-25, Run: 011, P, 85, 0, 18, 103, 18
INVAR-25, Run: 012, P, 102, 0, 18, 120, 18
INVAR-25, Run: 013, P, 85, 0, 18, 103, 18
INVAR-25, Run: 014, P, 84, 0, 18, 102, 18
INVAR-25, Run: 015, P, 83, 0, 18, 101, 18
INVAR-25, Run: 016, P, 96, 0, 18, 114, 18
INVAR-25, Run: 017, P, 83, 0, 18, 101, 18
INVAR-25, Run: 018, P, 81, 0, 18, 99, 18
INVAR-25, Run: 019, P, 90, 0, 18, 108, 18
INVAR-25, Run: 020, P, 73, 0, 18, 91, 18
INVAR-25, Run: 021, P, 87, 0, 18, 105, 18
INVAR-25, Run: 022, P, 78, 0, 18, 96, 18
INVAR-25, Run: 023, P, 79, 0, 18, 97, 18
INVAR-25, Run: 024, P, 66, 0, 18, 84, 18
INVAR-25, Run: 025, P, 75, 0, 18, 93, 18
INVAR-25, Run: 026, P, 78, 0, 18, 96, 18
INVAR-25, Run: 027, P, 83, 0, 18, 101, 18
INVAR-25, Run: 028, P, 76, 0, 18, 94, 18
INVAR-25, Run: 029, P, 75, 0, 18, 93, 18
INVAR-25, Run: 030, P, 78, 0, 18, 96, 18
INVAR-25, Run: 031, P, 73, 0, 18, 91, 18
INVAR-25, Run: 032, P, 74, 0, 18, 92, 18
INVAR-25, Run: 033, P, 78, 0, 18, 96, 18
INVAR-25, Run: 034, P, 76, 0, 18, 94, 18
INVAR-25, Run: 035, P, 96, 0, 18, 114, 18
INVAR-25, Run: 036, P, 73, 0, 18, 91, 18
INVAR-25, Run: 037, P, 69, 0, 18, 87, 18
INVAR-25, Run: 038, P, 74, 0, 18, 92, 18
INVAR-25, Run: 039, P, 80, 0, 18, 98, 18
INVAR-25, Run: 040, P, 65, 0, 18, 83, 18
INVAR-25, Run: 041, P, 94, 0, 18, 112, 18
INVAR-25, Run: 042, P, 84, 0, 18, 102, 18
INVAR-25, Run: 043, P, 77, 0, 18, 95, 18
INVAR-25, Run: 044, P, 86, 0, 18, 104, 18
INVAR-25, Run: 045, P, 83, 0, 18, 101, 18
INVAR-25, Run: 046, P, 83, 0, 18, 101, 18
INVAR-25, Run: 047, P, 62, 0, 18, 80, 18
INVAR-25, Run: 048, P, 75, 0, 18, 93, 18
INVAR-25, Run: 049, P, 89, 0, 18, 107, 18
INVAR-25, Run: 050, P, 89, 0, 18, 107, 18
INVAR-25, Run: 051, P, 105, 0, 18, 123, 18
INVAR-25, Run: 052, P, 73, 0, 18, 91, 18
INVAR-25, Run: 053, P, 64, 0, 18, 82, 18
INVAR-25, Run: 054, P, 88, 0, 18, 106, 18
INVAR-25, Run: 055, P, 85, 0, 18, 103, 18
INVAR-25, Run: 056, P, 94, 0, 18, 112, 18
INVAR-25, Run: 057, P, 89, 0, 18, 107, 18
INVAR-25, Run: 058, P, 91, 0, 18, 109, 18
INVAR-25, Run: 059, P, 57, 0, 18, 75, 18
INVAR-25, Run: 060, P, 80, 0, 18, 98, 18
INVAR-25, Run: 061, P, 74, 0, 18, 92, 18
INVAR-25, Run: 062, P, 88, 0, 18, 106, 18
INVAR-25, Run: 063, P, 79, 0, 18, 97, 18
INVAR-25, Run: 064, P, 68, 0, 18, 86, 18
INVAR-25, Run: 065, P, 81, 0, 18, 99, 18
INVAR-25, Run: 066, P, 84, 0, 18, 102, 18
INVAR-25, Run: 067, P, 77, 0, 18, 95, 18
INVAR-25, Run: 068, P, 72, 0, 18, 90, 18
INVAR-25, Run: 069, P, 89, 0, 18, 107, 18
INVAR-25, Run: 070, P, 81, 0, 18, 99, 18
INVAR-25, Run: 071, P, 66, 0, 18, 84, 18
INVAR-25, Run: 072, P, 84, 0, 18, 102, 18
INVAR-25, Run: 073, P, 79, 0, 18, 97, 18
INVAR-25, Run: 074, P, 95, 0, 18, 113, 18
INVAR-25, Run: 075, P, 73, 0, 18, 91, 18
INVAR-25, Run: 076, P, 70, 0, 18, 88, 18
INVAR-25, Run: 077, P, 79, 0, 18, 97, 18
INVAR-25, Run: 078, P, 87, 0, 18, 105, 18
INVAR-25, Run: 079, P, 69, 0, 18, 87, 18
INVAR-25, Run: 080, P, 99, 0, 18, 117, 18
INVAR-25, Run: 081, P, 87, 0, 18, 105, 18
INVAR-25, Run: 082, P, 88, 0, 18, 106, 18
INVAR-25, Run: 083, P, 81, 0, 18, 99, 18
INVAR-25, Run: 084, P, 78, 0, 18, 96, 18
INVAR-25, Run: 085, P, 79, 0, 18, 97, 18
INVAR-25, Run: 086, P, 88, 0, 18, 106, 18
INVAR-25, Run: 087, P, 81, 0, 18, 99, 18
INVAR-25, Run: 088, P, 103, 0, 18, 121, 18
INVAR-25, Run: 089, P, 95, 0, 18, 113, 18
INVAR-25, Run: 090, P, 90, 0, 18, 108, 18
INVAR-25, Run: 091, P, 75, 0, 18, 93, 18
INVAR-25, Run: 092, P, 83, 0, 18, 101, 18
INVAR-25, Run: 093, P, 77, 0, 18, 95, 18
INVAR-25, Run: 094, P, 90, 0, 18, 108, 18
INVAR-25, Run: 095, P, 71, 0, 18, 89, 18
INVAR-25, Run: 096, P, 75, 0, 18, 93, 18
INVAR-25, Run: 097, P, 79, 0, 18, 97, 18
INVAR-25, Run: 098, P, 80, 0, 18, 98, 18
INVAR-25, Run: 099, P, 75, 0, 18, 93, 18
INVAR-25, Run: 100, P, 86, 0, 18, 104, 18
INVAR-26, Run: 001, P, 8, 0, 88, 96, 88
INVAR-26, Run: 002, P, 15, 0, 88, 103, 88
INVAR-26, Run: 003, P, 0, 2, 86, 86, 86
INVAR-26, Run: 004, P, 19, 0, 88, 107, 88
INVAR-26, Run: 005, P, 1, 1, 87, 88, 87
INVAR-26, Run: 006, P, 8, 0, 88, 96, 88
INVAR-26, Run: 007, P, 0, 3, 85, 85, 85
INVAR-26, Run: 008, P, 14, 0, 88, 102, 88
INVAR-26, Run: 009, P, 12, 0, 88, 100, 88
INVAR-26, Run: 010, P, 23, 0, 88, 111, 88
INVAR-26, Run: 011, P, 21, 0, 88, 109, 88
INVAR-26, Run: 012, P, 25, 0, 88, 113, 88
INVAR-26, Run: 013, P, 2, 1, 87, 89, 87
INVAR-26, Run: 014, P, 0, 7, 81, 81, 81
INVAR-26, Run: 015, P, 0, 8, 80, 80, 80
INVAR-26, Run: 016, P, 15, 0, 88, 103, 88
INVAR-26, Run: 017, P, 18, 0, 88, 106, 88
INVAR-26, Run: 018, P, 20, 0, 88, 108, 88
INVAR-26, Run: 019, P, 6, 0, 88, 94, 88
INVAR-26, Run: 020, P, 14, 0, 88, 102, 88
INVAR-26, Run: 021, P, 15, 0, 88, 103, 88
INVAR-26, Run: 022, P, 23, 0, 88, 111, 88
INVAR-26, Run: 023, P, 19, 0, 88, 107, 88
INVAR-26, Run: 024, P, 5, 0, 88, 93, 88
INVAR-26, Run: 025, P, 29, 0, 88, 117, 88
INVAR-26, Run: 026, P, 24, 0, 88, 112, 88
INVAR-26, Run: 027, P, 0, 15, 73, 73, 73
INVAR-26, Run: 028, P, 21, 0, 88, 109, 88
INVAR-26, Run: 029, P, 15, 0, 88, 103, 88
INVAR-26, Run: 030, P, 22, 0, 88, 110, 88
INVAR-26, Run: 031, P, 20, 0, 88, 108, 88
INVAR-26, Run: 032, P, 5, 0, 88, 93, 88
INVAR-26, Run: 033, P, 25, 0, 88, 113, 88
INVAR-26, Run: 034, P, 1, 0, 88, 89, 88
INVAR-26, Run: 035, P, 15, 0, 88, 103, 88
INVAR-26, Run: 036, P, 18, 0, 88, 106, 88
INVAR-26, Run: 037, P, 7, 0, 88, 95, 88
INVAR-26, Run: 038, P, 34, 0, 88, 122, 88
INVAR-26, Run: 039, P, 5, 0, 88, 93, 88
INVAR-26, Run: 040, P, 2, 0, 88, 90, 88
INVAR-26, Run: 041, P, 25, 0, 88, 113, 88
INVAR-26, Run: 042, P, 32, 0, 88, 120, 88
INVAR-26, Run: 043, P, 0, 9, 79, 79, 79
INVAR-26, Run: 044, P, 20, 0, 88, 108, 88
INVAR-26, Run: 045, P, 8, 0, 88, 96, 88
INVAR-26, Run: 046, P, 23, 0, 88, 111, 88
INVAR-26, Run: 047, P, 13, 0, 88, 101, 88
INVAR-26, Run: 048, P, 10, 0, 88, 98, 88
INVAR-26, Run: 049, P, 1, 6, 82, 83, 82
INVAR-26, Run: 050, P, 17, 0, 88, 105, 88
INVAR-26, Run: 051, P, 5, 0, 88, 93, 88
INVAR-26, Run: 052, P, 19, 0, 88, 107, 88
INVAR-26, Run: 053, P, 0, 0, 88, 88, 88
INVAR-26, Run: 054, P, 0, 2, 86, 86, 86
INVAR-26, Run: 055, P, 22, 0, 88, 110, 88
INVAR-26, Run: 056, P, 4, 0, 88, 92, 88
INVAR-26, Run: 057, P, 0, 5, 83, 83, 83
INVAR-26, Run: 058, P, 12, 0, 88, 100, 88
INVAR-26, Run: 059, P, 18, 0, 88, 106, 88
INVAR-26, Run: 060, P, 27, 0, 88, 115, 88
INVAR-26, Run: 061, P, 20, 0, 88, 108, 88
INVAR-26, Run: 062, P, 5, 0, 88, 93, 88
INVAR-26, Run: 063, P, 0, 3, 85, 85, 85
INVAR-26, Run: 064, P, 37, 0, 88, 125, 88
INVAR-26, Run: 065, P, 10, 0, 88, 98, 88
INVAR-26, Run: 066, P, 28, 0, 88, 116, 88
INVAR-26, Run: 067, P, 3, 0, 88, 91, 88
INVAR-26, Run: 068, P, 3, 0, 88, 91, 88
INVAR-26, Run: 069, P, 9, 0, 88, 97, 88
INVAR-26, Run: 070, P, 19, 0, 88, 107, 88
INVAR-26, Run: 071, P, 10, 0, 88, 98, 88
INVAR-26, Run: 072, P, 17, 0, 88, 105, 88
INVAR-26, Run: 073, P, 21, 0, 88, 109, 88
INVAR-26, Run: 074, P, 26, 0, 88, 114, 88
INVAR-26, Run: 075, P, 17, 0, 88, 105, 88
INVAR-26, Run: 076, P, 0, 8, 80, 80, 80
INVAR-26, Run: 077, P, 11, 0, 88, 99, 88
INVAR-26, Run: 078, P, 36, 0, 88, 124, 88
INVAR-26, Run: 079, P, 19, 0, 88, 107, 88
INVAR-26, Run: 080, P, 6, 0, 88, 94, 88
INVAR-26, Run: 081, P, 25, 0, 88, 113, 88
INVAR-26, Run: 082, P, 10, 0, 88, 98, 88
INVAR-26, Run: 083, P, 25, 0, 88, 113, 88
INVAR-26, Run: 084, P, 19, 0, 88, 107, 88
INVAR-26, Run: 085, P, 6, 0, 88, 94, 88
INVAR-26, Run: 086, P, 1, 0, 88, 89, 88
INVAR-26, Run: 087, P, 21, 0, 88, 109, 88
INVAR-26, Run: 088, P, 14, 0, 88, 102, 88
INVAR-26, Run: 089, P, 14, 0, 88, 102, 88
INVAR-26, Run: 090, P, 0, 3, 85, 85, 85
INVAR-26, Run: 091, P, 9, 0, 88, 97, 88
INVAR-26, Run: 092, P, 9, 0, 88, 97, 88
INVAR-26, Run: 093, P, 32, 0, 88, 120, 88
INVAR-26, Run: 094, P, 30, 0, 88, 118, 88
INVAR-26, Run: 095, P, 7, 0, 88, 95, 88
INVAR-26, Run: 096, P, 23, 0, 88, 111, 88
INVAR-26, Run: 097, P, 4, 0, 88, 92, 88
INVAR-26, Run: 098, P, 27, 0, 88, 115, 88
INVAR-26, Run: 099, P, 0, 5, 83, 83, 83
INVAR-26, Run: 100, P, 8, 0, 88, 96, 88
INVAR-27, Run: 001, P, 0, 66, 98, 98, 98
INVAR-27, Run: 002, P, 0, 36, 128, 128, 128
INVAR-27, Run: 003, P, 0, 67, 97, 97, 97
INVAR-27, Run: 004, P, 0, 72, 92, 92, 92
INVAR-27, Run: 005, P, 0, 80, 84, 84, 84
INVAR-27, Run: 006, P, 0, 71, 93, 93, 93
INVAR-27, Run: 007, P, 0, 59, 105, 105, 105
INVAR-27, Run: 008, P, 0, 65, 99, 99, 99
INVAR-27, Run: 009, P, 0, 78, 86, 86, 86
INVAR-27, Run: 010, P, 0, 59, 105, 105, 105
INVAR-27, Run: 011, P, 0, 54, 110, 110, 110
INVAR-27, Run: 012, P, 0, 80, 84, 84, 84
INVAR-27, Run: 013, P, 0, 62, 102, 102, 102
INVAR-27, Run: 014, P, 0, 70, 94, 94, 94
INVAR-27, Run: 015, P, 0, 61, 103, 103, 103
INVAR-27, Run: 016, P, 0, 50, 114, 114, 114
INVAR-27, Run: 017, P, 0, 68, 96, 96, 96
INVAR-27, Run: 018, P, 0, 59, 105, 105, 105
INVAR-27, Run: 019, P, 0, 66, 98, 98, 98
INVAR-27, Run: 020, P, 1, 64, 100, 101, 100
INVAR-27, Run: 021, P, 0, 72, 92, 92, 92
INVAR-27, Run: 022, P, 0, 79, 85, 85, 85
INVAR-27, Run: 023, P, 0, 80, 84, 84, 84
INVAR-27, Run: 024, P, 0, 68, 96, 96, 96
INVAR-27, Run: 025, P, 0, 47, 117, 117, 117
INVAR-27, Run: 026, P, 0, 69, 95, 95, 95
INVAR-27, Run: 027, P, 0, 67, 97, 97, 97
INVAR-27, Run: 028, P, 0, 60, 104, 104, 104
INVAR-27, Run: 029, P, 0, 45, 119, 119, 119
INVAR-27, Run: 030, P, 0, 76, 88, 88, 88
INVAR-27, Run: 031, P, 0, 71, 93, 93, 93
INVAR-27, Run: 032, P, 0, 69, 95, 95, 95
INVAR-27, Run: 033, P, 0, 67, 97, 97, 97
INVAR-27, Run: 034, P, 0, 53, 111, 111, 111
INVAR-27, Run: 035, P, 0, 70, 94, 94, 94
INVAR-27, Run: 036, P, 0, 61, 103, 103, 103
INVAR-27, Run: 037, P, 0, 52, 112, 112, 112
INVAR-27, Run: 038, P, 0, 79, 85, 85, 85
INVAR-27, Run: 039, P, 0, 66, 98, 98, 98
INVAR-27, Run: 040, P, 0, 57, 107, 107, 107
INVAR-27, Run: 041, P, 0, 68, 96, 96, 96
INVAR-27, Run: 042, P, 0, 59, 105, 105, 105
INVAR-27, Run: 043, P, 0, 64, 100, 100, 100
INVAR-27, Run: 044, P, 0, 63, 101, 101, 101
INVAR-27, Run: 045, P, 0, 70, 94, 94, 94
INVAR-27, Run: 046, P, 0, 69, 95, 95, 95
INVAR-27, Run: 047, P, 0, 73, 91, 91, 91
INVAR-27, Run: 048, P, 0, 68, 96, 96, 96
INVAR-27, Run: 049, P, 0, 49, 115, 115, 115
INVAR-27, Run: 050, P, 0, 64, 100, 100, 100
INVAR-27, Run: 051, P, 0, 56, 108, 108, 108
INVAR-27, Run: 052, P, 0, 81, 83, 83, 83
INVAR-27, Run: 053, P, 0, 53, 111, 111, 111
INVAR-27, Run: 054, P, 0, 59, 105, 105, 105
INVAR-27, Run: 055, P, 0, 69, 95, 95, 95
INVAR-27, Run: 056, P, 0, 73, 91, 91, 91
INVAR-27, Run: 057, P, 0, 60, 104, 104, 104
INVAR-27, Run: 058, P, 0, 75, 89, 89, 89
INVAR-27, Run: 059, P, 0, 69, 95, 95, 95
INVAR-27, Run: 060, P, 0, 69, 95, 95, 95
INVAR-27, Run: 061, P, 0, 79, 85, 85, 85
INVAR-27, Run: 062, P, 0, 73, 91, 91, 91
INVAR-27, Run: 063, P, 0, 73, 91, 91, 91
INVAR-27, Run: 064, P, 0, 65, 99, 99, 99
INVAR-27, Run: 065, P, 0, 54, 110, 110, 110
INVAR-27, Run: 066, P, 0, 73, 91, 91, 91
INVAR-27, Run: 067, P, 0, 61, 103, 103, 103
INVAR-27, Run: 068, P, 0, 68, 96, 96, 96
INVAR-27, Run: 069, P, 0, 81, 83, 83, 83
INVAR-27, Run: 070, P, 0, 69, 95, 95, 95
INVAR-27, Run: 071, P, 0, 39, 125, 125, 125
INVAR-27, Run: 072, P, 0, 76, 88, 88, 88
INVAR-27, Run: 073, P, 0, 56, 108, 108, 108
INVAR-27, Run: 074, P, 0, 55, 109, 109, 109
INVAR-27, Run: 075, P, 0, 48, 116, 116, 116
INVAR-27, Run: 076, P, 0, 59, 105, 105, 105
INVAR-27, Run: 077, P, 0, 72, 92, 92, 92
INVAR-27, Run: 078, P, 0, 46, 118, 118, 118
INVAR-27, Run: 079, P, 0, 72, 92, 92, 92
INVAR-27, Run: 080, P, 0, 67, 97, 97, 97
INVAR-27, Run: 081, P, 0, 53, 111, 111, 111
INVAR-27, Run: 082, P, 0, 69, 95, 95, 95
INVAR-27, Run: 083, P, 0, 57, 107, 107, 107
INVAR-27, Run: 084, P, 0, 55, 109, 109, 109
INVAR-27, Run: 085, P, 0, 65, 99, 99, 99
INVAR-27, Run: 086, P, 0, 53, 111, 111, 111
INVAR-27, Run: 087, P, 0, 65, 99, 99, 99
INVAR-27, Run: 088, P, 0, 65, 99, 99, 99
INVAR-27, Run: 089, P, 0, 68, 96, 96, 96
INVAR-27, Run: 090, P, 0, 65, 99, 99, 99
INVAR-27, Run: 091, P, 0, 77, 87, 87, 87
INVAR-27, Run: 092, P, 0, 60, 104, 104, 104
INVAR-27, Run: 093, P, 0, 72, 92, 92, 92
INVAR-27, Run: 094, P, 0, 53, 111, 111, 111
INVAR-27, Run: 095, P, 0, 78, 86, 86, 86
INVAR-27, Run: 096, P, 0, 63, 101, 101, 101
INVAR-27, Run: 097, P, 0, 76, 88, 88, 88
INVAR-27, Run: 098, P, 0, 55, 109, 109, 109
INVAR-27, Run: 099, P, 0, 56, 108, 108, 108
INVAR-27, Run: 100, P, 0, 75, 89, 89, 89
INVAR-28, Run: 001, P, 97, 0, 9, 106, 9
INVAR-28, Run: 002, P, 113, 0, 9, 122, 9
INVAR-28, Run: 003, P, 78, 0, 9, 87, 9
INVAR-28, Run: 004, P, 79, 0, 9, 88, 9
INVAR-28, Run: 005, P, 81, 0, 9, 90, 9
INVAR-28, Run: 006, P, 84, 0, 9, 93, 9
INVAR-28, Run: 007, P, 91, 0, 9, 100, 9
INVAR-28, Run: 008, P, 98, 0, 9, 107, 9
INVAR-28, Run: 009, P, 91, 0, 9, 100, 9
INVAR-28, Run: 010, P, 86, 0, 9, 95, 9
INVAR-28, Run: 011, P, 70, 0, 9, 79, 9
INVAR-28, Run: 012, P, 101, 0, 9, 110, 9
INVAR-28, Run: 013, P, 89, 0, 9, 98, 9
INVAR-28, Run: 014, P, 97, 0, 9, 106, 9
INVAR-28, Run: 015, P, 84, 0, 9, 93, 9
INVAR-28, Run: 016, P, 94, 0, 9, 103, 9
INVAR-28, Run: 017, P, 91, 0, 9, 100, 9
INVAR-28, Run: 018, P, 89, 0, 9, 98, 9
INVAR-28, Run: 019, P, 90, 0, 9, 99, 9
INVAR-28, Run: 020, P, 72, 0, 9, 81, 9
INVAR-28, Run: 021, P, 97, 0, 9, 106, 9
INVAR-28, Run: 022, P, 78, 0, 9, 87, 9
INVAR-28, Run: 023, P, 90, 0, 9, 99, 9
INVAR-28, Run: 024, P, 104, 0, 9, 113, 9
INVAR-28, Run: 025, P, 85, 0, 9, 94, 9
INVAR-28, Run: 026, P, 84, 0, 9, 93, 9
INVAR-28, Run: 027, P, 82, 0, 9, 91, 9
INVAR-28, Run: 028, P, 80, 0, 9, 89, 9
INVAR-28, Run: 029, P, 77, 0, 9, 86, 9
INVAR-28, Run: 030, P, 89, 0, 9, 98, 9
INVAR-28, Run: 031, P, 105, 0, 9, 114, 9
INVAR-28, Run: 032, P, 85, 0, 9, 94, 9
INVAR-28, Run: 033, P, 82, 0, 9, 91, 9
INVAR-28, Run: 034, P, 88, 0, 9, 97, 9
INVAR-28, Run: 035, P, 92, 0, 9, 101, 9
INVAR-28, Run: 036, P, 96, 0, 9, 105, 9
INVAR-28, Run: 037, P, 99, 0, 9, 108, 9
INVAR-28, Run: 038, P, 95, 0, 9, 104, 9
INVAR-28, Run: 039, P, 113, 0, 9, 122, 9
INVAR-28, Run: 040, P, 102, 0, 9, 111, 9
INVAR-28, Run: 041, P, 84, 0, 9, 93, 9
INVAR-28, Run: 042, P, 93, 0, 9, 102, 9
INVAR-28, Run: 043, P, 77, 0, 9, 86, 9
INVAR-28, Run: 044, P, 89, 0, 9, 98, 9
INVAR-28, Run: 045, P, 99, 0, 9, 108, 9
INVAR-28, Run: 046, P, 89, 0, 9, 98, 9
INVAR-28, Run: 047, P, 88, 0, 9, 97, 9
INVAR-28, Run: 048, P, 87, 0, 9, 96, 9
INVAR-28, Run: 049, P, 81, 0, 9, 90, 9
INVAR-28, Run: 050, P, 97, 0, 9, 106, 9
INVAR-28, Run: 051, P, 92, 0, 9, 101, 9
INVAR-28, Run: 052, P, 83, 0, 9, 92, 9
INVAR-28, Run: 053, P, 101, 0, 9, 110, 9
INVAR-28, Run: 054, P, 94, 0, 9, 103, 9
INVAR-28, Run: 055, P, 98, 0, 9, 107, 9
INVAR-28, Run: 056, P, 89, 0, 9, 98, 9
INVAR-28, Run: 057, P, 90, 0, 9, 99, 9
INVAR-28, Run: 058, P, 89, 0, 9, 98, 9
INVAR-28, Run: 059, P, 104, 0, 9, 113, 9
INVAR-28, Run: 060, P, 83, 0, 9, 92, 9
INVAR-28, Run: 061, P, 89, 0, 9, 98, 9
INVAR-28, Run: 062, P, 81, 0, 9, 90, 9
