Input Number, Run_Number, Result@ 100, X1, H, M, PO, CE, Y, D, CO, PE, A, B, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction8, Reaction9
INVAR-5, Run: 021, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 139, 1691, 26, 19, 7, 26, 53, 139, 2009
INVAR-5, Run: 022, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 159, 1890, 26, 21, 5, 26, 53, 159, 2208
INVAR-5, Run: 023, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 125, 1484, 26, 20, 6, 26, 53, 125, 1802
INVAR-5, Run: 024, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 73, 896, 26, 20, 6, 26, 53, 73, 1214
INVAR-5, Run: 025, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 79, 893, 26, 19, 7, 26, 53, 79, 1211
INVAR-5, Run: 026, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 121, 1046, 26, 18, 8, 26, 53, 121, 1364
INVAR-5, Run: 027, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 132, 1335, 26, 17, 9, 26, 53, 132, 1653
INVAR-5, Run: 028, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 105, 847, 26, 15, 11, 26, 53, 105, 1165
INVAR-5, Run: 029, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 85, 981, 26, 22, 4, 26, 53, 85, 1299
INVAR-5, Run: 030, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 253, 2146, 26, 16, 10, 26, 53, 253, 2464
INVAR-5, Run: 031, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 154, 1580, 26, 15, 11, 26, 53, 154, 1898
INVAR-5, Run: 032, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 109, 1165, 26, 16, 10, 26, 53, 109, 1483
INVAR-5, Run: 033, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 180, 2189, 26, 21, 5, 26, 53, 180, 2507
INVAR-5, Run: 034, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 216, 1875, 26, 12, 14, 26, 53, 216, 2193
INVAR-5, Run: 035, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 91, 1036, 26, 17, 9, 26, 53, 91, 1354
INVAR-5, Run: 036, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 169, 1776, 26, 18, 8, 26, 53, 169, 2094
INVAR-5, Run: 037, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 186, 1713, 26, 18, 8, 26, 53, 186, 2031
INVAR-5, Run: 038, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 113, 952, 26, 14, 12, 26, 53, 113, 1270
INVAR-5, Run: 039, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 96, 1228, 26, 15, 11, 26, 53, 96, 1546
INVAR-5, Run: 040, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 165, 2224, 26, 17, 9, 26, 53, 165, 2542
INVAR-5, Run: 041, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 119, 1450, 26, 18, 8, 26, 53, 119, 1768
INVAR-5, Run: 042, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 84, 1062, 26, 19, 7, 26, 53, 84, 1380
INVAR-5, Run: 043, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 103, 1545, 26, 21, 5, 26, 53, 103, 1863
INVAR-5, Run: 044, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 122, 1149, 26, 15, 11, 26, 53, 122, 1467
INVAR-5, Run: 045, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 145, 1466, 26, 18, 8, 26, 53, 145, 1784
INVAR-5, Run: 046, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 107, 836, 26, 15, 11, 26, 53, 107, 1154
INVAR-5, Run: 047, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 83, 784, 26, 15, 11, 26, 53, 83, 1102
INVAR-5, Run: 048, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 226, 1958, 26, 16, 10, 26, 53, 226, 2276
INVAR-5, Run: 049, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 82, 1017, 26, 18, 8, 26, 53, 82, 1335
INVAR-5, Run: 050, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 143, 1115, 26, 15, 11, 26, 53, 143, 1433
INVAR-5, Run: 051, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 136, 1251, 26, 17, 9, 26, 53, 136, 1569
INVAR-5, Run: 052, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 95, 1159, 26, 14, 12, 26, 53, 95, 1477
INVAR-5, Run: 053, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 85, 810, 26, 18, 8, 26, 53, 85, 1128
INVAR-5, Run: 054, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 146, 1117, 26, 17, 9, 26, 53, 146, 1435
INVAR-5, Run: 055, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 95, 1443, 26, 20, 6, 26, 53, 95, 1761
INVAR-5, Run: 056, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 115, 1307, 26, 17, 9, 26, 53, 115, 1625
INVAR-5, Run: 057, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 119, 1378, 26, 18, 8, 26, 53, 119, 1696
INVAR-5, Run: 058, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 129, 1473, 26, 16, 10, 26, 53, 129, 1791
INVAR-5, Run: 059, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 131, 1582, 26, 16, 10, 26, 53, 131, 1900
INVAR-5, Run: 060, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 115, 1078, 26, 16, 10, 26, 53, 115, 1396
INVAR-5, Run: 061, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 116, 1611, 26, 22, 4, 26, 53, 116, 1929
INVAR-5, Run: 062, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 84, 1226, 26, 19, 7, 26, 53, 84, 1544
INVAR-5, Run: 063, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 133, 1083, 26, 16, 10, 26, 53, 133, 1401
INVAR-5, Run: 064, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 155, 1379, 26, 17, 9, 26, 53, 155, 1697
INVAR-5, Run: 065, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 99, 1107, 26, 10, 16, 26, 53, 99, 1425
INVAR-5, Run: 066, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 116, 1708, 26, 21, 5, 26, 53, 116, 2026
INVAR-5, Run: 067, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 115, 1368, 26, 17, 9, 26, 53, 115, 1686
INVAR-5, Run: 068, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 145, 970, 26, 16, 10, 26, 53, 145, 1288
INVAR-5, Run: 069, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 142, 1264, 26, 14, 12, 26, 53, 142, 1582
INVAR-5, Run: 070, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 159, 1503, 26, 17, 9, 26, 53, 159, 1821
INVAR-5, Run: 071, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 160, 1983, 26, 15, 11, 26, 53, 160, 2301
INVAR-5, Run: 072, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 101, 1270, 26, 12, 14, 26, 53, 101, 1588
INVAR-5, Run: 073, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 139, 1728, 26, 23, 3, 26, 53, 139, 2046
INVAR-5, Run: 074, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 137, 2144, 26, 19, 7, 26, 53, 137, 2462
INVAR-5, Run: 075, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 116, 1366, 26, 16, 10, 26, 53, 116, 1684
INVAR-5, Run: 076, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 125, 748, 26, 15, 11, 26, 53, 125, 1066
INVAR-5, Run: 077, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 201, 2467, 26, 17, 9, 26, 53, 201, 2785
INVAR-5, Run: 078, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 124, 1081, 26, 19, 7, 26, 53, 124, 1399
INVAR-5, Run: 079, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 144, 1133, 26, 17, 9, 26, 53, 144, 1451
INVAR-5, Run: 080, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 98, 1143, 26, 17, 9, 26, 53, 98, 1461
INVAR-5, Run: 081, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 73, 1344, 26, 22, 4, 26, 53, 73, 1662
INVAR-5, Run: 082, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 139, 1164, 26, 17, 9, 26, 53, 139, 1482
INVAR-5, Run: 083, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 207, 1714, 26, 17, 9, 26, 53, 207, 2032
INVAR-5, Run: 084, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 199, 1526, 26, 23, 3, 26, 53, 199, 1844
INVAR-5, Run: 085, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 100, 1723, 26, 17, 9, 26, 53, 100, 2041
INVAR-5, Run: 086, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 132, 1371, 26, 14, 12, 26, 53, 132, 1689
INVAR-5, Run: 087, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 56, 1080, 26, 22, 4, 26, 53, 56, 1398
INVAR-5, Run: 088, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 175, 1669, 26, 16, 10, 26, 53, 175, 1987
INVAR-5, Run: 089, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 65, 876, 26, 15, 11, 26, 53, 65, 1194
INVAR-5, Run: 090, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 100, 1161, 26, 16, 10, 26, 53, 100, 1479
INVAR-5, Run: 091, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 99, 840, 26, 17, 9, 26, 53, 99, 1158
INVAR-5, Run: 092, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 75, 753, 26, 22, 4, 26, 53, 75, 1071
INVAR-5, Run: 093, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 98, 1112, 26, 22, 4, 26, 53, 98, 1430
INVAR-5, Run: 094, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 93, 1335, 26, 20, 6, 26, 53, 93, 1653
INVAR-5, Run: 095, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 143, 961, 26, 14, 12, 26, 53, 143, 1279
INVAR-5, Run: 096, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 111, 1275, 26, 15, 11, 26, 53, 111, 1593
INVAR-5, Run: 097, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 112, 1005, 26, 15, 11, 26, 53, 112, 1323
INVAR-5, Run: 098, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 128, 1525, 26, 19, 7, 26, 53, 128, 1843
INVAR-5, Run: 099, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 119, 1322, 26, 17, 9, 26, 53, 119, 1640
INVAR-5, Run: 100, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 131, 1007, 26, 13, 13, 26, 53, 131, 1325
INVAR-6, Run: 001, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 768, 6933, 87, 53, 34, 87, 175, 768, 7983
INVAR-6, Run: 002, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 742, 8111, 87, 54, 33, 87, 175, 742, 9161
INVAR-6, Run: 003, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 691, 6351, 87, 53, 34, 87, 175, 691, 7401
INVAR-6, Run: 004, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 832, 10134, 87, 54, 33, 87, 175, 832, 11184
INVAR-6, Run: 005, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 622, 7290, 87, 47, 40, 87, 175, 622, 8340
INVAR-6, Run: 006, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 945, 10018, 87, 57, 30, 87, 175, 945, 11068
INVAR-6, Run: 007, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 766, 8786, 87, 48, 39, 87, 175, 766, 9836
INVAR-6, Run: 008, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 1084, 11793, 87, 51, 36, 87, 175, 1084, 12843
INVAR-6, Run: 009, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 1066, 10358, 87, 62, 25, 87, 175, 1066, 11408
INVAR-6, Run: 010, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 707, 5536, 87, 61, 26, 87, 175, 707, 6586
INVAR-6, Run: 011, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 767, 8867, 87, 54, 33, 87, 175, 767, 9917
INVAR-6, Run: 012, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 673, 7474, 87, 57, 30, 87, 175, 673, 8524
INVAR-6, Run: 013, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 661, 9670, 87, 64, 23, 87, 175, 661, 10720
INVAR-6, Run: 014, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 673, 9273, 87, 61, 26, 87, 175, 673, 10323
INVAR-6, Run: 015, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 999, 11248, 87, 59, 28, 87, 175, 999, 12298
INVAR-6, Run: 016, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 898, 7398, 87, 48, 39, 87, 175, 898, 8448
INVAR-6, Run: 017, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 977, 9661, 87, 50, 37, 87, 175, 977, 10711
INVAR-6, Run: 018, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 771, 9875, 87, 61, 26, 87, 175, 771, 10925
INVAR-6, Run: 019, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 907, 9138, 87, 63, 24, 87, 175, 907, 10188
INVAR-6, Run: 020, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 592, 5821, 87, 50, 37, 87, 175, 592, 6871
INVAR-6, Run: 021, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 761, 9053, 87, 55, 32, 87, 175, 761, 10103
INVAR-6, Run: 022, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 855, 8925, 87, 52, 35, 87, 175, 855, 9975
INVAR-6, Run: 023, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 698, 7115, 87, 46, 41, 87, 175, 698, 8165
INVAR-6, Run: 024, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 750, 8753, 87, 58, 29, 87, 175, 750, 9803
INVAR-6, Run: 025, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 586, 7473, 87, 45, 42, 87, 175, 586, 8523
INVAR-6, Run: 026, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 670, 9915, 87, 62, 25, 87, 175, 670, 10965
INVAR-6, Run: 027, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 691, 8140, 87, 58, 29, 87, 175, 691, 9190
INVAR-6, Run: 028, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 935, 8593, 87, 50, 37, 87, 175, 935, 9643
INVAR-6, Run: 029, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 964, 8389, 87, 55, 32, 87, 175, 964, 9439
INVAR-6, Run: 030, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 801, 8655, 87, 56, 31, 87, 175, 801, 9705
INVAR-6, Run: 031, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 880, 10491, 87, 61, 26, 87, 175, 880, 11541
INVAR-6, Run: 032, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 902, 12808, 87, 51, 36, 87, 175, 902, 13858
INVAR-6, Run: 033, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 581, 7847, 87, 55, 32, 87, 175, 581, 8897
INVAR-6, Run: 034, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 1234, 9549, 87, 50, 37, 87, 175, 1234, 10599
INVAR-6, Run: 035, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 866, 8499, 87, 49, 38, 87, 175, 866, 9549
INVAR-6, Run: 036, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 919, 8778, 87, 55, 32, 87, 175, 919, 9828
INVAR-6, Run: 037, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 676, 6856, 87, 50, 37, 87, 175, 676, 7906
INVAR-6, Run: 038, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 790, 10075, 87, 54, 33, 87, 175, 790, 11125
INVAR-6, Run: 039, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 823, 9950, 87, 55, 32, 87, 175, 823, 11000
INVAR-6, Run: 040, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 711, 6915, 87, 52, 35, 87, 175, 711, 7965
INVAR-6, Run: 041, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 779, 10341, 87, 51, 36, 87, 175, 779, 11391
INVAR-6, Run: 042, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 727, 9711, 87, 61, 26, 87, 175, 727, 10761
INVAR-6, Run: 043, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 714, 8399, 87, 55, 32, 87, 175, 714, 9449
INVAR-6, Run: 044, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 759, 7436, 87, 62, 25, 87, 175, 759, 8486
INVAR-6, Run: 045, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 772, 6660, 87, 52, 35, 87, 175, 772, 7710
INVAR-6, Run: 046, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 718, 6469, 87, 49, 38, 87, 175, 718, 7519
INVAR-6, Run: 047, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 584, 5204, 87, 50, 37, 87, 175, 584, 6254
INVAR-6, Run: 048, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 602, 9227, 87, 66, 21, 87, 175, 602, 10277
INVAR-6, Run: 049, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 592, 6178, 87, 47, 40, 87, 175, 592, 7228
INVAR-6, Run: 050, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 844, 10067, 87, 58, 29, 87, 175, 844, 11117
INVAR-6, Run: 051, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 806, 9068, 87, 56, 31, 87, 175, 806, 10118
INVAR-6, Run: 052, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 857, 10013, 87, 55, 32, 87, 175, 857, 11063
INVAR-6, Run: 053, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 871, 8877, 87, 52, 35, 87, 175, 871, 9927
INVAR-6, Run: 054, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 663, 7766, 87, 56, 31, 87, 175, 663, 8816
INVAR-6, Run: 055, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 953, 9096, 87, 44, 43, 87, 175, 953, 10146
INVAR-6, Run: 056, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 725, 9192, 87, 54, 33, 87, 175, 725, 10242
INVAR-6, Run: 057, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 855, 9658, 87, 54, 33, 87, 175, 855, 10708
INVAR-6, Run: 058, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 584, 8035, 87, 57, 30, 87, 175, 584, 9085
INVAR-6, Run: 059, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 768, 10319, 87, 63, 24, 87, 175, 768, 11369
INVAR-6, Run: 060, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 820, 9570, 87, 53, 34, 87, 175, 820, 10620
INVAR-6, Run: 061, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 852, 8574, 87, 60, 27, 87, 175, 852, 9624
INVAR-6, Run: 062, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 948, 10317, 87, 51, 36, 87, 175, 948, 11367
INVAR-6, Run: 063, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 734, 7337, 87, 55, 32, 87, 175, 734, 8387
INVAR-6, Run: 064, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 827, 9445, 87, 46, 41, 87, 175, 827, 10495
INVAR-6, Run: 065, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 769, 7946, 87, 54, 33, 87, 175, 769, 8996
INVAR-6, Run: 066, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 845, 7718, 87, 54, 33, 87, 175, 845, 8768
INVAR-6, Run: 067, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 715, 8351, 87, 62, 25, 87, 175, 715, 9401
INVAR-6, Run: 068, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 741, 10150, 87, 60, 27, 87, 175, 741, 11200
INVAR-6, Run: 069, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 769, 9182, 87, 54, 33, 87, 175, 769, 10232
INVAR-6, Run: 070, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 616, 8565, 87, 55, 32, 87, 175, 616, 9615
INVAR-6, Run: 071, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 1136, 11050, 87, 51, 36, 87, 175, 1136, 12100
INVAR-6, Run: 072, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 785, 9376, 87, 57, 30, 87, 175, 785, 10426
INVAR-6, Run: 073, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 700, 7662, 87, 60, 27, 87, 175, 700, 8712
INVAR-6, Run: 074, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 744, 9578, 87, 54, 33, 87, 175, 744, 10628
INVAR-6, Run: 075, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 802, 8419, 87, 62, 25, 87, 175, 802, 9469
INVAR-6, Run: 076, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 552, 6828, 87, 55, 32, 87, 175, 552, 7878
INVAR-6, Run: 077, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 714, 8836, 87, 61, 26, 87, 175, 714, 9886
INVAR-6, Run: 078, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 873, 8594, 87, 57, 30, 87, 175, 873, 9644
INVAR-6, Run: 079, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 759, 7129, 87, 52, 35, 87, 175, 759, 8179
INVAR-6, Run: 080, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 679, 8238, 87, 49, 38, 87, 175, 679, 9288
INVAR-6, Run: 081, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 828, 7679, 87, 50, 37, 87, 175, 828, 8729
INVAR-6, Run: 082, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 705, 6302, 87, 47, 40, 87, 175, 705, 7352
INVAR-6, Run: 083, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 937, 9224, 87, 54, 33, 87, 175, 937, 10274
INVAR-6, Run: 084, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 1037, 9333, 87, 54, 33, 87, 175, 1037, 10383
INVAR-6, Run: 085, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 737, 7277, 87, 49, 38, 87, 175, 737, 8327
INVAR-6, Run: 086, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 773, 7840, 87, 52, 35, 87, 175, 773, 8890
INVAR-6, Run: 087, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 725, 7940, 87, 62, 25, 87, 175, 725, 8990
INVAR-6, Run: 088, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 560, 8091, 87, 58, 29, 87, 175, 560, 9141
INVAR-6, Run: 089, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 783, 9136, 87, 58, 29, 87, 175, 783, 10186
INVAR-6, Run: 090, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 707, 8723, 87, 53, 34, 87, 175, 707, 9773
INVAR-6, Run: 091, P, 0, 1, 0, 1, 0, 1050, 87, 1050, 0, 0, 525, 175, 818, 10333, 87, 52, 35, 87, 175, 818, 11383
