Input Number, Run_Number, Result@ 100, X2, Y
In21, Run: 010, E, 133, 0
In21, Run: 011, E, 133, 0
In21, Run: 012, E, 133, 0
In21, Run: 013, E, 133, 0
In21, Run: 014, E, 133, 0
In21, Run: 015, E, 133, 0
In21, Run: 016, E, 133, 0
In21, Run: 017, E, 133, 0
In21, Run: 018, E, 133, 0
In21, Run: 019, E, 133, 0
In21, Run: 020, E, 133, 0
In21, Run: 021, E, 133, 0
In21, Run: 022, E, 133, 0
In21, Run: 023, E, 133, 0
In21, Run: 024, E, 133, 0
In21, Run: 025, E, 133, 0
In21, Run: 026, E, 133, 0
In21, Run: 027, E, 133, 0
In21, Run: 028, E, 133, 0
In21, Run: 029, E, 133, 0
In21, Run: 030, E, 133, 0
In21, Run: 031, E, 133, 0
In21, Run: 032, E, 133, 0
In21, Run: 033, E, 133, 0
In21, Run: 034, E, 133, 0
In21, Run: 035, E, 133, 0
In21, Run: 036, E, 133, 0
In21, Run: 037, E, 133, 0
In21, Run: 038, E, 133, 0
In21, Run: 039, E, 133, 0
In21, Run: 040, E, 133, 0
In21, Run: 041, E, 133, 0
In21, Run: 042, E, 133, 0
In21, Run: 043, E, 133, 0
In21, Run: 044, E, 133, 0
In21, Run: 045, E, 133, 0
In21, Run: 046, E, 133, 0
In21, Run: 047, E, 133, 0
In21, Run: 048, E, 133, 0
In21, Run: 049, E, 133, 0
In21, Run: 050, E, 133, 0
In21, Run: 051, E, 133, 0
In21, Run: 052, E, 133, 0
In21, Run: 053, E, 133, 0
In21, Run: 054, E, 133, 0
In21, Run: 055, E, 133, 0
In21, Run: 056, E, 133, 0
In21, Run: 057, E, 133, 0
In21, Run: 058, E, 133, 0
In21, Run: 059, E, 133, 0
In21, Run: 060, E, 133, 0
In21, Run: 061, E, 133, 0
In21, Run: 062, E, 133, 0
In21, Run: 063, E, 133, 0
In21, Run: 064, E, 133, 0
In21, Run: 065, E, 133, 0
In21, Run: 066, E, 133, 0
In21, Run: 067, E, 133, 0
In21, Run: 068, E, 133, 0
In21, Run: 069, E, 133, 0
In21, Run: 070, E, 133, 0
In21, Run: 071, E, 133, 0
In21, Run: 072, E, 133, 0
In21, Run: 073, E, 133, 0
In21, Run: 074, E, 133, 0
In21, Run: 075, E, 133, 0
In21, Run: 076, E, 133, 0
In21, Run: 077, E, 133, 0
In21, Run: 078, E, 133, 0
In21, Run: 079, E, 133, 0
In21, Run: 080, E, 133, 0
In21, Run: 081, E, 133, 0
In21, Run: 082, E, 133, 0
In21, Run: 083, E, 133, 0
In21, Run: 084, E, 133, 0
In21, Run: 085, E, 133, 0
In21, Run: 086, E, 133, 0
In21, Run: 087, E, 133, 0
In21, Run: 088, E, 133, 0
In21, Run: 089, E, 133, 0
In21, Run: 090, E, 133, 0
In21, Run: 091, E, 133, 0
In21, Run: 092, E, 133, 0
In21, Run: 093, E, 133, 0
In21, Run: 094, E, 133, 0
In21, Run: 095, E, 133, 0
In21, Run: 096, E, 133, 0
In21, Run: 097, E, 133, 0
In21, Run: 098, E, 133, 0
In21, Run: 099, E, 133, 0
In21, Run: 100, E, 133, 0
In22, Run: 001, E, 50, 0
In22, Run: 002, E, 50, 0
In22, Run: 003, E, 50, 0
In22, Run: 004, E, 50, 0
In22, Run: 005, E, 50, 0
In22, Run: 006, E, 50, 0
In22, Run: 007, E, 50, 0
In22, Run: 008, E, 50, 0
In22, Run: 009, E, 50, 0
In22, Run: 010, E, 50, 0
In22, Run: 011, E, 50, 0
In22, Run: 012, E, 50, 0
In22, Run: 013, E, 50, 0
In22, Run: 014, E, 50, 0
In22, Run: 015, E, 50, 0
In22, Run: 016, E, 50, 0
In22, Run: 017, E, 50, 0
In22, Run: 018, E, 50, 0
In22, Run: 019, E, 50, 0
In22, Run: 020, E, 50, 0
In22, Run: 021, E, 50, 0
In22, Run: 022, E, 50, 0
In22, Run: 023, E, 50, 0
In22, Run: 024, E, 50, 0
In22, Run: 025, E, 50, 0
In22, Run: 026, E, 50, 0
In22, Run: 027, E, 50, 0
In22, Run: 028, E, 50, 0
In22, Run: 029, E, 50, 0
In22, Run: 030, E, 50, 0
In22, Run: 031, E, 50, 0
In22, Run: 032, E, 50, 0
In22, Run: 033, E, 50, 0
In22, Run: 034, E, 50, 0
In22, Run: 035, E, 50, 0
In22, Run: 036, E, 50, 0
In22, Run: 037, E, 50, 0
In22, Run: 038, E, 50, 0
In22, Run: 039, E, 50, 0
In22, Run: 040, E, 50, 0
In22, Run: 041, E, 50, 0
In22, Run: 042, E, 50, 0
In22, Run: 043, E, 50, 0
In22, Run: 044, E, 50, 0
In22, Run: 045, E, 50, 0
In22, Run: 046, E, 50, 0
In22, Run: 047, E, 50, 0
In22, Run: 048, E, 50, 0
In22, Run: 049, E, 50, 0
In22, Run: 050, E, 50, 0
In22, Run: 051, E, 50, 0
In22, Run: 052, E, 50, 0
In22, Run: 053, E, 50, 0
In22, Run: 054, E, 50, 0
In22, Run: 055, E, 50, 0
In22, Run: 056, E, 50, 0
In22, Run: 057, E, 50, 0
In22, Run: 058, E, 50, 0
In22, Run: 059, E, 50, 0
In22, Run: 060, E, 50, 0
In22, Run: 061, E, 50, 0
In22, Run: 062, E, 50, 0
In22, Run: 063, E, 50, 0
In22, Run: 064, E, 50, 0
In22, Run: 065, E, 50, 0
In22, Run: 066, E, 50, 0
In22, Run: 067, E, 50, 0
In22, Run: 068, E, 50, 0
In22, Run: 069, E, 50, 0
In22, Run: 070, E, 50, 0
In22, Run: 071, E, 50, 0
In22, Run: 072, E, 50, 0
In22, Run: 073, E, 50, 0
In22, Run: 074, E, 50, 0
In22, Run: 075, E, 50, 0
In22, Run: 076, E, 50, 0
In22, Run: 077, E, 50, 0
In22, Run: 078, E, 50, 0
In22, Run: 079, E, 50, 0
In22, Run: 080, E, 50, 0
In22, Run: 081, E, 50, 0
In22, Run: 082, E, 50, 0
In22, Run: 083, E, 50, 0
In22, Run: 084, E, 50, 0
In22, Run: 085, E, 50, 0
In22, Run: 086, E, 50, 0
In22, Run: 087, E, 50, 0
In22, Run: 088, E, 50, 0
In22, Run: 089, E, 50, 0
In22, Run: 090, E, 50, 0
In22, Run: 091, E, 50, 0
In22, Run: 092, E, 50, 0
In22, Run: 093, E, 50, 0
In22, Run: 094, E, 50, 0
In22, Run: 095, E, 50, 0
In22, Run: 096, E, 50, 0
In22, Run: 097, E, 50, 0
In22, Run: 098, E, 50, 0
In22, Run: 099, E, 50, 0
In22, Run: 100, E, 50, 0
In23, Run: 001, E, 100, 0
In23, Run: 002, E, 100, 0
In23, Run: 003, E, 100, 0
In23, Run: 004, E, 100, 0
In23, Run: 005, E, 100, 0
In23, Run: 006, E, 100, 0
In23, Run: 007, E, 100, 0
In23, Run: 008, E, 100, 0
In23, Run: 009, E, 100, 0
In23, Run: 010, E, 100, 0
In23, Run: 011, E, 100, 0
In23, Run: 012, E, 100, 0
In23, Run: 013, E, 100, 0
In23, Run: 014, E, 100, 0
In23, Run: 015, E, 100, 0
In23, Run: 016, E, 100, 0
In23, Run: 017, E, 100, 0
In23, Run: 018, E, 100, 0
In23, Run: 019, E, 100, 0
In23, Run: 020, E, 100, 0
In23, Run: 021, E, 100, 0
In23, Run: 022, E, 100, 0
In23, Run: 023, E, 100, 0
In23, Run: 024, E, 100, 0
In23, Run: 025, E, 100, 0
In23, Run: 026, E, 100, 0
In23, Run: 027, E, 100, 0
In23, Run: 028, E, 100, 0
In23, Run: 029, E, 100, 0
In23, Run: 030, E, 100, 0
In23, Run: 031, E, 100, 0
In23, Run: 032, E, 100, 0
In23, Run: 033, E, 100, 0
In23, Run: 034, E, 100, 0
In23, Run: 035, E, 100, 0
In23, Run: 036, E, 100, 0
In23, Run: 037, E, 100, 0
In23, Run: 038, E, 100, 0
In23, Run: 039, E, 100, 0
In23, Run: 040, E, 100, 0
In23, Run: 041, E, 100, 0
In23, Run: 042, E, 100, 0
In23, Run: 043, E, 100, 0
In23, Run: 044, E, 100, 0
In23, Run: 045, E, 100, 0
In23, Run: 046, E, 100, 0
In23, Run: 047, E, 100, 0
In23, Run: 048, E, 100, 0
In23, Run: 049, E, 100, 0
In23, Run: 050, E, 100, 0
In23, Run: 051, E, 100, 0
In23, Run: 052, E, 100, 0
In23, Run: 053, E, 100, 0
In23, Run: 054, E, 100, 0
In23, Run: 055, E, 100, 0
In23, Run: 056, E, 100, 0
In23, Run: 057, E, 100, 0
In23, Run: 058, E, 100, 0
In23, Run: 059, E, 100, 0
In23, Run: 060, E, 100, 0
In23, Run: 061, E, 100, 0
In23, Run: 062, E, 100, 0
In23, Run: 063, E, 100, 0
In23, Run: 064, E, 100, 0
In23, Run: 065, E, 100, 0
In23, Run: 066, E, 100, 0
In23, Run: 067, E, 100, 0
In23, Run: 068, E, 100, 0
In23, Run: 069, E, 100, 0
In23, Run: 070, E, 100, 0
In23, Run: 071, E, 100, 0
In23, Run: 072, E, 100, 0
In23, Run: 073, E, 100, 0
In23, Run: 074, E, 100, 0
In23, Run: 075, E, 100, 0
In23, Run: 076, E, 100, 0
In23, Run: 077, E, 100, 0
In23, Run: 078, E, 100, 0
In23, Run: 079, E, 100, 0
In23, Run: 080, E, 100, 0
In23, Run: 081, E, 100, 0
In23, Run: 082, E, 100, 0
In23, Run: 083, E, 100, 0
In23, Run: 084, E, 100, 0
In23, Run: 085, E, 100, 0
In23, Run: 086, E, 100, 0
In23, Run: 087, E, 100, 0
In23, Run: 088, E, 100, 0
In23, Run: 089, E, 100, 0
In23, Run: 090, E, 100, 0
In23, Run: 091, E, 100, 0
In23, Run: 092, E, 100, 0
In23, Run: 093, E, 100, 0
In23, Run: 094, E, 100, 0
In23, Run: 095, E, 100, 0
In23, Run: 096, E, 100, 0
In23, Run: 097, E, 100, 0
In23, Run: 098, E, 100, 0
In23, Run: 099, E, 100, 0
In23, Run: 100, E, 100, 0
In24, Run: 001, E, 200, 0
In24, Run: 002, E, 200, 0
In24, Run: 003, E, 200, 0
In24, Run: 004, E, 200, 0
In24, Run: 005, E, 200, 0
In24, Run: 006, E, 200, 0
In24, Run: 007, E, 200, 0
In24, Run: 008, E, 200, 0
In24, Run: 009, E, 200, 0
In24, Run: 010, E, 200, 0
In24, Run: 011, E, 200, 0
In24, Run: 012, E, 200, 0
In24, Run: 013, E, 200, 0
In24, Run: 014, E, 200, 0
In24, Run: 015, E, 200, 0
In24, Run: 016, E, 200, 0
In24, Run: 017, E, 200, 0
In24, Run: 018, E, 200, 0
In24, Run: 019, E, 200, 0
In24, Run: 020, E, 200, 0
In24, Run: 021, E, 200, 0
In24, Run: 022, E, 200, 0
In24, Run: 023, E, 200, 0
In24, Run: 024, E, 200, 0
In24, Run: 025, E, 200, 0
In24, Run: 026, E, 200, 0
In24, Run: 027, E, 200, 0
In24, Run: 028, E, 200, 0
In24, Run: 029, E, 200, 0
In24, Run: 030, E, 200, 0
In24, Run: 031, E, 200, 0
In24, Run: 032, E, 200, 0
In24, Run: 033, E, 200, 0
In24, Run: 034, E, 200, 0
In24, Run: 035, E, 200, 0
In24, Run: 036, E, 200, 0
In24, Run: 037, E, 200, 0
In24, Run: 038, E, 200, 0
In24, Run: 039, E, 200, 0
In24, Run: 040, E, 200, 0
In24, Run: 041, E, 200, 0
In24, Run: 042, E, 200, 0
In24, Run: 043, E, 200, 0
In24, Run: 044, E, 200, 0
In24, Run: 045, E, 200, 0
In24, Run: 046, E, 200, 0
In24, Run: 047, E, 200, 0
In24, Run: 048, E, 200, 0
In24, Run: 049, E, 200, 0
In24, Run: 050, E, 200, 0
In24, Run: 051, E, 200, 0
In24, Run: 052, E, 200, 0
In24, Run: 053, E, 200, 0
In24, Run: 054, E, 200, 0
In24, Run: 055, E, 200, 0
In24, Run: 056, E, 200, 0
In24, Run: 057, E, 200, 0
In24, Run: 058, E, 200, 0
In24, Run: 059, E, 200, 0
In24, Run: 060, E, 200, 0
In24, Run: 061, E, 200, 0
In24, Run: 062, E, 200, 0
In24, Run: 063, E, 200, 0
In24, Run: 064, E, 200, 0
In24, Run: 065, E, 200, 0
In24, Run: 066, E, 200, 0
In24, Run: 067, E, 200, 0
In24, Run: 068, E, 200, 0
In24, Run: 069, E, 200, 0
In24, Run: 070, E, 200, 0
In24, Run: 071, E, 200, 0
In24, Run: 072, E, 200, 0
In24, Run: 073, E, 200, 0
In24, Run: 074, E, 200, 0
In24, Run: 075, E, 200, 0
In24, Run: 076, E, 200, 0
In24, Run: 077, E, 200, 0
In24, Run: 078, E, 200, 0
In24, Run: 079, E, 200, 0
In24, Run: 080, E, 200, 0
In24, Run: 081, E, 200, 0
In24, Run: 082, E, 200, 0
In24, Run: 083, E, 200, 0
In24, Run: 084, E, 200, 0
In24, Run: 085, E, 200, 0
In24, Run: 086, E, 200, 0
In24, Run: 087, E, 200, 0
In24, Run: 088, E, 200, 0
In24, Run: 089, E, 200, 0
In24, Run: 090, E, 200, 0
In24, Run: 091, E, 200, 0
In24, Run: 092, E, 200, 0
In24, Run: 093, E, 200, 0
In24, Run: 094, E, 200, 0
In24, Run: 095, E, 200, 0
In24, Run: 096, E, 200, 0
In24, Run: 097, E, 200, 0
In24, Run: 098, E, 200, 0
In24, Run: 099, E, 200, 0
In24, Run: 100, E, 200, 0
In25, Run: 001, E, 18, 0
In25, Run: 002, E, 18, 0
In25, Run: 003, E, 18, 0
In25, Run: 004, E, 18, 0
In25, Run: 005, E, 18, 0
In25, Run: 006, E, 18, 0
In25, Run: 007, E, 18, 0
In25, Run: 008, E, 18, 0
In25, Run: 009, E, 18, 0
In25, Run: 010, E, 18, 0
In25, Run: 011, E, 18, 0
In25, Run: 012, E, 18, 0
In25, Run: 013, E, 18, 0
In25, Run: 014, E, 18, 0
In25, Run: 015, E, 18, 0
In25, Run: 016, E, 18, 0
In25, Run: 017, E, 18, 0
In25, Run: 018, E, 18, 0
In25, Run: 019, E, 18, 0
In25, Run: 020, E, 18, 0
In25, Run: 021, E, 18, 0
In25, Run: 022, E, 18, 0
In25, Run: 023, E, 18, 0
In25, Run: 024, E, 18, 0
In25, Run: 025, E, 18, 0
In25, Run: 026, E, 18, 0
In25, Run: 027, E, 18, 0
In25, Run: 028, E, 18, 0
In25, Run: 029, E, 18, 0
In25, Run: 030, E, 18, 0
In25, Run: 031, E, 18, 0
In25, Run: 032, E, 18, 0
In25, Run: 033, E, 18, 0
In25, Run: 034, E, 18, 0
In25, Run: 035, E, 18, 0
In25, Run: 036, E, 18, 0
In25, Run: 037, E, 18, 0
In25, Run: 038, E, 18, 0
In25, Run: 039, E, 18, 0
In25, Run: 040, E, 18, 0
In25, Run: 041, E, 18, 0
In25, Run: 042, E, 18, 0
In25, Run: 043, E, 18, 0
In25, Run: 044, E, 18, 0
In25, Run: 045, E, 18, 0
In25, Run: 046, E, 18, 0
In25, Run: 047, E, 18, 0
In25, Run: 048, E, 18, 0
In25, Run: 049, E, 18, 0
In25, Run: 050, E, 18, 0
In25, Run: 051, E, 18, 0
In25, Run: 052, E, 18, 0
In25, Run: 053, E, 18, 0
In25, Run: 054, E, 18, 0
In25, Run: 055, E, 18, 0
In25, Run: 056, E, 18, 0
In25, Run: 057, E, 18, 0
In25, Run: 058, E, 18, 0
In25, Run: 059, E, 18, 0
In25, Run: 060, E, 18, 0
In25, Run: 061, E, 18, 0
In25, Run: 062, E, 18, 0
In25, Run: 063, E, 18, 0
In25, Run: 064, E, 18, 0
In25, Run: 065, E, 18, 0
In25, Run: 066, E, 18, 0
In25, Run: 067, E, 18, 0
In25, Run: 068, E, 18, 0
In25, Run: 069, E, 18, 0
In25, Run: 070, E, 18, 0
In25, Run: 071, E, 18, 0
In25, Run: 072, E, 18, 0
In25, Run: 073, E, 18, 0
In25, Run: 074, E, 18, 0
In25, Run: 075, E, 18, 0
In25, Run: 076, E, 18, 0
In25, Run: 077, E, 18, 0
In25, Run: 078, E, 18, 0
In25, Run: 079, E, 18, 0
In25, Run: 080, E, 18, 0
In25, Run: 081, E, 18, 0
In25, Run: 082, E, 18, 0
In25, Run: 083, E, 18, 0
In25, Run: 084, E, 18, 0
In25, Run: 085, E, 18, 0
In25, Run: 086, E, 18, 0
In25, Run: 087, E, 18, 0
In25, Run: 088, E, 18, 0
In25, Run: 089, E, 18, 0
In25, Run: 090, E, 18, 0
In25, Run: 091, E, 18, 0
In25, Run: 092, E, 18, 0
In25, Run: 093, E, 18, 0
In25, Run: 094, E, 18, 0
In25, Run: 095, E, 18, 0
In25, Run: 096, E, 18, 0
In25, Run: 097, E, 18, 0
In25, Run: 098, E, 18, 0
In25, Run: 099, E, 18, 0
In25, Run: 100, E, 18, 0
In26, Run: 001, E, 88, 0
In26, Run: 002, E, 88, 0
In26, Run: 003, E, 88, 0
In26, Run: 004, E, 88, 0
In26, Run: 005, E, 88, 0
In26, Run: 006, E, 88, 0
In26, Run: 007, E, 88, 0
In26, Run: 008, E, 88, 0
In26, Run: 009, E, 88, 0
In26, Run: 010, E, 88, 0
In26, Run: 011, E, 88, 0
In26, Run: 012, E, 88, 0
In26, Run: 013, E, 88, 0
In26, Run: 014, E, 88, 0
In26, Run: 015, E, 88, 0
In26, Run: 016, E, 88, 0
In26, Run: 017, E, 88, 0
In26, Run: 018, E, 88, 0
In26, Run: 019, E, 88, 0
In26, Run: 020, E, 88, 0
In26, Run: 021, E, 88, 0
In26, Run: 022, E, 88, 0
In26, Run: 023, E, 88, 0
In26, Run: 024, E, 88, 0
In26, Run: 025, E, 88, 0
In26, Run: 026, E, 88, 0
In26, Run: 027, E, 88, 0
In26, Run: 028, E, 88, 0
In26, Run: 029, E, 88, 0
In26, Run: 030, E, 88, 0
In26, Run: 031, E, 88, 0
In26, Run: 032, E, 88, 0
In26, Run: 033, E, 88, 0
In26, Run: 034, E, 88, 0
In26, Run: 035, E, 88, 0
In26, Run: 036, E, 88, 0
In26, Run: 037, E, 88, 0
In26, Run: 038, E, 88, 0
In26, Run: 039, E, 88, 0
In26, Run: 040, E, 88, 0
In26, Run: 041, E, 88, 0
In26, Run: 042, E, 88, 0
In26, Run: 043, E, 88, 0
In26, Run: 044, E, 88, 0
In26, Run: 045, E, 88, 0
In26, Run: 046, E, 88, 0
In26, Run: 047, E, 88, 0
In26, Run: 048, E, 88, 0
In26, Run: 049, E, 88, 0
In26, Run: 050, E, 88, 0
In26, Run: 051, E, 88, 0
In26, Run: 052, E, 88, 0
In26, Run: 053, E, 88, 0
In26, Run: 054, E, 88, 0
In26, Run: 055, E, 88, 0
In26, Run: 056, E, 88, 0
In26, Run: 057, E, 88, 0
In26, Run: 058, E, 88, 0
In26, Run: 059, E, 88, 0
In26, Run: 060, E, 88, 0
In26, Run: 061, E, 88, 0
In26, Run: 062, E, 88, 0
In26, Run: 063, E, 88, 0
In26, Run: 064, E, 88, 0
In26, Run: 065, E, 88, 0
In26, Run: 066, E, 88, 0
In26, Run: 067, E, 88, 0
In26, Run: 068, E, 88, 0
In26, Run: 069, E, 88, 0
In26, Run: 070, E, 88, 0
In26, Run: 071, E, 88, 0
In26, Run: 072, E, 88, 0
In26, Run: 073, E, 88, 0
In26, Run: 074, E, 88, 0
In26, Run: 075, E, 88, 0
In26, Run: 076, E, 88, 0
In26, Run: 077, E, 88, 0
In26, Run: 078, E, 88, 0
In26, Run: 079, E, 88, 0
In26, Run: 080, E, 88, 0
In26, Run: 081, E, 88, 0
In26, Run: 082, E, 88, 0
In26, Run: 083, E, 88, 0
In26, Run: 084, E, 88, 0
In26, Run: 085, E, 88, 0
In26, Run: 086, E, 88, 0
In26, Run: 087, E, 88, 0
In26, Run: 088, E, 88, 0
In26, Run: 089, E, 88, 0
In26, Run: 090, E, 88, 0
In26, Run: 091, E, 88, 0
In26, Run: 092, E, 88, 0
In26, Run: 093, E, 88, 0
In26, Run: 094, E, 88, 0
In26, Run: 095, E, 88, 0
In26, Run: 096, E, 88, 0
In26, Run: 097, E, 88, 0
In26, Run: 098, E, 88, 0
In26, Run: 099, E, 88, 0
In26, Run: 100, E, 88, 0
In27, Run: 001, E, 164, 0
In27, Run: 002, E, 164, 0
In27, Run: 003, E, 164, 0
In27, Run: 004, E, 164, 0
In27, Run: 005, E, 164, 0
In27, Run: 006, E, 164, 0
In27, Run: 007, E, 164, 0
In27, Run: 008, E, 164, 0
In27, Run: 009, E, 164, 0
In27, Run: 010, E, 164, 0
In27, Run: 011, E, 164, 0
In27, Run: 012, E, 164, 0
In27, Run: 013, E, 164, 0
In27, Run: 014, E, 164, 0
In27, Run: 015, E, 164, 0
In27, Run: 016, E, 164, 0
In27, Run: 017, E, 164, 0
In27, Run: 018, E, 164, 0
In27, Run: 019, E, 164, 0
In27, Run: 020, E, 164, 0
In27, Run: 021, E, 164, 0
In27, Run: 022, E, 164, 0
In27, Run: 023, E, 164, 0
In27, Run: 024, E, 164, 0
In27, Run: 025, E, 164, 0
In27, Run: 026, E, 164, 0
In27, Run: 027, E, 164, 0
In27, Run: 028, E, 164, 0
In27, Run: 029, E, 164, 0
In27, Run: 030, E, 164, 0
In27, Run: 031, E, 164, 0
In27, Run: 032, E, 164, 0
In27, Run: 033, E, 164, 0
In27, Run: 034, E, 164, 0
In27, Run: 035, E, 164, 0
In27, Run: 036, E, 164, 0
In27, Run: 037, E, 164, 0
In27, Run: 038, E, 164, 0
In27, Run: 039, E, 164, 0
In27, Run: 040, E, 164, 0
In27, Run: 041, E, 164, 0
In27, Run: 042, E, 164, 0
In27, Run: 043, E, 164, 0
In27, Run: 044, E, 164, 0
In27, Run: 045, E, 164, 0
In27, Run: 046, E, 164, 0
In27, Run: 047, E, 164, 0
In27, Run: 048, E, 164, 0
In27, Run: 049, E, 164, 0
In27, Run: 050, E, 164, 0
In27, Run: 051, E, 164, 0
In27, Run: 052, E, 164, 0
In27, Run: 053, E, 164, 0
In27, Run: 054, E, 164, 0
In27, Run: 055, E, 164, 0
In27, Run: 056, E, 164, 0
In27, Run: 057, E, 164, 0
In27, Run: 058, E, 164, 0
In27, Run: 059, E, 164, 0
In27, Run: 060, E, 164, 0
In27, Run: 061, E, 164, 0
In27, Run: 062, E, 164, 0
In27, Run: 063, E, 164, 0
In27, Run: 064, E, 164, 0
In27, Run: 065, E, 164, 0
In27, Run: 066, E, 164, 0
In27, Run: 067, E, 164, 0
In27, Run: 068, E, 164, 0
In27, Run: 069, E, 164, 0
In27, Run: 070, E, 164, 0
In27, Run: 071, E, 164, 0
In27, Run: 072, E, 164, 0
In27, Run: 073, E, 164, 0
In27, Run: 074, E, 164, 0
In27, Run: 075, E, 164, 0
In27, Run: 076, E, 164, 0
In27, Run: 077, E, 164, 0
In27, Run: 078, E, 164, 0
In27, Run: 079, E, 164, 0
In27, Run: 080, E, 164, 0
In27, Run: 081, E, 164, 0
In27, Run: 082, E, 164, 0
In27, Run: 083, E, 164, 0
In27, Run: 084, E, 164, 0
In27, Run: 085, E, 164, 0
In27, Run: 086, E, 164, 0
In27, Run: 087, E, 164, 0
In27, Run: 088, E, 164, 0
In27, Run: 089, E, 164, 0
In27, Run: 090, E, 164, 0
In27, Run: 091, E, 164, 0
In27, Run: 092, E, 164, 0
In27, Run: 093, E, 164, 0
In27, Run: 094, E, 164, 0
In27, Run: 095, E, 164, 0
In27, Run: 096, E, 164, 0
In27, Run: 097, E, 164, 0
In27, Run: 098, E, 164, 0
In27, Run: 099, E, 164, 0
In27, Run: 100, E, 164, 0
In28, Run: 001, E, 9, 0
In28, Run: 002, E, 9, 0
In28, Run: 003, E, 9, 0
In28, Run: 004, E, 9, 0
In28, Run: 005, E, 9, 0
In28, Run: 006, E, 9, 0
In28, Run: 007, E, 9, 0
In28, Run: 008, E, 9, 0
In28, Run: 009, E, 9, 0
In28, Run: 010, E, 9, 0
In28, Run: 011, E, 9, 0
In28, Run: 012, E, 9, 0
In28, Run: 013, E, 9, 0
In28, Run: 014, E, 9, 0
In28, Run: 015, E, 9, 0
In28, Run: 016, E, 9, 0
In28, Run: 017, E, 9, 0
In28, Run: 018, E, 9, 0
In28, Run: 019, E, 9, 0
In28, Run: 020, E, 9, 0
In28, Run: 021, E, 9, 0
In28, Run: 022, E, 9, 0
In28, Run: 023, E, 9, 0
In28, Run: 024, E, 9, 0
In28, Run: 025, E, 9, 0
In28, Run: 026, E, 9, 0
In28, Run: 027, E, 9, 0
In28, Run: 028, E, 9, 0
In28, Run: 029, E, 9, 0
In28, Run: 030, E, 9, 0
In28, Run: 031, E, 9, 0
In28, Run: 032, E, 9, 0
In28, Run: 033, E, 9, 0
In28, Run: 034, E, 9, 0
In28, Run: 035, E, 9, 0
In28, Run: 036, E, 9, 0
In28, Run: 037, E, 9, 0
In28, Run: 038, E, 9, 0
In28, Run: 039, E, 9, 0
In28, Run: 040, E, 9, 0
In28, Run: 041, E, 9, 0
In28, Run: 042, E, 9, 0
In28, Run: 043, E, 9, 0
In28, Run: 044, E, 9, 0
In28, Run: 045, E, 9, 0
In28, Run: 046, E, 9, 0
In28, Run: 047, E, 9, 0
In28, Run: 048, E, 9, 0
In28, Run: 049, E, 9, 0
In28, Run: 050, E, 9, 0
In28, Run: 051, E, 9, 0
In28, Run: 052, E, 9, 0
In28, Run: 053, E, 9, 0
In28, Run: 054, E, 9, 0
In28, Run: 055, E, 9, 0
In28, Run: 056, E, 9, 0
In28, Run: 057, E, 9, 0
In28, Run: 058, E, 9, 0
In28, Run: 059, E, 9, 0
In28, Run: 060, E, 9, 0
In28, Run: 061, E, 9, 0
In28, Run: 062, E, 9, 0
In28, Run: 063, E, 9, 0
In28, Run: 064, E, 9, 0
In28, Run: 065, E, 9, 0
In28, Run: 066, E, 9, 0
In28, Run: 067, E, 9, 0
In28, Run: 068, E, 9, 0
In28, Run: 069, E, 9, 0
In28, Run: 070, E, 9, 0
In28, Run: 071, E, 9, 0
In28, Run: 072, E, 9, 0
In28, Run: 073, E, 9, 0
In28, Run: 074, E, 9, 0
In28, Run: 075, E, 9, 0
In28, Run: 076, E, 9, 0
In28, Run: 077, E, 9, 0
In28, Run: 078, E, 9, 0
In28, Run: 079, E, 9, 0
In28, Run: 080, E, 9, 0
In28, Run: 081, E, 9, 0
In28, Run: 082, E, 9, 0
In28, Run: 083, E, 9, 0
In28, Run: 084, E, 9, 0
In28, Run: 085, E, 9, 0
In28, Run: 086, E, 9, 0
In28, Run: 087, E, 9, 0
In28, Run: 088, E, 9, 0
In28, Run: 089, E, 9, 0
In28, Run: 090, E, 9, 0
In28, Run: 091, E, 9, 0
In28, Run: 092, E, 9, 0
In28, Run: 093, E, 9, 0
In28, Run: 094, E, 9, 0
In28, Run: 095, E, 9, 0
In28, Run: 096, E, 9, 0
In28, Run: 097, E, 9, 0
In28, Run: 098, E, 9, 0
In28, Run: 099, E, 9, 0
In28, Run: 100, E, 9, 0
In29, Run: 001, E, 73, 0
In29, Run: 002, E, 73, 0
In29, Run: 003, E, 73, 0
In29, Run: 004, E, 73, 0
In29, Run: 005, E, 73, 0
In29, Run: 006, E, 73, 0
In29, Run: 007, E, 73, 0
In29, Run: 008, E, 73, 0
In29, Run: 009, E, 73, 0
In29, Run: 010, E, 73, 0
In29, Run: 011, E, 73, 0
In29, Run: 012, E, 73, 0
In29, Run: 013, E, 73, 0
In29, Run: 014, E, 73, 0
In29, Run: 015, E, 73, 0
In29, Run: 016, E, 73, 0
In29, Run: 017, E, 73, 0
In29, Run: 018, E, 73, 0
In29, Run: 019, E, 73, 0
In29, Run: 020, E, 73, 0
In29, Run: 021, E, 73, 0
In29, Run: 022, E, 73, 0
In29, Run: 023, E, 73, 0
In29, Run: 024, E, 73, 0
In29, Run: 025, E, 73, 0
In29, Run: 026, E, 73, 0
In29, Run: 027, E, 73, 0
In29, Run: 028, E, 73, 0
In29, Run: 029, E, 73, 0
In29, Run: 030, E, 73, 0
In29, Run: 031, E, 73, 0
