Input Number, Run_Number, Result@ 100, H, PO, X1, M, CE, Y, D, CO, PE, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 088, P, 0, 0, 0, 0, 16, 16, 0, 0, 1, 118, 1, 7, 39, 66, 414, 23, 15, 7, 16, 39, 58, 82, 414
INVAR-4, Run: 089, P, 0, 0, 0, 0, 15, 15, 0, 0, 1, 118, 1, 9, 39, 70, 512, 24, 17, 6, 15, 39, 58, 85, 512
INVAR-4, Run: 090, P, 0, 0, 0, 0, 15, 15, 0, 0, 1, 118, 1, 9, 39, 69, 339, 24, 12, 11, 15, 39, 58, 84, 339
INVAR-4, Run: 091, P, 0, 0, 0, 0, 14, 14, 0, 0, 1, 118, 1, 11, 39, 57, 515, 25, 19, 5, 14, 39, 58, 71, 515
INVAR-4, Run: 092, P, 0, 0, 0, 0, 14, 14, 0, 0, 1, 118, 1, 11, 39, 90, 737, 25, 15, 9, 14, 39, 58, 104, 737
INVAR-4, Run: 093, P, 0, 0, 0, 0, 13, 13, 0, 0, 1, 118, 1, 13, 39, 47, 556, 26, 18, 7, 13, 39, 58, 60, 556
INVAR-4, Run: 094, P, 0, 0, 0, 0, 15, 15, 0, 0, 1, 118, 1, 9, 39, 77, 496, 24, 14, 9, 15, 39, 58, 92, 496
INVAR-4, Run: 095, P, 0, 0, 0, 0, 15, 15, 0, 0, 1, 118, 1, 9, 39, 58, 471, 24, 13, 10, 15, 39, 58, 73, 471
INVAR-4, Run: 096, P, 0, 0, 0, 0, 14, 14, 0, 0, 1, 118, 1, 11, 39, 53, 348, 25, 14, 10, 14, 39, 58, 67, 348
INVAR-4, Run: 097, P, 0, 0, 0, 0, 17, 17, 0, 0, 1, 118, 1, 5, 39, 60, 284, 22, 15, 6, 17, 39, 58, 77, 284
INVAR-4, Run: 098, P, 0, 0, 0, 0, 17, 17, 0, 0, 1, 118, 1, 5, 39, 70, 282, 22, 10, 11, 17, 39, 58, 87, 282
INVAR-4, Run: 099, P, 0, 0, 0, 0, 12, 12, 0, 0, 1, 118, 1, 15, 39, 52, 741, 27, 15, 11, 12, 39, 58, 64, 741
INVAR-4, Run: 100, P, 0, 0, 0, 0, 17, 17, 0, 0, 1, 118, 1, 5, 39, 42, 337, 22, 11, 10, 17, 39, 58, 59, 337
INVAR-5, Run: 001, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 160, 1, 9, 53, 122, 986, 31, 21, 9, 22, 53, 79, 144, 986
INVAR-5, Run: 002, P, 0, 0, 0, 0, 24, 24, 0, 0, 1, 160, 1, 5, 53, 133, 768, 29, 13, 15, 24, 53, 79, 157, 768
INVAR-5, Run: 003, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 160, 1, 9, 53, 92, 912, 31, 20, 10, 22, 53, 79, 114, 912
INVAR-5, Run: 004, P, 0, 0, 0, 0, 23, 23, 0, 0, 1, 160, 1, 7, 53, 101, 821, 30, 20, 9, 23, 53, 79, 124, 821
INVAR-5, Run: 005, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 160, 1, 13, 53, 74, 927, 33, 20, 12, 20, 53, 79, 94, 927
INVAR-5, Run: 006, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 160, 1, 9, 53, 171, 1075, 31, 21, 9, 22, 53, 79, 193, 1075
INVAR-5, Run: 007, P, 0, 0, 0, 0, 19, 19, 0, 0, 1, 160, 1, 15, 53, 105, 1043, 34, 22, 11, 19, 53, 79, 124, 1043
INVAR-5, Run: 008, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 160, 1, 13, 53, 79, 788, 33, 27, 5, 20, 53, 79, 99, 788
INVAR-5, Run: 009, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 160, 1, 11, 53, 96, 751, 32, 23, 8, 21, 53, 79, 117, 751
INVAR-5, Run: 010, P, 0, 0, 0, 0, 19, 19, 0, 0, 1, 160, 1, 15, 53, 128, 942, 34, 23, 10, 19, 53, 79, 147, 942
INVAR-5, Run: 011, P, 0, 0, 0, 0, 24, 24, 0, 0, 1, 160, 1, 5, 53, 100, 610, 29, 22, 6, 24, 53, 79, 124, 610
INVAR-5, Run: 012, P, 0, 0, 0, 0, 24, 24, 0, 0, 1, 160, 1, 5, 53, 152, 761, 29, 13, 15, 24, 53, 79, 176, 761
INVAR-5, Run: 013, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 160, 1, 11, 53, 124, 550, 32, 22, 9, 21, 53, 79, 145, 550
INVAR-5, Run: 014, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 160, 1, 9, 53, 98, 764, 31, 18, 12, 22, 53, 79, 120, 764
INVAR-5, Run: 015, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 160, 1, 11, 53, 82, 771, 32, 13, 18, 21, 53, 79, 103, 771
INVAR-5, Run: 016, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 160, 1, 11, 53, 97, 931, 32, 26, 5, 21, 53, 79, 118, 931
INVAR-5, Run: 017, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 160, 1, 9, 53, 117, 1256, 31, 20, 10, 22, 53, 79, 139, 1256
INVAR-5, Run: 018, P, 0, 0, 0, 0, 23, 23, 0, 0, 1, 160, 1, 7, 53, 115, 753, 30, 20, 9, 23, 53, 79, 138, 753
INVAR-5, Run: 019, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 160, 1, 9, 53, 135, 860, 31, 21, 9, 22, 53, 79, 157, 860
INVAR-5, Run: 020, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 160, 1, 11, 53, 106, 747, 32, 20, 11, 21, 53, 79, 127, 747
INVAR-5, Run: 021, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 160, 1, 13, 53, 114, 908, 33, 22, 10, 20, 53, 79, 134, 908
INVAR-5, Run: 022, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 160, 1, 9, 53, 72, 604, 31, 14, 16, 22, 53, 79, 94, 604
INVAR-5, Run: 023, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 160, 1, 13, 53, 115, 839, 33, 14, 18, 20, 53, 79, 135, 839
INVAR-5, Run: 024, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 160, 1, 9, 53, 133, 872, 31, 16, 14, 22, 53, 79, 155, 872
INVAR-5, Run: 025, P, 0, 0, 0, 0, 23, 23, 0, 0, 1, 160, 1, 7, 53, 100, 741, 30, 18, 11, 23, 53, 79, 123, 741
INVAR-5, Run: 026, P, 0, 0, 0, 0, 23, 23, 0, 0, 1, 160, 1, 7, 53, 103, 778, 30, 23, 6, 23, 53, 79, 126, 778
INVAR-5, Run: 027, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 160, 1, 11, 53, 77, 529, 32, 21, 10, 21, 53, 79, 98, 529
INVAR-5, Run: 028, P, 0, 0, 0, 0, 23, 23, 0, 0, 1, 160, 1, 7, 53, 150, 1146, 30, 21, 8, 23, 53, 79, 173, 1146
INVAR-5, Run: 029, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 160, 1, 9, 53, 76, 606, 31, 20, 10, 22, 53, 79, 98, 606
INVAR-5, Run: 030, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 160, 1, 13, 53, 100, 762, 33, 21, 11, 20, 53, 79, 120, 762
INVAR-5, Run: 031, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 160, 1, 9, 53, 100, 799, 31, 15, 15, 22, 53, 79, 122, 799
INVAR-5, Run: 032, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 160, 1, 11, 53, 97, 895, 32, 26, 5, 21, 53, 79, 118, 895
INVAR-5, Run: 033, P, 0, 0, 0, 0, 19, 19, 0, 0, 1, 160, 1, 15, 53, 91, 708, 34, 20, 13, 19, 53, 79, 110, 708
INVAR-5, Run: 034, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 160, 1, 11, 53, 100, 1002, 32, 25, 6, 21, 53, 79, 121, 1002
INVAR-5, Run: 035, P, 0, 0, 0, 0, 19, 19, 0, 0, 1, 160, 1, 15, 53, 119, 898, 34, 21, 12, 19, 53, 79, 138, 898
INVAR-5, Run: 036, P, 0, 0, 0, 0, 19, 19, 0, 0, 1, 160, 1, 15, 53, 70, 528, 34, 20, 13, 19, 53, 79, 89, 528
INVAR-5, Run: 037, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 160, 1, 13, 53, 95, 850, 33, 21, 11, 20, 53, 79, 115, 850
INVAR-5, Run: 038, P, 0, 0, 0, 0, 18, 18, 0, 0, 1, 160, 1, 17, 53, 88, 747, 35, 23, 11, 18, 53, 79, 106, 747
INVAR-5, Run: 039, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 160, 1, 9, 53, 144, 1021, 31, 23, 7, 22, 53, 79, 166, 1021
INVAR-5, Run: 040, P, 0, 0, 0, 0, 24, 24, 0, 0, 1, 160, 1, 5, 53, 78, 781, 29, 21, 7, 24, 53, 79, 102, 781
INVAR-5, Run: 041, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 160, 1, 9, 53, 141, 871, 31, 18, 12, 22, 53, 79, 163, 871
INVAR-5, Run: 042, P, 0, 0, 0, 0, 24, 24, 0, 0, 1, 160, 1, 5, 53, 153, 943, 29, 22, 6, 24, 53, 79, 177, 943
INVAR-5, Run: 043, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 160, 1, 13, 53, 109, 709, 33, 18, 14, 20, 53, 79, 129, 709
INVAR-5, Run: 044, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 160, 1, 13, 53, 119, 761, 33, 23, 9, 20, 53, 79, 139, 761
INVAR-5, Run: 045, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 160, 1, 9, 53, 111, 899, 31, 22, 8, 22, 53, 79, 133, 899
INVAR-5, Run: 046, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 160, 1, 13, 53, 105, 851, 33, 14, 18, 20, 53, 79, 125, 851
INVAR-5, Run: 047, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 160, 1, 11, 53, 126, 853, 32, 19, 12, 21, 53, 79, 147, 853
INVAR-5, Run: 048, P, 0, 0, 0, 0, 19, 19, 0, 0, 1, 160, 1, 15, 53, 87, 750, 34, 19, 14, 19, 53, 79, 106, 750
INVAR-5, Run: 049, P, 0, 0, 0, 0, 23, 23, 0, 0, 1, 160, 1, 7, 53, 128, 997, 30, 20, 9, 23, 53, 79, 151, 997
INVAR-5, Run: 050, P, 0, 0, 0, 0, 23, 23, 0, 0, 1, 160, 1, 7, 53, 117, 1115, 30, 19, 10, 23, 53, 79, 140, 1115
INVAR-5, Run: 051, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 160, 1, 9, 53, 123, 654, 31, 20, 10, 22, 53, 79, 145, 654
INVAR-5, Run: 052, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 160, 1, 9, 53, 105, 726, 31, 18, 12, 22, 53, 79, 127, 726
INVAR-5, Run: 053, P, 0, 0, 0, 0, 23, 23, 0, 0, 1, 160, 1, 7, 53, 81, 574, 30, 12, 17, 23, 53, 79, 104, 574
INVAR-5, Run: 054, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 160, 1, 9, 53, 97, 647, 31, 19, 11, 22, 53, 79, 119, 647
INVAR-5, Run: 055, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 160, 1, 11, 53, 88, 905, 32, 22, 9, 21, 53, 79, 109, 905
INVAR-5, Run: 056, P, 0, 0, 0, 0, 23, 23, 0, 0, 1, 160, 1, 7, 53, 116, 783, 30, 15, 14, 23, 53, 79, 139, 783
INVAR-5, Run: 057, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 160, 1, 11, 53, 98, 877, 32, 21, 10, 21, 53, 79, 119, 877
INVAR-5, Run: 058, P, 0, 0, 0, 0, 23, 23, 0, 0, 1, 160, 1, 7, 53, 110, 644, 30, 19, 10, 23, 53, 79, 133, 644
INVAR-5, Run: 059, P, 0, 0, 0, 0, 23, 23, 0, 0, 1, 160, 1, 7, 53, 124, 840, 30, 14, 15, 23, 53, 79, 147, 840
INVAR-5, Run: 060, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 160, 1, 11, 53, 99, 682, 32, 19, 12, 21, 53, 79, 120, 682
INVAR-5, Run: 061, P, 0, 0, 0, 0, 23, 23, 0, 0, 1, 160, 1, 7, 53, 125, 777, 30, 16, 13, 23, 53, 79, 148, 777
INVAR-5, Run: 062, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 160, 1, 9, 53, 100, 842, 31, 25, 5, 22, 53, 79, 122, 842
INVAR-5, Run: 063, P, 0, 0, 0, 0, 23, 23, 0, 0, 1, 160, 1, 7, 53, 46, 513, 30, 17, 12, 23, 53, 79, 69, 513
INVAR-5, Run: 064, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 160, 1, 11, 53, 107, 969, 32, 19, 12, 21, 53, 79, 128, 969
INVAR-5, Run: 065, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 160, 1, 11, 53, 92, 738, 32, 22, 9, 21, 53, 79, 113, 738
INVAR-5, Run: 066, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 160, 1, 13, 53, 119, 828, 33, 19, 13, 20, 53, 79, 139, 828
INVAR-5, Run: 067, P, 0, 0, 0, 0, 24, 24, 0, 0, 1, 160, 1, 5, 53, 106, 626, 29, 18, 10, 24, 53, 79, 130, 626
INVAR-5, Run: 068, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 160, 1, 11, 53, 163, 1120, 32, 21, 10, 21, 53, 79, 184, 1120
INVAR-5, Run: 069, P, 0, 0, 0, 0, 23, 23, 0, 0, 1, 160, 1, 7, 53, 90, 629, 30, 21, 8, 23, 53, 79, 113, 629
INVAR-5, Run: 070, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 160, 1, 9, 53, 103, 871, 31, 18, 12, 22, 53, 79, 125, 871
INVAR-5, Run: 071, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 160, 1, 9, 53, 165, 1065, 31, 20, 10, 22, 53, 79, 187, 1065
INVAR-5, Run: 072, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 160, 1, 13, 53, 126, 900, 33, 17, 15, 20, 53, 79, 146, 900
INVAR-5, Run: 073, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 160, 1, 9, 53, 73, 678, 31, 20, 10, 22, 53, 79, 95, 678
INVAR-5, Run: 074, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 160, 1, 9, 53, 104, 810, 31, 21, 9, 22, 53, 79, 126, 810
INVAR-5, Run: 075, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 160, 1, 13, 53, 120, 446, 33, 18, 14, 20, 53, 79, 140, 446
INVAR-5, Run: 076, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 160, 1, 11, 53, 82, 680, 32, 22, 9, 21, 53, 79, 103, 680
INVAR-5, Run: 077, P, 0, 0, 0, 0, 25, 25, 0, 0, 1, 160, 1, 3, 53, 88, 719, 28, 18, 9, 25, 53, 79, 113, 719
INVAR-5, Run: 078, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 160, 1, 9, 53, 106, 827, 31, 20, 10, 22, 53, 79, 128, 827
INVAR-5, Run: 079, P, 0, 0, 0, 0, 24, 24, 0, 0, 1, 160, 1, 5, 53, 164, 1115, 29, 19, 9, 24, 53, 79, 188, 1115
INVAR-5, Run: 080, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 160, 1, 13, 53, 83, 639, 33, 22, 10, 20, 53, 79, 103, 639
INVAR-5, Run: 081, P, 0, 0, 0, 0, 23, 23, 0, 0, 1, 160, 1, 7, 53, 122, 700, 30, 20, 9, 23, 53, 79, 145, 700
INVAR-5, Run: 082, P, 0, 0, 0, 0, 23, 23, 0, 0, 1, 160, 1, 7, 53, 131, 816, 30, 20, 9, 23, 53, 79, 154, 816
INVAR-5, Run: 083, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 160, 1, 13, 53, 119, 822, 33, 19, 13, 20, 53, 79, 139, 822
INVAR-5, Run: 084, P, 0, 0, 0, 0, 19, 19, 0, 0, 1, 160, 1, 15, 53, 101, 818, 34, 22, 11, 19, 53, 79, 120, 818
INVAR-5, Run: 085, P, 0, 0, 0, 0, 23, 23, 0, 0, 1, 160, 1, 7, 53, 88, 546, 30, 22, 7, 23, 53, 79, 111, 546
INVAR-5, Run: 086, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 160, 1, 9, 53, 89, 567, 31, 20, 10, 22, 53, 79, 111, 567
INVAR-5, Run: 087, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 160, 1, 13, 53, 109, 849, 33, 21, 11, 20, 53, 79, 129, 849
INVAR-5, Run: 088, P, 0, 0, 0, 0, 23, 23, 0, 0, 1, 160, 1, 7, 53, 114, 826, 30, 23, 6, 23, 53, 79, 137, 826
INVAR-5, Run: 089, P, 0, 0, 0, 0, 23, 23, 0, 0, 1, 160, 1, 7, 53, 106, 742, 30, 20, 9, 23, 53, 79, 129, 742
INVAR-5, Run: 090, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 160, 1, 9, 53, 94, 673, 31, 19, 11, 22, 53, 79, 116, 673
INVAR-5, Run: 091, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 160, 1, 11, 53, 110, 776, 32, 19, 12, 21, 53, 79, 131, 776
INVAR-5, Run: 092, P, 0, 0, 0, 0, 18, 18, 0, 0, 1, 160, 1, 17, 53, 93, 585, 35, 24, 10, 18, 53, 79, 111, 585
INVAR-5, Run: 093, P, 0, 0, 0, 0, 24, 24, 0, 0, 1, 160, 1, 5, 53, 123, 512, 29, 23, 5, 24, 53, 79, 147, 512
INVAR-5, Run: 094, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 160, 1, 9, 53, 114, 819, 31, 18, 12, 22, 53, 79, 136, 819
INVAR-5, Run: 095, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 160, 1, 11, 53, 51, 710, 32, 26, 5, 21, 53, 79, 72, 710
INVAR-5, Run: 096, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 160, 1, 11, 53, 73, 644, 32, 21, 10, 21, 53, 79, 94, 644
INVAR-5, Run: 097, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 160, 1, 9, 53, 86, 631, 31, 20, 10, 22, 53, 79, 108, 631
INVAR-5, Run: 098, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 160, 1, 13, 53, 109, 706, 33, 17, 15, 20, 53, 79, 129, 706
INVAR-5, Run: 099, P, 0, 0, 0, 0, 23, 23, 0, 0, 1, 160, 1, 7, 53, 133, 719, 30, 22, 7, 23, 53, 79, 156, 719
INVAR-5, Run: 100, P, 0, 0, 0, 0, 23, 23, 0, 0, 1, 160, 1, 7, 53, 89, 825, 30, 20, 9, 23, 53, 79, 112, 825
INVAR-6, Run: 001, P, 0, 0, 0, 0, 76, 76, 0, 0, 1, 526, 1, 23, 175, 894, 5570, 99, 63, 35, 76, 175, 262, 970, 5570
INVAR-6, Run: 002, P, 0, 0, 0, 0, 79, 79, 0, 0, 1, 526, 1, 17, 175, 651, 4319, 96, 57, 38, 79, 175, 262, 730, 4319
INVAR-6, Run: 003, P, 0, 0, 0, 0, 79, 79, 0, 0, 1, 526, 1, 17, 175, 752, 4311, 96, 59, 36, 79, 175, 262, 831, 4311
INVAR-6, Run: 004, P, 0, 0, 0, 0, 80, 80, 0, 0, 1, 526, 1, 15, 175, 613, 3905, 95, 65, 29, 80, 175, 262, 693, 3905
INVAR-6, Run: 005, P, 0, 0, 0, 0, 77, 77, 0, 0, 1, 526, 1, 21, 175, 737, 4363, 98, 65, 32, 77, 175, 262, 814, 4363
INVAR-6, Run: 006, P, 0, 0, 0, 0, 75, 75, 0, 0, 1, 526, 1, 25, 175, 781, 6042, 100, 67, 32, 75, 175, 262, 856, 6042
INVAR-6, Run: 007, P, 0, 0, 0, 0, 77, 77, 0, 0, 1, 526, 1, 21, 175, 750, 5984, 98, 63, 34, 77, 175, 262, 827, 5984
INVAR-6, Run: 008, P, 0, 0, 0, 0, 79, 79, 0, 0, 1, 526, 1, 17, 175, 785, 4261, 96, 63, 32, 79, 175, 262, 864, 4261
INVAR-6, Run: 009, P, 0, 0, 0, 0, 77, 77, 0, 0, 1, 526, 1, 21, 175, 627, 4209, 98, 58, 39, 77, 175, 262, 704, 4209
INVAR-6, Run: 010, P, 0, 0, 0, 0, 76, 76, 0, 0, 1, 526, 1, 23, 175, 612, 3980, 99, 57, 41, 76, 175, 262, 688, 3980
INVAR-6, Run: 011, P, 0, 0, 0, 0, 77, 77, 0, 0, 1, 526, 1, 21, 175, 559, 4437, 98, 65, 32, 77, 175, 262, 636, 4437
INVAR-6, Run: 012, P, 0, 0, 0, 0, 79, 79, 0, 0, 1, 526, 1, 17, 175, 745, 5584, 96, 62, 33, 79, 175, 262, 824, 5584
INVAR-6, Run: 013, P, 0, 0, 0, 0, 78, 78, 0, 0, 1, 526, 1, 19, 175, 871, 5194, 97, 53, 43, 78, 175, 262, 949, 5194
INVAR-6, Run: 014, P, 0, 0, 0, 0, 76, 76, 0, 0, 1, 526, 1, 23, 175, 500, 4862, 99, 74, 24, 76, 175, 262, 576, 4862
INVAR-6, Run: 015, P, 0, 0, 0, 0, 77, 77, 0, 0, 1, 526, 1, 21, 175, 910, 5309, 98, 64, 33, 77, 175, 262, 987, 5309
INVAR-6, Run: 016, P, 0, 0, 0, 0, 76, 76, 0, 0, 1, 526, 1, 23, 175, 990, 6036, 99, 53, 45, 76, 175, 262, 1066, 6036
INVAR-6, Run: 017, P, 0, 0, 0, 0, 78, 78, 0, 0, 1, 526, 1, 19, 175, 647, 4095, 97, 58, 38, 78, 175, 262, 725, 4095
INVAR-6, Run: 018, P, 0, 0, 0, 0, 78, 78, 0, 0, 1, 526, 1, 19, 175, 695, 4004, 97, 50, 46, 78, 175, 262, 773, 4004
INVAR-6, Run: 019, P, 0, 0, 0, 0, 79, 79, 0, 0, 1, 526, 1, 17, 175, 914, 5426, 96, 55, 40, 79, 175, 262, 993, 5426
INVAR-6, Run: 020, P, 0, 0, 0, 0, 80, 80, 0, 0, 1, 526, 1, 15, 175, 555, 4387, 95, 57, 37, 80, 175, 262, 635, 4387
INVAR-6, Run: 021, P, 0, 0, 0, 0, 79, 79, 0, 0, 1, 526, 1, 17, 175, 682, 4373, 96, 60, 35, 79, 175, 262, 761, 4373
INVAR-6, Run: 022, P, 0, 0, 0, 0, 81, 81, 0, 0, 1, 526, 1, 13, 175, 778, 5002, 94, 56, 37, 81, 175, 262, 859, 5002
INVAR-6, Run: 023, P, 0, 0, 0, 0, 79, 79, 0, 0, 1, 526, 1, 17, 175, 763, 5742, 96, 64, 31, 79, 175, 262, 842, 5742
INVAR-6, Run: 024, P, 0, 0, 0, 0, 79, 79, 0, 0, 1, 526, 1, 17, 175, 766, 5333, 96, 61, 34, 79, 175, 262, 845, 5333
INVAR-6, Run: 025, P, 0, 0, 0, 0, 80, 80, 0, 0, 1, 526, 1, 15, 175, 738, 4283, 95, 61, 33, 80, 175, 262, 818, 4283
INVAR-6, Run: 026, P, 0, 0, 0, 0, 80, 80, 0, 0, 1, 526, 1, 15, 175, 709, 4719, 95, 62, 32, 80, 175, 262, 789, 4719
INVAR-6, Run: 027, P, 0, 0, 0, 0, 81, 81, 0, 0, 1, 526, 1, 13, 175, 649, 4527, 94, 61, 32, 81, 175, 262, 730, 4527
INVAR-6, Run: 028, P, 0, 0, 0, 0, 78, 78, 0, 0, 1, 526, 1, 19, 175, 658, 4713, 97, 70, 26, 78, 175, 262, 736, 4713
INVAR-6, Run: 029, P, 0, 0, 0, 0, 75, 75, 0, 0, 1, 526, 1, 25, 175, 772, 6093, 100, 61, 38, 75, 175, 262, 847, 6093
INVAR-6, Run: 030, P, 0, 0, 0, 0, 78, 78, 0, 0, 1, 526, 1, 19, 175, 788, 5051, 97, 58, 38, 78, 175, 262, 866, 5051
INVAR-6, Run: 031, P, 0, 0, 0, 0, 78, 78, 0, 0, 1, 526, 1, 19, 175, 724, 3740, 97, 59, 37, 78, 175, 262, 802, 3740
INVAR-6, Run: 032, P, 0, 0, 0, 0, 79, 79, 0, 0, 1, 526, 1, 17, 175, 880, 5530, 96, 60, 35, 79, 175, 262, 959, 5530
INVAR-6, Run: 033, P, 0, 0, 0, 0, 78, 78, 0, 0, 1, 526, 1, 19, 175, 634, 3409, 97, 54, 42, 78, 175, 262, 712, 3409
INVAR-6, Run: 034, P, 0, 0, 0, 0, 80, 80, 0, 0, 1, 526, 1, 15, 175, 725, 4478, 95, 46, 48, 80, 175, 262, 805, 4478
INVAR-6, Run: 035, P, 0, 0, 0, 0, 80, 80, 0, 0, 1, 526, 1, 15, 175, 813, 4549, 95, 56, 38, 80, 175, 262, 893, 4549
INVAR-6, Run: 036, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 526, 1, 11, 175, 724, 4377, 93, 60, 32, 82, 175, 262, 806, 4377
INVAR-6, Run: 037, P, 0, 0, 0, 0, 78, 78, 0, 0, 1, 526, 1, 19, 175, 569, 4318, 97, 58, 38, 78, 175, 262, 647, 4318
INVAR-6, Run: 038, P, 0, 0, 0, 0, 81, 81, 0, 0, 1, 526, 1, 13, 175, 736, 5242, 94, 55, 38, 81, 175, 262, 817, 5242
INVAR-6, Run: 039, P, 0, 0, 0, 0, 80, 80, 0, 0, 1, 526, 1, 15, 175, 738, 4538, 95, 53, 41, 80, 175, 262, 818, 4538
INVAR-6, Run: 040, P, 0, 0, 0, 0, 81, 81, 0, 0, 1, 526, 1, 13, 175, 775, 4341, 94, 62, 31, 81, 175, 262, 856, 4341
INVAR-6, Run: 041, P, 0, 0, 0, 0, 79, 79, 0, 0, 1, 526, 1, 17, 175, 917, 5286, 96, 49, 46, 79, 175, 262, 996, 5286
INVAR-6, Run: 042, P, 0, 0, 0, 0, 78, 78, 0, 0, 1, 526, 1, 19, 175, 697, 4322, 97, 70, 26, 78, 175, 262, 775, 4322
INVAR-6, Run: 043, P, 0, 0, 0, 0, 76, 76, 0, 0, 1, 526, 1, 23, 175, 697, 4145, 99, 56, 42, 76, 175, 262, 773, 4145
INVAR-6, Run: 044, P, 0, 0, 0, 0, 77, 77, 0, 0, 1, 526, 1, 21, 175, 808, 6726, 98, 63, 34, 77, 175, 262, 885, 6726
INVAR-6, Run: 045, P, 0, 0, 0, 0, 80, 80, 0, 0, 1, 526, 1, 15, 175, 812, 5338, 95, 65, 29, 80, 175, 262, 892, 5338
INVAR-6, Run: 046, P, 0, 0, 0, 0, 80, 80, 0, 0, 1, 526, 1, 15, 175, 666, 5168, 95, 61, 33, 80, 175, 262, 746, 5168
INVAR-6, Run: 047, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 526, 1, 11, 175, 626, 5819, 93, 50, 42, 82, 175, 262, 708, 5819
INVAR-6, Run: 048, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 526, 1, 11, 175, 920, 5092, 93, 58, 34, 82, 175, 262, 1002, 5092
INVAR-6, Run: 049, P, 0, 0, 0, 0, 80, 80, 0, 0, 1, 526, 1, 15, 175, 583, 6232, 95, 62, 32, 80, 175, 262, 663, 6232
INVAR-6, Run: 050, P, 0, 0, 0, 0, 77, 77, 0, 0, 1, 526, 1, 21, 175, 808, 5743, 98, 61, 36, 77, 175, 262, 885, 5743
