Input Number, Run_Number, Result@ 100, X2, Y, Reaction2
INVAR-21, Run: 012, E, 0, 0, 0
INVAR-21, Run: 013, E, 0, 0, 0
INVAR-21, Run: 014, E, 0, 0, 0
INVAR-21, Run: 015, E, 0, 0, 0
INVAR-21, Run: 016, E, 0, 0, 0
INVAR-21, Run: 017, E, 0, 0, 0
INVAR-21, Run: 018, E, 0, 0, 0
INVAR-21, Run: 019, E, 0, 0, 0
INVAR-21, Run: 020, E, 0, 0, 0
INVAR-21, Run: 021, E, 0, 0, 0
INVAR-21, Run: 022, E, 0, 0, 0
INVAR-21, Run: 023, E, 0, 0, 0
INVAR-21, Run: 024, E, 0, 0, 0
INVAR-21, Run: 025, E, 0, 0, 0
INVAR-21, Run: 026, E, 0, 0, 0
INVAR-21, Run: 027, E, 0, 0, 0
INVAR-21, Run: 028, E, 0, 0, 0
INVAR-21, Run: 029, E, 0, 0, 0
INVAR-21, Run: 030, E, 0, 0, 0
INVAR-21, Run: 031, E, 0, 0, 0
INVAR-21, Run: 032, E, 0, 0, 0
INVAR-21, Run: 033, E, 0, 0, 0
INVAR-21, Run: 034, E, 0, 0, 0
INVAR-21, Run: 035, E, 0, 0, 0
INVAR-21, Run: 036, E, 0, 0, 0
INVAR-21, Run: 037, E, 0, 0, 0
