Input Number, Run_Number, Result@ 100, Y, B, X1, A, C, PO, D, CO, PE, CE, E, F, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 036, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 559, 9, 9, 442, 19, 14, 5, 19, 78, 39, 866, 433
INVAR-4, Run: 037, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 353, 22, 22, 236, 19, 8, 11, 19, 78, 39, 866, 433
INVAR-4, Run: 038, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 415, 10, 10, 298, 19, 8, 11, 19, 78, 39, 684, 342
INVAR-4, Run: 039, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 308, 9, 9, 191, 19, 11, 8, 19, 78, 39, 702, 351
INVAR-4, Run: 040, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 448, 13, 13, 331, 19, 13, 6, 19, 78, 39, 794, 397
INVAR-4, Run: 041, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 481, 20, 20, 364, 19, 12, 7, 19, 78, 39, 812, 406
INVAR-4, Run: 042, P, 0, 0, 0, 1, 0, 1, 0, 119, 0, 0, 19, 2, 119, 39, 617, 18, 18, 498, 19, 12, 7, 19, 78, 39, 954, 476
INVAR-4, Run: 043, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 413, 12, 12, 296, 19, 11, 8, 19, 78, 39, 674, 337
INVAR-4, Run: 044, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 446, 13, 13, 329, 19, 9, 10, 19, 78, 39, 772, 386
INVAR-4, Run: 045, P, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 422, 15, 15, 304, 19, 14, 5, 19, 78, 39, 493, 246
INVAR-4, Run: 046, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 524, 13, 13, 407, 19, 16, 3, 19, 78, 39, 1004, 502
INVAR-4, Run: 047, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 472, 10, 10, 355, 19, 13, 6, 19, 78, 39, 732, 366
INVAR-4, Run: 048, P, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 615, 8, 8, 497, 19, 14, 5, 19, 78, 39, 1075, 537
INVAR-4, Run: 049, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 345, 15, 15, 228, 19, 12, 7, 19, 78, 39, 690, 345
INVAR-4, Run: 050, P, 0, 0, 0, 1, 0, 1, 0, 119, 0, 0, 19, 2, 119, 39, 374, 18, 18, 255, 19, 12, 7, 19, 78, 39, 798, 398
INVAR-4, Run: 051, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 460, 16, 16, 343, 19, 12, 7, 19, 78, 39, 708, 354
INVAR-4, Run: 052, P, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 425, 12, 12, 307, 19, 11, 8, 19, 78, 39, 919, 459
INVAR-4, Run: 053, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 583, 18, 18, 466, 19, 8, 11, 19, 78, 39, 972, 486
INVAR-4, Run: 054, P, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 450, 14, 14, 332, 19, 14, 5, 19, 78, 39, 885, 442
INVAR-4, Run: 055, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 325, 11, 11, 208, 19, 8, 11, 19, 78, 39, 646, 323
INVAR-4, Run: 056, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 436, 14, 14, 319, 19, 10, 9, 19, 78, 39, 904, 452
INVAR-4, Run: 057, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 803, 20, 20, 686, 19, 15, 4, 19, 78, 39, 806, 403
INVAR-4, Run: 058, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 472, 12, 12, 355, 19, 12, 7, 19, 78, 39, 712, 356
INVAR-4, Run: 059, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 404, 11, 11, 287, 19, 13, 6, 19, 78, 39, 588, 294
INVAR-4, Run: 060, P, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 368, 14, 14, 250, 19, 11, 8, 19, 78, 39, 619, 309
INVAR-4, Run: 061, P, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 318, 14, 14, 200, 19, 15, 4, 19, 78, 39, 739, 369
INVAR-4, Run: 062, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 381, 26, 26, 264, 19, 7, 12, 19, 78, 39, 750, 375
INVAR-4, Run: 063, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 350, 13, 13, 233, 19, 12, 7, 19, 78, 39, 490, 245
INVAR-4, Run: 064, P, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 537, 17, 17, 419, 19, 18, 1, 19, 78, 39, 1023, 511
INVAR-4, Run: 065, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 372, 17, 17, 255, 19, 16, 3, 19, 78, 39, 598, 299
INVAR-4, Run: 066, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 539, 22, 22, 422, 19, 14, 5, 19, 78, 39, 908, 454
INVAR-4, Run: 067, P, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 443, 14, 14, 325, 19, 13, 6, 19, 78, 39, 675, 337
INVAR-4, Run: 068, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 421, 17, 17, 304, 19, 14, 5, 19, 78, 39, 878, 439
INVAR-4, Run: 069, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 407, 17, 17, 290, 19, 13, 6, 19, 78, 39, 596, 298
INVAR-4, Run: 070, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 403, 11, 11, 286, 19, 9, 10, 19, 78, 39, 830, 415
INVAR-4, Run: 071, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 363, 20, 20, 246, 19, 11, 8, 19, 78, 39, 706, 353
INVAR-4, Run: 072, P, 0, 0, 0, 1, 0, 1, 0, 119, 0, 0, 19, 2, 119, 39, 468, 14, 14, 349, 19, 12, 7, 19, 78, 39, 964, 481
INVAR-4, Run: 073, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 616, 9, 9, 499, 19, 18, 1, 19, 78, 39, 828, 414
INVAR-4, Run: 074, P, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 575, 12, 12, 457, 19, 15, 4, 19, 78, 39, 827, 413
INVAR-4, Run: 075, P, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 399, 10, 10, 281, 19, 15, 4, 19, 78, 39, 701, 350
INVAR-4, Run: 076, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 503, 17, 17, 386, 19, 15, 4, 19, 78, 39, 958, 479
INVAR-4, Run: 077, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 485, 14, 14, 368, 19, 11, 8, 19, 78, 39, 682, 341
INVAR-4, Run: 078, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 442, 10, 10, 325, 19, 15, 4, 19, 78, 39, 638, 319
INVAR-4, Run: 079, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 402, 18, 18, 285, 19, 8, 11, 19, 78, 39, 624, 312
INVAR-4, Run: 080, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 635, 16, 16, 518, 19, 13, 6, 19, 78, 39, 1042, 521
INVAR-4, Run: 081, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 549, 14, 14, 432, 19, 15, 4, 19, 78, 39, 848, 424
INVAR-4, Run: 082, P, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 719, 16, 16, 601, 19, 15, 4, 19, 78, 39, 1183, 591
INVAR-4, Run: 083, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 606, 14, 14, 489, 19, 12, 7, 19, 78, 39, 916, 458
INVAR-4, Run: 084, P, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 464, 26, 26, 346, 19, 14, 5, 19, 78, 39, 849, 424
INVAR-4, Run: 085, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 452, 16, 16, 335, 19, 12, 7, 19, 78, 39, 838, 419
INVAR-4, Run: 086, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 352, 19, 19, 235, 19, 11, 8, 19, 78, 39, 702, 351
INVAR-4, Run: 087, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 387, 7, 7, 270, 19, 14, 5, 19, 78, 39, 622, 311
INVAR-4, Run: 088, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 333, 9, 9, 216, 19, 11, 8, 19, 78, 39, 582, 291
INVAR-4, Run: 089, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 411, 16, 16, 294, 19, 9, 10, 19, 78, 39, 766, 383
INVAR-4, Run: 090, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 385, 12, 12, 268, 19, 11, 8, 19, 78, 39, 662, 331
INVAR-4, Run: 091, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 332, 5, 5, 215, 19, 13, 6, 19, 78, 39, 532, 266
INVAR-4, Run: 092, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 695, 14, 14, 578, 19, 10, 9, 19, 78, 39, 940, 470
INVAR-4, Run: 093, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 348, 9, 9, 231, 19, 13, 6, 19, 78, 39, 650, 325
INVAR-4, Run: 094, P, 0, 0, 0, 1, 0, 1, 0, 119, 0, 0, 19, 2, 119, 39, 427, 13, 13, 308, 19, 12, 7, 19, 78, 39, 938, 468
INVAR-4, Run: 095, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 536, 9, 9, 419, 19, 13, 6, 19, 78, 39, 1094, 547
INVAR-4, Run: 096, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 497, 16, 16, 380, 19, 16, 3, 19, 78, 39, 720, 360
INVAR-4, Run: 097, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 455, 14, 14, 338, 19, 14, 5, 19, 78, 39, 612, 306
INVAR-4, Run: 098, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 466, 14, 14, 349, 19, 12, 7, 19, 78, 39, 802, 401
INVAR-4, Run: 099, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 262, 12, 12, 145, 19, 10, 9, 19, 78, 39, 666, 333
INVAR-4, Run: 100, P, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 381, 21, 21, 263, 19, 11, 8, 19, 78, 39, 691, 345
INVAR-5, Run: 001, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 723, 15, 15, 564, 26, 19, 7, 26, 106, 53, 1150, 575
INVAR-5, Run: 002, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 578, 11, 11, 419, 26, 20, 6, 26, 106, 53, 924, 462
INVAR-5, Run: 003, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 438, 19, 19, 279, 26, 17, 9, 26, 106, 53, 1058, 529
INVAR-5, Run: 004, P, 0, 0, 0, 1, 0, 1, 0, 161, 0, 0, 26, 2, 161, 53, 848, 23, 23, 687, 26, 18, 8, 26, 106, 53, 1392, 695
INVAR-5, Run: 005, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 428, 15, 15, 269, 26, 20, 6, 26, 106, 53, 1034, 517
INVAR-5, Run: 006, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 618, 20, 20, 459, 26, 18, 8, 26, 106, 53, 1016, 508
INVAR-5, Run: 007, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 612, 20, 20, 453, 26, 17, 9, 26, 106, 53, 1148, 574
INVAR-5, Run: 008, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 546, 17, 17, 387, 26, 16, 10, 26, 106, 53, 922, 461
INVAR-5, Run: 009, P, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 492, 15, 15, 332, 26, 17, 9, 26, 106, 53, 1095, 547
INVAR-5, Run: 010, P, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 941, 21, 21, 781, 26, 20, 6, 26, 106, 53, 1541, 770
INVAR-5, Run: 011, P, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 629, 19, 19, 469, 26, 13, 13, 26, 106, 53, 1165, 582
INVAR-5, Run: 012, P, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 803, 23, 23, 643, 26, 17, 9, 26, 106, 53, 1709, 854
INVAR-5, Run: 013, P, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 1029, 27, 27, 869, 26, 17, 9, 26, 106, 53, 1429, 714
INVAR-5, Run: 014, P, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 496, 25, 25, 336, 26, 15, 11, 26, 106, 53, 1001, 500
INVAR-5, Run: 015, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 693, 15, 15, 534, 26, 16, 10, 26, 106, 53, 1456, 728
INVAR-5, Run: 016, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 655, 19, 19, 496, 26, 19, 7, 26, 106, 53, 1098, 549
INVAR-5, Run: 017, P, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 696, 14, 14, 536, 26, 18, 8, 26, 106, 53, 1053, 526
INVAR-5, Run: 018, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 741, 25, 25, 582, 26, 17, 9, 26, 106, 53, 1634, 817
INVAR-5, Run: 019, P, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 756, 17, 17, 596, 26, 13, 13, 26, 106, 53, 1699, 849
INVAR-5, Run: 020, P, 0, 0, 0, 1, 0, 1, 0, 161, 0, 0, 26, 2, 161, 53, 698, 20, 20, 537, 26, 14, 12, 26, 106, 53, 862, 430
INVAR-5, Run: 021, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 1001, 18, 18, 842, 26, 20, 6, 26, 106, 53, 1786, 893
INVAR-5, Run: 022, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 656, 13, 13, 497, 26, 18, 8, 26, 106, 53, 1412, 706
INVAR-5, Run: 023, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 531, 28, 28, 372, 26, 13, 13, 26, 106, 53, 1130, 565
INVAR-5, Run: 024, P, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 738, 24, 24, 578, 26, 16, 10, 26, 106, 53, 1453, 726
INVAR-5, Run: 025, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 763, 36, 36, 604, 26, 16, 10, 26, 106, 53, 1376, 688
INVAR-5, Run: 026, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 856, 14, 14, 697, 26, 13, 13, 26, 106, 53, 1270, 635
INVAR-5, Run: 027, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 817, 16, 16, 658, 26, 18, 8, 26, 106, 53, 1270, 635
INVAR-5, Run: 028, P, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 786, 17, 17, 626, 26, 16, 10, 26, 106, 53, 1673, 836
INVAR-5, Run: 029, P, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 660, 22, 22, 500, 26, 20, 6, 26, 106, 53, 1231, 615
INVAR-5, Run: 030, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 570, 29, 29, 411, 26, 16, 10, 26, 106, 53, 1148, 574
INVAR-5, Run: 031, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 635, 15, 15, 476, 26, 20, 6, 26, 106, 53, 1020, 510
INVAR-5, Run: 032, P, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 738, 23, 23, 578, 26, 14, 12, 26, 106, 53, 1277, 638
INVAR-5, Run: 033, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 461, 14, 14, 302, 26, 15, 11, 26, 106, 53, 986, 493
INVAR-5, Run: 034, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 1128, 12, 12, 969, 26, 20, 6, 26, 106, 53, 2008, 1004
INVAR-5, Run: 035, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 911, 22, 22, 752, 26, 14, 12, 26, 106, 53, 1372, 686
INVAR-5, Run: 036, P, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 587, 18, 18, 427, 26, 14, 12, 26, 106, 53, 1283, 641
INVAR-5, Run: 037, P, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 510, 19, 19, 350, 26, 16, 10, 26, 106, 53, 1183, 591
INVAR-5, Run: 038, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 619, 19, 19, 460, 26, 19, 7, 26, 106, 53, 1476, 738
INVAR-5, Run: 039, P, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 947, 20, 20, 787, 26, 11, 15, 26, 106, 53, 1705, 852
INVAR-5, Run: 040, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 834, 19, 19, 675, 26, 17, 9, 26, 106, 53, 1686, 843
INVAR-5, Run: 041, P, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 635, 23, 23, 475, 26, 18, 8, 26, 106, 53, 1197, 598
INVAR-5, Run: 042, P, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 618, 22, 22, 458, 26, 19, 7, 26, 106, 53, 1019, 509
INVAR-5, Run: 043, P, 0, 0, 0, 1, 0, 1, 0, 161, 0, 0, 26, 2, 161, 53, 1065, 16, 16, 904, 26, 16, 10, 26, 106, 53, 1464, 731
INVAR-5, Run: 044, P, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 610, 21, 21, 450, 26, 13, 13, 26, 106, 53, 1347, 673
INVAR-5, Run: 045, P, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 767, 15, 15, 607, 26, 16, 10, 26, 106, 53, 1431, 715
INVAR-5, Run: 046, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 884, 26, 26, 725, 26, 14, 12, 26, 106, 53, 1660, 830
INVAR-5, Run: 047, P, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 476, 16, 16, 316, 26, 13, 13, 26, 106, 53, 999, 499
INVAR-5, Run: 048, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 858, 18, 18, 699, 26, 19, 7, 26, 106, 53, 1288, 644
INVAR-5, Run: 049, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 877, 12, 12, 718, 26, 14, 12, 26, 106, 53, 1178, 589
INVAR-5, Run: 050, P, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 613, 21, 21, 453, 26, 13, 13, 26, 106, 53, 1473, 736
INVAR-5, Run: 051, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 565, 19, 19, 406, 26, 18, 8, 26, 106, 53, 1294, 647
INVAR-5, Run: 052, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 669, 20, 20, 510, 26, 18, 8, 26, 106, 53, 1466, 733
INVAR-5, Run: 053, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 583, 10, 10, 424, 26, 23, 3, 26, 106, 53, 1052, 526
INVAR-5, Run: 054, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 531, 13, 13, 372, 26, 21, 5, 26, 106, 53, 744, 372
INVAR-5, Run: 055, P, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 575, 30, 30, 415, 26, 16, 10, 26, 106, 53, 1051, 525
INVAR-5, Run: 056, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 430, 18, 18, 271, 26, 15, 11, 26, 106, 53, 1086, 543
INVAR-5, Run: 057, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 663, 21, 21, 504, 26, 19, 7, 26, 106, 53, 1178, 589
INVAR-5, Run: 058, P, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 710, 26, 26, 550, 26, 14, 12, 26, 106, 53, 1375, 687
INVAR-5, Run: 059, P, 0, 0, 0, 1, 0, 1, 0, 161, 0, 0, 26, 2, 161, 53, 584, 20, 20, 423, 26, 19, 7, 26, 106, 53, 1128, 563
INVAR-5, Run: 060, P, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 883, 26, 26, 723, 26, 17, 9, 26, 106, 53, 1361, 680
INVAR-5, Run: 061, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 696, 16, 16, 537, 26, 13, 13, 26, 106, 53, 1386, 693
INVAR-5, Run: 062, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 844, 28, 28, 685, 26, 16, 10, 26, 106, 53, 1438, 719
INVAR-5, Run: 063, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 634, 23, 23, 475, 26, 17, 9, 26, 106, 53, 1474, 737
INVAR-5, Run: 064, P, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 710, 13, 13, 550, 26, 20, 6, 26, 106, 53, 1055, 527
INVAR-5, Run: 065, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 922, 22, 22, 763, 26, 16, 10, 26, 106, 53, 1874, 937
INVAR-5, Run: 066, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 522, 24, 24, 363, 26, 15, 11, 26, 106, 53, 976, 488
INVAR-5, Run: 067, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 734, 20, 20, 575, 26, 15, 11, 26, 106, 53, 998, 499
INVAR-5, Run: 068, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 640, 18, 18, 481, 26, 20, 6, 26, 106, 53, 1040, 520
INVAR-5, Run: 069, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 666, 16, 16, 507, 26, 16, 10, 26, 106, 53, 1188, 594
INVAR-5, Run: 070, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 843, 20, 20, 684, 26, 14, 12, 26, 106, 53, 1100, 550
INVAR-5, Run: 071, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 596, 15, 15, 437, 26, 18, 8, 26, 106, 53, 1172, 586
INVAR-5, Run: 072, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 750, 21, 21, 591, 26, 19, 7, 26, 106, 53, 1694, 847
INVAR-5, Run: 073, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 797, 17, 17, 638, 26, 18, 8, 26, 106, 53, 1764, 882
INVAR-5, Run: 074, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 735, 19, 19, 576, 26, 15, 11, 26, 106, 53, 1238, 619
INVAR-5, Run: 075, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 745, 22, 22, 586, 26, 13, 13, 26, 106, 53, 1646, 823
INVAR-5, Run: 076, P, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 650, 11, 11, 490, 26, 20, 6, 26, 106, 53, 1071, 535
INVAR-5, Run: 077, P, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 691, 15, 15, 531, 26, 13, 13, 26, 106, 53, 1349, 674
INVAR-5, Run: 078, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 907, 29, 29, 748, 26, 17, 9, 26, 106, 53, 1750, 875
INVAR-5, Run: 079, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 560, 14, 14, 401, 26, 16, 10, 26, 106, 53, 868, 434
INVAR-5, Run: 080, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 663, 12, 12, 504, 26, 18, 8, 26, 106, 53, 976, 488
INVAR-5, Run: 081, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 775, 22, 22, 616, 26, 18, 8, 26, 106, 53, 1618, 809
INVAR-5, Run: 082, P, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 620, 22, 22, 460, 26, 21, 5, 26, 106, 53, 1345, 672
INVAR-5, Run: 083, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 836, 13, 13, 677, 26, 17, 9, 26, 106, 53, 1438, 719
