Input Number, Run_Number, Result@ 100, CO, X1, Y, H, M, PO, CE, D, PE, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-8, Run: 022, F, 0, 0, 52, 0, 0, 0, 16, 0, 1, 78, 0, 18, 32, 44, 79, 16, 10, 5, 16, 32, 48, 60, 97
INVAR-8, Run: 023, F, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0, 16, 34, 31, 48, 17, 12, 4, 17, 34, 51, 48, 64
INVAR-8, Run: 024, F, 0, 0, 61, 0, 0, 0, 13, 0, 1, 54, 0, 24, 26, 35, 86, 13, 9, 3, 13, 26, 39, 48, 110
INVAR-8, Run: 025, F, 91, 0, 121, 1, 0, 1, 0, 17, 0, 0, 1, 15, 35, 61, 218, 17, 12, 5, 17, 35, 52, 61, 324
INVAR-8, Run: 026, F, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1, 17, 33, 39, 87, 16, 13, 3, 16, 33, 49, 39, 187
INVAR-8, Run: 027, F, 67, 0, 109, 1, 0, 1, 0, 14, 0, 0, 1, 21, 29, 29, 111, 14, 11, 3, 14, 29, 43, 29, 199
INVAR-8, Run: 028, F, 0, 0, 52, 0, 0, 0, 16, 0, 1, 78, 0, 18, 32, 19, 86, 16, 12, 3, 16, 32, 48, 35, 104
INVAR-8, Run: 029, F, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1, 17, 33, 53, 137, 16, 7, 9, 16, 33, 49, 53, 237
INVAR-8, Run: 030, F, 0, 0, 58, 0, 0, 0, 14, 0, 1, 62, 0, 22, 28, 38, 102, 14, 7, 6, 14, 28, 42, 52, 124
INVAR-8, Run: 031, F, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0, 16, 34, 23, 31, 17, 9, 7, 17, 34, 51, 40, 47
INVAR-8, Run: 032, F, 67, 0, 109, 1, 0, 1, 0, 14, 0, 0, 1, 21, 29, 40, 84, 14, 11, 3, 14, 29, 43, 40, 172
INVAR-8, Run: 033, F, 91, 0, 121, 1, 0, 1, 0, 17, 0, 0, 1, 15, 35, 39, 120, 17, 10, 7, 17, 35, 52, 39, 226
INVAR-8, Run: 034, F, 0, 0, 52, 0, 0, 0, 16, 0, 1, 78, 0, 18, 32, 38, 105, 16, 9, 6, 16, 32, 48, 54, 123
INVAR-8, Run: 035, F, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1, 19, 31, 49, 152, 15, 10, 5, 15, 31, 46, 49, 246
INVAR-8, Run: 036, F, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1, 17, 33, 46, 148, 16, 12, 4, 16, 33, 49, 46, 248
INVAR-8, Run: 037, F, 99, 0, 125, 1, 0, 1, 0, 18, 0, 0, 1, 13, 37, 64, 152, 18, 13, 5, 18, 37, 55, 64, 264
INVAR-8, Run: 038, F, 0, 0, 55, 0, 0, 0, 15, 0, 1, 70, 0, 20, 30, 14, 52, 15, 13, 1, 15, 30, 45, 29, 72
INVAR-8, Run: 039, F, 67, 0, 109, 1, 0, 1, 0, 14, 0, 0, 1, 21, 29, 29, 64, 14, 11, 3, 14, 29, 43, 29, 152
INVAR-8, Run: 040, F, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0, 16, 34, 46, 152, 17, 9, 7, 17, 34, 51, 63, 168
INVAR-8, Run: 041, F, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1, 19, 31, 30, 85, 15, 10, 5, 15, 31, 46, 30, 179
INVAR-8, Run: 042, F, 67, 0, 109, 1, 0, 1, 0, 14, 0, 0, 1, 21, 29, 47, 118, 14, 9, 5, 14, 29, 43, 47, 206
INVAR-8, Run: 043, F, 91, 0, 121, 1, 0, 1, 0, 17, 0, 0, 1, 15, 35, 26, 94, 17, 12, 5, 17, 35, 52, 26, 200
INVAR-8, Run: 044, F, 67, 0, 109, 1, 0, 1, 0, 14, 0, 0, 1, 21, 29, 47, 67, 14, 9, 5, 14, 29, 43, 47, 155
INVAR-8, Run: 045, F, 0, 0, 46, 0, 0, 0, 18, 0, 1, 94, 0, 14, 36, 40, 137, 18, 11, 6, 18, 36, 54, 58, 151
INVAR-8, Run: 046, F, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0, 16, 34, 53, 126, 17, 13, 3, 17, 34, 51, 70, 142
INVAR-8, Run: 047, F, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1, 19, 31, 35, 58, 15, 12, 3, 15, 31, 46, 35, 152
INVAR-8, Run: 048, F, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0, 16, 34, 48, 201, 17, 11, 5, 17, 34, 51, 65, 217
INVAR-8, Run: 049, F, 99, 0, 125, 1, 0, 1, 0, 18, 0, 0, 1, 13, 37, 69, 65, 18, 10, 8, 18, 37, 55, 69, 177
INVAR-8, Run: 050, F, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1, 19, 31, 33, 63, 15, 10, 5, 15, 31, 46, 33, 157
INVAR-8, Run: 051, F, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0, 16, 34, 31, 81, 17, 10, 6, 17, 34, 51, 48, 97
INVAR-8, Run: 052, F, 0, 0, 52, 0, 0, 0, 16, 0, 1, 78, 0, 18, 32, 32, 70, 16, 9, 6, 16, 32, 48, 48, 88
INVAR-8, Run: 053, F, 51, 0, 101, 1, 0, 1, 0, 12, 0, 0, 1, 25, 25, 16, 39, 12, 11, 1, 12, 25, 37, 16, 115
INVAR-8, Run: 054, F, 0, 0, 58, 0, 0, 0, 14, 0, 1, 62, 0, 22, 28, 20, 57, 14, 11, 2, 14, 28, 42, 34, 79
INVAR-8, Run: 055, F, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1, 17, 33, 29, 79, 16, 15, 1, 16, 33, 49, 29, 179
INVAR-8, Run: 056, F, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1, 19, 31, 41, 139, 15, 14, 1, 15, 31, 46, 41, 233
INVAR-8, Run: 057, F, 0, 0, 55, 0, 0, 0, 15, 0, 1, 70, 0, 20, 30, 29, 86, 15, 10, 4, 15, 30, 45, 44, 106
INVAR-8, Run: 058, F, 91, 0, 121, 1, 0, 1, 0, 17, 0, 0, 1, 15, 35, 67, 100, 17, 11, 6, 17, 35, 52, 67, 206
INVAR-8, Run: 059, F, 99, 0, 125, 1, 0, 1, 0, 18, 0, 0, 1, 13, 37, 41, 144, 18, 9, 9, 18, 37, 55, 41, 256
INVAR-8, Run: 060, F, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1, 17, 33, 32, 104, 16, 11, 5, 16, 33, 49, 32, 204
INVAR-8, Run: 061, F, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1, 19, 31, 59, 133, 15, 9, 6, 15, 31, 46, 59, 227
INVAR-8, Run: 062, F, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1, 17, 33, 61, 146, 16, 11, 5, 16, 33, 49, 61, 246
INVAR-8, Run: 063, F, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1, 19, 31, 59, 65, 15, 8, 7, 15, 31, 46, 59, 159
INVAR-8, Run: 064, F, 0, 0, 58, 0, 0, 0, 14, 0, 1, 62, 0, 22, 28, 21, 53, 14, 12, 1, 14, 28, 42, 35, 75
INVAR-8, Run: 065, F, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1, 17, 33, 66, 185, 16, 10, 6, 16, 33, 49, 66, 285
INVAR-8, Run: 066, F, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1, 19, 31, 113, 281, 15, 8, 7, 15, 31, 46, 113, 375
INVAR-8, Run: 067, F, 0, 0, 52, 0, 0, 0, 16, 0, 1, 78, 0, 18, 32, 25, 118, 16, 11, 4, 16, 32, 48, 41, 136
INVAR-8, Run: 068, F, 0, 0, 55, 0, 0, 0, 15, 0, 1, 70, 0, 20, 30, 44, 152, 15, 11, 3, 15, 30, 45, 59, 172
INVAR-8, Run: 069, F, 0, 0, 55, 0, 0, 0, 15, 0, 1, 70, 0, 20, 30, 32, 116, 15, 9, 5, 15, 30, 45, 47, 136
INVAR-8, Run: 070, F, 0, 0, 46, 0, 0, 0, 18, 0, 1, 94, 0, 14, 36, 48, 175, 18, 9, 8, 18, 36, 54, 66, 189
INVAR-8, Run: 071, F, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1, 19, 31, 27, 51, 15, 10, 5, 15, 31, 46, 27, 145
INVAR-8, Run: 072, F, 0, 0, 55, 0, 0, 0, 15, 0, 1, 70, 0, 20, 30, 16, 61, 15, 12, 2, 15, 30, 45, 31, 81
INVAR-8, Run: 073, F, 91, 0, 121, 1, 0, 1, 0, 17, 0, 0, 1, 15, 35, 37, 84, 17, 12, 5, 17, 35, 52, 37, 190
INVAR-8, Run: 074, F, 59, 0, 105, 1, 0, 1, 0, 13, 0, 0, 1, 23, 27, 41, 113, 13, 6, 7, 13, 27, 40, 41, 195
INVAR-8, Run: 075, F, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1, 17, 33, 73, 282, 16, 10, 6, 16, 33, 49, 73, 382
INVAR-8, Run: 076, F, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0, 16, 34, 28, 79, 17, 11, 5, 17, 34, 51, 45, 95
INVAR-8, Run: 077, F, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0, 16, 34, 37, 73, 17, 11, 5, 17, 34, 51, 54, 89
INVAR-8, Run: 078, F, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0, 16, 34, 53, 142, 17, 7, 9, 17, 34, 51, 70, 158
INVAR-8, Run: 079, F, 0, 0, 52, 0, 0, 0, 16, 0, 1, 78, 0, 18, 32, 32, 112, 16, 9, 6, 16, 32, 48, 48, 130
INVAR-8, Run: 080, F, 0, 0, 52, 0, 0, 0, 16, 0, 1, 78, 0, 18, 32, 36, 125, 16, 6, 9, 16, 32, 48, 52, 143
INVAR-8, Run: 081, F, 0, 0, 46, 0, 0, 0, 18, 0, 1, 94, 0, 14, 36, 71, 191, 18, 12, 5, 18, 36, 54, 89, 205
INVAR-8, Run: 082, F, 0, 0, 52, 0, 0, 0, 16, 0, 1, 78, 0, 18, 32, 34, 114, 16, 8, 7, 16, 32, 48, 50, 132
INVAR-8, Run: 083, F, 0, 0, 55, 0, 0, 0, 15, 0, 1, 70, 0, 20, 30, 31, 112, 15, 6, 8, 15, 30, 45, 46, 132
INVAR-8, Run: 084, F, 0, 0, 52, 0, 0, 0, 16, 0, 1, 78, 0, 18, 32, 37, 141, 16, 12, 3, 16, 32, 48, 53, 159
INVAR-8, Run: 085, F, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1, 19, 31, 45, 110, 15, 9, 6, 15, 31, 46, 45, 204
INVAR-8, Run: 086, F, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0, 16, 34, 52, 112, 17, 13, 3, 17, 34, 51, 69, 128
INVAR-8, Run: 087, F, 67, 0, 109, 1, 0, 1, 0, 14, 0, 0, 1, 21, 29, 36, 69, 14, 7, 7, 14, 29, 43, 36, 157
INVAR-8, Run: 088, F, 0, 0, 55, 0, 0, 0, 15, 0, 1, 70, 0, 20, 30, 17, 34, 15, 13, 1, 15, 30, 45, 32, 54
INVAR-8, Run: 089, F, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1, 17, 33, 25, 62, 16, 12, 4, 16, 33, 49, 25, 162
INVAR-8, Run: 090, F, 0, 0, 46, 0, 0, 0, 18, 0, 1, 94, 0, 14, 36, 57, 132, 18, 10, 7, 18, 36, 54, 75, 146
INVAR-8, Run: 091, F, 0, 0, 52, 0, 0, 0, 16, 0, 1, 78, 0, 18, 32, 29, 124, 16, 9, 6, 16, 32, 48, 45, 142
INVAR-8, Run: 092, F, 59, 0, 105, 1, 0, 1, 0, 13, 0, 0, 1, 23, 27, 38, 95, 13, 9, 4, 13, 27, 40, 38, 177
INVAR-8, Run: 093, F, 91, 0, 121, 1, 0, 1, 0, 17, 0, 0, 1, 15, 35, 52, 100, 17, 14, 3, 17, 35, 52, 52, 206
INVAR-8, Run: 094, F, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0, 16, 34, 40, 131, 17, 12, 4, 17, 34, 51, 57, 147
INVAR-8, Run: 095, F, 0, 0, 55, 0, 0, 0, 15, 0, 1, 70, 0, 20, 30, 19, 38, 15, 7, 7, 15, 30, 45, 34, 58
INVAR-8, Run: 096, F, 0, 0, 52, 0, 0, 0, 16, 0, 1, 78, 0, 18, 32, 31, 52, 16, 9, 6, 16, 32, 48, 47, 70
INVAR-8, Run: 097, F, 0, 0, 52, 0, 0, 0, 16, 0, 1, 78, 0, 18, 32, 33, 103, 16, 8, 7, 16, 32, 48, 49, 121
INVAR-8, Run: 098, F, 0, 0, 55, 0, 0, 0, 15, 0, 1, 70, 0, 20, 30, 29, 83, 15, 7, 7, 15, 30, 45, 44, 103
INVAR-8, Run: 099, F, 99, 0, 125, 1, 0, 1, 0, 18, 0, 0, 1, 13, 37, 65, 108, 18, 9, 9, 18, 37, 55, 65, 220
INVAR-8, Run: 100, F, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1, 19, 31, 61, 148, 15, 13, 2, 15, 31, 46, 61, 242
INVAR-9, Run: 001, F, 169, 0, 235, 1, 0, 1, 0, 33, 0, 0, 1, 33, 67, 130, 223, 33, 24, 9, 33, 67, 100, 130, 425
INVAR-9, Run: 002, F, 0, 0, 101, 0, 0, 0, 33, 0, 1, 164, 0, 34, 66, 123, 317, 33, 19, 13, 33, 66, 99, 156, 351
INVAR-9, Run: 003, F, 0, 0, 110, 0, 0, 0, 30, 0, 1, 140, 0, 40, 60, 99, 296, 30, 14, 15, 30, 60, 90, 129, 336
INVAR-9, Run: 004, F, 137, 0, 219, 1, 0, 1, 0, 29, 0, 0, 1, 41, 59, 135, 486, 29, 19, 10, 29, 59, 88, 135, 664
INVAR-9, Run: 005, F, 185, 0, 243, 1, 0, 1, 0, 35, 0, 0, 1, 29, 71, 158, 277, 35, 26, 9, 35, 71, 106, 158, 491
INVAR-9, Run: 006, F, 153, 0, 227, 1, 0, 1, 0, 31, 0, 0, 1, 37, 63, 92, 207, 31, 18, 13, 31, 63, 94, 92, 397
INVAR-9, Run: 007, F, 153, 0, 227, 1, 0, 1, 0, 31, 0, 0, 1, 37, 63, 99, 103, 31, 19, 12, 31, 63, 94, 99, 293
INVAR-9, Run: 008, F, 0, 0, 107, 0, 0, 0, 31, 0, 1, 148, 0, 38, 62, 77, 162, 31, 19, 11, 31, 62, 93, 108, 200
INVAR-9, Run: 009, F, 145, 0, 223, 1, 0, 1, 0, 30, 0, 0, 1, 39, 61, 86, 258, 30, 25, 5, 30, 61, 91, 86, 442
INVAR-9, Run: 010, F, 0, 0, 104, 0, 0, 0, 32, 0, 1, 156, 0, 36, 64, 91, 230, 32, 20, 11, 32, 64, 96, 123, 266
INVAR-9, Run: 011, F, 0, 0, 119, 0, 0, 0, 27, 0, 1, 116, 0, 46, 54, 68, 177, 27, 23, 3, 27, 54, 81, 95, 223
INVAR-9, Run: 012, F, 0, 0, 101, 0, 0, 0, 33, 0, 1, 164, 0, 34, 66, 81, 113, 33, 20, 12, 33, 66, 99, 114, 147
INVAR-9, Run: 013, F, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1, 35, 65, 135, 217, 32, 21, 11, 32, 65, 97, 135, 413
INVAR-9, Run: 014, F, 145, 0, 223, 1, 0, 1, 0, 30, 0, 0, 1, 39, 61, 79, 182, 30, 18, 12, 30, 61, 91, 79, 366
INVAR-9, Run: 015, F, 0, 0, 119, 0, 0, 0, 27, 0, 1, 116, 0, 46, 54, 34, 106, 27, 21, 5, 27, 54, 81, 61, 152
INVAR-9, Run: 016, F, 121, 0, 211, 1, 0, 1, 0, 27, 0, 0, 1, 45, 55, 126, 371, 27, 19, 8, 27, 55, 82, 126, 537
INVAR-9, Run: 017, F, 0, 0, 107, 0, 0, 0, 31, 0, 1, 148, 0, 38, 62, 91, 311, 31, 22, 8, 31, 62, 93, 122, 349
INVAR-9, Run: 018, F, 0, 0, 98, 0, 0, 0, 34, 0, 1, 172, 0, 32, 68, 93, 317, 34, 19, 14, 34, 68, 102, 127, 349
INVAR-9, Run: 019, F, 121, 0, 211, 1, 0, 1, 0, 27, 0, 0, 1, 45, 55, 61, 214, 27, 18, 9, 27, 55, 82, 61, 380
INVAR-9, Run: 020, F, 0, 0, 95, 0, 0, 0, 35, 0, 1, 180, 0, 30, 70, 105, 193, 35, 19, 15, 35, 70, 105, 140, 223
INVAR-9, Run: 021, F, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1, 35, 65, 83, 154, 32, 22, 10, 32, 65, 97, 83, 350
INVAR-9, Run: 022, F, 0, 0, 104, 0, 0, 0, 32, 0, 1, 156, 0, 36, 64, 127, 283, 32, 16, 15, 32, 64, 96, 159, 319
INVAR-9, Run: 023, F, 0, 0, 107, 0, 0, 0, 31, 0, 1, 148, 0, 38, 62, 117, 438, 31, 19, 11, 31, 62, 93, 148, 476
INVAR-9, Run: 024, F, 169, 0, 235, 1, 0, 1, 0, 33, 0, 0, 1, 33, 67, 107, 142, 33, 17, 16, 33, 67, 100, 107, 344
INVAR-9, Run: 025, F, 145, 0, 223, 1, 0, 1, 0, 30, 0, 0, 1, 39, 61, 165, 436, 30, 20, 10, 30, 61, 91, 165, 620
INVAR-9, Run: 026, F, 137, 0, 219, 1, 0, 1, 0, 29, 0, 0, 1, 41, 59, 107, 258, 29, 18, 11, 29, 59, 88, 107, 436
INVAR-9, Run: 027, F, 0, 0, 98, 0, 0, 0, 34, 0, 1, 172, 0, 32, 68, 140, 280, 34, 22, 11, 34, 68, 102, 174, 312
INVAR-9, Run: 028, F, 121, 0, 211, 1, 0, 1, 0, 27, 0, 0, 1, 45, 55, 64, 70, 27, 19, 8, 27, 55, 82, 64, 236
INVAR-9, Run: 029, F, 0, 0, 101, 0, 0, 0, 33, 0, 1, 164, 0, 34, 66, 111, 312, 33, 18, 14, 33, 66, 99, 144, 346
INVAR-9, Run: 030, F, 137, 0, 219, 1, 0, 1, 0, 29, 0, 0, 1, 41, 59, 90, 154, 29, 20, 9, 29, 59, 88, 90, 332
INVAR-9, Run: 031, F, 0, 0, 113, 0, 0, 0, 29, 0, 1, 132, 0, 42, 58, 67, 153, 29, 17, 11, 29, 58, 87, 96, 195
INVAR-9, Run: 032, F, 0, 0, 107, 0, 0, 0, 31, 0, 1, 148, 0, 38, 62, 125, 346, 31, 19, 11, 31, 62, 93, 156, 384
INVAR-9, Run: 033, F, 153, 0, 227, 1, 0, 1, 0, 31, 0, 0, 1, 37, 63, 138, 205, 31, 20, 11, 31, 63, 94, 138, 395
INVAR-9, Run: 034, F, 0, 0, 95, 0, 0, 0, 35, 0, 1, 180, 0, 30, 70, 124, 330, 35, 20, 14, 35, 70, 105, 159, 360
INVAR-9, Run: 035, F, 0, 0, 116, 0, 0, 0, 28, 0, 1, 124, 0, 44, 56, 85, 300, 28, 14, 13, 28, 56, 84, 113, 344
INVAR-9, Run: 036, F, 137, 0, 219, 1, 0, 1, 0, 29, 0, 0, 1, 41, 59, 134, 298, 29, 20, 9, 29, 59, 88, 134, 476
INVAR-9, Run: 037, F, 177, 0, 239, 1, 0, 1, 0, 34, 0, 0, 1, 31, 69, 112, 510, 34, 20, 14, 34, 69, 103, 112, 718
INVAR-9, Run: 038, F, 0, 0, 104, 0, 0, 0, 32, 0, 1, 156, 0, 36, 64, 89, 288, 32, 21, 10, 32, 64, 96, 121, 324
INVAR-9, Run: 039, F, 0, 0, 107, 0, 0, 0, 31, 0, 1, 148, 0, 38, 62, 183, 488, 31, 21, 9, 31, 62, 93, 214, 526
INVAR-9, Run: 040, F, 169, 0, 235, 1, 0, 1, 0, 33, 0, 0, 1, 33, 67, 142, 358, 33, 25, 8, 33, 67, 100, 142, 560
INVAR-9, Run: 041, F, 153, 0, 227, 1, 0, 1, 0, 31, 0, 0, 1, 37, 63, 98, 347, 31, 21, 10, 31, 63, 94, 98, 537
INVAR-9, Run: 042, F, 0, 0, 107, 0, 0, 0, 31, 0, 1, 148, 0, 38, 62, 72, 259, 31, 23, 7, 31, 62, 93, 103, 297
INVAR-9, Run: 043, F, 0, 0, 113, 0, 0, 0, 29, 0, 1, 132, 0, 42, 58, 111, 554, 29, 14, 14, 29, 58, 87, 140, 596
INVAR-9, Run: 044, F, 0, 0, 98, 0, 0, 0, 34, 0, 1, 172, 0, 32, 68, 139, 356, 34, 16, 17, 34, 68, 102, 173, 388
INVAR-9, Run: 045, F, 0, 0, 113, 0, 0, 0, 29, 0, 1, 132, 0, 42, 58, 118, 333, 29, 16, 12, 29, 58, 87, 147, 375
INVAR-9, Run: 046, F, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1, 35, 65, 154, 388, 32, 23, 9, 32, 65, 97, 154, 584
INVAR-9, Run: 047, F, 137, 0, 219, 1, 0, 1, 0, 29, 0, 0, 1, 41, 59, 96, 247, 29, 16, 13, 29, 59, 88, 96, 425
INVAR-9, Run: 048, F, 129, 0, 215, 1, 0, 1, 0, 28, 0, 0, 1, 43, 57, 119, 427, 28, 15, 13, 28, 57, 85, 119, 599
INVAR-9, Run: 049, F, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1, 35, 65, 194, 354, 32, 18, 14, 32, 65, 97, 194, 550
INVAR-9, Run: 050, F, 137, 0, 219, 1, 0, 1, 0, 29, 0, 0, 1, 41, 59, 96, 286, 29, 24, 5, 29, 59, 88, 96, 464
INVAR-9, Run: 051, F, 145, 0, 223, 1, 0, 1, 0, 30, 0, 0, 1, 39, 61, 128, 363, 30, 22, 8, 30, 61, 91, 128, 547
INVAR-9, Run: 052, F, 153, 0, 227, 1, 0, 1, 0, 31, 0, 0, 1, 37, 63, 159, 343, 31, 21, 10, 31, 63, 94, 159, 533
INVAR-9, Run: 053, F, 153, 0, 227, 1, 0, 1, 0, 31, 0, 0, 1, 37, 63, 119, 273, 31, 19, 12, 31, 63, 94, 119, 463
INVAR-9, Run: 054, F, 153, 0, 227, 1, 0, 1, 0, 31, 0, 0, 1, 37, 63, 110, 433, 31, 21, 10, 31, 63, 94, 110, 623
INVAR-9, Run: 055, F, 0, 0, 101, 0, 0, 0, 33, 0, 1, 164, 0, 34, 66, 88, 200, 33, 26, 6, 33, 66, 99, 121, 234
INVAR-9, Run: 056, F, 0, 0, 104, 0, 0, 0, 32, 0, 1, 156, 0, 36, 64, 151, 309, 32, 21, 10, 32, 64, 96, 183, 345
INVAR-9, Run: 057, F, 0, 0, 110, 0, 0, 0, 30, 0, 1, 140, 0, 40, 60, 109, 345, 30, 12, 17, 30, 60, 90, 139, 385
INVAR-9, Run: 058, F, 0, 0, 107, 0, 0, 0, 31, 0, 1, 148, 0, 38, 62, 116, 311, 31, 17, 13, 31, 62, 93, 147, 349
INVAR-9, Run: 059, F, 0, 0, 98, 0, 0, 0, 34, 0, 1, 172, 0, 32, 68, 112, 275, 34, 18, 15, 34, 68, 102, 146, 307
INVAR-9, Run: 060, F, 0, 0, 110, 0, 0, 0, 30, 0, 1, 140, 0, 40, 60, 97, 266, 30, 17, 12, 30, 60, 90, 127, 306
INVAR-9, Run: 061, F, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1, 35, 65, 127, 227, 32, 20, 12, 32, 65, 97, 127, 423
INVAR-9, Run: 062, F, 145, 0, 223, 1, 0, 1, 0, 30, 0, 0, 1, 39, 61, 123, 234, 30, 22, 8, 30, 61, 91, 123, 418
INVAR-9, Run: 063, F, 153, 0, 227, 1, 0, 1, 0, 31, 0, 0, 1, 37, 63, 142, 363, 31, 17, 14, 31, 63, 94, 142, 553
INVAR-9, Run: 064, F, 185, 0, 243, 1, 0, 1, 0, 35, 0, 0, 1, 29, 71, 230, 699, 35, 23, 12, 35, 71, 106, 230, 913
INVAR-9, Run: 065, F, 0, 0, 110, 0, 0, 0, 30, 0, 1, 140, 0, 40, 60, 79, 342, 30, 14, 15, 30, 60, 90, 109, 382
INVAR-9, Run: 066, F, 0, 0, 104, 0, 0, 0, 32, 0, 1, 156, 0, 36, 64, 107, 310, 32, 20, 11, 32, 64, 96, 139, 346
INVAR-9, Run: 067, F, 153, 0, 227, 1, 0, 1, 0, 31, 0, 0, 1, 37, 63, 103, 235, 31, 22, 9, 31, 63, 94, 103, 425
INVAR-9, Run: 068, F, 153, 0, 227, 1, 0, 1, 0, 31, 0, 0, 1, 37, 63, 78, 169, 31, 18, 13, 31, 63, 94, 78, 359
INVAR-9, Run: 069, F, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1, 35, 65, 162, 326, 32, 15, 17, 32, 65, 97, 162, 522
INVAR-9, Run: 070, F, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1, 35, 65, 98, 139, 32, 17, 15, 32, 65, 97, 98, 335
INVAR-9, Run: 071, F, 0, 0, 98, 0, 0, 0, 34, 0, 1, 172, 0, 32, 68, 79, 251, 34, 18, 15, 34, 68, 102, 113, 283
INVAR-9, Run: 072, F, 0, 0, 98, 0, 0, 0, 34, 0, 1, 172, 0, 32, 68, 132, 436, 34, 20, 13, 34, 68, 102, 166, 468
INVAR-9, Run: 073, F, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1, 35, 65, 194, 741, 32, 25, 7, 32, 65, 97, 194, 937
INVAR-9, Run: 074, F, 0, 0, 107, 0, 0, 0, 31, 0, 1, 148, 0, 38, 62, 70, 159, 31, 19, 11, 31, 62, 93, 101, 197
INVAR-9, Run: 075, F, 0, 0, 98, 0, 0, 0, 34, 0, 1, 172, 0, 32, 68, 96, 177, 34, 22, 11, 34, 68, 102, 130, 209
INVAR-9, Run: 076, F, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1, 35, 65, 79, 195, 32, 24, 8, 32, 65, 97, 79, 391
INVAR-9, Run: 077, F, 121, 0, 211, 1, 0, 1, 0, 27, 0, 0, 1, 45, 55, 142, 350, 27, 19, 8, 27, 55, 82, 142, 516
INVAR-9, Run: 078, F, 0, 0, 95, 0, 0, 0, 35, 0, 1, 180, 0, 30, 70, 93, 174, 35, 20, 14, 35, 70, 105, 128, 204
INVAR-9, Run: 079, F, 0, 0, 104, 0, 0, 0, 32, 0, 1, 156, 0, 36, 64, 92, 233, 32, 21, 10, 32, 64, 96, 124, 269
INVAR-9, Run: 080, F, 129, 0, 215, 1, 0, 1, 0, 28, 0, 0, 1, 43, 57, 97, 205, 28, 18, 10, 28, 57, 85, 97, 377
INVAR-9, Run: 081, F, 129, 0, 215, 1, 0, 1, 0, 28, 0, 0, 1, 43, 57, 156, 447, 28, 18, 10, 28, 57, 85, 156, 619
INVAR-9, Run: 082, F, 153, 0, 227, 1, 0, 1, 0, 31, 0, 0, 1, 37, 63, 135, 318, 31, 18, 13, 31, 63, 94, 135, 508
INVAR-9, Run: 083, F, 137, 0, 219, 1, 0, 1, 0, 29, 0, 0, 1, 41, 59, 138, 466, 29, 22, 7, 29, 59, 88, 138, 644
INVAR-9, Run: 084, F, 0, 0, 104, 0, 0, 0, 32, 0, 1, 156, 0, 36, 64, 111, 444, 32, 18, 13, 32, 64, 96, 143, 480
INVAR-9, Run: 085, F, 0, 0, 116, 0, 0, 0, 28, 0, 1, 124, 0, 44, 56, 55, 146, 28, 20, 7, 28, 56, 84, 83, 190
INVAR-9, Run: 086, F, 145, 0, 223, 1, 0, 1, 0, 30, 0, 0, 1, 39, 61, 97, 192, 30, 23, 7, 30, 61, 91, 97, 376
