Input Number, Run_Number, Result@ 100, CO, PE, B, X1, H, M, PO, CE, Y, D, A, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 089, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0, 11, 39, 10, 102, 19, 7, 1, 19, 39, 64, 10, 208
INVAR-4, Run: 090, F, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0, 8, 39, 23, 155, 19, 11, 0, 19, 39, 62, 23, 265
INVAR-4, Run: 091, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0, 11, 39, 25, 133, 19, 6, 2, 19, 39, 64, 25, 239
INVAR-4, Run: 092, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0, 10, 39, 10, 56, 19, 8, 1, 19, 39, 63, 10, 164
INVAR-4, Run: 093, F, 103, 0, 0, 0, 1, 0, 1, 0, 110, 19, 0, 7, 39, 32, 153, 19, 8, 4, 19, 39, 62, 32, 263
INVAR-4, Run: 094, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0, 9, 39, 21, 156, 19, 6, 4, 19, 39, 63, 21, 264
INVAR-4, Run: 095, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0, 11, 39, 22, 103, 19, 8, 0, 19, 39, 64, 22, 209
INVAR-4, Run: 096, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0, 11, 39, 12, 246, 19, 7, 1, 19, 39, 64, 12, 352
INVAR-4, Run: 097, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0, 9, 39, 23, 83, 19, 6, 4, 19, 39, 63, 23, 191
INVAR-4, Run: 098, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0, 9, 39, 13, 101, 19, 10, 0, 19, 39, 63, 13, 209
INVAR-4, Run: 099, F, 90, 0, 1, 0, 1, 0, 1, 0, 104, 19, 0, 14, 39, 12, 165, 19, 3, 2, 19, 39, 65, 12, 269
INVAR-4, Run: 100, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0, 9, 39, 28, 150, 19, 8, 2, 19, 39, 63, 28, 258
INVAR-5, Run: 001, F, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0, 14, 53, 44, 301, 26, 9, 3, 26, 53, 86, 44, 447
INVAR-5, Run: 002, F, 141, 0, 0, 0, 1, 0, 1, 0, 150, 26, 0, 9, 53, 40, 134, 26, 14, 3, 26, 53, 84, 40, 284
INVAR-5, Run: 003, F, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0, 12, 53, 37, 329, 26, 12, 2, 26, 53, 85, 37, 477
INVAR-5, Run: 004, F, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0, 14, 53, 26, 245, 26, 8, 4, 26, 53, 86, 26, 391
INVAR-5, Run: 005, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0, 13, 53, 23, 310, 26, 5, 8, 26, 53, 86, 23, 456
INVAR-5, Run: 006, F, 124, 0, 1, 0, 1, 0, 1, 0, 142, 26, 0, 18, 53, 23, 245, 26, 5, 3, 26, 53, 88, 23, 387
INVAR-5, Run: 007, F, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0, 14, 53, 13, 203, 26, 11, 1, 26, 53, 86, 13, 349
INVAR-5, Run: 008, F, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0, 14, 53, 53, 307, 26, 8, 4, 26, 53, 86, 53, 453
INVAR-5, Run: 009, F, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0, 14, 53, 32, 260, 26, 9, 3, 26, 53, 86, 32, 406
INVAR-5, Run: 010, F, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0, 12, 53, 35, 306, 26, 11, 3, 26, 53, 85, 35, 454
INVAR-5, Run: 011, F, 140, 0, 1, 0, 1, 0, 1, 0, 150, 26, 0, 10, 53, 39, 233, 26, 12, 4, 26, 53, 84, 39, 383
INVAR-5, Run: 012, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0, 13, 53, 28, 267, 26, 9, 4, 26, 53, 86, 28, 413
INVAR-5, Run: 013, F, 137, 0, 0, 0, 1, 0, 1, 0, 148, 26, 0, 11, 53, 39, 238, 26, 10, 5, 26, 53, 85, 39, 386
INVAR-5, Run: 014, F, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0, 14, 53, 31, 235, 26, 7, 5, 26, 53, 86, 31, 381
INVAR-5, Run: 015, F, 137, 0, 0, 0, 1, 0, 1, 0, 148, 26, 0, 11, 53, 37, 343, 26, 10, 5, 26, 53, 85, 37, 491
INVAR-5, Run: 016, F, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0, 12, 53, 49, 227, 26, 10, 4, 26, 53, 85, 49, 375
INVAR-5, Run: 017, F, 125, 0, 0, 0, 1, 0, 1, 0, 142, 26, 0, 17, 53, 62, 484, 26, 8, 1, 26, 53, 88, 62, 626
INVAR-5, Run: 018, F, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0, 12, 53, 41, 399, 26, 10, 4, 26, 53, 85, 41, 547
INVAR-5, Run: 019, F, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0, 12, 53, 39, 249, 26, 5, 9, 26, 53, 85, 39, 397
INVAR-5, Run: 020, F, 141, 0, 0, 0, 1, 0, 1, 0, 150, 26, 0, 9, 53, 45, 309, 26, 12, 5, 26, 53, 84, 45, 459
INVAR-5, Run: 021, F, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0, 14, 53, 42, 327, 26, 5, 7, 26, 53, 86, 42, 473
INVAR-5, Run: 022, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0, 13, 53, 38, 273, 26, 11, 2, 26, 53, 86, 38, 419
INVAR-5, Run: 023, F, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0, 12, 53, 26, 217, 26, 10, 4, 26, 53, 85, 26, 365
INVAR-5, Run: 024, F, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0, 14, 53, 26, 272, 26, 10, 2, 26, 53, 86, 26, 418
INVAR-5, Run: 025, F, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0, 15, 53, 44, 288, 26, 9, 2, 26, 53, 87, 44, 432
INVAR-5, Run: 026, F, 128, 0, 1, 0, 1, 0, 1, 0, 144, 26, 0, 16, 53, 71, 332, 26, 7, 3, 26, 53, 87, 71, 476
INVAR-5, Run: 027, F, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0, 14, 53, 28, 275, 26, 7, 5, 26, 53, 86, 28, 421
INVAR-5, Run: 028, F, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0, 14, 53, 27, 263, 26, 7, 5, 26, 53, 86, 27, 409
INVAR-5, Run: 029, F, 124, 0, 1, 0, 1, 0, 1, 0, 142, 26, 0, 18, 53, 47, 361, 26, 7, 1, 26, 53, 88, 47, 503
INVAR-5, Run: 030, F, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0, 14, 53, 22, 240, 26, 7, 5, 26, 53, 86, 22, 386
INVAR-5, Run: 031, F, 140, 0, 1, 0, 1, 0, 1, 0, 150, 26, 0, 10, 53, 44, 281, 26, 11, 5, 26, 53, 84, 44, 431
INVAR-5, Run: 032, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0, 13, 53, 36, 269, 26, 12, 1, 26, 53, 86, 36, 415
INVAR-5, Run: 033, F, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0, 12, 53, 23, 251, 26, 9, 5, 26, 53, 85, 23, 399
INVAR-5, Run: 034, F, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0, 12, 53, 46, 314, 26, 8, 6, 26, 53, 85, 46, 462
INVAR-5, Run: 035, F, 140, 0, 1, 0, 1, 0, 1, 0, 150, 26, 0, 10, 53, 30, 197, 26, 11, 5, 26, 53, 84, 30, 347
INVAR-5, Run: 036, F, 125, 0, 0, 0, 1, 0, 1, 0, 142, 26, 0, 17, 53, 26, 207, 26, 8, 1, 26, 53, 88, 26, 349
INVAR-5, Run: 037, F, 128, 0, 1, 0, 1, 0, 1, 0, 144, 26, 0, 16, 53, 38, 322, 26, 9, 1, 26, 53, 87, 38, 466
INVAR-5, Run: 038, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0, 13, 53, 37, 305, 26, 9, 4, 26, 53, 86, 37, 451
INVAR-5, Run: 039, F, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0, 14, 53, 48, 310, 26, 7, 5, 26, 53, 86, 48, 456
INVAR-5, Run: 040, F, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0, 14, 53, 66, 340, 26, 5, 7, 26, 53, 86, 66, 486
INVAR-5, Run: 041, F, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0, 12, 53, 67, 258, 26, 11, 3, 26, 53, 85, 67, 406
INVAR-5, Run: 042, F, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0, 15, 53, 42, 238, 26, 9, 2, 26, 53, 87, 42, 382
INVAR-5, Run: 043, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0, 13, 53, 48, 312, 26, 10, 3, 26, 53, 86, 48, 458
INVAR-5, Run: 044, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0, 13, 53, 48, 364, 26, 10, 3, 26, 53, 86, 48, 510
INVAR-5, Run: 045, F, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0, 12, 53, 37, 288, 26, 10, 4, 26, 53, 85, 37, 436
INVAR-5, Run: 046, F, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0, 14, 53, 36, 337, 26, 9, 3, 26, 53, 86, 36, 483
INVAR-5, Run: 047, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0, 13, 53, 28, 185, 26, 8, 5, 26, 53, 86, 28, 331
INVAR-5, Run: 048, F, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0, 14, 53, 30, 354, 26, 9, 3, 26, 53, 86, 30, 500
INVAR-5, Run: 049, F, 125, 0, 0, 0, 1, 0, 1, 0, 142, 26, 0, 17, 53, 51, 343, 26, 5, 4, 26, 53, 88, 51, 485
INVAR-5, Run: 050, F, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0, 12, 53, 34, 177, 26, 11, 3, 26, 53, 85, 34, 325
INVAR-5, Run: 051, F, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0, 14, 53, 16, 214, 26, 9, 3, 26, 53, 86, 16, 360
INVAR-5, Run: 052, F, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0, 12, 53, 58, 305, 26, 7, 7, 26, 53, 85, 58, 453
INVAR-5, Run: 053, F, 141, 0, 0, 0, 1, 0, 1, 0, 150, 26, 0, 9, 53, 29, 251, 26, 9, 8, 26, 53, 84, 29, 401
INVAR-5, Run: 054, F, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0, 14, 53, 52, 379, 26, 8, 4, 26, 53, 86, 52, 525
INVAR-5, Run: 055, F, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0, 12, 53, 34, 161, 26, 11, 3, 26, 53, 85, 34, 309
INVAR-5, Run: 056, F, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0, 14, 53, 15, 226, 26, 11, 1, 26, 53, 86, 15, 372
INVAR-5, Run: 057, F, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0, 12, 53, 33, 299, 26, 13, 1, 26, 53, 85, 33, 447
INVAR-5, Run: 058, F, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0, 14, 53, 41, 288, 26, 11, 1, 26, 53, 86, 41, 434
INVAR-5, Run: 059, F, 137, 0, 0, 0, 1, 0, 1, 0, 148, 26, 0, 11, 53, 23, 245, 26, 12, 3, 26, 53, 85, 23, 393
INVAR-5, Run: 060, F, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0, 14, 53, 40, 340, 26, 10, 2, 26, 53, 86, 40, 486
INVAR-5, Run: 061, F, 137, 0, 0, 0, 1, 0, 1, 0, 148, 26, 0, 11, 53, 26, 302, 26, 11, 4, 26, 53, 85, 26, 450
INVAR-5, Run: 062, F, 137, 0, 0, 0, 1, 0, 1, 0, 148, 26, 0, 11, 53, 45, 225, 26, 12, 3, 26, 53, 85, 45, 373
INVAR-5, Run: 063, F, 128, 0, 1, 0, 1, 0, 1, 0, 144, 26, 0, 16, 53, 42, 370, 26, 8, 2, 26, 53, 87, 42, 514
INVAR-5, Run: 064, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0, 13, 53, 53, 279, 26, 6, 7, 26, 53, 86, 53, 425
INVAR-5, Run: 065, F, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0, 15, 53, 31, 253, 26, 10, 1, 26, 53, 87, 31, 397
INVAR-5, Run: 066, F, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0, 15, 53, 21, 324, 26, 10, 1, 26, 53, 87, 21, 468
INVAR-5, Run: 067, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0, 13, 53, 29, 251, 26, 10, 3, 26, 53, 86, 29, 397
INVAR-5, Run: 068, F, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0, 15, 53, 48, 337, 26, 7, 4, 26, 53, 87, 48, 481
INVAR-5, Run: 069, F, 125, 0, 0, 0, 1, 0, 1, 0, 142, 26, 0, 17, 53, 42, 280, 26, 7, 2, 26, 53, 88, 42, 422
INVAR-5, Run: 070, F, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0, 15, 53, 28, 244, 26, 6, 5, 26, 53, 87, 28, 388
INVAR-5, Run: 071, F, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0, 14, 53, 34, 233, 26, 9, 3, 26, 53, 86, 34, 379
INVAR-5, Run: 072, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0, 13, 53, 46, 300, 26, 10, 3, 26, 53, 86, 46, 446
INVAR-5, Run: 073, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0, 13, 53, 35, 190, 26, 9, 4, 26, 53, 86, 35, 336
INVAR-5, Run: 074, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0, 13, 53, 34, 276, 26, 11, 2, 26, 53, 86, 34, 422
INVAR-5, Run: 075, F, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0, 14, 53, 31, 391, 26, 8, 4, 26, 53, 86, 31, 537
INVAR-5, Run: 076, F, 141, 0, 0, 0, 1, 0, 1, 0, 150, 26, 0, 9, 53, 38, 363, 26, 13, 4, 26, 53, 84, 38, 513
INVAR-5, Run: 077, F, 128, 0, 1, 0, 1, 0, 1, 0, 144, 26, 0, 16, 53, 51, 164, 26, 7, 3, 26, 53, 87, 51, 308
INVAR-5, Run: 078, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0, 13, 53, 26, 264, 26, 12, 1, 26, 53, 86, 26, 410
INVAR-5, Run: 079, F, 140, 0, 1, 0, 1, 0, 1, 0, 150, 26, 0, 10, 53, 61, 174, 26, 10, 6, 26, 53, 84, 61, 324
INVAR-5, Run: 080, F, 140, 0, 1, 0, 1, 0, 1, 0, 150, 26, 0, 10, 53, 29, 322, 26, 10, 6, 26, 53, 84, 29, 472
INVAR-5, Run: 081, F, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0, 12, 53, 71, 303, 26, 9, 5, 26, 53, 85, 71, 451
INVAR-5, Run: 082, F, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0, 15, 53, 29, 306, 26, 11, 0, 26, 53, 87, 29, 450
INVAR-5, Run: 083, F, 140, 0, 1, 0, 1, 0, 1, 0, 150, 26, 0, 10, 53, 37, 226, 26, 12, 4, 26, 53, 84, 37, 376
INVAR-5, Run: 084, F, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0, 14, 53, 41, 202, 26, 7, 5, 26, 53, 86, 41, 348
INVAR-5, Run: 085, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0, 13, 53, 15, 295, 26, 11, 2, 26, 53, 86, 15, 441
INVAR-5, Run: 086, F, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0, 15, 53, 33, 327, 26, 9, 2, 26, 53, 87, 33, 471
INVAR-5, Run: 087, F, 137, 0, 0, 0, 1, 0, 1, 0, 148, 26, 0, 11, 53, 40, 210, 26, 12, 3, 26, 53, 85, 40, 358
INVAR-5, Run: 088, F, 128, 0, 1, 0, 1, 0, 1, 0, 144, 26, 0, 16, 53, 41, 257, 26, 8, 2, 26, 53, 87, 41, 401
INVAR-5, Run: 089, F, 140, 0, 1, 0, 1, 0, 1, 0, 150, 26, 0, 10, 53, 30, 256, 26, 12, 4, 26, 53, 84, 30, 406
INVAR-5, Run: 090, F, 137, 0, 0, 0, 1, 0, 1, 0, 148, 26, 0, 11, 53, 70, 331, 26, 10, 5, 26, 53, 85, 70, 479
INVAR-5, Run: 091, F, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0, 15, 53, 25, 252, 26, 8, 3, 26, 53, 87, 25, 396
INVAR-5, Run: 092, F, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0, 15, 53, 63, 361, 26, 9, 2, 26, 53, 87, 63, 505
INVAR-5, Run: 093, F, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0, 12, 53, 28, 202, 26, 10, 4, 26, 53, 85, 28, 350
INVAR-5, Run: 094, F, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0, 12, 53, 41, 267, 26, 12, 2, 26, 53, 85, 41, 415
INVAR-5, Run: 095, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0, 13, 53, 38, 270, 26, 10, 3, 26, 53, 86, 38, 416
INVAR-5, Run: 096, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0, 13, 53, 33, 242, 26, 6, 7, 26, 53, 86, 33, 388
INVAR-5, Run: 097, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0, 13, 53, 31, 213, 26, 10, 3, 26, 53, 86, 31, 359
INVAR-5, Run: 098, F, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0, 12, 53, 44, 211, 26, 11, 3, 26, 53, 85, 44, 359
INVAR-5, Run: 099, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0, 13, 53, 38, 362, 26, 8, 5, 26, 53, 86, 38, 508
INVAR-5, Run: 100, F, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0, 14, 53, 21, 256, 26, 9, 3, 26, 53, 86, 21, 402
INVAR-6, Run: 001, F, 438, 0, 1, 0, 1, 0, 1, 0, 482, 87, 0, 44, 175, 180, 2593, 87, 32, 11, 87, 175, 284, 180, 3075
INVAR-6, Run: 002, F, 439, 0, 0, 0, 1, 0, 1, 0, 482, 87, 0, 43, 175, 213, 1861, 87, 29, 15, 87, 175, 284, 213, 2343
INVAR-6, Run: 003, F, 435, 0, 0, 0, 1, 0, 1, 0, 480, 87, 0, 45, 175, 276, 2188, 87, 29, 13, 87, 175, 285, 276, 2668
INVAR-6, Run: 004, F, 443, 0, 0, 0, 1, 0, 1, 0, 484, 87, 0, 41, 175, 273, 2162, 87, 32, 14, 87, 175, 283, 273, 2646
INVAR-6, Run: 005, F, 451, 0, 0, 0, 1, 0, 1, 0, 488, 87, 0, 37, 175, 201, 1954, 87, 36, 14, 87, 175, 281, 201, 2442
INVAR-6, Run: 006, F, 434, 0, 1, 0, 1, 0, 1, 0, 480, 87, 0, 46, 175, 231, 1898, 87, 34, 7, 87, 175, 285, 231, 2378
INVAR-6, Run: 007, F, 443, 0, 0, 0, 1, 0, 1, 0, 484, 87, 0, 41, 175, 296, 1868, 87, 31, 15, 87, 175, 283, 296, 2352
INVAR-6, Run: 008, F, 438, 0, 1, 0, 1, 0, 1, 0, 482, 87, 0, 44, 175, 208, 2180, 87, 30, 13, 87, 175, 284, 208, 2662
INVAR-6, Run: 009, F, 446, 0, 1, 0, 1, 0, 1, 0, 486, 87, 0, 40, 175, 236, 2088, 87, 34, 13, 87, 175, 282, 236, 2574
INVAR-6, Run: 010, F, 447, 0, 0, 0, 1, 0, 1, 0, 486, 87, 0, 39, 175, 366, 1935, 87, 27, 21, 87, 175, 282, 366, 2421
INVAR-6, Run: 011, F, 426, 0, 1, 0, 1, 0, 1, 0, 476, 87, 0, 50, 175, 138, 1937, 87, 26, 11, 87, 175, 287, 138, 2413
INVAR-6, Run: 012, F, 438, 0, 1, 0, 1, 0, 1, 0, 482, 87, 0, 44, 175, 262, 2196, 87, 33, 10, 87, 175, 284, 262, 2678
INVAR-6, Run: 013, F, 438, 0, 1, 0, 1, 0, 1, 0, 482, 87, 0, 44, 175, 238, 2088, 87, 32, 11, 87, 175, 284, 238, 2570
INVAR-6, Run: 014, F, 446, 0, 1, 0, 1, 0, 1, 0, 486, 87, 0, 40, 175, 264, 2045, 87, 32, 15, 87, 175, 282, 264, 2531
INVAR-6, Run: 015, F, 454, 0, 1, 0, 1, 0, 1, 0, 490, 87, 0, 36, 175, 282, 1890, 87, 33, 18, 87, 175, 280, 282, 2380
INVAR-6, Run: 016, F, 462, 0, 1, 0, 1, 0, 1, 0, 494, 87, 0, 32, 175, 158, 1686, 87, 30, 25, 87, 175, 278, 158, 2180
INVAR-6, Run: 017, F, 450, 0, 1, 0, 1, 0, 1, 0, 488, 87, 0, 38, 175, 226, 2331, 87, 28, 21, 87, 175, 281, 226, 2819
INVAR-6, Run: 018, F, 435, 0, 0, 0, 1, 0, 1, 0, 480, 87, 0, 45, 175, 196, 2368, 87, 24, 18, 87, 175, 285, 196, 2848
INVAR-6, Run: 019, F, 435, 0, 0, 0, 1, 0, 1, 0, 480, 87, 0, 45, 175, 189, 2127, 87, 30, 12, 87, 175, 285, 189, 2607
INVAR-6, Run: 020, F, 434, 0, 1, 0, 1, 0, 1, 0, 480, 87, 0, 46, 175, 226, 2234, 87, 30, 11, 87, 175, 285, 226, 2714
INVAR-6, Run: 021, F, 438, 0, 1, 0, 1, 0, 1, 0, 482, 87, 0, 44, 175, 216, 2017, 87, 26, 17, 87, 175, 284, 216, 2499
INVAR-6, Run: 022, F, 430, 0, 1, 0, 1, 0, 1, 0, 478, 87, 0, 48, 175, 171, 1613, 87, 26, 13, 87, 175, 286, 171, 2091
INVAR-6, Run: 023, F, 442, 0, 1, 0, 1, 0, 1, 0, 484, 87, 0, 42, 175, 209, 2207, 87, 35, 10, 87, 175, 283, 209, 2691
INVAR-6, Run: 024, F, 446, 0, 1, 0, 1, 0, 1, 0, 486, 87, 0, 40, 175, 242, 1906, 87, 37, 10, 87, 175, 282, 242, 2392
INVAR-6, Run: 025, F, 439, 0, 0, 0, 1, 0, 1, 0, 482, 87, 0, 43, 175, 249, 2050, 87, 41, 3, 87, 175, 284, 249, 2532
INVAR-6, Run: 026, F, 439, 0, 0, 0, 1, 0, 1, 0, 482, 87, 0, 43, 175, 163, 1845, 87, 33, 11, 87, 175, 284, 163, 2327
INVAR-6, Run: 027, F, 435, 0, 0, 0, 1, 0, 1, 0, 480, 87, 0, 45, 175, 208, 1934, 87, 28, 14, 87, 175, 285, 208, 2414
INVAR-6, Run: 028, F, 442, 0, 1, 0, 1, 0, 1, 0, 484, 87, 0, 42, 175, 196, 2200, 87, 35, 10, 87, 175, 283, 196, 2684
INVAR-6, Run: 029, F, 438, 0, 1, 0, 1, 0, 1, 0, 482, 87, 0, 44, 175, 222, 2649, 87, 25, 18, 87, 175, 284, 222, 3131
INVAR-6, Run: 030, F, 442, 0, 1, 0, 1, 0, 1, 0, 484, 87, 0, 42, 175, 188, 1783, 87, 35, 10, 87, 175, 283, 188, 2267
INVAR-6, Run: 031, F, 442, 0, 1, 0, 1, 0, 1, 0, 484, 87, 0, 42, 175, 155, 2317, 87, 35, 10, 87, 175, 283, 155, 2801
INVAR-6, Run: 032, F, 438, 0, 1, 0, 1, 0, 1, 0, 482, 87, 0, 44, 175, 188, 1934, 87, 35, 8, 87, 175, 284, 188, 2416
INVAR-6, Run: 033, F, 438, 0, 1, 0, 1, 0, 1, 0, 482, 87, 0, 44, 175, 164, 1852, 87, 26, 17, 87, 175, 284, 164, 2334
INVAR-6, Run: 034, F, 450, 0, 1, 0, 1, 0, 1, 0, 488, 87, 0, 38, 175, 327, 2216, 87, 26, 23, 87, 175, 281, 327, 2704
INVAR-6, Run: 035, F, 439, 0, 0, 0, 1, 0, 1, 0, 482, 87, 0, 43, 175, 169, 1875, 87, 28, 16, 87, 175, 284, 169, 2357
INVAR-6, Run: 036, F, 434, 0, 1, 0, 1, 0, 1, 0, 480, 87, 0, 46, 175, 191, 2281, 87, 34, 7, 87, 175, 285, 191, 2761
INVAR-6, Run: 037, F, 451, 0, 0, 0, 1, 0, 1, 0, 488, 87, 0, 37, 175, 316, 2138, 87, 33, 17, 87, 175, 281, 316, 2626
INVAR-6, Run: 038, F, 438, 0, 1, 0, 1, 0, 1, 0, 482, 87, 0, 44, 175, 260, 2633, 87, 33, 10, 87, 175, 284, 260, 3115
INVAR-6, Run: 039, F, 446, 0, 1, 0, 1, 0, 1, 0, 486, 87, 0, 40, 175, 277, 1776, 87, 35, 12, 87, 175, 282, 277, 2262
INVAR-6, Run: 040, F, 454, 0, 1, 0, 1, 0, 1, 0, 490, 87, 0, 36, 175, 296, 2245, 87, 30, 21, 87, 175, 280, 296, 2735
INVAR-6, Run: 041, F, 450, 0, 1, 0, 1, 0, 1, 0, 488, 87, 0, 38, 175, 266, 1862, 87, 28, 21, 87, 175, 281, 266, 2350
INVAR-6, Run: 042, F, 435, 0, 0, 0, 1, 0, 1, 0, 480, 87, 0, 45, 175, 183, 1966, 87, 28, 14, 87, 175, 285, 183, 2446
INVAR-6, Run: 043, F, 443, 0, 0, 0, 1, 0, 1, 0, 484, 87, 0, 41, 175, 193, 1939, 87, 33, 13, 87, 175, 283, 193, 2423
INVAR-6, Run: 044, F, 443, 0, 0, 0, 1, 0, 1, 0, 484, 87, 0, 41, 175, 320, 2071, 87, 31, 15, 87, 175, 283, 320, 2555
INVAR-6, Run: 045, F, 450, 0, 1, 0, 1, 0, 1, 0, 488, 87, 0, 38, 175, 362, 1832, 87, 33, 16, 87, 175, 281, 362, 2320
INVAR-6, Run: 046, F, 447, 0, 0, 0, 1, 0, 1, 0, 486, 87, 0, 39, 175, 229, 2139, 87, 28, 20, 87, 175, 282, 229, 2625
INVAR-6, Run: 047, F, 451, 0, 0, 0, 1, 0, 1, 0, 488, 87, 0, 37, 175, 217, 1844, 87, 44, 6, 87, 175, 281, 217, 2332
INVAR-6, Run: 048, F, 438, 0, 1, 0, 1, 0, 1, 0, 482, 87, 0, 44, 175, 177, 2454, 87, 28, 15, 87, 175, 284, 177, 2936
INVAR-6, Run: 049, F, 446, 0, 1, 0, 1, 0, 1, 0, 486, 87, 0, 40, 175, 271, 2093, 87, 34, 13, 87, 175, 282, 271, 2579
INVAR-6, Run: 050, F, 439, 0, 0, 0, 1, 0, 1, 0, 482, 87, 0, 43, 175, 158, 2160, 87, 33, 11, 87, 175, 284, 158, 2642
INVAR-6, Run: 051, F, 434, 0, 1, 0, 1, 0, 1, 0, 480, 87, 0, 46, 175, 306, 2254, 87, 28, 13, 87, 175, 285, 306, 2734
