Input Number, Run_Number, Result@ 100, CE, B, PE, X1, H, M, PO, Y, D, CO, A, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 088, F, 0, 1, 0, 0, 1, 0, 1, 118, 13, 112, 0, 6, 39, 79, 562, 19, 20, 5, 19, 39, 61, 85, 674
INVAR-4, Run: 089, F, 0, 0, 0, 0, 1, 0, 1, 117, 14, 112, 0, 5, 39, 74, 387, 19, 7, 17, 19, 39, 61, 79, 499
INVAR-4, Run: 090, F, 0, 1, 0, 0, 1, 0, 1, 118, 9, 108, 0, 10, 39, 46, 297, 19, 6, 23, 19, 39, 63, 56, 405
INVAR-4, Run: 091, F, 0, 1, 0, 0, 1, 0, 1, 118, 9, 108, 0, 10, 39, 56, 209, 19, 17, 12, 19, 39, 63, 66, 317
INVAR-4, Run: 092, F, 0, 0, 0, 0, 1, 0, 1, 117, 4, 102, 0, 15, 39, 49, 430, 19, 18, 16, 19, 39, 66, 64, 532
INVAR-4, Run: 093, F, 0, 0, 0, 0, 1, 0, 1, 117, 10, 108, 0, 9, 39, 76, 351, 19, 15, 13, 19, 39, 63, 85, 459
INVAR-4, Run: 094, F, 0, 1, 0, 0, 1, 0, 1, 118, 1, 100, 0, 18, 39, 54, 435, 19, 16, 21, 19, 39, 67, 72, 535
INVAR-4, Run: 095, F, 0, 0, 0, 0, 1, 0, 1, 117, 16, 114, 0, 3, 39, 51, 504, 19, 15, 7, 19, 39, 60, 54, 618
INVAR-4, Run: 096, F, 0, 1, 0, 0, 1, 0, 1, 118, 7, 106, 0, 12, 39, 56, 216, 19, 19, 12, 19, 39, 64, 68, 322
INVAR-4, Run: 097, F, 0, 0, 0, 0, 1, 0, 1, 117, 16, 114, 0, 3, 39, 64, 287, 19, 15, 7, 19, 39, 60, 67, 401
INVAR-4, Run: 098, F, 0, 0, 0, 0, 1, 0, 1, 117, 8, 106, 0, 11, 39, 52, 329, 19, 12, 18, 19, 39, 64, 63, 435
INVAR-4, Run: 099, F, 0, 1, 0, 0, 1, 0, 1, 118, 17, 116, 0, 2, 39, 67, 366, 19, 11, 10, 19, 39, 59, 69, 482
INVAR-4, Run: 100, F, 0, 0, 0, 0, 1, 0, 1, 117, 12, 110, 0, 7, 39, 87, 534, 19, 18, 8, 19, 39, 62, 94, 644
INVAR-5, Run: 001, F, 0, 0, 0, 0, 1, 0, 1, 159, 19, 152, 0, 7, 53, 110, 810, 26, 21, 12, 26, 53, 83, 117, 962
INVAR-5, Run: 002, F, 0, 1, 0, 0, 1, 0, 1, 160, 16, 150, 0, 10, 53, 212, 1157, 26, 19, 17, 26, 53, 84, 222, 1307
INVAR-5, Run: 003, F, 0, 1, 0, 0, 1, 0, 1, 160, 10, 144, 0, 16, 53, 125, 762, 26, 21, 21, 26, 53, 87, 141, 906
INVAR-5, Run: 004, F, 0, 1, 0, 0, 1, 0, 1, 160, 20, 154, 0, 6, 53, 104, 500, 26, 19, 13, 26, 53, 82, 110, 654
INVAR-5, Run: 005, F, 0, 1, 0, 0, 1, 0, 1, 160, 8, 142, 0, 18, 53, 126, 616, 26, 24, 20, 26, 53, 88, 144, 758
INVAR-5, Run: 006, F, 0, 0, 0, 0, 1, 0, 1, 159, 11, 144, 0, 15, 53, 182, 1036, 26, 24, 17, 26, 53, 87, 197, 1180
INVAR-5, Run: 007, F, 0, 1, 0, 0, 1, 0, 1, 160, 18, 152, 0, 8, 53, 106, 436, 26, 15, 19, 26, 53, 83, 114, 588
INVAR-5, Run: 008, F, 0, 1, 0, 0, 1, 0, 1, 160, 18, 152, 0, 8, 53, 107, 615, 26, 16, 18, 26, 53, 83, 115, 767
INVAR-5, Run: 009, F, 0, 1, 0, 0, 1, 0, 1, 160, 14, 148, 0, 12, 53, 134, 762, 26, 18, 20, 26, 53, 85, 146, 910
INVAR-5, Run: 010, F, 0, 0, 0, 0, 1, 0, 1, 159, 7, 140, 0, 19, 53, 156, 1224, 26, 21, 24, 26, 53, 89, 175, 1364
INVAR-5, Run: 011, F, 0, 0, 0, 0, 1, 0, 1, 159, 9, 142, 0, 17, 53, 77, 489, 26, 18, 25, 26, 53, 88, 94, 631
INVAR-5, Run: 012, F, 0, 0, 0, 0, 1, 0, 1, 159, 15, 148, 0, 11, 53, 113, 407, 26, 17, 20, 26, 53, 85, 124, 555
INVAR-5, Run: 013, F, 0, 1, 0, 0, 1, 0, 1, 160, 4, 138, 0, 22, 53, 79, 539, 26, 20, 28, 26, 53, 90, 101, 677
INVAR-5, Run: 014, F, 0, 0, 0, 0, 1, 0, 1, 159, 3, 136, 0, 23, 53, 86, 702, 26, 24, 25, 26, 53, 91, 109, 838
INVAR-5, Run: 015, F, 0, 1, 0, 0, 1, 0, 1, 160, 12, 146, 0, 14, 53, 117, 903, 26, 20, 20, 26, 53, 86, 131, 1049
INVAR-5, Run: 016, F, 0, 0, 0, 0, 1, 0, 1, 159, 19, 152, 0, 7, 53, 124, 668, 26, 25, 8, 26, 53, 83, 131, 820
INVAR-5, Run: 017, F, 0, 1, 0, 0, 1, 0, 1, 160, 10, 144, 0, 16, 53, 101, 743, 26, 18, 24, 26, 53, 87, 117, 887
INVAR-5, Run: 018, F, 0, 1, 0, 0, 1, 0, 1, 160, 20, 154, 0, 6, 53, 167, 691, 26, 13, 19, 26, 53, 82, 173, 845
INVAR-5, Run: 019, F, 0, 1, 0, 0, 1, 0, 1, 160, 22, 156, 0, 4, 53, 104, 663, 26, 19, 11, 26, 53, 81, 108, 819
INVAR-5, Run: 020, F, 0, 1, 0, 0, 1, 0, 1, 160, 16, 150, 0, 10, 53, 134, 838, 26, 19, 17, 26, 53, 84, 144, 988
INVAR-5, Run: 021, F, 0, 0, 0, 0, 1, 0, 1, 159, 17, 150, 0, 9, 53, 186, 1002, 26, 21, 14, 26, 53, 84, 195, 1152
INVAR-5, Run: 022, F, 0, 1, 0, 0, 1, 0, 1, 160, 10, 144, 0, 16, 53, 159, 707, 26, 22, 20, 26, 53, 87, 175, 851
INVAR-5, Run: 023, F, 0, 1, 0, 0, 1, 0, 1, 160, 22, 156, 0, 4, 53, 90, 687, 26, 15, 15, 26, 53, 81, 94, 843
INVAR-5, Run: 024, F, 0, 0, 0, 0, 1, 0, 1, 159, 11, 144, 0, 15, 53, 128, 560, 26, 15, 26, 26, 53, 87, 143, 704
INVAR-5, Run: 025, F, 0, 0, 0, 0, 1, 0, 1, 159, 7, 140, 0, 19, 53, 111, 792, 26, 15, 30, 26, 53, 89, 130, 932
INVAR-5, Run: 026, F, 0, 0, 0, 0, 1, 0, 1, 159, 3, 136, 0, 23, 53, 158, 885, 26, 17, 32, 26, 53, 91, 181, 1021
INVAR-5, Run: 027, F, 0, 1, 0, 0, 1, 0, 1, 160, 20, 154, 0, 6, 53, 144, 565, 26, 21, 11, 26, 53, 82, 150, 719
INVAR-5, Run: 028, F, 0, 0, 0, 0, 1, 0, 1, 159, 17, 150, 0, 9, 53, 107, 782, 26, 22, 13, 26, 53, 84, 116, 932
INVAR-5, Run: 029, F, 0, 1, 0, 0, 1, 0, 1, 160, 2, 136, 0, 24, 53, 86, 729, 26, 18, 32, 26, 53, 91, 110, 865
INVAR-5, Run: 030, F, 0, 1, 0, 0, 1, 0, 1, 160, 0, 134, 0, 26, 53, 76, 787, 26, 20, 32, 26, 53, 92, 102, 921
INVAR-5, Run: 031, F, 0, 1, 0, 0, 1, 0, 1, 160, 14, 148, 0, 12, 53, 211, 1633, 26, 24, 14, 26, 53, 85, 223, 1781
INVAR-5, Run: 032, F, 0, 1, 0, 0, 1, 0, 1, 160, 18, 152, 0, 8, 53, 102, 533, 26, 24, 10, 26, 53, 83, 110, 685
INVAR-5, Run: 033, F, 0, 0, 0, 0, 1, 0, 1, 159, 9, 142, 0, 17, 53, 150, 958, 26, 28, 15, 26, 53, 88, 167, 1100
INVAR-5, Run: 034, F, 0, 1, 0, 0, 1, 0, 1, 160, 16, 150, 0, 10, 53, 154, 891, 26, 25, 11, 26, 53, 84, 164, 1041
INVAR-5, Run: 035, F, 0, 1, 0, 0, 1, 0, 1, 160, 14, 148, 0, 12, 53, 142, 724, 26, 19, 19, 26, 53, 85, 154, 872
INVAR-5, Run: 036, F, 0, 0, 0, 0, 1, 0, 1, 159, 11, 144, 0, 15, 53, 146, 1112, 26, 22, 19, 26, 53, 87, 161, 1256
INVAR-5, Run: 037, F, 0, 1, 0, 0, 1, 0, 1, 160, 12, 146, 0, 14, 53, 122, 469, 26, 13, 27, 26, 53, 86, 136, 615
INVAR-5, Run: 038, F, 0, 1, 0, 0, 1, 0, 1, 160, 8, 142, 0, 18, 53, 84, 678, 26, 19, 25, 26, 53, 88, 102, 820
INVAR-5, Run: 039, F, 0, 0, 0, 0, 1, 0, 1, 159, 15, 148, 0, 11, 53, 85, 517, 26, 21, 16, 26, 53, 85, 96, 665
INVAR-5, Run: 040, F, 0, 0, 0, 0, 1, 0, 1, 159, 15, 148, 0, 11, 53, 146, 845, 26, 20, 17, 26, 53, 85, 157, 993
INVAR-5, Run: 041, F, 0, 0, 0, 0, 1, 0, 1, 159, 13, 146, 0, 13, 53, 176, 1166, 26, 25, 14, 26, 53, 86, 189, 1312
INVAR-5, Run: 042, F, 0, 1, 0, 0, 1, 0, 1, 160, 8, 142, 0, 18, 53, 58, 487, 26, 18, 26, 26, 53, 88, 76, 629
INVAR-5, Run: 043, F, 0, 0, 0, 0, 1, 0, 1, 159, 17, 150, 0, 9, 53, 127, 830, 26, 25, 10, 26, 53, 84, 136, 980
INVAR-5, Run: 044, F, 0, 1, 0, 0, 1, 0, 1, 160, 16, 150, 0, 10, 53, 127, 870, 26, 23, 13, 26, 53, 84, 137, 1020
INVAR-5, Run: 045, F, 0, 1, 0, 0, 1, 0, 1, 160, 22, 156, 0, 4, 53, 106, 457, 26, 21, 9, 26, 53, 81, 110, 613
INVAR-5, Run: 046, F, 0, 0, 0, 0, 1, 0, 1, 159, 11, 144, 0, 15, 53, 179, 1248, 26, 22, 19, 26, 53, 87, 194, 1392
INVAR-5, Run: 047, F, 0, 0, 0, 0, 1, 0, 1, 159, 13, 146, 0, 13, 53, 190, 877, 26, 21, 18, 26, 53, 86, 203, 1023
INVAR-5, Run: 048, F, 0, 0, 0, 0, 1, 0, 1, 159, 23, 156, 0, 3, 53, 96, 697, 26, 19, 10, 26, 53, 81, 99, 853
INVAR-5, Run: 049, F, 0, 1, 0, 0, 1, 0, 1, 160, 0, 134, 0, 26, 53, 94, 390, 26, 21, 31, 26, 53, 92, 120, 524
INVAR-5, Run: 050, F, 0, 0, 0, 0, 1, 0, 1, 159, 19, 152, 0, 7, 53, 108, 598, 26, 19, 14, 26, 53, 83, 115, 750
INVAR-5, Run: 051, F, 0, 1, 0, 0, 1, 0, 1, 160, 0, 134, 0, 26, 53, 47, 543, 26, 19, 33, 26, 53, 92, 73, 677
INVAR-5, Run: 052, F, 0, 0, 0, 0, 1, 0, 1, 159, 19, 152, 0, 7, 53, 81, 396, 26, 18, 15, 26, 53, 83, 88, 548
INVAR-5, Run: 053, F, 0, 0, 0, 0, 1, 0, 1, 159, 19, 152, 0, 7, 53, 143, 1023, 26, 14, 19, 26, 53, 83, 150, 1175
INVAR-5, Run: 054, F, 0, 0, 0, 0, 1, 0, 1, 159, 19, 152, 0, 7, 53, 149, 897, 26, 17, 16, 26, 53, 83, 156, 1049
INVAR-5, Run: 055, F, 0, 0, 0, 0, 1, 0, 1, 159, 23, 156, 0, 3, 53, 94, 501, 26, 22, 7, 26, 53, 81, 97, 657
INVAR-5, Run: 056, F, 0, 0, 0, 0, 1, 0, 1, 159, 21, 154, 0, 5, 53, 150, 633, 26, 21, 10, 26, 53, 82, 155, 787
INVAR-5, Run: 057, F, 0, 0, 0, 0, 1, 0, 1, 159, 15, 148, 0, 11, 53, 84, 574, 26, 22, 15, 26, 53, 85, 95, 722
INVAR-5, Run: 058, F, 0, 1, 0, 0, 1, 0, 1, 160, 24, 158, 0, 2, 53, 67, 587, 26, 20, 8, 26, 53, 80, 69, 745
INVAR-5, Run: 059, F, 0, 1, 0, 0, 1, 0, 1, 160, 14, 148, 0, 12, 53, 218, 1655, 26, 24, 14, 26, 53, 85, 230, 1803
INVAR-5, Run: 060, F, 0, 1, 0, 0, 1, 0, 1, 160, 12, 146, 0, 14, 53, 116, 606, 26, 14, 26, 26, 53, 86, 130, 752
INVAR-5, Run: 061, F, 0, 0, 0, 0, 1, 0, 1, 159, 21, 154, 0, 5, 53, 125, 534, 26, 14, 17, 26, 53, 82, 130, 688
INVAR-5, Run: 062, F, 0, 1, 0, 0, 1, 0, 1, 160, 20, 154, 0, 6, 53, 158, 970, 26, 21, 11, 26, 53, 82, 164, 1124
INVAR-5, Run: 063, F, 0, 0, 0, 0, 1, 0, 1, 159, 7, 140, 0, 19, 53, 92, 666, 26, 24, 21, 26, 53, 89, 111, 806
INVAR-5, Run: 064, F, 0, 1, 0, 0, 1, 0, 1, 160, 18, 152, 0, 8, 53, 112, 579, 26, 21, 13, 26, 53, 83, 120, 731
INVAR-5, Run: 065, F, 0, 1, 0, 0, 1, 0, 1, 160, 16, 150, 0, 10, 53, 139, 521, 26, 19, 17, 26, 53, 84, 149, 671
INVAR-5, Run: 066, F, 0, 1, 0, 0, 1, 0, 1, 160, 10, 144, 0, 16, 53, 160, 1016, 26, 18, 24, 26, 53, 87, 176, 1160
INVAR-5, Run: 067, F, 0, 0, 0, 0, 1, 0, 1, 159, 15, 148, 0, 11, 53, 153, 1115, 26, 24, 13, 26, 53, 85, 164, 1263
INVAR-5, Run: 068, F, 0, 0, 0, 0, 1, 0, 1, 159, 15, 148, 0, 11, 53, 158, 863, 26, 19, 18, 26, 53, 85, 169, 1011
INVAR-5, Run: 069, F, 0, 0, 0, 0, 1, 0, 1, 159, 11, 144, 0, 15, 53, 135, 591, 26, 16, 25, 26, 53, 87, 150, 735
INVAR-5, Run: 070, F, 0, 0, 0, 0, 1, 0, 1, 159, 11, 144, 0, 15, 53, 120, 822, 26, 20, 21, 26, 53, 87, 135, 966
INVAR-5, Run: 071, F, 0, 0, 0, 0, 1, 0, 1, 159, 9, 142, 0, 17, 53, 157, 933, 26, 22, 21, 26, 53, 88, 174, 1075
INVAR-5, Run: 072, F, 0, 1, 0, 0, 1, 0, 1, 160, 18, 152, 0, 8, 53, 100, 480, 26, 18, 16, 26, 53, 83, 108, 632
INVAR-5, Run: 073, F, 0, 0, 0, 0, 1, 0, 1, 159, 17, 150, 0, 9, 53, 235, 1541, 26, 22, 13, 26, 53, 84, 244, 1691
INVAR-5, Run: 074, F, 0, 0, 0, 0, 1, 0, 1, 159, 23, 156, 0, 3, 53, 85, 584, 26, 24, 5, 26, 53, 81, 88, 740
INVAR-5, Run: 075, F, 0, 0, 0, 0, 1, 0, 1, 159, 1, 134, 0, 25, 53, 110, 653, 26, 18, 33, 26, 53, 92, 135, 787
INVAR-5, Run: 076, F, 0, 1, 0, 0, 1, 0, 1, 160, 22, 156, 0, 4, 53, 112, 589, 26, 19, 11, 26, 53, 81, 116, 745
INVAR-5, Run: 077, F, 0, 0, 0, 0, 1, 0, 1, 159, 21, 154, 0, 5, 53, 83, 700, 26, 19, 12, 26, 53, 82, 88, 854
INVAR-5, Run: 078, F, 0, 1, 0, 0, 1, 0, 1, 160, 22, 156, 0, 4, 53, 107, 527, 26, 24, 6, 26, 53, 81, 111, 683
INVAR-5, Run: 079, F, 0, 0, 0, 0, 1, 0, 1, 159, 13, 146, 0, 13, 53, 92, 744, 26, 23, 16, 26, 53, 86, 105, 890
INVAR-5, Run: 080, F, 0, 1, 0, 0, 1, 0, 1, 160, 12, 146, 0, 14, 53, 132, 564, 26, 21, 19, 26, 53, 86, 146, 710
INVAR-5, Run: 081, F, 0, 1, 0, 0, 1, 0, 1, 160, 18, 152, 0, 8, 53, 141, 731, 26, 19, 15, 26, 53, 83, 149, 883
INVAR-5, Run: 082, F, 0, 1, 0, 0, 1, 0, 1, 160, 18, 152, 0, 8, 53, 88, 461, 26, 20, 14, 26, 53, 83, 96, 613
INVAR-5, Run: 083, F, 0, 0, 0, 0, 1, 0, 1, 159, 7, 140, 0, 19, 53, 116, 1166, 26, 17, 28, 26, 53, 89, 135, 1306
INVAR-5, Run: 084, F, 0, 1, 0, 0, 1, 0, 1, 160, 14, 148, 0, 12, 53, 107, 319, 26, 20, 18, 26, 53, 85, 119, 467
INVAR-5, Run: 085, F, 0, 0, 0, 0, 1, 0, 1, 159, 11, 144, 0, 15, 53, 112, 551, 26, 16, 25, 26, 53, 87, 127, 695
INVAR-5, Run: 086, F, 0, 1, 0, 0, 1, 0, 1, 160, 22, 156, 0, 4, 53, 107, 509, 26, 17, 13, 26, 53, 81, 111, 665
INVAR-5, Run: 087, F, 0, 0, 0, 0, 1, 0, 1, 159, 15, 148, 0, 11, 53, 130, 753, 26, 23, 14, 26, 53, 85, 141, 901
INVAR-5, Run: 088, F, 0, 1, 0, 0, 1, 0, 1, 160, 24, 158, 0, 2, 53, 111, 431, 26, 17, 11, 26, 53, 80, 113, 589
INVAR-5, Run: 089, F, 0, 1, 0, 0, 1, 0, 1, 160, 4, 138, 0, 22, 53, 126, 698, 26, 16, 32, 26, 53, 90, 148, 836
INVAR-5, Run: 090, F, 0, 0, 0, 0, 1, 0, 1, 159, 5, 138, 0, 21, 53, 86, 804, 26, 25, 22, 26, 53, 90, 107, 942
INVAR-5, Run: 091, F, 0, 1, 0, 0, 1, 0, 1, 160, 6, 140, 0, 20, 53, 156, 1332, 26, 20, 26, 26, 53, 89, 176, 1472
INVAR-5, Run: 092, F, 0, 1, 0, 0, 1, 0, 1, 160, 14, 148, 0, 12, 53, 151, 951, 26, 25, 13, 26, 53, 85, 163, 1099
INVAR-5, Run: 093, F, 0, 0, 0, 0, 1, 0, 1, 159, 17, 150, 0, 9, 53, 108, 676, 26, 18, 17, 26, 53, 84, 117, 826
INVAR-5, Run: 094, F, 0, 0, 0, 0, 1, 0, 1, 159, 19, 152, 0, 7, 53, 80, 590, 26, 16, 17, 26, 53, 83, 87, 742
INVAR-5, Run: 095, F, 0, 0, 0, 0, 1, 0, 1, 159, 3, 136, 0, 23, 53, 116, 1015, 26, 17, 32, 26, 53, 91, 139, 1151
INVAR-5, Run: 096, F, 0, 1, 0, 0, 1, 0, 1, 160, 10, 144, 0, 16, 53, 164, 945, 26, 18, 24, 26, 53, 87, 180, 1089
INVAR-5, Run: 097, F, 0, 1, 0, 0, 1, 0, 1, 160, 18, 152, 0, 8, 53, 194, 1217, 26, 21, 13, 26, 53, 83, 202, 1369
INVAR-5, Run: 098, F, 0, 1, 0, 0, 1, 0, 1, 160, 18, 152, 0, 8, 53, 120, 728, 26, 17, 17, 26, 53, 83, 128, 880
INVAR-5, Run: 099, F, 0, 0, 0, 0, 1, 0, 1, 159, 5, 138, 0, 21, 53, 128, 765, 26, 23, 24, 26, 53, 90, 149, 903
INVAR-5, Run: 100, F, 0, 1, 0, 0, 1, 0, 1, 160, 18, 152, 0, 8, 53, 118, 689, 26, 20, 14, 26, 53, 83, 126, 841
INVAR-6, Run: 001, F, 0, 1, 0, 0, 1, 0, 1, 526, 67, 506, 0, 20, 175, 852, 4572, 87, 60, 47, 87, 175, 272, 872, 5078
INVAR-6, Run: 002, F, 0, 0, 0, 0, 1, 0, 1, 525, 52, 490, 0, 35, 175, 1164, 6980, 87, 64, 58, 87, 175, 280, 1199, 7470
INVAR-6, Run: 003, F, 0, 1, 0, 0, 1, 0, 1, 526, 45, 484, 0, 42, 175, 855, 3860, 87, 63, 66, 87, 175, 283, 897, 4344
INVAR-6, Run: 004, F, 0, 0, 0, 0, 1, 0, 1, 525, 54, 492, 0, 33, 175, 1490, 7880, 87, 70, 50, 87, 175, 279, 1523, 8372
INVAR-6, Run: 005, F, 0, 1, 0, 0, 1, 0, 1, 526, 63, 502, 0, 24, 175, 889, 4574, 87, 72, 39, 87, 175, 274, 913, 5076
INVAR-6, Run: 006, F, 0, 0, 0, 0, 1, 0, 1, 525, 68, 506, 0, 19, 175, 829, 4957, 87, 60, 46, 87, 175, 272, 848, 5463
INVAR-6, Run: 007, F, 0, 0, 0, 0, 1, 0, 1, 525, 68, 506, 0, 19, 175, 804, 4069, 87, 56, 50, 87, 175, 272, 823, 4575
INVAR-6, Run: 008, F, 0, 0, 0, 0, 1, 0, 1, 525, 70, 508, 0, 17, 175, 818, 4722, 87, 61, 43, 87, 175, 271, 835, 5230
INVAR-6, Run: 009, F, 0, 0, 0, 0, 1, 0, 1, 525, 70, 508, 0, 17, 175, 789, 3831, 87, 58, 46, 87, 175, 271, 806, 4339
INVAR-6, Run: 010, F, 0, 1, 0, 0, 1, 0, 1, 526, 47, 486, 0, 40, 175, 736, 4244, 87, 61, 66, 87, 175, 282, 776, 4730
INVAR-6, Run: 011, F, 0, 0, 0, 0, 1, 0, 1, 525, 62, 500, 0, 25, 175, 1229, 6255, 87, 76, 36, 87, 175, 275, 1254, 6755
INVAR-6, Run: 012, F, 0, 0, 0, 0, 1, 0, 1, 525, 58, 496, 0, 29, 175, 1213, 5511, 87, 68, 48, 87, 175, 277, 1242, 6007
INVAR-6, Run: 013, F, 0, 1, 0, 0, 1, 0, 1, 526, 55, 494, 0, 32, 175, 957, 4945, 87, 75, 44, 87, 175, 278, 989, 5439
INVAR-6, Run: 014, F, 0, 0, 0, 0, 1, 0, 1, 525, 68, 506, 0, 19, 175, 1039, 5176, 87, 66, 40, 87, 175, 272, 1058, 5682
INVAR-6, Run: 015, F, 0, 1, 0, 0, 1, 0, 1, 526, 65, 504, 0, 22, 175, 817, 5003, 87, 66, 43, 87, 175, 273, 839, 5507
INVAR-6, Run: 016, F, 0, 0, 0, 0, 1, 0, 1, 525, 0, 438, 0, 87, 175, 585, 4245, 87, 61, 113, 87, 175, 306, 672, 4683
INVAR-6, Run: 017, F, 0, 0, 0, 0, 1, 0, 1, 525, 44, 482, 0, 43, 175, 705, 3055, 87, 62, 68, 87, 175, 284, 748, 3537
INVAR-6, Run: 018, F, 0, 1, 0, 0, 1, 0, 1, 526, 31, 470, 0, 56, 175, 770, 3262, 87, 61, 82, 87, 175, 290, 826, 3732
INVAR-6, Run: 019, F, 0, 1, 0, 0, 1, 0, 1, 526, 73, 512, 0, 14, 175, 723, 4452, 87, 62, 39, 87, 175, 269, 737, 4964
INVAR-6, Run: 020, F, 0, 1, 0, 0, 1, 0, 1, 526, 75, 514, 0, 12, 175, 684, 2983, 87, 46, 53, 87, 175, 268, 696, 3497
INVAR-6, Run: 021, F, 0, 1, 0, 0, 1, 0, 1, 526, 51, 490, 0, 36, 175, 959, 5423, 87, 65, 58, 87, 175, 280, 995, 5913
INVAR-6, Run: 022, F, 0, 0, 0, 0, 1, 0, 1, 525, 32, 470, 0, 55, 175, 827, 3991, 87, 59, 83, 87, 175, 290, 882, 4461
INVAR-6, Run: 023, F, 0, 1, 0, 0, 1, 0, 1, 526, 41, 480, 0, 46, 175, 1322, 6912, 87, 70, 63, 87, 175, 285, 1368, 7392
INVAR-6, Run: 024, F, 0, 1, 0, 0, 1, 0, 1, 526, 81, 520, 0, 6, 175, 590, 4546, 87, 54, 39, 87, 175, 265, 596, 5066
INVAR-6, Run: 025, F, 0, 1, 0, 0, 1, 0, 1, 526, 71, 510, 0, 16, 175, 699, 4174, 87, 60, 43, 87, 175, 270, 715, 4684
INVAR-6, Run: 026, F, 0, 0, 0, 0, 1, 0, 1, 525, 54, 492, 0, 33, 175, 859, 3961, 87, 56, 64, 87, 175, 279, 892, 4453
INVAR-6, Run: 027, F, 0, 1, 0, 0, 1, 0, 1, 526, 73, 512, 0, 14, 175, 777, 3816, 87, 66, 35, 87, 175, 269, 791, 4328
INVAR-6, Run: 028, F, 0, 1, 0, 0, 1, 0, 1, 526, 73, 512, 0, 14, 175, 653, 3301, 87, 56, 45, 87, 175, 269, 667, 3813
INVAR-6, Run: 029, F, 0, 0, 0, 0, 1, 0, 1, 525, 62, 500, 0, 25, 175, 686, 2928, 87, 53, 59, 87, 175, 275, 711, 3428
INVAR-6, Run: 030, F, 0, 0, 0, 0, 1, 0, 1, 525, 16, 454, 0, 71, 175, 662, 3795, 87, 58, 100, 87, 175, 298, 733, 4249
INVAR-6, Run: 031, F, 0, 0, 0, 0, 1, 0, 1, 525, 46, 484, 0, 41, 175, 1117, 6514, 87, 71, 57, 87, 175, 283, 1158, 6998
INVAR-6, Run: 032, F, 0, 1, 0, 0, 1, 0, 1, 526, 75, 514, 0, 12, 175, 705, 3118, 87, 45, 54, 87, 175, 268, 717, 3632
INVAR-6, Run: 033, F, 0, 1, 0, 0, 1, 0, 1, 526, 75, 514, 0, 12, 175, 679, 3898, 87, 60, 39, 87, 175, 268, 691, 4412
INVAR-6, Run: 034, F, 0, 0, 0, 0, 1, 0, 1, 525, 54, 492, 0, 33, 175, 955, 3679, 87, 57, 63, 87, 175, 279, 988, 4171
INVAR-6, Run: 035, F, 0, 1, 0, 0, 1, 0, 1, 526, 33, 472, 0, 54, 175, 1095, 6016, 87, 74, 67, 87, 175, 289, 1149, 6488
INVAR-6, Run: 036, F, 0, 1, 0, 0, 1, 0, 1, 526, 43, 482, 0, 44, 175, 889, 4739, 87, 65, 66, 87, 175, 284, 933, 5221
INVAR-6, Run: 037, F, 0, 0, 0, 0, 1, 0, 1, 525, 72, 510, 0, 15, 175, 876, 4251, 87, 66, 36, 87, 175, 270, 891, 4761
INVAR-6, Run: 038, F, 0, 1, 0, 0, 1, 0, 1, 526, 25, 464, 0, 62, 175, 993, 5025, 87, 58, 91, 87, 175, 293, 1055, 5489
INVAR-6, Run: 039, F, 0, 0, 0, 0, 1, 0, 1, 525, 72, 510, 0, 15, 175, 802, 5022, 87, 58, 44, 87, 175, 270, 817, 5532
INVAR-6, Run: 040, F, 0, 0, 0, 0, 1, 0, 1, 525, 28, 466, 0, 59, 175, 721, 4229, 87, 49, 97, 87, 175, 292, 780, 4695
INVAR-6, Run: 041, F, 0, 0, 0, 0, 1, 0, 1, 525, 40, 478, 0, 47, 175, 701, 3575, 87, 66, 68, 87, 175, 286, 748, 4053
INVAR-6, Run: 042, F, 0, 1, 0, 0, 1, 0, 1, 526, 73, 512, 0, 14, 175, 802, 4343, 87, 51, 50, 87, 175, 269, 816, 4855
INVAR-6, Run: 043, F, 0, 0, 0, 0, 1, 0, 1, 525, 36, 474, 0, 51, 175, 759, 3928, 87, 62, 76, 87, 175, 288, 810, 4402
INVAR-6, Run: 044, F, 0, 0, 0, 0, 1, 0, 1, 525, 50, 488, 0, 37, 175, 1120, 5295, 87, 76, 48, 87, 175, 281, 1157, 5783
INVAR-6, Run: 045, F, 0, 0, 0, 0, 1, 0, 1, 525, 54, 492, 0, 33, 175, 900, 4368, 87, 72, 48, 87, 175, 279, 933, 4860
INVAR-6, Run: 046, F, 0, 0, 0, 0, 1, 0, 1, 525, 58, 496, 0, 29, 175, 1086, 6277, 87, 60, 56, 87, 175, 277, 1115, 6773
INVAR-6, Run: 047, F, 0, 1, 0, 0, 1, 0, 1, 526, 53, 492, 0, 34, 175, 1240, 5777, 87, 67, 54, 87, 175, 279, 1274, 6269
INVAR-6, Run: 048, F, 0, 1, 0, 0, 1, 0, 1, 526, 35, 474, 0, 52, 175, 656, 4265, 87, 61, 78, 87, 175, 288, 708, 4739
INVAR-6, Run: 049, F, 0, 0, 0, 0, 1, 0, 1, 525, 52, 490, 0, 35, 175, 922, 4078, 87, 70, 52, 87, 175, 280, 957, 4568
INVAR-6, Run: 050, F, 0, 1, 0, 0, 1, 0, 1, 526, 53, 492, 0, 34, 175, 694, 4061, 87, 77, 44, 87, 175, 279, 728, 4553
