Input Number, Run_Number, Result@ 100, Leaderan, Leaderap, LeaderX1, X1, ac, ad, Leaderac, af, ag, ACuAEX1, ACuAEab, A, ah, X1uABX1, SetX1X1, Leaderad, ak, al, ADuAFX1, ADuAFab, aj, SetABf, Leaderag, Leaderah, ao, ar, X1uABab, an, AGuAIX1, AGuAIab, Leaderai, AIuAJX1, AIuAJab, SetABX1, aq, AHuAKX1, AHuAKab, Leaderak, at, au, SetABab, SetX1ab, Y, ANuAOX1, ab, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-1, Run: 028, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 9, 0, 0, 1, 0, 0, 0, 55, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 9, 0, 0, 8, 1, 0, 10, 0, 12, 1, 3, 1, 17, 1, 0, 1, 0, 3, 1, 1, 1, 0, 8, 1, 0, 22, 2, 24, 3, 1, 0, 0, 26, 0, 7, 1, 7, 1, 0, 14, 3, 1, 11, 6, 2, 16, 4, 1, 1, 1, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 029, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 9, 0, 0, 0, 1, 0, 0, 55, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 9, 0, 0, 9, 0, 0, 9, 3, 10, 4, 3, 1, 18, 0, 0, 27, 5, 28, 6, 1, 1, 0, 9, 0, 0, 13, 1, 14, 2, 1, 0, 0, 20, 0, 8, 1, 9, 1, 0, 18, 0, 0, 3, 5, 0, 4, 1, 1, 1, 1, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 030, F, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 1, 16, 8, 1, 0, 8, 1, 0, 20, 5, 23, 6, 2, 1, 14, 2, 2, 18, 4, 23, 7, 1, 1, 0, 8, 1, 0, 3, 0, 5, 1, 1, 0, 0, 22, 0, 14, 1, 15, 2, 1, 17, 1, 0, 9, 13, 1, 11, 2, 1, 1, 1, 1, 1, 1, 0, 25, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 8, 0, 0, 22, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 031, F, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16, 8, 1, 0, 8, 1, 0, 9, 1, 12, 2, 1, 1, 17, 0, 0, 2, 0, 3, 1, 1, 1, 1, 8, 0, 0, 12, 3, 13, 4, 1, 1, 0, 16, 0, 6, 2, 7, 3, 1, 14, 1, 0, 1, 5, 1, 3, 2, 1, 1, 1, 1, 1, 0, 0, 19, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 032, P, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 8, 1, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 9, 0, 0, 7, 1, 0, 13, 3, 15, 4, 2, 1, 13, 3, 1, 16, 1, 21, 3, 1, 1, 1, 8, 0, 0, 44, 11, 45, 11, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 14, 3, 0, 16, 0, 6, 20, 7, 1, 1, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 033, F, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 1, 17, 9, 0, 0, 8, 1, 0, 3, 0, 5, 1, 1, 1, 15, 1, 1, 0, 0, 3, 2, 1, 1, 0, 8, 0, 0, 2, 1, 3, 2, 1, 1, 0, 17, 0, 25, 7, 26, 8, 1, 15, 2, 0, 15, 0, 4, 18, 5, 1, 1, 1, 1, 1, 3, 0, 19, 0, 27, 3, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 5, 1, 0, 5, 0, 0, 22, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 034, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 0, 0, 0, 1, 54, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 8, 1, 0, 9, 0, 0, 0, 0, 2, 1, 2, 1, 15, 3, 0, 47, 11, 51, 12, 1, 1, 0, 9, 0, 0, 1, 1, 2, 2, 1, 0, 0, 9, 0, 9, 2, 10, 3, 1, 16, 2, 0, 12, 0, 4, 15, 4, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 035, F, 0, 1, 0, 0, 5, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 1, 17, 6, 1, 0, 6, 0, 0, 0, 0, 2, 1, 1, 1, 16, 1, 1, 8, 2, 11, 4, 1, 1, 0, 8, 1, 0, 7, 4, 9, 5, 1, 0, 0, 14, 0, 5, 1, 6, 2, 1, 15, 3, 0, 15, 2, 3, 19, 4, 1, 1, 1, 1, 1, 0, 0, 16, 0, 0, 0, 0, 14, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 14, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 036, F, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 14, 7, 2, 0, 8, 1, 0, 7, 5, 11, 6, 4, 1, 18, 0, 0, 13, 2, 14, 3, 1, 1, 0, 9, 0, 0, 14, 3, 15, 4, 1, 0, 0, 9, 0, 3, 1, 4, 2, 1, 17, 1, 0, 21, 0, 2, 23, 3, 1, 1, 1, 1, 1, 2, 0, 14, 0, 17, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 2, 0, 0, 16, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 037, P, 0, 0, 0, 0, 4, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 9, 0, 0, 0, 1, 0, 0, 55, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 7, 0, 0, 7, 0, 0, 2, 0, 3, 1, 0, 1, 16, 2, 0, 1, 0, 4, 1, 1, 1, 0, 9, 0, 0, 16, 1, 17, 2, 1, 0, 0, 38, 0, 14, 4, 15, 4, 0, 14, 4, 0, 13, 6, 3, 18, 4, 1, 1, 1, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 038, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 9, 0, 0, 1, 0, 0, 0, 55, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 9, 0, 0, 8, 1, 0, 4, 0, 6, 1, 3, 1, 18, 0, 0, 10, 2, 11, 3, 1, 1, 0, 9, 0, 0, 8, 4, 9, 5, 1, 0, 0, 27, 0, 26, 6, 26, 6, 0, 18, 0, 0, 6, 9, 1, 7, 2, 1, 1, 1, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 039, F, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 17, 8, 1, 0, 8, 1, 0, 27, 4, 30, 5, 1, 1, 16, 1, 1, 18, 11, 21, 13, 1, 1, 0, 8, 0, 0, 0, 0, 1, 1, 1, 2, 0, 8, 0, 2, 0, 3, 1, 1, 16, 2, 0, 9, 3, 0, 12, 1, 1, 1, 1, 1, 1, 1, 0, 10, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 040, F, 0, 1, 0, 0, 0, 7, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 18, 8, 1, 0, 8, 1, 0, 15, 6, 18, 7, 0, 1, 10, 1, 0, 0, 0, 2, 1, 1, 1, 0, 5, 0, 0, 21, 5, 22, 6, 1, 0, 1, 13, 0, 5, 1, 7, 2, 1, 9, 2, 0, 5, 5, 0, 8, 1, 1, 1, 1, 1, 1, 1, 0, 14, 0, 8, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 0, 1, 1, 0, 1, 0, 0, 11, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 041, F, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 1, 17, 8, 1, 0, 9, 0, 0, 11, 0, 13, 1, 1, 1, 16, 2, 0, 7, 2, 10, 3, 1, 1, 0, 9, 0, 0, 3, 0, 4, 1, 1, 0, 0, 15, 0, 4, 0, 5, 1, 1, 17, 1, 0, 19, 3, 5, 21, 6, 1, 1, 1, 1, 1, 1, 0, 17, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 6, 0, 0, 23, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 042, F, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 1, 16, 9, 0, 0, 6, 3, 0, 28, 7, 32, 8, 2, 1, 16, 2, 0, 2, 0, 5, 1, 1, 1, 0, 9, 0, 0, 0, 0, 1, 1, 1, 0, 0, 6, 0, 5, 0, 6, 1, 1, 17, 0, 1, 4, 4, 2, 6, 4, 1, 1, 1, 1, 1, 6, 0, 9, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 0, 2, 0, 0, 3, 0, 0, 25, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 043, F, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 15, 8, 1, 0, 8, 1, 0, 3, 0, 6, 1, 3, 1, 18, 0, 0, 5, 0, 6, 1, 1, 1, 0, 9, 0, 0, 2, 1, 3, 2, 1, 0, 0, 3, 0, 12, 4, 13, 5, 1, 16, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 7, 0, 5, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 11, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 044, F, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17, 7, 2, 0, 9, 0, 0, 6, 1, 9, 2, 1, 1, 18, 0, 0, 16, 4, 17, 5, 1, 1, 0, 9, 0, 0, 0, 0, 1, 1, 1, 0, 0, 12, 0, 6, 4, 7, 5, 1, 18, 0, 0, 1, 2, 2, 2, 3, 1, 1, 1, 1, 1, 0, 0, 14, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 045, F, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 1, 17, 6, 3, 0, 9, 0, 0, 3, 2, 7, 3, 1, 1, 17, 1, 0, 3, 0, 5, 1, 1, 1, 0, 8, 1, 0, 9, 3, 11, 4, 1, 0, 0, 24, 0, 8, 0, 9, 1, 1, 14, 0, 0, 0, 9, 0, 1, 1, 1, 1, 1, 1, 1, 3, 0, 26, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 4, 0, 0, 16, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 046, F, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 16, 8, 1, 0, 8, 1, 0, 11, 2, 14, 3, 2, 1, 17, 0, 0, 0, 0, 1, 1, 1, 1, 0, 8, 0, 0, 4, 1, 5, 2, 1, 1, 0, 4, 0, 11, 4, 12, 5, 1, 15, 2, 0, 14, 0, 4, 17, 5, 1, 1, 1, 1, 1, 2, 0, 7, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 7, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 047, F, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 17, 8, 1, 0, 9, 0, 0, 9, 2, 11, 3, 1, 1, 16, 2, 0, 13, 2, 16, 3, 1, 1, 0, 9, 0, 0, 21, 1, 22, 2, 1, 0, 0, 8, 0, 10, 1, 11, 2, 1, 16, 1, 1, 5, 5, 0, 8, 2, 1, 1, 1, 1, 1, 2, 0, 10, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 4, 0, 0, 14, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 048, F, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 1, 17, 9, 0, 0, 9, 0, 0, 4, 1, 5, 2, 1, 1, 15, 3, 0, 11, 0, 15, 1, 1, 1, 0, 8, 1, 0, 3, 0, 5, 1, 1, 0, 0, 0, 0, 5, 0, 6, 1, 1, 17, 1, 0, 7, 0, 3, 9, 4, 1, 1, 1, 1, 1, 6, 0, 2, 0, 19, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 32, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 049, F, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 1, 17, 9, 0, 0, 9, 0, 0, 5, 1, 6, 2, 1, 1, 16, 2, 0, 31, 5, 34, 6, 1, 1, 0, 8, 1, 0, 3, 1, 5, 2, 1, 0, 0, 13, 0, 12, 2, 13, 3, 1, 16, 2, 0, 3, 4, 1, 6, 2, 1, 1, 1, 1, 1, 2, 0, 15, 0, 28, 1, 0, 0, 0, 0, 0, 0, 0, 5, 1, 0, 2, 0, 0, 7, 0, 0, 25, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 050, F, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 1, 17, 9, 0, 0, 9, 0, 0, 28, 5, 29, 6, 1, 1, 18, 0, 0, 11, 0, 12, 1, 1, 1, 0, 7, 1, 1, 28, 4, 31, 6, 1, 0, 0, 3, 0, 2, 1, 3, 2, 1, 17, 1, 0, 7, 0, 2, 9, 3, 1, 1, 1, 1, 1, 1, 0, 5, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 4, 0, 0, 11, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 051, F, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 18, 9, 0, 0, 8, 1, 0, 1, 0, 3, 1, 0, 1, 16, 2, 0, 13, 2, 16, 3, 1, 1, 0, 9, 0, 0, 5, 2, 6, 3, 1, 0, 0, 3, 0, 2, 0, 3, 1, 1, 16, 2, 0, 24, 0, 4, 27, 5, 1, 1, 1, 1, 1, 2, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 7, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 052, F, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 1, 14, 8, 1, 0, 7, 2, 0, 16, 5, 20, 6, 4, 1, 16, 2, 0, 9, 6, 12, 7, 1, 1, 0, 9, 0, 0, 20, 1, 21, 2, 1, 0, 0, 19, 0, 5, 1, 6, 2, 1, 13, 5, 0, 13, 8, 3, 19, 4, 1, 1, 1, 1, 1, 5, 0, 24, 0, 16, 1, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 1, 0, 0, 3, 0, 0, 15, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 053, F, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 1, 15, 9, 0, 0, 9, 0, 0, 10, 1, 11, 2, 3, 1, 18, 0, 0, 4, 1, 5, 2, 1, 1, 0, 9, 0, 0, 22, 1, 23, 2, 1, 0, 0, 20, 0, 11, 3, 12, 4, 1, 16, 2, 0, 17, 3, 0, 20, 1, 1, 1, 1, 1, 1, 4, 0, 24, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4, 0, 0, 10, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 054, F, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 1, 17, 8, 1, 0, 9, 0, 0, 15, 3, 17, 4, 1, 1, 16, 2, 0, 6, 1, 9, 2, 1, 1, 0, 9, 0, 0, 6, 3, 7, 4, 1, 0, 0, 15, 0, 10, 4, 11, 5, 1, 16, 2, 0, 8, 5, 3, 11, 4, 1, 1, 1, 1, 1, 4, 0, 17, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 4, 0, 0, 18, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 055, F, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 16, 7, 2, 0, 8, 1, 0, 1, 0, 5, 1, 2, 1, 16, 2, 0, 6, 0, 9, 1, 1, 1, 0, 9, 0, 0, 3, 1, 4, 2, 1, 0, 0, 5, 0, 4, 0, 5, 1, 1, 18, 0, 0, 7, 2, 4, 8, 5, 1, 1, 1, 1, 1, 0, 0, 8, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 2, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 056, F, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 1, 17, 9, 0, 0, 7, 1, 1, 13, 1, 16, 3, 1, 1, 15, 3, 0, 11, 2, 15, 3, 1, 1, 0, 8, 1, 0, 2, 0, 4, 1, 1, 0, 0, 2, 0, 25, 5, 26, 6, 1, 17, 1, 0, 13, 0, 3, 15, 4, 1, 1, 1, 1, 1, 5, 0, 4, 0, 27, 2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 3, 0, 0, 4, 0, 0, 25, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
