Input Number, Run_Number, Result@ 100, X, V, Y, NEW_REACTION, Reaction1, Reaction2, Reaction3, Reaction4, Reaction5
INVAR-12, Run: 032, F, 1, 1, 0, 103, 111, 66, 2, 111, 67
INVAR-12, Run: 033, F, 2, 0, 0, 90, 102, 66, 2, 124, 46
INVAR-12, Run: 034, F, 1, 1, 0, 103, 110, 65, 5, 93, 86
INVAR-12, Run: 035, F, 1, 0, 0, 91, 103, 66, 2, 130, 41
INVAR-12, Run: 036, F, 0, 1, 0, 107, 113, 65, 5, 150, 32
INVAR-12, Run: 037, F, 2, 1, 0, 84, 98, 66, 2, 85, 80
INVAR-12, Run: 038, F, 2, 0, 0, 96, 106, 66, 2, 97, 77
INVAR-12, Run: 039, F, 0, 1, 0, 113, 117, 65, 5, 175, 11
INVAR-12, Run: 040, F, 0, 1, 0, 113, 118, 66, 2, 110, 75
INVAR-12, Run: 041, F, 2, 0, 0, 120, 121, 65, 5, 103, 88
INVAR-12, Run: 042, F, 3, 0, 0, 104, 111, 66, 2, 121, 58
INVAR-12, Run: 043, F, 2, 0, 0, 90, 101, 65, 5, 91, 80
INVAR-12, Run: 044, F, 1, 1, 0, 115, 119, 66, 2, 133, 53
INVAR-12, Run: 045, F, 0, 3, 0, 95, 105, 65, 5, 98, 74
INVAR-12, Run: 046, F, 0, 1, 0, 104, 111, 65, 5, 115, 65
INVAR-12, Run: 047, F, 1, 0, 0, 103, 111, 66, 2, 148, 31
INVAR-12, Run: 048, F, 0, 1, 0, 98, 108, 66, 2, 131, 44
INVAR-12, Run: 049, F, 2, 0, 0, 87, 99, 65, 5, 115, 54
INVAR-12, Run: 050, F, 2, 0, 0, 111, 115, 65, 5, 117, 68
INVAR-12, Run: 051, F, 2, 0, 0, 105, 111, 65, 5, 121, 60
INVAR-12, Run: 052, F, 1, 0, 0, 85, 99, 66, 2, 147, 20
INVAR-12, Run: 053, F, 2, 2, 0, 81, 96, 66, 2, 128, 34
INVAR-12, Run: 054, F, 0, 2, 0, 89, 102, 66, 2, 106, 62
INVAR-12, Run: 055, F, 2, 0, 0, 96, 106, 66, 2, 157, 17
INVAR-12, Run: 056, F, 1, 2, 0, 100, 108, 65, 5, 84, 92
INVAR-12, Run: 057, F, 1, 1, 0, 85, 99, 66, 2, 140, 26
INVAR-12, Run: 058, F, 2, 0, 0, 87, 99, 65, 5, 107, 62
INVAR-12, Run: 059, F, 0, 1, 0, 104, 112, 66, 2, 170, 9
INVAR-12, Run: 060, F, 1, 0, 0, 85, 98, 65, 5, 106, 62
INVAR-12, Run: 061, F, 2, 1, 0, 105, 112, 66, 2, 124, 55
INVAR-12, Run: 062, F, 0, 2, 0, 86, 99, 65, 5, 87, 80
INVAR-12, Run: 063, F, 2, 0, 0, 102, 110, 66, 2, 128, 50
INVAR-12, Run: 064, F, 0, 1, 0, 95, 106, 66, 2, 146, 27
INVAR-12, Run: 065, F, 3, 0, 0, 98, 107, 66, 2, 164, 11
INVAR-12, Run: 066, F, 0, 2, 0, 98, 107, 65, 5, 98, 77
INVAR-12, Run: 067, F, 1, 1, 0, 97, 106, 65, 5, 114, 61
INVAR-12, Run: 068, F, 0, 1, 0, 107, 114, 66, 2, 141, 40
INVAR-12, Run: 069, F, 2, 1, 0, 96, 106, 66, 2, 102, 71
INVAR-12, Run: 070, F, 2, 3, 0, 102, 110, 66, 2, 101, 74
INVAR-12, Run: 071, F, 0, 1, 0, 116, 120, 66, 2, 167, 20
INVAR-12, Run: 072, F, 2, 0, 0, 108, 114, 66, 2, 172, 10
INVAR-12, Run: 073, F, 2, 2, 0, 108, 113, 65, 5, 118, 63
INVAR-12, Run: 074, F, 1, 0, 0, 112, 116, 65, 5, 106, 80
INVAR-12, Run: 075, F, 0, 2, 0, 92, 104, 66, 2, 117, 53
INVAR-12, Run: 076, F, 0, 2, 0, 107, 113, 65, 5, 109, 72
INVAR-12, Run: 077, F, 0, 1, 0, 89, 102, 66, 2, 117, 52
INVAR-12, Run: 078, F, 0, 1, 0, 83, 97, 65, 5, 125, 41
INVAR-12, Run: 079, F, 0, 3, 0, 104, 112, 66, 2, 167, 10
INVAR-12, Run: 080, F, 1, 2, 0, 103, 110, 65, 5, 118, 60
INVAR-12, Run: 081, F, 2, 0, 0, 93, 104, 66, 2, 117, 55
INVAR-12, Run: 082, F, 2, 2, 0, 93, 104, 66, 2, 109, 61
INVAR-12, Run: 083, F, 0, 1, 0, 101, 110, 66, 2, 143, 34
INVAR-12, Run: 084, F, 2, 0, 0, 78, 93, 65, 5, 144, 19
INVAR-12, Run: 085, F, 1, 0, 0, 121, 123, 66, 2, 164, 27
INVAR-12, Run: 086, F, 2, 0, 0, 90, 102, 66, 2, 105, 65
INVAR-12, Run: 087, F, 2, 0, 0, 99, 107, 65, 5, 142, 35
INVAR-12, Run: 088, F, 0, 2, 0, 92, 104, 66, 2, 108, 62
INVAR-12, Run: 089, F, 1, 2, 0, 103, 111, 66, 2, 162, 15
INVAR-12, Run: 090, F, 2, 0, 0, 117, 120, 66, 2, 132, 56
INVAR-12, Run: 091, F, 2, 1, 0, 120, 121, 65, 5, 126, 64
INVAR-12, Run: 092, F, 2, 4, 0, 120, 122, 66, 2, 155, 31
INVAR-12, Run: 093, F, 2, 0, 0, 111, 115, 65, 5, 137, 48
INVAR-12, Run: 094, F, 0, 1, 0, 98, 108, 66, 2, 132, 43
INVAR-12, Run: 095, F, 0, 3, 0, 101, 109, 65, 5, 93, 83
INVAR-12, Run: 096, F, 2, 0, 0, 93, 103, 65, 5, 151, 22
INVAR-12, Run: 097, F, 0, 1, 0, 104, 112, 66, 2, 158, 21
INVAR-12, Run: 098, F, 0, 1, 0, 107, 114, 66, 2, 131, 50
INVAR-12, Run: 099, F, 0, 1, 0, 101, 109, 65, 5, 114, 64
INVAR-12, Run: 100, F, 1, 0, 0, 94, 105, 66, 2, 103, 70
INVAR-13, Run: 001, F, 1, 1, 0, 85, 57, 5, 3, 58, 6
INVAR-13, Run: 002, F, 1, 1, 0, 97, 66, 6, 0, 69, 2
INVAR-13, Run: 003, F, 0, 1, 0, 107, 72, 5, 3, 78, 1
INVAR-13, Run: 004, F, 0, 1, 0, 101, 68, 5, 3, 72, 3
INVAR-13, Run: 005, F, 0, 2, 0, 98, 67, 6, 0, 68, 3
INVAR-13, Run: 006, F, 1, 1, 0, 91, 61, 5, 3, 62, 6
INVAR-13, Run: 007, F, 0, 1, 0, 92, 63, 6, 0, 66, 2
INVAR-13, Run: 008, F, 0, 1, 0, 86, 58, 5, 3, 60, 5
INVAR-13, Run: 009, F, 1, 0, 0, 118, 80, 6, 0, 85, 1
INVAR-13, Run: 010, F, 1, 0, 0, 103, 70, 6, 0, 74, 2
INVAR-13, Run: 011, F, 1, 2, 0, 103, 69, 5, 3, 68, 7
INVAR-13, Run: 012, F, 2, 0, 0, 111, 74, 5, 3, 77, 5
INVAR-13, Run: 013, F, 0, 2, 0, 110, 75, 6, 0, 76, 3
INVAR-13, Run: 014, F, 2, 0, 0, 117, 79, 6, 0, 85, 0
INVAR-13, Run: 015, F, 2, 1, 0, 102, 68, 5, 3, 71, 4
INVAR-13, Run: 016, F, 2, 2, 0, 105, 70, 5, 3, 69, 7
INVAR-13, Run: 017, F, 0, 2, 0, 86, 58, 5, 3, 60, 4
INVAR-13, Run: 018, F, 1, 0, 0, 115, 78, 6, 0, 82, 2
INVAR-13, Run: 019, F, 2, 0, 0, 111, 74, 5, 3, 81, 1
INVAR-13, Run: 020, F, 2, 0, 0, 96, 65, 6, 0, 71, 0
INVAR-13, Run: 021, F, 2, 0, 0, 96, 64, 5, 3, 65, 7
INVAR-13, Run: 022, F, 2, 2, 0, 93, 63, 6, 0, 66, 1
INVAR-13, Run: 023, F, 0, 2, 0, 86, 59, 6, 0, 63, 0
INVAR-13, Run: 024, F, 1, 1, 0, 97, 65, 5, 3, 68, 4
INVAR-13, Run: 025, F, 2, 0, 0, 114, 77, 6, 0, 80, 3
INVAR-13, Run: 026, F, 2, 1, 0, 102, 68, 5, 3, 68, 7
INVAR-13, Run: 027, F, 1, 1, 0, 103, 68, 4, 6, 73, 4
INVAR-13, Run: 028, F, 1, 1, 0, 106, 71, 5, 3, 72, 6
INVAR-13, Run: 029, F, 0, 1, 0, 116, 78, 5, 3, 81, 4
INVAR-13, Run: 030, F, 0, 3, 0, 89, 61, 6, 0, 62, 2
INVAR-13, Run: 031, F, 2, 0, 0, 93, 62, 5, 3, 62, 8
INVAR-13, Run: 032, F, 2, 0, 0, 111, 75, 6, 0, 81, 0
INVAR-13, Run: 033, F, 2, 1, 0, 102, 69, 6, 0, 74, 0
INVAR-13, Run: 034, F, 1, 1, 0, 100, 68, 6, 0, 70, 3
INVAR-13, Run: 035, F, 1, 2, 0, 112, 76, 6, 0, 75, 5
INVAR-13, Run: 036, F, 0, 1, 0, 110, 74, 5, 3, 76, 5
INVAR-13, Run: 037, F, 0, 2, 0, 107, 72, 5, 3, 75, 3
INVAR-13, Run: 038, F, 2, 1, 0, 111, 74, 5, 3, 77, 4
INVAR-13, Run: 039, F, 2, 1, 0, 93, 63, 6, 0, 68, 0
INVAR-13, Run: 040, F, 2, 0, 0, 93, 63, 6, 0, 69, 0
INVAR-13, Run: 041, F, 2, 2, 0, 96, 64, 5, 3, 63, 7
INVAR-13, Run: 042, F, 1, 0, 0, 124, 83, 5, 3, 87, 4
INVAR-13, Run: 043, F, 2, 1, 0, 99, 66, 5, 3, 65, 8
INVAR-13, Run: 044, F, 1, 0, 0, 97, 65, 5, 3, 65, 8
INVAR-13, Run: 045, F, 4, 0, 0, 109, 72, 5, 3, 75, 5
INVAR-13, Run: 046, F, 1, 1, 0, 121, 82, 6, 0, 87, 0
INVAR-13, Run: 047, F, 0, 1, 0, 107, 73, 6, 0, 78, 0
INVAR-13, Run: 048, F, 2, 1, 0, 102, 68, 5, 3, 68, 7
INVAR-13, Run: 049, F, 2, 0, 0, 102, 68, 5, 3, 70, 6
INVAR-13, Run: 050, F, 0, 1, 0, 98, 67, 6, 0, 72, 0
INVAR-13, Run: 051, F, 1, 0, 0, 100, 67, 5, 3, 68, 7
INVAR-13, Run: 052, F, 1, 1, 0, 106, 71, 5, 3, 70, 8
INVAR-13, Run: 053, F, 2, 0, 0, 84, 56, 5, 3, 60, 4
INVAR-13, Run: 054, F, 0, 1, 0, 110, 75, 6, 0, 80, 0
INVAR-13, Run: 055, F, 2, 3, 0, 111, 74, 5, 3, 74, 5
INVAR-13, Run: 056, F, 1, 1, 0, 97, 65, 5, 3, 69, 3
INVAR-13, Run: 057, F, 2, 1, 0, 81, 54, 5, 3, 59, 2
INVAR-13, Run: 058, F, 1, 0, 0, 100, 67, 5, 3, 72, 3
INVAR-13, Run: 059, F, 1, 1, 0, 97, 65, 5, 3, 70, 2
INVAR-13, Run: 060, F, 0, 1, 0, 92, 62, 5, 3, 64, 5
INVAR-13, Run: 061, F, 2, 0, 0, 90, 60, 5, 3, 66, 2
INVAR-13, Run: 062, F, 1, 1, 0, 91, 61, 5, 3, 66, 2
INVAR-13, Run: 063, F, 0, 1, 0, 95, 64, 5, 3, 66, 5
INVAR-13, Run: 064, F, 1, 1, 0, 109, 73, 5, 3, 73, 7
INVAR-13, Run: 065, F, 0, 1, 0, 89, 61, 6, 0, 65, 1
INVAR-13, Run: 066, F, 2, 1, 0, 99, 67, 6, 0, 71, 1
INVAR-13, Run: 067, F, 1, 0, 0, 97, 65, 5, 3, 70, 3
INVAR-13, Run: 068, F, 3, 0, 0, 98, 65, 5, 3, 71, 2
INVAR-13, Run: 069, F, 1, 0, 0, 118, 80, 6, 0, 82, 4
INVAR-13, Run: 070, F, 1, 1, 0, 88, 59, 5, 3, 59, 7
INVAR-13, Run: 071, F, 1, 0, 0, 103, 70, 6, 0, 76, 0
INVAR-13, Run: 072, F, 2, 0, 0, 108, 72, 5, 3, 75, 5
INVAR-13, Run: 073, F, 1, 2, 0, 85, 57, 5, 3, 56, 7
INVAR-13, Run: 074, F, 0, 2, 0, 92, 62, 5, 3, 66, 2
INVAR-13, Run: 075, F, 1, 1, 0, 88, 59, 5, 3, 59, 7
INVAR-13, Run: 076, F, 1, 0, 0, 85, 58, 6, 0, 60, 4
INVAR-13, Run: 077, F, 0, 1, 0, 107, 72, 5, 3, 73, 6
INVAR-13, Run: 078, F, 1, 0, 0, 106, 71, 5, 3, 72, 7
INVAR-13, Run: 079, F, 1, 0, 0, 112, 76, 6, 0, 80, 2
INVAR-13, Run: 080, F, 2, 0, 0, 96, 64, 5, 3, 63, 9
INVAR-13, Run: 081, F, 2, 0, 0, 87, 59, 6, 0, 63, 2
INVAR-13, Run: 082, F, 1, 1, 0, 106, 71, 5, 3, 76, 2
INVAR-13, Run: 083, F, 4, 0, 0, 109, 72, 5, 3, 72, 8
INVAR-13, Run: 084, F, 0, 1, 0, 98, 67, 6, 0, 70, 2
INVAR-13, Run: 085, F, 1, 1, 0, 79, 53, 5, 3, 55, 5
INVAR-13, Run: 086, F, 1, 0, 0, 121, 82, 6, 0, 88, 0
INVAR-13, Run: 087, F, 1, 1, 0, 91, 61, 5, 3, 60, 8
INVAR-13, Run: 088, F, 2, 3, 0, 99, 67, 6, 0, 69, 1
INVAR-13, Run: 089, F, 0, 1, 0, 107, 72, 5, 3, 76, 3
INVAR-13, Run: 090, F, 3, 0, 0, 107, 71, 5, 3, 73, 6
INVAR-13, Run: 091, F, 0, 1, 0, 86, 59, 6, 0, 64, 0
INVAR-13, Run: 092, F, 0, 1, 0, 86, 58, 5, 3, 59, 6
INVAR-13, Run: 093, F, 2, 2, 0, 108, 72, 5, 3, 67, 11
INVAR-13, Run: 094, F, 1, 1, 0, 103, 69, 5, 3, 73, 3
INVAR-13, Run: 095, F, 2, 0, 0, 108, 72, 5, 3, 73, 7
INVAR-13, Run: 096, F, 0, 2, 0, 116, 79, 6, 0, 83, 0
INVAR-13, Run: 097, F, 1, 2, 0, 97, 65, 5, 3, 66, 5
INVAR-13, Run: 098, F, 2, 1, 0, 96, 64, 5, 3, 67, 4
INVAR-13, Run: 099, F, 2, 0, 0, 102, 69, 6, 0, 74, 1
INVAR-13, Run: 100, F, 3, 1, 0, 86, 57, 5, 3, 58, 6
INVAR-14, Run: 001, F, 1, 0, 0, 87, 88, 28, 2, 90, 28
INVAR-14, Run: 002, F, 0, 1, 0, 106, 101, 28, 2, 77, 53
INVAR-14, Run: 003, F, 3, 2, 0, 103, 98, 28, 2, 95, 31
INVAR-14, Run: 004, F, 0, 2, 0, 94, 93, 28, 2, 97, 24
INVAR-14, Run: 005, F, 2, 1, 0, 113, 105, 28, 2, 112, 22
INVAR-14, Run: 006, F, 1, 0, 0, 108, 102, 28, 2, 113, 19
INVAR-14, Run: 007, F, 2, 0, 0, 86, 87, 28, 2, 101, 16
INVAR-14, Run: 008, F, 1, 3, 0, 117, 107, 27, 5, 107, 29
INVAR-14, Run: 009, F, 1, 0, 0, 108, 101, 27, 5, 125, 8
INVAR-14, Run: 010, F, 1, 0, 0, 84, 85, 27, 5, 99, 18
INVAR-14, Run: 011, F, 0, 1, 0, 97, 94, 27, 5, 96, 29
INVAR-14, Run: 012, F, 1, 0, 0, 99, 96, 28, 2, 98, 28
INVAR-14, Run: 013, F, 2, 2, 0, 98, 94, 27, 5, 106, 18
INVAR-14, Run: 014, F, 0, 1, 0, 97, 94, 27, 5, 121, 4
INVAR-14, Run: 015, F, 2, 0, 0, 104, 99, 28, 2, 115, 14
INVAR-14, Run: 016, F, 3, 0, 0, 106, 100, 28, 2, 112, 18
INVAR-14, Run: 017, F, 1, 1, 0, 90, 90, 28, 2, 102, 17
INVAR-14, Run: 018, F, 0, 1, 0, 109, 103, 28, 2, 114, 18
INVAR-14, Run: 019, F, 0, 2, 0, 97, 95, 28, 2, 118, 5
INVAR-14, Run: 020, F, 1, 0, 0, 144, 126, 28, 2, 152, 4
INVAR-14, Run: 021, F, 0, 2, 0, 94, 92, 27, 5, 85, 37
INVAR-14, Run: 022, F, 1, 0, 0, 108, 102, 28, 2, 112, 20
INVAR-14, Run: 023, F, 0, 1, 0, 130, 117, 28, 2, 132, 14
INVAR-14, Run: 024, F, 1, 0, 0, 75, 80, 28, 2, 100, 10
INVAR-14, Run: 025, F, 1, 2, 0, 105, 100, 28, 2, 115, 13
INVAR-14, Run: 026, F, 1, 1, 0, 84, 86, 28, 2, 97, 18
INVAR-14, Run: 027, F, 3, 1, 0, 109, 102, 28, 2, 123, 8
INVAR-14, Run: 028, F, 2, 0, 0, 95, 93, 28, 2, 96, 27
INVAR-14, Run: 029, F, 0, 1, 0, 109, 103, 28, 2, 112, 20
INVAR-14, Run: 030, F, 1, 0, 0, 99, 96, 28, 2, 102, 24
INVAR-14, Run: 031, F, 0, 2, 0, 91, 91, 28, 2, 97, 22
INVAR-14, Run: 032, F, 2, 0, 0, 74, 79, 28, 2, 98, 11
INVAR-14, Run: 033, F, 1, 1, 0, 99, 96, 28, 2, 103, 22
INVAR-14, Run: 034, F, 2, 1, 0, 95, 92, 27, 5, 85, 38
INVAR-14, Run: 035, F, 2, 0, 0, 110, 103, 28, 2, 109, 24
INVAR-14, Run: 036, F, 1, 2, 0, 102, 98, 28, 2, 100, 26
INVAR-14, Run: 037, F, 0, 1, 0, 103, 98, 27, 5, 111, 18
INVAR-14, Run: 038, F, 2, 0, 0, 89, 88, 27, 5, 92, 28
INVAR-14, Run: 039, F, 0, 1, 0, 76, 81, 28, 2, 93, 17
INVAR-14, Run: 040, F, 0, 1, 0, 94, 93, 28, 2, 90, 32
INVAR-14, Run: 041, F, 1, 1, 0, 96, 94, 28, 2, 97, 26
INVAR-14, Run: 042, F, 2, 0, 0, 83, 85, 28, 2, 86, 29
INVAR-14, Run: 043, F, 2, 0, 0, 101, 97, 28, 2, 102, 25
INVAR-14, Run: 044, F, 2, 0, 0, 92, 91, 28, 2, 90, 31
INVAR-14, Run: 045, F, 1, 0, 0, 96, 94, 28, 2, 109, 15
INVAR-14, Run: 046, F, 1, 1, 0, 90, 90, 28, 2, 79, 40
INVAR-14, Run: 047, F, 2, 0, 0, 110, 102, 27, 5, 115, 19
INVAR-14, Run: 048, F, 1, 2, 0, 96, 94, 28, 2, 112, 10
INVAR-14, Run: 049, F, 0, 1, 0, 106, 101, 28, 2, 111, 19
INVAR-14, Run: 050, F, 2, 0, 0, 95, 93, 28, 2, 74, 49
INVAR-14, Run: 051, F, 2, 2, 0, 104, 98, 27, 5, 107, 21
INVAR-14, Run: 052, F, 3, 0, 0, 112, 104, 28, 2, 118, 16
INVAR-14, Run: 053, F, 0, 1, 0, 100, 97, 28, 2, 100, 26
INVAR-14, Run: 054, F, 1, 1, 0, 81, 83, 27, 5, 101, 13
INVAR-14, Run: 055, F, 2, 1, 0, 98, 95, 28, 2, 93, 31
INVAR-14, Run: 056, F, 2, 0, 0, 101, 97, 28, 2, 118, 9
INVAR-14, Run: 057, F, 2, 2, 0, 95, 93, 28, 2, 94, 27
INVAR-14, Run: 058, F, 2, 0, 0, 95, 93, 28, 2, 101, 22
INVAR-14, Run: 059, F, 2, 0, 0, 125, 113, 28, 2, 108, 35
INVAR-14, Run: 060, F, 2, 1, 0, 95, 93, 28, 2, 88, 34
INVAR-14, Run: 061, F, 0, 1, 0, 100, 97, 28, 2, 122, 4
INVAR-14, Run: 062, F, 0, 1, 0, 100, 97, 28, 2, 106, 20
INVAR-14, Run: 063, F, 0, 1, 0, 91, 91, 28, 2, 84, 36
INVAR-14, Run: 064, F, 1, 0, 0, 111, 104, 28, 2, 109, 25
INVAR-14, Run: 065, F, 0, 2, 0, 94, 93, 28, 2, 103, 18
INVAR-14, Run: 066, F, 1, 0, 0, 87, 87, 27, 5, 83, 36
INVAR-14, Run: 067, F, 1, 1, 0, 96, 93, 27, 5, 77, 47
INVAR-14, Run: 068, F, 2, 0, 0, 110, 103, 28, 2, 120, 13
INVAR-14, Run: 069, F, 0, 1, 0, 94, 93, 28, 2, 112, 10
INVAR-14, Run: 070, F, 0, 3, 0, 109, 102, 27, 5, 111, 20
INVAR-14, Run: 071, F, 2, 0, 0, 104, 99, 28, 2, 106, 23
INVAR-14, Run: 072, F, 0, 2, 0, 94, 92, 27, 5, 85, 37
INVAR-14, Run: 073, F, 3, 1, 0, 100, 96, 28, 2, 111, 14
INVAR-14, Run: 074, F, 2, 1, 0, 104, 99, 28, 2, 94, 34
INVAR-14, Run: 075, F, 1, 0, 0, 99, 96, 28, 2, 100, 26
INVAR-14, Run: 076, F, 0, 2, 0, 103, 99, 28, 2, 88, 39
INVAR-14, Run: 077, F, 1, 2, 0, 90, 89, 27, 5, 101, 18
INVAR-14, Run: 078, F, 1, 2, 0, 102, 98, 28, 2, 113, 13
INVAR-14, Run: 079, F, 2, 0, 0, 122, 111, 28, 2, 134, 7
INVAR-14, Run: 080, F, 0, 1, 0, 109, 103, 28, 2, 112, 20
INVAR-14, Run: 081, F, 0, 3, 0, 106, 100, 27, 5, 112, 17
INVAR-14, Run: 082, F, 1, 0, 0, 90, 89, 27, 5, 68, 53
INVAR-14, Run: 083, F, 0, 1, 0, 115, 107, 28, 2, 107, 29
INVAR-14, Run: 084, F, 0, 1, 0, 97, 95, 28, 2, 111, 13
INVAR-14, Run: 085, F, 2, 1, 0, 104, 99, 28, 2, 93, 35
INVAR-14, Run: 086, F, 1, 0, 0, 93, 92, 28, 2, 68, 54
INVAR-14, Run: 087, F, 1, 0, 0, 102, 98, 28, 2, 102, 26
INVAR-14, Run: 088, F, 0, 2, 0, 115, 106, 27, 5, 87, 49
INVAR-14, Run: 089, F, 1, 0, 0, 105, 99, 27, 5, 93, 38
INVAR-14, Run: 090, F, 2, 1, 0, 101, 97, 28, 2, 95, 31
INVAR-14, Run: 091, F, 1, 0, 0, 108, 102, 28, 2, 107, 25
INVAR-14, Run: 092, F, 2, 0, 0, 104, 98, 27, 5, 80, 50
INVAR-14, Run: 093, F, 1, 1, 0, 102, 97, 27, 5, 110, 18
INVAR-14, Run: 094, F, 3, 0, 0, 118, 108, 28, 2, 117, 21
INVAR-14, Run: 095, F, 2, 1, 0, 116, 107, 28, 2, 122, 14
INVAR-14, Run: 096, F, 1, 0, 0, 111, 104, 28, 2, 125, 9
INVAR-14, Run: 097, F, 0, 2, 0, 103, 98, 27, 5, 83, 45
INVAR-14, Run: 098, F, 1, 0, 0, 96, 94, 28, 2, 99, 25
INVAR-14, Run: 099, F, 0, 2, 0, 106, 100, 27, 5, 84, 46
INVAR-14, Run: 100, F, 1, 1, 0, 99, 96, 28, 2, 110, 15
INVAR-15, Run: 001, F, 0, 2, 0, 92, 117, 52, 6, 107, 66
INVAR-15, Run: 002, F, 0, 1, 0, 125, 140, 53, 3, 163, 32
INVAR-15, Run: 003, F, 1, 0, 0, 88, 115, 53, 3, 160, 11
INVAR-15, Run: 004, F, 2, 0, 0, 105, 127, 54, 0, 122, 59
INVAR-15, Run: 005, F, 1, 1, 0, 76, 107, 53, 3, 126, 36
INVAR-15, Run: 006, F, 1, 0, 0, 118, 135, 53, 3, 142, 49
INVAR-15, Run: 007, F, 1, 1, 0, 115, 133, 53, 3, 126, 62
INVAR-15, Run: 008, F, 1, 1, 0, 115, 133, 53, 3, 150, 38
INVAR-15, Run: 009, F, 1, 0, 0, 91, 117, 53, 3, 113, 60
INVAR-15, Run: 010, F, 2, 0, 0, 99, 122, 53, 3, 128, 50
INVAR-15, Run: 011, F, 0, 1, 0, 77, 108, 53, 3, 109, 54
INVAR-15, Run: 012, F, 2, 0, 0, 96, 120, 53, 3, 138, 38
INVAR-15, Run: 013, F, 2, 2, 0, 123, 138, 53, 3, 129, 63
INVAR-15, Run: 014, F, 1, 0, 0, 106, 127, 53, 3, 135, 48
INVAR-15, Run: 015, F, 2, 0, 0, 99, 122, 53, 3, 91, 87
INVAR-15, Run: 016, F, 2, 0, 0, 93, 118, 53, 3, 99, 75
INVAR-15, Run: 017, F, 2, 2, 0, 105, 126, 53, 3, 159, 21
INVAR-15, Run: 018, F, 0, 2, 0, 80, 110, 53, 3, 145, 19
INVAR-15, Run: 019, F, 2, 0, 0, 87, 114, 53, 3, 120, 50
INVAR-15, Run: 020, F, 0, 2, 0, 95, 120, 53, 3, 111, 63
INVAR-15, Run: 021, F, 3, 0, 0, 110, 129, 53, 3, 94, 91
INVAR-15, Run: 022, F, 1, 1, 0, 103, 124, 52, 6, 101, 80
INVAR-15, Run: 023, F, 1, 0, 0, 100, 124, 54, 0, 154, 24
INVAR-15, Run: 024, F, 2, 0, 0, 90, 116, 53, 3, 119, 53
INVAR-15, Run: 025, F, 2, 3, 0, 99, 122, 53, 3, 117, 58
INVAR-15, Run: 026, F, 3, 0, 0, 83, 110, 52, 6, 84, 84
INVAR-15, Run: 027, F, 0, 1, 0, 101, 124, 53, 3, 145, 34
INVAR-15, Run: 028, F, 2, 0, 0, 117, 135, 54, 0, 154, 35
INVAR-15, Run: 029, F, 3, 1, 0, 104, 125, 53, 3, 118, 62
INVAR-15, Run: 030, F, 0, 1, 0, 95, 120, 53, 3, 116, 59
INVAR-15, Run: 031, F, 0, 1, 0, 110, 130, 53, 3, 135, 50
INVAR-15, Run: 032, F, 4, 0, 0, 100, 122, 53, 3, 133, 45
INVAR-15, Run: 033, F, 2, 0, 0, 102, 124, 53, 3, 142, 38
INVAR-15, Run: 034, F, 1, 1, 0, 103, 125, 53, 3, 119, 61
INVAR-15, Run: 035, F, 1, 1, 0, 106, 127, 53, 3, 119, 63
INVAR-15, Run: 036, F, 1, 1, 0, 82, 111, 53, 3, 106, 60
INVAR-15, Run: 037, F, 2, 0, 0, 96, 120, 53, 3, 115, 61
INVAR-15, Run: 038, F, 1, 1, 0, 94, 119, 53, 3, 107, 67
INVAR-15, Run: 039, F, 2, 0, 0, 96, 120, 53, 3, 124, 52
INVAR-15, Run: 040, F, 2, 1, 0, 99, 122, 53, 3, 115, 62
INVAR-15, Run: 041, F, 2, 1, 0, 87, 114, 53, 3, 99, 70
INVAR-15, Run: 042, F, 1, 0, 0, 103, 125, 53, 3, 155, 26
INVAR-15, Run: 043, F, 2, 0, 0, 108, 128, 53, 3, 141, 43
INVAR-15, Run: 044, F, 0, 1, 0, 101, 124, 53, 3, 148, 31
INVAR-15, Run: 045, F, 2, 0, 0, 105, 126, 53, 3, 127, 55
INVAR-15, Run: 046, F, 1, 0, 0, 106, 128, 54, 0, 159, 23
INVAR-15, Run: 047, F, 0, 1, 0, 104, 126, 53, 3, 141, 40
INVAR-15, Run: 048, F, 0, 1, 0, 113, 133, 54, 0, 159, 27
INVAR-15, Run: 049, F, 0, 2, 0, 104, 126, 53, 3, 120, 60
INVAR-15, Run: 050, F, 1, 1, 0, 91, 118, 54, 0, 150, 21
INVAR-15, Run: 051, F, 0, 2, 0, 83, 112, 53, 3, 152, 14
INVAR-15, Run: 052, F, 2, 0, 0, 99, 122, 53, 3, 161, 17
INVAR-15, Run: 053, F, 2, 0, 0, 84, 113, 54, 0, 144, 23
INVAR-15, Run: 054, F, 0, 1, 0, 104, 126, 53, 3, 81, 100
INVAR-15, Run: 055, F, 2, 1, 0, 96, 121, 54, 0, 152, 22
INVAR-15, Run: 056, F, 2, 0, 0, 114, 132, 53, 3, 174, 14
INVAR-15, Run: 057, F, 0, 3, 0, 89, 116, 53, 3, 110, 59
INVAR-15, Run: 058, F, 0, 1, 0, 89, 116, 53, 3, 92, 79
INVAR-15, Run: 059, F, 1, 0, 0, 94, 119, 53, 3, 134, 41
INVAR-15, Run: 060, F, 1, 1, 0, 88, 115, 53, 3, 128, 42
INVAR-15, Run: 061, F, 2, 0, 0, 96, 120, 53, 3, 99, 77
INVAR-15, Run: 062, F, 0, 3, 0, 98, 122, 53, 3, 89, 86
