Input Number, Run_Number, Result@ 100, ak, LeaderX1, X1, ac, ad, Leaderac, af, ag, ACuAEX1, ACuAEab, A, ah, X1uABX1, SetX1X1, Leaderad, al, ADuAFX1, ADuAFab, aj, SetABf, Leaderag, Leaderah, ao, ar, X1uABab, an, AGuAIX1, AGuAIab, Leaderai, AIuAJX1, AIuAJab, SetABX1, aq, AHuAKX1, AHuAKab, Leaderak, at, au, SetABab, SetX1ab, Leaderan, Y, ANuAOX1, ab, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, Leaderap, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-6, Run: 082, P, 0, 175, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 175, 171, 85, 3, 0, 83, 3, 1, 7, 5, 15, 7, 4, 1, 172, 2, 1, 45, 8, 49, 10, 1, 1, 0, 0, 0, 0, 1, 0, 2, 1, 1, 0, 0, 8, 0, 11, 1, 12, 2, 1, 171, 3, 1, 6, 0, 1, 10, 2, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 083, P, 0, 175, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 520, 0, 0, 0, 0, 0, 0, 0, 1, 175, 172, 86, 2, 0, 85, 2, 0, 7, 1, 12, 2, 2, 1, 171, 3, 1, 8, 2, 13, 4, 1, 1, 1, 0, 0, 0, 14, 3, 15, 4, 1, 0, 0, 5, 0, 7, 3, 8, 4, 1, 170, 3, 0, 0, 2, 0, 4, 1, 1, 1, 1, 1, 1, 0, 0, 9, 0, 0, 0, 0, 253, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 263, 4, 0, 0, 0, 0, 6, 2, 11, 1, 3, 1
INVAR-6, Run: 084, P, 0, 175, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 175, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 175, 174, 87, 1, 0, 87, 0, 0, 14, 2, 16, 3, 1, 1, 169, 6, 0, 46, 5, 53, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 085, P, 0, 175, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 175, 173, 87, 1, 0, 86, 1, 0, 2, 2, 5, 3, 1, 1, 171, 4, 0, 13, 5, 18, 6, 1, 1, 1, 0, 0, 0, 37, 12, 37, 12, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 171, 4, 0, 39, 1, 17, 44, 18, 1, 1, 1, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 086, P, 0, 175, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 526, 0, 0, 0, 0, 0, 0, 0, 0, 175, 174, 85, 3, 0, 85, 2, 0, 2, 2, 8, 3, 1, 1, 171, 4, 0, 12, 3, 17, 4, 1, 1, 0, 0, 0, 0, 8, 4, 9, 5, 1, 0, 0, 2, 0, 4, 3, 5, 4, 1, 173, 2, 0, 25, 0, 7, 28, 8, 1, 1, 1, 1, 1, 0, 0, 4, 0, 0, 0, 0, 268, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 256, 2, 0, 0, 0, 0, 27, 8, 29, 1, 8, 0
INVAR-6, Run: 087, P, 0, 175, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 175, 172, 88, 0, 0, 84, 3, 0, 10, 5, 14, 6, 3, 1, 168, 7, 0, 8, 1, 16, 2, 1, 1, 0, 0, 0, 0, 57, 11, 58, 11, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 172, 3, 0, 9, 0, 1, 13, 2, 1, 1, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 088, P, 0, 175, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 526, 0, 0, 0, 0, 0, 0, 0, 0, 175, 172, 85, 3, 0, 83, 3, 1, 3, 1, 11, 3, 3, 1, 172, 3, 0, 22, 5, 26, 6, 1, 1, 0, 0, 0, 0, 4, 0, 5, 1, 1, 0, 0, 9, 0, 21, 3, 22, 4, 1, 171, 4, 0, 11, 0, 3, 16, 4, 1, 1, 1, 1, 1, 0, 0, 13, 0, 0, 0, 0, 272, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 251, 3, 0, 0, 0, 0, 1, 0, 4, 1, 0, 0
INVAR-6, Run: 089, P, 0, 175, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 523, 0, 0, 0, 0, 0, 0, 0, 1, 175, 173, 86, 2, 0, 85, 2, 0, 13, 1, 18, 2, 2, 1, 169, 6, 0, 10, 5, 17, 6, 1, 1, 0, 0, 0, 0, 8, 1, 9, 2, 1, 0, 0, 12, 0, 21, 7, 22, 8, 1, 173, 1, 0, 0, 3, 0, 2, 1, 1, 1, 1, 1, 1, 0, 0, 15, 0, 0, 0, 0, 269, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 253, 1, 0, 0, 0, 0, 8, 1, 10, 1, 2, 1
INVAR-6, Run: 090, P, 0, 175, 0, 2, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 526, 0, 0, 0, 0, 0, 0, 0, 0, 175, 171, 83, 4, 0, 84, 2, 0, 1, 1, 8, 2, 4, 1, 171, 4, 0, 33, 9, 38, 10, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 4, 0, 1, 0, 2, 1, 1, 172, 3, 0, 12, 3, 3, 16, 4, 1, 1, 1, 1, 1, 0, 0, 9, 0, 0, 0, 0, 250, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 272, 4, 0, 0, 0, 0, 9, 0, 13, 1, 0, 0
INVAR-6, Run: 091, P, 0, 175, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 175, 172, 85, 3, 0, 87, 0, 0, 34, 7, 38, 8, 2, 1, 172, 3, 0, 35, 7, 39, 8, 1, 1, 1, 0, 0, 0, 18, 2, 19, 2, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 172, 3, 0, 18, 2, 2, 21, 2, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 092, P, 0, 167, 0, 0, 4, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 514, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 167, 172, 88, 0, 0, 87, 0, 0, 3, 0, 4, 1, 3, 1, 168, 3, 0, 2, 0, 6, 1, 1, 1, 0, 2, 0, 0, 43, 12, 43, 12, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 169, 2, 0, 6, 4, 1, 9, 2, 1, 1, 1, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 093, P, 0, 174, 0, 0, 1, 1, 0, 1, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 523, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 174, 171, 85, 3, 0, 87, 0, 0, 41, 9, 44, 9, 4, 0, 172, 2, 0, 1, 0, 4, 1, 1, 1, 0, 0, 0, 0, 2, 1, 3, 2, 1, 0, 0, 17, 0, 47, 12, 47, 12, 0, 172, 1, 1, 8, 1, 2, 11, 4, 1, 1, 1, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 094, P, 0, 175, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 1, 0, 0, 0, 175, 172, 86, 2, 0, 87, 0, 0, 4, 0, 7, 1, 3, 1, 169, 6, 0, 26, 5, 33, 6, 1, 1, 0, 0, 0, 0, 13, 3, 14, 4, 1, 0, 0, 11, 0, 15, 2, 16, 3, 1, 171, 4, 0, 4, 3, 2, 9, 3, 1, 1, 1, 1, 1, 0, 0, 15, 0, 0, 0, 0, 257, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 268, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0
INVAR-6, Run: 095, P, 0, 175, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 523, 0, 0, 0, 0, 0, 0, 0, 0, 175, 170, 87, 1, 0, 87, 0, 0, 1, 2, 3, 3, 5, 1, 168, 6, 1, 10, 5, 18, 7, 1, 1, 0, 0, 0, 0, 11, 1, 12, 2, 1, 0, 0, 5, 0, 21, 3, 22, 4, 1, 172, 2, 0, 3, 3, 1, 6, 2, 1, 1, 1, 1, 1, 0, 0, 11, 0, 0, 0, 0, 276, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 247, 0, 0, 0, 0, 0, 11, 1, 11, 1, 1, 0
INVAR-6, Run: 096, P, 0, 175, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 526, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 175, 170, 88, 0, 0, 84, 3, 0, 2, 0, 6, 1, 5, 1, 170, 5, 0, 19, 3, 25, 4, 1, 1, 0, 0, 0, 0, 5, 2, 6, 3, 1, 0, 0, 12, 0, 27, 8, 28, 9, 1, 172, 3, 0, 3, 1, 0, 7, 1, 1, 1, 1, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 097, P, 0, 175, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 526, 0, 0, 0, 0, 0, 0, 0, 0, 175, 171, 86, 2, 0, 86, 1, 0, 0, 0, 4, 1, 4, 1, 171, 4, 0, 11, 2, 16, 3, 1, 1, 0, 0, 0, 0, 2, 0, 3, 1, 1, 0, 0, 9, 0, 28, 9, 29, 10, 1, 171, 4, 0, 26, 1, 6, 31, 7, 1, 1, 1, 1, 1, 0, 0, 14, 0, 0, 0, 0, 263, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 260, 3, 0, 0, 0, 0, 11, 1, 14, 1, 1, 0
INVAR-6, Run: 098, P, 0, 175, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 523, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 175, 175, 88, 0, 0, 87, 0, 0, 6, 4, 7, 5, 0, 1, 173, 2, 0, 38, 2, 41, 3, 1, 1, 0, 0, 0, 0, 19, 13, 19, 13, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 170, 4, 0, 3, 2, 0, 8, 1, 1, 1, 1, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 099, P, 0, 175, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 0, 0, 0, 1, 175, 172, 85, 3, 0, 86, 1, 0, 11, 0, 16, 1, 3, 1, 175, 0, 0, 1, 1, 2, 2, 1, 1, 0, 0, 0, 0, 3, 1, 4, 2, 1, 0, 0, 2, 0, 22, 5, 23, 6, 1, 171, 4, 0, 2, 0, 0, 7, 1, 1, 1, 1, 1, 1, 0, 0, 6, 0, 0, 0, 0, 271, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 252, 3, 0, 0, 0, 0, 16, 4, 20, 1, 5, 1
INVAR-6, Run: 100, P, 0, 175, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 0, 0, 0, 1, 175, 174, 85, 3, 0, 85, 2, 0, 1, 0, 7, 1, 1, 1, 171, 4, 0, 28, 2, 33, 3, 1, 1, 0, 0, 0, 0, 6, 1, 7, 2, 1, 0, 0, 2, 0, 6, 2, 7, 3, 1, 171, 3, 1, 7, 0, 0, 12, 2, 1, 1, 1, 1, 1, 0, 0, 4, 0, 0, 0, 0, 276, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 246, 4, 0, 0, 0, 0, 16, 3, 21, 1, 4, 1
INVAR-7, Run: 001, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 13, 1, 0, 1, 0, 0, 0, 3, 0, 4, 1, 1, 1, 0, 0, 0, 0, 4, 0, 5, 1, 1, 0, 0, 2, 0, 27, 6, 28, 7, 1, 0, 0, 0, 1, 0, 0, 2, 1, 1, 1, 1, 1, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 3, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-7, Run: 002, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 9, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 14, 3, 15, 4, 1, 0, 0, 3, 0, 7, 0, 8, 1, 1, 0, 0, 0, 14, 1, 5, 15, 6, 1, 1, 1, 1, 1, 0, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15, 1, 16, 2, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-7, Run: 003, P, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 7, 1, 0, 1, 0, 0, 0, 28, 3, 29, 4, 1, 1, 0, 0, 0, 0, 18, 5, 18, 5, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 3, 6, 4, 1, 1, 1, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-7, Run: 004, P, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 12, 4, 0, 1, 0, 0, 0, 45, 7, 46, 8, 1, 1, 0, 0, 0, 0, 21, 7, 22, 7, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 2, 8, 3, 1, 1, 1, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-7, Run: 005, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 8, 3, 0, 1, 0, 0, 0, 13, 0, 14, 1, 1, 1, 0, 0, 0, 0, 5, 2, 6, 3, 1, 0, 0, 10, 0, 12, 3, 13, 4, 1, 0, 0, 0, 0, 0, 1, 1, 2, 1, 1, 1, 1, 1, 0, 0, 11, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-7, Run: 006, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 6, 23, 7, 0, 1, 0, 0, 0, 8, 1, 9, 2, 1, 1, 0, 0, 0, 0, 9, 3, 10, 4, 1, 0, 0, 10, 0, 2, 0, 3, 1, 1, 0, 0, 0, 1, 5, 1, 2, 2, 1, 1, 1, 1, 1, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29, 7, 30, 8, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-7, Run: 007, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 3, 3, 0, 1, 0, 0, 0, 12, 8, 13, 9, 1, 1, 0, 0, 0, 0, 14, 7, 15, 8, 1, 0, 0, 2, 0, 19, 5, 20, 6, 1, 0, 0, 0, 28, 0, 1, 29, 2, 1, 1, 1, 1, 1, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-7, Run: 008, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 1, 10, 2, 0, 1, 0, 0, 0, 5, 2, 6, 3, 1, 1, 0, 0, 0, 0, 6, 0, 7, 1, 1, 0, 0, 3, 0, 46, 17, 47, 18, 1, 0, 0, 0, 10, 0, 0, 11, 1, 1, 1, 1, 1, 1, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 3, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-7, Run: 009, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 27, 6, 28, 7, 1, 0, 0, 24, 0, 2, 0, 3, 1, 1, 0, 0, 0, 0, 7, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 1, 1, 2, 2, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-7, Run: 010, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 4, 3, 0, 1, 0, 0, 0, 5, 0, 6, 1, 1, 1, 0, 0, 0, 0, 3, 2, 4, 3, 1, 0, 0, 0, 0, 9, 1, 10, 2, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 1, 6, 2, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
