Input Number, Run_Number, Result@ 100, Y, A, X1, B, C, PO, D, CO, PE, CE, E, F, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 036, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 352, 15, 15, 234, 19, 15, 4, 78, 19, 39, 437, 218
INVAR-4, Run: 037, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 510, 23, 23, 392, 19, 9, 10, 78, 19, 39, 409, 204
INVAR-4, Run: 038, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 404, 13, 13, 286, 19, 17, 2, 78, 19, 39, 485, 242
INVAR-4, Run: 039, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 422, 22, 22, 304, 19, 13, 6, 78, 19, 39, 349, 174
INVAR-4, Run: 040, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 455, 13, 13, 337, 19, 12, 7, 78, 19, 39, 517, 258
INVAR-4, Run: 041, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 326, 7, 7, 208, 19, 16, 3, 78, 19, 39, 153, 76
INVAR-4, Run: 042, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 451, 19, 19, 333, 19, 17, 2, 78, 19, 39, 227, 113
INVAR-4, Run: 043, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 486, 13, 13, 368, 19, 14, 5, 78, 19, 39, 235, 117
INVAR-4, Run: 044, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 411, 19, 19, 293, 19, 15, 4, 78, 19, 39, 295, 147
INVAR-4, Run: 045, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 342, 15, 15, 224, 19, 15, 4, 78, 19, 39, 261, 130
INVAR-4, Run: 046, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 447, 14, 14, 329, 19, 18, 1, 78, 19, 39, 401, 200
INVAR-4, Run: 047, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 466, 20, 20, 348, 19, 14, 5, 78, 19, 39, 431, 215
INVAR-4, Run: 048, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 504, 20, 20, 386, 19, 11, 8, 78, 19, 39, 215, 107
INVAR-4, Run: 049, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 451, 22, 22, 333, 19, 12, 7, 78, 19, 39, 293, 146
INVAR-4, Run: 050, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 336, 17, 17, 218, 19, 9, 10, 78, 19, 39, 363, 181
INVAR-4, Run: 051, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 572, 20, 20, 454, 19, 10, 9, 78, 19, 39, 333, 166
INVAR-4, Run: 052, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 675, 14, 14, 557, 19, 12, 7, 78, 19, 39, 353, 176
INVAR-4, Run: 053, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 445, 23, 23, 327, 19, 15, 4, 78, 19, 39, 319, 159
INVAR-4, Run: 054, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 329, 6, 6, 211, 19, 13, 6, 78, 19, 39, 235, 117
INVAR-4, Run: 055, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 415, 11, 11, 297, 19, 13, 6, 78, 19, 39, 351, 175
INVAR-4, Run: 056, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 326, 14, 14, 208, 19, 13, 6, 78, 19, 39, 249, 124
INVAR-4, Run: 057, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 764, 16, 16, 646, 19, 9, 10, 78, 19, 39, 337, 168
INVAR-4, Run: 058, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 454, 19, 19, 336, 19, 12, 7, 78, 19, 39, 477, 238
INVAR-4, Run: 059, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 706, 21, 21, 588, 19, 10, 9, 78, 19, 39, 395, 197
INVAR-4, Run: 060, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 387, 23, 23, 269, 19, 11, 8, 78, 19, 39, 195, 97
INVAR-4, Run: 061, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 440, 13, 13, 322, 19, 14, 5, 78, 19, 39, 311, 155
INVAR-4, Run: 062, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 527, 15, 15, 409, 19, 12, 7, 78, 19, 39, 151, 75
INVAR-4, Run: 063, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 352, 13, 13, 234, 19, 9, 10, 78, 19, 39, 191, 95
INVAR-4, Run: 064, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 345, 20, 20, 227, 19, 11, 8, 78, 19, 39, 237, 118
INVAR-4, Run: 065, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 444, 20, 20, 326, 19, 11, 8, 78, 19, 39, 207, 103
INVAR-4, Run: 066, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 701, 29, 29, 583, 19, 12, 7, 78, 19, 39, 345, 172
INVAR-4, Run: 067, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 267, 8, 8, 149, 19, 14, 5, 78, 19, 39, 331, 165
INVAR-4, Run: 068, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 337, 17, 17, 219, 19, 9, 10, 78, 19, 39, 225, 112
INVAR-4, Run: 069, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 404, 10, 10, 286, 19, 13, 6, 78, 19, 39, 161, 80
INVAR-4, Run: 070, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 443, 13, 13, 325, 19, 12, 7, 78, 19, 39, 425, 212
INVAR-4, Run: 071, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 347, 14, 14, 229, 19, 10, 9, 78, 19, 39, 193, 96
INVAR-4, Run: 072, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 377, 13, 13, 259, 19, 16, 3, 78, 19, 39, 201, 100
INVAR-4, Run: 073, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 524, 29, 29, 406, 19, 12, 7, 78, 19, 39, 353, 176
INVAR-4, Run: 074, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 547, 21, 21, 429, 19, 15, 4, 78, 19, 39, 359, 179
INVAR-4, Run: 075, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 538, 23, 23, 420, 19, 15, 4, 78, 19, 39, 441, 220
INVAR-4, Run: 076, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 474, 19, 19, 356, 19, 12, 7, 78, 19, 39, 227, 113
INVAR-4, Run: 077, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 477, 10, 10, 359, 19, 17, 2, 78, 19, 39, 271, 135
INVAR-4, Run: 078, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 420, 17, 17, 302, 19, 16, 3, 78, 19, 39, 379, 189
INVAR-4, Run: 079, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 287, 10, 10, 169, 19, 15, 4, 78, 19, 39, 147, 73
INVAR-4, Run: 080, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 407, 15, 15, 289, 19, 15, 4, 78, 19, 39, 231, 115
INVAR-4, Run: 081, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 389, 19, 19, 271, 19, 11, 8, 78, 19, 39, 415, 207
INVAR-4, Run: 082, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 338, 16, 16, 220, 19, 12, 7, 78, 19, 39, 205, 102
INVAR-4, Run: 083, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 560, 13, 13, 442, 19, 14, 5, 78, 19, 39, 497, 248
INVAR-4, Run: 084, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 456, 9, 9, 338, 19, 17, 2, 78, 19, 39, 393, 196
INVAR-4, Run: 085, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 538, 14, 14, 420, 19, 12, 7, 78, 19, 39, 227, 113
INVAR-4, Run: 086, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 306, 11, 11, 188, 19, 13, 6, 78, 19, 39, 335, 167
INVAR-4, Run: 087, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 465, 19, 19, 347, 19, 13, 6, 78, 19, 39, 303, 151
INVAR-4, Run: 088, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 382, 15, 15, 264, 19, 13, 6, 78, 19, 39, 199, 99
INVAR-4, Run: 089, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 322, 12, 12, 204, 19, 13, 6, 78, 19, 39, 325, 162
INVAR-4, Run: 090, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 411, 17, 17, 293, 19, 12, 7, 78, 19, 39, 271, 135
INVAR-4, Run: 091, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 381, 23, 23, 263, 19, 12, 7, 78, 19, 39, 263, 131
INVAR-4, Run: 092, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 494, 15, 15, 376, 19, 15, 4, 78, 19, 39, 239, 119
INVAR-4, Run: 093, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 411, 21, 21, 293, 19, 11, 8, 78, 19, 39, 445, 222
INVAR-4, Run: 094, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 500, 22, 22, 382, 19, 13, 6, 78, 19, 39, 217, 108
INVAR-4, Run: 095, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 353, 18, 18, 235, 19, 11, 8, 78, 19, 39, 131, 65
INVAR-4, Run: 096, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 473, 22, 22, 355, 19, 14, 5, 78, 19, 39, 459, 229
INVAR-4, Run: 097, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 433, 18, 18, 315, 19, 13, 6, 78, 19, 39, 221, 110
INVAR-4, Run: 098, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 553, 19, 19, 435, 19, 14, 5, 78, 19, 39, 243, 121
INVAR-4, Run: 099, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 572, 15, 15, 454, 19, 17, 2, 78, 19, 39, 209, 104
INVAR-4, Run: 100, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 302, 14, 14, 184, 19, 13, 6, 78, 19, 39, 249, 124
INVAR-5, Run: 001, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 594, 32, 32, 434, 26, 16, 10, 106, 26, 53, 561, 280
INVAR-5, Run: 002, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 815, 33, 33, 655, 26, 15, 11, 106, 26, 53, 605, 302
INVAR-5, Run: 003, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 536, 21, 21, 376, 26, 20, 6, 106, 26, 53, 533, 266
INVAR-5, Run: 004, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 634, 25, 25, 474, 26, 18, 8, 106, 26, 53, 395, 197
INVAR-5, Run: 005, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 830, 28, 28, 670, 26, 16, 10, 106, 26, 53, 493, 246
INVAR-5, Run: 006, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 677, 19, 19, 517, 26, 15, 11, 106, 26, 53, 443, 221
INVAR-5, Run: 007, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 775, 26, 26, 615, 26, 16, 10, 106, 26, 53, 441, 220
INVAR-5, Run: 008, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 1076, 25, 25, 916, 26, 17, 9, 106, 26, 53, 831, 415
INVAR-5, Run: 009, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 736, 30, 30, 576, 26, 16, 10, 106, 26, 53, 567, 283
INVAR-5, Run: 010, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 741, 24, 24, 581, 26, 17, 9, 106, 26, 53, 673, 336
INVAR-5, Run: 011, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 807, 28, 28, 647, 26, 17, 9, 106, 26, 53, 465, 232
INVAR-5, Run: 012, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 735, 23, 23, 575, 26, 15, 11, 106, 26, 53, 489, 244
INVAR-5, Run: 013, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 698, 16, 16, 538, 26, 21, 5, 106, 26, 53, 347, 173
INVAR-5, Run: 014, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 569, 19, 19, 409, 26, 17, 9, 106, 26, 53, 685, 342
INVAR-5, Run: 015, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 868, 18, 18, 708, 26, 16, 10, 106, 26, 53, 545, 272
INVAR-5, Run: 016, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 757, 20, 20, 597, 26, 15, 11, 106, 26, 53, 989, 494
INVAR-5, Run: 017, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 956, 23, 23, 796, 26, 21, 5, 106, 26, 53, 501, 250
INVAR-5, Run: 018, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 702, 41, 41, 542, 26, 16, 10, 106, 26, 53, 669, 334
INVAR-5, Run: 019, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 864, 32, 32, 704, 26, 15, 11, 106, 26, 53, 739, 369
INVAR-5, Run: 020, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 538, 23, 23, 378, 26, 22, 4, 106, 26, 53, 275, 137
INVAR-5, Run: 021, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 685, 30, 30, 525, 26, 13, 13, 106, 26, 53, 495, 247
INVAR-5, Run: 022, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 614, 25, 25, 454, 26, 20, 6, 106, 26, 53, 695, 347
INVAR-5, Run: 023, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 659, 21, 21, 499, 26, 14, 12, 106, 26, 53, 403, 201
INVAR-5, Run: 024, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 1058, 24, 24, 898, 26, 14, 12, 106, 26, 53, 501, 250
INVAR-5, Run: 025, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 632, 18, 18, 472, 26, 15, 11, 106, 26, 53, 499, 249
INVAR-5, Run: 026, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 739, 16, 16, 579, 26, 21, 5, 106, 26, 53, 807, 403
INVAR-5, Run: 027, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 608, 11, 11, 448, 26, 18, 8, 106, 26, 53, 391, 195
INVAR-5, Run: 028, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 679, 15, 15, 519, 26, 18, 8, 106, 26, 53, 511, 255
INVAR-5, Run: 029, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 644, 16, 16, 484, 26, 15, 11, 106, 26, 53, 691, 345
INVAR-5, Run: 030, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 615, 33, 33, 455, 26, 15, 11, 106, 26, 53, 731, 365
INVAR-5, Run: 031, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 701, 24, 24, 541, 26, 19, 7, 106, 26, 53, 481, 240
INVAR-5, Run: 032, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 786, 15, 15, 626, 26, 19, 7, 106, 26, 53, 595, 297
INVAR-5, Run: 033, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 699, 23, 23, 539, 26, 16, 10, 106, 26, 53, 741, 370
INVAR-5, Run: 034, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 604, 25, 25, 444, 26, 23, 3, 106, 26, 53, 291, 145
INVAR-5, Run: 035, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 679, 23, 23, 519, 26, 19, 7, 106, 26, 53, 381, 190
INVAR-5, Run: 036, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 814, 36, 36, 654, 26, 14, 12, 106, 26, 53, 597, 298
INVAR-5, Run: 037, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 782, 27, 27, 622, 26, 18, 8, 106, 26, 53, 549, 274
INVAR-5, Run: 038, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 514, 25, 25, 354, 26, 16, 10, 106, 26, 53, 945, 472
INVAR-5, Run: 039, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 721, 19, 19, 561, 26, 16, 10, 106, 26, 53, 353, 176
INVAR-5, Run: 040, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 675, 25, 25, 515, 26, 20, 6, 106, 26, 53, 473, 236
INVAR-5, Run: 041, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 670, 21, 21, 510, 26, 15, 11, 106, 26, 53, 333, 166
INVAR-5, Run: 042, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 666, 20, 20, 506, 26, 17, 9, 106, 26, 53, 571, 285
INVAR-5, Run: 043, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 989, 16, 16, 829, 26, 18, 8, 106, 26, 53, 639, 319
INVAR-5, Run: 044, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 764, 23, 23, 604, 26, 22, 4, 106, 26, 53, 445, 222
INVAR-5, Run: 045, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 665, 24, 24, 505, 26, 18, 8, 106, 26, 53, 551, 275
INVAR-5, Run: 046, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 696, 32, 32, 536, 26, 15, 11, 106, 26, 53, 451, 225
INVAR-5, Run: 047, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 530, 21, 21, 370, 26, 16, 10, 106, 26, 53, 369, 184
INVAR-5, Run: 048, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 635, 17, 17, 475, 26, 17, 9, 106, 26, 53, 597, 298
INVAR-5, Run: 049, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 878, 22, 22, 718, 26, 14, 12, 106, 26, 53, 409, 204
INVAR-5, Run: 050, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 657, 18, 18, 497, 26, 18, 8, 106, 26, 53, 879, 439
INVAR-5, Run: 051, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 694, 16, 16, 534, 26, 13, 13, 106, 26, 53, 553, 276
INVAR-5, Run: 052, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 818, 19, 19, 658, 26, 20, 6, 106, 26, 53, 515, 257
INVAR-5, Run: 053, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 765, 18, 18, 605, 26, 18, 8, 106, 26, 53, 403, 201
INVAR-5, Run: 054, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 1034, 33, 33, 874, 26, 19, 7, 106, 26, 53, 875, 437
INVAR-5, Run: 055, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 573, 13, 13, 413, 26, 19, 7, 106, 26, 53, 475, 237
INVAR-5, Run: 056, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 800, 25, 25, 640, 26, 13, 13, 106, 26, 53, 265, 132
INVAR-5, Run: 057, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 484, 30, 30, 324, 26, 12, 14, 106, 26, 53, 421, 210
INVAR-5, Run: 058, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 863, 21, 21, 703, 26, 9, 17, 106, 26, 53, 701, 350
INVAR-5, Run: 059, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 647, 38, 38, 487, 26, 12, 14, 106, 26, 53, 369, 184
INVAR-5, Run: 060, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 706, 13, 13, 546, 26, 20, 6, 106, 26, 53, 419, 209
INVAR-5, Run: 061, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 696, 29, 29, 536, 26, 16, 10, 106, 26, 53, 823, 411
INVAR-5, Run: 062, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 735, 15, 15, 575, 26, 16, 10, 106, 26, 53, 327, 163
INVAR-5, Run: 063, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 759, 27, 27, 599, 26, 20, 6, 106, 26, 53, 481, 240
INVAR-5, Run: 064, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 658, 29, 29, 498, 26, 17, 9, 106, 26, 53, 399, 199
INVAR-5, Run: 065, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 894, 23, 23, 734, 26, 18, 8, 106, 26, 53, 595, 297
INVAR-5, Run: 066, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 603, 22, 22, 443, 26, 20, 6, 106, 26, 53, 405, 202
INVAR-5, Run: 067, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 946, 27, 27, 786, 26, 17, 9, 106, 26, 53, 499, 249
INVAR-5, Run: 068, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 988, 42, 42, 828, 26, 14, 12, 106, 26, 53, 403, 201
INVAR-5, Run: 069, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 615, 28, 28, 455, 26, 21, 5, 106, 26, 53, 451, 225
INVAR-5, Run: 070, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 835, 19, 19, 675, 26, 17, 9, 106, 26, 53, 769, 384
INVAR-5, Run: 071, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 971, 31, 31, 811, 26, 16, 10, 106, 26, 53, 307, 153
INVAR-5, Run: 072, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 698, 32, 32, 538, 26, 18, 8, 106, 26, 53, 473, 236
INVAR-5, Run: 073, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 545, 13, 13, 385, 26, 15, 11, 106, 26, 53, 549, 274
INVAR-5, Run: 074, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 762, 20, 20, 602, 26, 17, 9, 106, 26, 53, 339, 169
INVAR-5, Run: 075, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 551, 17, 17, 391, 26, 17, 9, 106, 26, 53, 231, 115
INVAR-5, Run: 076, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 757, 23, 23, 597, 26, 15, 11, 106, 26, 53, 949, 474
INVAR-5, Run: 077, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 704, 26, 26, 544, 26, 21, 5, 106, 26, 53, 699, 349
INVAR-5, Run: 078, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 850, 21, 21, 690, 26, 20, 6, 106, 26, 53, 367, 183
INVAR-5, Run: 079, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 625, 17, 17, 465, 26, 16, 10, 106, 26, 53, 931, 465
INVAR-5, Run: 080, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 582, 15, 15, 422, 26, 20, 6, 106, 26, 53, 243, 121
INVAR-5, Run: 081, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 873, 26, 26, 713, 26, 13, 13, 106, 26, 53, 301, 150
INVAR-5, Run: 082, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 1134, 22, 22, 974, 26, 18, 8, 106, 26, 53, 797, 398
INVAR-5, Run: 083, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 655, 22, 22, 495, 26, 16, 10, 106, 26, 53, 423, 211
INVAR-5, Run: 084, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 487, 15, 15, 327, 26, 20, 6, 106, 26, 53, 703, 351
