Input Number, Run_Number, Result@ 1000, A, B, H, C, L4, L1, L5, Y, T1, T2, T3, T4, T5, T6, R, D, L2, U, L3, O1, O2, O3, O4, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction19, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction3, Reaction4, Reaction5, Reaction6, Reaction8, Reaction9
INVAR-3, Run: 077, P, 0, 1000, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 6, 0, 13448, 12548, 12648, 13448, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-3, Run: 078, P, 0, 1000, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 6, 0, 9476, 8576, 8676, 9476, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-3, Run: 079, P, 0, 1000, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 6, 0, 14916, 14016, 14116, 14916, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-3, Run: 080, P, 0, 0, 0, 1000, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 6, 0, 11701, 11801, 10901, 11701, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-3, Run: 081, P, 0, 1000, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 6, 0, 16982, 16082, 16182, 16982, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-3, Run: 082, P, 1000, 0, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 6, 0, 1998, 2098, 2198, 1998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-3, Run: 083, P, 0, 1000, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 6, 0, 6183, 5283, 5383, 6183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-3, Run: 084, P, 1000, 0, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 6, 0, 1979, 2079, 2179, 1979, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-3, Run: 085, P, 0, 0, 0, 1000, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 6, 0, 7463, 7563, 6663, 7463, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-3, Run: 086, P, 1000, 0, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 6, 0, 7177, 7277, 7377, 7177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-3, Run: 087, P, 0, 0, 0, 1000, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 6, 0, 4009, 4109, 3209, 4009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-3, Run: 088, P, 1000, 0, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 6, 0, 13455, 13555, 13655, 13455, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-3, Run: 089, P, 0, 0, 0, 1000, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 6, 0, 4028, 4128, 3228, 4028, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-3, Run: 090, P, 1000, 0, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 6, 0, 23469, 23569, 23669, 23469, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-3, Run: 091, P, 0, 1000, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 6, 0, 9308, 8408, 8508, 9308, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-3, Run: 092, P, 1000, 0, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 6, 0, 16693, 16793, 16893, 16693, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-3, Run: 093, P, 0, 1000, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 6, 0, 3003, 2103, 2203, 3003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-3, Run: 094, P, 0, 1000, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 6, 0, 4089, 3189, 3289, 4089, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-3, Run: 095, P, 0, 1000, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 6, 0, 1943, 1043, 1143, 1943, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-3, Run: 096, P, 0, 1000, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 6, 0, 10362, 9462, 9562, 10362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-3, Run: 097, P, 0, 1000, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 6, 0, 7194, 6294, 6394, 7194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-3, Run: 098, P, 1000, 0, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 6, 0, 1987, 2087, 2187, 1987, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-3, Run: 099, P, 1000, 0, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 6, 0, 13971, 14071, 14171, 13971, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-3, Run: 100, P, 0, 0, 0, 1000, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 6, 0, 6153, 6253, 5353, 6153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
