Input Number, Run_Number, Result@ 100, PE, X1, M, Y, H, PO, CE, D, CO, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-8, Run: 016, P, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0, 15, 35, 57, 595, 17, 2, 0, 17, 50, 75, 57, 745
INVAR-8, Run: 017, P, 1, 0, 0, 31, 0, 0, 19, 0, 0, 150, 0, 12, 38, 21, 274, 19, 5, 1, 19, 50, 75, 40, 274
INVAR-8, Run: 018, P, 1, 0, 0, 33, 0, 0, 17, 0, 0, 150, 0, 16, 34, 19, 266, 17, 0, 0, 17, 50, 75, 36, 266
INVAR-8, Run: 019, P, 0, 0, 0, 25, 0, 0, 11, 7, 0, 150, 0, 14, 36, 10, 273, 18, 2, 2, 18, 50, 75, 21, 273
INVAR-8, Run: 020, P, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0, 13, 37, 11, 160, 18, 4, 1, 18, 50, 75, 11, 310
INVAR-8, Run: 021, P, 1, 0, 0, 31, 0, 0, 19, 0, 0, 150, 0, 12, 38, 32, 312, 19, 5, 1, 19, 50, 75, 51, 312
INVAR-8, Run: 022, P, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0, 14, 36, 27, 309, 18, 2, 1, 18, 50, 75, 45, 309
INVAR-8, Run: 023, P, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0, 13, 37, 3, 194, 18, 5, 0, 18, 50, 75, 3, 344
INVAR-8, Run: 024, P, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0, 15, 35, 7, 223, 17, 2, 0, 17, 50, 75, 7, 373
INVAR-8, Run: 025, P, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0, 15, 35, 35, 330, 17, 2, 0, 17, 50, 75, 35, 480
INVAR-8, Run: 026, P, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0, 14, 36, 14, 352, 18, 2, 1, 18, 50, 75, 32, 352
INVAR-8, Run: 027, P, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0, 15, 35, 25, 381, 17, 1, 1, 17, 50, 75, 25, 531
INVAR-8, Run: 028, P, 0, 0, 0, 18, 0, 0, 2, 15, 0, 150, 0, 16, 34, 5, 239, 17, 1, 0, 17, 50, 75, 7, 239
INVAR-8, Run: 029, P, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0, 14, 36, 14, 255, 18, 3, 0, 18, 50, 75, 32, 255
INVAR-8, Run: 030, P, 0, 0, 0, 26, 0, 0, 12, 6, 0, 150, 0, 14, 36, 19, 212, 18, 4, 0, 18, 50, 75, 31, 212
INVAR-8, Run: 031, P, 1, 0, 0, 31, 0, 0, 19, 0, 0, 150, 0, 12, 38, 16, 247, 19, 5, 1, 19, 50, 75, 35, 247
INVAR-8, Run: 032, P, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0, 13, 37, 32, 288, 18, 4, 1, 18, 50, 75, 32, 438
INVAR-8, Run: 033, P, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0, 13, 37, 13, 146, 18, 4, 1, 18, 50, 75, 13, 296
INVAR-8, Run: 034, P, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0, 15, 35, 23, 214, 17, 1, 1, 17, 50, 75, 23, 364
INVAR-8, Run: 035, P, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0, 15, 35, 11, 158, 17, 2, 0, 17, 50, 75, 11, 308
INVAR-8, Run: 036, P, 0, 0, 0, 161, 1, 1, 0, 19, 150, 0, 0, 11, 39, 29, 233, 19, 8, 0, 19, 50, 75, 29, 383
INVAR-8, Run: 037, P, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0, 13, 37, 51, 418, 18, 3, 2, 18, 50, 75, 51, 568
INVAR-8, Run: 038, P, 1, 0, 0, 31, 0, 0, 19, 0, 0, 150, 0, 12, 38, 31, 315, 19, 5, 1, 19, 50, 75, 50, 315
INVAR-8, Run: 039, P, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0, 15, 35, 30, 376, 17, 2, 0, 17, 50, 75, 30, 526
INVAR-8, Run: 040, P, 1, 0, 0, 31, 0, 0, 19, 0, 0, 150, 0, 12, 38, 24, 466, 19, 4, 2, 19, 50, 75, 43, 466
INVAR-8, Run: 041, P, 0, 0, 0, 30, 0, 0, 16, 2, 0, 150, 0, 14, 36, 12, 116, 18, 3, 1, 18, 50, 75, 28, 116
INVAR-8, Run: 042, P, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0, 13, 37, 11, 260, 18, 5, 0, 18, 50, 75, 11, 410
INVAR-8, Run: 043, P, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0, 14, 36, 14, 261, 18, 2, 1, 18, 50, 75, 32, 261
INVAR-8, Run: 044, P, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0, 15, 35, 19, 238, 17, 2, 0, 17, 50, 75, 19, 388
INVAR-8, Run: 045, P, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0, 13, 37, 20, 241, 18, 4, 1, 18, 50, 75, 20, 391
INVAR-8, Run: 046, P, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0, 14, 36, 15, 132, 18, 2, 1, 18, 50, 75, 33, 132
INVAR-8, Run: 047, P, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0, 14, 36, 27, 487, 18, 3, 0, 18, 50, 75, 45, 487
INVAR-8, Run: 048, P, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0, 14, 36, 18, 365, 18, 1, 2, 18, 50, 75, 36, 365
INVAR-8, Run: 049, P, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0, 13, 37, 19, 259, 18, 5, 0, 18, 50, 75, 19, 409
INVAR-8, Run: 050, P, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0, 15, 35, 16, 203, 17, 1, 1, 17, 50, 75, 16, 353
INVAR-8, Run: 051, P, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0, 15, 35, 21, 415, 17, 2, 0, 17, 50, 75, 21, 565
INVAR-8, Run: 052, P, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0, 14, 36, 9, 465, 18, 3, 0, 18, 50, 75, 27, 465
INVAR-8, Run: 053, P, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0, 14, 36, 19, 180, 18, 3, 0, 18, 50, 75, 37, 180
INVAR-8, Run: 054, P, 0, 0, 0, 161, 1, 1, 0, 19, 150, 0, 0, 11, 39, 40, 361, 19, 7, 1, 19, 50, 75, 40, 511
INVAR-8, Run: 055, P, 0, 0, 0, 161, 1, 1, 0, 19, 150, 0, 0, 11, 39, 19, 254, 19, 8, 0, 19, 50, 75, 19, 404
INVAR-8, Run: 056, P, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0, 14, 36, 8, 300, 18, 3, 0, 18, 50, 75, 26, 300
INVAR-8, Run: 057, P, 0, 0, 0, 22, 0, 0, 8, 10, 0, 150, 0, 14, 36, 14, 390, 18, 4, 0, 18, 50, 75, 22, 390
INVAR-8, Run: 058, P, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0, 15, 35, 5, 204, 17, 1, 1, 17, 50, 75, 5, 354
INVAR-8, Run: 059, P, 0, 0, 0, 161, 1, 1, 0, 19, 150, 0, 0, 11, 39, 38, 572, 19, 8, 0, 19, 50, 75, 38, 722
INVAR-8, Run: 060, P, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0, 15, 35, 9, 290, 17, 2, 0, 17, 50, 75, 9, 440
INVAR-8, Run: 061, P, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0, 13, 37, 25, 420, 18, 5, 0, 18, 50, 75, 25, 570
INVAR-8, Run: 062, P, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0, 15, 35, 21, 295, 17, 2, 0, 17, 50, 75, 21, 445
INVAR-8, Run: 063, P, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0, 13, 37, 47, 268, 18, 5, 0, 18, 50, 75, 47, 418
INVAR-8, Run: 064, P, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0, 13, 37, 31, 205, 18, 4, 1, 18, 50, 75, 31, 355
INVAR-8, Run: 065, P, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0, 14, 36, 19, 276, 18, 2, 1, 18, 50, 75, 37, 276
INVAR-8, Run: 066, P, 1, 0, 0, 30, 0, 0, 20, 0, 0, 150, 0, 10, 40, 23, 365, 20, 8, 1, 20, 50, 75, 43, 365
INVAR-8, Run: 067, P, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0, 14, 36, 12, 470, 18, 3, 0, 18, 50, 75, 30, 470
INVAR-8, Run: 068, P, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0, 13, 37, 30, 336, 18, 4, 1, 18, 50, 75, 30, 486
INVAR-8, Run: 069, P, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0, 15, 35, 5, 205, 17, 2, 0, 17, 50, 75, 5, 355
INVAR-8, Run: 070, P, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0, 14, 36, 8, 376, 18, 3, 0, 18, 50, 75, 26, 376
INVAR-8, Run: 071, P, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0, 15, 35, 32, 486, 17, 2, 0, 17, 50, 75, 32, 636
INVAR-8, Run: 072, P, 1, 0, 0, 31, 0, 0, 19, 0, 0, 150, 0, 12, 38, 11, 320, 19, 6, 0, 19, 50, 75, 30, 320
INVAR-8, Run: 073, P, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0, 13, 37, 20, 313, 18, 3, 2, 18, 50, 75, 20, 463
INVAR-8, Run: 074, P, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0, 13, 37, 52, 425, 18, 5, 0, 18, 50, 75, 52, 575
INVAR-8, Run: 075, P, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0, 14, 36, 24, 360, 18, 3, 0, 18, 50, 75, 42, 360
INVAR-8, Run: 076, P, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0, 14, 36, 26, 292, 18, 3, 0, 18, 50, 75, 44, 292
INVAR-8, Run: 077, P, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0, 15, 35, 9, 271, 17, 2, 0, 17, 50, 75, 9, 421
INVAR-8, Run: 078, P, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0, 13, 37, 29, 327, 18, 5, 0, 18, 50, 75, 29, 477
INVAR-8, Run: 079, P, 1, 0, 0, 31, 0, 0, 19, 0, 0, 150, 0, 12, 38, 19, 569, 19, 5, 1, 19, 50, 75, 38, 569
INVAR-8, Run: 080, P, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0, 14, 36, 19, 328, 18, 3, 0, 18, 50, 75, 37, 328
INVAR-8, Run: 081, P, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0, 13, 37, 14, 210, 18, 4, 1, 18, 50, 75, 14, 360
INVAR-8, Run: 082, P, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0, 13, 37, 64, 596, 18, 4, 1, 18, 50, 75, 64, 746
INVAR-8, Run: 083, P, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0, 13, 37, 40, 418, 18, 5, 0, 18, 50, 75, 40, 568
INVAR-8, Run: 084, P, 1, 0, 0, 31, 0, 0, 19, 0, 0, 150, 0, 12, 38, 27, 395, 19, 4, 2, 19, 50, 75, 46, 395
INVAR-8, Run: 085, P, 0, 0, 0, 23, 0, 0, 1, 17, 8, 142, 0, 14, 36, 13, 191, 18, 3, 1, 18, 50, 75, 14, 199
INVAR-8, Run: 086, P, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0, 14, 36, 7, 226, 18, 2, 1, 18, 50, 75, 25, 226
INVAR-8, Run: 087, P, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0, 13, 37, 24, 225, 18, 4, 1, 18, 50, 75, 24, 375
INVAR-8, Run: 088, P, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0, 15, 35, 19, 245, 17, 2, 0, 17, 50, 75, 19, 395
INVAR-8, Run: 089, P, 0, 0, 0, 161, 1, 1, 0, 19, 150, 0, 0, 11, 39, 17, 476, 19, 7, 1, 19, 50, 75, 17, 626
INVAR-8, Run: 090, P, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0, 14, 36, 14, 252, 18, 2, 1, 18, 50, 75, 32, 252
INVAR-8, Run: 091, P, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0, 14, 36, 10, 309, 18, 1, 2, 18, 50, 75, 28, 309
INVAR-8, Run: 092, P, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0, 13, 37, 8, 173, 18, 5, 0, 18, 50, 75, 8, 323
INVAR-8, Run: 093, P, 1, 0, 0, 31, 0, 0, 19, 0, 0, 150, 0, 12, 38, 24, 270, 19, 4, 2, 19, 50, 75, 43, 270
INVAR-8, Run: 094, P, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0, 14, 36, 19, 247, 18, 3, 0, 18, 50, 75, 37, 247
INVAR-8, Run: 095, P, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0, 14, 36, 23, 257, 18, 2, 1, 18, 50, 75, 41, 257
INVAR-8, Run: 096, P, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0, 13, 37, 85, 664, 18, 4, 1, 18, 50, 75, 85, 814
INVAR-8, Run: 097, P, 0, 0, 0, 23, 0, 0, 7, 10, 0, 150, 0, 16, 34, 19, 292, 17, 1, 0, 17, 50, 75, 26, 292
INVAR-8, Run: 098, P, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0, 14, 36, 27, 382, 18, 3, 0, 18, 50, 75, 45, 382
INVAR-8, Run: 099, P, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0, 14, 36, 11, 316, 18, 3, 0, 18, 50, 75, 29, 316
INVAR-8, Run: 100, P, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0, 14, 36, 4, 271, 18, 3, 0, 18, 50, 75, 22, 271
INVAR-9, Run: 001, P, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0, 29, 71, 53, 1071, 35, 6, 0, 35, 100, 150, 53, 1371
INVAR-9, Run: 002, P, 1, 0, 0, 64, 0, 0, 36, 0, 0, 300, 0, 28, 72, 22, 987, 36, 7, 0, 36, 100, 150, 58, 987
INVAR-9, Run: 003, P, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0, 29, 71, 78, 845, 35, 6, 0, 35, 100, 150, 78, 1145
INVAR-9, Run: 004, P, 0, 0, 0, 44, 0, 0, 16, 20, 0, 300, 0, 28, 72, 45, 1178, 36, 7, 1, 36, 100, 150, 61, 1178
INVAR-9, Run: 005, P, 1, 0, 0, 64, 0, 0, 36, 0, 0, 300, 0, 28, 72, 74, 1532, 36, 6, 1, 36, 100, 150, 110, 1532
INVAR-9, Run: 006, P, 1, 0, 0, 64, 0, 0, 36, 0, 0, 300, 0, 28, 72, 46, 1252, 36, 6, 1, 36, 100, 150, 82, 1252
INVAR-9, Run: 007, P, 1, 0, 0, 64, 0, 0, 36, 0, 0, 300, 0, 28, 72, 88, 1057, 36, 5, 2, 36, 100, 150, 124, 1057
INVAR-9, Run: 008, P, 1, 0, 0, 64, 0, 0, 36, 0, 0, 300, 0, 28, 72, 43, 1043, 36, 6, 1, 36, 100, 150, 79, 1043
INVAR-9, Run: 009, P, 0, 0, 0, 331, 1, 1, 0, 34, 300, 0, 0, 31, 69, 83, 1358, 34, 2, 1, 34, 100, 150, 83, 1658
INVAR-9, Run: 010, P, 0, 0, 0, 331, 1, 1, 0, 34, 300, 0, 0, 31, 69, 41, 603, 34, 3, 0, 34, 100, 150, 41, 903
INVAR-9, Run: 011, P, 0, 0, 0, 331, 1, 1, 0, 34, 300, 0, 0, 31, 69, 26, 486, 34, 3, 0, 34, 100, 150, 26, 786
INVAR-9, Run: 012, P, 1, 0, 0, 66, 0, 0, 34, 0, 0, 300, 0, 32, 68, 23, 530, 34, 1, 0, 34, 100, 150, 57, 530
INVAR-9, Run: 013, P, 0, 0, 0, 327, 1, 1, 0, 36, 300, 0, 0, 27, 73, 73, 1102, 36, 9, 0, 36, 100, 150, 73, 1402
INVAR-9, Run: 014, P, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0, 30, 70, 35, 1143, 35, 4, 0, 35, 100, 150, 70, 1143
INVAR-9, Run: 015, P, 1, 0, 0, 66, 0, 0, 34, 0, 0, 300, 0, 32, 68, 39, 745, 34, 1, 0, 34, 100, 150, 73, 745
INVAR-9, Run: 016, P, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0, 29, 71, 104, 1097, 35, 4, 2, 35, 100, 150, 104, 1397
INVAR-9, Run: 017, P, 0, 0, 0, 41, 0, 0, 2, 33, 9, 291, 0, 30, 70, 32, 977, 35, 5, 0, 35, 100, 150, 34, 986
INVAR-9, Run: 018, P, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0, 30, 70, 28, 954, 35, 3, 1, 35, 100, 150, 63, 954
INVAR-9, Run: 019, P, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0, 29, 71, 137, 1281, 35, 6, 0, 35, 100, 150, 137, 1581
INVAR-9, Run: 020, P, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0, 30, 70, 32, 813, 35, 2, 2, 35, 100, 150, 67, 813
INVAR-9, Run: 021, P, 0, 0, 0, 51, 0, 0, 23, 13, 0, 300, 0, 28, 72, 40, 801, 36, 7, 1, 36, 100, 150, 63, 801
INVAR-9, Run: 022, P, 0, 0, 0, 32, 0, 0, 2, 33, 0, 300, 0, 30, 70, 34, 703, 35, 4, 1, 35, 100, 150, 36, 703
INVAR-9, Run: 023, P, 0, 0, 0, 331, 1, 1, 0, 34, 300, 0, 0, 31, 69, 28, 479, 34, 3, 0, 34, 100, 150, 28, 779
INVAR-9, Run: 024, P, 0, 0, 0, 327, 1, 1, 0, 36, 300, 0, 0, 27, 73, 66, 887, 36, 7, 2, 36, 100, 150, 66, 1187
INVAR-9, Run: 025, P, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0, 30, 70, 29, 672, 35, 4, 0, 35, 100, 150, 64, 672
INVAR-9, Run: 026, P, 0, 0, 0, 42, 0, 0, 10, 24, 0, 300, 0, 32, 68, 29, 701, 34, 1, 1, 34, 100, 150, 39, 701
INVAR-9, Run: 027, P, 1, 0, 0, 66, 0, 0, 34, 0, 0, 300, 0, 32, 68, 32, 920, 34, 1, 0, 34, 100, 150, 66, 920
INVAR-9, Run: 028, P, 1, 0, 0, 64, 0, 0, 36, 0, 0, 300, 0, 28, 72, 48, 857, 36, 6, 1, 36, 100, 150, 84, 857
INVAR-9, Run: 029, P, 0, 0, 0, 331, 1, 1, 0, 34, 300, 0, 0, 31, 69, 26, 468, 34, 2, 1, 34, 100, 150, 26, 768
INVAR-9, Run: 030, P, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0, 29, 71, 66, 559, 35, 5, 1, 35, 100, 150, 66, 859
INVAR-9, Run: 031, P, 1, 0, 0, 66, 0, 0, 34, 0, 0, 300, 0, 32, 68, 31, 779, 34, 1, 0, 34, 100, 150, 65, 779
INVAR-9, Run: 032, P, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0, 29, 71, 206, 2162, 35, 6, 0, 35, 100, 150, 206, 2462
INVAR-9, Run: 033, P, 1, 0, 0, 64, 0, 0, 36, 0, 0, 300, 0, 28, 72, 63, 903, 36, 6, 1, 36, 100, 150, 99, 903
INVAR-9, Run: 034, P, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0, 29, 71, 71, 762, 35, 5, 1, 35, 100, 150, 71, 1062
INVAR-9, Run: 035, P, 1, 0, 0, 64, 0, 0, 36, 0, 0, 300, 0, 28, 72, 45, 983, 36, 7, 0, 36, 100, 150, 81, 983
INVAR-9, Run: 036, P, 1, 0, 0, 63, 0, 0, 37, 0, 0, 300, 0, 26, 74, 35, 1162, 37, 8, 2, 37, 100, 150, 72, 1162
INVAR-9, Run: 037, P, 1, 0, 0, 66, 0, 0, 34, 0, 0, 300, 0, 32, 68, 45, 768, 34, 0, 1, 34, 100, 150, 79, 768
INVAR-9, Run: 038, P, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0, 30, 70, 42, 1036, 35, 4, 0, 35, 100, 150, 77, 1036
INVAR-9, Run: 039, P, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0, 29, 71, 86, 1189, 35, 5, 1, 35, 100, 150, 86, 1489
INVAR-9, Run: 040, P, 0, 0, 0, 331, 1, 1, 0, 34, 300, 0, 0, 31, 69, 87, 1019, 34, 3, 0, 34, 100, 150, 87, 1319
INVAR-9, Run: 041, P, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0, 29, 71, 48, 355, 35, 6, 0, 35, 100, 150, 48, 655
INVAR-9, Run: 042, P, 0, 0, 0, 331, 1, 1, 0, 34, 300, 0, 0, 31, 69, 51, 401, 34, 3, 0, 34, 100, 150, 51, 701
INVAR-9, Run: 043, P, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0, 29, 71, 95, 1062, 35, 6, 0, 35, 100, 150, 95, 1362
INVAR-9, Run: 044, P, 1, 0, 0, 66, 0, 0, 34, 0, 0, 300, 0, 32, 68, 25, 650, 34, 1, 0, 34, 100, 150, 59, 650
INVAR-9, Run: 045, P, 1, 0, 0, 66, 0, 0, 34, 0, 0, 300, 0, 32, 68, 21, 839, 34, 1, 0, 34, 100, 150, 55, 839
INVAR-9, Run: 046, P, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0, 30, 70, 51, 863, 35, 4, 0, 35, 100, 150, 86, 863
INVAR-9, Run: 047, P, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0, 30, 70, 31, 765, 35, 3, 1, 35, 100, 150, 66, 765
INVAR-9, Run: 048, P, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0, 29, 71, 69, 1047, 35, 5, 1, 35, 100, 150, 69, 1347
INVAR-9, Run: 049, P, 0, 0, 0, 331, 1, 1, 0, 34, 300, 0, 0, 31, 69, 45, 943, 34, 3, 0, 34, 100, 150, 45, 1243
INVAR-9, Run: 050, P, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0, 29, 71, 84, 988, 35, 5, 1, 35, 100, 150, 84, 1288
INVAR-9, Run: 051, P, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0, 30, 70, 34, 761, 35, 4, 0, 35, 100, 150, 69, 761
INVAR-9, Run: 052, P, 0, 0, 0, 327, 1, 1, 0, 36, 300, 0, 0, 27, 73, 120, 1185, 36, 6, 3, 36, 100, 150, 120, 1485
INVAR-9, Run: 053, P, 0, 0, 0, 331, 1, 1, 0, 34, 300, 0, 0, 31, 69, 55, 834, 34, 3, 0, 34, 100, 150, 55, 1134
INVAR-9, Run: 054, P, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0, 30, 70, 64, 842, 35, 4, 0, 35, 100, 150, 99, 842
INVAR-9, Run: 055, P, 0, 0, 0, 331, 1, 1, 0, 34, 300, 0, 0, 31, 69, 66, 712, 34, 3, 0, 34, 100, 150, 66, 1012
INVAR-9, Run: 056, P, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0, 30, 70, 34, 688, 35, 3, 1, 35, 100, 150, 69, 688
INVAR-9, Run: 057, P, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0, 30, 70, 35, 663, 35, 4, 0, 35, 100, 150, 70, 663
INVAR-9, Run: 058, P, 0, 0, 0, 331, 1, 1, 0, 34, 300, 0, 0, 31, 69, 56, 1282, 34, 3, 0, 34, 100, 150, 56, 1582
INVAR-9, Run: 059, P, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0, 29, 71, 29, 947, 35, 6, 0, 35, 100, 150, 29, 1247
INVAR-9, Run: 060, P, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0, 30, 70, 55, 805, 35, 3, 1, 35, 100, 150, 90, 805
INVAR-9, Run: 061, P, 0, 0, 0, 327, 1, 1, 0, 36, 300, 0, 0, 27, 73, 55, 714, 36, 7, 2, 36, 100, 150, 55, 1014
INVAR-9, Run: 062, P, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0, 30, 70, 41, 868, 35, 4, 0, 35, 100, 150, 76, 868
INVAR-9, Run: 063, P, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0, 30, 70, 41, 646, 35, 3, 1, 35, 100, 150, 76, 646
INVAR-9, Run: 064, P, 0, 0, 0, 327, 1, 1, 0, 36, 300, 0, 0, 27, 73, 27, 892, 36, 8, 1, 36, 100, 150, 27, 1192
INVAR-9, Run: 065, P, 0, 0, 0, 42, 0, 0, 10, 24, 0, 300, 0, 32, 68, 46, 1079, 34, 2, 0, 34, 100, 150, 56, 1079
INVAR-9, Run: 066, P, 1, 0, 0, 64, 0, 0, 36, 0, 0, 300, 0, 28, 72, 27, 978, 36, 5, 2, 36, 100, 150, 63, 978
INVAR-9, Run: 067, P, 1, 0, 0, 64, 0, 0, 36, 0, 0, 300, 0, 28, 72, 47, 892, 36, 5, 2, 36, 100, 150, 83, 892
INVAR-9, Run: 068, P, 0, 0, 0, 331, 1, 1, 0, 34, 300, 0, 0, 31, 69, 20, 747, 34, 3, 0, 34, 100, 150, 20, 1047
INVAR-9, Run: 069, P, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0, 29, 71, 84, 778, 35, 6, 0, 35, 100, 150, 84, 1078
INVAR-9, Run: 070, P, 0, 0, 0, 331, 1, 1, 0, 34, 300, 0, 0, 31, 69, 45, 1057, 34, 3, 0, 34, 100, 150, 45, 1357
INVAR-9, Run: 071, P, 1, 0, 0, 64, 0, 0, 36, 0, 0, 300, 0, 28, 72, 41, 781, 36, 7, 0, 36, 100, 150, 77, 781
INVAR-9, Run: 072, P, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0, 29, 71, 80, 1060, 35, 6, 0, 35, 100, 150, 80, 1360
INVAR-9, Run: 073, P, 1, 0, 0, 64, 0, 0, 36, 0, 0, 300, 0, 28, 72, 14, 765, 36, 6, 1, 36, 100, 150, 50, 765
INVAR-9, Run: 074, P, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0, 30, 70, 43, 676, 35, 4, 0, 35, 100, 150, 78, 676
INVAR-9, Run: 075, P, 0, 0, 0, 331, 1, 1, 0, 34, 300, 0, 0, 31, 69, 84, 934, 34, 2, 1, 34, 100, 150, 84, 1234
INVAR-9, Run: 076, P, 0, 0, 0, 38, 0, 0, 6, 28, 0, 300, 0, 32, 68, 21, 910, 34, 2, 0, 34, 100, 150, 27, 910
INVAR-9, Run: 077, P, 1, 0, 0, 64, 0, 0, 36, 0, 0, 300, 0, 28, 72, 26, 955, 36, 6, 1, 36, 100, 150, 62, 955
INVAR-9, Run: 078, P, 1, 0, 0, 66, 0, 0, 34, 0, 0, 300, 0, 32, 68, 42, 753, 34, 1, 0, 34, 100, 150, 76, 753
INVAR-9, Run: 079, P, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0, 30, 70, 34, 1094, 35, 3, 1, 35, 100, 150, 69, 1094
