Input Number, Run_Number, Result@ 100, X1, H, PO, CE, Y, D, CO, PE, A, M, B, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-5, Run: 012, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 82, 0, 26, 19, 7, 26, 0, 0, 82, 0
INVAR-5, Run: 013, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 92, 0, 26, 13, 13, 26, 0, 0, 92, 0
INVAR-5, Run: 014, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 122, 0, 26, 21, 5, 26, 0, 0, 122, 0
INVAR-5, Run: 015, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 84, 0, 26, 16, 10, 26, 0, 0, 84, 0
INVAR-5, Run: 016, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 79, 0, 26, 19, 7, 26, 0, 0, 79, 0
INVAR-5, Run: 017, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 99, 0, 26, 18, 8, 26, 0, 0, 99, 0
INVAR-5, Run: 018, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 113, 0, 26, 18, 8, 26, 0, 0, 113, 0
INVAR-5, Run: 019, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 114, 0, 26, 16, 10, 26, 0, 0, 114, 0
INVAR-5, Run: 020, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 106, 0, 26, 21, 5, 26, 0, 0, 106, 0
INVAR-5, Run: 021, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 108, 0, 26, 18, 8, 26, 0, 0, 108, 0
INVAR-5, Run: 022, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 156, 0, 26, 19, 7, 26, 0, 0, 156, 0
INVAR-5, Run: 023, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 71, 0, 26, 17, 9, 26, 0, 0, 71, 0
INVAR-5, Run: 024, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 108, 0, 26, 14, 12, 26, 0, 0, 108, 0
INVAR-5, Run: 025, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 111, 0, 26, 15, 11, 26, 0, 0, 111, 0
INVAR-5, Run: 026, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 124, 0, 26, 16, 10, 26, 0, 0, 124, 0
INVAR-5, Run: 027, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 125, 0, 26, 15, 11, 26, 0, 0, 125, 0
INVAR-5, Run: 028, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 135, 0, 26, 18, 8, 26, 0, 0, 135, 0
INVAR-5, Run: 029, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 153, 0, 26, 11, 15, 26, 0, 0, 153, 0
INVAR-5, Run: 030, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 141, 0, 26, 16, 10, 26, 0, 0, 141, 0
INVAR-5, Run: 031, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 130, 0, 26, 18, 8, 26, 0, 0, 130, 0
INVAR-5, Run: 032, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 90, 0, 26, 17, 9, 26, 0, 0, 90, 0
INVAR-5, Run: 033, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 122, 0, 26, 14, 12, 26, 0, 0, 122, 0
INVAR-5, Run: 034, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 103, 0, 26, 19, 7, 26, 0, 0, 103, 0
INVAR-5, Run: 035, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 87, 0, 26, 24, 2, 26, 0, 0, 87, 0
INVAR-5, Run: 036, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 75, 0, 26, 19, 7, 26, 0, 0, 75, 0
INVAR-5, Run: 037, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 93, 0, 26, 13, 13, 26, 0, 0, 93, 0
INVAR-5, Run: 038, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 115, 0, 26, 19, 7, 26, 0, 0, 115, 0
INVAR-5, Run: 039, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 121, 0, 26, 13, 13, 26, 0, 0, 121, 0
INVAR-5, Run: 040, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 266, 0, 26, 17, 9, 26, 0, 0, 266, 0
INVAR-5, Run: 041, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 97, 0, 26, 21, 5, 26, 0, 0, 97, 0
INVAR-5, Run: 042, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 111, 0, 26, 14, 12, 26, 0, 0, 111, 0
INVAR-5, Run: 043, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 108, 0, 26, 12, 14, 26, 0, 0, 108, 0
INVAR-5, Run: 044, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 116, 0, 26, 17, 9, 26, 0, 0, 116, 0
INVAR-5, Run: 045, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 151, 0, 26, 16, 10, 26, 0, 0, 151, 0
INVAR-5, Run: 046, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 164, 0, 26, 16, 10, 26, 0, 0, 164, 0
INVAR-5, Run: 047, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 93, 0, 26, 16, 10, 26, 0, 0, 93, 0
INVAR-5, Run: 048, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 101, 0, 26, 13, 13, 26, 0, 0, 101, 0
INVAR-5, Run: 049, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 78, 0, 26, 18, 8, 26, 0, 0, 78, 0
INVAR-5, Run: 050, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 127, 0, 26, 18, 8, 26, 0, 0, 127, 0
INVAR-5, Run: 051, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 71, 0, 26, 11, 15, 26, 0, 0, 71, 0
INVAR-5, Run: 052, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 211, 0, 26, 17, 9, 26, 0, 0, 211, 0
INVAR-5, Run: 053, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 141, 0, 26, 13, 13, 26, 0, 0, 141, 0
INVAR-5, Run: 054, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 117, 0, 26, 17, 9, 26, 0, 0, 117, 0
INVAR-5, Run: 055, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 110, 0, 26, 16, 10, 26, 0, 0, 110, 0
INVAR-5, Run: 056, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 85, 0, 26, 21, 5, 26, 0, 0, 85, 0
INVAR-5, Run: 057, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 78, 0, 26, 15, 11, 26, 0, 0, 78, 0
INVAR-5, Run: 058, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 158, 0, 26, 14, 12, 26, 0, 0, 158, 0
INVAR-5, Run: 059, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 100, 0, 26, 15, 11, 26, 0, 0, 100, 0
INVAR-5, Run: 060, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 87, 0, 26, 19, 7, 26, 0, 0, 87, 0
INVAR-5, Run: 061, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 140, 0, 26, 15, 11, 26, 0, 0, 140, 0
INVAR-5, Run: 062, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 158, 0, 26, 18, 8, 26, 0, 0, 158, 0
INVAR-5, Run: 063, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 84, 0, 26, 18, 8, 26, 0, 0, 84, 0
INVAR-5, Run: 064, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 122, 0, 26, 16, 10, 26, 0, 0, 122, 0
INVAR-5, Run: 065, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 112, 0, 26, 15, 11, 26, 0, 0, 112, 0
INVAR-5, Run: 066, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 94, 0, 26, 22, 4, 26, 0, 0, 94, 0
INVAR-5, Run: 067, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 134, 0, 26, 16, 10, 26, 0, 0, 134, 0
INVAR-5, Run: 068, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 148, 0, 26, 12, 14, 26, 0, 0, 148, 0
INVAR-5, Run: 069, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 149, 0, 26, 20, 6, 26, 0, 0, 149, 0
INVAR-5, Run: 070, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 157, 0, 26, 15, 11, 26, 0, 0, 157, 0
INVAR-5, Run: 071, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 89, 0, 26, 20, 6, 26, 0, 0, 89, 0
INVAR-5, Run: 072, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 96, 0, 26, 22, 4, 26, 0, 0, 96, 0
INVAR-5, Run: 073, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 105, 0, 26, 15, 11, 26, 0, 0, 105, 0
INVAR-5, Run: 074, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 94, 0, 26, 13, 13, 26, 0, 0, 94, 0
INVAR-5, Run: 075, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 100, 0, 26, 20, 6, 26, 0, 0, 100, 0
INVAR-5, Run: 076, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 128, 0, 26, 20, 6, 26, 0, 0, 128, 0
INVAR-5, Run: 077, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 141, 0, 26, 19, 7, 26, 0, 0, 141, 0
INVAR-5, Run: 078, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 155, 0, 26, 19, 7, 26, 0, 0, 155, 0
INVAR-5, Run: 079, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 132, 0, 26, 17, 9, 26, 0, 0, 132, 0
INVAR-5, Run: 080, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 77, 0, 26, 20, 6, 26, 0, 0, 77, 0
INVAR-5, Run: 081, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 142, 0, 26, 15, 11, 26, 0, 0, 142, 0
INVAR-5, Run: 082, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 174, 0, 26, 17, 9, 26, 0, 0, 174, 0
INVAR-5, Run: 083, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 141, 0, 26, 14, 12, 26, 0, 0, 141, 0
INVAR-5, Run: 084, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 97, 0, 26, 21, 5, 26, 0, 0, 97, 0
INVAR-5, Run: 085, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 104, 0, 26, 21, 5, 26, 0, 0, 104, 0
INVAR-5, Run: 086, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 103, 0, 26, 19, 7, 26, 0, 0, 103, 0
INVAR-5, Run: 087, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 134, 0, 26, 18, 8, 26, 0, 0, 134, 0
INVAR-5, Run: 088, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 118, 0, 26, 23, 3, 26, 0, 0, 118, 0
INVAR-5, Run: 089, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 90, 0, 26, 16, 10, 26, 0, 0, 90, 0
INVAR-5, Run: 090, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 158, 0, 26, 16, 10, 26, 0, 0, 158, 0
INVAR-5, Run: 091, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 171, 0, 26, 18, 8, 26, 0, 0, 171, 0
INVAR-5, Run: 092, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 86, 0, 26, 16, 10, 26, 0, 0, 86, 0
INVAR-5, Run: 093, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 153, 0, 26, 14, 12, 26, 0, 0, 153, 0
INVAR-5, Run: 094, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 96, 0, 26, 18, 8, 26, 0, 0, 96, 0
INVAR-5, Run: 095, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 74, 0, 26, 21, 5, 26, 0, 0, 74, 0
INVAR-5, Run: 096, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 134, 0, 26, 21, 5, 26, 0, 0, 134, 0
INVAR-5, Run: 097, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 121, 0, 26, 16, 10, 26, 0, 0, 121, 0
INVAR-5, Run: 098, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 115, 0, 26, 11, 15, 26, 0, 0, 115, 0
INVAR-5, Run: 099, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 115, 0, 26, 19, 7, 26, 0, 0, 115, 0
INVAR-5, Run: 100, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 96, 0, 26, 15, 11, 26, 0, 0, 96, 0
INVAR-6, Run: 001, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 749, 0, 87, 55, 32, 87, 0, 0, 749, 0
INVAR-6, Run: 002, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 618, 0, 87, 59, 28, 87, 0, 0, 618, 0
INVAR-6, Run: 003, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 881, 0, 87, 56, 31, 87, 0, 0, 881, 0
INVAR-6, Run: 004, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 725, 0, 87, 50, 37, 87, 0, 0, 725, 0
INVAR-6, Run: 005, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 646, 0, 87, 62, 25, 87, 0, 0, 646, 0
INVAR-6, Run: 006, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 685, 0, 87, 54, 33, 87, 0, 0, 685, 0
INVAR-6, Run: 007, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 643, 0, 87, 55, 32, 87, 0, 0, 643, 0
INVAR-6, Run: 008, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 575, 0, 87, 65, 22, 87, 0, 0, 575, 0
INVAR-6, Run: 009, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 626, 0, 87, 53, 34, 87, 0, 0, 626, 0
INVAR-6, Run: 010, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 593, 0, 87, 60, 27, 87, 0, 0, 593, 0
INVAR-6, Run: 011, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 602, 0, 87, 55, 32, 87, 0, 0, 602, 0
INVAR-6, Run: 012, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 901, 0, 87, 64, 23, 87, 0, 0, 901, 0
INVAR-6, Run: 013, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 671, 0, 87, 57, 30, 87, 0, 0, 671, 0
INVAR-6, Run: 014, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 856, 0, 87, 59, 28, 87, 0, 0, 856, 0
INVAR-6, Run: 015, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 788, 0, 87, 62, 25, 87, 0, 0, 788, 0
INVAR-6, Run: 016, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 621, 0, 87, 58, 29, 87, 0, 0, 621, 0
INVAR-6, Run: 017, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 574, 0, 87, 52, 35, 87, 0, 0, 574, 0
INVAR-6, Run: 018, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 797, 0, 87, 53, 34, 87, 0, 0, 797, 0
INVAR-6, Run: 019, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 700, 0, 87, 49, 38, 87, 0, 0, 700, 0
INVAR-6, Run: 020, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 668, 0, 87, 55, 32, 87, 0, 0, 668, 0
INVAR-6, Run: 021, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 577, 0, 87, 64, 23, 87, 0, 0, 577, 0
INVAR-6, Run: 022, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 754, 0, 87, 59, 28, 87, 0, 0, 754, 0
INVAR-6, Run: 023, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 829, 0, 87, 48, 39, 87, 0, 0, 829, 0
INVAR-6, Run: 024, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 734, 0, 87, 51, 36, 87, 0, 0, 734, 0
INVAR-6, Run: 025, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 766, 0, 87, 55, 32, 87, 0, 0, 766, 0
INVAR-6, Run: 026, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 735, 0, 87, 55, 32, 87, 0, 0, 735, 0
INVAR-6, Run: 027, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 728, 0, 87, 51, 36, 87, 0, 0, 728, 0
INVAR-6, Run: 028, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 695, 0, 87, 56, 31, 87, 0, 0, 695, 0
INVAR-6, Run: 029, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 520, 0, 87, 54, 33, 87, 0, 0, 520, 0
INVAR-6, Run: 030, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 520, 0, 87, 57, 30, 87, 0, 0, 520, 0
INVAR-6, Run: 031, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 833, 0, 87, 47, 40, 87, 0, 0, 833, 0
INVAR-6, Run: 032, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 938, 0, 87, 53, 34, 87, 0, 0, 938, 0
INVAR-6, Run: 033, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 678, 0, 87, 59, 28, 87, 0, 0, 678, 0
INVAR-6, Run: 034, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 862, 0, 87, 53, 34, 87, 0, 0, 862, 0
INVAR-6, Run: 035, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 538, 0, 87, 50, 37, 87, 0, 0, 538, 0
INVAR-6, Run: 036, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 905, 0, 87, 54, 33, 87, 0, 0, 905, 0
INVAR-6, Run: 037, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 627, 0, 87, 56, 31, 87, 0, 0, 627, 0
INVAR-6, Run: 038, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 884, 0, 87, 54, 33, 87, 0, 0, 884, 0
INVAR-6, Run: 039, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 773, 0, 87, 54, 33, 87, 0, 0, 773, 0
INVAR-6, Run: 040, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 660, 0, 87, 59, 28, 87, 0, 0, 660, 0
INVAR-6, Run: 041, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 756, 0, 87, 64, 23, 87, 0, 0, 756, 0
INVAR-6, Run: 042, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 737, 0, 87, 64, 23, 87, 0, 0, 737, 0
INVAR-6, Run: 043, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 630, 0, 87, 51, 36, 87, 0, 0, 630, 0
INVAR-6, Run: 044, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 695, 0, 87, 53, 34, 87, 0, 0, 695, 0
INVAR-6, Run: 045, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 891, 0, 87, 51, 36, 87, 0, 0, 891, 0
INVAR-6, Run: 046, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 809, 0, 87, 58, 29, 87, 0, 0, 809, 0
INVAR-6, Run: 047, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 621, 0, 87, 53, 34, 87, 0, 0, 621, 0
INVAR-6, Run: 048, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 662, 0, 87, 54, 33, 87, 0, 0, 662, 0
INVAR-6, Run: 049, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 793, 0, 87, 55, 32, 87, 0, 0, 793, 0
INVAR-6, Run: 050, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 842, 0, 87, 61, 26, 87, 0, 0, 842, 0
INVAR-6, Run: 051, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 627, 0, 87, 56, 31, 87, 0, 0, 627, 0
INVAR-6, Run: 052, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 692, 0, 87, 57, 30, 87, 0, 0, 692, 0
INVAR-6, Run: 053, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 614, 0, 87, 63, 24, 87, 0, 0, 614, 0
INVAR-6, Run: 054, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 480, 0, 87, 54, 33, 87, 0, 0, 480, 0
INVAR-6, Run: 055, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 927, 0, 87, 60, 27, 87, 0, 0, 927, 0
INVAR-6, Run: 056, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 749, 0, 87, 50, 37, 87, 0, 0, 749, 0
INVAR-6, Run: 057, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 615, 0, 87, 49, 38, 87, 0, 0, 615, 0
INVAR-6, Run: 058, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 853, 0, 87, 61, 26, 87, 0, 0, 853, 0
INVAR-6, Run: 059, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 798, 0, 87, 60, 27, 87, 0, 0, 798, 0
INVAR-6, Run: 060, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 787, 0, 87, 60, 27, 87, 0, 0, 787, 0
INVAR-6, Run: 061, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 637, 0, 87, 53, 34, 87, 0, 0, 637, 0
INVAR-6, Run: 062, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 955, 0, 87, 60, 27, 87, 0, 0, 955, 0
INVAR-6, Run: 063, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 937, 0, 87, 59, 28, 87, 0, 0, 937, 0
INVAR-6, Run: 064, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 617, 0, 87, 61, 26, 87, 0, 0, 617, 0
INVAR-6, Run: 065, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 838, 0, 87, 61, 26, 87, 0, 0, 838, 0
INVAR-6, Run: 066, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 741, 0, 87, 50, 37, 87, 0, 0, 741, 0
INVAR-6, Run: 067, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 755, 0, 87, 38, 49, 87, 0, 0, 755, 0
INVAR-6, Run: 068, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 486, 0, 87, 58, 29, 87, 0, 0, 486, 0
INVAR-6, Run: 069, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 492, 0, 87, 55, 32, 87, 0, 0, 492, 0
INVAR-6, Run: 070, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 574, 0, 87, 54, 33, 87, 0, 0, 574, 0
INVAR-6, Run: 071, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 743, 0, 87, 55, 32, 87, 0, 0, 743, 0
INVAR-6, Run: 072, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 688, 0, 87, 56, 31, 87, 0, 0, 688, 0
INVAR-6, Run: 073, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 602, 0, 87, 51, 36, 87, 0, 0, 602, 0
INVAR-6, Run: 074, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 626, 0, 87, 59, 28, 87, 0, 0, 626, 0
INVAR-6, Run: 075, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 635, 0, 87, 60, 27, 87, 0, 0, 635, 0
INVAR-6, Run: 076, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 703, 0, 87, 59, 28, 87, 0, 0, 703, 0
INVAR-6, Run: 077, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 796, 0, 87, 47, 40, 87, 0, 0, 796, 0
INVAR-6, Run: 078, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 559, 0, 87, 63, 24, 87, 0, 0, 559, 0
INVAR-6, Run: 079, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 739, 0, 87, 65, 22, 87, 0, 0, 739, 0
INVAR-6, Run: 080, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 1026, 0, 87, 47, 40, 87, 0, 0, 1026, 0
INVAR-6, Run: 081, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 611, 0, 87, 64, 23, 87, 0, 0, 611, 0
INVAR-6, Run: 082, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 680, 0, 87, 43, 44, 87, 0, 0, 680, 0
