Input Number, Run_Number, Result@ 1000, A, B, H, C, L4, L1, L5, Y, T1, T2, T3, T4, T5, T6, R, U, L2, D, L3, O1, O2, O3, O4, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction3, Reaction4, Reaction5, Reaction8, Reaction9
INVAR-3, Run: 071, E, 0, 0, 0, 1000, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 28209, 28309, 27409, 28209, 126, 142, 0, 0, 0, 0, 0, 0, 0, 5331, 0, 0, 0, 0, 0, 0, 713, 368, 242, 4618, 345
INVAR-3, Run: 072, E, 0, 1000, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 10453, 9553, 9653, 10453, 91, 112, 0, 0, 0, 0, 0, 0, 0, 4590, 0, 0, 0, 0, 0, 0, 614, 303, 212, 3976, 311
INVAR-3, Run: 073, E, 1000, 0, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 1935, 2035, 2135, 1935, 110, 107, 0, 0, 0, 0, 0, 0, 0, 3543, 0, 0, 0, 0, 0, 0, 653, 317, 207, 2890, 336
INVAR-3, Run: 074, E, 1000, 0, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 24987, 25087, 25187, 24987, 90, 68, 0, 0, 0, 0, 0, 0, 0, 5098, 0, 0, 0, 0, 0, 0, 574, 258, 168, 4524, 316
INVAR-3, Run: 075, E, 0, 0, 0, 1000, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 47033, 47133, 46233, 47033, 94, 76, 0, 0, 0, 0, 0, 0, 0, 5400, 0, 0, 0, 0, 0, 0, 547, 270, 176, 4853, 277
INVAR-3, Run: 076, E, 0, 0, 0, 1000, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 24663, 24763, 23863, 24663, 130, 338, 0, 0, 0, 0, 0, 0, 0, 5619, 0, 0, 0, 0, 0, 0, 931, 568, 438, 4688, 363
INVAR-3, Run: 077, E, 0, 0, 0, 1000, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 9521, 9621, 8721, 9521, 64, 42, 0, 0, 0, 0, 0, 0, 0, 4017, 0, 0, 0, 0, 0, 0, 400, 206, 142, 3617, 194
INVAR-3, Run: 078, E, 0, 0, 0, 1000, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 33105, 33205, 32305, 33105, 99, 130, 0, 0, 0, 0, 0, 0, 0, 5508, 0, 0, 0, 0, 0, 0, 637, 329, 230, 4871, 308
INVAR-3, Run: 079, E, 0, 1000, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 15003, 14103, 14203, 15003, 107, 228, 0, 0, 0, 0, 0, 0, 0, 4977, 0, 0, 0, 0, 0, 0, 753, 435, 328, 4224, 318
INVAR-3, Run: 080, E, 0, 0, 0, 1000, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 1945, 2045, 1145, 1945, 64, 39, 0, 0, 0, 0, 0, 0, 0, 3343, 0, 0, 0, 0, 0, 0, 454, 203, 139, 2889, 251
INVAR-3, Run: 081, E, 1000, 0, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 44997, 45097, 45197, 44997, 108, 152, 0, 0, 0, 0, 0, 0, 0, 5572, 0, 0, 0, 0, 0, 0, 688, 360, 252, 4884, 328
INVAR-3, Run: 082, E, 0, 1000, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 5066, 4166, 4266, 5066, 118, 179, 0, 0, 0, 0, 0, 0, 0, 4283, 0, 0, 0, 0, 0, 0, 735, 397, 279, 3548, 338
INVAR-3, Run: 083, E, 0, 1000, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 3003, 2103, 2203, 3003, 126, 204, 0, 0, 0, 0, 0, 0, 0, 4113, 0, 0, 0, 0, 0, 0, 778, 430, 304, 3335, 348
INVAR-3, Run: 084, E, 1000, 0, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 4141, 4241, 4341, 4141, 98, 84, 0, 0, 0, 0, 0, 0, 0, 4106, 0, 0, 0, 0, 0, 0, 625, 282, 184, 3481, 343
INVAR-3, Run: 085, E, 1000, 0, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 94430, 94530, 94630, 94430, 81, 69, 0, 0, 0, 0, 0, 0, 0, 6191, 0, 0, 0, 0, 0, 0, 582, 250, 169, 5609, 332
INVAR-3, Run: 086, E, 0, 1000, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 13570, 12670, 12770, 13570, 71, 61, 0, 0, 0, 0, 0, 0, 0, 4589, 0, 0, 0, 0, 0, 0, 486, 232, 161, 4103, 254
INVAR-3, Run: 087, E, 1000, 0, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 71054, 71154, 71254, 71054, 100, 205, 0, 0, 0, 0, 0, 0, 0, 5968, 0, 0, 0, 0, 0, 0, 698, 405, 305, 5270, 293
INVAR-3, Run: 088, E, 1000, 0, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 8191, 8291, 8391, 8191, 79, 68, 0, 0, 0, 0, 0, 0, 0, 4274, 0, 0, 0, 0, 0, 0, 541, 247, 168, 3733, 294
INVAR-3, Run: 089, E, 1000, 0, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 5038, 5138, 5238, 5038, 86, 36, 0, 0, 0, 0, 0, 0, 0, 4063, 0, 0, 0, 0, 0, 0, 541, 222, 136, 3522, 319
INVAR-3, Run: 090, E, 0, 1000, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 50205, 49305, 49405, 50205, 153, 186, 0, 0, 0, 0, 0, 0, 0, 6157, 0, 0, 0, 0, 0, 0, 834, 439, 286, 5323, 395
INVAR-3, Run: 091, E, 0, 1000, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 10611, 9711, 9811, 10611, 95, 113, 0, 0, 0, 0, 0, 0, 0, 4563, 0, 0, 0, 0, 0, 0, 615, 308, 213, 3948, 307
INVAR-3, Run: 092, E, 1000, 0, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 11459, 11559, 11659, 11459, 118, 109, 0, 0, 0, 0, 0, 0, 0, 4433, 0, 0, 0, 0, 0, 0, 613, 327, 209, 3820, 286
INVAR-3, Run: 093, E, 0, 1000, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 78196, 77296, 77396, 78196, 109, 196, 0, 0, 0, 0, 0, 0, 0, 5954, 0, 0, 0, 0, 0, 0, 714, 405, 296, 5240, 309
INVAR-3, Run: 094, E, 1000, 0, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 9448, 9548, 9648, 9448, 142, 158, 0, 0, 0, 0, 0, 0, 0, 4770, 0, 0, 0, 0, 0, 0, 780, 400, 258, 3990, 380
INVAR-3, Run: 095, E, 0, 0, 0, 1000, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 5091, 5191, 4291, 5091, 58, 40, 0, 0, 0, 0, 0, 0, 0, 3721, 0, 0, 0, 0, 0, 0, 451, 198, 140, 3270, 253
INVAR-3, Run: 096, E, 0, 0, 0, 1000, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 6180, 6280, 5380, 6180, 56, 31, 0, 0, 0, 0, 0, 0, 0, 3709, 0, 0, 0, 0, 0, 0, 393, 187, 131, 3316, 206
INVAR-3, Run: 097, E, 0, 0, 0, 1000, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 6167, 6267, 5367, 6167, 170, 225, 0, 0, 0, 0, 0, 0, 0, 4764, 0, 0, 0, 0, 0, 0, 931, 495, 325, 3833, 436
INVAR-3, Run: 098, E, 0, 1000, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 24323, 23423, 23523, 24323, 100, 61, 0, 0, 0, 0, 0, 0, 0, 5106, 0, 0, 0, 0, 0, 0, 557, 261, 161, 4549, 296
INVAR-3, Run: 099, E, 1000, 0, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 8426, 8526, 8626, 8426, 96, 178, 0, 0, 0, 0, 0, 0, 0, 4752, 0, 0, 0, 0, 0, 0, 713, 374, 278, 4039, 339
INVAR-3, Run: 100, E, 1000, 0, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 84530, 84630, 84730, 84530, 76, 62, 0, 0, 0, 0, 0, 0, 0, 5988, 0, 0, 0, 0, 0, 0, 508, 238, 162, 5480, 270
