Input Number, Run_Number, Result@ 100, M, X1, H, PO, CE, Y, D, CO, PE, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 087, P, 0, 0, 1, 1, 0, 455, 19, 455, 0, 5, 1, 114, 39, 94, 477, 19, 13, 6, 19, 153, 229, 94, 932
INVAR-4, Run: 088, P, 0, 0, 1, 1, 0, 442, 19, 442, 0, 2, 0, 109, 39, 87, 407, 19, 11, 8, 19, 148, 222, 87, 849
INVAR-4, Run: 089, P, 3, 0, 1, 1, 0, 392, 19, 392, 0, 4, 0, 96, 39, 67, 592, 19, 14, 5, 19, 132, 198, 67, 984
INVAR-4, Run: 090, P, 0, 0, 1, 1, 0, 384, 19, 384, 0, 4, 1, 90, 39, 63, 283, 19, 15, 4, 19, 129, 193, 63, 667
INVAR-4, Run: 091, P, 1, 0, 1, 1, 0, 443, 19, 443, 0, 7, 0, 112, 39, 65, 244, 19, 9, 10, 19, 150, 225, 65, 687
INVAR-4, Run: 092, P, 1, 0, 1, 1, 0, 420, 19, 420, 0, 0, 0, 102, 39, 93, 523, 19, 14, 5, 19, 140, 210, 93, 943
INVAR-4, Run: 093, P, 1, 0, 1, 1, 0, 449, 19, 449, 0, 1, 0, 112, 39, 42, 205, 19, 14, 5, 19, 150, 225, 42, 654
INVAR-4, Run: 094, P, 0, 0, 1, 1, 0, 402, 19, 402, 0, 0, 0, 95, 39, 106, 513, 19, 11, 8, 19, 134, 201, 106, 915
INVAR-4, Run: 095, P, 2, 0, 1, 1, 0, 392, 19, 392, 0, 4, 0, 95, 39, 106, 515, 19, 12, 7, 19, 132, 198, 106, 907
INVAR-4, Run: 096, P, 1, 0, 1, 1, 0, 439, 19, 439, 0, 5, 0, 110, 39, 71, 246, 19, 9, 10, 19, 148, 222, 71, 685
INVAR-4, Run: 097, P, 1, 0, 1, 1, 0, 412, 19, 412, 0, 0, 1, 99, 39, 101, 494, 19, 13, 6, 19, 137, 205, 101, 906
INVAR-4, Run: 098, P, 1, 0, 1, 1, 0, 378, 19, 378, 0, 6, 0, 90, 39, 102, 624, 19, 12, 7, 19, 128, 192, 102, 1002
INVAR-4, Run: 099, P, 2, 0, 1, 1, 0, 397, 19, 397, 0, 5, 0, 97, 39, 82, 225, 19, 16, 3, 19, 134, 201, 82, 622
INVAR-4, Run: 100, P, 1, 0, 1, 1, 0, 387, 19, 387, 0, 7, 1, 93, 39, 88, 421, 19, 13, 6, 19, 131, 196, 88, 808
INVAR-5, Run: 001, P, 0, 0, 1, 1, 0, 443, 26, 443, 0, 1, 0, 95, 53, 98, 674, 26, 19, 7, 26, 148, 222, 98, 1117
INVAR-5, Run: 002, P, 0, 0, 1, 1, 0, 448, 26, 448, 0, 0, 1, 96, 53, 72, 523, 26, 18, 8, 26, 149, 223, 72, 971
INVAR-5, Run: 003, P, 1, 0, 1, 1, 0, 441, 26, 441, 0, 3, 0, 96, 53, 162, 913, 26, 15, 11, 26, 148, 222, 162, 1354
INVAR-5, Run: 004, P, 0, 0, 1, 1, 0, 466, 26, 466, 0, 6, 1, 104, 53, 95, 689, 26, 15, 11, 26, 157, 235, 95, 1155
INVAR-5, Run: 005, P, 0, 0, 1, 1, 0, 424, 26, 424, 0, 0, 1, 88, 53, 105, 430, 26, 18, 8, 26, 141, 211, 105, 854
INVAR-5, Run: 006, P, 0, 0, 1, 1, 0, 432, 26, 432, 0, 6, 0, 93, 53, 117, 278, 26, 9, 17, 26, 146, 219, 117, 710
INVAR-5, Run: 007, P, 0, 0, 1, 1, 0, 439, 26, 439, 0, 3, 1, 94, 53, 96, 596, 26, 18, 8, 26, 147, 220, 96, 1035
INVAR-5, Run: 008, P, 1, 0, 1, 1, 0, 444, 26, 444, 0, 0, 0, 96, 53, 61, 373, 26, 19, 7, 26, 148, 222, 61, 817
INVAR-5, Run: 009, P, 1, 0, 1, 1, 0, 419, 26, 419, 0, 5, 1, 89, 53, 173, 961, 26, 22, 4, 26, 141, 211, 173, 1380
INVAR-5, Run: 010, P, 1, 0, 1, 1, 0, 412, 26, 412, 0, 8, 0, 88, 53, 125, 448, 26, 15, 11, 26, 140, 210, 125, 860
INVAR-5, Run: 011, P, 1, 0, 1, 1, 0, 406, 26, 406, 0, 2, 0, 84, 53, 201, 1046, 26, 18, 8, 26, 136, 204, 201, 1452
INVAR-5, Run: 012, P, 2, 0, 1, 1, 0, 438, 26, 438, 0, 0, 0, 95, 53, 94, 486, 26, 16, 10, 26, 146, 219, 94, 924
INVAR-5, Run: 013, P, 0, 0, 1, 1, 0, 427, 26, 427, 0, 3, 1, 90, 53, 132, 595, 26, 19, 7, 26, 143, 214, 132, 1022
INVAR-5, Run: 014, P, 0, 0, 1, 1, 0, 459, 26, 459, 0, 3, 0, 101, 53, 100, 491, 26, 18, 8, 26, 154, 231, 100, 950
INVAR-5, Run: 015, P, 3, 0, 1, 1, 0, 414, 26, 414, 0, 4, 1, 89, 53, 107, 490, 26, 17, 9, 26, 139, 208, 107, 904
INVAR-5, Run: 016, P, 1, 0, 1, 1, 0, 436, 26, 436, 0, 0, 1, 93, 53, 137, 835, 26, 17, 9, 26, 145, 217, 137, 1271
INVAR-5, Run: 017, P, 0, 0, 1, 1, 0, 477, 26, 477, 0, 1, 1, 106, 53, 140, 850, 26, 18, 8, 26, 159, 238, 140, 1327
INVAR-5, Run: 018, P, 2, 0, 1, 1, 0, 461, 26, 461, 0, 1, 0, 103, 53, 148, 972, 26, 18, 8, 26, 154, 231, 148, 1433
INVAR-5, Run: 019, P, 0, 0, 1, 1, 0, 483, 26, 483, 0, 1, 1, 108, 53, 113, 882, 26, 18, 8, 26, 161, 241, 113, 1365
INVAR-5, Run: 020, P, 0, 0, 1, 1, 0, 431, 26, 431, 0, 5, 1, 92, 53, 114, 613, 26, 12, 14, 26, 145, 217, 114, 1044
INVAR-5, Run: 021, P, 1, 0, 1, 1, 0, 444, 26, 444, 0, 0, 0, 96, 53, 132, 634, 26, 16, 10, 26, 148, 222, 132, 1078
INVAR-5, Run: 022, P, 0, 0, 1, 1, 0, 473, 26, 473, 0, 1, 0, 105, 53, 126, 753, 26, 18, 8, 26, 158, 237, 126, 1226
INVAR-5, Run: 023, P, 2, 0, 1, 1, 0, 486, 26, 486, 0, 0, 0, 111, 53, 133, 547, 26, 19, 7, 26, 162, 243, 133, 1033
INVAR-5, Run: 024, P, 1, 0, 1, 1, 0, 413, 26, 413, 0, 5, 1, 87, 53, 192, 1047, 26, 16, 10, 26, 139, 208, 192, 1460
INVAR-5, Run: 025, P, 0, 0, 1, 1, 0, 446, 26, 446, 0, 4, 0, 97, 53, 98, 589, 26, 19, 7, 26, 150, 225, 98, 1035
INVAR-5, Run: 026, P, 0, 0, 1, 1, 0, 420, 26, 420, 0, 4, 1, 88, 53, 147, 949, 26, 16, 10, 26, 141, 211, 147, 1369
INVAR-5, Run: 027, P, 2, 0, 1, 1, 0, 445, 26, 445, 0, 3, 1, 98, 53, 79, 652, 26, 18, 8, 26, 149, 223, 79, 1097
INVAR-5, Run: 028, P, 0, 0, 1, 1, 0, 418, 26, 418, 0, 0, 1, 86, 53, 92, 630, 26, 15, 11, 26, 139, 208, 92, 1048
INVAR-5, Run: 029, P, 0, 0, 1, 1, 0, 467, 26, 467, 0, 5, 1, 104, 53, 222, 1033, 26, 16, 10, 26, 157, 235, 222, 1500
INVAR-5, Run: 030, P, 3, 0, 1, 1, 0, 478, 26, 478, 0, 0, 1, 109, 53, 98, 523, 26, 17, 9, 26, 159, 238, 98, 1001
INVAR-5, Run: 031, P, 0, 0, 1, 1, 0, 457, 26, 457, 0, 3, 1, 100, 53, 107, 602, 26, 18, 8, 26, 153, 229, 107, 1059
INVAR-5, Run: 032, P, 1, 0, 1, 1, 0, 444, 26, 444, 0, 0, 0, 96, 53, 170, 937, 26, 19, 7, 26, 148, 222, 170, 1381
INVAR-5, Run: 033, P, 1, 0, 1, 1, 0, 444, 26, 444, 0, 4, 1, 97, 53, 65, 662, 26, 21, 5, 26, 149, 223, 65, 1106
INVAR-5, Run: 034, P, 1, 0, 1, 1, 0, 454, 26, 454, 0, 2, 0, 100, 53, 92, 443, 26, 13, 13, 26, 152, 228, 92, 897
INVAR-5, Run: 035, P, 0, 0, 1, 1, 0, 460, 26, 460, 0, 2, 0, 101, 53, 96, 510, 26, 20, 6, 26, 154, 231, 96, 970
INVAR-5, Run: 036, P, 0, 0, 1, 1, 0, 465, 26, 465, 0, 1, 1, 102, 53, 110, 673, 26, 21, 5, 26, 155, 232, 110, 1138
INVAR-5, Run: 037, P, 0, 0, 1, 1, 0, 453, 26, 453, 0, 3, 0, 99, 53, 101, 580, 26, 19, 7, 26, 152, 228, 101, 1033
INVAR-5, Run: 038, P, 0, 0, 1, 1, 0, 482, 26, 482, 0, 2, 1, 108, 53, 114, 479, 26, 17, 9, 26, 161, 241, 114, 961
INVAR-5, Run: 039, P, 0, 0, 1, 1, 0, 418, 26, 418, 0, 0, 1, 86, 53, 151, 819, 26, 13, 13, 26, 139, 208, 151, 1237
INVAR-5, Run: 040, P, 2, 0, 1, 1, 0, 439, 26, 439, 0, 3, 1, 96, 53, 145, 863, 26, 15, 11, 26, 147, 220, 145, 1302
INVAR-5, Run: 041, P, 0, 0, 1, 1, 0, 476, 26, 476, 0, 2, 1, 106, 53, 139, 501, 26, 17, 9, 26, 159, 238, 139, 977
INVAR-5, Run: 042, P, 1, 0, 1, 1, 0, 485, 26, 485, 0, 1, 0, 110, 53, 140, 959, 26, 15, 11, 26, 162, 243, 140, 1444
INVAR-5, Run: 043, P, 1, 0, 1, 1, 0, 413, 26, 413, 0, 1, 0, 86, 53, 97, 325, 26, 13, 13, 26, 138, 207, 97, 738
INVAR-5, Run: 044, P, 1, 0, 1, 1, 0, 467, 26, 467, 0, 1, 0, 104, 53, 114, 776, 26, 17, 9, 26, 156, 234, 114, 1243
INVAR-5, Run: 045, P, 0, 0, 1, 1, 0, 486, 26, 486, 0, 6, 0, 111, 53, 144, 852, 26, 12, 14, 26, 164, 246, 144, 1338
INVAR-5, Run: 046, P, 1, 0, 1, 1, 0, 452, 26, 452, 0, 4, 0, 100, 53, 99, 637, 26, 18, 8, 26, 152, 228, 99, 1089
INVAR-5, Run: 047, P, 4, 0, 1, 1, 0, 450, 26, 450, 0, 4, 1, 102, 53, 153, 1041, 26, 17, 9, 26, 151, 226, 153, 1491
INVAR-5, Run: 048, P, 2, 0, 1, 1, 0, 409, 26, 409, 0, 3, 1, 86, 53, 108, 644, 26, 13, 13, 26, 137, 205, 108, 1053
INVAR-5, Run: 049, P, 1, 0, 1, 1, 0, 489, 26, 489, 0, 1, 1, 111, 53, 107, 785, 26, 20, 6, 26, 163, 244, 107, 1274
INVAR-5, Run: 050, P, 1, 0, 1, 1, 0, 417, 26, 417, 0, 3, 0, 88, 53, 100, 719, 26, 21, 5, 26, 140, 210, 100, 1136
INVAR-5, Run: 051, P, 0, 0, 1, 1, 0, 432, 26, 432, 0, 0, 0, 91, 53, 142, 664, 26, 14, 12, 26, 144, 216, 142, 1096
INVAR-5, Run: 052, P, 2, 0, 1, 1, 0, 515, 26, 515, 0, 1, 0, 121, 53, 133, 805, 26, 15, 11, 26, 172, 258, 133, 1320
INVAR-5, Run: 053, P, 0, 0, 1, 1, 0, 448, 26, 448, 0, 2, 0, 97, 53, 144, 786, 26, 21, 5, 26, 150, 225, 144, 1234
INVAR-5, Run: 054, P, 2, 0, 1, 1, 0, 437, 26, 437, 0, 1, 0, 95, 53, 117, 902, 26, 18, 8, 26, 146, 219, 117, 1339
INVAR-5, Run: 055, P, 2, 0, 1, 1, 0, 428, 26, 428, 0, 8, 1, 94, 53, 101, 478, 26, 17, 9, 26, 145, 217, 101, 906
INVAR-5, Run: 056, P, 0, 0, 1, 1, 0, 471, 26, 471, 0, 1, 1, 104, 53, 102, 547, 26, 21, 5, 26, 157, 235, 102, 1018
INVAR-5, Run: 057, P, 0, 0, 1, 1, 0, 461, 26, 461, 0, 5, 1, 102, 53, 103, 607, 26, 19, 7, 26, 155, 232, 103, 1068
INVAR-5, Run: 058, P, 0, 0, 1, 1, 0, 384, 26, 384, 0, 0, 0, 75, 53, 167, 813, 26, 17, 9, 26, 128, 192, 167, 1197
INVAR-5, Run: 059, P, 1, 0, 1, 1, 0, 454, 26, 454, 0, 2, 0, 100, 53, 168, 1056, 26, 20, 6, 26, 152, 228, 168, 1510
INVAR-5, Run: 060, P, 1, 0, 1, 1, 0, 421, 26, 421, 0, 5, 0, 90, 53, 126, 732, 26, 16, 10, 26, 142, 213, 126, 1153
INVAR-5, Run: 061, P, 2, 0, 1, 1, 0, 435, 26, 435, 0, 3, 0, 95, 53, 92, 621, 26, 17, 9, 26, 146, 219, 92, 1056
INVAR-5, Run: 062, P, 3, 0, 1, 1, 0, 486, 26, 486, 0, 4, 1, 113, 53, 116, 689, 26, 16, 10, 26, 163, 244, 116, 1175
INVAR-5, Run: 063, P, 2, 0, 1, 1, 0, 449, 26, 449, 0, 7, 0, 101, 53, 109, 527, 26, 19, 7, 26, 152, 228, 109, 976
INVAR-5, Run: 064, P, 2, 0, 1, 1, 0, 467, 26, 467, 0, 1, 0, 105, 53, 169, 943, 26, 13, 13, 26, 156, 234, 169, 1410
INVAR-5, Run: 065, P, 0, 0, 1, 1, 0, 416, 26, 416, 0, 4, 0, 87, 53, 148, 634, 26, 18, 8, 26, 140, 210, 148, 1050
INVAR-5, Run: 066, P, 0, 0, 1, 1, 0, 446, 26, 446, 0, 2, 1, 96, 53, 101, 570, 26, 17, 9, 26, 149, 223, 101, 1016
INVAR-5, Run: 067, P, 1, 0, 1, 1, 0, 471, 26, 471, 0, 1, 1, 105, 53, 179, 1224, 26, 16, 10, 26, 157, 235, 179, 1695
INVAR-5, Run: 068, P, 2, 0, 1, 1, 0, 431, 26, 431, 0, 1, 0, 93, 53, 186, 935, 26, 18, 8, 26, 144, 216, 186, 1366
INVAR-5, Run: 069, P, 1, 0, 1, 1, 0, 471, 26, 471, 0, 3, 0, 106, 53, 201, 998, 26, 18, 8, 26, 158, 237, 201, 1469
INVAR-5, Run: 070, P, 0, 0, 1, 1, 0, 395, 26, 395, 0, 1, 0, 79, 53, 266, 1857, 26, 17, 9, 26, 132, 198, 266, 2252
INVAR-5, Run: 071, P, 0, 0, 1, 1, 0, 412, 26, 412, 0, 0, 1, 84, 53, 94, 642, 26, 18, 8, 26, 137, 205, 94, 1054
INVAR-5, Run: 072, P, 6, 0, 1, 1, 0, 445, 26, 445, 0, 3, 1, 102, 53, 233, 1184, 26, 18, 8, 26, 149, 223, 233, 1629
INVAR-5, Run: 073, P, 0, 0, 1, 1, 0, 385, 26, 385, 0, 3, 1, 76, 53, 165, 632, 26, 18, 8, 26, 129, 193, 165, 1017
INVAR-5, Run: 074, P, 1, 0, 1, 1, 0, 496, 26, 496, 0, 2, 0, 114, 53, 101, 479, 26, 23, 3, 26, 166, 249, 101, 975
INVAR-5, Run: 075, P, 2, 0, 1, 1, 0, 460, 26, 460, 0, 2, 0, 103, 53, 205, 1071, 26, 14, 12, 26, 154, 231, 205, 1531
INVAR-5, Run: 076, P, 0, 0, 1, 1, 0, 449, 26, 449, 0, 7, 0, 99, 53, 122, 479, 26, 21, 5, 26, 152, 228, 122, 928
INVAR-5, Run: 077, P, 0, 0, 1, 1, 0, 444, 26, 444, 0, 4, 1, 96, 53, 119, 557, 26, 16, 10, 26, 149, 223, 119, 1001
INVAR-5, Run: 078, P, 1, 0, 1, 1, 0, 477, 26, 477, 0, 5, 2, 108, 53, 143, 818, 26, 18, 8, 26, 160, 239, 143, 1295
INVAR-5, Run: 079, P, 1, 0, 1, 1, 0, 441, 26, 441, 0, 1, 1, 95, 53, 91, 435, 26, 19, 7, 26, 147, 220, 91, 876
INVAR-5, Run: 080, P, 0, 0, 1, 1, 0, 413, 26, 413, 0, 5, 1, 86, 53, 133, 827, 26, 18, 8, 26, 139, 208, 133, 1240
INVAR-5, Run: 081, P, 0, 0, 1, 1, 0, 433, 26, 433, 0, 3, 1, 92, 53, 125, 554, 26, 19, 7, 26, 145, 217, 125, 987
INVAR-5, Run: 082, P, 0, 0, 1, 1, 0, 486, 26, 486, 0, 4, 1, 110, 53, 104, 490, 26, 19, 7, 26, 163, 244, 104, 976
INVAR-5, Run: 083, P, 1, 0, 1, 1, 0, 450, 26, 450, 0, 10, 1, 101, 53, 141, 1261, 26, 19, 7, 26, 153, 229, 141, 1711
INVAR-5, Run: 084, P, 0, 0, 1, 1, 0, 475, 26, 475, 0, 5, 0, 107, 53, 134, 703, 26, 14, 12, 26, 160, 240, 134, 1178
INVAR-5, Run: 085, P, 1, 0, 1, 1, 0, 440, 26, 440, 0, 4, 0, 96, 53, 120, 799, 26, 17, 9, 26, 148, 222, 120, 1239
INVAR-5, Run: 086, P, 0, 0, 1, 1, 0, 483, 26, 483, 0, 3, 0, 109, 53, 104, 690, 26, 16, 10, 26, 162, 243, 104, 1173
INVAR-5, Run: 087, P, 1, 0, 1, 1, 0, 472, 26, 472, 0, 2, 0, 106, 53, 172, 720, 26, 11, 15, 26, 158, 237, 172, 1192
INVAR-5, Run: 088, P, 0, 0, 1, 1, 0, 491, 26, 491, 0, 1, 0, 111, 53, 111, 624, 26, 17, 9, 26, 164, 246, 111, 1115
INVAR-5, Run: 089, P, 0, 0, 1, 1, 0, 438, 26, 438, 0, 0, 0, 93, 53, 70, 664, 26, 22, 4, 26, 146, 219, 70, 1102
INVAR-5, Run: 090, P, 2, 0, 1, 1, 0, 430, 26, 430, 0, 0, 1, 92, 53, 104, 691, 26, 19, 7, 26, 143, 214, 104, 1121
INVAR-5, Run: 091, P, 2, 0, 1, 1, 0, 401, 26, 401, 0, 5, 1, 84, 53, 64, 445, 26, 18, 8, 26, 135, 202, 64, 846
INVAR-5, Run: 092, P, 2, 0, 1, 1, 0, 495, 26, 495, 0, 3, 0, 115, 53, 103, 501, 26, 22, 4, 26, 166, 249, 103, 996
INVAR-5, Run: 093, P, 2, 0, 1, 1, 0, 400, 26, 400, 0, 6, 1, 84, 53, 99, 475, 26, 18, 8, 26, 135, 202, 99, 875
INVAR-5, Run: 094, P, 0, 0, 1, 1, 0, 492, 26, 492, 0, 0, 0, 111, 53, 115, 531, 26, 11, 15, 26, 164, 246, 115, 1023
INVAR-5, Run: 095, P, 2, 0, 1, 1, 0, 448, 26, 448, 0, 2, 0, 99, 53, 95, 571, 26, 18, 8, 26, 150, 225, 95, 1019
INVAR-5, Run: 096, P, 2, 0, 1, 1, 0, 430, 26, 430, 0, 0, 1, 92, 53, 146, 617, 26, 20, 6, 26, 143, 214, 146, 1047
INVAR-5, Run: 097, P, 0, 0, 1, 1, 0, 426, 26, 426, 0, 0, 0, 89, 53, 73, 577, 26, 15, 11, 26, 142, 213, 73, 1003
INVAR-5, Run: 098, P, 1, 0, 1, 1, 0, 468, 26, 468, 0, 0, 0, 104, 53, 143, 664, 26, 17, 9, 26, 156, 234, 143, 1132
INVAR-5, Run: 099, P, 0, 0, 1, 1, 0, 430, 26, 430, 0, 0, 1, 90, 53, 155, 421, 26, 12, 14, 26, 143, 214, 155, 851
INVAR-5, Run: 100, P, 1, 0, 1, 1, 0, 473, 26, 473, 0, 1, 0, 106, 53, 111, 611, 26, 14, 12, 26, 158, 237, 111, 1084
INVAR-6, Run: 001, P, 2, 0, 1, 1, 0, 834, 87, 834, 0, 6, 0, 107, 175, 689, 4611, 87, 57, 30, 87, 280, 420, 689, 5445
INVAR-6, Run: 002, P, 0, 0, 1, 1, 0, 867, 87, 867, 0, 7, 1, 116, 175, 657, 3290, 87, 49, 38, 87, 291, 436, 657, 4157
INVAR-6, Run: 003, P, 2, 0, 1, 1, 0, 825, 87, 825, 0, 1, 1, 102, 175, 828, 4136, 87, 52, 35, 87, 275, 412, 828, 4961
INVAR-6, Run: 004, P, 0, 0, 1, 1, 0, 823, 87, 823, 0, 3, 1, 100, 175, 915, 3792, 87, 57, 30, 87, 275, 412, 915, 4615
INVAR-6, Run: 005, P, 0, 0, 1, 1, 0, 846, 87, 846, 0, 0, 0, 107, 175, 1153, 6252, 87, 57, 30, 87, 282, 423, 1153, 7098
INVAR-6, Run: 006, P, 0, 0, 1, 1, 0, 774, 87, 774, 0, 4, 1, 84, 175, 677, 3920, 87, 48, 39, 87, 259, 388, 677, 4694
INVAR-6, Run: 007, P, 0, 0, 1, 1, 0, 832, 87, 832, 0, 4, 2, 103, 175, 934, 5487, 87, 51, 36, 87, 278, 416, 934, 6319
INVAR-6, Run: 008, P, 2, 0, 1, 1, 0, 868, 87, 868, 0, 6, 1, 118, 175, 772, 5263, 87, 52, 35, 87, 291, 436, 772, 6131
INVAR-6, Run: 009, P, 0, 0, 1, 1, 0, 820, 87, 820, 0, 6, 1, 100, 175, 747, 4429, 87, 60, 27, 87, 275, 412, 747, 5249
INVAR-6, Run: 010, P, 0, 0, 1, 1, 0, 781, 87, 781, 0, 3, 1, 86, 175, 780, 4311, 87, 62, 25, 87, 261, 391, 780, 5092
INVAR-6, Run: 011, P, 2, 0, 1, 1, 0, 832, 87, 832, 0, 2, 0, 105, 175, 788, 4165, 87, 65, 22, 87, 278, 417, 788, 4997
INVAR-6, Run: 012, P, 2, 0, 1, 1, 0, 839, 87, 839, 0, 5, 1, 108, 175, 696, 4151, 87, 56, 31, 87, 281, 421, 696, 4990
INVAR-6, Run: 013, P, 1, 0, 1, 1, 0, 790, 87, 790, 0, 2, 0, 90, 175, 731, 4849, 87, 59, 28, 87, 264, 396, 731, 5639
INVAR-6, Run: 014, P, 2, 0, 1, 1, 0, 757, 87, 757, 0, 3, 1, 80, 175, 852, 4642, 87, 50, 37, 87, 253, 379, 852, 5399
INVAR-6, Run: 015, P, 2, 0, 1, 1, 0, 788, 87, 788, 0, 2, 1, 90, 175, 594, 3381, 87, 49, 38, 87, 263, 394, 594, 4169
INVAR-6, Run: 016, P, 1, 0, 1, 1, 0, 807, 87, 807, 0, 1, 1, 95, 175, 510, 3718, 87, 58, 29, 87, 269, 403, 510, 4525
INVAR-6, Run: 017, P, 1, 0, 1, 1, 0, 790, 87, 790, 0, 0, 1, 89, 175, 861, 5268, 87, 61, 26, 87, 263, 394, 861, 6058
INVAR-6, Run: 018, P, 0, 0, 1, 1, 0, 819, 87, 819, 0, 3, 0, 99, 175, 1011, 5255, 87, 53, 34, 87, 274, 411, 1011, 6074
INVAR-6, Run: 019, P, 3, 0, 1, 1, 0, 831, 87, 831, 0, 7, 1, 107, 175, 1074, 5648, 87, 57, 30, 87, 279, 418, 1074, 6479
INVAR-6, Run: 020, P, 4, 0, 1, 1, 0, 817, 87, 817, 0, 3, 1, 102, 175, 654, 4762, 87, 52, 35, 87, 273, 409, 654, 5579
INVAR-6, Run: 021, P, 2, 0, 1, 1, 0, 841, 87, 841, 0, 3, 1, 108, 175, 685, 2774, 87, 50, 37, 87, 281, 421, 685, 3615
INVAR-6, Run: 022, P, 3, 0, 1, 1, 0, 837, 87, 837, 0, 3, 0, 108, 175, 839, 4188, 87, 52, 35, 87, 280, 420, 839, 5025
INVAR-6, Run: 023, P, 1, 0, 1, 1, 0, 765, 87, 765, 0, 1, 1, 81, 175, 652, 3556, 87, 55, 32, 87, 255, 382, 652, 4321
INVAR-6, Run: 024, P, 0, 0, 1, 1, 0, 861, 87, 861, 0, 3, 0, 113, 175, 804, 3785, 87, 51, 36, 87, 288, 432, 804, 4646
INVAR-6, Run: 025, P, 2, 0, 1, 1, 0, 791, 87, 791, 0, 1, 0, 91, 175, 740, 4020, 87, 53, 34, 87, 264, 396, 740, 4811
INVAR-6, Run: 026, P, 1, 0, 1, 1, 0, 801, 87, 801, 0, 1, 1, 93, 175, 721, 4711, 87, 60, 27, 87, 267, 400, 721, 5512
INVAR-6, Run: 027, P, 3, 0, 1, 1, 0, 804, 87, 804, 0, 6, 0, 98, 175, 577, 3571, 87, 50, 37, 87, 270, 405, 577, 4375
INVAR-6, Run: 028, P, 3, 0, 1, 1, 0, 754, 87, 754, 0, 0, 1, 79, 175, 677, 3147, 87, 64, 23, 87, 251, 376, 677, 3901
INVAR-6, Run: 029, P, 3, 0, 1, 1, 0, 816, 87, 816, 0, 4, 1, 101, 175, 792, 4560, 87, 55, 32, 87, 273, 409, 792, 5376
INVAR-6, Run: 030, P, 0, 0, 1, 1, 0, 822, 87, 822, 0, 4, 1, 100, 175, 921, 4479, 87, 45, 42, 87, 275, 412, 921, 5301
INVAR-6, Run: 031, P, 0, 0, 1, 1, 0, 852, 87, 852, 0, 0, 0, 109, 175, 661, 3656, 87, 51, 36, 87, 284, 426, 661, 4508
INVAR-6, Run: 032, P, 2, 0, 1, 1, 0, 837, 87, 837, 0, 7, 1, 108, 175, 683, 3034, 87, 51, 36, 87, 281, 421, 683, 3871
INVAR-6, Run: 033, P, 3, 0, 1, 1, 0, 848, 87, 848, 0, 4, 0, 112, 175, 800, 5185, 87, 59, 28, 87, 284, 426, 800, 6033
INVAR-6, Run: 034, P, 1, 0, 1, 1, 0, 811, 87, 811, 0, 3, 1, 97, 175, 678, 3753, 87, 59, 28, 87, 271, 406, 678, 4564
INVAR-6, Run: 035, P, 1, 0, 1, 1, 0, 840, 87, 840, 0, 0, 0, 106, 175, 1094, 5286, 87, 48, 39, 87, 280, 420, 1094, 6126
INVAR-6, Run: 036, P, 2, 0, 1, 1, 0, 838, 87, 838, 0, 0, 1, 106, 175, 767, 4564, 87, 60, 27, 87, 279, 418, 767, 5402
INVAR-6, Run: 037, P, 0, 0, 1, 1, 0, 792, 87, 792, 0, 4, 1, 90, 175, 813, 4532, 87, 60, 27, 87, 265, 397, 813, 5324
INVAR-6, Run: 038, P, 1, 0, 1, 1, 0, 819, 87, 819, 0, 1, 1, 99, 175, 772, 4537, 87, 57, 30, 87, 273, 409, 772, 5356
INVAR-6, Run: 039, P, 0, 0, 1, 1, 0, 749, 87, 749, 0, 1, 0, 75, 175, 588, 3449, 87, 58, 29, 87, 250, 375, 588, 4198
INVAR-6, Run: 040, P, 0, 0, 1, 1, 0, 791, 87, 791, 0, 1, 0, 89, 175, 698, 3868, 87, 57, 30, 87, 264, 396, 698, 4659
INVAR-6, Run: 041, P, 3, 0, 1, 1, 0, 780, 87, 780, 0, 0, 0, 88, 175, 823, 4338, 87, 67, 20, 87, 260, 390, 823, 5118
INVAR-6, Run: 042, P, 1, 0, 1, 1, 0, 803, 87, 803, 0, 5, 1, 95, 175, 964, 4554, 87, 54, 33, 87, 269, 403, 964, 5357
INVAR-6, Run: 043, P, 1, 0, 1, 1, 0, 819, 87, 819, 0, 1, 1, 99, 175, 760, 4003, 87, 55, 32, 87, 273, 409, 760, 4822
INVAR-6, Run: 044, P, 0, 0, 1, 1, 0, 890, 87, 890, 0, 4, 0, 123, 175, 861, 4336, 87, 55, 32, 87, 298, 447, 861, 5226
INVAR-6, Run: 045, P, 1, 0, 1, 1, 0, 821, 87, 821, 0, 1, 0, 100, 175, 697, 3842, 87, 58, 29, 87, 274, 411, 697, 4663
INVAR-6, Run: 046, P, 1, 0, 1, 1, 0, 811, 87, 811, 0, 3, 1, 97, 175, 736, 4442, 87, 52, 35, 87, 271, 406, 736, 5253
INVAR-6, Run: 047, P, 1, 0, 1, 1, 0, 808, 87, 808, 0, 0, 1, 95, 175, 790, 3675, 87, 54, 33, 87, 269, 403, 790, 4483
INVAR-6, Run: 048, P, 1, 0, 1, 1, 0, 869, 87, 869, 0, 5, 1, 117, 175, 785, 4446, 87, 53, 34, 87, 291, 436, 785, 5315
