Input Number, Run_Number, Result@ 100, PO, E, F, X1, A, B, C, D, CO, Y, PE, CE, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-5, Run: 084, F, 0, 33, 0, 0, 0, 0, 0, 152, 0, 1, 1, 1, 7, 53, 717, 14, 13, 717, 23, 15, 7, 26, 30, 53, 1087, 547
INVAR-5, Run: 085, F, 0, 35, 0, 0, 0, 0, 0, 150, 0, 1, 1, 1, 9, 53, 364, 21, 20, 364, 22, 17, 4, 26, 31, 53, 481, 245
INVAR-5, Run: 086, F, 0, 33, 0, 0, 1, 0, 0, 125, 27, 27, 0, 0, 7, 53, 371, 26, 26, 344, 23, 13, 10, 26, 30, 53, 649, 328
INVAR-5, Run: 087, F, 0, 35, 0, 0, 0, 0, 0, 150, 0, 1, 1, 1, 9, 53, 498, 21, 20, 498, 22, 14, 7, 26, 31, 53, 935, 472
INVAR-5, Run: 088, F, 0, 41, 0, 0, 1, 0, 0, 29, 115, 115, 0, 0, 15, 53, 494, 15, 15, 379, 19, 13, 6, 26, 34, 53, 619, 317
INVAR-5, Run: 089, F, 0, 37, 0, 0, 1, 0, 0, 21, 127, 127, 0, 0, 11, 53, 600, 29, 29, 473, 21, 14, 7, 26, 32, 53, 761, 386
INVAR-5, Run: 090, F, 0, 37, 0, 0, 1, 0, 0, 36, 112, 112, 0, 0, 11, 53, 546, 18, 18, 434, 21, 13, 8, 26, 32, 53, 1209, 610
INVAR-5, Run: 091, F, 0, 37, 0, 0, 1, 0, 0, 17, 131, 131, 0, 0, 11, 53, 522, 17, 17, 391, 21, 10, 11, 26, 32, 53, 535, 273
INVAR-5, Run: 092, F, 0, 35, 0, 0, 1, 0, 0, 78, 72, 72, 0, 0, 9, 53, 649, 21, 21, 577, 22, 17, 5, 26, 31, 53, 795, 402
INVAR-5, Run: 093, F, 0, 35, 0, 0, 1, 0, 0, 8, 142, 142, 0, 0, 9, 53, 394, 12, 12, 252, 22, 18, 4, 26, 31, 53, 437, 223
INVAR-5, Run: 094, F, 0, 31, 0, 0, 0, 0, 0, 154, 0, 1, 1, 1, 5, 53, 439, 15, 14, 439, 24, 13, 10, 26, 29, 53, 1495, 750
INVAR-5, Run: 095, F, 0, 41, 0, 0, 0, 0, 0, 144, 0, 1, 1, 1, 15, 53, 606, 21, 20, 606, 19, 12, 6, 26, 34, 53, 1279, 647
INVAR-5, Run: 096, F, 0, 33, 0, 0, 1, 0, 0, 25, 127, 127, 0, 0, 7, 53, 450, 10, 10, 323, 23, 11, 12, 26, 30, 53, 497, 252
INVAR-5, Run: 097, F, 0, 39, 0, 0, 0, 0, 0, 146, 0, 1, 1, 1, 13, 53, 321, 19, 18, 321, 20, 11, 8, 26, 33, 53, 839, 426
INVAR-5, Run: 098, F, 0, 37, 0, 0, 1, 0, 0, 7, 141, 141, 0, 0, 11, 53, 616, 8, 8, 475, 21, 15, 6, 26, 32, 53, 547, 279
INVAR-5, Run: 099, F, 0, 39, 0, 0, 1, 0, 0, 25, 121, 121, 0, 0, 13, 53, 519, 19, 19, 398, 20, 11, 9, 26, 33, 53, 847, 430
INVAR-5, Run: 100, F, 0, 37, 0, 0, 0, 0, 0, 148, 0, 1, 1, 1, 11, 53, 597, 24, 23, 597, 21, 10, 10, 26, 32, 53, 793, 402
INVAR-6, Run: 001, F, 0, 104, 0, 0, 1, 0, 0, 286, 222, 222, 0, 0, 17, 175, 4095, 57, 57, 3873, 79, 52, 27, 87, 96, 175, 4525, 2271
INVAR-6, Run: 002, F, 0, 106, 0, 0, 1, 0, 0, 229, 277, 277, 0, 0, 19, 175, 4621, 48, 48, 4344, 78, 51, 27, 87, 97, 175, 5339, 2679
INVAR-6, Run: 003, F, 0, 106, 0, 0, 0, 0, 0, 506, 0, 1, 1, 1, 19, 175, 3167, 65, 64, 3167, 78, 45, 32, 87, 97, 175, 5045, 2532
INVAR-6, Run: 004, F, 0, 114, 0, 0, 1, 0, 0, 111, 387, 387, 0, 0, 27, 175, 2925, 49, 49, 2538, 74, 55, 19, 87, 101, 175, 3595, 1811
INVAR-6, Run: 005, F, 0, 100, 0, 0, 1, 0, 0, 322, 190, 190, 0, 0, 13, 175, 4044, 64, 64, 3854, 81, 50, 31, 87, 94, 175, 3903, 1958
INVAR-6, Run: 006, F, 0, 104, 0, 0, 0, 0, 0, 508, 0, 1, 1, 1, 17, 175, 3999, 61, 60, 3999, 79, 56, 22, 87, 96, 175, 5105, 2561
INVAR-6, Run: 007, F, 0, 106, 0, 0, 0, 0, 0, 506, 0, 1, 1, 1, 19, 175, 3024, 45, 44, 3024, 78, 47, 30, 87, 97, 175, 4577, 2298
INVAR-6, Run: 008, F, 0, 106, 0, 0, 1, 0, 0, 219, 287, 287, 0, 0, 19, 175, 3418, 59, 59, 3131, 78, 57, 21, 87, 97, 175, 6081, 3050
INVAR-6, Run: 009, F, 0, 100, 0, 0, 1, 0, 0, 132, 380, 380, 0, 0, 13, 175, 3634, 76, 76, 3254, 81, 58, 23, 87, 94, 175, 4739, 2376
INVAR-6, Run: 010, F, 0, 110, 0, 0, 1, 0, 0, 90, 412, 412, 0, 0, 23, 175, 3014, 52, 52, 2602, 76, 50, 26, 87, 99, 175, 4557, 2290
INVAR-6, Run: 011, F, 0, 102, 0, 0, 1, 0, 0, 205, 305, 305, 0, 0, 15, 175, 3606, 54, 54, 3301, 80, 45, 35, 87, 95, 175, 5219, 2617
INVAR-6, Run: 012, F, 0, 108, 0, 0, 1, 0, 0, 238, 266, 266, 0, 0, 21, 175, 2428, 53, 53, 2162, 77, 50, 27, 87, 98, 175, 3609, 1815
INVAR-6, Run: 013, F, 0, 110, 0, 0, 1, 0, 0, 139, 363, 363, 0, 0, 23, 175, 3515, 49, 49, 3152, 76, 41, 35, 87, 99, 175, 3943, 1983
INVAR-6, Run: 014, F, 0, 98, 0, 0, 0, 0, 0, 514, 0, 1, 1, 1, 11, 175, 2888, 50, 49, 2888, 82, 51, 30, 87, 93, 175, 4535, 2273
INVAR-6, Run: 015, F, 0, 104, 0, 0, 0, 0, 0, 508, 0, 1, 1, 1, 17, 175, 3605, 73, 72, 3605, 79, 52, 26, 87, 96, 175, 3249, 1633
INVAR-6, Run: 016, F, 0, 98, 0, 0, 0, 0, 0, 514, 0, 1, 1, 1, 11, 175, 3824, 71, 70, 3824, 82, 55, 26, 87, 93, 175, 4089, 2050
INVAR-6, Run: 017, F, 0, 108, 0, 0, 0, 0, 0, 504, 0, 1, 1, 1, 21, 175, 2981, 44, 43, 2981, 77, 49, 27, 87, 98, 175, 4269, 2145
INVAR-6, Run: 018, F, 0, 112, 0, 0, 0, 0, 0, 500, 0, 1, 1, 1, 25, 175, 3956, 59, 58, 3956, 75, 41, 33, 87, 100, 175, 4647, 2336
INVAR-6, Run: 019, F, 0, 102, 0, 0, 1, 0, 0, 11, 499, 499, 0, 0, 15, 175, 4306, 76, 76, 3807, 80, 51, 29, 87, 95, 175, 7619, 3817
INVAR-6, Run: 020, F, 0, 102, 0, 0, 0, 0, 0, 510, 0, 1, 1, 1, 15, 175, 3773, 59, 58, 3773, 80, 53, 26, 87, 95, 175, 4885, 2450
INVAR-6, Run: 021, F, 0, 102, 0, 0, 0, 0, 0, 510, 0, 1, 1, 1, 15, 175, 3092, 42, 41, 3092, 80, 51, 28, 87, 95, 175, 5035, 2525
INVAR-6, Run: 022, F, 0, 106, 0, 0, 1, 0, 0, 366, 140, 140, 0, 0, 19, 175, 2760, 57, 57, 2620, 78, 44, 34, 87, 97, 175, 5397, 2708
INVAR-6, Run: 023, F, 0, 100, 0, 0, 1, 0, 0, 97, 415, 415, 0, 0, 13, 175, 3531, 49, 49, 3116, 81, 52, 29, 87, 94, 175, 4289, 2151
INVAR-6, Run: 024, F, 0, 102, 0, 0, 1, 0, 0, 175, 335, 335, 0, 0, 15, 175, 3125, 40, 40, 2790, 80, 55, 25, 87, 95, 175, 3799, 1907
INVAR-6, Run: 025, F, 0, 102, 0, 0, 0, 0, 0, 510, 0, 1, 1, 1, 15, 175, 3986, 57, 56, 3986, 80, 45, 34, 87, 95, 175, 5363, 2689
INVAR-6, Run: 026, F, 0, 104, 0, 0, 0, 0, 0, 508, 0, 1, 1, 1, 17, 175, 3149, 65, 64, 3149, 79, 45, 33, 87, 96, 175, 5229, 2623
INVAR-6, Run: 027, F, 0, 104, 0, 0, 0, 0, 0, 508, 0, 1, 1, 1, 17, 175, 3441, 57, 56, 3441, 79, 53, 25, 87, 96, 175, 4799, 2408
INVAR-6, Run: 028, F, 0, 116, 0, 0, 0, 0, 0, 496, 0, 1, 1, 1, 29, 175, 3136, 34, 33, 3136, 73, 45, 27, 87, 102, 175, 3309, 1669
INVAR-6, Run: 029, F, 0, 102, 0, 0, 1, 0, 0, 139, 371, 371, 0, 0, 15, 175, 3047, 46, 46, 2676, 80, 53, 27, 87, 95, 175, 3081, 1548
INVAR-6, Run: 030, F, 0, 102, 0, 0, 1, 0, 0, 112, 398, 398, 0, 0, 15, 175, 3813, 56, 56, 3415, 80, 44, 36, 87, 95, 175, 4335, 2175
INVAR-6, Run: 031, F, 0, 102, 0, 0, 0, 0, 0, 510, 0, 1, 1, 1, 15, 175, 3657, 64, 63, 3657, 80, 51, 28, 87, 95, 175, 7053, 3534
INVAR-6, Run: 032, F, 0, 106, 0, 0, 1, 0, 0, 6, 500, 500, 0, 0, 19, 175, 3211, 47, 47, 2711, 78, 51, 27, 87, 97, 175, 3931, 1975
INVAR-6, Run: 033, F, 0, 106, 0, 0, 0, 0, 0, 506, 0, 1, 1, 1, 19, 175, 3413, 53, 52, 3413, 78, 54, 23, 87, 97, 175, 4217, 2118
INVAR-6, Run: 034, F, 0, 108, 0, 0, 1, 0, 0, 456, 48, 48, 0, 0, 21, 175, 3445, 63, 63, 3397, 77, 50, 27, 87, 98, 175, 5323, 2672
INVAR-6, Run: 035, F, 0, 106, 0, 0, 0, 0, 0, 506, 0, 1, 1, 1, 19, 175, 3188, 59, 58, 3188, 78, 58, 19, 87, 97, 175, 5863, 2941
INVAR-6, Run: 036, F, 0, 106, 0, 0, 1, 0, 0, 110, 396, 396, 0, 0, 19, 175, 4496, 69, 69, 4100, 78, 51, 27, 87, 97, 175, 3981, 2000
INVAR-6, Run: 037, F, 0, 112, 0, 0, 1, 0, 0, 20, 480, 480, 0, 0, 25, 175, 3090, 47, 47, 2610, 75, 50, 25, 87, 100, 175, 3263, 1644
INVAR-6, Run: 038, F, 0, 110, 0, 0, 0, 0, 0, 502, 0, 1, 1, 1, 23, 175, 2994, 63, 62, 2994, 76, 40, 35, 87, 99, 175, 5393, 2708
INVAR-6, Run: 039, F, 0, 104, 0, 0, 1, 0, 0, 217, 291, 291, 0, 0, 17, 175, 3872, 56, 56, 3581, 79, 55, 24, 87, 96, 175, 4675, 2346
INVAR-6, Run: 040, F, 0, 104, 0, 0, 1, 0, 0, 4, 504, 504, 0, 0, 17, 175, 2990, 65, 65, 2486, 79, 52, 27, 87, 96, 175, 4629, 2323
INVAR-6, Run: 041, F, 0, 100, 0, 0, 1, 0, 0, 452, 60, 60, 0, 0, 13, 175, 3445, 42, 42, 3385, 81, 54, 27, 87, 94, 175, 4675, 2344
INVAR-6, Run: 042, F, 0, 110, 0, 0, 1, 0, 0, 17, 485, 485, 0, 0, 23, 175, 3093, 65, 65, 2608, 76, 48, 28, 87, 99, 175, 3595, 1809
INVAR-6, Run: 043, F, 0, 102, 0, 0, 1, 0, 0, 94, 416, 416, 0, 0, 15, 175, 3583, 50, 50, 3167, 80, 50, 30, 87, 95, 175, 3589, 1802
INVAR-6, Run: 044, F, 0, 108, 0, 0, 1, 0, 0, 133, 371, 371, 0, 0, 21, 175, 3037, 62, 62, 2666, 77, 52, 25, 87, 98, 175, 3347, 1684
INVAR-6, Run: 045, F, 0, 104, 0, 0, 0, 0, 0, 508, 0, 1, 1, 1, 17, 175, 3708, 67, 66, 3708, 79, 41, 37, 87, 96, 175, 2737, 1377
INVAR-6, Run: 046, F, 0, 106, 0, 0, 0, 0, 0, 506, 0, 1, 1, 1, 19, 175, 3483, 71, 70, 3483, 78, 41, 36, 87, 97, 175, 3203, 1611
INVAR-6, Run: 047, F, 0, 98, 0, 0, 1, 0, 0, 475, 39, 39, 0, 0, 11, 175, 3754, 50, 50, 3715, 82, 54, 28, 87, 93, 175, 5675, 2843
INVAR-6, Run: 048, F, 0, 100, 0, 0, 1, 0, 0, 61, 451, 451, 0, 0, 13, 175, 3216, 60, 60, 2765, 81, 52, 29, 87, 94, 175, 3283, 1648
INVAR-6, Run: 049, F, 0, 102, 0, 0, 0, 0, 0, 510, 0, 1, 1, 1, 15, 175, 3056, 68, 67, 3056, 80, 48, 31, 87, 95, 175, 4471, 2243
INVAR-6, Run: 050, F, 0, 104, 0, 0, 0, 0, 0, 508, 0, 1, 1, 1, 17, 175, 3240, 57, 56, 3240, 79, 39, 39, 87, 96, 175, 6575, 3296
INVAR-6, Run: 051, F, 0, 100, 0, 0, 1, 0, 0, 108, 404, 404, 0, 0, 13, 175, 3547, 62, 62, 3143, 81, 55, 26, 87, 94, 175, 4421, 2217
INVAR-6, Run: 052, F, 0, 110, 0, 0, 1, 0, 0, 313, 189, 189, 0, 0, 23, 175, 3352, 44, 44, 3163, 76, 50, 26, 87, 99, 175, 4935, 2479
INVAR-6, Run: 053, F, 0, 106, 0, 0, 1, 0, 0, 257, 249, 249, 0, 0, 19, 175, 2848, 56, 56, 2599, 78, 50, 28, 87, 97, 175, 4923, 2471
INVAR-6, Run: 054, F, 0, 102, 0, 0, 0, 0, 0, 510, 0, 1, 1, 1, 15, 175, 3075, 50, 49, 3075, 80, 45, 34, 87, 95, 175, 3599, 1807
INVAR-6, Run: 055, F, 0, 112, 0, 0, 1, 0, 0, 102, 398, 398, 0, 0, 25, 175, 4348, 42, 42, 3950, 75, 51, 24, 87, 100, 175, 3975, 2000
INVAR-6, Run: 056, F, 0, 104, 0, 0, 0, 0, 0, 508, 0, 1, 1, 1, 17, 175, 3369, 56, 55, 3369, 79, 56, 22, 87, 96, 175, 3957, 1987
INVAR-6, Run: 057, F, 0, 108, 0, 0, 1, 0, 0, 98, 406, 406, 0, 0, 21, 175, 3830, 45, 45, 3424, 77, 49, 28, 87, 98, 175, 4443, 2232
INVAR-6, Run: 058, F, 0, 108, 0, 0, 1, 0, 0, 217, 287, 287, 0, 0, 21, 175, 3344, 49, 49, 3057, 77, 53, 24, 87, 98, 175, 3791, 1906
INVAR-6, Run: 059, F, 0, 102, 0, 0, 1, 0, 0, 48, 462, 462, 0, 0, 15, 175, 3242, 69, 69, 2780, 80, 52, 28, 87, 95, 175, 4379, 2197
INVAR-6, Run: 060, F, 0, 100, 2, 0, 1, 0, 0, 0, 514, 514, 0, 0, 13, 175, 3456, 43, 43, 2942, 81, 51, 30, 87, 93, 175, 3665, 1838
INVAR-6, Run: 061, F, 0, 101, 0, 0, 0, 0, 0, 510, 0, 3, 1, 3, 15, 175, 2343, 56, 53, 2343, 80, 51, 28, 86, 95, 175, 5427, 2721
INVAR-6, Run: 062, F, 0, 102, 0, 0, 0, 0, 0, 510, 0, 1, 1, 1, 15, 175, 3399, 58, 57, 3399, 80, 48, 31, 87, 95, 175, 3205, 1610
INVAR-6, Run: 063, F, 0, 108, 0, 0, 1, 0, 0, 14, 490, 490, 0, 0, 21, 175, 3135, 57, 57, 2645, 77, 48, 29, 87, 98, 175, 3741, 1881
INVAR-6, Run: 064, F, 0, 110, 0, 0, 1, 0, 0, 69, 433, 433, 0, 0, 23, 175, 3766, 50, 50, 3333, 76, 50, 26, 87, 99, 175, 3689, 1856
INVAR-6, Run: 065, F, 0, 110, 0, 0, 0, 0, 0, 502, 0, 1, 1, 1, 23, 175, 3770, 52, 51, 3770, 76, 48, 27, 87, 99, 175, 3813, 1918
INVAR-6, Run: 066, F, 0, 100, 0, 0, 0, 0, 0, 512, 0, 1, 1, 1, 13, 175, 3558, 52, 51, 3558, 81, 39, 41, 87, 94, 175, 6053, 3033
INVAR-6, Run: 067, F, 0, 114, 0, 0, 1, 0, 0, 196, 302, 302, 0, 0, 27, 175, 3381, 45, 45, 3079, 74, 48, 26, 87, 101, 175, 3191, 1609
INVAR-6, Run: 068, F, 0, 98, 0, 0, 0, 0, 0, 514, 0, 1, 1, 1, 11, 175, 4147, 43, 42, 4147, 82, 52, 29, 87, 93, 175, 3661, 1836
INVAR-6, Run: 069, F, 0, 104, 0, 0, 1, 0, 0, 61, 447, 447, 0, 0, 17, 175, 3634, 54, 54, 3187, 79, 51, 28, 87, 96, 175, 3213, 1615
INVAR-6, Run: 070, F, 0, 102, 0, 0, 0, 0, 0, 510, 0, 1, 1, 1, 15, 175, 3148, 45, 44, 3148, 80, 56, 23, 87, 95, 175, 3519, 1767
INVAR-6, Run: 071, F, 0, 98, 0, 0, 0, 0, 0, 514, 0, 1, 1, 1, 11, 175, 3302, 58, 57, 3302, 82, 48, 33, 87, 93, 175, 4481, 2246
INVAR-6, Run: 072, F, 0, 106, 0, 0, 1, 0, 0, 2, 504, 504, 0, 0, 19, 175, 2588, 49, 49, 2084, 78, 56, 22, 87, 97, 175, 3343, 1681
INVAR-6, Run: 073, F, 0, 108, 0, 0, 1, 0, 0, 7, 497, 497, 0, 0, 21, 175, 2825, 41, 41, 2328, 77, 50, 27, 87, 98, 175, 3959, 1990
INVAR-6, Run: 074, F, 0, 107, 0, 0, 0, 0, 0, 504, 0, 3, 1, 3, 21, 175, 2733, 56, 53, 2733, 77, 48, 28, 86, 98, 175, 6731, 3376
INVAR-6, Run: 075, F, 0, 106, 0, 0, 1, 0, 0, 111, 395, 395, 0, 0, 19, 175, 3050, 37, 37, 2655, 78, 53, 25, 87, 97, 175, 4859, 2439
INVAR-6, Run: 076, F, 0, 102, 0, 0, 1, 0, 0, 38, 472, 472, 0, 0, 15, 175, 4008, 51, 51, 3536, 80, 57, 23, 87, 95, 175, 4449, 2232
INVAR-6, Run: 077, F, 0, 108, 0, 0, 0, 0, 0, 504, 0, 1, 1, 1, 21, 175, 2890, 47, 46, 2890, 77, 49, 27, 87, 98, 175, 5013, 2517
INVAR-6, Run: 078, F, 0, 106, 0, 0, 1, 0, 0, 43, 463, 463, 0, 0, 19, 175, 4279, 39, 39, 3816, 78, 53, 25, 87, 97, 175, 3955, 1987
INVAR-6, Run: 079, F, 0, 100, 0, 0, 0, 0, 0, 512, 0, 1, 1, 1, 13, 175, 3251, 66, 65, 3251, 81, 45, 35, 87, 94, 175, 7185, 3599
INVAR-6, Run: 080, F, 0, 112, 0, 0, 1, 0, 0, 97, 403, 403, 0, 0, 25, 175, 2877, 38, 38, 2474, 75, 42, 33, 87, 100, 175, 3313, 1669
INVAR-6, Run: 081, F, 0, 110, 0, 0, 1, 0, 0, 329, 173, 173, 0, 0, 23, 175, 4477, 42, 42, 4304, 76, 48, 28, 87, 99, 175, 3861, 1942
INVAR-6, Run: 082, F, 0, 98, 0, 0, 1, 0, 0, 189, 325, 325, 0, 0, 11, 175, 4304, 61, 61, 3979, 82, 52, 30, 87, 93, 175, 3963, 1987
INVAR-6, Run: 083, F, 0, 106, 0, 0, 0, 0, 0, 506, 0, 1, 1, 1, 19, 175, 2823, 65, 64, 2823, 78, 49, 28, 87, 97, 175, 5657, 2838
INVAR-6, Run: 084, F, 0, 108, 0, 0, 0, 0, 0, 504, 0, 1, 1, 1, 21, 175, 3922, 44, 43, 3922, 77, 47, 29, 87, 98, 175, 6867, 3444
INVAR-6, Run: 085, F, 0, 106, 0, 0, 0, 0, 0, 506, 0, 1, 1, 1, 19, 175, 3196, 68, 67, 3196, 78, 47, 30, 87, 97, 175, 4443, 2231
INVAR-6, Run: 086, F, 0, 114, 0, 0, 1, 0, 0, 82, 416, 416, 0, 0, 27, 175, 3414, 50, 50, 2998, 74, 46, 28, 87, 101, 175, 3639, 1833
INVAR-6, Run: 087, F, 0, 110, 0, 0, 1, 0, 0, 17, 485, 485, 0, 0, 23, 175, 3786, 52, 52, 3301, 76, 44, 32, 87, 99, 175, 3225, 1624
INVAR-6, Run: 088, F, 0, 110, 0, 0, 1, 0, 0, 230, 272, 272, 0, 0, 23, 175, 2838, 36, 36, 2566, 76, 46, 30, 87, 99, 175, 4133, 2078
INVAR-6, Run: 089, F, 0, 108, 0, 0, 0, 0, 0, 504, 0, 1, 1, 1, 21, 175, 3235, 42, 41, 3235, 77, 53, 23, 87, 98, 175, 9501, 4761
INVAR-6, Run: 090, F, 0, 103, 0, 0, 0, 0, 0, 508, 0, 3, 1, 3, 17, 175, 2922, 81, 78, 2922, 79, 46, 32, 86, 96, 175, 5821, 2919
INVAR-6, Run: 091, F, 0, 102, 0, 0, 0, 0, 0, 510, 0, 1, 1, 1, 15, 175, 2583, 80, 79, 2583, 80, 51, 28, 87, 95, 175, 3525, 1770
INVAR-6, Run: 092, F, 0, 104, 0, 0, 0, 0, 0, 508, 0, 1, 1, 1, 17, 175, 2670, 43, 42, 2670, 79, 44, 34, 87, 96, 175, 6845, 3431
INVAR-6, Run: 093, F, 0, 102, 0, 0, 0, 0, 0, 510, 0, 1, 1, 1, 15, 175, 3274, 46, 45, 3274, 80, 48, 31, 87, 95, 175, 3903, 1959
INVAR-6, Run: 094, F, 0, 100, 0, 0, 0, 0, 0, 512, 0, 1, 1, 1, 13, 175, 2719, 44, 43, 2719, 81, 55, 25, 87, 94, 175, 5359, 2686
INVAR-6, Run: 095, F, 0, 106, 0, 0, 0, 0, 0, 506, 0, 1, 1, 1, 19, 175, 3412, 58, 57, 3412, 78, 40, 37, 87, 97, 175, 4095, 2057
INVAR-6, Run: 096, F, 0, 104, 0, 0, 0, 0, 0, 508, 0, 1, 1, 1, 17, 175, 3835, 43, 42, 3835, 79, 55, 23, 87, 96, 175, 4285, 2151
INVAR-6, Run: 097, F, 0, 104, 0, 0, 1, 0, 0, 396, 112, 112, 0, 0, 17, 175, 3506, 74, 74, 3394, 79, 43, 36, 87, 96, 175, 4247, 2132
INVAR-6, Run: 098, F, 0, 102, 0, 0, 1, 0, 0, 241, 269, 269, 0, 0, 15, 175, 3838, 66, 66, 3569, 80, 48, 32, 87, 95, 175, 4423, 2219
INVAR-6, Run: 099, F, 0, 104, 0, 0, 1, 0, 0, 59, 449, 449, 0, 0, 17, 175, 3683, 69, 69, 3234, 79, 51, 28, 87, 96, 175, 3899, 1958
INVAR-6, Run: 100, F, 0, 100, 0, 0, 0, 0, 0, 512, 0, 1, 1, 1, 13, 175, 3433, 53, 52, 3433, 81, 55, 25, 87, 94, 175, 5653, 2833
INVAR-7, Run: 001, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 002, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 003, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 004, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 005, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 006, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 007, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 008, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 009, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 010, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 011, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 012, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 013, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 014, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 015, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 016, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 017, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 018, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 019, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 020, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 021, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 022, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 023, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 024, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 025, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 026, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 027, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
