Input Number, Run_Number, Result@ 100, PO, H, PE, X1, M, CE, Y, D, CO, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 085, P, 0, 0, 1, 0, 0, 25, 25, 0, 0, 118, 1, 11, 39, 115, 413, 14, 17, 7, 25, 39, 58, 140, 413
INVAR-4, Run: 086, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 69, 290, 16, 14, 8, 23, 39, 58, 92, 290
INVAR-4, Run: 087, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 97, 298, 16, 13, 9, 23, 39, 58, 120, 298
INVAR-4, Run: 088, P, 0, 0, 1, 0, 0, 24, 24, 0, 0, 118, 1, 9, 39, 97, 457, 15, 16, 7, 24, 39, 58, 121, 457
INVAR-4, Run: 089, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 59, 229, 16, 11, 11, 23, 39, 58, 82, 229
INVAR-4, Run: 090, P, 0, 0, 1, 0, 0, 22, 22, 0, 0, 118, 1, 5, 39, 67, 401, 17, 13, 8, 22, 39, 58, 89, 401
INVAR-4, Run: 091, P, 0, 0, 1, 0, 0, 24, 24, 0, 0, 118, 1, 9, 39, 99, 206, 15, 13, 10, 24, 39, 58, 123, 206
INVAR-4, Run: 092, P, 0, 0, 1, 0, 0, 24, 24, 0, 0, 118, 1, 9, 39, 103, 415, 15, 15, 8, 24, 39, 58, 127, 415
INVAR-4, Run: 093, P, 0, 0, 1, 0, 0, 22, 22, 0, 0, 118, 1, 5, 39, 70, 513, 17, 14, 7, 22, 39, 58, 92, 513
INVAR-4, Run: 094, P, 0, 0, 1, 0, 0, 22, 22, 0, 0, 118, 1, 5, 39, 121, 410, 17, 12, 9, 22, 39, 58, 143, 410
INVAR-4, Run: 095, P, 0, 0, 1, 0, 0, 24, 24, 0, 0, 118, 1, 9, 39, 124, 497, 15, 14, 9, 24, 39, 58, 148, 497
INVAR-4, Run: 096, P, 0, 0, 1, 0, 0, 22, 22, 0, 0, 118, 1, 5, 39, 118, 542, 17, 11, 10, 22, 39, 58, 140, 542
INVAR-4, Run: 097, P, 0, 0, 1, 0, 0, 24, 24, 0, 0, 118, 1, 9, 39, 99, 281, 15, 13, 10, 24, 39, 58, 123, 281
INVAR-4, Run: 098, P, 0, 0, 1, 0, 0, 25, 25, 0, 0, 118, 1, 11, 39, 85, 293, 14, 14, 10, 25, 39, 58, 110, 293
INVAR-4, Run: 099, P, 0, 0, 1, 0, 0, 26, 26, 0, 0, 118, 1, 13, 39, 65, 156, 13, 14, 11, 26, 39, 58, 91, 156
INVAR-4, Run: 100, P, 0, 0, 1, 0, 0, 22, 22, 0, 0, 118, 1, 5, 39, 44, 228, 17, 9, 12, 22, 39, 58, 66, 228
INVAR-5, Run: 001, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 151, 619, 21, 22, 9, 32, 53, 79, 183, 619
INVAR-5, Run: 002, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 111, 304, 21, 18, 13, 32, 53, 79, 143, 304
INVAR-5, Run: 003, P, 0, 0, 1, 0, 0, 31, 31, 0, 0, 160, 1, 9, 53, 158, 509, 22, 17, 13, 31, 53, 79, 189, 509
INVAR-5, Run: 004, P, 0, 0, 1, 0, 0, 31, 31, 0, 0, 160, 1, 9, 53, 108, 607, 22, 21, 9, 31, 53, 79, 139, 607
INVAR-5, Run: 005, P, 0, 0, 1, 0, 0, 31, 31, 0, 0, 160, 1, 9, 53, 123, 537, 22, 16, 14, 31, 53, 79, 154, 537
INVAR-5, Run: 006, P, 0, 0, 1, 0, 0, 34, 34, 0, 0, 160, 1, 15, 53, 162, 474, 19, 17, 16, 34, 53, 79, 196, 474
INVAR-5, Run: 007, P, 0, 0, 1, 0, 0, 33, 33, 0, 0, 160, 1, 13, 53, 156, 567, 20, 14, 18, 33, 53, 79, 189, 567
INVAR-5, Run: 008, P, 0, 0, 1, 0, 0, 31, 31, 0, 0, 160, 1, 9, 53, 136, 506, 22, 19, 11, 31, 53, 79, 167, 506
INVAR-5, Run: 009, P, 0, 0, 1, 0, 0, 33, 33, 0, 0, 160, 1, 13, 53, 233, 906, 20, 21, 11, 33, 53, 79, 266, 906
INVAR-5, Run: 010, P, 0, 0, 1, 0, 0, 30, 30, 0, 0, 160, 1, 7, 53, 177, 693, 23, 15, 14, 30, 53, 79, 207, 693
INVAR-5, Run: 011, P, 0, 0, 1, 0, 0, 31, 31, 0, 0, 160, 1, 9, 53, 148, 779, 22, 18, 12, 31, 53, 79, 179, 779
INVAR-5, Run: 012, P, 0, 0, 1, 0, 0, 30, 30, 0, 0, 160, 1, 7, 53, 158, 595, 23, 17, 12, 30, 53, 79, 188, 595
INVAR-5, Run: 013, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 203, 496, 21, 20, 11, 32, 53, 79, 235, 496
INVAR-5, Run: 014, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 143, 516, 21, 23, 8, 32, 53, 79, 175, 516
INVAR-5, Run: 015, P, 0, 0, 1, 0, 0, 34, 34, 0, 0, 160, 1, 15, 53, 136, 908, 19, 23, 10, 34, 53, 79, 170, 908
INVAR-5, Run: 016, P, 0, 0, 1, 0, 0, 33, 33, 0, 0, 160, 1, 13, 53, 179, 652, 20, 18, 14, 33, 53, 79, 212, 652
INVAR-5, Run: 017, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 122, 714, 21, 18, 13, 32, 53, 79, 154, 714
INVAR-5, Run: 018, P, 0, 0, 1, 0, 0, 31, 31, 0, 0, 160, 1, 9, 53, 149, 622, 22, 16, 14, 31, 53, 79, 180, 622
INVAR-5, Run: 019, P, 0, 0, 1, 0, 0, 30, 30, 0, 0, 160, 1, 7, 53, 101, 551, 23, 20, 9, 30, 53, 79, 131, 551
INVAR-5, Run: 020, P, 0, 0, 1, 0, 0, 30, 30, 0, 0, 160, 1, 7, 53, 127, 566, 23, 17, 12, 30, 53, 79, 157, 566
INVAR-5, Run: 021, P, 0, 0, 1, 0, 0, 31, 31, 0, 0, 160, 1, 9, 53, 134, 417, 22, 18, 12, 31, 53, 79, 165, 417
INVAR-5, Run: 022, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 136, 417, 21, 10, 21, 32, 53, 79, 168, 417
INVAR-5, Run: 023, P, 0, 0, 1, 0, 0, 30, 30, 0, 0, 160, 1, 7, 53, 141, 750, 23, 20, 9, 30, 53, 79, 171, 750
INVAR-5, Run: 024, P, 0, 0, 1, 0, 0, 31, 31, 0, 0, 160, 1, 9, 53, 130, 695, 22, 15, 15, 31, 53, 79, 161, 695
INVAR-5, Run: 025, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 190, 780, 21, 16, 15, 32, 53, 79, 222, 780
INVAR-5, Run: 026, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 140, 512, 21, 16, 15, 32, 53, 79, 172, 512
INVAR-5, Run: 027, P, 0, 0, 1, 0, 0, 33, 33, 0, 0, 160, 1, 13, 53, 143, 681, 20, 18, 14, 33, 53, 79, 176, 681
INVAR-5, Run: 028, P, 0, 0, 1, 0, 0, 31, 31, 0, 0, 160, 1, 9, 53, 145, 643, 22, 17, 13, 31, 53, 79, 176, 643
INVAR-5, Run: 029, P, 0, 0, 1, 0, 0, 30, 30, 0, 0, 160, 1, 7, 53, 120, 383, 23, 14, 15, 30, 53, 79, 150, 383
INVAR-5, Run: 030, P, 0, 0, 1, 0, 0, 31, 31, 0, 0, 160, 1, 9, 53, 163, 530, 22, 14, 16, 31, 53, 79, 194, 530
INVAR-5, Run: 031, P, 0, 0, 1, 0, 0, 30, 30, 0, 0, 160, 1, 7, 53, 165, 675, 23, 19, 10, 30, 53, 79, 195, 675
INVAR-5, Run: 032, P, 0, 0, 1, 0, 0, 30, 30, 0, 0, 160, 1, 7, 53, 121, 654, 23, 13, 16, 30, 53, 79, 151, 654
INVAR-5, Run: 033, P, 0, 0, 1, 0, 0, 29, 29, 0, 0, 160, 1, 5, 53, 95, 496, 24, 20, 8, 29, 53, 79, 124, 496
INVAR-5, Run: 034, P, 0, 0, 1, 0, 0, 30, 30, 0, 0, 160, 1, 7, 53, 69, 378, 23, 21, 8, 30, 53, 79, 99, 378
INVAR-5, Run: 035, P, 0, 0, 1, 0, 0, 30, 30, 0, 0, 160, 1, 7, 53, 126, 514, 23, 16, 13, 30, 53, 79, 156, 514
INVAR-5, Run: 036, P, 0, 0, 1, 0, 0, 29, 29, 0, 0, 160, 1, 5, 53, 100, 699, 24, 16, 12, 29, 53, 79, 129, 699
INVAR-5, Run: 037, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 151, 463, 21, 18, 13, 32, 53, 79, 183, 463
INVAR-5, Run: 038, P, 0, 0, 1, 0, 0, 31, 31, 0, 0, 160, 1, 9, 53, 129, 590, 22, 19, 11, 31, 53, 79, 160, 590
INVAR-5, Run: 039, P, 0, 0, 1, 0, 0, 30, 30, 0, 0, 160, 1, 7, 53, 108, 447, 23, 16, 13, 30, 53, 79, 138, 447
INVAR-5, Run: 040, P, 0, 0, 1, 0, 0, 31, 31, 0, 0, 160, 1, 9, 53, 124, 632, 22, 18, 12, 31, 53, 79, 155, 632
INVAR-5, Run: 041, P, 0, 0, 1, 0, 0, 31, 31, 0, 0, 160, 1, 9, 53, 154, 730, 22, 18, 12, 31, 53, 79, 185, 730
INVAR-5, Run: 042, P, 0, 0, 1, 0, 0, 31, 31, 0, 0, 160, 1, 9, 53, 144, 626, 22, 15, 15, 31, 53, 79, 175, 626
INVAR-5, Run: 043, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 183, 556, 21, 12, 19, 32, 53, 79, 215, 556
INVAR-5, Run: 044, P, 0, 0, 1, 0, 0, 30, 30, 0, 0, 160, 1, 7, 53, 141, 820, 23, 19, 10, 30, 53, 79, 171, 820
INVAR-5, Run: 045, P, 0, 0, 1, 0, 0, 33, 33, 0, 0, 160, 1, 13, 53, 149, 578, 20, 16, 16, 33, 53, 79, 182, 578
INVAR-5, Run: 046, P, 0, 0, 1, 0, 0, 31, 31, 0, 0, 160, 1, 9, 53, 103, 398, 22, 17, 13, 31, 53, 79, 134, 398
INVAR-5, Run: 047, P, 0, 0, 1, 0, 0, 30, 30, 0, 0, 160, 1, 7, 53, 165, 515, 23, 14, 15, 30, 53, 79, 195, 515
INVAR-5, Run: 048, P, 0, 0, 1, 0, 0, 30, 30, 0, 0, 160, 1, 7, 53, 172, 757, 23, 21, 8, 30, 53, 79, 202, 757
INVAR-5, Run: 049, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 142, 689, 21, 23, 8, 32, 53, 79, 174, 689
INVAR-5, Run: 050, P, 0, 0, 1, 0, 0, 31, 31, 0, 0, 160, 1, 9, 53, 129, 515, 22, 15, 15, 31, 53, 79, 160, 515
INVAR-5, Run: 051, P, 0, 0, 1, 0, 0, 30, 30, 0, 0, 160, 1, 7, 53, 114, 606, 23, 17, 12, 30, 53, 79, 144, 606
INVAR-5, Run: 052, P, 0, 0, 1, 0, 0, 31, 31, 0, 0, 160, 1, 9, 53, 143, 472, 22, 17, 13, 31, 53, 79, 174, 472
INVAR-5, Run: 053, P, 0, 0, 1, 0, 0, 33, 33, 0, 0, 160, 1, 13, 53, 158, 538, 20, 18, 14, 33, 53, 79, 191, 538
INVAR-5, Run: 054, P, 0, 0, 1, 0, 0, 31, 31, 0, 0, 160, 1, 9, 53, 80, 327, 22, 17, 13, 31, 53, 79, 111, 327
INVAR-5, Run: 055, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 115, 362, 21, 17, 14, 32, 53, 79, 147, 362
INVAR-5, Run: 056, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 144, 667, 21, 16, 15, 32, 53, 79, 176, 667
INVAR-5, Run: 057, P, 0, 0, 1, 0, 0, 31, 31, 0, 0, 160, 1, 9, 53, 196, 783, 22, 14, 16, 31, 53, 79, 227, 783
INVAR-5, Run: 058, P, 0, 0, 1, 0, 0, 33, 33, 0, 0, 160, 1, 13, 53, 123, 430, 20, 17, 15, 33, 53, 79, 156, 430
INVAR-5, Run: 059, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 99, 478, 21, 15, 16, 32, 53, 79, 131, 478
INVAR-5, Run: 060, P, 0, 0, 1, 0, 0, 35, 35, 0, 0, 160, 1, 17, 53, 167, 534, 18, 14, 20, 35, 53, 79, 202, 534
INVAR-5, Run: 061, P, 0, 0, 1, 0, 0, 31, 31, 0, 0, 160, 1, 9, 53, 224, 795, 22, 19, 11, 31, 53, 79, 255, 795
INVAR-5, Run: 062, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 159, 539, 21, 19, 12, 32, 53, 79, 191, 539
INVAR-5, Run: 063, P, 0, 0, 1, 0, 0, 35, 35, 0, 0, 160, 1, 17, 53, 161, 572, 18, 16, 18, 35, 53, 79, 196, 572
INVAR-5, Run: 064, P, 0, 0, 1, 0, 0, 33, 33, 0, 0, 160, 1, 13, 53, 143, 591, 20, 21, 11, 33, 53, 79, 176, 591
INVAR-5, Run: 065, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 92, 503, 21, 23, 8, 32, 53, 79, 124, 503
INVAR-5, Run: 066, P, 0, 0, 1, 0, 0, 31, 31, 0, 0, 160, 1, 9, 53, 128, 370, 22, 15, 15, 31, 53, 79, 159, 370
INVAR-5, Run: 067, P, 0, 0, 1, 0, 0, 31, 31, 0, 0, 160, 1, 9, 53, 231, 575, 22, 14, 16, 31, 53, 79, 262, 575
INVAR-5, Run: 068, P, 0, 0, 1, 0, 0, 30, 30, 0, 0, 160, 1, 7, 53, 148, 473, 23, 9, 20, 30, 53, 79, 178, 473
INVAR-5, Run: 069, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 114, 538, 21, 17, 14, 32, 53, 79, 146, 538
INVAR-5, Run: 070, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 148, 533, 21, 17, 14, 32, 53, 79, 180, 533
INVAR-5, Run: 071, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 168, 630, 21, 23, 8, 32, 53, 79, 200, 630
INVAR-5, Run: 072, P, 0, 0, 1, 0, 0, 34, 34, 0, 0, 160, 1, 15, 53, 197, 768, 19, 18, 15, 34, 53, 79, 231, 768
INVAR-5, Run: 073, P, 0, 0, 1, 0, 0, 30, 30, 0, 0, 160, 1, 7, 53, 99, 622, 23, 20, 9, 30, 53, 79, 129, 622
INVAR-5, Run: 074, P, 0, 0, 1, 0, 0, 28, 28, 0, 0, 160, 1, 3, 53, 93, 377, 25, 13, 14, 28, 53, 79, 121, 377
INVAR-5, Run: 075, P, 0, 0, 1, 0, 0, 31, 31, 0, 0, 160, 1, 9, 53, 144, 417, 22, 15, 15, 31, 53, 79, 175, 417
INVAR-5, Run: 076, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 149, 672, 21, 17, 14, 32, 53, 79, 181, 672
INVAR-5, Run: 077, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 160, 507, 21, 21, 10, 32, 53, 79, 192, 507
INVAR-5, Run: 078, P, 0, 0, 1, 0, 0, 30, 30, 0, 0, 160, 1, 7, 53, 118, 399, 23, 15, 14, 30, 53, 79, 148, 399
INVAR-5, Run: 079, P, 0, 0, 1, 0, 0, 30, 30, 0, 0, 160, 1, 7, 53, 145, 602, 23, 14, 15, 30, 53, 79, 175, 602
INVAR-5, Run: 080, P, 0, 0, 1, 0, 0, 34, 34, 0, 0, 160, 1, 15, 53, 186, 665, 19, 23, 10, 34, 53, 79, 220, 665
INVAR-5, Run: 081, P, 0, 0, 1, 0, 0, 30, 30, 0, 0, 160, 1, 7, 53, 88, 277, 23, 18, 11, 30, 53, 79, 118, 277
INVAR-5, Run: 082, P, 0, 0, 1, 0, 0, 28, 28, 0, 0, 160, 1, 3, 53, 96, 416, 25, 17, 10, 28, 53, 79, 124, 416
INVAR-5, Run: 083, P, 0, 0, 1, 0, 0, 30, 30, 0, 0, 160, 1, 7, 53, 130, 373, 23, 18, 11, 30, 53, 79, 160, 373
INVAR-5, Run: 084, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 209, 915, 21, 17, 14, 32, 53, 79, 241, 915
INVAR-5, Run: 085, P, 0, 0, 1, 0, 0, 30, 30, 0, 0, 160, 1, 7, 53, 95, 322, 23, 17, 12, 30, 53, 79, 125, 322
INVAR-5, Run: 086, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 120, 394, 21, 18, 13, 32, 53, 79, 152, 394
INVAR-5, Run: 087, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 124, 648, 21, 16, 15, 32, 53, 79, 156, 648
INVAR-5, Run: 088, P, 0, 0, 1, 0, 0, 29, 29, 0, 0, 160, 1, 5, 53, 103, 391, 24, 9, 19, 29, 53, 79, 132, 391
INVAR-5, Run: 089, P, 0, 0, 1, 0, 0, 30, 30, 0, 0, 160, 1, 7, 53, 122, 799, 23, 17, 12, 30, 53, 79, 152, 799
INVAR-5, Run: 090, P, 0, 0, 1, 0, 0, 28, 28, 0, 0, 160, 1, 3, 53, 150, 554, 25, 17, 10, 28, 53, 79, 178, 554
INVAR-5, Run: 091, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 192, 760, 21, 16, 15, 32, 53, 79, 224, 760
INVAR-5, Run: 092, P, 0, 0, 1, 0, 0, 30, 30, 0, 0, 160, 1, 7, 53, 134, 479, 23, 19, 10, 30, 53, 79, 164, 479
INVAR-5, Run: 093, P, 0, 0, 1, 0, 0, 33, 33, 0, 0, 160, 1, 13, 53, 107, 372, 20, 15, 17, 33, 53, 79, 140, 372
INVAR-5, Run: 094, P, 0, 0, 1, 0, 0, 33, 33, 0, 0, 160, 1, 13, 53, 162, 559, 20, 21, 11, 33, 53, 79, 195, 559
INVAR-5, Run: 095, P, 0, 0, 1, 0, 0, 31, 31, 0, 0, 160, 1, 9, 53, 112, 471, 22, 18, 12, 31, 53, 79, 143, 471
INVAR-5, Run: 096, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 145, 629, 21, 18, 13, 32, 53, 79, 177, 629
INVAR-5, Run: 097, P, 0, 0, 1, 0, 0, 31, 31, 0, 0, 160, 1, 9, 53, 156, 600, 22, 18, 12, 31, 53, 79, 187, 600
INVAR-5, Run: 098, P, 0, 0, 1, 0, 0, 31, 31, 0, 0, 160, 1, 9, 53, 78, 414, 22, 17, 13, 31, 53, 79, 109, 414
INVAR-5, Run: 099, P, 0, 0, 1, 0, 0, 33, 33, 0, 0, 160, 1, 13, 53, 177, 641, 20, 14, 18, 33, 53, 79, 210, 641
INVAR-5, Run: 100, P, 0, 0, 1, 0, 0, 32, 32, 0, 0, 160, 1, 11, 53, 161, 680, 21, 13, 18, 32, 53, 79, 193, 680
INVAR-6, Run: 001, P, 0, 0, 1, 0, 0, 98, 98, 0, 0, 526, 1, 21, 175, 779, 3016, 77, 62, 35, 98, 175, 262, 877, 3016
INVAR-6, Run: 002, P, 0, 0, 1, 0, 0, 96, 96, 0, 0, 526, 1, 17, 175, 772, 2444, 79, 51, 44, 96, 175, 262, 868, 2444
INVAR-6, Run: 003, P, 0, 0, 1, 0, 0, 95, 95, 0, 0, 526, 1, 15, 175, 858, 3640, 80, 47, 47, 95, 175, 262, 953, 3640
INVAR-6, Run: 004, P, 0, 0, 1, 0, 0, 94, 94, 0, 0, 526, 1, 13, 175, 660, 3233, 81, 57, 36, 94, 175, 262, 754, 3233
INVAR-6, Run: 005, P, 0, 0, 1, 0, 0, 98, 98, 0, 0, 526, 1, 21, 175, 775, 4142, 77, 59, 38, 98, 175, 262, 873, 4142
INVAR-6, Run: 006, P, 0, 0, 1, 0, 0, 96, 96, 0, 0, 526, 1, 17, 175, 905, 3943, 79, 54, 41, 96, 175, 262, 1001, 3943
INVAR-6, Run: 007, P, 0, 0, 1, 0, 0, 93, 93, 0, 0, 526, 1, 11, 175, 676, 3069, 82, 52, 40, 93, 175, 262, 769, 3069
INVAR-6, Run: 008, P, 0, 0, 1, 0, 0, 95, 95, 0, 0, 526, 1, 15, 175, 941, 4302, 80, 55, 39, 95, 175, 262, 1036, 4302
INVAR-6, Run: 009, P, 0, 0, 1, 0, 0, 94, 94, 0, 0, 526, 1, 13, 175, 793, 2751, 81, 52, 41, 94, 175, 262, 887, 2751
INVAR-6, Run: 010, P, 0, 0, 1, 0, 0, 96, 96, 0, 0, 526, 1, 17, 175, 1073, 3665, 79, 55, 40, 96, 175, 262, 1169, 3665
INVAR-6, Run: 011, P, 0, 0, 1, 0, 0, 96, 96, 0, 0, 526, 1, 17, 175, 751, 3707, 79, 49, 46, 96, 175, 262, 847, 3707
INVAR-6, Run: 012, P, 0, 0, 1, 0, 0, 98, 98, 0, 0, 526, 1, 21, 175, 606, 4252, 77, 79, 18, 98, 175, 262, 704, 4252
INVAR-6, Run: 013, P, 0, 0, 1, 0, 0, 100, 100, 0, 0, 526, 1, 25, 175, 867, 3447, 75, 67, 32, 100, 175, 262, 967, 3447
INVAR-6, Run: 014, P, 0, 0, 1, 0, 0, 96, 96, 0, 0, 526, 1, 17, 175, 861, 4043, 79, 62, 33, 96, 175, 262, 957, 4043
INVAR-6, Run: 015, P, 0, 0, 1, 0, 0, 101, 101, 0, 0, 526, 1, 27, 175, 968, 4907, 74, 60, 40, 101, 175, 262, 1069, 4907
INVAR-6, Run: 016, P, 0, 0, 1, 0, 0, 95, 95, 0, 0, 526, 1, 15, 175, 854, 3230, 80, 59, 35, 95, 175, 262, 949, 3230
INVAR-6, Run: 017, P, 0, 0, 1, 0, 0, 96, 96, 0, 0, 526, 1, 17, 175, 890, 4872, 79, 60, 35, 96, 175, 262, 986, 4872
INVAR-6, Run: 018, P, 0, 0, 1, 0, 0, 93, 93, 0, 0, 526, 1, 11, 175, 675, 3605, 82, 63, 29, 93, 175, 262, 768, 3605
INVAR-6, Run: 019, P, 0, 0, 1, 0, 0, 97, 97, 0, 0, 526, 1, 19, 175, 932, 3352, 78, 58, 38, 97, 175, 262, 1029, 3352
INVAR-6, Run: 020, P, 0, 0, 1, 0, 0, 95, 95, 0, 0, 526, 1, 15, 175, 910, 3009, 80, 54, 40, 95, 175, 262, 1005, 3009
INVAR-6, Run: 021, P, 0, 0, 1, 0, 0, 93, 93, 0, 0, 526, 1, 11, 175, 745, 3059, 82, 62, 30, 93, 175, 262, 838, 3059
INVAR-6, Run: 022, P, 0, 0, 1, 0, 0, 99, 99, 0, 0, 526, 1, 23, 175, 1215, 6051, 76, 59, 39, 99, 175, 262, 1314, 6051
INVAR-6, Run: 023, P, 0, 0, 1, 0, 0, 98, 98, 0, 0, 526, 1, 21, 175, 856, 4434, 77, 64, 33, 98, 175, 262, 954, 4434
INVAR-6, Run: 024, P, 0, 0, 1, 0, 0, 98, 98, 0, 0, 526, 1, 21, 175, 717, 2871, 77, 59, 38, 98, 175, 262, 815, 2871
INVAR-6, Run: 025, P, 0, 0, 1, 0, 0, 99, 99, 0, 0, 526, 1, 23, 175, 775, 3026, 76, 76, 22, 99, 175, 262, 874, 3026
INVAR-6, Run: 026, P, 0, 0, 1, 0, 0, 94, 94, 0, 0, 526, 1, 13, 175, 883, 3567, 81, 55, 38, 94, 175, 262, 977, 3567
INVAR-6, Run: 027, P, 0, 0, 1, 0, 0, 101, 101, 0, 0, 526, 1, 27, 175, 990, 3643, 74, 52, 48, 101, 175, 262, 1091, 3643
INVAR-6, Run: 028, P, 0, 0, 1, 0, 0, 95, 95, 0, 0, 526, 1, 15, 175, 804, 3703, 80, 60, 34, 95, 175, 262, 899, 3703
INVAR-6, Run: 029, P, 0, 0, 1, 0, 0, 98, 98, 0, 0, 526, 1, 21, 175, 1050, 4426, 77, 53, 44, 98, 175, 262, 1148, 4426
INVAR-6, Run: 030, P, 0, 0, 1, 0, 0, 97, 97, 0, 0, 526, 1, 19, 175, 769, 4073, 78, 59, 37, 97, 175, 262, 866, 4073
INVAR-6, Run: 031, P, 0, 0, 1, 0, 0, 96, 96, 0, 0, 526, 1, 17, 175, 799, 2721, 79, 60, 35, 96, 175, 262, 895, 2721
INVAR-6, Run: 032, P, 0, 0, 1, 0, 0, 95, 95, 0, 0, 526, 1, 15, 175, 707, 3003, 80, 59, 35, 95, 175, 262, 802, 3003
INVAR-6, Run: 033, P, 0, 0, 1, 0, 0, 95, 95, 0, 0, 526, 1, 15, 175, 707, 3239, 80, 61, 33, 95, 175, 262, 802, 3239
INVAR-6, Run: 034, P, 0, 0, 1, 0, 0, 98, 98, 0, 0, 526, 1, 21, 175, 966, 3474, 77, 66, 31, 98, 175, 262, 1064, 3474
INVAR-6, Run: 035, P, 0, 0, 1, 0, 0, 96, 96, 0, 0, 526, 1, 17, 175, 759, 3322, 79, 49, 46, 96, 175, 262, 855, 3322
INVAR-6, Run: 036, P, 0, 0, 1, 0, 0, 98, 98, 0, 0, 526, 1, 21, 175, 980, 4204, 77, 58, 39, 98, 175, 262, 1078, 4204
INVAR-6, Run: 037, P, 0, 0, 1, 0, 0, 93, 93, 0, 0, 526, 1, 11, 175, 760, 3356, 82, 45, 47, 93, 175, 262, 853, 3356
INVAR-6, Run: 038, P, 0, 0, 1, 0, 0, 99, 99, 0, 0, 526, 1, 23, 175, 846, 4049, 76, 54, 44, 99, 175, 262, 945, 4049
INVAR-6, Run: 039, P, 0, 0, 1, 0, 0, 94, 94, 0, 0, 526, 1, 13, 175, 940, 3285, 81, 52, 41, 94, 175, 262, 1034, 3285
INVAR-6, Run: 040, P, 0, 0, 1, 0, 0, 99, 99, 0, 0, 526, 1, 23, 175, 894, 3694, 76, 61, 37, 99, 175, 262, 993, 3694
INVAR-6, Run: 041, P, 0, 0, 1, 0, 0, 95, 95, 0, 0, 526, 1, 15, 175, 776, 3174, 80, 56, 38, 95, 175, 262, 871, 3174
INVAR-6, Run: 042, P, 0, 0, 1, 0, 0, 94, 94, 0, 0, 526, 1, 13, 175, 689, 1988, 81, 57, 36, 94, 175, 262, 783, 1988
INVAR-6, Run: 043, P, 0, 0, 1, 0, 0, 98, 98, 0, 0, 526, 1, 21, 175, 822, 2723, 77, 57, 40, 98, 175, 262, 920, 2723
INVAR-6, Run: 044, P, 0, 0, 1, 0, 0, 94, 94, 0, 0, 526, 1, 13, 175, 753, 2960, 81, 54, 39, 94, 175, 262, 847, 2960
INVAR-6, Run: 045, P, 0, 0, 1, 0, 0, 98, 98, 0, 0, 526, 1, 21, 175, 791, 2677, 77, 53, 44, 98, 175, 262, 889, 2677
INVAR-6, Run: 046, P, 0, 0, 1, 0, 0, 96, 96, 0, 0, 526, 1, 17, 175, 1004, 3264, 79, 54, 41, 96, 175, 262, 1100, 3264
INVAR-6, Run: 047, P, 0, 0, 1, 0, 0, 96, 96, 0, 0, 526, 1, 17, 175, 816, 3660, 79, 57, 38, 96, 175, 262, 912, 3660
