Input Number, Run_Number, Result@ 100, B, D, X1, H, M, PO, CE, Y, CO, PE, A, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 089, F, 1, 122, 0, 1, 0, 1, 0, 118, 118, 0, 0, 103, 39, 57, 238, 19, 12, 7, 19, 39, 58, 57, 356
INVAR-4, Run: 090, F, 1, 109, 0, 1, 0, 1, 0, 118, 118, 0, 0, 90, 39, 59, 323, 19, 13, 6, 19, 39, 58, 59, 441
INVAR-4, Run: 091, F, 1, 113, 0, 1, 0, 1, 0, 118, 118, 0, 0, 94, 39, 82, 377, 19, 9, 10, 19, 39, 58, 82, 495
INVAR-4, Run: 092, F, 1, 106, 0, 1, 0, 1, 0, 118, 118, 0, 0, 87, 39, 92, 451, 19, 13, 6, 19, 39, 58, 92, 569
INVAR-4, Run: 093, F, 1, 111, 0, 1, 0, 1, 0, 118, 118, 0, 0, 92, 39, 58, 279, 19, 10, 9, 19, 39, 58, 58, 397
INVAR-4, Run: 094, F, 1, 130, 0, 1, 0, 1, 0, 118, 118, 0, 0, 111, 39, 71, 395, 19, 12, 7, 19, 39, 58, 71, 513
INVAR-4, Run: 095, F, 1, 120, 0, 1, 0, 1, 0, 118, 118, 0, 0, 101, 39, 52, 323, 19, 13, 6, 19, 39, 58, 52, 441
INVAR-4, Run: 096, F, 1, 112, 0, 1, 0, 1, 0, 118, 118, 0, 0, 93, 39, 130, 647, 19, 14, 5, 19, 39, 58, 130, 765
INVAR-4, Run: 097, F, 1, 113, 0, 1, 0, 1, 0, 118, 118, 0, 0, 94, 39, 88, 463, 19, 15, 4, 19, 39, 58, 88, 581
INVAR-4, Run: 098, F, 1, 113, 0, 1, 0, 1, 0, 118, 118, 0, 0, 94, 39, 107, 391, 19, 13, 6, 19, 39, 58, 107, 509
INVAR-4, Run: 099, F, 1, 119, 0, 1, 0, 1, 0, 118, 118, 0, 0, 100, 39, 57, 346, 19, 14, 5, 19, 39, 58, 57, 464
INVAR-4, Run: 100, F, 1, 136, 0, 1, 0, 1, 0, 118, 118, 0, 0, 117, 39, 48, 189, 19, 10, 9, 19, 39, 58, 48, 307
INVAR-5, Run: 001, F, 1, 120, 0, 1, 0, 1, 0, 160, 160, 0, 0, 94, 53, 138, 622, 26, 15, 11, 26, 53, 79, 138, 782
INVAR-5, Run: 002, F, 1, 116, 0, 1, 0, 1, 0, 160, 160, 0, 0, 90, 53, 126, 620, 26, 17, 9, 26, 53, 79, 126, 780
INVAR-5, Run: 003, F, 1, 114, 0, 1, 0, 1, 0, 160, 160, 0, 0, 88, 53, 218, 621, 26, 13, 13, 26, 53, 79, 218, 781
INVAR-5, Run: 004, F, 1, 134, 0, 1, 0, 1, 0, 160, 160, 0, 0, 108, 53, 155, 812, 26, 17, 9, 26, 53, 79, 155, 972
INVAR-5, Run: 005, F, 1, 128, 0, 1, 0, 1, 0, 160, 160, 0, 0, 102, 53, 139, 644, 26, 20, 6, 26, 53, 79, 139, 804
INVAR-5, Run: 006, F, 1, 126, 0, 1, 0, 1, 0, 160, 160, 0, 0, 100, 53, 125, 618, 26, 14, 12, 26, 53, 79, 125, 778
INVAR-5, Run: 007, F, 1, 121, 0, 1, 0, 1, 0, 160, 160, 0, 0, 95, 53, 136, 542, 26, 21, 5, 26, 53, 79, 136, 702
INVAR-5, Run: 008, F, 1, 118, 0, 1, 0, 1, 0, 160, 160, 0, 0, 92, 53, 101, 486, 26, 13, 13, 26, 53, 79, 101, 646
INVAR-5, Run: 009, F, 1, 126, 0, 1, 0, 1, 0, 160, 160, 0, 0, 100, 53, 107, 490, 26, 13, 13, 26, 53, 79, 107, 650
INVAR-5, Run: 010, F, 1, 131, 0, 1, 0, 1, 0, 160, 160, 0, 0, 105, 53, 99, 364, 26, 14, 12, 26, 53, 79, 99, 524
INVAR-5, Run: 011, F, 1, 112, 0, 1, 0, 1, 0, 160, 160, 0, 0, 86, 53, 141, 743, 26, 19, 7, 26, 53, 79, 141, 903
INVAR-5, Run: 012, F, 1, 123, 0, 1, 0, 1, 0, 160, 160, 0, 0, 97, 53, 108, 617, 26, 18, 8, 26, 53, 79, 108, 777
INVAR-5, Run: 013, F, 1, 141, 0, 1, 0, 1, 0, 160, 160, 0, 0, 115, 53, 129, 738, 26, 20, 6, 26, 53, 79, 129, 898
INVAR-5, Run: 014, F, 1, 136, 0, 1, 0, 1, 0, 160, 160, 0, 0, 110, 53, 103, 473, 26, 16, 10, 26, 53, 79, 103, 633
INVAR-5, Run: 015, F, 1, 128, 0, 1, 0, 1, 0, 160, 160, 0, 0, 102, 53, 242, 1216, 26, 12, 14, 26, 53, 79, 242, 1376
INVAR-5, Run: 016, F, 1, 125, 0, 1, 0, 1, 0, 160, 160, 0, 0, 99, 53, 121, 603, 26, 19, 7, 26, 53, 79, 121, 763
INVAR-5, Run: 017, F, 1, 142, 0, 1, 0, 1, 0, 160, 160, 0, 0, 116, 53, 123, 658, 26, 13, 13, 26, 53, 79, 123, 818
INVAR-5, Run: 018, F, 1, 106, 0, 1, 0, 1, 0, 160, 160, 0, 0, 80, 53, 157, 660, 26, 18, 8, 26, 53, 79, 157, 820
INVAR-5, Run: 019, F, 1, 112, 0, 1, 0, 1, 0, 160, 160, 0, 0, 86, 53, 201, 880, 26, 17, 9, 26, 53, 79, 201, 1040
INVAR-5, Run: 020, F, 1, 139, 0, 1, 0, 1, 0, 160, 160, 0, 0, 113, 53, 149, 616, 26, 14, 12, 26, 53, 79, 149, 776
INVAR-5, Run: 021, F, 1, 113, 0, 1, 0, 1, 0, 160, 160, 0, 0, 87, 53, 121, 582, 26, 13, 13, 26, 53, 79, 121, 742
INVAR-5, Run: 022, F, 1, 123, 0, 1, 0, 1, 0, 160, 160, 0, 0, 97, 53, 149, 675, 26, 18, 8, 26, 53, 79, 149, 835
INVAR-5, Run: 023, F, 1, 128, 0, 1, 0, 1, 0, 160, 160, 0, 0, 102, 53, 181, 860, 26, 17, 9, 26, 53, 79, 181, 1020
INVAR-5, Run: 024, F, 1, 132, 0, 1, 0, 1, 0, 160, 160, 0, 0, 106, 53, 104, 523, 26, 14, 12, 26, 53, 79, 104, 683
INVAR-5, Run: 025, F, 1, 118, 0, 1, 0, 1, 0, 160, 160, 0, 0, 92, 53, 86, 614, 26, 21, 5, 26, 53, 79, 86, 774
INVAR-5, Run: 026, F, 1, 113, 0, 1, 0, 1, 0, 160, 160, 0, 0, 87, 53, 119, 602, 26, 12, 14, 26, 53, 79, 119, 762
INVAR-5, Run: 027, F, 1, 106, 0, 1, 0, 1, 0, 160, 160, 0, 0, 80, 53, 227, 1013, 26, 12, 14, 26, 53, 79, 227, 1173
INVAR-5, Run: 028, F, 1, 118, 0, 1, 0, 1, 0, 160, 160, 0, 0, 92, 53, 98, 464, 26, 22, 4, 26, 53, 79, 98, 624
INVAR-5, Run: 029, F, 1, 139, 0, 1, 0, 1, 0, 160, 160, 0, 0, 113, 53, 135, 410, 26, 16, 10, 26, 53, 79, 135, 570
INVAR-5, Run: 030, F, 1, 118, 0, 1, 0, 1, 0, 160, 160, 0, 0, 92, 53, 62, 505, 26, 19, 7, 26, 53, 79, 62, 665
INVAR-5, Run: 031, F, 1, 125, 0, 1, 0, 1, 0, 160, 160, 0, 0, 99, 53, 106, 801, 26, 18, 8, 26, 53, 79, 106, 961
INVAR-5, Run: 032, F, 1, 131, 0, 1, 0, 1, 0, 160, 160, 0, 0, 105, 53, 120, 486, 26, 14, 12, 26, 53, 79, 120, 646
INVAR-5, Run: 033, F, 1, 126, 0, 1, 0, 1, 0, 160, 160, 0, 0, 100, 53, 108, 723, 26, 15, 11, 26, 53, 79, 108, 883
INVAR-5, Run: 034, F, 1, 130, 0, 1, 0, 1, 0, 160, 160, 0, 0, 104, 53, 150, 889, 26, 16, 10, 26, 53, 79, 150, 1049
INVAR-5, Run: 035, F, 1, 121, 0, 1, 0, 1, 0, 160, 160, 0, 0, 95, 53, 96, 477, 26, 13, 13, 26, 53, 79, 96, 637
INVAR-5, Run: 036, F, 1, 128, 0, 1, 0, 1, 0, 160, 160, 0, 0, 102, 53, 83, 553, 26, 19, 7, 26, 53, 79, 83, 713
INVAR-5, Run: 037, F, 1, 128, 0, 1, 0, 1, 0, 160, 160, 0, 0, 102, 53, 132, 707, 26, 16, 10, 26, 53, 79, 132, 867
INVAR-5, Run: 038, F, 1, 127, 0, 1, 0, 1, 0, 160, 160, 0, 0, 101, 53, 150, 708, 26, 20, 6, 26, 53, 79, 150, 868
INVAR-5, Run: 039, F, 1, 122, 0, 1, 0, 1, 0, 160, 160, 0, 0, 96, 53, 209, 804, 26, 11, 15, 26, 53, 79, 209, 964
INVAR-5, Run: 040, F, 1, 103, 0, 1, 0, 1, 0, 160, 160, 0, 0, 77, 53, 116, 504, 26, 19, 7, 26, 53, 79, 116, 664
INVAR-5, Run: 041, F, 1, 129, 0, 1, 0, 1, 0, 160, 160, 0, 0, 103, 53, 166, 892, 26, 17, 9, 26, 53, 79, 166, 1052
INVAR-5, Run: 042, F, 1, 122, 0, 1, 0, 1, 0, 160, 160, 0, 0, 96, 53, 109, 406, 26, 20, 6, 26, 53, 79, 109, 566
INVAR-5, Run: 043, F, 1, 131, 0, 1, 0, 1, 0, 160, 160, 0, 0, 105, 53, 268, 1154, 26, 14, 12, 26, 53, 79, 268, 1314
INVAR-5, Run: 044, F, 1, 112, 0, 1, 0, 1, 0, 160, 160, 0, 0, 86, 53, 64, 392, 26, 19, 7, 26, 53, 79, 64, 552
INVAR-5, Run: 045, F, 1, 125, 0, 1, 0, 1, 0, 160, 160, 0, 0, 99, 53, 127, 518, 26, 15, 11, 26, 53, 79, 127, 678
INVAR-5, Run: 046, F, 1, 117, 0, 1, 0, 1, 0, 160, 160, 0, 0, 91, 53, 136, 671, 26, 14, 12, 26, 53, 79, 136, 831
INVAR-5, Run: 047, F, 1, 130, 0, 1, 0, 1, 0, 160, 160, 0, 0, 104, 53, 133, 1280, 26, 21, 5, 26, 53, 79, 133, 1440
INVAR-5, Run: 048, F, 1, 125, 0, 1, 0, 1, 0, 160, 160, 0, 0, 99, 53, 79, 432, 26, 22, 4, 26, 53, 79, 79, 592
INVAR-5, Run: 049, F, 1, 127, 0, 1, 0, 1, 0, 160, 160, 0, 0, 101, 53, 145, 789, 26, 12, 14, 26, 53, 79, 145, 949
INVAR-5, Run: 050, F, 1, 123, 0, 1, 0, 1, 0, 160, 160, 0, 0, 97, 53, 105, 468, 26, 17, 9, 26, 53, 79, 105, 628
INVAR-5, Run: 051, F, 1, 119, 0, 1, 0, 1, 0, 160, 160, 0, 0, 93, 53, 128, 441, 26, 17, 9, 26, 53, 79, 128, 601
INVAR-5, Run: 052, F, 1, 124, 0, 1, 0, 1, 0, 160, 160, 0, 0, 98, 53, 126, 443, 26, 17, 9, 26, 53, 79, 126, 603
INVAR-5, Run: 053, F, 1, 116, 0, 1, 0, 1, 0, 160, 160, 0, 0, 90, 53, 123, 553, 26, 22, 4, 26, 53, 79, 123, 713
INVAR-5, Run: 054, F, 1, 126, 0, 1, 0, 1, 0, 160, 160, 0, 0, 100, 53, 117, 775, 26, 23, 3, 26, 53, 79, 117, 935
INVAR-5, Run: 055, F, 1, 127, 0, 1, 0, 1, 0, 160, 160, 0, 0, 101, 53, 168, 776, 26, 18, 8, 26, 53, 79, 168, 936
INVAR-5, Run: 056, F, 1, 134, 0, 1, 0, 1, 0, 160, 160, 0, 0, 108, 53, 170, 795, 26, 13, 13, 26, 53, 79, 170, 955
INVAR-5, Run: 057, F, 1, 125, 0, 1, 0, 1, 0, 160, 160, 0, 0, 99, 53, 91, 429, 26, 16, 10, 26, 53, 79, 91, 589
INVAR-5, Run: 058, F, 1, 126, 0, 1, 0, 1, 0, 160, 160, 0, 0, 100, 53, 120, 726, 26, 16, 10, 26, 53, 79, 120, 886
INVAR-5, Run: 059, F, 1, 127, 0, 1, 0, 1, 0, 160, 160, 0, 0, 101, 53, 139, 1027, 26, 16, 10, 26, 53, 79, 139, 1187
INVAR-5, Run: 060, F, 1, 102, 0, 1, 0, 1, 0, 160, 160, 0, 0, 76, 53, 119, 636, 26, 19, 7, 26, 53, 79, 119, 796
INVAR-5, Run: 061, F, 1, 127, 0, 1, 0, 1, 0, 160, 160, 0, 0, 101, 53, 126, 796, 26, 19, 7, 26, 53, 79, 126, 956
INVAR-5, Run: 062, F, 1, 115, 0, 1, 0, 1, 0, 160, 160, 0, 0, 89, 53, 133, 575, 26, 12, 14, 26, 53, 79, 133, 735
INVAR-5, Run: 063, F, 1, 115, 0, 1, 0, 1, 0, 160, 160, 0, 0, 89, 53, 129, 630, 26, 16, 10, 26, 53, 79, 129, 790
INVAR-5, Run: 064, F, 1, 122, 0, 1, 0, 1, 0, 160, 160, 0, 0, 96, 53, 134, 515, 26, 16, 10, 26, 53, 79, 134, 675
INVAR-5, Run: 065, F, 1, 105, 0, 1, 0, 1, 0, 160, 160, 0, 0, 79, 53, 123, 521, 26, 18, 8, 26, 53, 79, 123, 681
INVAR-5, Run: 066, F, 1, 133, 0, 1, 0, 1, 0, 160, 160, 0, 0, 107, 53, 71, 330, 26, 21, 5, 26, 53, 79, 71, 490
INVAR-5, Run: 067, F, 1, 115, 0, 1, 0, 1, 0, 160, 160, 0, 0, 89, 53, 137, 782, 26, 17, 9, 26, 53, 79, 137, 942
INVAR-5, Run: 068, F, 1, 131, 0, 1, 0, 1, 0, 160, 160, 0, 0, 105, 53, 153, 635, 26, 20, 6, 26, 53, 79, 153, 795
INVAR-5, Run: 069, F, 1, 109, 0, 1, 0, 1, 0, 160, 160, 0, 0, 83, 53, 69, 433, 26, 22, 4, 26, 53, 79, 69, 593
INVAR-5, Run: 070, F, 1, 113, 0, 1, 0, 1, 0, 160, 160, 0, 0, 87, 53, 87, 423, 26, 11, 15, 26, 53, 79, 87, 583
INVAR-5, Run: 071, F, 1, 111, 0, 1, 0, 1, 0, 160, 160, 0, 0, 85, 53, 98, 575, 26, 20, 6, 26, 53, 79, 98, 735
INVAR-5, Run: 072, F, 1, 110, 0, 1, 0, 1, 0, 160, 160, 0, 0, 84, 53, 125, 470, 26, 15, 11, 26, 53, 79, 125, 630
INVAR-5, Run: 073, F, 1, 121, 0, 1, 0, 1, 0, 160, 160, 0, 0, 95, 53, 109, 637, 26, 21, 5, 26, 53, 79, 109, 797
INVAR-5, Run: 074, F, 1, 124, 0, 1, 0, 1, 0, 160, 160, 0, 0, 98, 53, 91, 481, 26, 18, 8, 26, 53, 79, 91, 641
INVAR-5, Run: 075, F, 1, 138, 0, 1, 0, 1, 0, 160, 160, 0, 0, 112, 53, 123, 456, 26, 16, 10, 26, 53, 79, 123, 616
INVAR-5, Run: 076, F, 1, 122, 0, 1, 0, 1, 0, 160, 160, 0, 0, 96, 53, 110, 482, 26, 20, 6, 26, 53, 79, 110, 642
INVAR-5, Run: 077, F, 1, 115, 0, 1, 0, 1, 0, 160, 160, 0, 0, 89, 53, 105, 585, 26, 15, 11, 26, 53, 79, 105, 745
INVAR-5, Run: 078, F, 1, 111, 0, 1, 0, 1, 0, 160, 160, 0, 0, 85, 53, 133, 747, 26, 20, 6, 26, 53, 79, 133, 907
INVAR-5, Run: 079, F, 1, 106, 0, 1, 0, 1, 0, 160, 160, 0, 0, 80, 53, 151, 653, 26, 17, 9, 26, 53, 79, 151, 813
INVAR-5, Run: 080, F, 1, 110, 0, 1, 0, 1, 0, 160, 160, 0, 0, 84, 53, 134, 757, 26, 13, 13, 26, 53, 79, 134, 917
INVAR-5, Run: 081, F, 1, 113, 0, 1, 0, 1, 0, 160, 160, 0, 0, 87, 53, 98, 509, 26, 19, 7, 26, 53, 79, 98, 669
INVAR-5, Run: 082, F, 1, 125, 0, 1, 0, 1, 0, 160, 160, 0, 0, 99, 53, 146, 499, 26, 19, 7, 26, 53, 79, 146, 659
INVAR-5, Run: 083, F, 1, 120, 0, 1, 0, 1, 0, 160, 160, 0, 0, 94, 53, 111, 408, 26, 14, 12, 26, 53, 79, 111, 568
INVAR-5, Run: 084, F, 1, 116, 0, 1, 0, 1, 0, 160, 160, 0, 0, 90, 53, 152, 581, 26, 17, 9, 26, 53, 79, 152, 741
INVAR-5, Run: 085, F, 1, 116, 0, 1, 0, 1, 0, 160, 160, 0, 0, 90, 53, 112, 707, 26, 17, 9, 26, 53, 79, 112, 867
INVAR-5, Run: 086, F, 1, 125, 0, 1, 0, 1, 0, 160, 160, 0, 0, 99, 53, 164, 459, 26, 13, 13, 26, 53, 79, 164, 619
INVAR-5, Run: 087, F, 1, 119, 0, 1, 0, 1, 0, 160, 160, 0, 0, 93, 53, 109, 648, 26, 21, 5, 26, 53, 79, 109, 808
INVAR-5, Run: 088, F, 1, 115, 0, 1, 0, 1, 0, 160, 160, 0, 0, 89, 53, 119, 404, 26, 11, 15, 26, 53, 79, 119, 564
INVAR-5, Run: 089, F, 1, 113, 0, 1, 0, 1, 0, 160, 160, 0, 0, 87, 53, 177, 681, 26, 18, 8, 26, 53, 79, 177, 841
INVAR-5, Run: 090, F, 1, 112, 0, 1, 0, 1, 0, 160, 160, 0, 0, 86, 53, 133, 564, 26, 16, 10, 26, 53, 79, 133, 724
INVAR-5, Run: 091, F, 1, 133, 0, 1, 0, 1, 0, 160, 160, 0, 0, 107, 53, 151, 647, 26, 14, 12, 26, 53, 79, 151, 807
INVAR-5, Run: 092, F, 1, 119, 0, 1, 0, 1, 0, 160, 160, 0, 0, 93, 53, 130, 709, 26, 20, 6, 26, 53, 79, 130, 869
INVAR-5, Run: 093, F, 1, 105, 0, 1, 0, 1, 0, 160, 160, 0, 0, 79, 53, 113, 514, 26, 17, 9, 26, 53, 79, 113, 674
INVAR-5, Run: 094, F, 1, 114, 0, 1, 0, 1, 0, 160, 160, 0, 0, 88, 53, 145, 555, 26, 15, 11, 26, 53, 79, 145, 715
INVAR-5, Run: 095, F, 1, 109, 0, 1, 0, 1, 0, 160, 160, 0, 0, 83, 53, 153, 747, 26, 17, 9, 26, 53, 79, 153, 907
INVAR-5, Run: 096, F, 1, 122, 0, 1, 0, 1, 0, 160, 160, 0, 0, 96, 53, 86, 423, 26, 15, 11, 26, 53, 79, 86, 583
INVAR-5, Run: 097, F, 1, 127, 0, 1, 0, 1, 0, 160, 160, 0, 0, 101, 53, 79, 468, 26, 22, 4, 26, 53, 79, 79, 628
INVAR-5, Run: 098, F, 1, 109, 0, 1, 0, 1, 0, 160, 160, 0, 0, 83, 53, 93, 571, 26, 16, 10, 26, 53, 79, 93, 731
INVAR-5, Run: 099, F, 1, 115, 0, 1, 0, 1, 0, 160, 160, 0, 0, 89, 53, 124, 707, 26, 22, 4, 26, 53, 79, 124, 867
INVAR-5, Run: 100, F, 1, 137, 0, 1, 0, 1, 0, 160, 160, 0, 0, 111, 53, 159, 780, 26, 20, 6, 26, 53, 79, 159, 940
INVAR-6, Run: 001, F, 1, 194, 0, 1, 0, 1, 0, 526, 526, 0, 0, 107, 175, 630, 3957, 87, 52, 35, 87, 175, 262, 630, 4483
INVAR-6, Run: 002, F, 1, 181, 0, 1, 0, 1, 0, 526, 526, 0, 0, 94, 175, 898, 4696, 87, 57, 30, 87, 175, 262, 898, 5222
INVAR-6, Run: 003, F, 1, 190, 0, 1, 0, 1, 0, 526, 526, 0, 0, 103, 175, 751, 5550, 87, 57, 30, 87, 175, 262, 751, 6076
INVAR-6, Run: 004, F, 1, 200, 0, 1, 0, 1, 0, 526, 526, 0, 0, 113, 175, 638, 4076, 87, 60, 27, 87, 175, 262, 638, 4602
INVAR-6, Run: 005, F, 1, 190, 0, 1, 0, 1, 0, 526, 526, 0, 0, 103, 175, 707, 3981, 87, 52, 35, 87, 175, 262, 707, 4507
INVAR-6, Run: 006, F, 1, 185, 0, 1, 0, 1, 0, 526, 526, 0, 0, 98, 175, 676, 3532, 87, 58, 29, 87, 175, 262, 676, 4058
INVAR-6, Run: 007, F, 1, 154, 0, 1, 0, 1, 0, 526, 526, 0, 0, 67, 175, 761, 3385, 87, 47, 40, 87, 175, 262, 761, 3911
INVAR-6, Run: 008, F, 1, 200, 0, 1, 0, 1, 0, 526, 526, 0, 0, 113, 175, 651, 4015, 87, 57, 30, 87, 175, 262, 651, 4541
INVAR-6, Run: 009, F, 1, 171, 0, 1, 0, 1, 0, 526, 526, 0, 0, 84, 175, 816, 4684, 87, 62, 25, 87, 175, 262, 816, 5210
INVAR-6, Run: 010, F, 1, 192, 0, 1, 0, 1, 0, 526, 526, 0, 0, 105, 175, 844, 3091, 87, 54, 33, 87, 175, 262, 844, 3617
INVAR-6, Run: 011, F, 1, 169, 0, 1, 0, 1, 0, 526, 526, 0, 0, 82, 175, 844, 4444, 87, 56, 31, 87, 175, 262, 844, 4970
INVAR-6, Run: 012, F, 1, 173, 0, 1, 0, 1, 0, 526, 526, 0, 0, 86, 175, 869, 4809, 87, 56, 31, 87, 175, 262, 869, 5335
INVAR-6, Run: 013, F, 1, 196, 0, 1, 0, 1, 0, 526, 526, 0, 0, 109, 175, 894, 4443, 87, 49, 38, 87, 175, 262, 894, 4969
INVAR-6, Run: 014, F, 1, 205, 0, 1, 0, 1, 0, 526, 526, 0, 0, 118, 175, 811, 4269, 87, 59, 28, 87, 175, 262, 811, 4795
INVAR-6, Run: 015, F, 1, 195, 0, 1, 0, 1, 0, 526, 526, 0, 0, 108, 175, 768, 4278, 87, 49, 38, 87, 175, 262, 768, 4804
INVAR-6, Run: 016, F, 1, 200, 0, 1, 0, 1, 0, 526, 526, 0, 0, 113, 175, 789, 4534, 87, 68, 19, 87, 175, 262, 789, 5060
INVAR-6, Run: 017, F, 1, 180, 0, 1, 0, 1, 0, 526, 526, 0, 0, 93, 175, 686, 4492, 87, 61, 26, 87, 175, 262, 686, 5018
INVAR-6, Run: 018, F, 1, 173, 0, 1, 0, 1, 0, 526, 526, 0, 0, 86, 175, 897, 4770, 87, 57, 30, 87, 175, 262, 897, 5296
INVAR-6, Run: 019, F, 1, 180, 0, 1, 0, 1, 0, 526, 526, 0, 0, 93, 175, 800, 4461, 87, 54, 33, 87, 175, 262, 800, 4987
INVAR-6, Run: 020, F, 1, 194, 0, 1, 0, 1, 0, 526, 526, 0, 0, 107, 175, 612, 4143, 87, 56, 31, 87, 175, 262, 612, 4669
INVAR-6, Run: 021, F, 1, 200, 0, 1, 0, 1, 0, 526, 526, 0, 0, 113, 175, 848, 5445, 87, 61, 26, 87, 175, 262, 848, 5971
INVAR-6, Run: 022, F, 1, 166, 0, 1, 0, 1, 0, 526, 526, 0, 0, 79, 175, 837, 3800, 87, 54, 33, 87, 175, 262, 837, 4326
INVAR-6, Run: 023, F, 1, 175, 0, 1, 0, 1, 0, 526, 526, 0, 0, 88, 175, 984, 3746, 87, 58, 29, 87, 175, 262, 984, 4272
INVAR-6, Run: 024, F, 1, 179, 0, 1, 0, 1, 0, 526, 526, 0, 0, 92, 175, 728, 4171, 87, 49, 38, 87, 175, 262, 728, 4697
INVAR-6, Run: 025, F, 1, 186, 0, 1, 0, 1, 0, 526, 526, 0, 0, 99, 175, 641, 4693, 87, 61, 26, 87, 175, 262, 641, 5219
INVAR-6, Run: 026, F, 1, 182, 0, 1, 0, 1, 0, 526, 526, 0, 0, 95, 175, 888, 4374, 87, 63, 24, 87, 175, 262, 888, 4900
INVAR-6, Run: 027, F, 1, 179, 0, 1, 0, 1, 0, 526, 526, 0, 0, 92, 175, 743, 4887, 87, 64, 23, 87, 175, 262, 743, 5413
INVAR-6, Run: 028, F, 1, 189, 0, 1, 0, 1, 0, 526, 526, 0, 0, 102, 175, 664, 3977, 87, 57, 30, 87, 175, 262, 664, 4503
INVAR-6, Run: 029, F, 1, 190, 0, 1, 0, 1, 0, 526, 526, 0, 0, 103, 175, 671, 3692, 87, 52, 35, 87, 175, 262, 671, 4218
INVAR-6, Run: 030, F, 1, 178, 0, 1, 0, 1, 0, 526, 526, 0, 0, 91, 175, 622, 3964, 87, 53, 34, 87, 175, 262, 622, 4490
INVAR-6, Run: 031, F, 1, 178, 0, 1, 0, 1, 0, 526, 526, 0, 0, 91, 175, 931, 5199, 87, 58, 29, 87, 175, 262, 931, 5725
INVAR-6, Run: 032, F, 1, 187, 0, 1, 0, 1, 0, 526, 526, 0, 0, 100, 175, 729, 3940, 87, 57, 30, 87, 175, 262, 729, 4466
INVAR-6, Run: 033, F, 1, 182, 0, 1, 0, 1, 0, 526, 526, 0, 0, 95, 175, 1071, 5099, 87, 50, 37, 87, 175, 262, 1071, 5625
INVAR-6, Run: 034, F, 1, 178, 0, 1, 0, 1, 0, 526, 526, 0, 0, 91, 175, 654, 4652, 87, 61, 26, 87, 175, 262, 654, 5178
INVAR-6, Run: 035, F, 1, 178, 0, 1, 0, 1, 0, 526, 526, 0, 0, 91, 175, 632, 4105, 87, 57, 30, 87, 175, 262, 632, 4631
INVAR-6, Run: 036, F, 1, 188, 0, 1, 0, 1, 0, 526, 526, 0, 0, 101, 175, 857, 4443, 87, 55, 32, 87, 175, 262, 857, 4969
INVAR-6, Run: 037, F, 1, 179, 0, 1, 0, 1, 0, 526, 526, 0, 0, 92, 175, 799, 4290, 87, 50, 37, 87, 175, 262, 799, 4816
INVAR-6, Run: 038, F, 1, 172, 0, 1, 0, 1, 0, 526, 526, 0, 0, 85, 175, 598, 3240, 87, 58, 29, 87, 175, 262, 598, 3766
INVAR-6, Run: 039, F, 1, 190, 0, 1, 0, 1, 0, 526, 526, 0, 0, 103, 175, 892, 5427, 87, 48, 39, 87, 175, 262, 892, 5953
INVAR-6, Run: 040, F, 1, 168, 0, 1, 0, 1, 0, 526, 526, 0, 0, 81, 175, 914, 3740, 87, 55, 32, 87, 175, 262, 914, 4266
INVAR-6, Run: 041, F, 1, 197, 0, 1, 0, 1, 0, 526, 526, 0, 0, 110, 175, 718, 3746, 87, 60, 27, 87, 175, 262, 718, 4272
INVAR-6, Run: 042, F, 1, 188, 0, 1, 0, 1, 0, 526, 526, 0, 0, 101, 175, 845, 3500, 87, 52, 35, 87, 175, 262, 845, 4026
INVAR-6, Run: 043, F, 1, 184, 0, 1, 0, 1, 0, 526, 526, 0, 0, 97, 175, 730, 4478, 87, 68, 19, 87, 175, 262, 730, 5004
INVAR-6, Run: 044, F, 1, 175, 0, 1, 0, 1, 0, 526, 526, 0, 0, 88, 175, 783, 4447, 87, 49, 38, 87, 175, 262, 783, 4973
INVAR-6, Run: 045, F, 1, 175, 0, 1, 0, 1, 0, 526, 526, 0, 0, 88, 175, 762, 4112, 87, 58, 29, 87, 175, 262, 762, 4638
INVAR-6, Run: 046, F, 1, 205, 0, 1, 0, 1, 0, 526, 526, 0, 0, 118, 175, 785, 4442, 87, 69, 18, 87, 175, 262, 785, 4968
INVAR-6, Run: 047, F, 1, 161, 0, 1, 0, 1, 0, 526, 526, 0, 0, 74, 175, 791, 3795, 87, 52, 35, 87, 175, 262, 791, 4321
INVAR-6, Run: 048, F, 1, 184, 0, 1, 0, 1, 0, 526, 526, 0, 0, 97, 175, 770, 3650, 87, 48, 39, 87, 175, 262, 770, 4176
INVAR-6, Run: 049, F, 1, 166, 0, 1, 0, 1, 0, 526, 526, 0, 0, 79, 175, 764, 5090, 87, 48, 39, 87, 175, 262, 764, 5616
INVAR-6, Run: 050, F, 1, 178, 0, 1, 0, 1, 0, 526, 526, 0, 0, 91, 175, 1188, 5104, 87, 56, 31, 87, 175, 262, 1188, 5630
INVAR-6, Run: 051, F, 1, 194, 0, 1, 0, 1, 0, 526, 526, 0, 0, 107, 175, 805, 4102, 87, 56, 31, 87, 175, 262, 805, 4628
