Input Number, Run_Number, Result@ 100, X1uABab, al, LeaderX1, aq, X1, ac, ad, Leaderac, af, ag, ACuAEX1, ACuAEab, A, ah, X1uABX1, SetX1X1, Leaderad, ak, ADuAFX1, ADuAFab, aj, SetABf, Leaderag, Leaderah, ao, ar, an, AGuAIX1, AGuAIab, Leaderai, AIuAJX1, AIuAJab, SetABX1, AHuAKX1, AHuAKab, Leaderak, at, au, SetABab, SetX1ab, Leaderan, Y, ANuAOX1, ab, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, Leaderap, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-6, Run: 003, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 1, 0, 0, 0, 0, 172, 83, 5, 0, 86, 1, 0, 1, 0, 8, 1, 2, 1, 169, 6, 0, 4, 0, 11, 1, 1, 1, 1, 87, 0, 0, 19, 5, 20, 6, 1, 1, 0, 10, 0, 11, 5, 12, 6, 1, 172, 3, 0, 6, 7, 0, 10, 1, 1, 1, 1, 1, 1, 0, 0, 14, 0, 0, 0, 0, 260, 0, 0, 38, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 264, 2, 0, 49, 0, 0, 13, 2, 16, 1, 2, 0
INVAR-6, Run: 004, P, 0, 0, 0, 526, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 88, 0, 0, 85, 2, 0, 17, 4, 20, 5, 2, 1, 169, 6, 0, 24, 2, 31, 3, 1, 1, 1, 86, 1, 0, 23, 5, 24, 5, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 172, 2, 1, 7, 0, 1, 11, 3, 1, 1, 1, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 005, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 0, 0, 0, 1, 0, 171, 88, 0, 0, 87, 0, 0, 7, 2, 8, 3, 3, 1, 167, 8, 0, 1, 0, 10, 1, 1, 1, 1, 87, 0, 0, 0, 0, 1, 1, 1, 0, 1, 29, 0, 7, 1, 9, 2, 1, 170, 4, 1, 6, 3, 1, 12, 3, 1, 1, 1, 1, 1, 0, 0, 34, 0, 0, 0, 0, 257, 0, 0, 44, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 266, 3, 0, 42, 1, 0, 4, 0, 9, 1, 1, 1
INVAR-6, Run: 006, P, 0, 0, 0, 526, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 87, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 88, 0, 0, 85, 2, 0, 1, 0, 4, 1, 5, 1, 173, 2, 0, 3, 0, 6, 1, 1, 1, 0, 87, 0, 0, 9, 0, 10, 1, 1, 0, 1, 14, 0, 28, 8, 30, 8, 0, 169, 6, 0, 11, 2, 3, 18, 4, 1, 1, 1, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 007, P, 0, 0, 0, 526, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 87, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 171, 86, 1, 1, 86, 1, 0, 9, 0, 13, 2, 4, 1, 173, 2, 0, 13, 1, 16, 2, 1, 1, 0, 87, 0, 0, 34, 9, 35, 10, 1, 0, 1, 2, 0, 4, 0, 6, 0, 0, 171, 4, 0, 9, 0, 5, 14, 6, 1, 1, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 008, P, 0, 1, 0, 522, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 171, 85, 3, 0, 87, 0, 0, 13, 2, 17, 3, 4, 1, 170, 5, 0, 47, 10, 53, 11, 1, 1, 0, 87, 0, 0, 3, 1, 3, 1, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 170, 3, 1, 2, 1, 1, 6, 2, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 009, P, 0, 0, 0, 526, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 88, 0, 0, 83, 4, 0, 8, 3, 13, 4, 4, 1, 168, 6, 1, 18, 4, 26, 6, 1, 1, 1, 87, 0, 0, 17, 5, 17, 5, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 170, 5, 0, 1, 3, 0, 7, 1, 1, 1, 1, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 010, P, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 1, 0, 0, 0, 0, 0, 0, 0, 0, 170, 87, 0, 0, 87, 0, 0, 3, 0, 4, 1, 5, 1, 169, 5, 1, 26, 5, 33, 7, 1, 1, 0, 87, 0, 0, 6, 2, 7, 3, 1, 1, 0, 8, 0, 9, 4, 10, 5, 1, 171, 4, 0, 4, 0, 3, 9, 4, 1, 1, 1, 1, 1, 44, 0, 14, 0, 253, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 3, 1, 0, 43, 0, 0, 272, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 011, P, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 1, 0, 0, 0, 0, 0, 170, 85, 2, 0, 85, 2, 0, 11, 0, 16, 1, 3, 1, 167, 7, 0, 27, 8, 35, 9, 1, 1, 1, 87, 0, 0, 5, 0, 6, 1, 1, 0, 0, 3, 0, 19, 2, 20, 3, 1, 173, 0, 1, 18, 0, 3, 20, 5, 1, 1, 1, 1, 1, 47, 0, 8, 0, 273, 3, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 7, 1, 1, 40, 0, 0, 247, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 012, P, 0, 0, 0, 525, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 87, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 171, 86, 2, 0, 84, 3, 0, 13, 0, 19, 1, 4, 1, 172, 3, 0, 12, 2, 16, 3, 1, 1, 0, 87, 0, 0, 4, 0, 5, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 172, 3, 0, 1, 9, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 013, P, 0, 0, 0, 526, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 87, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 171, 87, 1, 0, 86, 1, 0, 5, 0, 8, 1, 4, 1, 173, 2, 0, 36, 4, 39, 5, 1, 1, 0, 87, 0, 0, 1, 0, 2, 1, 1, 1, 0, 1, 0, 18, 6, 19, 6, 0, 172, 3, 0, 10, 0, 7, 14, 8, 1, 1, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 014, P, 0, 0, 0, 15, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 511, 0, 0, 0, 0, 0, 0, 0, 0, 0, 173, 85, 3, 0, 86, 1, 0, 3, 0, 8, 1, 2, 1, 171, 4, 0, 29, 9, 34, 10, 1, 1, 0, 87, 0, 0, 4, 2, 5, 3, 1, 1, 0, 10, 0, 16, 5, 17, 6, 1, 169, 5, 1, 23, 4, 4, 30, 6, 1, 1, 1, 1, 1, 0, 0, 13, 0, 0, 0, 0, 268, 0, 0, 42, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 242, 1, 0, 40, 1, 0, 0, 0, 2, 1, 0, 0
INVAR-6, Run: 015, P, 0, 175, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 175, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 166, 87, 0, 1, 85, 2, 0, 10, 2, 14, 4, 9, 1, 171, 4, 0, 15, 2, 20, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 016, P, 0, 0, 0, 526, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 87, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 171, 87, 1, 0, 85, 2, 0, 32, 5, 36, 6, 4, 1, 172, 3, 0, 3, 1, 7, 2, 1, 1, 0, 87, 0, 0, 12, 5, 13, 6, 1, 0, 1, 22, 0, 22, 8, 23, 8, 0, 171, 4, 0, 25, 9, 6, 30, 7, 1, 1, 1, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 017, P, 0, 0, 0, 525, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 87, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 173, 86, 1, 1, 87, 0, 0, 26, 9, 29, 11, 2, 1, 171, 4, 0, 18, 5, 23, 6, 1, 1, 0, 86, 1, 0, 7, 3, 9, 4, 1, 1, 0, 28, 0, 8, 0, 9, 1, 1, 167, 8, 0, 13, 6, 3, 22, 3, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 018, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 0, 0, 0, 1, 0, 169, 84, 4, 0, 87, 0, 0, 6, 4, 11, 5, 5, 1, 170, 4, 1, 17, 4, 23, 6, 1, 1, 1, 86, 1, 0, 0, 0, 2, 1, 1, 1, 0, 13, 0, 4, 1, 5, 2, 1, 166, 9, 0, 5, 4, 2, 15, 3, 1, 1, 1, 1, 1, 0, 0, 20, 0, 0, 0, 0, 263, 0, 0, 48, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 263, 0, 0, 39, 0, 0, 6, 3, 7, 1, 4, 1
INVAR-6, Run: 019, P, 0, 0, 0, 526, 0, 0, 0, 1, 0, 1, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 87, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 88, 0, 0, 82, 5, 0, 34, 8, 39, 8, 3, 0, 169, 6, 0, 3, 0, 10, 1, 1, 1, 0, 87, 0, 0, 15, 1, 16, 2, 1, 1, 0, 14, 0, 15, 3, 15, 3, 0, 173, 2, 0, 16, 0, 2, 19, 3, 1, 1, 1, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 020, P, 0, 10, 0, 496, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 165, 87, 1, 0, 86, 1, 0, 13, 1, 16, 2, 9, 1, 170, 4, 1, 17, 4, 23, 6, 1, 1, 1, 87, 0, 0, 32, 5, 32, 5, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 163, 2, 0, 0, 5, 0, 3, 1, 1, 1, 1, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 021, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 0, 0, 0, 1, 0, 174, 87, 1, 0, 86, 1, 0, 8, 1, 11, 2, 1, 1, 169, 6, 0, 3, 1, 10, 2, 1, 1, 0, 87, 0, 0, 4, 3, 5, 4, 1, 1, 0, 3, 0, 11, 3, 12, 4, 1, 170, 4, 1, 7, 1, 3, 13, 5, 1, 1, 1, 1, 1, 0, 0, 5, 0, 0, 0, 0, 265, 0, 0, 46, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 260, 1, 0, 41, 0, 0, 9, 3, 11, 1, 4, 1
INVAR-6, Run: 022, P, 0, 0, 0, 525, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 87, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 84, 4, 0, 85, 2, 0, 19, 1, 26, 2, 3, 1, 170, 5, 0, 49, 13, 55, 14, 1, 1, 0, 86, 1, 0, 2, 1, 4, 2, 1, 1, 0, 3, 0, 3, 0, 4, 0, 0, 174, 1, 0, 12, 1, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 023, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 0, 0, 0, 1, 0, 170, 85, 2, 1, 83, 4, 0, 1, 0, 9, 2, 5, 1, 172, 2, 1, 5, 0, 9, 2, 1, 1, 0, 87, 0, 0, 19, 5, 20, 6, 1, 0, 1, 3, 0, 10, 2, 12, 3, 1, 170, 5, 0, 27, 2, 5, 33, 6, 1, 1, 1, 1, 1, 0, 0, 9, 0, 0, 0, 0, 280, 0, 0, 43, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 242, 4, 0, 44, 0, 0, 15, 6, 20, 1, 7, 1
INVAR-6, Run: 024, P, 0, 0, 0, 526, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 86, 2, 0, 87, 0, 0, 8, 0, 11, 1, 5, 1, 171, 4, 0, 49, 8, 54, 9, 1, 1, 0, 86, 1, 0, 8, 3, 9, 3, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 173, 2, 0, 3, 2, 0, 6, 1, 1, 1, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 025, P, 0, 0, 0, 525, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 88, 0, 0, 84, 3, 0, 0, 0, 4, 1, 3, 1, 173, 2, 0, 7, 2, 10, 3, 1, 1, 0, 86, 1, 0, 40, 7, 42, 8, 1, 1, 0, 3, 0, 2, 1, 3, 2, 1, 175, 0, 0, 40, 1, 9, 41, 10, 1, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 026, P, 0, 0, 0, 346, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 86, 2, 0, 87, 0, 0, 2, 1, 5, 2, 5, 1, 174, 1, 0, 0, 0, 2, 1, 1, 1, 0, 87, 0, 0, 25, 6, 26, 7, 1, 0, 1, 21, 0, 4, 1, 6, 2, 1, 173, 2, 0, 38, 6, 6, 41, 7, 1, 1, 1, 1, 1, 0, 0, 27, 0, 0, 0, 0, 78, 0, 0, 19, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 102, 0, 0, 14, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 027, P, 0, 0, 0, 0, 0, 3, 2, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 0, 0, 0, 1, 0, 0, 0, 0, 0, 173, 83, 3, 0, 82, 4, 0, 3, 0, 11, 1, 2, 1, 171, 2, 0, 0, 0, 3, 1, 1, 1, 0, 85, 1, 0, 22, 7, 24, 8, 1, 1, 0, 10, 0, 13, 1, 14, 2, 1, 170, 3, 0, 17, 0, 6, 21, 7, 1, 1, 1, 1, 1, 31, 0, 13, 0, 272, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 1, 1, 55, 0, 0, 246, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 028, P, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 525, 0, 0, 0, 0, 0, 0, 0, 1, 0, 169, 85, 2, 1, 85, 2, 0, 15, 4, 21, 6, 6, 1, 168, 5, 2, 5, 2, 13, 5, 1, 1, 0, 87, 0, 0, 12, 2, 13, 3, 1, 0, 0, 8, 0, 0, 0, 1, 1, 1, 171, 4, 0, 23, 5, 11, 28, 12, 1, 1, 1, 1, 1, 0, 0, 15, 0, 0, 0, 0, 256, 0, 0, 48, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 268, 1, 0, 38, 0, 0, 0, 0, 2, 1, 1, 1
INVAR-6, Run: 029, P, 0, 0, 0, 0, 0, 0, 7, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 505, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 86, 2, 0, 83, 4, 0, 39, 7, 46, 8, 5, 1, 166, 2, 0, 0, 0, 3, 1, 1, 1, 0, 84, 0, 0, 20, 4, 21, 5, 1, 0, 0, 30, 0, 4, 0, 5, 1, 1, 167, 1, 0, 9, 12, 1, 11, 2, 1, 1, 1, 1, 1, 0, 0, 36, 0, 0, 0, 0, 220, 0, 0, 44, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 283, 2, 0, 39, 0, 0, 2, 0, 4, 1, 0, 0
INVAR-6, Run: 030, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 526, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 85, 2, 1, 85, 2, 0, 24, 4, 30, 6, 5, 1, 170, 5, 0, 4, 1, 10, 2, 1, 1, 0, 87, 0, 0, 21, 1, 22, 2, 1, 1, 0, 30, 0, 3, 0, 4, 1, 1, 169, 6, 0, 16, 5, 4, 23, 5, 1, 1, 1, 1, 1, 0, 0, 36, 0, 0, 0, 0, 267, 0, 0, 49, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 255, 4, 0, 38, 0, 0, 2, 0, 6, 1, 0, 0
INVAR-6, Run: 031, P, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 525, 0, 0, 0, 0, 0, 0, 0, 1, 0, 171, 84, 4, 0, 85, 2, 0, 43, 11, 50, 12, 4, 1, 169, 6, 0, 4, 0, 11, 1, 1, 1, 0, 87, 0, 0, 0, 0, 1, 1, 1, 1, 0, 6, 0, 5, 0, 6, 1, 1, 171, 4, 0, 10, 0, 0, 15, 1, 1, 1, 1, 1, 1, 0, 0, 11, 0, 0, 0, 0, 279, 0, 0, 48, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 245, 1, 0, 39, 0, 0, 0, 2, 2, 1, 3, 1
