Input Number, Run_Number, Result@ 100, Y, X1, H, M, PO, CE, D, CO, PE, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-8, Run: 006, F, 0, 0, 0, 0, 0, 25, 0, 2, 1, 148, 0, 27, 50, 94, 375, 25, 12, 12, 25, 50, 75, 119, 377
INVAR-8, Run: 007, F, 0, 0, 0, 0, 0, 25, 0, 17, 1, 133, 0, 42, 50, 61, 379, 25, 22, 2, 25, 50, 75, 86, 396
INVAR-8, Run: 008, F, 0, 0, 0, 0, 0, 25, 0, 23, 1, 127, 0, 48, 50, 61, 501, 25, 17, 7, 25, 50, 75, 86, 524
INVAR-8, Run: 009, F, 0, 0, 0, 0, 0, 25, 0, 27, 1, 123, 0, 52, 50, 116, 770, 25, 18, 6, 25, 50, 75, 141, 797
INVAR-8, Run: 010, F, 0, 0, 0, 0, 0, 25, 0, 14, 1, 136, 0, 39, 50, 77, 413, 25, 12, 12, 25, 50, 75, 102, 427
INVAR-8, Run: 011, F, 0, 0, 0, 0, 0, 25, 0, 56, 1, 94, 0, 81, 50, 84, 384, 25, 15, 9, 25, 50, 75, 109, 440
INVAR-8, Run: 012, F, 0, 0, 0, 0, 0, 25, 0, 70, 1, 80, 0, 95, 50, 88, 512, 25, 17, 7, 25, 50, 75, 113, 582
INVAR-8, Run: 013, F, 0, 0, 0, 0, 0, 25, 0, 56, 1, 94, 0, 81, 50, 61, 542, 25, 13, 11, 25, 50, 75, 86, 598
INVAR-8, Run: 014, F, 0, 0, 0, 0, 0, 25, 0, 9, 1, 141, 0, 34, 50, 144, 699, 25, 17, 7, 25, 50, 75, 169, 708
INVAR-8, Run: 015, F, 0, 0, 0, 0, 0, 25, 0, 43, 1, 107, 0, 68, 50, 96, 398, 25, 12, 12, 25, 50, 75, 121, 441
INVAR-8, Run: 016, F, 0, 0, 0, 0, 0, 25, 0, 68, 1, 82, 0, 93, 50, 122, 556, 25, 17, 7, 25, 50, 75, 147, 624
INVAR-8, Run: 017, F, 0, 0, 0, 0, 0, 25, 0, 48, 1, 102, 0, 73, 50, 110, 565, 25, 14, 10, 25, 50, 75, 135, 613
INVAR-8, Run: 018, F, 0, 0, 0, 0, 0, 25, 0, 107, 1, 43, 0, 132, 50, 91, 338, 25, 15, 9, 25, 50, 75, 116, 445
INVAR-8, Run: 019, F, 0, 0, 0, 0, 0, 25, 0, 6, 1, 144, 0, 31, 50, 80, 423, 25, 13, 11, 25, 50, 75, 105, 429
INVAR-8, Run: 020, F, 0, 0, 0, 0, 0, 25, 0, 0, 1, 150, 0, 25, 50, 88, 487, 25, 15, 9, 25, 50, 75, 113, 487
INVAR-8, Run: 021, F, 0, 0, 0, 0, 0, 25, 0, 67, 1, 83, 0, 92, 50, 57, 365, 25, 20, 4, 25, 50, 75, 82, 432
INVAR-8, Run: 022, F, 0, 0, 0, 0, 0, 25, 0, 37, 1, 113, 0, 62, 50, 71, 573, 25, 16, 8, 25, 50, 75, 96, 610
INVAR-8, Run: 023, F, 0, 0, 0, 0, 0, 25, 0, 85, 1, 65, 0, 110, 50, 89, 555, 25, 13, 11, 25, 50, 75, 114, 640
INVAR-8, Run: 024, F, 0, 0, 0, 0, 0, 25, 0, 68, 1, 82, 0, 93, 50, 75, 415, 25, 14, 10, 25, 50, 75, 100, 483
INVAR-8, Run: 025, F, 0, 0, 0, 0, 0, 25, 0, 11, 1, 139, 0, 36, 50, 76, 520, 25, 17, 7, 25, 50, 75, 101, 531
INVAR-8, Run: 026, F, 0, 0, 0, 0, 0, 25, 0, 88, 1, 62, 0, 113, 50, 122, 506, 25, 10, 14, 25, 50, 75, 147, 594
INVAR-8, Run: 027, F, 0, 0, 0, 0, 0, 25, 0, 37, 1, 113, 0, 62, 50, 120, 642, 25, 15, 9, 25, 50, 75, 145, 679
INVAR-8, Run: 028, F, 0, 0, 0, 0, 0, 25, 0, 76, 1, 74, 0, 101, 50, 72, 316, 25, 15, 9, 25, 50, 75, 97, 392
INVAR-8, Run: 029, F, 0, 0, 0, 0, 0, 25, 0, 6, 1, 144, 0, 31, 50, 77, 463, 25, 14, 10, 25, 50, 75, 102, 469
INVAR-8, Run: 030, F, 0, 0, 0, 0, 0, 25, 0, 0, 1, 150, 0, 25, 50, 98, 414, 25, 16, 8, 25, 50, 75, 123, 414
INVAR-8, Run: 031, F, 0, 0, 0, 0, 0, 25, 0, 0, 1, 150, 0, 25, 50, 61, 326, 25, 15, 9, 25, 50, 75, 86, 326
INVAR-8, Run: 032, F, 0, 0, 0, 0, 0, 25, 0, 65, 1, 85, 0, 90, 50, 83, 369, 25, 17, 7, 25, 50, 75, 108, 434
INVAR-8, Run: 033, F, 0, 0, 0, 0, 0, 25, 0, 0, 1, 150, 0, 25, 50, 60, 389, 25, 13, 11, 25, 50, 75, 85, 389
INVAR-8, Run: 034, F, 0, 0, 0, 0, 0, 25, 0, 49, 1, 101, 0, 74, 50, 103, 668, 25, 19, 5, 25, 50, 75, 128, 717
INVAR-8, Run: 035, F, 0, 0, 0, 0, 0, 25, 0, 21, 1, 129, 0, 46, 50, 70, 485, 25, 20, 4, 25, 50, 75, 95, 506
INVAR-8, Run: 036, F, 0, 0, 0, 0, 0, 25, 0, 58, 1, 92, 0, 83, 50, 124, 613, 25, 16, 8, 25, 50, 75, 149, 671
INVAR-8, Run: 037, F, 0, 0, 0, 0, 0, 25, 0, 8, 1, 142, 0, 33, 50, 92, 505, 25, 13, 11, 25, 50, 75, 117, 513
INVAR-8, Run: 038, F, 0, 0, 0, 0, 0, 25, 0, 31, 1, 119, 0, 56, 50, 99, 596, 25, 15, 9, 25, 50, 75, 124, 627
INVAR-8, Run: 039, F, 0, 0, 0, 0, 0, 25, 0, 71, 1, 79, 0, 96, 50, 121, 439, 25, 13, 11, 25, 50, 75, 146, 510
INVAR-8, Run: 040, F, 0, 0, 0, 0, 0, 25, 0, 2, 1, 148, 0, 27, 50, 119, 656, 25, 15, 9, 25, 50, 75, 144, 658
INVAR-8, Run: 041, F, 0, 0, 0, 0, 0, 25, 0, 78, 1, 72, 0, 103, 50, 88, 302, 25, 17, 7, 25, 50, 75, 113, 380
INVAR-8, Run: 042, F, 0, 0, 0, 0, 0, 25, 0, 57, 1, 93, 0, 82, 50, 54, 383, 25, 19, 5, 25, 50, 75, 79, 440
INVAR-8, Run: 043, F, 0, 0, 0, 0, 0, 25, 0, 44, 1, 106, 0, 69, 50, 84, 432, 25, 15, 9, 25, 50, 75, 109, 476
INVAR-8, Run: 044, F, 0, 0, 0, 0, 0, 25, 0, 104, 1, 46, 0, 129, 50, 84, 439, 25, 9, 15, 25, 50, 75, 109, 543
INVAR-8, Run: 045, F, 0, 0, 0, 0, 0, 25, 0, 0, 1, 150, 0, 25, 50, 91, 340, 25, 11, 13, 25, 50, 75, 116, 340
INVAR-8, Run: 046, F, 0, 0, 0, 0, 0, 25, 0, 1, 1, 149, 0, 26, 50, 74, 341, 25, 13, 11, 25, 50, 75, 99, 342
INVAR-8, Run: 047, F, 0, 0, 0, 0, 0, 25, 0, 68, 1, 82, 0, 93, 50, 84, 575, 25, 18, 6, 25, 50, 75, 109, 643
INVAR-8, Run: 048, F, 0, 0, 0, 0, 0, 25, 0, 21, 1, 129, 0, 46, 50, 103, 608, 25, 14, 10, 25, 50, 75, 128, 629
INVAR-8, Run: 049, F, 0, 0, 0, 0, 0, 25, 0, 1, 1, 149, 0, 26, 50, 94, 468, 25, 18, 6, 25, 50, 75, 119, 469
INVAR-8, Run: 050, F, 0, 0, 0, 0, 0, 25, 0, 23, 1, 127, 0, 48, 50, 86, 463, 25, 17, 7, 25, 50, 75, 111, 486
INVAR-8, Run: 051, F, 0, 0, 0, 0, 0, 25, 0, 7, 1, 143, 0, 32, 50, 55, 335, 25, 22, 2, 25, 50, 75, 80, 342
INVAR-8, Run: 052, F, 0, 0, 0, 0, 0, 25, 0, 47, 1, 103, 0, 72, 50, 107, 452, 25, 15, 9, 25, 50, 75, 132, 499
INVAR-8, Run: 053, F, 0, 0, 0, 0, 0, 25, 0, 25, 1, 125, 0, 50, 50, 103, 601, 25, 17, 7, 25, 50, 75, 128, 626
INVAR-8, Run: 054, F, 0, 0, 0, 0, 0, 25, 0, 45, 1, 105, 0, 70, 50, 71, 416, 25, 14, 10, 25, 50, 75, 96, 461
INVAR-8, Run: 055, F, 0, 0, 0, 0, 0, 25, 0, 57, 1, 93, 0, 82, 50, 67, 491, 25, 17, 7, 25, 50, 75, 92, 548
INVAR-8, Run: 056, F, 0, 0, 0, 0, 0, 25, 0, 78, 1, 72, 0, 103, 50, 100, 569, 25, 18, 6, 25, 50, 75, 125, 647
INVAR-8, Run: 057, F, 0, 0, 0, 0, 0, 25, 0, 3, 1, 147, 0, 28, 50, 107, 465, 25, 12, 12, 25, 50, 75, 132, 468
INVAR-8, Run: 058, F, 0, 0, 0, 0, 0, 25, 0, 18, 1, 132, 0, 43, 50, 79, 577, 25, 20, 4, 25, 50, 75, 104, 595
INVAR-8, Run: 059, F, 0, 0, 0, 0, 0, 25, 0, 17, 1, 133, 0, 42, 50, 69, 481, 25, 17, 7, 25, 50, 75, 94, 498
INVAR-8, Run: 060, F, 0, 0, 0, 0, 0, 25, 0, 64, 1, 86, 0, 89, 50, 94, 422, 25, 14, 10, 25, 50, 75, 119, 486
INVAR-8, Run: 061, F, 0, 0, 0, 0, 0, 25, 0, 77, 1, 73, 0, 102, 50, 98, 483, 25, 14, 10, 25, 50, 75, 123, 560
INVAR-8, Run: 062, F, 0, 0, 0, 0, 0, 25, 0, 4, 1, 146, 0, 29, 50, 63, 262, 25, 18, 6, 25, 50, 75, 88, 266
INVAR-8, Run: 063, F, 0, 0, 0, 0, 0, 25, 0, 68, 1, 82, 0, 93, 50, 67, 430, 25, 17, 7, 25, 50, 75, 92, 498
INVAR-8, Run: 064, F, 0, 0, 0, 0, 0, 25, 0, 37, 1, 113, 0, 62, 50, 60, 540, 25, 18, 6, 25, 50, 75, 85, 577
INVAR-8, Run: 065, F, 0, 0, 0, 0, 0, 25, 0, 12, 1, 138, 0, 37, 50, 85, 562, 25, 14, 10, 25, 50, 75, 110, 574
INVAR-8, Run: 066, F, 0, 0, 0, 0, 0, 25, 0, 9, 1, 141, 0, 34, 50, 81, 525, 25, 14, 10, 25, 50, 75, 106, 534
INVAR-8, Run: 067, F, 0, 0, 0, 0, 0, 25, 0, 51, 1, 99, 0, 76, 50, 96, 491, 25, 14, 10, 25, 50, 75, 121, 542
INVAR-8, Run: 068, F, 0, 0, 0, 0, 0, 25, 0, 54, 1, 96, 0, 79, 50, 108, 507, 25, 14, 10, 25, 50, 75, 133, 561
INVAR-8, Run: 069, F, 0, 0, 0, 0, 0, 25, 0, 22, 1, 128, 0, 47, 50, 70, 259, 25, 18, 6, 25, 50, 75, 95, 281
INVAR-8, Run: 070, F, 0, 0, 0, 0, 0, 25, 0, 52, 1, 98, 0, 77, 50, 62, 307, 25, 13, 11, 25, 50, 75, 87, 359
INVAR-8, Run: 071, F, 0, 0, 0, 0, 0, 25, 0, 45, 1, 105, 0, 70, 50, 103, 507, 25, 13, 11, 25, 50, 75, 128, 552
INVAR-8, Run: 072, F, 0, 0, 0, 0, 0, 25, 0, 44, 1, 106, 0, 69, 50, 97, 409, 25, 14, 10, 25, 50, 75, 122, 453
INVAR-8, Run: 073, F, 0, 0, 0, 0, 0, 25, 0, 93, 1, 57, 0, 118, 50, 66, 407, 25, 12, 12, 25, 50, 75, 91, 500
INVAR-8, Run: 074, F, 0, 0, 0, 0, 0, 25, 0, 38, 1, 112, 0, 63, 50, 96, 523, 25, 12, 12, 25, 50, 75, 121, 561
INVAR-8, Run: 075, F, 0, 0, 0, 0, 0, 25, 0, 16, 1, 134, 0, 41, 50, 59, 361, 25, 19, 5, 25, 50, 75, 84, 377
INVAR-8, Run: 076, F, 0, 0, 0, 0, 0, 25, 0, 105, 1, 45, 0, 130, 50, 114, 775, 25, 18, 6, 25, 50, 75, 139, 880
INVAR-8, Run: 077, F, 0, 0, 0, 0, 0, 25, 0, 0, 1, 150, 0, 25, 50, 88, 479, 25, 15, 9, 25, 50, 75, 113, 479
INVAR-8, Run: 078, F, 0, 0, 0, 0, 0, 25, 0, 120, 1, 30, 0, 145, 50, 87, 531, 25, 19, 5, 25, 50, 75, 112, 651
INVAR-8, Run: 079, F, 0, 0, 0, 0, 0, 25, 0, 33, 1, 117, 0, 58, 50, 98, 579, 25, 17, 7, 25, 50, 75, 123, 612
INVAR-8, Run: 080, F, 0, 0, 0, 0, 0, 25, 0, 77, 1, 73, 0, 102, 50, 127, 555, 25, 16, 8, 25, 50, 75, 152, 632
INVAR-8, Run: 081, F, 0, 0, 0, 0, 0, 25, 0, 80, 1, 70, 0, 105, 50, 70, 484, 25, 19, 5, 25, 50, 75, 95, 564
INVAR-8, Run: 082, F, 0, 0, 0, 0, 0, 25, 0, 74, 1, 76, 0, 99, 50, 152, 801, 25, 14, 10, 25, 50, 75, 177, 875
INVAR-8, Run: 083, F, 0, 0, 0, 0, 0, 25, 0, 58, 1, 92, 0, 83, 50, 94, 460, 25, 14, 10, 25, 50, 75, 119, 518
INVAR-8, Run: 084, F, 0, 0, 0, 0, 0, 25, 0, 19, 1, 131, 0, 44, 50, 98, 715, 25, 20, 4, 25, 50, 75, 123, 734
INVAR-8, Run: 085, F, 0, 0, 0, 0, 0, 25, 0, 9, 1, 141, 0, 34, 50, 109, 552, 25, 15, 9, 25, 50, 75, 134, 561
INVAR-8, Run: 086, F, 0, 0, 0, 0, 0, 25, 0, 58, 1, 92, 0, 83, 50, 78, 482, 25, 17, 7, 25, 50, 75, 103, 540
INVAR-8, Run: 087, F, 0, 0, 0, 0, 0, 25, 0, 24, 1, 126, 0, 49, 50, 64, 393, 25, 17, 7, 25, 50, 75, 89, 417
INVAR-8, Run: 088, F, 0, 0, 0, 0, 0, 25, 0, 116, 1, 34, 0, 141, 50, 93, 407, 25, 16, 8, 25, 50, 75, 118, 523
INVAR-8, Run: 089, F, 0, 0, 0, 0, 0, 25, 0, 50, 1, 100, 0, 75, 50, 95, 473, 25, 15, 9, 25, 50, 75, 120, 523
INVAR-8, Run: 090, F, 0, 0, 0, 0, 0, 25, 0, 60, 1, 90, 0, 85, 50, 104, 487, 25, 19, 5, 25, 50, 75, 129, 547
INVAR-8, Run: 091, F, 0, 0, 0, 0, 0, 25, 0, 28, 1, 122, 0, 53, 50, 53, 375, 25, 16, 8, 25, 50, 75, 78, 403
INVAR-8, Run: 092, F, 0, 0, 0, 0, 0, 25, 0, 27, 1, 123, 0, 52, 50, 97, 481, 25, 17, 7, 25, 50, 75, 122, 508
INVAR-8, Run: 093, F, 0, 0, 0, 0, 0, 25, 0, 120, 1, 30, 0, 145, 50, 108, 577, 25, 16, 8, 25, 50, 75, 133, 697
INVAR-8, Run: 094, F, 0, 0, 0, 0, 0, 25, 0, 1, 1, 149, 0, 26, 50, 91, 505, 25, 13, 11, 25, 50, 75, 116, 506
INVAR-8, Run: 095, F, 0, 0, 0, 0, 0, 25, 0, 26, 1, 124, 0, 51, 50, 68, 376, 25, 15, 9, 25, 50, 75, 93, 402
INVAR-8, Run: 096, F, 0, 0, 0, 0, 0, 25, 0, 101, 1, 49, 0, 126, 50, 105, 435, 25, 14, 10, 25, 50, 75, 130, 536
INVAR-8, Run: 097, F, 0, 0, 0, 0, 0, 25, 0, 17, 1, 133, 0, 42, 50, 86, 558, 25, 13, 11, 25, 50, 75, 111, 575
INVAR-8, Run: 098, F, 0, 0, 0, 0, 0, 25, 0, 8, 1, 142, 0, 33, 50, 77, 369, 25, 16, 8, 25, 50, 75, 102, 377
INVAR-8, Run: 099, F, 0, 0, 0, 0, 0, 25, 0, 9, 1, 141, 0, 34, 50, 91, 632, 25, 19, 5, 25, 50, 75, 116, 641
INVAR-8, Run: 100, F, 0, 0, 0, 0, 0, 25, 0, 91, 1, 59, 0, 116, 50, 91, 345, 25, 11, 13, 25, 50, 75, 116, 436
INVAR-9, Run: 001, F, 0, 0, 0, 0, 0, 50, 0, 124, 1, 176, 0, 174, 100, 265, 1456, 50, 36, 13, 50, 100, 150, 315, 1580
INVAR-9, Run: 002, F, 0, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0, 50, 100, 294, 1333, 50, 30, 19, 50, 100, 150, 344, 1333
INVAR-9, Run: 003, F, 0, 0, 0, 0, 0, 50, 0, 3, 1, 297, 0, 53, 100, 234, 1332, 50, 35, 14, 50, 100, 150, 284, 1335
INVAR-9, Run: 004, F, 0, 0, 0, 0, 0, 50, 0, 62, 1, 238, 0, 112, 100, 387, 1587, 50, 33, 16, 50, 100, 150, 437, 1649
INVAR-9, Run: 005, F, 0, 0, 0, 0, 0, 50, 0, 65, 1, 235, 0, 115, 100, 228, 1375, 50, 34, 15, 50, 100, 150, 278, 1440
INVAR-9, Run: 006, F, 0, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0, 50, 100, 302, 1966, 50, 29, 20, 50, 100, 150, 352, 1966
INVAR-9, Run: 007, F, 0, 0, 0, 0, 0, 50, 0, 43, 1, 257, 0, 93, 100, 188, 1219, 50, 34, 15, 50, 100, 150, 238, 1262
INVAR-9, Run: 008, F, 0, 0, 0, 0, 0, 50, 0, 5, 1, 295, 0, 55, 100, 338, 1430, 50, 32, 17, 50, 100, 150, 388, 1435
INVAR-9, Run: 009, F, 0, 0, 0, 0, 0, 50, 0, 18, 1, 282, 0, 68, 100, 278, 2046, 50, 32, 17, 50, 100, 150, 328, 2064
INVAR-9, Run: 010, F, 0, 0, 0, 0, 0, 50, 0, 1, 1, 299, 0, 51, 100, 289, 1499, 50, 31, 18, 50, 100, 150, 339, 1500
INVAR-9, Run: 011, F, 0, 0, 0, 0, 0, 50, 0, 225, 1, 75, 0, 275, 100, 240, 1267, 50, 33, 16, 50, 100, 150, 290, 1492
INVAR-9, Run: 012, F, 0, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0, 50, 100, 306, 1397, 50, 37, 12, 50, 100, 150, 356, 1397
INVAR-9, Run: 013, F, 0, 0, 0, 0, 0, 50, 0, 4, 1, 296, 0, 54, 100, 321, 1717, 50, 32, 17, 50, 100, 150, 371, 1721
INVAR-9, Run: 014, F, 0, 0, 0, 0, 0, 50, 0, 2, 1, 298, 0, 52, 100, 286, 1532, 50, 33, 16, 50, 100, 150, 336, 1534
INVAR-9, Run: 015, F, 0, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0, 50, 100, 312, 1747, 50, 30, 19, 50, 100, 150, 362, 1747
INVAR-9, Run: 016, F, 0, 0, 0, 0, 0, 50, 0, 1, 1, 299, 0, 51, 100, 432, 2144, 50, 28, 21, 50, 100, 150, 482, 2145
INVAR-9, Run: 017, F, 0, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0, 50, 100, 240, 1222, 50, 31, 18, 50, 100, 150, 290, 1222
INVAR-9, Run: 018, F, 0, 0, 0, 0, 0, 50, 0, 52, 1, 248, 0, 102, 100, 306, 1722, 50, 26, 23, 50, 100, 150, 356, 1774
INVAR-9, Run: 019, F, 0, 0, 0, 0, 0, 50, 0, 107, 1, 193, 0, 157, 100, 266, 1201, 50, 26, 23, 50, 100, 150, 316, 1308
INVAR-9, Run: 020, F, 0, 0, 0, 0, 0, 50, 0, 5, 1, 295, 0, 55, 100, 295, 1914, 50, 34, 15, 50, 100, 150, 345, 1919
INVAR-9, Run: 021, F, 0, 0, 0, 0, 0, 50, 0, 22, 1, 278, 0, 72, 100, 226, 1160, 50, 26, 23, 50, 100, 150, 276, 1182
INVAR-9, Run: 022, F, 0, 0, 0, 0, 0, 50, 0, 16, 1, 284, 0, 66, 100, 291, 1359, 50, 32, 17, 50, 100, 150, 341, 1375
INVAR-9, Run: 023, F, 0, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0, 50, 100, 208, 1455, 50, 34, 15, 50, 100, 150, 258, 1455
INVAR-9, Run: 024, F, 0, 0, 0, 0, 0, 50, 0, 108, 1, 192, 0, 158, 100, 221, 1522, 50, 31, 18, 50, 100, 150, 271, 1630
INVAR-9, Run: 025, F, 0, 0, 0, 0, 0, 50, 0, 1, 1, 299, 0, 51, 100, 311, 2021, 50, 21, 28, 50, 100, 150, 361, 2022
INVAR-9, Run: 026, F, 0, 0, 0, 0, 0, 50, 0, 237, 1, 63, 0, 287, 100, 249, 1620, 50, 33, 16, 50, 100, 150, 299, 1857
INVAR-9, Run: 027, F, 0, 0, 0, 0, 0, 50, 0, 40, 1, 260, 0, 90, 100, 313, 2075, 50, 32, 17, 50, 100, 150, 363, 2115
INVAR-9, Run: 028, F, 0, 0, 0, 0, 0, 50, 0, 53, 1, 247, 0, 103, 100, 287, 1189, 50, 29, 20, 50, 100, 150, 337, 1242
INVAR-9, Run: 029, F, 0, 0, 0, 0, 0, 50, 0, 96, 1, 204, 0, 146, 100, 221, 1461, 50, 33, 16, 50, 100, 150, 271, 1557
INVAR-9, Run: 030, F, 0, 0, 0, 0, 0, 50, 0, 5, 1, 295, 0, 55, 100, 259, 1740, 50, 34, 15, 50, 100, 150, 309, 1745
INVAR-9, Run: 031, F, 0, 0, 0, 0, 0, 50, 0, 143, 1, 157, 0, 193, 100, 199, 1382, 50, 40, 9, 50, 100, 150, 249, 1525
INVAR-9, Run: 032, F, 0, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0, 50, 100, 272, 1569, 50, 27, 22, 50, 100, 150, 322, 1569
INVAR-9, Run: 033, F, 0, 0, 0, 0, 0, 50, 0, 141, 1, 159, 0, 191, 100, 214, 1602, 50, 35, 14, 50, 100, 150, 264, 1743
INVAR-9, Run: 034, F, 0, 0, 0, 0, 0, 50, 0, 240, 1, 60, 0, 290, 100, 176, 1013, 50, 38, 11, 50, 100, 150, 226, 1253
INVAR-9, Run: 035, F, 0, 0, 0, 0, 0, 50, 0, 5, 1, 295, 0, 55, 100, 278, 1251, 50, 33, 16, 50, 100, 150, 328, 1256
INVAR-9, Run: 036, F, 0, 0, 0, 0, 0, 50, 0, 178, 1, 122, 0, 228, 100, 405, 1795, 50, 33, 16, 50, 100, 150, 455, 1973
INVAR-9, Run: 037, F, 0, 0, 0, 0, 0, 50, 0, 62, 1, 238, 0, 112, 100, 242, 1482, 50, 30, 19, 50, 100, 150, 292, 1544
INVAR-9, Run: 038, F, 0, 0, 0, 0, 0, 50, 0, 8, 1, 292, 0, 58, 100, 268, 1605, 50, 35, 14, 50, 100, 150, 318, 1613
INVAR-9, Run: 039, F, 0, 0, 0, 0, 0, 50, 0, 40, 1, 260, 0, 90, 100, 251, 1737, 50, 33, 16, 50, 100, 150, 301, 1777
INVAR-9, Run: 040, F, 0, 0, 0, 0, 0, 50, 0, 21, 1, 279, 0, 71, 100, 316, 1749, 50, 32, 17, 50, 100, 150, 366, 1770
INVAR-9, Run: 041, F, 0, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0, 50, 100, 261, 1254, 50, 31, 18, 50, 100, 150, 311, 1254
INVAR-9, Run: 042, F, 0, 0, 0, 0, 0, 50, 0, 25, 1, 275, 0, 75, 100, 359, 2086, 50, 37, 12, 50, 100, 150, 409, 2111
INVAR-9, Run: 043, F, 0, 0, 0, 0, 0, 50, 0, 2, 1, 298, 0, 52, 100, 284, 1815, 50, 34, 15, 50, 100, 150, 334, 1817
INVAR-9, Run: 044, F, 0, 0, 0, 0, 0, 50, 0, 132, 1, 168, 0, 182, 100, 332, 1344, 50, 28, 21, 50, 100, 150, 382, 1476
INVAR-9, Run: 045, F, 0, 0, 0, 0, 0, 50, 0, 29, 1, 271, 0, 79, 100, 266, 1258, 50, 23, 26, 50, 100, 150, 316, 1287
INVAR-9, Run: 046, F, 0, 0, 0, 0, 0, 50, 0, 48, 1, 252, 0, 98, 100, 284, 1749, 50, 28, 21, 50, 100, 150, 334, 1797
INVAR-9, Run: 047, F, 0, 0, 0, 0, 0, 50, 0, 61, 1, 239, 0, 111, 100, 329, 1454, 50, 29, 20, 50, 100, 150, 379, 1515
INVAR-9, Run: 048, F, 0, 0, 0, 0, 0, 50, 0, 121, 1, 179, 0, 171, 100, 237, 1145, 50, 31, 18, 50, 100, 150, 287, 1266
INVAR-9, Run: 049, F, 0, 0, 0, 0, 0, 50, 0, 55, 1, 245, 0, 105, 100, 272, 1515, 50, 27, 22, 50, 100, 150, 322, 1570
INVAR-9, Run: 050, F, 0, 0, 0, 0, 0, 50, 0, 60, 1, 240, 0, 110, 100, 243, 1326, 50, 22, 27, 50, 100, 150, 293, 1386
INVAR-9, Run: 051, F, 0, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0, 50, 100, 217, 1428, 50, 35, 14, 50, 100, 150, 267, 1428
INVAR-9, Run: 052, F, 0, 0, 0, 0, 0, 50, 0, 88, 1, 212, 0, 138, 100, 195, 1296, 50, 35, 14, 50, 100, 150, 245, 1384
INVAR-9, Run: 053, F, 0, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0, 50, 100, 281, 1411, 50, 31, 18, 50, 100, 150, 331, 1411
INVAR-9, Run: 054, F, 0, 0, 0, 0, 0, 50, 0, 12, 1, 288, 0, 62, 100, 219, 1205, 50, 35, 14, 50, 100, 150, 269, 1217
INVAR-9, Run: 055, F, 0, 0, 0, 0, 0, 50, 0, 137, 1, 163, 0, 187, 100, 231, 1383, 50, 32, 17, 50, 100, 150, 281, 1520
INVAR-9, Run: 056, F, 0, 0, 0, 0, 0, 50, 0, 15, 1, 285, 0, 65, 100, 179, 1535, 50, 40, 9, 50, 100, 150, 229, 1550
INVAR-9, Run: 057, F, 0, 0, 0, 0, 0, 50, 0, 33, 1, 267, 0, 83, 100, 334, 1495, 50, 20, 29, 50, 100, 150, 384, 1528
INVAR-9, Run: 058, F, 0, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0, 50, 100, 316, 1534, 50, 34, 15, 50, 100, 150, 366, 1534
INVAR-9, Run: 059, F, 0, 0, 0, 0, 0, 50, 0, 40, 1, 260, 0, 90, 100, 174, 1265, 50, 33, 16, 50, 100, 150, 224, 1305
INVAR-9, Run: 060, F, 0, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0, 50, 100, 246, 1422, 50, 26, 23, 50, 100, 150, 296, 1422
INVAR-9, Run: 061, F, 0, 0, 0, 0, 0, 50, 0, 30, 1, 270, 0, 80, 100, 256, 1436, 50, 26, 23, 50, 100, 150, 306, 1466
INVAR-9, Run: 062, F, 0, 0, 0, 0, 0, 50, 0, 189, 1, 111, 0, 239, 100, 227, 1382, 50, 30, 19, 50, 100, 150, 277, 1571
INVAR-9, Run: 063, F, 0, 0, 0, 0, 0, 50, 0, 41, 1, 259, 0, 91, 100, 199, 1622, 50, 35, 14, 50, 100, 150, 249, 1663
INVAR-9, Run: 064, F, 0, 0, 0, 0, 0, 50, 0, 75, 1, 225, 0, 125, 100, 294, 1415, 50, 30, 19, 50, 100, 150, 344, 1490
INVAR-9, Run: 065, F, 0, 0, 0, 0, 0, 50, 0, 170, 1, 130, 0, 220, 100, 316, 2096, 50, 36, 13, 50, 100, 150, 366, 2266
INVAR-9, Run: 066, F, 0, 0, 0, 0, 0, 50, 0, 221, 1, 79, 0, 271, 100, 239, 1729, 50, 35, 14, 50, 100, 150, 289, 1950
INVAR-9, Run: 067, F, 0, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0, 50, 100, 306, 1626, 50, 31, 18, 50, 100, 150, 356, 1626
INVAR-9, Run: 068, F, 0, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0, 50, 100, 268, 1042, 50, 31, 18, 50, 100, 150, 318, 1042
