Input Number, Run_Number, Result@ 100, B, D, X1, H, M, PO, CE, Y, CO, PE, A, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-8, Run: 013, P, 0, 0, 0, 0, 0, 0, 30, 30, 0, 1, 150, 5, 50, 92, 628, 25, 15, 9, 25, 50, 75, 122, 628
INVAR-8, Run: 014, P, 0, 0, 0, 0, 0, 0, 30, 30, 0, 1, 150, 5, 50, 78, 618, 25, 16, 8, 25, 50, 75, 108, 618
INVAR-8, Run: 015, P, 0, 0, 0, 0, 0, 0, 27, 27, 0, 1, 150, 2, 50, 80, 491, 25, 16, 8, 25, 50, 75, 107, 491
INVAR-8, Run: 016, P, 0, 0, 0, 0, 0, 0, 30, 30, 0, 1, 150, 5, 50, 96, 439, 25, 15, 9, 25, 50, 75, 126, 439
INVAR-8, Run: 017, P, 0, 0, 0, 0, 0, 0, 33, 33, 0, 1, 150, 8, 50, 97, 600, 25, 18, 6, 25, 50, 75, 130, 600
INVAR-8, Run: 018, P, 0, 0, 0, 0, 0, 0, 33, 33, 0, 1, 150, 8, 50, 54, 415, 25, 14, 10, 25, 50, 75, 87, 415
INVAR-8, Run: 019, P, 0, 0, 0, 0, 0, 0, 32, 32, 0, 1, 150, 7, 50, 97, 687, 25, 20, 4, 25, 50, 75, 129, 687
INVAR-8, Run: 020, P, 0, 0, 0, 0, 0, 0, 32, 32, 0, 1, 150, 7, 50, 90, 424, 25, 19, 5, 25, 50, 75, 122, 424
INVAR-8, Run: 021, P, 0, 0, 0, 0, 0, 0, 29, 29, 0, 1, 150, 4, 50, 192, 888, 25, 17, 7, 25, 50, 75, 221, 888
INVAR-8, Run: 022, P, 0, 0, 0, 0, 0, 0, 25, 25, 0, 1, 150, 0, 50, 78, 641, 25, 17, 7, 25, 50, 75, 103, 641
INVAR-8, Run: 023, P, 0, 0, 0, 0, 0, 0, 29, 29, 0, 1, 150, 4, 50, 101, 571, 25, 15, 9, 25, 50, 75, 130, 571
INVAR-8, Run: 024, P, 0, 0, 0, 0, 0, 0, 28, 28, 0, 1, 150, 3, 50, 70, 517, 25, 16, 8, 25, 50, 75, 98, 517
INVAR-8, Run: 025, P, 0, 0, 0, 0, 0, 0, 27, 27, 0, 1, 150, 2, 50, 78, 384, 25, 16, 8, 25, 50, 75, 105, 384
INVAR-8, Run: 026, P, 0, 0, 0, 0, 0, 0, 34, 34, 0, 1, 150, 9, 50, 100, 509, 25, 11, 13, 25, 50, 75, 134, 509
INVAR-8, Run: 027, P, 0, 0, 0, 0, 0, 0, 26, 26, 0, 1, 150, 1, 50, 96, 490, 25, 18, 6, 25, 50, 75, 122, 490
INVAR-8, Run: 028, P, 0, 0, 0, 0, 0, 0, 26, 26, 0, 1, 150, 1, 50, 101, 632, 25, 13, 11, 25, 50, 75, 127, 632
INVAR-8, Run: 029, P, 0, 0, 0, 0, 0, 0, 27, 27, 0, 1, 150, 2, 50, 78, 566, 25, 16, 8, 25, 50, 75, 105, 566
INVAR-8, Run: 030, P, 0, 0, 0, 0, 0, 0, 32, 32, 0, 1, 150, 7, 50, 114, 495, 25, 17, 7, 25, 50, 75, 146, 495
INVAR-8, Run: 031, P, 0, 0, 0, 0, 0, 0, 29, 29, 0, 1, 150, 4, 50, 53, 487, 25, 17, 7, 25, 50, 75, 82, 487
INVAR-8, Run: 032, P, 0, 0, 0, 0, 0, 0, 33, 33, 0, 1, 150, 8, 50, 95, 673, 25, 18, 6, 25, 50, 75, 128, 673
INVAR-8, Run: 033, P, 0, 0, 0, 0, 0, 0, 30, 30, 0, 1, 150, 5, 50, 87, 655, 25, 15, 9, 25, 50, 75, 117, 655
INVAR-8, Run: 034, P, 0, 0, 0, 0, 0, 0, 28, 28, 0, 1, 150, 3, 50, 75, 423, 25, 15, 9, 25, 50, 75, 103, 423
INVAR-8, Run: 035, P, 0, 0, 0, 0, 0, 0, 31, 31, 0, 1, 150, 6, 50, 140, 623, 25, 16, 8, 25, 50, 75, 171, 623
INVAR-8, Run: 036, P, 0, 0, 0, 0, 0, 0, 28, 28, 0, 1, 150, 3, 50, 90, 581, 25, 17, 7, 25, 50, 75, 118, 581
INVAR-8, Run: 037, P, 0, 0, 0, 0, 0, 0, 30, 30, 0, 1, 150, 5, 50, 139, 682, 25, 18, 6, 25, 50, 75, 169, 682
INVAR-8, Run: 038, P, 0, 0, 0, 0, 0, 0, 29, 29, 0, 1, 150, 4, 50, 80, 604, 25, 11, 13, 25, 50, 75, 109, 604
INVAR-8, Run: 039, P, 0, 0, 0, 0, 0, 0, 28, 28, 0, 1, 150, 3, 50, 57, 484, 25, 18, 6, 25, 50, 75, 85, 484
INVAR-8, Run: 040, P, 0, 0, 0, 0, 0, 0, 28, 28, 0, 1, 150, 3, 50, 114, 940, 25, 16, 8, 25, 50, 75, 142, 940
INVAR-8, Run: 041, P, 0, 0, 0, 0, 0, 0, 31, 31, 0, 1, 150, 6, 50, 122, 515, 25, 13, 11, 25, 50, 75, 153, 515
INVAR-8, Run: 042, P, 0, 0, 0, 0, 0, 0, 28, 28, 0, 1, 150, 3, 50, 104, 808, 25, 19, 5, 25, 50, 75, 132, 808
INVAR-8, Run: 043, P, 0, 0, 0, 0, 0, 0, 28, 28, 0, 1, 150, 3, 50, 103, 575, 25, 14, 10, 25, 50, 75, 131, 575
INVAR-8, Run: 044, P, 0, 0, 0, 0, 0, 0, 32, 32, 0, 1, 150, 7, 50, 76, 441, 25, 14, 10, 25, 50, 75, 108, 441
INVAR-8, Run: 045, P, 0, 0, 0, 0, 0, 0, 29, 29, 0, 1, 150, 4, 50, 95, 375, 25, 17, 7, 25, 50, 75, 124, 375
INVAR-8, Run: 046, P, 0, 0, 0, 0, 0, 0, 26, 26, 0, 1, 150, 1, 50, 83, 451, 25, 15, 9, 25, 50, 75, 109, 451
INVAR-8, Run: 047, P, 0, 0, 0, 0, 0, 0, 27, 27, 0, 1, 150, 2, 50, 90, 469, 25, 15, 9, 25, 50, 75, 117, 469
INVAR-8, Run: 048, P, 0, 0, 0, 0, 0, 0, 26, 26, 0, 1, 150, 1, 50, 87, 517, 25, 19, 5, 25, 50, 75, 113, 517
INVAR-8, Run: 049, P, 0, 0, 0, 0, 0, 0, 30, 30, 0, 1, 150, 5, 50, 108, 436, 25, 8, 16, 25, 50, 75, 138, 436
INVAR-8, Run: 050, P, 0, 0, 0, 0, 0, 0, 31, 31, 0, 1, 150, 6, 50, 130, 847, 25, 19, 5, 25, 50, 75, 161, 847
INVAR-8, Run: 051, P, 0, 0, 0, 0, 0, 0, 27, 27, 0, 1, 150, 2, 50, 99, 637, 25, 17, 7, 25, 50, 75, 126, 637
INVAR-8, Run: 052, P, 0, 0, 0, 0, 0, 0, 29, 29, 0, 1, 150, 4, 50, 149, 530, 25, 9, 15, 25, 50, 75, 178, 530
INVAR-8, Run: 053, P, 0, 0, 0, 0, 0, 0, 27, 27, 0, 1, 150, 2, 50, 119, 525, 25, 18, 6, 25, 50, 75, 146, 525
INVAR-8, Run: 054, P, 0, 0, 0, 0, 0, 0, 31, 31, 0, 1, 150, 6, 50, 97, 526, 25, 11, 13, 25, 50, 75, 128, 526
INVAR-8, Run: 055, P, 0, 0, 0, 0, 0, 0, 27, 27, 0, 1, 150, 2, 50, 92, 549, 25, 19, 5, 25, 50, 75, 119, 549
INVAR-8, Run: 056, P, 0, 0, 0, 0, 0, 0, 27, 27, 0, 1, 150, 2, 50, 67, 422, 25, 17, 7, 25, 50, 75, 94, 422
INVAR-8, Run: 057, P, 0, 0, 0, 0, 0, 0, 26, 26, 0, 1, 150, 1, 50, 60, 652, 25, 14, 10, 25, 50, 75, 86, 652
INVAR-8, Run: 058, P, 0, 0, 0, 0, 0, 0, 28, 28, 0, 1, 150, 3, 50, 86, 535, 25, 17, 7, 25, 50, 75, 114, 535
INVAR-8, Run: 059, P, 0, 0, 0, 0, 0, 0, 28, 28, 0, 1, 150, 3, 50, 122, 656, 25, 18, 6, 25, 50, 75, 150, 656
INVAR-8, Run: 060, P, 0, 0, 0, 0, 0, 0, 25, 25, 0, 1, 150, 0, 50, 93, 510, 25, 15, 9, 25, 50, 75, 118, 510
INVAR-8, Run: 061, P, 0, 0, 0, 0, 0, 0, 26, 26, 0, 1, 150, 1, 50, 55, 494, 25, 14, 10, 25, 50, 75, 81, 494
INVAR-8, Run: 062, P, 0, 0, 0, 0, 0, 0, 33, 33, 0, 1, 150, 8, 50, 83, 484, 25, 15, 9, 25, 50, 75, 116, 484
INVAR-8, Run: 063, P, 0, 0, 0, 0, 0, 0, 30, 30, 0, 1, 150, 5, 50, 83, 478, 25, 17, 7, 25, 50, 75, 113, 478
INVAR-8, Run: 064, P, 0, 0, 0, 0, 0, 0, 29, 29, 0, 1, 150, 4, 50, 115, 469, 25, 14, 10, 25, 50, 75, 144, 469
INVAR-8, Run: 065, P, 0, 0, 0, 0, 0, 0, 29, 29, 0, 1, 150, 4, 50, 100, 701, 25, 15, 9, 25, 50, 75, 129, 701
INVAR-8, Run: 066, P, 0, 0, 0, 0, 0, 0, 33, 33, 0, 1, 150, 8, 50, 103, 416, 25, 16, 8, 25, 50, 75, 136, 416
INVAR-8, Run: 067, P, 0, 0, 0, 0, 0, 0, 25, 25, 0, 1, 150, 0, 50, 139, 736, 25, 10, 14, 25, 50, 75, 164, 736
INVAR-8, Run: 068, P, 0, 0, 0, 0, 0, 0, 27, 27, 0, 1, 150, 2, 50, 73, 406, 25, 17, 7, 25, 50, 75, 100, 406
INVAR-8, Run: 069, P, 0, 0, 0, 0, 0, 0, 29, 29, 0, 1, 150, 4, 50, 115, 964, 25, 19, 5, 25, 50, 75, 144, 964
INVAR-8, Run: 070, P, 0, 0, 0, 0, 0, 0, 28, 28, 0, 1, 150, 3, 50, 147, 693, 25, 12, 12, 25, 50, 75, 175, 693
INVAR-8, Run: 071, P, 0, 0, 0, 0, 0, 0, 27, 27, 0, 1, 150, 2, 50, 123, 626, 25, 17, 7, 25, 50, 75, 150, 626
INVAR-8, Run: 072, P, 0, 0, 0, 0, 0, 0, 32, 32, 0, 1, 150, 7, 50, 52, 638, 25, 15, 9, 25, 50, 75, 84, 638
INVAR-8, Run: 073, P, 0, 0, 0, 0, 0, 0, 27, 27, 0, 1, 150, 2, 50, 141, 609, 25, 11, 13, 25, 50, 75, 168, 609
INVAR-8, Run: 074, P, 0, 0, 0, 0, 0, 0, 28, 28, 0, 1, 150, 3, 50, 81, 357, 25, 16, 8, 25, 50, 75, 109, 357
INVAR-8, Run: 075, P, 0, 0, 0, 0, 0, 0, 27, 27, 0, 1, 150, 2, 50, 120, 489, 25, 18, 6, 25, 50, 75, 147, 489
INVAR-8, Run: 076, P, 0, 0, 0, 0, 0, 0, 29, 29, 0, 1, 150, 4, 50, 139, 748, 25, 19, 5, 25, 50, 75, 168, 748
INVAR-8, Run: 077, P, 0, 0, 0, 0, 0, 0, 25, 25, 0, 1, 150, 0, 50, 105, 604, 25, 11, 13, 25, 50, 75, 130, 604
INVAR-8, Run: 078, P, 0, 0, 0, 0, 0, 0, 31, 31, 0, 1, 150, 6, 50, 102, 492, 25, 13, 11, 25, 50, 75, 133, 492
INVAR-8, Run: 079, P, 0, 0, 0, 0, 0, 0, 36, 36, 0, 1, 150, 11, 50, 163, 834, 25, 19, 5, 25, 50, 75, 199, 834
INVAR-8, Run: 080, P, 0, 0, 0, 0, 0, 0, 30, 30, 0, 1, 150, 5, 50, 76, 578, 25, 16, 8, 25, 50, 75, 106, 578
INVAR-8, Run: 081, P, 0, 0, 0, 0, 0, 0, 27, 27, 0, 1, 150, 2, 50, 84, 454, 25, 17, 7, 25, 50, 75, 111, 454
INVAR-8, Run: 082, P, 0, 0, 0, 0, 0, 0, 28, 28, 0, 1, 150, 3, 50, 123, 695, 25, 12, 12, 25, 50, 75, 151, 695
INVAR-8, Run: 083, P, 0, 0, 0, 0, 0, 0, 27, 27, 0, 1, 150, 2, 50, 120, 576, 25, 15, 9, 25, 50, 75, 147, 576
INVAR-8, Run: 084, P, 0, 0, 0, 0, 0, 0, 29, 29, 0, 1, 150, 4, 50, 108, 402, 25, 13, 11, 25, 50, 75, 137, 402
INVAR-8, Run: 085, P, 0, 0, 0, 0, 0, 0, 25, 25, 0, 1, 150, 0, 50, 110, 487, 25, 17, 7, 25, 50, 75, 135, 487
INVAR-8, Run: 086, P, 0, 0, 0, 0, 0, 0, 27, 27, 0, 1, 150, 2, 50, 98, 426, 25, 16, 8, 25, 50, 75, 125, 426
INVAR-8, Run: 087, P, 0, 0, 0, 0, 0, 0, 27, 27, 0, 1, 150, 2, 50, 142, 667, 25, 14, 10, 25, 50, 75, 169, 667
INVAR-8, Run: 088, P, 0, 0, 0, 0, 0, 0, 27, 27, 0, 1, 150, 2, 50, 78, 538, 25, 18, 6, 25, 50, 75, 105, 538
INVAR-8, Run: 089, P, 0, 0, 0, 0, 0, 0, 26, 26, 0, 1, 150, 1, 50, 83, 447, 25, 12, 12, 25, 50, 75, 109, 447
INVAR-8, Run: 090, P, 0, 0, 0, 0, 0, 0, 29, 29, 0, 1, 150, 4, 50, 112, 583, 25, 13, 11, 25, 50, 75, 141, 583
INVAR-8, Run: 091, P, 0, 0, 0, 0, 0, 0, 29, 29, 0, 1, 150, 4, 50, 93, 436, 25, 16, 8, 25, 50, 75, 122, 436
INVAR-8, Run: 092, P, 0, 0, 0, 0, 0, 0, 35, 35, 0, 1, 150, 10, 50, 143, 367, 25, 16, 8, 25, 50, 75, 178, 367
INVAR-8, Run: 093, P, 0, 0, 0, 0, 0, 0, 28, 28, 0, 1, 150, 3, 50, 94, 610, 25, 14, 10, 25, 50, 75, 122, 610
INVAR-8, Run: 094, P, 0, 0, 0, 0, 0, 0, 27, 27, 0, 1, 150, 2, 50, 108, 784, 25, 18, 6, 25, 50, 75, 135, 784
INVAR-8, Run: 095, P, 0, 0, 0, 0, 0, 0, 29, 29, 0, 1, 150, 4, 50, 91, 501, 25, 16, 8, 25, 50, 75, 120, 501
INVAR-8, Run: 096, P, 0, 0, 0, 0, 0, 0, 32, 32, 0, 1, 150, 7, 50, 75, 556, 25, 16, 8, 25, 50, 75, 107, 556
INVAR-8, Run: 097, P, 0, 0, 0, 0, 0, 0, 25, 25, 0, 1, 150, 0, 50, 131, 623, 25, 14, 10, 25, 50, 75, 156, 623
INVAR-8, Run: 098, P, 0, 0, 0, 0, 0, 0, 26, 26, 0, 1, 150, 1, 50, 105, 690, 25, 14, 10, 25, 50, 75, 131, 690
INVAR-8, Run: 099, P, 0, 0, 0, 0, 0, 0, 26, 26, 0, 1, 150, 1, 50, 125, 783, 25, 14, 10, 25, 50, 75, 151, 783
INVAR-8, Run: 100, P, 0, 0, 0, 0, 0, 0, 29, 29, 0, 1, 150, 4, 50, 83, 591, 25, 17, 7, 25, 50, 75, 112, 591
INVAR-9, Run: 001, P, 0, 0, 0, 0, 0, 0, 55, 55, 0, 1, 300, 5, 100, 351, 1743, 50, 29, 20, 50, 100, 150, 406, 1743
INVAR-9, Run: 002, P, 0, 0, 0, 0, 0, 0, 54, 54, 0, 1, 300, 4, 100, 259, 1404, 50, 24, 25, 50, 100, 150, 313, 1404
INVAR-9, Run: 003, P, 0, 0, 0, 0, 0, 0, 53, 53, 0, 1, 300, 3, 100, 224, 1871, 50, 33, 16, 50, 100, 150, 277, 1871
INVAR-9, Run: 004, P, 0, 0, 0, 0, 0, 0, 57, 57, 0, 1, 300, 7, 100, 386, 1806, 50, 28, 21, 50, 100, 150, 443, 1806
INVAR-9, Run: 005, P, 0, 0, 0, 0, 0, 0, 54, 54, 0, 1, 300, 4, 100, 334, 1938, 50, 34, 15, 50, 100, 150, 388, 1938
INVAR-9, Run: 006, P, 0, 0, 0, 0, 0, 0, 55, 55, 0, 1, 300, 5, 100, 382, 2056, 50, 32, 17, 50, 100, 150, 437, 2056
INVAR-9, Run: 007, P, 0, 0, 0, 0, 0, 0, 54, 54, 0, 1, 300, 4, 100, 285, 1105, 50, 33, 16, 50, 100, 150, 339, 1105
INVAR-9, Run: 008, P, 0, 0, 0, 0, 0, 0, 55, 55, 0, 1, 300, 5, 100, 285, 1755, 50, 34, 15, 50, 100, 150, 340, 1755
INVAR-9, Run: 009, P, 0, 0, 0, 0, 0, 0, 54, 54, 0, 1, 300, 4, 100, 229, 2004, 50, 35, 14, 50, 100, 150, 283, 2004
INVAR-9, Run: 010, P, 0, 0, 0, 0, 0, 0, 55, 55, 0, 1, 300, 5, 100, 268, 1690, 50, 28, 21, 50, 100, 150, 323, 1690
INVAR-9, Run: 011, P, 0, 0, 0, 0, 0, 0, 56, 56, 0, 1, 300, 6, 100, 321, 1817, 50, 32, 17, 50, 100, 150, 377, 1817
INVAR-9, Run: 012, P, 0, 0, 0, 0, 0, 0, 59, 59, 0, 1, 300, 9, 100, 372, 2472, 50, 31, 18, 50, 100, 150, 431, 2472
INVAR-9, Run: 013, P, 0, 0, 0, 0, 0, 0, 53, 53, 0, 1, 300, 3, 100, 317, 1697, 50, 28, 21, 50, 100, 150, 370, 1697
INVAR-9, Run: 014, P, 0, 0, 0, 0, 0, 0, 52, 52, 0, 1, 300, 2, 100, 189, 1175, 50, 32, 17, 50, 100, 150, 241, 1175
INVAR-9, Run: 015, P, 0, 0, 0, 0, 0, 0, 52, 52, 0, 1, 300, 2, 100, 246, 1131, 50, 26, 23, 50, 100, 150, 298, 1131
INVAR-9, Run: 016, P, 0, 0, 0, 0, 0, 0, 55, 55, 0, 1, 300, 5, 100, 277, 1773, 50, 35, 14, 50, 100, 150, 332, 1773
INVAR-9, Run: 017, P, 0, 0, 0, 0, 0, 0, 51, 51, 0, 1, 300, 1, 100, 264, 1887, 50, 36, 13, 50, 100, 150, 315, 1887
INVAR-9, Run: 018, P, 0, 0, 0, 0, 0, 0, 53, 53, 0, 1, 300, 3, 100, 370, 2007, 50, 35, 14, 50, 100, 150, 423, 2007
INVAR-9, Run: 019, P, 0, 0, 0, 0, 0, 0, 54, 54, 0, 1, 300, 4, 100, 275, 1832, 50, 33, 16, 50, 100, 150, 329, 1832
INVAR-9, Run: 020, P, 0, 0, 0, 0, 0, 0, 56, 56, 0, 1, 300, 6, 100, 357, 1318, 50, 27, 22, 50, 100, 150, 413, 1318
INVAR-9, Run: 021, P, 0, 0, 0, 0, 0, 0, 52, 52, 0, 1, 300, 2, 100, 259, 1573, 50, 30, 19, 50, 100, 150, 311, 1573
INVAR-9, Run: 022, P, 0, 0, 0, 0, 0, 0, 50, 50, 0, 1, 300, 0, 100, 255, 1939, 50, 33, 16, 50, 100, 150, 305, 1939
INVAR-9, Run: 023, P, 0, 0, 0, 0, 0, 0, 52, 52, 0, 1, 300, 2, 100, 252, 1913, 50, 35, 14, 50, 100, 150, 304, 1913
INVAR-9, Run: 024, P, 0, 0, 0, 0, 0, 0, 55, 55, 0, 1, 300, 5, 100, 328, 1981, 50, 23, 26, 50, 100, 150, 383, 1981
INVAR-9, Run: 025, P, 0, 0, 0, 0, 0, 0, 58, 58, 0, 1, 300, 8, 100, 240, 1441, 50, 36, 13, 50, 100, 150, 298, 1441
INVAR-9, Run: 026, P, 0, 0, 0, 0, 0, 0, 52, 52, 0, 1, 300, 2, 100, 307, 1537, 50, 33, 16, 50, 100, 150, 359, 1537
INVAR-9, Run: 027, P, 0, 0, 0, 0, 0, 0, 54, 54, 0, 1, 300, 4, 100, 281, 1811, 50, 33, 16, 50, 100, 150, 335, 1811
INVAR-9, Run: 028, P, 0, 0, 0, 0, 0, 0, 54, 54, 0, 1, 300, 4, 100, 280, 1485, 50, 22, 27, 50, 100, 150, 334, 1485
INVAR-9, Run: 029, P, 0, 0, 0, 0, 0, 0, 54, 54, 0, 1, 300, 4, 100, 288, 1636, 50, 34, 15, 50, 100, 150, 342, 1636
INVAR-9, Run: 030, P, 0, 0, 0, 0, 0, 0, 60, 60, 0, 1, 300, 10, 100, 339, 1971, 50, 27, 22, 50, 100, 150, 399, 1971
INVAR-9, Run: 031, P, 0, 0, 0, 0, 0, 0, 53, 53, 0, 1, 300, 3, 100, 415, 2237, 50, 28, 21, 50, 100, 150, 468, 2237
INVAR-9, Run: 032, P, 0, 0, 0, 0, 0, 0, 54, 54, 0, 1, 300, 4, 100, 276, 1450, 50, 30, 19, 50, 100, 150, 330, 1450
INVAR-9, Run: 033, P, 0, 0, 0, 0, 0, 0, 63, 63, 0, 1, 300, 13, 100, 281, 1544, 50, 28, 21, 50, 100, 150, 344, 1544
INVAR-9, Run: 034, P, 0, 0, 0, 0, 0, 0, 51, 51, 0, 1, 300, 1, 100, 309, 2030, 50, 37, 12, 50, 100, 150, 360, 2030
INVAR-9, Run: 035, P, 0, 0, 0, 0, 0, 0, 51, 51, 0, 1, 300, 1, 100, 250, 1446, 50, 34, 15, 50, 100, 150, 301, 1446
INVAR-9, Run: 036, P, 0, 0, 0, 0, 0, 0, 53, 53, 0, 1, 300, 3, 100, 232, 1522, 50, 38, 11, 50, 100, 150, 285, 1522
INVAR-9, Run: 037, P, 0, 0, 0, 0, 0, 0, 59, 59, 0, 1, 300, 9, 100, 400, 2264, 50, 31, 18, 50, 100, 150, 459, 2264
INVAR-9, Run: 038, P, 0, 0, 0, 0, 0, 0, 53, 53, 0, 1, 300, 3, 100, 285, 1539, 50, 30, 19, 50, 100, 150, 338, 1539
INVAR-9, Run: 039, P, 0, 0, 0, 0, 0, 0, 55, 55, 0, 1, 300, 5, 100, 360, 1929, 50, 30, 19, 50, 100, 150, 415, 1929
INVAR-9, Run: 040, P, 0, 0, 0, 0, 0, 0, 52, 52, 0, 1, 300, 2, 100, 188, 1205, 50, 41, 8, 50, 100, 150, 240, 1205
INVAR-9, Run: 041, P, 0, 0, 0, 0, 0, 0, 55, 55, 0, 1, 300, 5, 100, 240, 1651, 50, 31, 18, 50, 100, 150, 295, 1651
INVAR-9, Run: 042, P, 0, 0, 0, 0, 0, 0, 53, 53, 0, 1, 300, 3, 100, 245, 1286, 50, 32, 17, 50, 100, 150, 298, 1286
INVAR-9, Run: 043, P, 0, 0, 0, 0, 0, 0, 56, 56, 0, 1, 300, 6, 100, 259, 1502, 50, 31, 18, 50, 100, 150, 315, 1502
INVAR-9, Run: 044, P, 0, 0, 0, 0, 0, 0, 51, 51, 0, 1, 300, 1, 100, 248, 1507, 50, 34, 15, 50, 100, 150, 299, 1507
INVAR-9, Run: 045, P, 0, 0, 0, 0, 0, 0, 59, 59, 0, 1, 300, 9, 100, 262, 1522, 50, 38, 11, 50, 100, 150, 321, 1522
INVAR-9, Run: 046, P, 0, 0, 0, 0, 0, 0, 55, 55, 0, 1, 300, 5, 100, 268, 1595, 50, 26, 23, 50, 100, 150, 323, 1595
INVAR-9, Run: 047, P, 0, 0, 0, 0, 0, 0, 53, 53, 0, 1, 300, 3, 100, 260, 1498, 50, 34, 15, 50, 100, 150, 313, 1498
INVAR-9, Run: 048, P, 0, 0, 0, 0, 0, 0, 50, 50, 0, 1, 300, 0, 100, 254, 1809, 50, 33, 16, 50, 100, 150, 304, 1809
INVAR-9, Run: 049, P, 0, 0, 0, 0, 0, 0, 54, 54, 0, 1, 300, 4, 100, 210, 1262, 50, 33, 16, 50, 100, 150, 264, 1262
INVAR-9, Run: 050, P, 0, 0, 0, 0, 0, 0, 54, 54, 0, 1, 300, 4, 100, 336, 2129, 50, 29, 20, 50, 100, 150, 390, 2129
INVAR-9, Run: 051, P, 0, 0, 0, 0, 0, 0, 55, 55, 0, 1, 300, 5, 100, 329, 2045, 50, 36, 13, 50, 100, 150, 384, 2045
INVAR-9, Run: 052, P, 0, 0, 0, 0, 0, 0, 50, 50, 0, 1, 300, 0, 100, 233, 1374, 50, 30, 19, 50, 100, 150, 283, 1374
INVAR-9, Run: 053, P, 0, 0, 0, 0, 0, 0, 54, 54, 0, 1, 300, 4, 100, 254, 1319, 50, 28, 21, 50, 100, 150, 308, 1319
INVAR-9, Run: 054, P, 0, 0, 0, 0, 0, 0, 50, 50, 0, 1, 300, 0, 100, 302, 1301, 50, 33, 16, 50, 100, 150, 352, 1301
INVAR-9, Run: 055, P, 0, 0, 0, 0, 0, 0, 51, 51, 0, 1, 300, 1, 100, 351, 1339, 50, 22, 27, 50, 100, 150, 402, 1339
INVAR-9, Run: 056, P, 0, 0, 0, 0, 0, 0, 50, 50, 0, 1, 300, 0, 100, 357, 1973, 50, 32, 17, 50, 100, 150, 407, 1973
INVAR-9, Run: 057, P, 0, 0, 0, 0, 0, 0, 53, 53, 0, 1, 300, 3, 100, 399, 1862, 50, 31, 18, 50, 100, 150, 452, 1862
INVAR-9, Run: 058, P, 0, 0, 0, 0, 0, 0, 53, 53, 0, 1, 300, 3, 100, 178, 1779, 50, 31, 18, 50, 100, 150, 231, 1779
INVAR-9, Run: 059, P, 0, 0, 0, 0, 0, 0, 52, 52, 0, 1, 300, 2, 100, 331, 1656, 50, 30, 19, 50, 100, 150, 383, 1656
INVAR-9, Run: 060, P, 0, 0, 0, 0, 0, 0, 52, 52, 0, 1, 300, 2, 100, 290, 1805, 50, 29, 20, 50, 100, 150, 342, 1805
INVAR-9, Run: 061, P, 0, 0, 0, 0, 0, 0, 52, 52, 0, 1, 300, 2, 100, 263, 1787, 50, 33, 16, 50, 100, 150, 315, 1787
INVAR-9, Run: 062, P, 0, 0, 0, 0, 0, 0, 52, 52, 0, 1, 300, 2, 100, 313, 1470, 50, 31, 18, 50, 100, 150, 365, 1470
INVAR-9, Run: 063, P, 0, 0, 0, 0, 0, 0, 54, 54, 0, 1, 300, 4, 100, 367, 1722, 50, 24, 25, 50, 100, 150, 421, 1722
INVAR-9, Run: 064, P, 0, 0, 0, 0, 0, 0, 55, 55, 0, 1, 300, 5, 100, 258, 1499, 50, 22, 27, 50, 100, 150, 313, 1499
INVAR-9, Run: 065, P, 0, 0, 0, 0, 0, 0, 55, 55, 0, 1, 300, 5, 100, 295, 1204, 50, 31, 18, 50, 100, 150, 350, 1204
INVAR-9, Run: 066, P, 0, 0, 0, 0, 0, 0, 52, 52, 0, 1, 300, 2, 100, 306, 2060, 50, 40, 9, 50, 100, 150, 358, 2060
INVAR-9, Run: 067, P, 0, 0, 0, 0, 0, 0, 52, 52, 0, 1, 300, 2, 100, 257, 1569, 50, 36, 13, 50, 100, 150, 309, 1569
INVAR-9, Run: 068, P, 0, 0, 0, 0, 0, 0, 53, 53, 0, 1, 300, 3, 100, 305, 1770, 50, 34, 15, 50, 100, 150, 358, 1770
INVAR-9, Run: 069, P, 0, 0, 0, 0, 0, 0, 55, 55, 0, 1, 300, 5, 100, 289, 1251, 50, 30, 19, 50, 100, 150, 344, 1251
INVAR-9, Run: 070, P, 0, 0, 0, 0, 0, 0, 55, 55, 0, 1, 300, 5, 100, 264, 1992, 50, 40, 9, 50, 100, 150, 319, 1992
INVAR-9, Run: 071, P, 0, 0, 0, 0, 0, 0, 51, 51, 0, 1, 300, 1, 100, 282, 1390, 50, 29, 20, 50, 100, 150, 333, 1390
INVAR-9, Run: 072, P, 0, 0, 0, 0, 0, 0, 53, 53, 0, 1, 300, 3, 100, 187, 1870, 50, 32, 17, 50, 100, 150, 240, 1870
INVAR-9, Run: 073, P, 0, 0, 0, 0, 0, 0, 51, 51, 0, 1, 300, 1, 100, 294, 1369, 50, 29, 20, 50, 100, 150, 345, 1369
INVAR-9, Run: 074, P, 0, 0, 0, 0, 0, 0, 56, 56, 0, 1, 300, 6, 100, 342, 1738, 50, 30, 19, 50, 100, 150, 398, 1738
INVAR-9, Run: 075, P, 0, 0, 0, 0, 0, 0, 57, 57, 0, 1, 300, 7, 100, 174, 869, 50, 33, 16, 50, 100, 150, 231, 869
