Input Number, Run_Number, Result@ 100, Y, A, X1, B, C, PO, D, CO, PE, CE, E, F, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 036, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 406, 13, 13, 288, 19, 15, 4, 78, 19, 39, 191, 95
INVAR-4, Run: 037, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 510, 13, 13, 392, 19, 11, 8, 78, 19, 39, 155, 77
INVAR-4, Run: 038, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 440, 18, 18, 322, 19, 12, 7, 78, 19, 39, 271, 135
INVAR-4, Run: 039, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 574, 18, 18, 456, 19, 12, 7, 78, 19, 39, 159, 79
INVAR-4, Run: 040, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 387, 19, 19, 269, 19, 11, 8, 78, 19, 39, 465, 232
INVAR-4, Run: 041, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 477, 14, 14, 359, 19, 13, 6, 78, 19, 39, 263, 131
INVAR-4, Run: 042, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 483, 27, 27, 365, 19, 16, 3, 78, 19, 39, 273, 136
INVAR-4, Run: 043, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 398, 13, 13, 280, 19, 17, 2, 78, 19, 39, 371, 185
INVAR-4, Run: 044, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 415, 8, 8, 297, 19, 13, 6, 78, 19, 39, 231, 115
INVAR-4, Run: 045, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 377, 26, 26, 259, 19, 11, 8, 78, 19, 39, 247, 123
INVAR-4, Run: 046, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 511, 13, 13, 393, 19, 19, 0, 78, 19, 39, 273, 136
INVAR-4, Run: 047, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 548, 16, 16, 430, 19, 12, 7, 78, 19, 39, 535, 267
INVAR-4, Run: 048, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 398, 18, 18, 280, 19, 12, 7, 78, 19, 39, 335, 167
INVAR-4, Run: 049, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 436, 15, 15, 318, 19, 16, 3, 78, 19, 39, 237, 118
INVAR-4, Run: 050, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 273, 17, 17, 155, 19, 16, 3, 78, 19, 39, 333, 166
INVAR-4, Run: 051, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 409, 16, 16, 291, 19, 12, 7, 78, 19, 39, 133, 66
INVAR-4, Run: 052, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 488, 21, 21, 370, 19, 11, 8, 78, 19, 39, 469, 234
INVAR-4, Run: 053, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 437, 24, 24, 319, 19, 11, 8, 78, 19, 39, 169, 84
INVAR-4, Run: 054, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 452, 13, 13, 334, 19, 15, 4, 78, 19, 39, 163, 81
INVAR-4, Run: 055, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 822, 21, 21, 704, 19, 10, 9, 78, 19, 39, 329, 164
INVAR-4, Run: 056, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 393, 25, 25, 275, 19, 9, 10, 78, 19, 39, 207, 103
INVAR-4, Run: 057, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 469, 12, 12, 351, 19, 11, 8, 78, 19, 39, 275, 137
INVAR-4, Run: 058, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 580, 17, 17, 462, 19, 13, 6, 78, 19, 39, 191, 95
INVAR-4, Run: 059, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 500, 13, 13, 382, 19, 15, 4, 78, 19, 39, 295, 147
INVAR-4, Run: 060, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 419, 19, 19, 301, 19, 10, 9, 78, 19, 39, 353, 176
INVAR-4, Run: 061, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 469, 16, 16, 351, 19, 14, 5, 78, 19, 39, 223, 111
INVAR-4, Run: 062, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 567, 24, 24, 449, 19, 11, 8, 78, 19, 39, 477, 238
INVAR-4, Run: 063, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 407, 13, 13, 289, 19, 15, 4, 78, 19, 39, 193, 96
INVAR-4, Run: 064, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 340, 20, 20, 222, 19, 13, 6, 78, 19, 39, 69, 34
INVAR-4, Run: 065, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 413, 8, 8, 295, 19, 12, 7, 78, 19, 39, 191, 95
INVAR-4, Run: 066, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 355, 15, 15, 237, 19, 10, 9, 78, 19, 39, 379, 189
INVAR-4, Run: 067, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 539, 25, 25, 421, 19, 9, 10, 78, 19, 39, 137, 68
INVAR-4, Run: 068, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 434, 19, 19, 316, 19, 16, 3, 78, 19, 39, 163, 81
INVAR-4, Run: 069, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 535, 22, 22, 417, 19, 15, 4, 78, 19, 39, 231, 115
INVAR-4, Run: 070, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 375, 17, 17, 257, 19, 13, 6, 78, 19, 39, 363, 181
INVAR-4, Run: 071, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 383, 15, 15, 265, 19, 14, 5, 78, 19, 39, 371, 185
INVAR-4, Run: 072, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 894, 24, 24, 776, 19, 13, 6, 78, 19, 39, 337, 168
INVAR-4, Run: 073, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 595, 25, 25, 477, 19, 11, 8, 78, 19, 39, 87, 43
INVAR-4, Run: 074, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 440, 14, 14, 322, 19, 14, 5, 78, 19, 39, 369, 184
INVAR-4, Run: 075, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 529, 22, 22, 411, 19, 13, 6, 78, 19, 39, 147, 73
INVAR-4, Run: 076, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 553, 18, 18, 435, 19, 12, 7, 78, 19, 39, 277, 138
INVAR-4, Run: 077, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 385, 14, 14, 267, 19, 13, 6, 78, 19, 39, 293, 146
INVAR-4, Run: 078, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 538, 14, 14, 420, 19, 12, 7, 78, 19, 39, 315, 157
INVAR-4, Run: 079, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 302, 15, 15, 184, 19, 9, 10, 78, 19, 39, 301, 150
INVAR-4, Run: 080, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 622, 19, 19, 504, 19, 10, 9, 78, 19, 39, 335, 167
INVAR-4, Run: 081, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 319, 18, 18, 201, 19, 12, 7, 78, 19, 39, 215, 107
INVAR-4, Run: 082, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 706, 21, 21, 588, 19, 15, 4, 78, 19, 39, 225, 112
INVAR-4, Run: 083, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 424, 9, 9, 306, 19, 14, 5, 78, 19, 39, 229, 114
INVAR-4, Run: 084, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 376, 13, 13, 258, 19, 16, 3, 78, 19, 39, 363, 181
INVAR-4, Run: 085, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 443, 18, 18, 325, 19, 12, 7, 78, 19, 39, 219, 109
INVAR-4, Run: 086, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 388, 24, 24, 270, 19, 12, 7, 78, 19, 39, 363, 181
INVAR-4, Run: 087, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 346, 10, 10, 228, 19, 12, 7, 78, 19, 39, 229, 114
INVAR-4, Run: 088, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 496, 12, 12, 378, 19, 15, 4, 78, 19, 39, 245, 122
INVAR-4, Run: 089, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 534, 19, 19, 416, 19, 14, 5, 78, 19, 39, 349, 174
INVAR-4, Run: 090, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 499, 10, 10, 381, 19, 12, 7, 78, 19, 39, 669, 334
INVAR-4, Run: 091, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 406, 24, 24, 288, 19, 12, 7, 78, 19, 39, 111, 55
INVAR-4, Run: 092, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 364, 13, 13, 246, 19, 12, 7, 78, 19, 39, 797, 398
INVAR-4, Run: 093, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 270, 13, 13, 152, 19, 12, 7, 78, 19, 39, 439, 219
INVAR-4, Run: 094, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 485, 19, 19, 367, 19, 11, 8, 78, 19, 39, 321, 160
INVAR-4, Run: 095, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 434, 11, 11, 316, 19, 15, 4, 78, 19, 39, 243, 121
INVAR-4, Run: 096, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 451, 20, 20, 333, 19, 12, 7, 78, 19, 39, 545, 272
INVAR-4, Run: 097, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 408, 10, 10, 290, 19, 16, 3, 78, 19, 39, 407, 203
INVAR-4, Run: 098, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 382, 17, 17, 264, 19, 13, 6, 78, 19, 39, 217, 108
INVAR-4, Run: 099, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 429, 22, 22, 311, 19, 12, 7, 78, 19, 39, 353, 176
INVAR-4, Run: 100, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 479, 17, 17, 361, 19, 17, 2, 78, 19, 39, 169, 84
INVAR-5, Run: 001, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 737, 14, 14, 577, 26, 19, 7, 106, 26, 53, 465, 232
INVAR-5, Run: 002, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 788, 27, 27, 628, 26, 14, 12, 106, 26, 53, 603, 301
INVAR-5, Run: 003, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 694, 32, 32, 534, 26, 15, 11, 106, 26, 53, 531, 265
INVAR-5, Run: 004, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 880, 19, 19, 720, 26, 15, 11, 106, 26, 53, 245, 122
INVAR-5, Run: 005, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 471, 16, 16, 311, 26, 16, 10, 106, 26, 53, 489, 244
INVAR-5, Run: 006, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 738, 23, 23, 578, 26, 13, 13, 106, 26, 53, 539, 269
INVAR-5, Run: 007, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 934, 30, 30, 774, 26, 14, 12, 106, 26, 53, 521, 260
INVAR-5, Run: 008, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 595, 28, 28, 435, 26, 10, 16, 106, 26, 53, 265, 132
INVAR-5, Run: 009, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 850, 16, 16, 690, 26, 14, 12, 106, 26, 53, 387, 193
INVAR-5, Run: 010, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 591, 23, 23, 431, 26, 18, 8, 106, 26, 53, 457, 228
INVAR-5, Run: 011, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 586, 40, 40, 426, 26, 13, 13, 106, 26, 53, 263, 131
INVAR-5, Run: 012, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 649, 22, 22, 489, 26, 19, 7, 106, 26, 53, 501, 250
INVAR-5, Run: 013, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 497, 16, 16, 337, 26, 20, 6, 106, 26, 53, 569, 284
INVAR-5, Run: 014, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 639, 28, 28, 479, 26, 16, 10, 106, 26, 53, 231, 115
INVAR-5, Run: 015, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 938, 30, 30, 778, 26, 18, 8, 106, 26, 53, 435, 217
INVAR-5, Run: 016, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 676, 26, 26, 516, 26, 18, 8, 106, 26, 53, 521, 260
INVAR-5, Run: 017, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 550, 14, 14, 390, 26, 17, 9, 106, 26, 53, 579, 289
INVAR-5, Run: 018, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 590, 18, 18, 430, 26, 16, 10, 106, 26, 53, 577, 288
INVAR-5, Run: 019, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 683, 19, 19, 523, 26, 20, 6, 106, 26, 53, 459, 229
INVAR-5, Run: 020, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 519, 22, 22, 359, 26, 15, 11, 106, 26, 53, 465, 232
INVAR-5, Run: 021, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 885, 21, 21, 725, 26, 15, 11, 106, 26, 53, 837, 418
INVAR-5, Run: 022, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 535, 21, 21, 375, 26, 13, 13, 106, 26, 53, 665, 332
INVAR-5, Run: 023, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 1020, 24, 24, 860, 26, 13, 13, 106, 26, 53, 481, 240
INVAR-5, Run: 024, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 474, 22, 22, 314, 26, 18, 8, 106, 26, 53, 317, 158
INVAR-5, Run: 025, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 818, 25, 25, 658, 26, 17, 9, 106, 26, 53, 317, 158
INVAR-5, Run: 026, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 840, 19, 19, 680, 26, 21, 5, 106, 26, 53, 603, 301
INVAR-5, Run: 027, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 805, 21, 21, 645, 26, 15, 11, 106, 26, 53, 523, 261
INVAR-5, Run: 028, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 781, 28, 28, 621, 26, 17, 9, 106, 26, 53, 609, 304
INVAR-5, Run: 029, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 830, 32, 32, 670, 26, 16, 10, 106, 26, 53, 659, 329
INVAR-5, Run: 030, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 502, 26, 26, 342, 26, 16, 10, 106, 26, 53, 511, 255
INVAR-5, Run: 031, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 706, 23, 23, 546, 26, 16, 10, 106, 26, 53, 581, 290
INVAR-5, Run: 032, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 887, 30, 30, 727, 26, 17, 9, 106, 26, 53, 611, 305
INVAR-5, Run: 033, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 778, 16, 16, 618, 26, 19, 7, 106, 26, 53, 637, 318
INVAR-5, Run: 034, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 685, 20, 20, 525, 26, 15, 11, 106, 26, 53, 631, 315
INVAR-5, Run: 035, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 746, 19, 19, 586, 26, 19, 7, 106, 26, 53, 643, 321
INVAR-5, Run: 036, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 1190, 31, 31, 1030, 26, 20, 6, 106, 26, 53, 297, 148
INVAR-5, Run: 037, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 609, 25, 25, 449, 26, 22, 4, 106, 26, 53, 755, 377
INVAR-5, Run: 038, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 733, 29, 29, 573, 26, 16, 10, 106, 26, 53, 225, 112
INVAR-5, Run: 039, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 716, 27, 27, 556, 26, 18, 8, 106, 26, 53, 703, 351
INVAR-5, Run: 040, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 555, 10, 10, 395, 26, 19, 7, 106, 26, 53, 249, 124
INVAR-5, Run: 041, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 547, 17, 17, 387, 26, 17, 9, 106, 26, 53, 321, 160
INVAR-5, Run: 042, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 892, 28, 28, 732, 26, 17, 9, 106, 26, 53, 329, 164
INVAR-5, Run: 043, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 557, 21, 21, 397, 26, 13, 13, 106, 26, 53, 449, 224
INVAR-5, Run: 044, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 738, 20, 20, 578, 26, 21, 5, 106, 26, 53, 483, 241
INVAR-5, Run: 045, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 615, 27, 27, 455, 26, 19, 7, 106, 26, 53, 537, 268
INVAR-5, Run: 046, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 703, 31, 31, 543, 26, 14, 12, 106, 26, 53, 699, 349
INVAR-5, Run: 047, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 650, 18, 18, 490, 26, 19, 7, 106, 26, 53, 561, 280
INVAR-5, Run: 048, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 869, 31, 31, 709, 26, 20, 6, 106, 26, 53, 491, 245
INVAR-5, Run: 049, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 742, 15, 15, 582, 26, 18, 8, 106, 26, 53, 461, 230
INVAR-5, Run: 050, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 634, 15, 15, 474, 26, 17, 9, 106, 26, 53, 667, 333
INVAR-5, Run: 051, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 770, 28, 28, 610, 26, 14, 12, 106, 26, 53, 565, 282
INVAR-5, Run: 052, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 845, 23, 23, 685, 26, 17, 9, 106, 26, 53, 467, 233
INVAR-5, Run: 053, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 913, 21, 21, 753, 26, 22, 4, 106, 26, 53, 375, 187
INVAR-5, Run: 054, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 817, 25, 25, 657, 26, 16, 10, 106, 26, 53, 691, 345
INVAR-5, Run: 055, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 607, 25, 25, 447, 26, 16, 10, 106, 26, 53, 375, 187
INVAR-5, Run: 056, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 711, 27, 27, 551, 26, 22, 4, 106, 26, 53, 691, 345
INVAR-5, Run: 057, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 603, 23, 23, 443, 26, 20, 6, 106, 26, 53, 331, 165
INVAR-5, Run: 058, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 701, 18, 18, 541, 26, 14, 12, 106, 26, 53, 721, 360
INVAR-5, Run: 059, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 644, 28, 28, 484, 26, 20, 6, 106, 26, 53, 783, 391
INVAR-5, Run: 060, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 674, 31, 31, 514, 26, 18, 8, 106, 26, 53, 399, 199
INVAR-5, Run: 061, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 672, 20, 20, 512, 26, 20, 6, 106, 26, 53, 521, 260
INVAR-5, Run: 062, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 725, 32, 32, 565, 26, 20, 6, 106, 26, 53, 501, 250
INVAR-5, Run: 063, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 730, 18, 18, 570, 26, 21, 5, 106, 26, 53, 355, 177
INVAR-5, Run: 064, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 402, 19, 19, 242, 26, 13, 13, 106, 26, 53, 621, 310
INVAR-5, Run: 065, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 459, 21, 21, 299, 26, 17, 9, 106, 26, 53, 485, 242
INVAR-5, Run: 066, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 636, 15, 15, 476, 26, 22, 4, 106, 26, 53, 253, 126
INVAR-5, Run: 067, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 612, 17, 17, 452, 26, 20, 6, 106, 26, 53, 311, 155
INVAR-5, Run: 068, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 927, 19, 19, 767, 26, 22, 4, 106, 26, 53, 473, 236
INVAR-5, Run: 069, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 524, 27, 27, 364, 26, 13, 13, 106, 26, 53, 397, 198
INVAR-5, Run: 070, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 699, 19, 19, 539, 26, 22, 4, 106, 26, 53, 527, 263
INVAR-5, Run: 071, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 664, 16, 16, 504, 26, 15, 11, 106, 26, 53, 451, 225
INVAR-5, Run: 072, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 746, 20, 20, 586, 26, 21, 5, 106, 26, 53, 377, 188
INVAR-5, Run: 073, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 603, 21, 21, 443, 26, 14, 12, 106, 26, 53, 435, 217
INVAR-5, Run: 074, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 857, 30, 30, 697, 26, 18, 8, 106, 26, 53, 333, 166
INVAR-5, Run: 075, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 824, 29, 29, 664, 26, 13, 13, 106, 26, 53, 827, 413
INVAR-5, Run: 076, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 560, 23, 23, 400, 26, 12, 14, 106, 26, 53, 479, 239
INVAR-5, Run: 077, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 766, 21, 21, 606, 26, 19, 7, 106, 26, 53, 205, 102
INVAR-5, Run: 078, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 404, 18, 18, 244, 26, 16, 10, 106, 26, 53, 593, 296
INVAR-5, Run: 079, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 748, 25, 25, 588, 26, 14, 12, 106, 26, 53, 483, 241
INVAR-5, Run: 080, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 608, 17, 17, 448, 26, 14, 12, 106, 26, 53, 561, 280
INVAR-5, Run: 081, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 878, 19, 19, 718, 26, 18, 8, 106, 26, 53, 431, 215
INVAR-5, Run: 082, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 622, 24, 24, 462, 26, 20, 6, 106, 26, 53, 311, 155
INVAR-5, Run: 083, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 694, 35, 35, 534, 26, 16, 10, 106, 26, 53, 617, 308
INVAR-5, Run: 084, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 836, 32, 32, 676, 26, 14, 12, 106, 26, 53, 419, 209
