Input Number, Run_Number, Result@ 100, ab, ar, Leaderag, ah, LeaderX1, X1, ac, ad, Leaderac, af, ag, ACuAEX1, ACuAEab, A, X1uABX1, SetX1X1, Leaderad, ak, al, ADuAFX1, ADuAFab, aj, SetABf, Leaderah, ao, X1uABab, an, AGuAIX1, AGuAIab, Leaderai, AIuAJX1, AIuAJab, SetABX1, aq, AHuAKX1, AHuAKab, Leaderak, at, au, SetABab, SetX1ab, Leaderan, Y, ANuAOX1, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, Leaderap, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-1, Run: 028, P, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 17, 9, 0, 0, 9, 0, 0, 10, 2, 11, 3, 1, 1, 3, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 3, 0, 3, 0, 4, 1, 1, 2, 1, 0, 19, 0, 1, 21, 2, 1, 1, 1, 1, 1, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 3, 1, 1, 1, 0, 0, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 029, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 1, 55, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 7, 1, 1, 9, 0, 0, 18, 5, 21, 7, 3, 1, 14, 4, 0, 1, 1, 6, 2, 1, 1, 0, 9, 0, 0, 27, 8, 28, 9, 1, 0, 0, 21, 0, 12, 1, 13, 2, 1, 16, 2, 0, 5, 4, 4, 8, 5, 1, 1, 1, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 030, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 1, 0, 0, 0, 0, 0, 17, 9, 0, 0, 8, 1, 0, 15, 3, 17, 4, 1, 1, 15, 2, 1, 9, 2, 13, 4, 1, 1, 0, 8, 1, 0, 12, 2, 14, 3, 1, 0, 0, 1, 0, 4, 2, 5, 3, 1, 16, 2, 0, 6, 0, 2, 9, 3, 1, 1, 1, 1, 1, 6, 0, 3, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17, 3, 18, 4, 1, 3, 0, 0, 29, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 031, P, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 7, 1, 1, 9, 0, 0, 50, 14, 52, 15, 1, 0, 15, 2, 0, 1, 0, 4, 1, 1, 1, 1, 8, 0, 0, 1, 1, 2, 2, 1, 1, 0, 21, 0, 1, 1, 2, 2, 1, 14, 3, 0, 16, 9, 5, 20, 6, 1, 1, 1, 1, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 032, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 1, 0, 0, 0, 0, 0, 15, 8, 1, 0, 9, 0, 0, 1, 0, 3, 1, 3, 1, 17, 1, 0, 7, 2, 9, 3, 1, 1, 0, 9, 0, 0, 17, 7, 18, 8, 1, 0, 0, 8, 0, 6, 2, 7, 3, 1, 16, 2, 0, 13, 1, 2, 16, 3, 1, 1, 1, 1, 1, 6, 0, 12, 0, 21, 1, 0, 0, 0, 0, 0, 0, 0, 2, 14, 5, 16, 6, 1, 3, 0, 0, 33, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 033, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 1, 0, 0, 0, 0, 0, 16, 9, 0, 0, 8, 1, 0, 9, 1, 11, 2, 2, 1, 16, 2, 0, 20, 4, 23, 5, 1, 1, 0, 9, 0, 0, 20, 4, 21, 5, 1, 0, 0, 9, 0, 5, 3, 6, 4, 1, 16, 0, 1, 0, 2, 0, 2, 2, 1, 1, 1, 1, 1, 3, 0, 12, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 4, 11, 5, 1, 6, 0, 0, 32, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 034, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 1, 0, 0, 0, 0, 0, 16, 9, 0, 0, 7, 2, 0, 30, 4, 33, 5, 2, 1, 17, 1, 0, 0, 0, 2, 1, 1, 1, 0, 9, 0, 0, 13, 2, 14, 3, 1, 0, 0, 13, 0, 5, 1, 6, 2, 1, 18, 0, 0, 11, 6, 1, 12, 2, 1, 1, 1, 1, 1, 5, 0, 16, 0, 30, 2, 0, 0, 0, 0, 0, 0, 0, 7, 8, 0, 11, 1, 1, 4, 0, 0, 23, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 035, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 1, 0, 0, 0, 55, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 8, 0, 1, 8, 1, 0, 23, 3, 26, 5, 1, 1, 14, 4, 0, 16, 4, 21, 5, 1, 1, 0, 8, 1, 0, 26, 5, 28, 6, 1, 0, 0, 6, 0, 10, 5, 10, 5, 0, 15, 3, 0, 8, 1, 3, 12, 4, 1, 1, 1, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 036, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 1, 0, 0, 0, 0, 0, 16, 8, 1, 0, 8, 1, 0, 4, 0, 7, 1, 1, 1, 15, 2, 1, 2, 0, 6, 2, 1, 1, 1, 8, 1, 0, 11, 2, 13, 3, 1, 0, 0, 13, 0, 12, 5, 13, 6, 1, 16, 2, 0, 8, 2, 5, 11, 6, 1, 1, 1, 1, 1, 4, 0, 16, 0, 29, 3, 0, 0, 0, 0, 0, 0, 0, 4, 5, 0, 9, 1, 1, 5, 0, 0, 23, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 037, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 3, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 8, 0, 0, 0, 1, 0, 0, 49, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 9, 0, 0, 7, 2, 0, 5, 3, 8, 4, 1, 1, 14, 2, 1, 3, 0, 7, 2, 1, 1, 1, 8, 0, 0, 0, 0, 1, 1, 1, 1, 0, 54, 0, 8, 0, 9, 0, 0, 14, 2, 0, 2, 15, 0, 5, 1, 1, 1, 1, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 038, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 1, 0, 0, 0, 0, 0, 14, 7, 2, 0, 9, 0, 0, 13, 4, 16, 5, 4, 1, 15, 3, 0, 8, 1, 12, 2, 1, 1, 0, 9, 0, 0, 12, 1, 13, 2, 1, 0, 0, 23, 0, 0, 0, 1, 1, 1, 16, 2, 0, 10, 6, 1, 13, 2, 1, 1, 1, 1, 1, 5, 1, 28, 0, 27, 2, 0, 0, 0, 0, 0, 0, 0, 7, 11, 3, 15, 4, 1, 3, 0, 0, 26, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 039, P, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 0, 3, 2, 0, 0, 1, 0, 0, 27, 6, 28, 7, 0, 1, 3, 0, 0, 23, 0, 24, 1, 1, 1, 0, 1, 0, 0, 3, 0, 4, 1, 1, 1, 0, 0, 0, 15, 4, 16, 5, 1, 3, 0, 0, 1, 0, 0, 2, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 8, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1
INVAR-1, Run: 040, P, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 1, 0, 2, 4, 0, 0, 0, 0, 1, 1, 0, 8, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 6, 2, 1, 8, 1, 0, 11, 3, 16, 5, 1, 1, 16, 2, 0, 31, 8, 34, 9, 1, 1, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 11, 2, 1, 0, 5, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 041, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 1, 0, 0, 0, 55, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 8, 1, 0, 7, 2, 0, 5, 0, 9, 1, 2, 1, 17, 1, 0, 4, 0, 6, 1, 1, 1, 0, 8, 1, 0, 31, 8, 33, 9, 1, 0, 0, 18, 0, 24, 5, 24, 5, 0, 17, 1, 0, 11, 5, 1, 13, 2, 1, 1, 1, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 042, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 1, 0, 0, 0, 0, 0, 17, 5, 4, 0, 8, 1, 0, 10, 2, 16, 3, 1, 1, 16, 1, 1, 7, 3, 10, 5, 1, 1, 0, 9, 0, 0, 17, 3, 18, 4, 1, 0, 0, 23, 0, 8, 1, 9, 2, 1, 16, 2, 0, 1, 5, 2, 4, 3, 1, 1, 1, 1, 1, 5, 1, 25, 0, 26, 1, 0, 0, 0, 0, 0, 0, 0, 6, 4, 1, 7, 2, 1, 3, 0, 0, 28, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 043, P, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 7, 1, 1, 7, 2, 0, 26, 8, 31, 10, 1, 1, 18, 0, 0, 25, 8, 26, 9, 1, 1, 0, 9, 0, 0, 19, 4, 19, 4, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 16, 2, 0, 9, 5, 0, 12, 1, 1, 1, 1, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 044, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 1, 0, 0, 0, 0, 0, 17, 9, 0, 0, 9, 0, 0, 26, 13, 27, 14, 1, 1, 16, 1, 1, 13, 4, 16, 6, 1, 1, 0, 9, 0, 0, 17, 4, 18, 5, 1, 0, 0, 6, 0, 4, 1, 5, 2, 1, 16, 2, 0, 20, 2, 3, 23, 4, 1, 1, 1, 1, 1, 5, 0, 8, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 3, 12, 4, 1, 4, 0, 0, 28, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 045, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 1, 0, 0, 0, 0, 0, 17, 7, 1, 1, 9, 0, 0, 13, 1, 16, 3, 1, 1, 15, 2, 0, 1, 0, 4, 1, 1, 1, 0, 8, 0, 0, 3, 0, 4, 1, 1, 1, 0, 0, 0, 7, 2, 8, 3, 1, 15, 2, 0, 2, 0, 1, 5, 2, 1, 1, 1, 1, 1, 4, 0, 2, 0, 24, 1, 0, 0, 0, 0, 0, 0, 0, 1, 16, 3, 18, 4, 1, 4, 0, 0, 27, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 046, P, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 7, 2, 0, 9, 0, 0, 5, 0, 8, 1, 3, 1, 14, 4, 0, 32, 6, 37, 7, 1, 1, 0, 8, 1, 0, 19, 3, 20, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 18, 0, 0, 10, 1, 1, 11, 2, 1, 1, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 047, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 1, 0, 0, 0, 0, 0, 14, 9, 0, 0, 9, 0, 0, 8, 2, 9, 3, 4, 1, 17, 1, 0, 12, 3, 14, 4, 1, 1, 0, 9, 0, 0, 4, 2, 5, 3, 1, 0, 0, 9, 0, 25, 3, 26, 4, 1, 18, 0, 0, 6, 2, 0, 7, 1, 1, 1, 1, 1, 1, 2, 0, 14, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 1, 2, 1, 7, 0, 0, 31, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 048, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 1, 0, 0, 0, 55, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 9, 0, 0, 8, 1, 0, 1, 0, 3, 1, 2, 1, 17, 1, 0, 13, 6, 15, 7, 1, 1, 1, 8, 1, 0, 14, 8, 16, 9, 1, 0, 0, 10, 0, 15, 3, 15, 3, 0, 17, 1, 0, 7, 1, 3, 9, 4, 1, 1, 1, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 049, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 17, 7, 2, 0, 8, 1, 0, 6, 4, 10, 5, 1, 1, 15, 2, 1, 20, 3, 24, 5, 1, 1, 0, 9, 0, 0, 1, 0, 2, 1, 1, 0, 0, 30, 0, 8, 1, 9, 2, 1, 16, 2, 0, 19, 5, 1, 22, 2, 1, 1, 1, 1, 1, 3, 0, 32, 0, 20, 4, 0, 0, 0, 0, 0, 0, 0, 6, 2, 0, 6, 0, 0, 6, 0, 0, 31, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 050, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 0, 0, 1, 0, 55, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 9, 0, 0, 8, 1, 0, 2, 2, 4, 3, 2, 1, 15, 3, 0, 1, 0, 5, 1, 1, 1, 0, 8, 1, 0, 0, 0, 2, 1, 1, 0, 0, 5, 0, 52, 13, 53, 14, 0, 16, 2, 0, 14, 1, 1, 17, 2, 1, 1, 1, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 051, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 1, 0, 0, 0, 0, 0, 18, 9, 0, 0, 8, 1, 0, 27, 3, 29, 4, 0, 1, 16, 2, 0, 4, 0, 7, 1, 1, 1, 0, 9, 0, 0, 6, 1, 7, 2, 1, 0, 0, 18, 0, 20, 9, 21, 10, 1, 15, 3, 0, 16, 7, 2, 20, 3, 1, 1, 1, 1, 1, 4, 0, 19, 0, 28, 1, 0, 0, 0, 0, 0, 0, 0, 8, 3, 0, 5, 1, 1, 5, 0, 0, 26, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 052, P, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 1, 0, 16, 9, 0, 0, 6, 2, 0, 2, 1, 5, 2, 1, 1, 14, 3, 1, 1, 0, 6, 2, 1, 1, 1, 9, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 5, 2, 6, 3, 1, 17, 1, 0, 6, 2, 1, 8, 2, 1, 1, 1, 1, 1, 0, 0, 5, 0, 0, 0, 0, 20, 0, 0, 5, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 33, 2, 0, 4, 0, 0, 14, 2, 17, 1, 3, 1
INVAR-1, Run: 053, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 1, 0, 0, 0, 0, 0, 16, 9, 0, 0, 8, 1, 0, 3, 0, 5, 1, 2, 1, 17, 1, 0, 11, 4, 13, 5, 1, 1, 0, 9, 0, 0, 6, 0, 7, 1, 1, 0, 0, 0, 0, 2, 0, 3, 1, 1, 12, 1, 0, 0, 1, 0, 2, 1, 1, 1, 1, 1, 1, 5, 0, 3, 0, 19, 2, 0, 0, 0, 0, 0, 0, 0, 2, 12, 1, 15, 2, 1, 4, 0, 0, 19, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 054, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 1, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 8, 1, 0, 9, 0, 0, 12, 2, 14, 3, 3, 1, 17, 1, 0, 6, 2, 8, 3, 1, 1, 0, 9, 0, 0, 31, 10, 32, 10, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 18, 0, 0, 19, 7, 3, 20, 4, 1, 1, 1, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 055, P, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 1, 0, 0, 0, 0, 0, 14, 7, 0, 1, 7, 0, 1, 1, 0, 4, 3, 2, 1, 15, 1, 0, 5, 1, 7, 2, 1, 1, 0, 8, 0, 0, 5, 0, 6, 1, 1, 0, 0, 0, 0, 2, 0, 3, 1, 1, 13, 3, 0, 8, 0, 0, 12, 1, 1, 1, 1, 1, 1, 7, 0, 3, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 3, 12, 4, 1, 1, 0, 0, 23, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 056, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 1, 0, 15, 9, 0, 0, 8, 0, 0, 4, 1, 5, 2, 2, 1, 15, 2, 0, 9, 6, 12, 7, 1, 1, 0, 8, 0, 0, 2, 3, 3, 4, 1, 1, 0, 1, 0, 4, 2, 5, 3, 1, 17, 0, 0, 12, 0, 1, 13, 2, 1, 1, 1, 1, 1, 0, 0, 4, 0, 0, 0, 0, 21, 0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 30, 1, 0, 3, 1, 0, 16, 7, 19, 1, 8, 1
