Input Number, Run_Number, Result@ 100, H, B, PE, X1, M, PO, CE, Y, D, CO, A, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 085, F, 0, 0, 0, 0, 0, 1, 0, 112, 17, 112, 0, 5, 39, 99, 517, 19, 14, 10, 17, 39, 61, 99, 629
INVAR-4, Run: 086, F, 0, 0, 0, 0, 0, 1, 0, 110, 16, 110, 0, 7, 39, 73, 349, 19, 17, 9, 16, 39, 62, 73, 459
INVAR-4, Run: 087, F, 0, 0, 0, 0, 0, 1, 0, 108, 15, 108, 0, 9, 39, 79, 427, 19, 16, 12, 15, 39, 63, 79, 535
INVAR-4, Run: 088, F, 0, 0, 0, 0, 0, 1, 0, 110, 16, 110, 0, 7, 39, 88, 458, 19, 19, 7, 16, 39, 62, 88, 568
INVAR-4, Run: 089, F, 0, 0, 0, 0, 0, 1, 0, 108, 15, 108, 0, 9, 39, 82, 405, 19, 19, 9, 15, 39, 63, 82, 513
INVAR-4, Run: 090, F, 0, 0, 0, 0, 0, 1, 0, 110, 16, 110, 0, 7, 39, 91, 457, 19, 16, 10, 16, 39, 62, 91, 567
INVAR-4, Run: 091, F, 0, 0, 0, 0, 0, 1, 0, 112, 17, 112, 0, 5, 39, 65, 248, 19, 15, 9, 17, 39, 61, 65, 360
INVAR-4, Run: 092, F, 0, 0, 0, 0, 0, 1, 0, 108, 15, 108, 0, 9, 39, 66, 404, 19, 15, 13, 15, 39, 63, 66, 512
INVAR-4, Run: 093, F, 0, 0, 0, 0, 0, 1, 0, 108, 15, 108, 0, 9, 39, 91, 394, 19, 11, 17, 15, 39, 63, 91, 502
INVAR-4, Run: 094, F, 0, 0, 0, 0, 0, 1, 0, 108, 15, 108, 0, 9, 39, 73, 361, 19, 19, 9, 15, 39, 63, 73, 469
INVAR-4, Run: 095, F, 0, 0, 0, 0, 0, 1, 0, 104, 13, 104, 0, 13, 39, 79, 350, 19, 18, 14, 13, 39, 65, 79, 454
INVAR-4, Run: 096, F, 0, 0, 0, 0, 0, 1, 0, 108, 15, 108, 0, 9, 39, 69, 501, 19, 12, 16, 15, 39, 63, 69, 609
INVAR-4, Run: 097, F, 0, 0, 0, 0, 0, 1, 0, 112, 17, 112, 0, 5, 39, 96, 414, 19, 19, 5, 17, 39, 61, 96, 526
INVAR-4, Run: 098, F, 0, 0, 0, 0, 0, 1, 0, 110, 16, 110, 0, 7, 39, 112, 846, 19, 15, 11, 16, 39, 62, 112, 956
INVAR-4, Run: 099, F, 0, 0, 0, 0, 0, 1, 0, 106, 14, 106, 0, 11, 39, 79, 455, 19, 17, 13, 14, 39, 64, 79, 561
INVAR-4, Run: 100, F, 0, 0, 0, 0, 0, 1, 0, 106, 14, 106, 0, 11, 39, 81, 330, 19, 11, 19, 14, 39, 64, 81, 436
INVAR-5, Run: 001, F, 0, 0, 0, 0, 0, 1, 0, 152, 23, 152, 0, 7, 53, 163, 857, 26, 22, 11, 23, 53, 83, 163, 1009
INVAR-5, Run: 002, F, 0, 0, 0, 0, 0, 1, 0, 154, 24, 154, 0, 5, 53, 113, 672, 26, 22, 9, 24, 53, 82, 113, 826
INVAR-5, Run: 003, F, 0, 0, 0, 0, 0, 1, 0, 152, 23, 152, 0, 7, 53, 96, 444, 26, 21, 12, 23, 53, 83, 96, 596
INVAR-5, Run: 004, F, 0, 0, 0, 0, 0, 1, 0, 148, 21, 148, 0, 11, 53, 134, 771, 26, 23, 14, 21, 53, 85, 134, 919
INVAR-5, Run: 005, F, 0, 0, 0, 0, 0, 1, 0, 152, 23, 152, 0, 7, 53, 99, 511, 26, 22, 11, 23, 53, 83, 99, 663
INVAR-5, Run: 006, F, 0, 0, 0, 0, 0, 1, 0, 150, 22, 150, 0, 9, 53, 100, 570, 26, 21, 14, 22, 53, 84, 100, 720
INVAR-5, Run: 007, F, 0, 0, 0, 0, 0, 1, 0, 144, 19, 144, 0, 15, 53, 118, 577, 26, 20, 21, 19, 53, 87, 118, 721
INVAR-5, Run: 008, F, 0, 0, 0, 0, 0, 1, 0, 150, 22, 150, 0, 9, 53, 97, 967, 26, 20, 15, 22, 53, 84, 97, 1117
INVAR-5, Run: 009, F, 0, 0, 0, 0, 0, 1, 0, 152, 23, 152, 0, 7, 53, 154, 1021, 26, 25, 8, 23, 53, 83, 154, 1173
INVAR-5, Run: 010, F, 0, 0, 0, 0, 0, 1, 0, 146, 20, 146, 0, 13, 53, 150, 779, 26, 22, 17, 20, 53, 86, 150, 925
INVAR-5, Run: 011, F, 0, 0, 0, 0, 0, 1, 0, 146, 20, 146, 0, 13, 53, 84, 609, 26, 25, 14, 20, 53, 86, 84, 755
INVAR-5, Run: 012, F, 0, 0, 0, 0, 0, 1, 0, 156, 25, 156, 0, 3, 53, 122, 392, 26, 20, 9, 25, 53, 81, 122, 548
INVAR-5, Run: 013, F, 0, 0, 0, 0, 0, 1, 0, 148, 21, 148, 0, 11, 53, 150, 603, 26, 19, 18, 21, 53, 85, 150, 751
INVAR-5, Run: 014, F, 0, 0, 0, 0, 0, 1, 0, 150, 22, 150, 0, 9, 53, 184, 1077, 26, 20, 15, 22, 53, 84, 184, 1227
INVAR-5, Run: 015, F, 0, 0, 0, 0, 0, 1, 0, 150, 22, 150, 0, 9, 53, 98, 547, 26, 24, 11, 22, 53, 84, 98, 697
INVAR-5, Run: 016, F, 0, 0, 0, 0, 0, 1, 0, 152, 23, 152, 0, 7, 53, 56, 625, 26, 28, 5, 23, 53, 83, 56, 777
INVAR-5, Run: 017, F, 0, 0, 0, 0, 0, 1, 0, 154, 24, 154, 0, 5, 53, 149, 604, 26, 17, 14, 24, 53, 82, 149, 758
INVAR-5, Run: 018, F, 0, 0, 0, 0, 0, 1, 0, 150, 22, 150, 0, 9, 53, 229, 951, 26, 20, 15, 22, 53, 84, 229, 1101
INVAR-5, Run: 019, F, 0, 0, 0, 0, 0, 1, 0, 146, 20, 146, 0, 13, 53, 148, 574, 26, 23, 16, 20, 53, 86, 148, 720
INVAR-5, Run: 020, F, 0, 0, 0, 0, 0, 1, 0, 152, 23, 152, 0, 7, 53, 107, 638, 26, 22, 11, 23, 53, 83, 107, 790
INVAR-5, Run: 021, F, 0, 0, 0, 0, 0, 1, 0, 150, 22, 150, 0, 9, 53, 122, 516, 26, 18, 17, 22, 53, 84, 122, 666
INVAR-5, Run: 022, F, 0, 0, 0, 0, 0, 1, 0, 152, 23, 152, 0, 7, 53, 124, 550, 26, 13, 20, 23, 53, 83, 124, 702
INVAR-5, Run: 023, F, 0, 0, 0, 0, 0, 1, 0, 144, 19, 144, 0, 15, 53, 110, 481, 26, 22, 19, 19, 53, 87, 110, 625
INVAR-5, Run: 024, F, 0, 0, 0, 0, 0, 1, 0, 148, 21, 148, 0, 11, 53, 142, 762, 26, 17, 20, 21, 53, 85, 142, 910
INVAR-5, Run: 025, F, 0, 0, 0, 0, 0, 1, 0, 152, 23, 152, 0, 7, 53, 165, 554, 26, 15, 18, 23, 53, 83, 165, 706
INVAR-5, Run: 026, F, 0, 0, 0, 0, 0, 1, 0, 148, 21, 148, 0, 11, 53, 175, 1288, 26, 27, 10, 21, 53, 85, 175, 1436
INVAR-5, Run: 027, F, 0, 0, 0, 0, 0, 1, 0, 148, 21, 148, 0, 11, 53, 183, 1047, 26, 19, 18, 21, 53, 85, 183, 1195
INVAR-5, Run: 028, F, 0, 0, 0, 0, 0, 1, 0, 146, 20, 146, 0, 13, 53, 92, 670, 26, 29, 10, 20, 53, 86, 92, 816
INVAR-5, Run: 029, F, 0, 0, 0, 0, 0, 1, 0, 148, 21, 148, 0, 11, 53, 136, 610, 26, 18, 19, 21, 53, 85, 136, 758
INVAR-5, Run: 030, F, 0, 0, 0, 0, 0, 1, 0, 150, 22, 150, 0, 9, 53, 122, 488, 26, 24, 11, 22, 53, 84, 122, 638
INVAR-5, Run: 031, F, 0, 0, 0, 0, 0, 1, 0, 152, 23, 152, 0, 7, 53, 98, 746, 26, 20, 13, 23, 53, 83, 98, 898
INVAR-5, Run: 032, F, 0, 0, 0, 0, 0, 1, 0, 150, 22, 150, 0, 9, 53, 238, 1594, 26, 19, 16, 22, 53, 84, 238, 1744
INVAR-5, Run: 033, F, 0, 0, 0, 0, 0, 1, 0, 148, 21, 148, 0, 11, 53, 107, 483, 26, 23, 14, 21, 53, 85, 107, 631
INVAR-5, Run: 034, F, 0, 0, 0, 0, 0, 1, 0, 152, 23, 152, 0, 7, 53, 211, 933, 26, 15, 18, 23, 53, 83, 211, 1085
INVAR-5, Run: 035, F, 0, 0, 0, 0, 0, 1, 0, 150, 22, 150, 0, 9, 53, 212, 1066, 26, 19, 16, 22, 53, 84, 212, 1216
INVAR-5, Run: 036, F, 0, 0, 0, 0, 0, 1, 0, 144, 19, 144, 0, 15, 53, 138, 717, 26, 21, 20, 19, 53, 87, 138, 861
INVAR-5, Run: 037, F, 0, 0, 0, 0, 0, 1, 0, 152, 23, 152, 0, 7, 53, 134, 761, 26, 21, 12, 23, 53, 83, 134, 913
INVAR-5, Run: 038, F, 0, 0, 0, 0, 0, 1, 0, 148, 21, 148, 0, 11, 53, 134, 598, 26, 27, 10, 21, 53, 85, 134, 746
INVAR-5, Run: 039, F, 0, 0, 0, 0, 0, 1, 0, 150, 22, 150, 0, 9, 53, 150, 855, 26, 22, 13, 22, 53, 84, 150, 1005
INVAR-5, Run: 040, F, 0, 0, 0, 0, 0, 1, 0, 150, 22, 150, 0, 9, 53, 163, 690, 26, 19, 16, 22, 53, 84, 163, 840
INVAR-5, Run: 041, F, 0, 0, 0, 0, 0, 1, 0, 150, 22, 150, 0, 9, 53, 150, 760, 26, 18, 17, 22, 53, 84, 150, 910
INVAR-5, Run: 042, F, 0, 0, 0, 0, 0, 1, 0, 152, 23, 152, 0, 7, 53, 191, 813, 26, 24, 9, 23, 53, 83, 191, 965
INVAR-5, Run: 043, F, 0, 0, 0, 0, 0, 1, 0, 152, 23, 152, 0, 7, 53, 158, 748, 26, 20, 13, 23, 53, 83, 158, 900
INVAR-5, Run: 044, F, 0, 0, 0, 0, 0, 1, 0, 146, 20, 146, 0, 13, 53, 111, 677, 26, 24, 15, 20, 53, 86, 111, 823
INVAR-5, Run: 045, F, 0, 0, 0, 0, 0, 1, 0, 154, 24, 154, 0, 5, 53, 197, 1092, 26, 19, 12, 24, 53, 82, 197, 1246
INVAR-5, Run: 046, F, 0, 0, 0, 0, 0, 1, 0, 154, 24, 154, 0, 5, 53, 156, 708, 26, 18, 13, 24, 53, 82, 156, 862
INVAR-5, Run: 047, F, 0, 0, 0, 0, 0, 1, 0, 150, 22, 150, 0, 9, 53, 84, 701, 26, 25, 10, 22, 53, 84, 84, 851
INVAR-5, Run: 048, F, 0, 0, 0, 0, 0, 1, 0, 148, 21, 148, 0, 11, 53, 130, 726, 26, 26, 11, 21, 53, 85, 130, 874
INVAR-5, Run: 049, F, 0, 0, 0, 0, 0, 1, 0, 148, 21, 148, 0, 11, 53, 208, 1088, 26, 22, 15, 21, 53, 85, 208, 1236
INVAR-5, Run: 050, F, 0, 0, 0, 0, 0, 1, 0, 150, 22, 150, 0, 9, 53, 69, 528, 26, 21, 14, 22, 53, 84, 69, 678
INVAR-5, Run: 051, F, 0, 0, 0, 0, 0, 1, 0, 148, 21, 148, 0, 11, 53, 134, 490, 26, 23, 14, 21, 53, 85, 134, 638
INVAR-5, Run: 052, F, 0, 0, 0, 0, 0, 1, 0, 146, 20, 146, 0, 13, 53, 131, 695, 26, 21, 18, 20, 53, 86, 131, 841
INVAR-5, Run: 053, F, 0, 0, 0, 0, 0, 1, 0, 146, 20, 146, 0, 13, 53, 179, 912, 26, 20, 19, 20, 53, 86, 179, 1058
INVAR-5, Run: 054, F, 0, 0, 0, 0, 0, 1, 0, 152, 23, 152, 0, 7, 53, 128, 817, 26, 22, 11, 23, 53, 83, 128, 969
INVAR-5, Run: 055, F, 0, 0, 0, 0, 0, 1, 0, 146, 20, 146, 0, 13, 53, 187, 1144, 26, 22, 17, 20, 53, 86, 187, 1290
INVAR-5, Run: 056, F, 0, 0, 0, 0, 0, 1, 0, 148, 21, 148, 0, 11, 53, 143, 530, 26, 19, 18, 21, 53, 85, 143, 678
INVAR-5, Run: 057, F, 0, 0, 0, 0, 0, 1, 0, 152, 23, 152, 0, 7, 53, 128, 660, 26, 22, 11, 23, 53, 83, 128, 812
INVAR-5, Run: 058, F, 0, 0, 0, 0, 0, 1, 0, 150, 22, 150, 0, 9, 53, 95, 368, 26, 25, 10, 22, 53, 84, 95, 518
INVAR-5, Run: 059, F, 0, 0, 0, 0, 0, 1, 0, 150, 22, 150, 0, 9, 53, 143, 690, 26, 23, 12, 22, 53, 84, 143, 840
INVAR-5, Run: 060, F, 0, 0, 0, 0, 0, 1, 0, 152, 23, 152, 0, 7, 53, 122, 785, 26, 21, 12, 23, 53, 83, 122, 937
INVAR-5, Run: 061, F, 0, 0, 0, 0, 0, 1, 0, 148, 21, 148, 0, 11, 53, 192, 1040, 26, 30, 7, 21, 53, 85, 192, 1188
INVAR-5, Run: 062, F, 0, 0, 0, 0, 0, 1, 0, 144, 19, 144, 0, 15, 53, 151, 701, 26, 25, 16, 19, 53, 87, 151, 845
INVAR-5, Run: 063, F, 0, 0, 0, 0, 0, 1, 0, 148, 21, 148, 0, 11, 53, 155, 808, 26, 22, 15, 21, 53, 85, 155, 956
INVAR-5, Run: 064, F, 0, 0, 0, 0, 0, 1, 0, 148, 21, 148, 0, 11, 53, 119, 533, 26, 18, 19, 21, 53, 85, 119, 681
INVAR-5, Run: 065, F, 0, 0, 0, 0, 0, 1, 0, 150, 22, 150, 0, 9, 53, 204, 906, 26, 17, 18, 22, 53, 84, 204, 1056
INVAR-5, Run: 066, F, 0, 0, 0, 0, 0, 1, 0, 150, 22, 150, 0, 9, 53, 145, 989, 26, 25, 10, 22, 53, 84, 145, 1139
INVAR-5, Run: 067, F, 0, 0, 0, 0, 0, 1, 0, 144, 19, 144, 0, 15, 53, 128, 853, 26, 30, 11, 19, 53, 87, 128, 997
INVAR-5, Run: 068, F, 0, 0, 0, 0, 0, 1, 0, 148, 21, 148, 0, 11, 53, 194, 877, 26, 15, 22, 21, 53, 85, 194, 1025
INVAR-5, Run: 069, F, 0, 0, 0, 0, 0, 1, 0, 152, 23, 152, 0, 7, 53, 151, 800, 26, 21, 12, 23, 53, 83, 151, 952
INVAR-5, Run: 070, F, 0, 0, 0, 0, 0, 1, 0, 148, 21, 148, 0, 11, 53, 155, 766, 26, 24, 13, 21, 53, 85, 155, 914
INVAR-5, Run: 071, F, 0, 0, 0, 0, 0, 1, 0, 144, 19, 144, 0, 15, 53, 103, 427, 26, 25, 16, 19, 53, 87, 103, 571
INVAR-5, Run: 072, F, 0, 0, 0, 0, 0, 1, 0, 150, 22, 150, 0, 9, 53, 111, 524, 26, 23, 12, 22, 53, 84, 111, 674
INVAR-5, Run: 073, F, 0, 0, 0, 0, 0, 1, 0, 146, 20, 146, 0, 13, 53, 106, 694, 26, 22, 17, 20, 53, 86, 106, 840
INVAR-5, Run: 074, F, 0, 0, 0, 0, 0, 1, 0, 152, 23, 152, 0, 7, 53, 154, 893, 26, 19, 14, 23, 53, 83, 154, 1045
INVAR-5, Run: 075, F, 0, 0, 0, 0, 0, 1, 0, 148, 21, 148, 0, 11, 53, 160, 850, 26, 24, 13, 21, 53, 85, 160, 998
INVAR-5, Run: 076, F, 0, 0, 0, 0, 0, 1, 0, 148, 21, 148, 0, 11, 53, 196, 892, 26, 19, 18, 21, 53, 85, 196, 1040
INVAR-5, Run: 077, F, 0, 0, 0, 0, 0, 1, 0, 154, 24, 154, 0, 5, 53, 183, 989, 26, 20, 11, 24, 53, 82, 183, 1143
INVAR-5, Run: 078, F, 0, 0, 0, 0, 0, 1, 0, 154, 24, 154, 0, 5, 53, 146, 888, 26, 21, 10, 24, 53, 82, 146, 1042
INVAR-5, Run: 079, F, 0, 0, 0, 0, 0, 1, 0, 156, 25, 156, 0, 3, 53, 104, 674, 26, 18, 11, 25, 53, 81, 104, 830
INVAR-5, Run: 080, F, 0, 0, 0, 0, 0, 1, 0, 152, 23, 152, 0, 7, 53, 153, 681, 26, 21, 12, 23, 53, 83, 153, 833
INVAR-5, Run: 081, F, 0, 0, 0, 0, 0, 1, 0, 148, 21, 148, 0, 11, 53, 132, 626, 26, 25, 12, 21, 53, 85, 132, 774
INVAR-5, Run: 082, F, 0, 0, 0, 0, 0, 1, 0, 152, 23, 152, 0, 7, 53, 143, 713, 26, 23, 10, 23, 53, 83, 143, 865
INVAR-5, Run: 083, F, 0, 0, 0, 0, 0, 1, 0, 142, 18, 142, 0, 17, 53, 165, 842, 26, 23, 20, 18, 53, 88, 165, 984
INVAR-5, Run: 084, F, 0, 0, 0, 0, 0, 1, 0, 146, 20, 146, 0, 13, 53, 138, 997, 26, 23, 16, 20, 53, 86, 138, 1143
INVAR-5, Run: 085, F, 0, 0, 0, 0, 0, 1, 0, 152, 23, 152, 0, 7, 53, 122, 681, 26, 21, 12, 23, 53, 83, 122, 833
INVAR-5, Run: 086, F, 0, 0, 0, 0, 0, 1, 0, 148, 21, 148, 0, 11, 53, 170, 1198, 26, 20, 17, 21, 53, 85, 170, 1346
INVAR-5, Run: 087, F, 0, 0, 0, 0, 0, 1, 0, 152, 23, 152, 0, 7, 53, 187, 1017, 26, 21, 12, 23, 53, 83, 187, 1169
INVAR-5, Run: 088, F, 0, 0, 0, 0, 0, 1, 0, 148, 21, 148, 0, 11, 53, 125, 631, 26, 18, 19, 21, 53, 85, 125, 779
INVAR-5, Run: 089, F, 0, 0, 0, 0, 0, 1, 0, 150, 22, 150, 0, 9, 53, 114, 482, 26, 21, 14, 22, 53, 84, 114, 632
INVAR-5, Run: 090, F, 0, 0, 0, 0, 0, 1, 0, 148, 21, 148, 0, 11, 53, 85, 673, 26, 22, 15, 21, 53, 85, 85, 821
INVAR-5, Run: 091, F, 0, 0, 0, 0, 0, 1, 0, 152, 23, 152, 0, 7, 53, 145, 676, 26, 26, 7, 23, 53, 83, 145, 828
INVAR-5, Run: 092, F, 0, 0, 0, 0, 0, 1, 0, 146, 20, 146, 0, 13, 53, 186, 816, 26, 19, 20, 20, 53, 86, 186, 962
INVAR-5, Run: 093, F, 0, 0, 0, 0, 0, 1, 0, 148, 21, 148, 0, 11, 53, 215, 1005, 26, 14, 23, 21, 53, 85, 215, 1153
INVAR-5, Run: 094, F, 0, 0, 0, 0, 0, 1, 0, 152, 23, 152, 0, 7, 53, 87, 518, 26, 21, 12, 23, 53, 83, 87, 670
INVAR-5, Run: 095, F, 0, 0, 0, 0, 0, 1, 0, 152, 23, 152, 0, 7, 53, 95, 661, 26, 23, 10, 23, 53, 83, 95, 813
INVAR-5, Run: 096, F, 0, 0, 0, 0, 0, 1, 0, 148, 21, 148, 0, 11, 53, 176, 963, 26, 21, 16, 21, 53, 85, 176, 1111
INVAR-5, Run: 097, F, 0, 0, 0, 0, 0, 1, 0, 148, 21, 148, 0, 11, 53, 109, 788, 26, 15, 22, 21, 53, 85, 109, 936
INVAR-5, Run: 098, F, 0, 0, 0, 0, 0, 1, 0, 152, 23, 152, 0, 7, 53, 126, 459, 26, 17, 16, 23, 53, 83, 126, 611
INVAR-5, Run: 099, F, 0, 0, 0, 0, 0, 1, 0, 148, 21, 148, 0, 11, 53, 189, 1147, 26, 25, 12, 21, 53, 85, 189, 1295
INVAR-5, Run: 100, F, 0, 0, 0, 0, 0, 1, 0, 154, 24, 154, 0, 5, 53, 121, 559, 26, 13, 18, 24, 53, 82, 121, 713
INVAR-6, Run: 001, F, 0, 0, 0, 0, 0, 1, 0, 506, 78, 506, 0, 19, 175, 899, 4102, 87, 65, 41, 78, 175, 272, 899, 4608
INVAR-6, Run: 002, F, 0, 0, 0, 0, 0, 1, 0, 514, 82, 514, 0, 11, 175, 957, 4974, 87, 61, 37, 82, 175, 268, 957, 5488
INVAR-6, Run: 003, F, 0, 0, 0, 0, 0, 1, 0, 502, 76, 502, 0, 23, 175, 1005, 5331, 87, 72, 38, 76, 175, 274, 1005, 5833
INVAR-6, Run: 004, F, 0, 0, 0, 0, 0, 1, 0, 514, 82, 514, 0, 11, 175, 1044, 5555, 87, 50, 48, 82, 175, 268, 1044, 6069
INVAR-6, Run: 005, F, 0, 0, 0, 0, 0, 1, 0, 508, 79, 508, 0, 17, 175, 883, 3830, 87, 64, 40, 79, 175, 271, 883, 4338
INVAR-6, Run: 006, F, 0, 0, 0, 0, 0, 1, 0, 506, 78, 506, 0, 19, 175, 732, 4932, 87, 71, 35, 78, 175, 272, 732, 5438
INVAR-6, Run: 007, F, 0, 0, 0, 0, 0, 1, 0, 508, 79, 508, 0, 17, 175, 695, 4552, 87, 71, 33, 79, 175, 271, 695, 5060
INVAR-6, Run: 008, F, 0, 0, 0, 0, 0, 1, 0, 508, 79, 508, 0, 17, 175, 889, 4234, 87, 61, 43, 79, 175, 271, 889, 4742
INVAR-6, Run: 009, F, 0, 0, 0, 0, 0, 1, 0, 508, 79, 508, 0, 17, 175, 786, 4841, 87, 66, 38, 79, 175, 271, 786, 5349
INVAR-6, Run: 010, F, 0, 0, 0, 0, 0, 1, 0, 502, 76, 502, 0, 23, 175, 828, 4467, 87, 74, 36, 76, 175, 274, 828, 4969
INVAR-6, Run: 011, F, 0, 0, 0, 0, 0, 1, 0, 510, 80, 510, 0, 15, 175, 919, 4468, 87, 66, 36, 80, 175, 270, 919, 4978
INVAR-6, Run: 012, F, 0, 0, 0, 0, 0, 1, 0, 510, 80, 510, 0, 15, 175, 570, 3990, 87, 60, 42, 80, 175, 270, 570, 4500
INVAR-6, Run: 013, F, 0, 0, 0, 0, 0, 1, 0, 498, 74, 498, 0, 27, 175, 853, 4642, 87, 71, 43, 74, 175, 276, 853, 5140
INVAR-6, Run: 014, F, 0, 0, 0, 0, 0, 1, 0, 510, 80, 510, 0, 15, 175, 687, 3208, 87, 60, 42, 80, 175, 270, 687, 3718
INVAR-6, Run: 015, F, 0, 0, 0, 0, 0, 1, 0, 508, 79, 508, 0, 17, 175, 901, 5123, 87, 58, 46, 79, 175, 271, 901, 5631
INVAR-6, Run: 016, F, 0, 0, 0, 0, 0, 1, 0, 508, 79, 508, 0, 17, 175, 898, 5900, 87, 60, 44, 79, 175, 271, 898, 6408
INVAR-6, Run: 017, F, 0, 0, 0, 0, 0, 1, 0, 508, 79, 508, 0, 17, 175, 761, 4331, 87, 68, 36, 79, 175, 271, 761, 4839
INVAR-6, Run: 018, F, 0, 0, 0, 0, 0, 1, 0, 506, 78, 506, 0, 19, 175, 871, 5167, 87, 61, 45, 78, 175, 272, 871, 5673
INVAR-6, Run: 019, F, 0, 0, 0, 0, 0, 1, 0, 504, 77, 504, 0, 21, 175, 794, 3167, 87, 65, 43, 77, 175, 273, 794, 3671
INVAR-6, Run: 020, F, 0, 0, 0, 0, 0, 1, 0, 504, 77, 504, 0, 21, 175, 1096, 5435, 87, 62, 46, 77, 175, 273, 1096, 5939
INVAR-6, Run: 021, F, 0, 0, 0, 0, 0, 1, 0, 514, 82, 514, 0, 11, 175, 1158, 6386, 87, 54, 44, 82, 175, 268, 1158, 6900
INVAR-6, Run: 022, F, 0, 0, 0, 0, 0, 1, 0, 504, 77, 504, 0, 21, 175, 1130, 5848, 87, 76, 32, 77, 175, 273, 1130, 6352
INVAR-6, Run: 023, F, 0, 0, 0, 0, 0, 1, 0, 504, 77, 504, 0, 21, 175, 777, 4538, 87, 66, 42, 77, 175, 273, 777, 5042
INVAR-6, Run: 024, F, 0, 0, 0, 0, 0, 1, 0, 508, 79, 508, 0, 17, 175, 881, 6361, 87, 73, 31, 79, 175, 271, 881, 6869
INVAR-6, Run: 025, F, 0, 0, 0, 0, 0, 1, 0, 504, 77, 504, 0, 21, 175, 895, 4791, 87, 58, 50, 77, 175, 273, 895, 5295
INVAR-6, Run: 026, F, 0, 0, 0, 0, 0, 1, 0, 504, 77, 504, 0, 21, 175, 868, 4465, 87, 68, 40, 77, 175, 273, 868, 4969
INVAR-6, Run: 027, F, 0, 0, 0, 0, 0, 1, 0, 512, 81, 512, 0, 13, 175, 876, 4842, 87, 58, 42, 81, 175, 269, 876, 5354
INVAR-6, Run: 028, F, 0, 0, 0, 0, 0, 1, 0, 510, 80, 510, 0, 15, 175, 699, 4009, 87, 65, 37, 80, 175, 270, 699, 4519
INVAR-6, Run: 029, F, 0, 0, 0, 0, 0, 1, 0, 508, 79, 508, 0, 17, 175, 1065, 5408, 87, 60, 44, 79, 175, 271, 1065, 5916
INVAR-6, Run: 030, F, 0, 0, 0, 0, 0, 1, 0, 512, 81, 512, 0, 13, 175, 697, 3878, 87, 68, 32, 81, 175, 269, 697, 4390
INVAR-6, Run: 031, F, 0, 0, 0, 0, 0, 1, 0, 502, 76, 502, 0, 23, 175, 1000, 5384, 87, 58, 52, 76, 175, 274, 1000, 5886
INVAR-6, Run: 032, F, 0, 0, 0, 0, 0, 1, 0, 506, 78, 506, 0, 19, 175, 815, 3371, 87, 70, 36, 78, 175, 272, 815, 3877
INVAR-6, Run: 033, F, 0, 0, 0, 0, 0, 1, 0, 502, 76, 502, 0, 23, 175, 1077, 5386, 87, 57, 53, 76, 175, 274, 1077, 5888
INVAR-6, Run: 034, F, 0, 0, 0, 0, 0, 1, 0, 502, 76, 502, 0, 23, 175, 981, 4724, 87, 56, 54, 76, 175, 274, 981, 5226
INVAR-6, Run: 035, F, 0, 0, 0, 0, 0, 1, 0, 500, 75, 500, 0, 25, 175, 1246, 6773, 87, 65, 47, 75, 175, 275, 1246, 7273
INVAR-6, Run: 036, F, 0, 0, 0, 0, 0, 1, 0, 506, 78, 506, 0, 19, 175, 664, 3089, 87, 68, 38, 78, 175, 272, 664, 3595
INVAR-6, Run: 037, F, 0, 0, 0, 0, 0, 1, 0, 502, 76, 502, 0, 23, 175, 754, 3264, 87, 68, 42, 76, 175, 274, 754, 3766
INVAR-6, Run: 038, F, 0, 0, 0, 0, 0, 1, 0, 504, 77, 504, 0, 21, 175, 672, 3725, 87, 68, 40, 77, 175, 273, 672, 4229
INVAR-6, Run: 039, F, 0, 0, 0, 0, 0, 1, 0, 504, 77, 504, 0, 21, 175, 795, 4460, 87, 60, 48, 77, 175, 273, 795, 4964
INVAR-6, Run: 040, F, 0, 0, 0, 0, 0, 1, 0, 504, 77, 504, 0, 21, 175, 617, 3037, 87, 69, 39, 77, 175, 273, 617, 3541
INVAR-6, Run: 041, F, 0, 0, 0, 0, 0, 1, 0, 508, 79, 508, 0, 17, 175, 917, 4571, 87, 55, 49, 79, 175, 271, 917, 5079
INVAR-6, Run: 042, F, 0, 0, 0, 0, 0, 1, 0, 500, 75, 500, 0, 25, 175, 911, 6748, 87, 71, 41, 75, 175, 275, 911, 7248
INVAR-6, Run: 043, F, 0, 0, 0, 0, 0, 1, 0, 508, 79, 508, 0, 17, 175, 828, 4546, 87, 67, 37, 79, 175, 271, 828, 5054
INVAR-6, Run: 044, F, 0, 0, 0, 0, 0, 1, 0, 510, 80, 510, 0, 15, 175, 955, 4715, 87, 65, 37, 80, 175, 270, 955, 5225
INVAR-6, Run: 045, F, 0, 0, 0, 0, 0, 1, 0, 506, 78, 506, 0, 19, 175, 876, 5244, 87, 67, 39, 78, 175, 272, 876, 5750
INVAR-6, Run: 046, F, 0, 0, 0, 0, 0, 1, 0, 510, 80, 510, 0, 15, 175, 912, 4302, 87, 62, 40, 80, 175, 270, 912, 4812
INVAR-6, Run: 047, F, 0, 0, 0, 0, 0, 1, 0, 510, 80, 510, 0, 15, 175, 1034, 5558, 87, 65, 37, 80, 175, 270, 1034, 6068
